GEO_ID,B24010D_001E,B24010D_001M,B24010D_002E,B24010D_002M,B24010D_003E,B24010D_003M,B24010D_004E,B24010D_004M,B24010D_005E,B24010D_005M,B24010D_006E,B24010D_006M,B24010D_007E,B24010D_007M,B24010D_008E,B24010D_008M,B24010D_009E,B24010D_009M,B24010D_010E,B24010D_010M,B24010D_011E,B24010D_011M,B24010D_012E,B24010D_012M,B24010D_013E,B24010D_013M,B24010D_014E,B24010D_014M,B24010D_015E,B24010D_015M,B24010D_016E,B24010D_016M,B24010D_017E,B24010D_017M,B24010D_018E,B24010D_018M,B24010D_019E,B24010D_019M,B24010D_020E,B24010D_020M,B24010D_021E,B24010D_021M,B24010D_022E,B24010D_022M,B24010D_023E,B24010D_023M,B24010D_024E,B24010D_024M,B24010D_025E,B24010D_025M,B24010D_026E,B24010D_026M,B24010D_027E,B24010D_027M,B24010D_028E,B24010D_028M,B24010D_029E,B24010D_029M,B24010D_030E,B24010D_030M,B24010D_031E,B24010D_031M,B24010D_032E,B24010D_032M,B24010D_033E,B24010D_033M,B24010D_034E,B24010D_034M,B24010D_035E,B24010D_035M,B24010D_036E,B24010D_036M,B24010D_037E,B24010D_037M,B24010D_038E,B24010D_038M,B24010D_039E,B24010D_039M,B24010D_040E,B24010D_040M,B24010D_041E,B24010D_041M,B24010D_042E,B24010D_042M,B24010D_043E,B24010D_043M,B24010D_044E,B24010D_044M,B24010D_045E,B24010D_045M,B24010D_046E,B24010D_046M,B24010D_047E,B24010D_047M,B24010D_048E,B24010D_048M,B24010D_049E,B24010D_049M,B24010D_050E,B24010D_050M,B24010D_051E,B24010D_051M,B24010D_052E,B24010D_052M,B24010D_053E,B24010D_053M,B24010D_054E,B24010D_054M,B24010D_055E,B24010D_055M,B24010D_056E,B24010D_056M,B24010D_057E,B24010D_057M,B24010D_058E,B24010D_058M,B24010D_059E,B24010D_059M,B24010D_060E,B24010D_060M,B24010D_061E,B24010D_061M,B24010D_062E,B24010D_062M,B24010D_063E,B24010D_063M,B24010D_064E,B24010D_064M,B24010D_065E,B24010D_065M,B24010D_066E,B24010D_066M,B24010D_067E,B24010D_067M,B24010D_068E,B24010D_068M,B24010D_069E,B24010D_069M,B24010D_070E,B24010D_070M,B24010D_071E,B24010D_071M,B24010D_072E,B24010D_072M,B24010D_073E,B24010D_073M,NAME,B24010D_001EA,B24010D_001MA,B24010D_002EA,B24010D_002MA,B24010D_003EA,B24010D_003MA,B24010D_004MA,B24010D_004EA,B24010D_005EA,B24010D_005MA,B24010D_006MA,B24010D_006EA,B24010D_007EA,B24010D_007MA,B24010D_008EA,B24010D_008MA,B24010D_009EA,B24010D_009MA,B24010D_010EA,B24010D_010MA,B24010D_011EA,B24010D_011MA,B24010D_012EA,B24010D_012MA,B24010D_013EA,B24010D_013MA,B24010D_014EA,B24010D_014MA,B24010D_015EA,B24010D_015MA,B24010D_016EA,B24010D_016MA,B24010D_017MA,B24010D_017EA,B24010D_018MA,B24010D_018EA,B24010D_019EA,B24010D_019MA,B24010D_020EA,B24010D_020MA,B24010D_021EA,B24010D_021MA,B24010D_022EA,B24010D_022MA,B24010D_023EA,B24010D_023MA,B24010D_024EA,B24010D_024MA,B24010D_025EA,B24010D_025MA,B24010D_026EA,B24010D_026MA,B24010D_027EA,B24010D_027MA,B24010D_028MA,B24010D_028EA,B24010D_029EA,B24010D_029MA,B24010D_030EA,B24010D_030MA,B24010D_031EA,B24010D_031MA,B24010D_032EA,B24010D_032MA,B24010D_033EA,B24010D_033MA,B24010D_034EA,B24010D_034MA,B24010D_035EA,B24010D_035MA,B24010D_036EA,B24010D_036MA,B24010D_037MA,B24010D_037EA,B24010D_038EA,B24010D_038MA,B24010D_039EA,B24010D_039MA,B24010D_040EA,B24010D_040MA,B24010D_041EA,B24010D_041MA,B24010D_042EA,B24010D_042MA,B24010D_043EA,B24010D_043MA,B24010D_044EA,B24010D_044MA,B24010D_045EA,B24010D_045MA,B24010D_046EA,B24010D_046MA,B24010D_047MA,B24010D_047EA,B24010D_048MA,B24010D_048EA,B24010D_049EA,B24010D_049MA,B24010D_050EA,B24010D_050MA,B24010D_051EA,B24010D_051MA,B24010D_052EA,B24010D_052MA,B24010D_053EA,B24010D_053MA,B24010D_054EA,B24010D_054MA,B24010D_055EA,B24010D_055MA,B24010D_056EA,B24010D_056MA,B24010D_057MA,B24010D_057EA,B24010D_058MA,B24010D_058EA,B24010D_059EA,B24010D_059MA,B24010D_060EA,B24010D_060MA,B24010D_061EA,B24010D_061MA,B24010D_062EA,B24010D_062MA,B24010D_063EA,B24010D_063MA,B24010D_064EA,B24010D_064MA,B24010D_065EA,B24010D_065MA,B24010D_066EA,B24010D_066MA,B24010D_067EA,B24010D_067MA,B24010D_068EA,B24010D_068MA,B24010D_069MA,B24010D_069EA,B24010D_070MA,B24010D_070EA,B24010D_071EA,B24010D_071MA,B24010D_072EA,B24010D_072MA,B24010D_073EA,B24010D_073MA,state
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,158392,4967,85693,2856,50780,3091,15178,2172,10431,1609,4747,1261,26129,2354,19869,2034,3791,1000,2469,798,5248,1352,409,246,48,78,3560,925,1231,901,4225,971,3867,972,358,285,8424,1498,145,177,444,304,390,296,54,90,4379,1227,1245,511,2211,752,9238,1603,5813,1494,3425,885,3254,997,0,210,656,406,2598,944,13997,1706,8062,1266,2006,866,3929,1281,72699,3120,36574,2767,11028,1462,5778,1119,5250,928,10607,1587,6169,1309,1286,657,3152,778,7761,1575,409,306,243,247,5912,1411,1197,597,7178,1195,5788,1185,1390,579,14062,2082,2391,1077,87,116,87,116,0,210,3870,1045,969,594,6745,1659,13122,1755,6766,1345,6356,1286,266,257,133,145,133,209,0,210,8675,1871,5964,1595,237,194,2474,820,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,220060,5530,119335,3300,64045,3369,20809,2622,14771,2144,6038,1553,28897,2833,20850,2440,5519,1255,2528,974,9305,1736,866,443,847,493,5249,1432,2343,949,5034,1213,3890,952,1144,566,13696,2122,1519,1002,493,473,200,361,293,289,7275,1665,1945,814,2464,868,23379,3427,15758,2541,7621,1901,4572,1262,234,306,1105,519,3233,1028,13643,1964,7225,1537,2886,1007,3532,1171,100725,3874,49393,3516,15901,2392,7846,1586,8055,1447,12865,1960,10383,1724,1476,638,1006,530,9760,1662,518,342,1158,548,6634,1493,1450,562,10867,2039,8291,1686,2576,919,22109,2730,3406,1004,159,192,159,192,0,226,5759,1654,1572,1000,11213,1781,19000,2350,9729,1917,9271,1489,774,649,552,615,222,289,0,226,9449,2322,4820,1352,658,428,3971,1730,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,25951,2051,12080,1206,2053,788,696,566,394,321,302,385,778,498,112,152,666,454,0,157,416,318,122,129,0,157,294,288,0,157,163,195,0,157,163,195,3744,914,214,198,130,153,0,157,130,153,1520,578,993,568,887,644,1178,412,421,276,757,332,1291,599,5,18,290,287,996,593,3814,1065,1548,512,713,461,1553,766,13871,1473,4242,1122,2280,1028,1167,677,1113,753,511,391,302,297,112,158,97,150,855,500,137,188,0,157,647,402,71,125,596,355,241,216,355,270,3860,1167,1013,451,86,186,0,157,86,186,1463,711,846,820,452,430,3727,1098,830,428,2897,1027,25,35,18,27,0,157,7,17,2017,627,1182,386,104,107,731,414,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,32449,2860,17645,1656,8372,1429,2124,740,1846,787,278,257,3356,895,1499,713,1261,603,596,284,2027,797,0,201,193,233,1796,709,38,63,865,419,865,419,0,201,2829,1132,0,201,32,41,0,201,32,41,786,473,634,430,1377,805,3345,1168,2308,925,1037,555,791,542,84,164,57,89,650,471,2308,770,1349,583,477,385,482,356,14804,1965,5409,1083,980,571,187,205,793,525,1382,634,664,387,238,326,480,399,1249,556,128,177,0,201,1121,590,0,201,1798,810,1337,709,461,358,3311,1164,70,92,87,148,87,148,0,201,1860,961,68,126,1226,630,2336,874,1059,548,1277,679,797,874,28,48,186,276,583,871,2951,1125,2200,1010,58,102,693,437,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,135995,4426,64842,2489,20295,2156,8493,1452,5942,1113,2551,855,3750,1074,2092,871,1542,712,116,143,3222,931,269,205,128,122,1050,475,1775,732,4830,1152,3102,780,1728,973,17809,2038,1278,610,1359,560,837,430,522,335,7829,1754,1767,711,5576,1023,14152,2143,8785,1794,5367,1383,3430,1067,231,272,1356,715,1843,799,9156,1779,2453,974,4563,1270,2140,715,71153,2742,23666,2234,7907,1420,4850,1025,3057,955,1450,629,805,528,231,194,414,334,4625,1307,299,338,545,369,3208,1129,573,411,9684,1323,7893,1284,1791,648,23858,2108,4097,999,49,82,49,82,0,211,6180,1046,3771,946,9761,1495,21427,2738,11721,2048,9706,1780,225,215,46,75,82,131,97,114,1977,654,791,511,284,196,902,489,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,44625,2007,21371,1595,10217,1696,1973,641,1208,556,765,367,3767,1184,1699,641,1745,882,323,237,2188,744,311,255,200,241,1508,619,169,122,2289,673,1978,662,311,187,2835,857,535,434,0,161,0,161,0,161,1294,536,417,371,589,339,3023,655,1664,487,1359,518,1331,519,0,161,647,371,684,395,3965,888,2577,646,603,364,785,491,23254,1311,9119,1106,2831,734,1806,590,1025,416,1660,700,439,335,298,248,923,591,1854,690,254,237,71,92,1295,555,234,248,2774,804,2209,769,565,286,6796,1152,1276,622,11,22,11,22,0,161,1707,598,637,447,3165,852,5118,988,2182,753,2936,865,56,97,0,161,56,97,0,161,2165,788,1707,597,0,161,458,405,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,85334,3211,44661,1930,20008,1761,4574,1058,3178,800,1396,604,10164,1424,6690,1171,2148,709,1326,516,2714,749,209,167,0,151,2176,653,329,267,2556,834,2372,783,184,215,6173,1478,1274,625,592,395,446,369,146,151,2557,835,623,394,1127,623,5867,1280,3195,1079,2672,698,1310,501,33,56,538,320,739,409,11303,1662,7263,1458,2184,807,1856,744,40673,2364,17793,1874,4790,1042,2137,637,2653,834,3592,1053,2179,768,532,273,881,479,5545,1144,792,365,100,119,3949,996,704,419,3866,1041,2813,756,1053,658,8842,1899,3254,879,57,79,57,79,0,151,3315,1303,953,550,1263,466,6696,1148,3029,966,3667,840,367,318,243,283,88,137,36,60,6975,1124,4873,1054,51,85,2051,627,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,301059,5611,151422,3360,95778,3718,32601,2812,18910,2298,13691,1551,46957,2635,36403,2361,8387,1334,2167,635,10983,1828,1452,731,2185,631,5270,1161,2076,767,5237,1217,4346,1104,891,459,15778,1974,1725,865,2059,597,1067,412,992,454,7241,1447,2053,696,2700,694,19977,2352,12200,1881,7777,1464,7315,1365,119,197,4439,1231,2757,742,12574,1970,3570,964,5542,1173,3462,1147,149637,4003,87038,3460,30617,2705,14329,1838,16288,2415,20863,2396,17191,2366,1871,727,1801,581,18687,2202,1643,778,2577,647,11515,2014,2952,705,16871,2376,12694,2065,4177,1024,28373,2810,5048,1044,796,492,520,364,276,340,8573,1585,1186,518,12770,1835,28812,2480,12681,2114,16131,1650,480,540,0,206,49,82,431,534,4934,1050,3032,845,216,187,1686,700,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,42363,2357,21005,1711,10833,1735,3833,1041,2533,794,1300,719,3266,939,1164,614,1674,786,428,359,1960,721,0,214,0,214,1819,715,141,186,1774,630,1494,648,280,230,3716,1023,70,97,194,232,0,214,194,232,1297,692,575,322,1580,663,2751,1012,1855,830,896,502,876,485,0,214,423,360,453,346,2829,930,1941,916,212,314,676,438,21358,1575,10232,1592,2101,644,880,506,1221,577,2220,883,979,438,1045,660,196,217,3130,1044,105,128,39,70,2494,917,492,347,2781,795,2044,670,737,434,5855,1464,198,199,0,214,0,214,0,214,2418,886,721,604,2518,1043,2972,960,1424,677,1548,682,428,487,0,214,0,214,428,487,1871,799,1681,738,156,224,34,44,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,100257,4074,52000,2500,28629,1874,7935,1582,5044,1323,2891,978,14117,1844,5926,1402,7151,1390,1040,462,4276,854,291,198,267,264,1738,658,1980,716,2301,695,1821,573,480,352,5785,1262,430,315,503,362,393,299,110,177,3696,1087,578,348,578,376,6606,1590,4263,1300,2343,689,2618,775,93,112,1186,577,1339,700,8362,1506,5858,1402,808,530,1696,729,48257,2750,22471,2014,6278,1177,3298,956,2980,803,4798,1091,2713,961,1185,533,900,472,5768,1191,890,471,253,212,2778,808,1847,711,5627,1056,4430,835,1197,591,11590,1937,3439,1185,426,296,242,255,184,186,4336,1212,967,590,2422,751,9148,1549,4456,1411,4692,1077,150,146,0,207,0,207,150,146,4898,1095,3808,1006,385,296,705,425,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
