GEO_ID,B23002D_001E,B23002D_001M,B23002D_002E,B23002D_002M,B23002D_003E,B23002D_003M,B23002D_004E,B23002D_004M,B23002D_005E,B23002D_005M,B23002D_006E,B23002D_006M,B23002D_007E,B23002D_007M,B23002D_008E,B23002D_008M,B23002D_009E,B23002D_009M,B23002D_010E,B23002D_010M,B23002D_011E,B23002D_011M,B23002D_012E,B23002D_012M,B23002D_013E,B23002D_013M,B23002D_014E,B23002D_014M,B23002D_015E,B23002D_015M,B23002D_016E,B23002D_016M,B23002D_017E,B23002D_017M,B23002D_018E,B23002D_018M,B23002D_019E,B23002D_019M,B23002D_020E,B23002D_020M,B23002D_021E,B23002D_021M,B23002D_022E,B23002D_022M,B23002D_023E,B23002D_023M,B23002D_024E,B23002D_024M,B23002D_025E,B23002D_025M,B23002D_026E,B23002D_026M,B23002D_027E,B23002D_027M,B23002D_028E,B23002D_028M,B23002D_029E,B23002D_029M,B23002D_030E,B23002D_030M,B23002D_031E,B23002D_031M,B23002D_032E,B23002D_032M,B23002D_033E,B23002D_033M,B23002D_034E,B23002D_034M,B23002D_035E,B23002D_035M,B23002D_036E,B23002D_036M,B23002D_037E,B23002D_037M,B23002D_038E,B23002D_038M,B23002D_039E,B23002D_039M,B23002D_040E,B23002D_040M,B23002D_041E,B23002D_041M,B23002D_042E,B23002D_042M,B23002D_043E,B23002D_043M,B23002D_044E,B23002D_044M,B23002D_045E,B23002D_045M,B23002D_046E,B23002D_046M,B23002D_047E,B23002D_047M,B23002D_048E,B23002D_048M,B23002D_049E,B23002D_049M,B23002D_050E,B23002D_050M,B23002D_051E,B23002D_051M,B23002D_052E,B23002D_052M,B23002D_053E,B23002D_053M,B23002D_054E,B23002D_054M,B23002D_055E,B23002D_055M,B23002D_056E,B23002D_056M,B23002D_057E,B23002D_057M,B23002D_058E,B23002D_058M,B23002D_059E,B23002D_059M,B23002D_060E,B23002D_060M,B23002D_061E,B23002D_061M,B23002D_062E,B23002D_062M,B23002D_063E,B23002D_063M,B23002D_064E,B23002D_064M,B23002D_065E,B23002D_065M,B23002D_066E,B23002D_066M,B23002D_067E,B23002D_067M,B23002D_068E,B23002D_068M,B23002D_069E,B23002D_069M,B23002D_070E,B23002D_070M,B23002D_071E,B23002D_071M,B23002D_072E,B23002D_072M,B23002D_073E,B23002D_073M,B23002D_074E,B23002D_074M,B23002D_075E,B23002D_075M,B23002D_076E,B23002D_076M,B23002D_077E,B23002D_077M,B23002D_078E,B23002D_078M,B23002D_079E,B23002D_079M,NAME,B23002D_001MA,B23002D_001EA,B23002D_002MA,B23002D_002EA,B23002D_003MA,B23002D_003EA,B23002D_004MA,B23002D_004EA,B23002D_005MA,B23002D_005EA,B23002D_006EA,B23002D_006MA,B23002D_007EA,B23002D_007MA,B23002D_008EA,B23002D_008MA,B23002D_009MA,B23002D_009EA,B23002D_010MA,B23002D_010EA,B23002D_011EA,B23002D_011MA,B23002D_012EA,B23002D_012MA,B23002D_013MA,B23002D_013EA,B23002D_014MA,B23002D_014EA,B23002D_015MA,B23002D_015EA,B23002D_016EA,B23002D_016MA,B23002D_017EA,B23002D_017MA,B23002D_018EA,B23002D_018MA,B23002D_019MA,B23002D_019EA,B23002D_020MA,B23002D_020EA,B23002D_021EA,B23002D_021MA,B23002D_022EA,B23002D_022MA,B23002D_023EA,B23002D_023MA,B23002D_024MA,B23002D_024EA,B23002D_025MA,B23002D_025EA,B23002D_026EA,B23002D_026MA,B23002D_027EA,B23002D_027MA,B23002D_028EA,B23002D_028MA,B23002D_029EA,B23002D_029MA,B23002D_030EA,B23002D_030MA,B23002D_031MA,B23002D_031EA,B23002D_032MA,B23002D_032EA,B23002D_033MA,B23002D_033EA,B23002D_034EA,B23002D_034MA,B23002D_035MA,B23002D_035EA,B23002D_036MA,B23002D_036EA,B23002D_037MA,B23002D_037EA,B23002D_038MA,B23002D_038EA,B23002D_039EA,B23002D_039MA,B23002D_040EA,B23002D_040MA,B23002D_041MA,B23002D_041EA,B23002D_042MA,B23002D_042EA,B23002D_043MA,B23002D_043EA,B23002D_044EA,B23002D_044MA,B23002D_045EA,B23002D_045MA,B23002D_046MA,B23002D_046EA,B23002D_047MA,B23002D_047EA,B23002D_048MA,B23002D_048EA,B23002D_049EA,B23002D_049MA,B23002D_050EA,B23002D_050MA,B23002D_051MA,B23002D_051EA,B23002D_052MA,B23002D_052EA,B23002D_053MA,B23002D_053EA,B23002D_054MA,B23002D_054EA,B23002D_055MA,B23002D_055EA,B23002D_056EA,B23002D_056MA,B23002D_057MA,B23002D_057EA,B23002D_058EA,B23002D_058MA,B23002D_059MA,B23002D_059EA,B23002D_060MA,B23002D_060EA,B23002D_061EA,B23002D_061MA,B23002D_062EA,B23002D_062MA,B23002D_063EA,B23002D_063MA,B23002D_064MA,B23002D_064EA,B23002D_065MA,B23002D_065EA,B23002D_066EA,B23002D_066MA,B23002D_067EA,B23002D_067MA,B23002D_068MA,B23002D_068EA,B23002D_069MA,B23002D_069EA,B23002D_070MA,B23002D_070EA,B23002D_071EA,B23002D_071MA,B23002D_072EA,B23002D_072MA,B23002D_073EA,B23002D_073MA,B23002D_074MA,B23002D_074EA,B23002D_075MA,B23002D_075EA,B23002D_076EA,B23002D_076MA,B23002D_077EA,B23002D_077MA,B23002D_078EA,B23002D_078MA,B23002D_079MA,B23002D_079EA,state
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,245290,4048,115640,2889,9632,1647,1659,491,169,228,1490,414,1223,364,267,278,7973,1646,9861,1142,5571,1064,954,434,4617,996,4096,951,521,360,4290,833,74802,2074,70667,2177,714,359,69953,2146,68597,2133,1356,741,4135,1170,10428,940,9187,1087,0,210,9187,1087,8623,1016,564,578,1241,691,4579,971,1916,757,1863,754,53,81,2663,874,6338,800,1291,514,1291,514,0,210,5047,879,129650,2779,9003,1699,2774,1007,24,51,2750,1002,2592,989,158,180,6229,1306,11864,1741,8080,1693,324,302,7756,1632,7373,1557,383,307,3784,963,79429,2493,54677,2647,186,163,54491,2641,52478,2613,2013,599,24752,2154,14609,1180,8286,1023,0,210,8286,1023,8220,1033,66,112,6323,1310,5319,988,1580,690,1580,690,0,210,3739,830,9426,1221,456,302,456,302,0,210,8970,1233,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,351627,5231,165593,3524,10654,1227,1614,527,16,31,1598,523,1336,470,262,223,9040,1244,18707,1557,11218,1894,365,349,10853,1856,10199,1823,654,408,7489,1461,100121,2701,92470,2883,510,337,91960,2952,89693,2939,2267,827,7651,1456,19330,879,14681,977,0,226,14681,977,14438,929,243,205,4649,870,5099,1039,1749,538,1598,534,151,190,3350,906,11682,1568,2103,894,2071,874,32,54,9579,1334,186034,2953,14091,1477,1984,775,0,226,1984,775,1922,763,62,105,12107,1443,15291,1642,9249,1688,238,283,9011,1663,8575,1622,436,371,6042,1262,111325,2261,78068,3183,66,147,78002,3188,75772,3249,2230,736,33257,2765,22604,1314,12164,1552,0,226,12164,1552,11901,1619,263,251,10440,1495,8047,1191,2107,824,2029,830,78,124,5940,1161,14676,1589,526,306,526,306,0,226,14150,1568,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,38181,1885,17473,1265,2030,724,1111,659,0,157,1111,659,724,402,387,461,919,445,1476,523,1190,500,0,157,1190,500,1190,500,0,157,286,230,9382,886,8609,873,374,300,8235,903,7807,949,428,438,773,408,2053,739,1366,513,0,157,1366,513,1366,513,0,157,687,750,1838,806,1087,629,843,490,244,388,751,540,694,387,150,196,150,196,0,157,544,338,20708,1234,929,403,449,276,24,53,425,279,403,275,22,41,480,299,1263,351,880,331,0,157,880,331,880,331,0,157,383,330,12531,1000,10408,1180,0,157,10408,1180,10038,1190,370,316,2123,915,2903,455,1933,553,0,157,1933,553,1933,553,0,157,970,393,1120,443,529,310,529,310,0,157,591,307,1962,480,88,101,88,101,0,157,1874,465,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,52152,2807,22529,1552,1259,497,407,281,0,201,407,281,407,281,0,201,852,413,2107,827,1351,533,186,219,1165,498,1141,498,24,43,756,484,14380,1450,13390,1490,0,201,13390,1490,13136,1480,254,205,990,385,2133,786,2034,785,0,201,2034,785,2034,785,0,201,99,115,1266,498,671,397,671,397,0,201,595,360,1384,637,256,255,256,255,0,201,1128,572,29623,2066,2518,814,784,516,0,201,784,516,784,516,0,201,1734,610,2041,653,1120,520,0,201,1120,520,986,488,134,168,921,626,17209,1604,11048,1492,21,54,11027,1484,10807,1481,220,196,6161,1282,3479,858,1444,633,0,201,1444,633,1444,633,0,201,2035,780,1715,764,802,523,626,467,176,271,913,527,2661,906,157,233,157,233,0,201,2504,875,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,217246,3945,96506,2074,5200,764,1321,466,18,32,1303,468,1179,449,124,117,3879,821,6794,625,5077,735,0,211,5077,735,4981,737,96,114,1717,561,51253,1807,46820,1742,274,242,46546,1725,44360,1940,2186,838,4433,929,14857,754,10907,1069,0,211,10907,1069,10537,1107,370,261,3950,989,6377,870,2452,585,2326,559,126,154,3925,791,12025,958,1674,533,1459,467,215,250,10351,967,120740,2495,4145,826,1758,702,0,211,1758,702,1483,645,275,223,2387,537,6467,558,4742,758,0,211,4742,758,4649,753,93,106,1725,612,61895,2113,50245,2209,249,268,49996,2287,47862,2194,2134,737,11650,1702,21231,525,13407,1126,0,211,13407,1126,13224,1173,183,191,7824,1174,9250,1157,2777,680,2736,677,41,68,6473,1069,17752,1197,1257,512,1199,512,58,96,16495,1326,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,68546,2197,30802,1555,1940,702,525,280,29,60,496,280,470,280,26,49,1415,624,3465,781,1882,614,77,132,1805,584,1805,584,0,161,1583,553,18970,1011,16459,1155,347,227,16112,1121,15848,1160,264,209,2511,753,3583,470,2759,439,98,176,2661,425,2569,466,92,151,824,395,789,301,134,109,134,109,0,161,655,269,2055,425,545,366,545,366,0,161,1510,438,37744,1448,2731,736,748,389,40,79,708,382,708,382,0,161,1983,683,2894,664,2069,622,0,161,2069,622,1952,591,117,160,825,471,22413,1139,16782,1312,40,79,16742,1323,16248,1329,494,342,5631,1041,4221,515,2835,548,0,161,2835,548,2835,548,0,161,1386,447,2906,608,1070,528,1070,528,0,161,1836,525,2579,614,461,368,441,370,20,36,2118,504,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,128571,3132,60878,1832,4899,808,2012,622,0,151,2012,622,1910,577,102,136,2887,674,10547,1508,7460,1626,0,151,7460,1626,7062,1652,398,282,3087,885,36680,1499,32929,1713,46,79,32883,1724,31972,1780,911,440,3751,872,5044,634,3330,594,0,151,3330,594,3265,589,65,78,1714,432,1657,482,414,256,414,256,0,151,1243,421,2051,507,38,60,38,60,0,151,2013,500,67693,1960,6496,1108,2045,592,0,151,2045,592,1809,585,236,183,4451,1000,7491,1029,6215,957,0,151,6215,957,5924,1010,291,260,1276,521,41214,1729,29406,1886,0,151,29406,1886,28721,1952,685,442,11808,1767,6894,1080,4018,833,0,151,4018,833,3968,833,50,78,2876,782,2024,578,170,142,170,142,0,151,1854,549,3574,677,81,83,81,83,0,151,3493,657,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,455431,6299,211394,4153,14748,1827,3262,822,9,15,3253,823,2967,797,286,243,11486,1600,19261,1608,12324,1713,1094,817,11230,1534,9713,1507,1517,597,6937,1659,125660,2557,116695,2907,3469,837,113226,2846,111027,2825,2199,806,8965,1675,24829,1102,20979,1213,0,206,20979,1213,20624,1221,355,216,3850,980,9710,1216,3845,883,3687,863,158,256,5865,1090,17186,1570,3485,815,3404,784,81,99,13701,1473,244037,3253,13478,1484,3657,818,0,206,3657,818,3092,773,565,335,9821,1392,18160,1657,11574,1574,324,456,11250,1571,10461,1452,789,609,6586,1491,143927,2675,111546,3363,526,316,111020,3345,108151,3333,2869,895,32381,2794,32318,1341,21514,1624,0,206,21514,1624,21320,1588,194,145,10804,1326,13417,1444,4410,1110,4410,1110,0,206,9007,1350,22737,1591,2228,852,2203,853,25,43,20509,1389,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,66712,2619,31164,2155,3612,1132,443,375,55,87,388,362,224,223,164,219,3169,1028,3881,987,2277,957,38,55,2239,963,1834,700,405,463,1604,742,17576,1660,15513,1505,277,235,15236,1491,14994,1476,242,240,2063,713,3257,514,2659,548,0,214,2659,548,2611,552,48,84,598,387,1322,534,1003,477,1003,477,0,214,319,216,1516,455,339,212,339,212,0,214,1177,450,35548,1724,1753,635,499,390,0,214,499,390,413,347,86,166,1254,558,3858,1054,2509,908,0,214,2509,908,2509,908,0,214,1349,681,20604,1611,15041,1561,0,214,15041,1561,14829,1512,212,217,5563,1129,4754,922,3018,859,0,214,3018,859,3018,859,0,214,1736,560,1735,725,453,296,453,296,0,214,1282,669,2844,795,136,127,136,127,0,214,2708,739,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,160579,4280,73515,2533,4804,1032,1590,713,0,207,1590,713,1367,619,223,229,3214,863,9071,983,5564,1180,0,207,5564,1180,5160,1111,404,359,3507,1029,42056,1775,37814,1852,0,207,37814,1852,37054,1914,760,493,4242,1144,9113,917,6718,950,0,207,6718,950,6594,950,124,178,2395,679,3596,718,1386,587,1386,587,0,207,2210,678,4875,787,439,388,439,388,0,207,4436,695,87064,2675,5104,1135,1304,758,0,207,1304,758,1050,712,254,257,3800,829,7832,1073,5097,981,61,90,5036,987,4817,999,219,236,2735,953,51235,1877,36854,2418,0,207,36854,2418,34745,2367,2109,785,14381,2083,10661,944,5393,888,0,207,5393,888,5250,906,143,145,5268,857,5149,789,1490,522,1490,522,0,207,3659,752,7083,971,905,376,905,376,0,207,6178,964,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
