GEO_ID,B21001F_001E,B21001F_001M,B21001F_002E,B21001F_002M,B21001F_003E,B21001F_003M,B21001F_004E,B21001F_004M,B21001F_005E,B21001F_005M,B21001F_006E,B21001F_006M,B21001F_007E,B21001F_007M,B21001F_008E,B21001F_008M,B21001F_009E,B21001F_009M,B21001F_010E,B21001F_010M,B21001F_011E,B21001F_011M,B21001F_012E,B21001F_012M,B21001F_013E,B21001F_013M,B21001F_014E,B21001F_014M,B21001F_015E,B21001F_015M,B21001F_016E,B21001F_016M,B21001F_017E,B21001F_017M,B21001F_018E,B21001F_018M,B21001F_019E,B21001F_019M,B21001F_020E,B21001F_020M,B21001F_021E,B21001F_021M,B21001F_022E,B21001F_022M,B21001F_023E,B21001F_023M,B21001F_024E,B21001F_024M,B21001F_025E,B21001F_025M,B21001F_026E,B21001F_026M,B21001F_027E,B21001F_027M,B21001F_028E,B21001F_028M,B21001F_029E,B21001F_029M,B21001F_030E,B21001F_030M,B21001F_031E,B21001F_031M,B21001F_032E,B21001F_032M,B21001F_033E,B21001F_033M,NAME,B21001F_001MA,B21001F_001EA,B21001F_002EA,B21001F_002MA,B21001F_003EA,B21001F_003MA,B21001F_004EA,B21001F_004MA,B21001F_005MA,B21001F_005EA,B21001F_006MA,B21001F_006EA,B21001F_007MA,B21001F_007EA,B21001F_008MA,B21001F_008EA,B21001F_009EA,B21001F_009MA,B21001F_010MA,B21001F_010EA,B21001F_011MA,B21001F_011EA,B21001F_012MA,B21001F_012EA,B21001F_013MA,B21001F_013EA,B21001F_014MA,B21001F_014EA,B21001F_015MA,B21001F_015EA,B21001F_016MA,B21001F_016EA,B21001F_017MA,B21001F_017EA,B21001F_018MA,B21001F_018EA,B21001F_019MA,B21001F_019EA,B21001F_020MA,B21001F_020EA,B21001F_021MA,B21001F_021EA,B21001F_022MA,B21001F_022EA,B21001F_023MA,B21001F_023EA,B21001F_024MA,B21001F_024EA,B21001F_025MA,B21001F_025EA,B21001F_026MA,B21001F_026EA,B21001F_027EA,B21001F_027MA,B21001F_028MA,B21001F_028EA,B21001F_029MA,B21001F_029EA,B21001F_030MA,B21001F_030EA,B21001F_031EA,B21001F_031MA,B21001F_032MA,B21001F_032EA,B21001F_033MA,B21001F_033EA,state
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,202159,10627,99832,6212,41066,3606,1002,519,40064,3717,46740,3716,1612,899,45128,3446,8354,1518,783,502,7571,1356,2365,1080,685,439,1680,851,1307,827,125,147,1182,808,102327,6073,43215,4017,435,326,42780,3998,46006,2866,890,578,45116,2795,7941,1793,79,127,7862,1788,3295,1033,182,248,3113,975,1870,983,0,210,1870,983,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,194225,11717,104621,7688,44968,5101,2042,1332,42926,5009,44745,3958,1410,713,43335,4008,9420,1613,977,441,8443,1536,4782,1372,496,420,4286,1421,706,602,164,205,542,587,89604,6160,36906,3743,605,329,36301,3701,39059,3990,660,454,38399,3989,8985,1878,102,127,8883,1877,2980,1168,0,226,2980,1168,1674,771,0,226,1674,771,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,47770,4242,25478,2937,12671,2063,74,140,12597,2064,11125,2297,559,445,10566,2351,1181,530,375,263,806,540,337,354,69,107,268,343,164,192,91,151,73,117,22292,2430,12687,1914,50,91,12637,1918,7446,1453,308,262,7138,1455,904,433,0,201,904,433,568,431,0,201,568,431,687,463,0,201,687,463,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,250743,11176,127509,6145,54866,3684,749,452,54117,3621,51680,3221,1786,746,49894,3106,14042,1831,757,557,13285,1790,4596,1011,623,471,3973,1015,2325,1021,757,437,1568,920,123234,6516,50389,3777,158,174,50231,3803,48958,3086,294,268,48664,3095,14274,1887,80,95,14194,1893,6667,1206,0,211,6667,1206,2946,968,59,98,2887,988,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,72762,5390,39623,3481,17097,1921,587,483,16510,1877,16563,1977,1282,593,15281,1886,3888,893,250,177,3638,908,1553,473,372,244,1181,393,522,315,0,161,522,315,33139,3012,15051,1938,124,168,14927,1943,12545,1469,32,58,12513,1472,2945,756,21,36,2924,764,1862,548,67,101,1795,556,736,308,28,47,708,316,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,81064,5683,45045,3529,19286,2410,88,106,19198,2428,18014,1945,999,590,17015,1935,5554,1061,249,234,5305,1040,1590,569,87,95,1503,571,601,455,34,57,567,459,36019,2782,15474,1550,25,44,15449,1547,14545,1586,44,52,14501,1577,3471,850,0,151,3471,850,1255,508,59,101,1196,500,1274,629,0,151,1274,629,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,439731,14160,208121,7305,59030,4343,682,697,58348,4134,68796,3595,1649,698,67147,3632,34391,2724,2216,815,32175,2739,26876,2181,2239,671,24637,2133,19028,1942,1999,657,17029,1941,231610,8527,61241,3753,0,228,61241,3753,80399,4291,613,784,79786,4133,34532,2784,27,47,34505,2794,30409,2697,0,228,30409,2697,25029,2482,0,228,25029,2482,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,143263,8495,73922,4942,31287,3221,1672,734,29615,3163,31882,3464,1934,693,29948,3539,7634,1415,1505,545,6129,1319,1751,588,529,421,1222,591,1368,621,409,331,959,525,69341,4772,30157,2818,1261,746,28896,2663,28172,2668,851,515,27321,2585,7443,1605,0,206,7443,1605,2443,774,45,80,2398,776,1126,615,0,206,1126,615,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,59978,5556,31700,3550,14188,2322,172,202,14016,2285,13570,2316,291,299,13279,2306,2209,777,212,186,1997,727,1015,584,278,235,737,505,718,465,513,423,205,240,28278,2900,10697,1927,5,10,10692,1928,13444,1731,264,239,13180,1763,2099,770,0,214,2099,770,1587,630,204,253,1383,607,451,423,41,78,410,407,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,95794,8278,52107,4897,24384,3402,55,97,24329,3395,21281,2411,386,304,20895,2292,3380,886,299,290,3081,842,1169,729,439,349,730,565,1893,795,372,409,1521,761,43687,4537,19538,2669,194,204,19344,2653,17186,2094,0,207,17186,2094,4198,1162,17,30,4181,1157,2039,775,63,113,1976,780,726,430,0,207,726,430,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,3937405,46953,2009645,27237,831199,15614,12922,2348,818277,15073,779541,15139,20965,3264,758576,15134,234382,6971,8765,1491,225617,6712,108382,4559,10905,1865,97477,4668,56141,2779,7049,1380,49092,2679,1927760,24618,754142,14942,1412,558,752730,14939,732031,11630,2763,1135,729268,11650,235859,6904,1024,557,234835,6983,125224,4753,622,375,124602,4801,80504,4006,0,211,80504,4006,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,139716,8104,73539,4604,28431,3231,729,579,27702,3252,31265,2501,341,314,30924,2479,8198,1396,339,198,7859,1422,3541,955,688,545,2853,927,2104,656,0,207,2104,656,66177,4849,24163,2498,0,207,24163,2498,26262,2504,39,65,26223,2522,8571,1199,166,213,8405,1186,4434,914,0,207,4434,914,2747,845,0,207,2747,845,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,1216348,25469,632995,16101,252996,9782,3389,1128,249607,9729,248863,9421,9974,2088,238889,9505,78119,4845,4911,1066,73208,4743,34821,3097,6184,1250,28637,2914,18196,2211,3006,969,15190,2196,583353,14722,219586,10118,916,603,218670,10026,223652,7873,1336,625,222316,7867,78512,4566,550,300,77962,4569,38485,3199,304,242,38181,3180,23118,3159,110,172,23008,3168,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,197737,10795,101392,6146,39731,3485,604,458,39127,3337,48260,2852,1522,688,46738,2703,9557,1407,312,310,9245,1456,2811,1054,363,381,2448,932,1033,556,116,194,917,518,96345,5508,39341,2994,203,243,39138,3014,42037,3043,838,567,41199,3059,9647,1231,250,304,9397,1235,3556,1097,0,206,3556,1097,1764,716,0,206,1764,716,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,534002,24884,266903,14217,98862,8322,2081,1055,96781,8121,111592,7203,4285,1644,107307,7092,32356,3154,4338,1320,28018,3071,16809,2291,2252,1018,14557,2192,7284,1746,780,647,6504,1502,267099,13418,94909,7507,740,549,94169,7573,100504,6685,1276,692,99228,6621,38723,3737,371,361,38352,3702,19762,2728,258,396,19504,2739,13201,2154,0,229,13201,2154,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,220810,10851,114605,6548,51684,4457,342,307,51342,4405,44324,3455,992,599,43332,3429,10985,1505,705,430,10280,1420,5332,1103,200,200,5132,1126,2280,882,382,395,1898,752,106205,6389,40064,3036,0,211,40064,3036,42478,3661,278,286,42200,3655,12595,1621,314,444,12281,1631,6245,1133,0,211,6245,1133,4823,1228,126,206,4697,1216,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,109676,7526,57376,4298,22664,2633,67,122,22597,2627,25784,2418,993,600,24791,2407,5445,984,542,442,4903,922,2683,916,350,312,2333,958,800,582,68,105,732,577,52300,4368,23590,2719,0,193,23590,2719,20849,1993,47,81,20802,1989,5707,1166,36,65,5671,1157,1524,776,0,193,1524,776,630,429,0,193,630,429,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,1236876,28785,601697,16143,241532,8482,2729,1018,238803,8637,231327,8428,3967,1292,227360,8549,71151,3828,3009,1130,68142,3918,36948,2967,1824,694,35124,3114,20739,1820,1657,685,19082,1931,635179,16348,225717,8673,309,282,225408,8685,237035,7813,554,320,236481,7809,86710,4314,128,128,86582,4336,49077,3495,136,178,48941,3493,36640,2326,0,201,36640,2326,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,424097,18718,215431,9934,82047,5958,1892,1018,80155,5841,89204,4611,1978,778,87226,4644,27874,2423,1046,626,26828,2401,11991,1931,822,589,11169,1818,4315,923,570,450,3745,887,208666,10295,73632,5390,271,336,73361,5331,84493,4930,198,192,84295,4938,26641,2712,0,210,26641,2712,16248,2239,0,210,16248,2239,7652,1425,0,210,7652,1425,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
