GEO_ID,C23002F_001E,C23002F_001M,C23002F_002E,C23002F_002M,C23002F_003E,C23002F_003M,C23002F_004E,C23002F_004M,C23002F_005E,C23002F_005M,C23002F_006E,C23002F_006M,C23002F_007E,C23002F_007M,C23002F_008E,C23002F_008M,C23002F_009E,C23002F_009M,C23002F_010E,C23002F_010M,C23002F_011E,C23002F_011M,C23002F_012E,C23002F_012M,C23002F_013E,C23002F_013M,C23002F_014E,C23002F_014M,C23002F_015E,C23002F_015M,C23002F_016E,C23002F_016M,C23002F_017E,C23002F_017M,C23002F_018E,C23002F_018M,C23002F_019E,C23002F_019M,C23002F_020E,C23002F_020M,C23002F_021E,C23002F_021M,C23002F_022E,C23002F_022M,C23002F_023E,C23002F_023M,C23002F_024E,C23002F_024M,C23002F_025E,C23002F_025M,C23002F_026E,C23002F_026M,C23002F_027E,C23002F_027M,NAME,C23002F_001EA,C23002F_001MA,C23002F_002EA,C23002F_002MA,C23002F_003MA,C23002F_003EA,C23002F_004MA,C23002F_004EA,C23002F_005EA,C23002F_005MA,C23002F_006EA,C23002F_006MA,C23002F_007MA,C23002F_007EA,C23002F_008MA,C23002F_008EA,C23002F_009MA,C23002F_009EA,C23002F_010EA,C23002F_010MA,C23002F_011EA,C23002F_011MA,C23002F_012MA,C23002F_012EA,C23002F_013EA,C23002F_013MA,C23002F_014MA,C23002F_014EA,C23002F_015EA,C23002F_015MA,C23002F_016EA,C23002F_016MA,C23002F_017MA,C23002F_017EA,C23002F_018MA,C23002F_018EA,C23002F_019MA,C23002F_019EA,C23002F_020EA,C23002F_020MA,C23002F_021EA,C23002F_021MA,C23002F_022MA,C23002F_022EA,C23002F_023MA,C23002F_023EA,C23002F_024EA,C23002F_024MA,C23002F_025EA,C23002F_025MA,C23002F_026EA,C23002F_026MA,C23002F_027MA,C23002F_027EA,state
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,219295,11236,109566,6661,105894,6375,88844,5586,2153,787,86691,5586,83709,5442,2982,1163,17050,2653,3672,1349,1651,906,1634,900,17,35,2021,966,109729,6308,104564,6140,67944,4711,66,84,67878,4704,61990,4413,5888,1278,36620,3708,5165,1444,780,450,780,450,0,210,4385,1323,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,206202,12274,110967,7983,105479,7597,84727,6718,890,667,83837,6708,82335,6626,1502,684,20752,2699,5488,1442,1167,712,1167,712,0,226,4321,1382,95235,6642,90581,6636,53372,5131,4,8,53368,5132,51570,5196,1798,806,37209,3857,4654,1410,621,399,460,410,161,269,4033,1376,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,51275,4411,27464,3059,26963,3044,22951,2912,451,454,22500,2925,21899,2905,601,380,4012,1079,501,391,38,71,38,71,0,201,463,384,23811,2479,22556,2355,13488,2237,0,201,13488,2237,12668,1985,820,507,9068,1866,1255,598,71,122,71,122,0,201,1184,599,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,262606,11958,133767,6573,126846,6516,108922,5980,136,133,108786,5992,103601,5957,5185,1346,17924,2710,6921,1467,1931,771,1562,670,369,360,4990,1262,128839,6868,119226,6386,82896,5872,5,11,82891,5871,78006,5669,4885,1066,36330,3518,9613,1578,1565,826,1565,826,0,211,8048,1549,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,76977,5543,41507,3493,39432,3429,34383,3299,665,339,33718,3278,32422,3191,1296,568,5049,1213,2075,585,633,355,633,355,0,161,1442,479,35470,3118,32872,3041,21196,2441,0,161,21196,2441,20213,2393,983,430,11676,1623,2598,567,547,327,547,327,0,161,2051,483,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,86003,5877,47116,3600,44925,3349,36166,2961,0,151,36166,2961,34328,2786,1838,728,8759,1364,2191,762,404,279,354,260,50,91,1787,685,38887,3070,36358,2705,24535,2290,0,151,24535,2290,23225,2282,1310,614,11823,1740,2529,865,263,259,263,259,0,151,2266,814,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,454153,14422,214761,7359,168857,6113,103963,4800,87,152,103876,4782,83347,4394,20529,2680,64894,4328,45904,2995,3936,989,3739,990,197,203,41968,2921,239392,8966,183954,7102,96320,6071,0,228,96320,6071,76455,5556,19865,2671,87634,4501,55438,4061,2794,822,2486,730,308,316,52644,3888,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,154564,9303,79980,5358,76861,5353,68810,4724,2936,1089,65874,4657,63561,4655,2313,1064,8051,1702,3119,753,1400,683,1400,683,0,206,1719,749,74584,5147,71015,4940,49633,3909,1328,579,48305,3921,45227,3757,3078,745,21382,2707,3569,950,562,447,562,447,0,206,3007,916,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,63358,6016,33354,3852,31621,3753,27117,3425,47,65,27070,3440,26165,3347,905,662,4504,1263,1733,658,471,374,471,374,0,214,1262,626,30004,3055,27966,2968,18175,2726,14,27,18161,2721,16049,2536,2112,822,9791,1955,2038,681,328,281,313,281,15,28,1710,689,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,100250,8435,54566,4973,51504,4660,44446,4428,0,207,44446,4428,42890,4415,1556,657,7058,1405,3062,1134,306,317,306,317,0,207,2756,1114,45684,4666,42919,4427,28691,3379,0,207,28691,3379,26658,3094,2033,865,14228,2586,2765,947,592,369,592,369,0,207,2173,809,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,4111471,49147,2101483,28518,1936960,27615,1582383,23445,7441,1588,1574942,23183,1489464,23250,85478,5728,354577,10737,164523,5520,37650,3074,36609,3109,1041,553,126873,4903,2009988,25713,1804260,24754,1179081,18070,1249,673,1177832,18051,1091306,17938,86526,6267,625179,14907,205728,6230,25281,2292,24291,2245,990,537,180447,5996,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,144150,8560,75983,4735,70338,4510,57898,4089,64,109,57834,4087,52970,3756,4864,1382,12440,1597,5645,1165,1294,699,940,508,354,548,4351,1119,68167,5145,60986,4682,41966,4003,0,207,41966,4003,37345,3624,4621,1304,19020,2724,7181,1256,640,363,512,306,128,205,6541,1248,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,1279054,26369,666440,17100,613423,16805,501893,16200,2173,815,499720,16378,482035,16672,17685,2593,111530,7459,53017,3473,13658,2517,13146,2471,512,392,39359,2766,612614,15488,551011,13978,341208,11153,327,231,340881,11126,320256,10348,20625,3028,209803,8852,61603,4937,8373,2050,7976,1992,397,337,53230,4264,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,207026,11334,106238,6509,102394,6142,92867,5703,389,266,92478,5705,88681,5680,3797,1178,9527,1701,3844,1233,1509,722,1369,698,140,232,2335,978,100788,5695,95468,5312,67952,4915,221,277,67731,4924,62977,4707,4754,1311,27516,3196,5320,1217,1262,632,1188,614,74,125,4058,1204,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,553180,25395,279053,14574,254960,13974,206537,12637,613,363,205924,12660,194702,11903,11222,2463,48423,5227,24093,2772,5985,1591,5647,1522,338,342,18108,2704,274127,13510,241164,12488,161849,9883,24,47,161825,9886,152941,9646,8884,1967,79315,7379,32963,3275,3359,1001,2632,923,727,510,29604,3301,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,231468,11507,119353,6882,111741,6719,89654,6545,63,104,89591,6533,82550,6303,7041,1717,22087,2844,7612,1351,1901,745,1842,741,59,104,5711,1288,112115,6653,101047,6116,74423,5305,0,211,74423,5305,68646,5191,5777,1393,26624,2892,11068,1684,882,489,600,273,282,463,10186,1580,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,116161,7881,60476,4608,56993,4534,48605,4193,0,193,48605,4193,47014,4177,1591,798,8388,1527,3483,1038,958,524,958,524,0,193,2525,855,55685,4360,53531,4208,34946,3551,0,193,34946,3551,33617,3409,1329,830,18585,2539,2154,888,427,410,427,410,0,193,1727,843,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,1286057,29981,627512,17208,569825,16860,442699,13836,950,625,441749,13781,412082,13288,29667,3661,127126,7119,57687,3338,11766,1897,11551,1911,215,214,45921,2873,658545,16563,572828,16185,366769,12062,48,67,366721,12059,339716,12151,27005,2709,206059,9624,85717,4244,8879,1609,8739,1611,140,163,76838,3958,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,442786,19416,224482,10646,208176,9815,174690,8572,659,517,174031,8448,167547,8086,6484,1515,33486,3559,16306,2066,5441,1401,5398,1402,43,67,10865,1707,218304,10378,194404,9329,133164,7733,343,484,132821,7777,125149,7425,7672,1740,61240,5254,23900,2686,3669,943,3595,949,74,117,20231,2463,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,81877,6347,41983,4592,39770,4499,32165,3816,20,41,32145,3809,29987,3596,2158,810,7605,1576,2213,743,294,260,294,260,0,195,1919,647,39894,3337,36390,3213,22337,2416,0,195,22337,2416,20401,2374,1936,788,14053,2256,3504,1044,612,438,575,431,37,62,2892,906,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,41060,4409,22471,2888,20941,2809,15298,2318,890,651,14408,2262,13400,2272,1008,617,5643,1494,1530,719,401,336,401,336,0,190,1129,625,18589,2314,17510,2201,11449,1782,161,203,11288,1783,10931,1787,357,279,6061,1164,1079,544,186,286,186,286,0,190,893,432,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,225517,11933,113626,7125,106527,6988,74719,6244,62,104,74657,6236,69977,6248,4680,1389,31808,4183,7099,1529,1446,673,1420,671,26,41,5653,1316,111891,6577,102310,6415,65540,5215,0,177,65540,5215,60837,4933,4703,1534,36770,3500,9581,1295,762,571,762,571,0,177,8819,1320,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,86250,6535,44627,4041,41532,3759,34326,3213,0,172,34326,3213,32039,3070,2287,939,7206,1695,3095,880,369,210,369,210,0,172,2726,864,41623,3630,38625,3554,25873,3067,0,172,25873,3067,24735,2901,1138,493,12752,2128,2998,857,150,134,150,134,0,172,2848,857,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,32974,3182,16893,1852,16355,1783,13530,1652,28,50,13502,1655,12955,1623,547,340,2825,732,538,287,73,125,73,125,0,161,465,267,16081,2012,15322,1992,10558,1312,0,161,10558,1312,10012,1349,546,367,4764,1424,759,357,151,196,151,196,0,161,608,297,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,42419,4483,22520,2651,20093,2643,17362,2446,0,204,17362,2446,16803,2489,559,489,2731,1085,2427,726,1108,622,1108,622,0,204,1319,630,19899,2636,18658,2646,12199,1975,0,204,12199,1975,11885,1936,314,345,6459,1610,1241,594,185,206,185,206,0,204,1056,582,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,116722,7433,59205,4515,50430,4051,33471,3316,300,241,33171,3285,31376,3124,1795,705,16959,2534,8775,1555,1229,581,1210,582,19,40,7546,1429,57517,4315,47119,4064,30030,3487,66,84,29964,3499,28792,3454,1172,608,17089,2252,10398,1498,1869,669,1752,654,117,156,8529,1329,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,14267,2548,7889,1644,7237,1626,6849,1616,1895,724,4954,1382,4954,1382,0,189,388,290,652,289,248,199,248,199,0,189,404,233,6378,1377,5757,1320,3966,986,528,373,3438,910,3289,871,149,244,1791,797,621,306,53,56,53,56,0,189,568,303,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
