GEO_ID,B17010G_001E,B17010G_001M,B17010G_002E,B17010G_002M,B17010G_003E,B17010G_003M,B17010G_004E,B17010G_004M,B17010G_005E,B17010G_005M,B17010G_006E,B17010G_006M,B17010G_007E,B17010G_007M,B17010G_008E,B17010G_008M,B17010G_009E,B17010G_009M,B17010G_010E,B17010G_010M,B17010G_011E,B17010G_011M,B17010G_012E,B17010G_012M,B17010G_013E,B17010G_013M,B17010G_014E,B17010G_014M,B17010G_015E,B17010G_015M,B17010G_016E,B17010G_016M,B17010G_017E,B17010G_017M,B17010G_018E,B17010G_018M,B17010G_019E,B17010G_019M,B17010G_020E,B17010G_020M,B17010G_021E,B17010G_021M,B17010G_022E,B17010G_022M,B17010G_023E,B17010G_023M,B17010G_024E,B17010G_024M,B17010G_025E,B17010G_025M,B17010G_026E,B17010G_026M,B17010G_027E,B17010G_027M,B17010G_028E,B17010G_028M,B17010G_029E,B17010G_029M,B17010G_030E,B17010G_030M,B17010G_031E,B17010G_031M,B17010G_032E,B17010G_032M,B17010G_033E,B17010G_033M,B17010G_034E,B17010G_034M,B17010G_035E,B17010G_035M,B17010G_036E,B17010G_036M,B17010G_037E,B17010G_037M,B17010G_038E,B17010G_038M,B17010G_039E,B17010G_039M,B17010G_040E,B17010G_040M,B17010G_041E,B17010G_041M,NAME,B17010G_001MA,B17010G_001EA,B17010G_002MA,B17010G_002EA,B17010G_003MA,B17010G_003EA,B17010G_004MA,B17010G_004EA,B17010G_005EA,B17010G_005MA,B17010G_006EA,B17010G_006MA,B17010G_007MA,B17010G_007EA,B17010G_008MA,B17010G_008EA,B17010G_009MA,B17010G_009EA,B17010G_010MA,B17010G_010EA,B17010G_011MA,B17010G_011EA,B17010G_012MA,B17010G_012EA,B17010G_013MA,B17010G_013EA,B17010G_014MA,B17010G_014EA,B17010G_015MA,B17010G_015EA,B17010G_016MA,B17010G_016EA,B17010G_017EA,B17010G_017MA,B17010G_018EA,B17010G_018MA,B17010G_019MA,B17010G_019EA,B17010G_020MA,B17010G_020EA,B17010G_021MA,B17010G_021EA,B17010G_022MA,B17010G_022EA,B17010G_023MA,B17010G_023EA,B17010G_024MA,B17010G_024EA,B17010G_025MA,B17010G_025EA,B17010G_026MA,B17010G_026EA,B17010G_027EA,B17010G_027MA,B17010G_028EA,B17010G_028MA,B17010G_029EA,B17010G_029MA,B17010G_030MA,B17010G_030EA,B17010G_031MA,B17010G_031EA,B17010G_032MA,B17010G_032EA,B17010G_033MA,B17010G_033EA,B17010G_034MA,B17010G_034EA,B17010G_035MA,B17010G_035EA,B17010G_036MA,B17010G_036EA,B17010G_037MA,B17010G_037EA,B17010G_038MA,B17010G_038EA,B17010G_039MA,B17010G_039EA,B17010G_040EA,B17010G_040MA,B17010G_041MA,B17010G_041EA,state
0400000US24,38392,3307,3700,1207,651,330,528,288,46,92,147,191,335,242,123,143,3049,1114,470,432,424,428,0,206,0,206,424,428,46,69,2579,977,2355,947,213,183,662,498,1480,781,224,221,34692,3246,22487,2491,13114,1805,2715,915,3439,876,6960,1354,9373,1582,12205,1828,3502,1087,1782,850,1003,715,91,163,688,483,1720,758,8703,1601,4972,1384,446,323,690,455,3836,1351,3731,1250,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,88095,5447,9451,1461,3407,1002,1911,722,186,219,585,477,1140,588,1496,701,6044,1476,869,455,697,427,62,107,66,115,569,386,172,182,5175,1401,4274,1352,1494,889,845,433,1935,894,901,557,78644,5299,54632,4306,24564,2958,4775,1012,5380,1341,14409,2268,30068,2990,24012,2828,6995,1474,2293,800,564,370,231,231,1498,705,4702,1181,17017,2450,10249,2174,1594,971,1348,667,7307,1702,6768,1325,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,35246,3008,4745,1266,1168,606,847,544,0,211,535,478,312,263,321,290,3577,1251,559,485,559,485,204,322,280,340,75,124,0,211,3018,1177,2726,1137,505,538,1067,722,1154,536,292,233,30501,2849,20034,2304,10728,1641,1747,643,1725,745,7256,1267,9306,1604,10467,1770,2896,1067,1591,872,626,610,122,192,843,630,1305,662,7571,1626,4280,1131,672,386,672,430,2936,1083,3291,1131,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,104850,6049,14498,2149,4889,1163,2896,998,601,408,1503,691,792,506,1993,708,9609,1691,1823,652,1440,641,218,210,151,174,1071,574,383,302,7786,1703,6855,1606,911,720,2059,861,3885,1092,931,486,90352,5439,54644,4247,27829,2871,5645,1102,7695,1831,14489,2009,26815,2897,35708,2932,8636,1616,4219,1185,677,535,808,459,2734,1015,4417,1219,27072,2612,15268,2118,2468,820,1980,749,10820,1894,11804,1795,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,38100,3562,3041,905,1163,502,646,350,154,161,344,252,148,183,517,355,1878,672,118,145,59,92,0,210,0,210,59,92,59,104,1760,676,1319,564,30,51,504,331,785,451,441,386,35059,3241,25078,2657,12623,1733,2751,718,2567,862,7305,1303,12455,1826,9981,1595,3172,920,1677,661,614,417,307,291,756,443,1495,687,6809,1368,3598,1106,240,167,469,404,2889,1057,3211,975,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,46859,3884,10297,2038,1871,783,1416,782,428,437,380,326,608,523,455,325,8426,1787,1596,922,1521,910,856,810,323,296,342,227,75,111,6830,1614,6402,1584,2730,1029,1352,569,2320,896,428,378,36562,3486,24019,2891,12942,1830,2543,833,2574,841,7825,1372,11077,2073,12543,2035,4273,1400,2864,1111,617,533,352,340,1895,923,1409,746,8270,1371,5437,1215,1761,848,819,559,2857,817,2833,834,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,25321,2623,3395,987,1482,681,943,591,0,190,544,584,399,383,539,297,1913,729,340,263,292,259,0,190,44,32,248,255,48,80,1573,695,1525,681,469,379,634,476,422,276,48,63,21926,2274,16569,2180,8388,1604,2744,1104,1632,721,4012,992,8181,1571,5357,1364,1778,794,1309,740,857,670,13,29,439,310,469,313,3579,1068,2023,788,335,298,0,190,1688,745,1556,624,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,47651,3637,8012,1550,1950,841,997,643,60,77,423,345,514,464,953,507,6062,1333,973,567,792,443,164,174,295,264,333,379,181,223,5089,1199,4403,1138,1254,711,1534,655,1615,628,686,560,39639,3326,22871,2517,12266,1719,2648,780,2300,804,7318,1445,10605,1698,16768,2585,3876,976,2316,807,652,546,340,240,1324,552,1560,550,12892,2311,8312,1921,1614,855,1433,659,5265,1509,4580,1260,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,41392,2531,5759,1141,1403,474,882,421,73,93,210,140,599,399,521,367,4356,1038,707,371,427,297,224,222,0,172,203,146,280,229,3649,972,3127,928,817,517,1128,481,1182,463,522,373,35633,2476,24222,1976,12988,1740,2785,727,2755,839,7448,1201,11234,1291,11411,1709,2611,725,1333,536,452,311,192,136,689,384,1278,565,8800,1654,4823,1234,751,629,653,424,3419,1046,3977,1058,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,7532,1146,1095,514,275,270,263,273,0,161,127,126,136,246,12,23,820,406,139,182,139,182,0,161,0,161,139,182,0,161,681,361,651,362,159,164,227,210,265,262,30,50,6437,1039,4076,842,2241,662,759,429,693,321,789,365,1835,548,2361,653,785,368,658,356,234,225,73,80,351,273,127,166,1576,534,1247,486,334,300,175,176,738,358,329,245,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,58196,3034,4874,978,1271,534,898,478,13,21,469,375,416,304,373,261,3603,878,713,394,680,402,114,181,222,193,344,297,33,52,2890,795,2589,793,150,157,1252,747,1187,520,301,199,53322,3078,36823,2569,19522,2348,3274,851,6341,1581,9907,1519,17301,1903,16499,1747,4768,1004,1824,645,193,145,291,268,1340,551,2944,808,11731,1533,7281,1501,950,700,1059,503,5272,1287,4450,794,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,68247,4180,7249,1596,1786,732,1330,665,292,236,308,207,730,558,456,262,5463,1516,897,520,815,508,104,146,110,158,601,463,82,137,4566,1377,4375,1361,908,707,1735,848,1732,709,191,191,60998,3949,44520,3029,22512,2187,4022,901,5240,1033,13250,1882,22008,2321,16478,2299,5263,1442,3106,1117,586,467,353,348,2167,933,2157,787,11215,1991,6736,1400,963,465,1917,849,3856,994,4479,1267,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,43539,3392,5199,1199,2283,857,1815,765,427,379,908,571,480,326,468,361,2916,978,694,448,520,364,87,144,170,209,263,258,174,203,2222,814,1909,820,48,80,790,491,1071,596,313,248,38340,3440,24362,2340,12290,2008,1825,637,2698,861,7767,1448,12072,1595,13978,2524,4425,1200,2968,1089,615,489,453,472,1900,849,1457,669,9553,1965,5291,1308,1321,740,596,375,3374,983,4262,1278,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,21214,2266,3859,1072,1325,612,920,544,108,197,502,369,310,276,405,267,2534,856,198,241,84,106,38,67,0,211,46,88,114,212,2336,836,2092,837,1023,560,336,302,733,529,244,302,17355,2164,11260,1581,5672,1175,1252,611,836,389,3584,894,5588,1429,6095,1529,1133,629,389,371,151,208,148,242,90,112,744,514,4962,1415,3905,1389,1036,636,660,472,2209,1030,1057,510,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,15168,1935,3384,1119,305,260,271,257,162,222,79,109,30,62,34,55,3079,1143,1007,727,794,717,0,177,627,708,167,159,213,245,2072,854,1786,884,296,353,193,164,1297,811,286,246,11784,1719,9265,1494,5402,1222,816,422,1690,661,2896,913,3863,892,2519,719,595,321,236,178,39,70,26,52,171,181,359,257,1924,670,1487,602,199,183,215,186,1073,539,437,213,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
