GEO_ID,B17020D_001E,B17020D_001M,B17020D_002E,B17020D_002M,B17020D_003E,B17020D_003M,B17020D_004E,B17020D_004M,B17020D_005E,B17020D_005M,B17020D_006E,B17020D_006M,B17020D_007E,B17020D_007M,B17020D_008E,B17020D_008M,B17020D_009E,B17020D_009M,B17020D_010E,B17020D_010M,B17020D_011E,B17020D_011M,B17020D_012E,B17020D_012M,B17020D_013E,B17020D_013M,B17020D_014E,B17020D_014M,B17020D_015E,B17020D_015M,B17020D_016E,B17020D_016M,B17020D_017E,B17020D_017M,NAME,B17020D_001EA,B17020D_001MA,B17020D_002EA,B17020D_002MA,B17020D_003MA,B17020D_003EA,B17020D_004MA,B17020D_004EA,B17020D_005EA,B17020D_005MA,B17020D_006EA,B17020D_006MA,B17020D_007EA,B17020D_007MA,B17020D_008MA,B17020D_008EA,B17020D_009MA,B17020D_009EA,B17020D_010EA,B17020D_010MA,B17020D_011EA,B17020D_011MA,B17020D_012EA,B17020D_012MA,B17020D_013EA,B17020D_013MA,B17020D_014MA,B17020D_014EA,B17020D_015EA,B17020D_015MA,B17020D_016EA,B17020D_016MA,B17020D_017EA,B17020D_017MA,state
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,300144,5327,38272,6548,3674,1224,3453,1488,3417,1154,24357,4080,2831,990,367,293,173,189,261872,7877,19749,2453,19669,2057,20730,1890,169158,5159,26718,2208,4527,964,1321,608,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,428672,6196,41579,5939,2939,1230,2114,781,2845,1205,25915,3524,4738,1429,2440,996,588,456,387093,8060,26174,1915,30225,2692,31413,2631,248231,6090,39231,2669,8471,1637,3348,1291,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,46023,2660,6567,2913,931,601,834,897,450,532,3652,1345,366,322,100,102,234,392,39456,3202,1737,660,2099,838,3435,1022,25155,2066,5619,1178,1101,536,310,235,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,63405,3560,6413,1854,344,304,210,220,419,369,4746,1340,353,351,161,242,180,247,56992,3714,4305,1239,3741,1160,5133,1328,34999,2631,6918,1312,1611,827,285,246,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,248678,5813,22821,4208,1278,786,650,530,1020,474,12170,2286,5067,1581,2141,1065,495,431,225857,5858,9457,1786,10438,1523,14520,1655,135582,3885,42139,2129,11441,1224,2280,855,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,83120,2866,11607,2233,1301,612,642,334,782,512,7449,1602,921,390,425,271,87,104,71513,3316,4428,894,5114,870,5857,860,45663,2265,9010,1023,1246,366,195,150,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,161905,3960,26433,3671,1777,785,2353,866,2522,952,17466,2001,1396,594,573,590,346,281,135472,4693,11317,1421,12369,1716,12031,1686,87300,3083,9620,1534,2440,638,395,241,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,545335,8627,45165,4491,1809,836,2570,921,4346,1431,28462,2742,4449,1133,2573,874,956,459,500170,8124,29983,2517,37762,2352,36584,2536,315451,5112,60068,2881,16315,1603,4007,986,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,78395,3837,8301,2096,184,259,889,901,138,148,6324,1444,581,403,185,271,0,214,70094,4187,3523,1135,4467,901,7002,1654,44925,2955,7909,1321,1837,621,431,356,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,186490,5311,20989,3386,1259,620,945,541,803,531,14778,2507,2284,981,505,412,415,411,165501,6030,7685,1250,11713,1552,11771,1805,108791,4542,19892,1761,4083,1028,1566,774,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,5734820,22048,580527,20028,27672,3102,30066,3188,36798,3570,339088,13538,89256,4970,37290,3508,20357,2310,5154293,28632,296686,7251,307150,7180,318307,7044,3124605,18537,793792,9157,221597,4840,92156,4262,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,25273,2331,4498,1411,652,517,183,236,407,390,2994,1111,165,148,0,218,97,154,20775,1920,1087,455,1561,404,993,455,13248,1523,3195,707,610,416,81,115,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,162016,2716,13021,2890,941,762,382,302,697,429,9400,1959,952,526,484,325,165,205,148995,3580,8629,1203,12524,1262,10806,1415,96964,2549,16350,1343,2927,748,795,438,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,1410236,9906,152681,13216,10454,2065,10478,2224,11269,2900,97843,8945,13908,2270,6387,1768,2342,941,1257555,14976,93758,4362,98427,4555,93032,4843,788149,11236,145850,4760,32097,2886,6242,1393,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,372474,6198,26008,4735,1817,818,1627,788,1498,687,14834,2780,3438,1006,2104,1191,690,408,346466,7286,19456,1954,25199,2142,25279,1853,212434,4832,47370,2242,12776,1281,3952,921,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,586117,8215,73480,7142,3237,1269,3045,936,4310,1310,48840,5049,10178,2111,3260,1097,610,380,512637,10991,27032,2988,32789,2590,34117,2998,311701,6932,80690,3840,20380,1750,5928,1325,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,449172,6522,51043,5366,2462,1053,2590,1094,3482,968,33762,3958,4969,1140,3195,941,583,420,398129,7798,27548,2066,26094,2180,28352,2713,263587,5058,39837,2195,9837,1558,2874,1001,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,24330,1669,2109,881,0,213,0,213,138,210,1560,764,78,92,333,310,0,213,22221,1692,538,380,566,454,332,258,18198,1479,2026,563,478,375,83,141,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,74987,3294,9555,2683,1011,875,652,436,787,372,6751,1650,169,175,129,153,56,91,65432,3788,2938,907,3281,744,3648,1020,45613,2716,8137,1151,1372,292,443,241,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,1630354,12086,235308,12399,16709,2414,14383,2461,18417,2284,127581,7632,37523,3333,15511,2384,5184,1237,1395046,14788,82131,4260,84659,3224,84394,3232,886686,9539,195896,4645,47998,2935,13282,1988,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,851198,6292,61026,6426,3728,991,4935,1219,4277,1145,34305,3930,8792,1613,3611,1121,1378,865,790172,10116,55491,2742,61236,3387,57428,2487,485469,6757,98509,3485,26285,1860,5754,1212,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,262297,6175,31027,3901,1532,637,2206,884,2551,963,22006,2577,1947,761,589,344,196,171,231270,6721,18795,1856,15795,1864,16723,1939,146578,4512,24574,2034,6185,1012,2620,810,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,116993,3628,10545,2228,102,106,161,121,574,526,8576,1865,668,493,309,218,155,178,106448,3969,6544,998,8963,1413,7732,1550,66616,2786,13308,1583,3014,898,271,227,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,439388,6749,58993,5319,4113,1220,4359,1315,4159,1028,37498,3164,5446,1599,2511,940,907,564,380395,7102,27399,2010,26012,2373,29477,2331,242168,4989,43611,2793,9385,1810,2343,665,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,317025,5780,41453,4871,2302,787,3260,1043,3814,1075,27792,2539,2837,1012,927,411,521,549,275572,6151,17780,1708,19691,1899,20308,1772,178843,4561,30250,1914,7350,1101,1350,493,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,44129,2137,5356,1386,324,303,234,233,283,251,4213,1104,148,149,64,122,90,144,38773,2131,3536,712,2759,581,2950,597,25350,1480,3506,664,552,344,120,131,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,26647,2622,2448,1600,0,204,19,39,345,372,1350,882,356,325,378,544,0,204,24199,2843,1325,408,977,679,2236,1102,15291,1925,3008,855,704,480,658,842,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,33480,2381,4061,1323,271,259,263,250,516,432,2425,896,333,311,233,237,20,34,29419,2407,1431,550,1228,591,2479,750,19074,1789,4178,914,984,585,45,75,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,525873,10764,27271,2827,644,492,933,491,552,259,14884,2078,5759,1262,2076,682,2423,915,498602,10955,21152,2482,23717,2777,26138,2707,254586,6680,110776,3150,38656,2508,23577,2082,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,650749,8277,65010,6921,3192,1373,2457,878,4386,1641,41274,4544,8872,1756,3866,1125,963,532,585739,9456,31990,2454,37744,2681,34852,2501,383258,6753,72778,2952,18997,1391,6120,1146,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,33796,1758,6824,2337,332,374,335,366,699,528,5013,1715,268,306,177,280,0,220,26972,2249,1646,519,1732,663,1501,682,18339,1800,2746,843,609,378,399,352,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,233519,5084,28479,3943,1158,600,1052,646,976,473,21393,3243,3000,884,631,381,269,269,205040,5902,11014,1798,14340,1736,14169,1591,128919,4301,27329,1837,6793,1028,2476,815,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,116037,4279,13543,3140,1046,691,1530,786,947,519,9163,2010,834,442,0,211,23,47,102494,5118,6175,1002,7599,1530,8239,1370,64920,3756,12439,1768,2291,843,831,590,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,79788,3890,9191,3002,892,723,210,253,600,364,6510,2343,463,314,464,405,52,86,70597,4732,3974,992,4707,849,6113,1149,46984,3016,7782,1356,919,371,118,125,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
