GEO_ID,B17001F_001E,B17001F_001M,B17001F_002E,B17001F_002M,B17001F_003E,B17001F_003M,B17001F_004E,B17001F_004M,B17001F_005E,B17001F_005M,B17001F_006E,B17001F_006M,B17001F_007E,B17001F_007M,B17001F_008E,B17001F_008M,B17001F_009E,B17001F_009M,B17001F_010E,B17001F_010M,B17001F_011E,B17001F_011M,B17001F_012E,B17001F_012M,B17001F_013E,B17001F_013M,B17001F_014E,B17001F_014M,B17001F_015E,B17001F_015M,B17001F_016E,B17001F_016M,B17001F_017E,B17001F_017M,B17001F_018E,B17001F_018M,B17001F_019E,B17001F_019M,B17001F_020E,B17001F_020M,B17001F_021E,B17001F_021M,B17001F_022E,B17001F_022M,B17001F_023E,B17001F_023M,B17001F_024E,B17001F_024M,B17001F_025E,B17001F_025M,B17001F_026E,B17001F_026M,B17001F_027E,B17001F_027M,B17001F_028E,B17001F_028M,B17001F_029E,B17001F_029M,B17001F_030E,B17001F_030M,B17001F_031E,B17001F_031M,B17001F_032E,B17001F_032M,B17001F_033E,B17001F_033M,B17001F_034E,B17001F_034M,B17001F_035E,B17001F_035M,B17001F_036E,B17001F_036M,B17001F_037E,B17001F_037M,B17001F_038E,B17001F_038M,B17001F_039E,B17001F_039M,B17001F_040E,B17001F_040M,B17001F_041E,B17001F_041M,B17001F_042E,B17001F_042M,B17001F_043E,B17001F_043M,B17001F_044E,B17001F_044M,B17001F_045E,B17001F_045M,B17001F_046E,B17001F_046M,B17001F_047E,B17001F_047M,B17001F_048E,B17001F_048M,B17001F_049E,B17001F_049M,B17001F_050E,B17001F_050M,B17001F_051E,B17001F_051M,B17001F_052E,B17001F_052M,B17001F_053E,B17001F_053M,B17001F_054E,B17001F_054M,B17001F_055E,B17001F_055M,B17001F_056E,B17001F_056M,B17001F_057E,B17001F_057M,B17001F_058E,B17001F_058M,B17001F_059E,B17001F_059M,NAME,B17001F_001MA,B17001F_001EA,B17001F_002EA,B17001F_002MA,B17001F_003EA,B17001F_003MA,B17001F_004MA,B17001F_004EA,B17001F_005MA,B17001F_005EA,B17001F_006MA,B17001F_006EA,B17001F_007MA,B17001F_007EA,B17001F_008MA,B17001F_008EA,B17001F_009EA,B17001F_009MA,B17001F_010EA,B17001F_010MA,B17001F_011EA,B17001F_011MA,B17001F_012MA,B17001F_012EA,B17001F_013EA,B17001F_013MA,B17001F_014EA,B17001F_014MA,B17001F_015EA,B17001F_015MA,B17001F_016EA,B17001F_016MA,B17001F_017MA,B17001F_017EA,B17001F_018MA,B17001F_018EA,B17001F_019EA,B17001F_019MA,B17001F_020EA,B17001F_020MA,B17001F_021EA,B17001F_021MA,B17001F_022EA,B17001F_022MA,B17001F_023MA,B17001F_023EA,B17001F_024EA,B17001F_024MA,B17001F_025EA,B17001F_025MA,B17001F_026EA,B17001F_026MA,B17001F_027MA,B17001F_027EA,B17001F_028MA,B17001F_028EA,B17001F_029EA,B17001F_029MA,B17001F_030EA,B17001F_030MA,B17001F_031EA,B17001F_031MA,B17001F_032EA,B17001F_032MA,B17001F_033EA,B17001F_033MA,B17001F_034EA,B17001F_034MA,B17001F_035EA,B17001F_035MA,B17001F_036EA,B17001F_036MA,B17001F_037MA,B17001F_037EA,B17001F_038MA,B17001F_038EA,B17001F_039EA,B17001F_039MA,B17001F_040EA,B17001F_040MA,B17001F_041EA,B17001F_041MA,B17001F_042EA,B17001F_042MA,B17001F_043EA,B17001F_043MA,B17001F_044EA,B17001F_044MA,B17001F_045EA,B17001F_045MA,B17001F_046EA,B17001F_046MA,B17001F_047MA,B17001F_047EA,B17001F_048MA,B17001F_048EA,B17001F_049EA,B17001F_049MA,B17001F_050EA,B17001F_050MA,B17001F_051EA,B17001F_051MA,B17001F_052MA,B17001F_052EA,B17001F_053EA,B17001F_053MA,B17001F_054EA,B17001F_054MA,B17001F_055EA,B17001F_055MA,B17001F_056EA,B17001F_056MA,B17001F_057EA,B17001F_057MA,B17001F_058EA,B17001F_058MA,B17001F_059MA,B17001F_059EA,state
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,322110,16527,78832,9462,32973,4261,5034,1466,1530,677,6153,1438,3641,1211,1001,537,1750,660,2888,1107,3761,1114,4674,1517,1659,809,809,401,44,82,29,48,45859,6264,5352,1740,904,549,8109,2029,2610,904,812,493,2814,1055,6362,1852,6457,1468,7305,1602,3759,1185,699,431,676,518,0,210,243278,15066,128125,8557,8480,1686,2744,993,13979,2465,8225,1636,2576,1274,5779,1478,12682,1992,22653,2510,25779,3275,14221,1941,7545,1421,2321,1053,1141,816,115153,8612,9238,1914,3263,1193,12696,2503,6663,1643,2467,1056,4522,1011,14024,2287,15650,2392,22298,2467,12601,1794,7242,1771,2619,894,1870,983,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,292540,17631,68782,10884,31449,5886,5574,1744,1309,704,6248,2113,1894,731,474,451,1709,849,1927,963,3515,1711,4224,1348,2485,1165,1051,630,1039,784,0,226,37333,6234,3381,1138,1305,1016,6588,1795,4032,1502,518,468,1788,835,3517,1174,4912,1429,6586,1735,2024,882,1340,840,1086,969,256,240,223758,16927,120192,9578,7074,1512,2083,859,13102,2685,6742,1672,1343,791,3745,1170,13286,2855,24460,3270,22841,3434,13121,2065,8034,1553,3655,1312,706,602,103566,9538,7326,1823,2448,912,12737,3098,6724,1420,1534,760,3831,1133,11213,2224,16601,2389,18304,2699,12108,2157,7645,1772,1894,767,1201,681,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,83031,7435,32015,5719,15804,3056,2236,909,705,693,4035,1393,1073,524,557,319,630,329,1273,645,2067,857,2170,1204,451,417,325,262,209,332,73,117,16211,3484,2292,1053,443,448,3056,1302,856,413,352,288,695,464,1748,690,3807,1344,1753,956,624,440,149,146,366,376,70,123,51016,7923,28700,4597,2415,1131,763,535,3555,1264,1796,1077,174,259,905,509,3604,1299,5725,1460,6988,2002,1700,781,856,479,128,129,91,151,22316,4220,2721,1074,298,280,3560,1196,1143,647,87,108,824,543,2733,932,4399,1467,3108,986,1869,824,755,406,202,203,617,445,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,354326,16484,69161,7937,29410,3755,4245,1568,893,551,4553,1202,3215,1063,939,482,907,496,2106,900,3322,1048,3665,1134,2240,883,1810,794,922,560,593,385,39751,5450,4229,1355,556,409,5268,1376,2207,971,804,613,1560,760,4903,1663,6273,1289,6841,1535,3277,1022,1828,776,1159,690,846,555,285165,15887,148762,9118,9079,1785,2202,799,13359,2402,4952,1295,3334,1327,5209,1187,19303,2152,29310,2846,24744,2614,19982,2259,12127,1831,3618,965,1543,897,136403,8560,7359,1882,1183,631,15525,2477,7940,1703,2580,952,4040,1343,15440,2038,23585,2878,19875,1941,18938,2274,12426,1760,5508,1185,2004,945,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,107893,8484,28018,4519,13337,2456,2648,1131,99,96,2286,759,1013,612,443,286,206,173,1523,751,2129,841,1864,630,452,283,476,346,184,129,14,25,14681,2593,2116,874,599,480,1931,739,834,441,393,223,409,172,2089,847,2288,682,2734,802,296,197,419,327,483,306,90,144,79875,7300,43492,4204,2612,822,350,274,4887,1041,1548,583,889,477,1013,339,5291,1204,8101,1233,7666,1665,6010,1115,3291,837,1369,458,465,304,36383,3877,2922,1089,310,208,4017,1028,2098,612,647,345,1922,652,4502,1134,5988,1258,4952,1010,4563,885,2526,681,1379,517,557,277,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,119925,8828,26685,4841,14011,3074,1489,744,434,378,2705,1102,654,431,450,300,484,321,1793,777,1945,817,1663,722,987,497,900,399,345,284,162,181,12674,2469,898,412,619,410,1937,776,630,387,139,164,846,549,1050,512,2300,706,2249,781,1391,550,254,208,218,226,143,174,93240,7859,50331,4387,3690,891,384,323,4614,1090,2656,718,1016,476,1587,520,6576,1275,8463,1327,8683,1449,6594,1256,4490,992,1156,483,422,420,42909,4380,3106,820,871,488,5010,1398,2938,963,765,420,1979,672,4902,1055,7137,1013,6685,1254,4181,923,3217,831,1037,501,1081,572,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,546795,17152,276928,13745,129267,7250,7211,1529,2274,746,13923,2394,5376,1323,2508,957,3646,933,17092,2200,13996,2217,12270,1957,16305,2155,14575,1949,11968,1601,8123,1203,147661,8510,7338,1527,1666,718,13662,2134,5624,1322,2745,931,4491,1246,15257,1980,20127,2847,17762,2099,17859,2176,15846,2051,12831,1402,12453,1863,269867,13189,130520,7167,2959,1038,665,417,8158,1865,3825,1114,941,568,2907,967,10727,1740,16125,2275,19597,2531,19738,2000,19602,2392,14628,2002,10648,1783,139347,8203,2609,1056,1210,596,7622,1812,4933,1106,1302,513,3291,1101,12083,1933,13286,1959,21898,2566,22833,2251,18608,2066,17426,2324,12246,1879,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,209399,12911,35161,6802,15064,3623,2610,1078,471,373,2457,1139,1072,441,252,249,655,378,1600,535,2195,1172,1987,1089,472,385,847,784,163,196,283,321,20097,3951,2795,1048,238,270,1650,842,1586,882,268,259,706,446,3552,1269,3283,994,3470,1084,1099,519,1067,598,383,379,0,206,174238,12454,94044,7182,9048,2011,1493,642,8532,1698,4829,1236,1339,646,2467,880,11125,1925,16454,2001,18106,2635,11467,1964,6511,1329,1588,639,1085,531,80194,6593,5649,1763,1355,573,8551,1545,4180,1128,875,500,3209,919,8796,1785,14346,1967,14293,2030,9461,1601,6376,1435,1996,687,1107,614,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,91485,8349,27580,5792,14155,3070,2206,999,132,139,2331,1216,1618,1053,713,692,297,273,1433,765,2534,1002,1427,802,919,537,282,214,0,214,263,284,13425,3498,1869,838,618,472,2389,1265,685,446,83,137,423,624,1528,834,1754,816,2987,1057,803,569,230,196,56,114,0,214,63905,6947,32952,4332,2269,922,136,161,3097,1202,1669,500,531,425,1190,602,3433,1101,6297,1840,6357,1783,4763,1303,1826,761,935,564,449,376,30953,3886,2249,987,391,380,3161,1205,2494,1014,771,451,1289,654,3908,1182,3226,1022,6064,1467,3549,916,1869,753,1531,611,451,423,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,135767,11834,25009,5089,11659,2851,999,697,302,424,2480,1387,1465,790,0,207,477,379,2048,891,657,352,1547,732,1168,752,468,358,0,207,48,83,13350,2817,2003,1017,52,90,1344,715,716,623,59,107,163,173,1654,687,3755,1361,2155,864,901,580,337,219,202,152,9,17,110758,10538,62085,6280,3810,1310,480,383,7020,1442,2975,1082,1065,622,1982,821,9762,2194,11284,2166,10339,1805,7603,1566,2751,922,1169,729,1845,790,48673,5876,3507,1236,372,314,3914,1372,3556,1218,1429,891,1834,700,5472,1653,8159,1913,8284,1664,5781,1348,3861,1164,1837,777,667,437,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,5359898,71458,924758,31897,422951,16317,54107,5287,10191,1962,68680,5647,33292,2891,10442,2014,18567,2208,48708,4649,43552,3659,50353,4417,35971,3296,24799,3197,15373,2436,8916,1725,501807,20742,47141,4855,8250,1650,67557,5186,33582,4081,8394,1790,17409,2248,54889,4679,77758,5424,72600,4852,45015,3406,32168,2816,23609,2419,13435,1961,4435140,68626,2302948,38024,145282,7605,26584,3613,189869,7366,107422,6142,32992,3023,64977,3858,273915,8659,442371,11973,363375,9235,314767,9534,206539,6358,89961,4403,44894,2653,2132192,35974,145692,7897,27733,3117,176750,7877,95626,6151,33027,3142,63092,3426,248748,7875,361110,9369,312100,9185,300899,7653,202965,6536,100989,4053,63461,3816,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,189785,12188,52645,6843,22699,3174,2396,1003,674,435,4454,1335,1625,794,830,592,661,453,1515,773,2359,918,2656,948,2622,921,1646,801,1019,672,242,234,29946,4665,2767,1297,517,530,3998,1383,1483,856,483,457,174,200,3202,1170,4423,1154,4901,1331,2439,882,2979,880,1568,705,1012,477,137140,10491,73718,5991,3899,1133,599,378,5927,1333,2629,878,964,661,1719,670,8528,1896,13703,2186,15783,2056,9337,1466,6366,1347,2474,885,1790,654,63422,5922,5764,1512,600,456,5959,1314,3170,1032,1133,635,1816,696,6058,1456,10304,1418,9349,1668,9369,1436,5592,1038,2669,666,1639,692,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,1682673,36992,373554,22580,170313,11502,18768,2664,3526,1334,24604,3600,16603,3041,4873,1295,9596,2109,15843,2380,19661,3127,22085,2767,11821,1870,10320,1720,8394,1558,4219,1240,203241,13884,19960,3383,4101,1323,25263,3330,10646,2248,4897,1300,9693,1884,23981,3936,30343,3400,28523,3396,18928,2504,11732,2002,8740,1566,6434,1714,1309119,35598,695815,20694,42047,4574,9460,2087,54383,5203,31542,3988,12229,2000,21458,2647,82978,5936,126032,6938,114720,6563,95130,5820,66982,4385,25904,2958,12950,1848,613304,19655,44231,4860,5906,1081,53041,4444,29754,3991,10426,1717,19241,3006,65158,5052,98373,6333,88884,5734,86938,6142,66547,4502,29477,3136,15328,2543,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,299922,15592,42213,8104,16638,3859,2998,1044,913,629,2579,1163,274,274,120,183,976,636,2128,1010,1461,700,2379,900,1650,1022,444,382,467,391,249,254,25575,5053,2917,1299,604,411,3540,1472,1373,796,529,390,1329,646,2318,782,5716,1406,3110,959,2199,1010,1001,608,671,530,268,363,257709,15594,136248,8629,14763,2142,2272,878,13634,1889,7370,1954,2197,641,3481,1012,13223,1838,22756,2340,27145,2075,17166,2025,9113,1441,2344,898,784,483,121461,8223,12858,1695,2922,1004,12313,2057,7208,1652,2673,836,2893,904,11483,1765,19339,2263,22518,2574,14239,1745,8646,1189,2885,1009,1484,666,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
