GEO_ID,B21001C_001E,B21001C_001M,B21001C_002E,B21001C_002M,B21001C_003E,B21001C_003M,B21001C_004E,B21001C_004M,B21001C_005E,B21001C_005M,B21001C_006E,B21001C_006M,B21001C_007E,B21001C_007M,B21001C_008E,B21001C_008M,B21001C_009E,B21001C_009M,B21001C_010E,B21001C_010M,B21001C_011E,B21001C_011M,B21001C_012E,B21001C_012M,B21001C_013E,B21001C_013M,B21001C_014E,B21001C_014M,B21001C_015E,B21001C_015M,B21001C_016E,B21001C_016M,B21001C_017E,B21001C_017M,B21001C_018E,B21001C_018M,B21001C_019E,B21001C_019M,B21001C_020E,B21001C_020M,B21001C_021E,B21001C_021M,B21001C_022E,B21001C_022M,B21001C_023E,B21001C_023M,B21001C_024E,B21001C_024M,B21001C_025E,B21001C_025M,B21001C_026E,B21001C_026M,B21001C_027E,B21001C_027M,B21001C_028E,B21001C_028M,B21001C_029E,B21001C_029M,B21001C_030E,B21001C_030M,B21001C_031E,B21001C_031M,B21001C_032E,B21001C_032M,B21001C_033E,B21001C_033M,NAME,B21001C_001MA,B21001C_001EA,B21001C_002MA,B21001C_002EA,B21001C_003MA,B21001C_003EA,B21001C_004MA,B21001C_004EA,B21001C_005MA,B21001C_005EA,B21001C_006EA,B21001C_006MA,B21001C_007EA,B21001C_007MA,B21001C_008EA,B21001C_008MA,B21001C_009EA,B21001C_009MA,B21001C_010MA,B21001C_010EA,B21001C_011EA,B21001C_011MA,B21001C_012EA,B21001C_012MA,B21001C_013EA,B21001C_013MA,B21001C_014MA,B21001C_014EA,B21001C_015MA,B21001C_015EA,B21001C_016EA,B21001C_016MA,B21001C_017EA,B21001C_017MA,B21001C_018EA,B21001C_018MA,B21001C_019MA,B21001C_019EA,B21001C_020EA,B21001C_020MA,B21001C_021EA,B21001C_021MA,B21001C_022EA,B21001C_022MA,B21001C_023EA,B21001C_023MA,B21001C_024MA,B21001C_024EA,B21001C_025MA,B21001C_025EA,B21001C_026EA,B21001C_026MA,B21001C_027EA,B21001C_027MA,B21001C_028EA,B21001C_028MA,B21001C_029EA,B21001C_029MA,B21001C_030EA,B21001C_030MA,B21001C_031EA,B21001C_031MA,B21001C_032MA,B21001C_032EA,B21001C_033MA,B21001C_033EA,state
0400000US30,43804,2075,21500,1691,7371,727,157,158,7214,713,7976,1200,1093,572,6883,1019,3194,685,753,378,2441,637,2350,706,1168,634,1182,395,609,291,478,285,131,114,22304,1341,8848,1195,0,172,8848,1195,7470,994,0,172,7470,994,2760,421,50,64,2710,422,2160,467,0,172,2160,467,1066,267,0,172,1066,267,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,91897,3088,45492,2240,14158,1443,491,481,13667,1306,16894,1537,1981,666,14913,1471,7522,866,1184,347,6338,968,4619,602,1404,549,3215,457,2299,490,751,367,1548,397,46405,2133,12907,1092,54,97,12853,1096,16692,1571,166,173,16526,1557,7695,907,32,56,7663,903,5787,650,22,38,5765,650,3324,548,71,120,3253,546,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,24121,3493,11069,1805,4097,1380,156,246,3941,1334,4161,1112,215,213,3946,1069,1703,577,390,341,1313,564,679,316,385,301,294,179,429,389,43,63,386,385,13052,2521,4507,1338,101,130,4406,1329,4856,1331,0,226,4856,1331,1569,698,64,106,1505,696,1901,925,0,226,1901,925,219,237,0,226,219,237,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,75396,2795,36808,1908,14879,1189,279,241,14600,1162,11885,959,981,447,10904,959,5008,550,920,387,4088,562,3509,461,1586,437,1923,337,1527,333,741,245,786,253,38588,1516,15258,812,0,157,15258,812,11354,903,156,159,11198,891,6227,894,249,243,5978,889,3773,454,71,101,3702,452,1976,276,11,17,1965,277,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,17730,2270,9365,1442,2538,829,231,292,2307,870,3020,1042,288,184,2732,1031,1676,668,125,127,1551,669,1509,767,940,660,569,299,622,395,452,359,170,171,8365,1470,2298,822,0,201,2298,822,3070,929,74,97,2996,911,2239,851,145,148,2094,833,548,283,23,42,525,276,210,195,0,201,210,195,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,33052,2618,15217,1499,5682,912,235,235,5447,920,5630,1023,536,247,5094,984,2079,373,362,199,1717,409,867,380,417,242,450,277,959,485,222,171,737,456,17835,1734,5987,1092,132,162,5855,1071,6270,987,151,178,6119,993,3177,585,158,175,3019,603,1601,430,155,180,1446,420,800,420,53,80,747,409,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,219031,3871,105675,2673,39784,2154,1510,578,38274,2117,36334,1293,3081,581,33253,1269,15984,1013,2145,554,13839,971,9560,799,3791,598,5769,800,4013,556,2279,498,1734,382,113356,2698,39103,1966,27,43,39076,1968,37827,1387,712,336,37115,1335,18691,978,248,173,18443,979,10973,854,95,63,10878,842,6762,591,68,49,6694,596,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,37434,1735,19262,1228,6169,908,103,137,6066,895,7003,898,888,390,6115,837,3480,623,841,378,2639,623,1873,397,779,236,1094,319,737,287,392,204,345,181,18172,1192,5618,843,0,151,5618,843,6678,827,249,211,6429,811,3506,523,137,116,3369,520,1615,381,0,151,1615,381,755,243,87,101,668,249,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,16609,2506,7158,1592,2338,827,0,206,2338,827,2652,912,175,186,2477,896,1243,547,472,375,771,429,641,330,424,286,217,157,284,191,37,40,247,183,9451,1539,3341,1112,0,206,3341,1112,2546,877,36,66,2510,874,1611,678,94,128,1517,665,1271,563,43,78,1228,545,682,303,0,206,682,303,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,26565,1542,12711,968,5518,648,35,63,5483,636,4244,761,244,136,4000,767,1825,374,222,229,1603,272,774,178,187,148,587,203,350,245,204,182,146,148,13854,1105,5836,828,0,161,5836,828,4774,714,79,80,4695,722,1858,314,0,161,1858,314,821,241,0,161,821,241,565,199,0,161,565,199,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,17779,3268,9456,2294,3016,1068,267,360,2749,1041,4338,1595,376,323,3962,1587,1143,553,97,100,1046,537,742,405,324,337,418,283,217,208,58,84,159,192,8323,1783,2942,1011,0,214,2942,1011,2486,1023,0,214,2486,1023,2099,746,75,81,2024,719,536,344,0,214,536,344,260,211,0,214,260,211,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,37322,2955,19882,2225,5676,1258,85,117,5591,1241,7517,1215,912,589,6605,1132,3076,850,780,501,2296,730,2100,652,1185,523,915,450,1513,820,968,786,545,537,17440,2013,5233,1263,0,207,5233,1263,5585,1195,35,61,5550,1182,4142,1021,143,200,3999,1005,1748,629,0,207,1748,629,732,336,0,207,732,336,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,10144,1173,4145,676,1473,316,66,97,1407,330,1807,404,165,151,1642,370,451,290,243,255,208,125,273,163,19,32,254,162,141,193,43,48,98,183,5999,955,2512,612,6,15,2506,613,1692,365,13,24,1679,364,550,200,10,21,540,201,1098,577,242,377,856,396,147,129,0,203,147,129,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,236438,8787,121327,5826,39627,3172,1398,583,38229,3207,44136,3073,3710,871,40426,3161,21108,2293,3330,870,17778,2116,10663,1385,3538,857,7125,1050,5793,1102,2853,792,2940,830,115111,4799,35829,3032,338,305,35491,2997,39840,2674,417,320,39423,2661,19725,1829,362,315,19363,1841,12500,1766,161,149,12339,1752,7217,1044,94,94,7123,1042,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,110402,8456,56606,5316,18851,2627,587,483,18264,2587,19564,2998,1779,598,17785,2846,11130,1688,1751,683,9379,1606,5455,1377,2405,883,3050,1003,1606,591,814,408,792,435,53796,5112,19574,3145,496,542,19078,2972,19197,2423,469,440,18728,2399,7741,1344,69,79,7672,1350,4963,1073,265,419,4698,1057,2321,868,99,138,2222,853,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,11026,1810,6881,1615,1150,556,0,206,1150,556,2847,834,417,331,2430,770,796,531,164,300,632,446,1011,499,287,291,724,413,1077,1009,78,132,999,996,4145,1153,578,304,0,206,578,304,2080,830,0,206,2080,830,874,425,220,216,654,373,295,261,0,206,295,261,318,327,0,206,318,327,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,48132,4630,22940,3359,5743,1891,239,242,5504,1840,9453,1742,1336,601,8117,1798,4198,1020,1288,735,2910,797,2467,740,1159,494,1308,554,1079,721,412,298,667,647,25192,2832,6960,1783,284,247,6676,1754,9374,1925,260,261,9114,1950,5228,1640,192,197,5036,1591,2575,730,32,92,2543,709,1055,518,0,229,1055,518,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,12689,2345,6442,1681,2118,1011,0,211,2118,1011,2765,1099,403,323,2362,1083,464,320,0,211,464,320,771,491,584,444,187,229,324,261,184,194,140,168,6247,1396,2153,865,0,211,2153,865,2487,784,0,211,2487,784,650,448,0,211,650,448,615,415,0,211,615,415,342,248,61,105,281,223,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,24061,2406,11281,1582,5632,1015,39,62,5593,1017,3084,1016,42,73,3042,1015,1410,583,114,124,1296,590,884,413,383,270,501,317,271,209,66,80,205,196,12780,1768,5336,1216,0,193,5336,1216,4395,932,0,193,4395,932,1941,585,0,193,1941,585,766,426,0,193,766,426,342,160,0,193,342,160,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,65235,5399,35162,4006,11811,2211,520,562,11291,2126,13070,2400,509,310,12561,2349,4998,1247,299,258,4699,1283,3801,917,940,453,2861,873,1482,659,497,336,985,582,30073,2902,10029,1829,0,201,10029,1829,11084,2136,146,162,10938,2130,4691,1249,39,63,4652,1235,3272,977,384,413,2888,832,997,449,0,201,997,449,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,20718,2712,10126,1537,3232,1132,158,199,3074,1126,4510,943,911,507,3599,948,1365,480,169,180,1196,447,490,308,304,245,186,176,529,535,55,95,474,522,10592,1937,2989,1024,163,264,2826,1025,4256,1240,99,117,4157,1236,1897,587,198,196,1699,579,956,576,0,195,956,576,494,360,0,195,494,360,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
