GEO_ID,C17010F_001E,C17010F_001M,C17010F_002E,C17010F_002M,C17010F_003E,C17010F_003M,C17010F_004E,C17010F_004M,C17010F_005E,C17010F_005M,C17010F_006E,C17010F_006M,C17010F_007E,C17010F_007M,C17010F_008E,C17010F_008M,C17010F_009E,C17010F_009M,C17010F_010E,C17010F_010M,C17010F_011E,C17010F_011M,C17010F_012E,C17010F_012M,C17010F_013E,C17010F_013M,C17010F_014E,C17010F_014M,C17010F_015E,C17010F_015M,C17010F_016E,C17010F_016M,C17010F_017E,C17010F_017M,NAME,C17010F_001EA,C17010F_001MA,C17010F_002EA,C17010F_002MA,C17010F_003EA,C17010F_003MA,C17010F_004EA,C17010F_004MA,C17010F_005EA,C17010F_005MA,C17010F_006EA,C17010F_006MA,C17010F_007EA,C17010F_007MA,C17010F_008EA,C17010F_008MA,C17010F_009MA,C17010F_009EA,C17010F_010MA,C17010F_010EA,C17010F_011EA,C17010F_011MA,C17010F_012EA,C17010F_012MA,C17010F_013EA,C17010F_013MA,C17010F_014EA,C17010F_014MA,C17010F_015EA,C17010F_015MA,C17010F_016EA,C17010F_016MA,C17010F_017EA,C17010F_017MA,state
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,67354,4665,14997,2288,6427,1674,5669,1509,8570,1497,910,474,910,474,7660,1399,7356,1351,52357,4063,34766,3564,23933,2634,17591,2654,7624,1692,4780,1366,9967,1902,7514,1803,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,60370,4298,13031,2427,6872,1810,5503,1730,6159,1540,841,551,681,506,5318,1485,5121,1482,47339,4236,35588,3810,25017,3244,11751,2224,6737,2077,2883,1228,5014,1311,3787,1073,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,16225,2170,5634,1298,2824,1027,2620,999,2810,1001,335,216,314,209,2475,959,2475,959,10591,2137,7362,1841,5416,1774,3229,1132,1504,802,1317,784,1725,773,1565,773,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,75221,4043,12609,1861,4256,1281,3347,1067,8353,1586,1747,665,1339,527,6606,1475,6186,1544,62612,3882,37011,3404,23422,2740,25601,2820,10901,2038,7272,1588,14700,2044,9259,1555,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,24260,2100,5500,1093,2834,877,2569,828,2666,747,224,159,131,119,2442,749,2396,745,18760,1964,13193,1543,8309,1320,5567,1087,2612,872,1432,619,2955,851,2253,773,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,26424,2475,5800,1299,1637,633,1265,543,4163,1147,1298,592,1135,559,2865,909,2632,897,20624,2238,12421,1651,7916,1384,8203,1447,3355,916,2218,702,4848,1032,3221,854,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,133582,4942,62066,3895,22282,2231,8797,1397,39784,3624,10367,1922,6776,1502,29417,2816,19931,2367,71516,4423,47067,3258,14673,1857,24449,2723,7486,1557,2937,965,16963,2137,6478,1233,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,43149,3143,5758,1532,1665,939,1620,932,4093,1163,647,512,600,498,3446,1040,3196,994,37391,3149,26034,2913,16741,2326,11357,1787,5665,1115,3517,914,5692,1374,3827,1198,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,19086,2589,4858,1404,2032,915,1837,896,2826,1155,458,334,458,334,2368,1049,2271,1047,14228,2084,9630,1682,5418,1357,4598,1313,2827,1160,1957,1033,1771,649,1179,604,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,29141,3549,4110,1090,2205,864,1943,820,1905,725,568,510,568,510,1337,668,1337,668,25031,3337,15912,2432,10977,1892,9119,2323,4131,1500,2840,1126,4988,1759,3640,1464,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,1096978,16046,160542,6792,69396,4513,52972,3917,91146,5006,19527,2650,15838,2408,71619,4415,64297,4325,936436,14356,622249,12140,376309,11399,314187,7732,127284,6828,70386,4630,186903,6969,107855,6131,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,5388,1179,1298,564,404,346,354,351,894,485,101,128,101,128,793,465,793,465,4090,1064,3456,1055,2671,910,634,418,272,248,272,248,362,323,97,164,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,43046,3449,10883,1773,2311,788,1957,793,8572,1570,1468,766,1257,732,7104,1383,5961,1283,32163,2981,16342,2132,9211,1813,15821,2379,6385,1719,3919,1310,9436,1855,6672,1561,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,364168,9701,75218,5450,37908,3795,27759,3592,37310,3848,5609,1316,4592,1211,31701,3905,27706,3490,288950,9326,199331,7894,112109,5487,89619,5702,36556,3947,19240,2934,53063,4275,34275,3426,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,58339,3785,7509,1736,2641,949,1822,874,4868,1408,1053,690,973,674,3815,1201,3618,1174,50830,3794,33848,2953,23442,2790,16982,2438,7414,1565,5453,1407,9568,1877,7103,1694,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,147237,7820,23705,2818,12028,2187,9362,2083,11677,1852,3030,1072,1887,801,8647,1607,7705,1538,123532,6827,80013,5660,38902,4308,43519,4491,15303,2263,7779,1675,28216,3813,16584,2577,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,66034,4345,12000,1902,2692,1049,1588,743,9308,1657,1071,602,984,588,8237,1515,7416,1436,54034,4469,28408,2915,15861,2337,25626,3282,7774,1548,4741,1348,17852,2564,12324,2036,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,6046,1358,1146,947,160,234,160,234,986,798,0,213,0,213,986,798,919,792,4900,1450,2831,1074,1359,750,2069,1011,810,530,706,465,1259,874,1001,825,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,32792,2934,5317,1219,1747,775,1285,721,3570,1140,629,529,629,529,2941,1048,2716,998,27475,2873,17782,2447,12873,2267,9693,1764,4290,948,2443,792,5403,1555,3611,1293,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,373201,9410,80765,5091,21457,2910,14272,2229,59308,4401,7013,1538,4251,1143,52295,4105,41747,3517,292436,8138,164797,7322,96344,6155,127639,6504,40046,4042,19811,2670,87593,5151,48009,4122,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,136009,6944,26009,3257,5986,1273,4919,1199,20023,3022,2827,1069,2282,885,17196,2882,15675,2775,110000,6399,65815,5107,37268,3725,44185,4046,16845,2540,8947,1740,27340,3302,16372,2638,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,22388,2385,5343,1442,1298,632,758,523,4045,1369,1080,739,1080,739,2965,1107,2965,1107,17045,2086,9617,1789,5240,1388,7428,1529,2718,1076,1706,840,4710,1232,2820,993,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,11091,1954,2352,840,1408,856,1158,746,944,477,89,154,89,154,855,483,850,483,8739,1751,5657,1363,3046,1043,3082,978,652,403,381,340,2430,926,1858,741,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,66479,4746,21057,2755,4190,1164,3031,1024,16867,2632,2741,1084,2080,923,14126,2319,12441,2249,45422,3778,24783,2237,13413,1872,20639,3082,6112,1546,2866,1143,14527,2332,9452,1704,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,23218,2363,3781,892,1928,631,1516,572,1853,718,280,222,280,222,1573,691,1533,676,19437,2306,14019,1730,8508,1357,5418,1152,2282,804,879,521,3136,837,2171,735,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,11169,1439,2025,778,852,484,739,483,1173,655,259,264,229,260,914,626,914,626,9144,1413,5705,1289,3433,1039,3439,1039,1321,567,801,458,2118,887,1367,597,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,12184,1886,1772,771,835,549,761,544,937,558,96,110,96,110,841,541,841,541,10412,1731,7994,1474,4950,1324,2418,920,969,652,633,595,1449,911,1135,823,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,29726,2462,6562,1575,2386,826,1637,701,4176,1317,1174,739,702,564,3002,1110,2767,1029,23164,2177,15729,1624,6201,1272,7435,1419,2700,912,847,429,4735,1291,2578,1037,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,71846,3980,11659,2428,3932,1489,3161,1311,7727,1827,975,561,821,542,6752,1667,6386,1605,60187,4061,37671,3297,24845,2872,22516,2992,8831,1721,6264,1641,13685,2353,10632,2089,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,13058,2183,4151,1304,1731,908,1157,754,2420,1011,731,518,731,518,1689,814,1366,748,8907,1929,4485,1550,3123,1404,4422,1391,1032,610,577,450,3390,1120,2088,960,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,75482,4995,13591,2115,4472,1043,3273,923,9119,1806,1781,812,1495,628,7338,1753,6244,1590,61891,4483,40804,3697,22371,2435,21087,2807,9760,2169,5535,1419,11327,1670,6926,1548,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,18749,2165,4973,1124,2358,904,1783,810,2615,800,779,451,756,448,1836,730,1705,720,13776,1986,9750,1684,6171,1322,4026,1200,2063,898,882,484,1963,771,1566,720,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,15553,1761,3059,1002,1026,538,685,390,2033,814,755,523,755,523,1278,663,1149,651,12494,1544,8998,1311,6673,1129,3496,985,1380,660,503,416,2116,798,1696,731,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
