GEO_ID,B01001F_001E,B01001F_001M,B01001F_002E,B01001F_002M,B01001F_003E,B01001F_003M,B01001F_004E,B01001F_004M,B01001F_005E,B01001F_005M,B01001F_006E,B01001F_006M,B01001F_007E,B01001F_007M,B01001F_008E,B01001F_008M,B01001F_009E,B01001F_009M,B01001F_010E,B01001F_010M,B01001F_011E,B01001F_011M,B01001F_012E,B01001F_012M,B01001F_013E,B01001F_013M,B01001F_014E,B01001F_014M,B01001F_015E,B01001F_015M,B01001F_016E,B01001F_016M,B01001F_017E,B01001F_017M,B01001F_018E,B01001F_018M,B01001F_019E,B01001F_019M,B01001F_020E,B01001F_020M,B01001F_021E,B01001F_021M,B01001F_022E,B01001F_022M,B01001F_023E,B01001F_023M,B01001F_024E,B01001F_024M,B01001F_025E,B01001F_025M,B01001F_026E,B01001F_026M,B01001F_027E,B01001F_027M,B01001F_028E,B01001F_028M,B01001F_029E,B01001F_029M,B01001F_030E,B01001F_030M,B01001F_031E,B01001F_031M,NAME,B01001F_001MA,B01001F_001EA,B01001F_002MA,B01001F_002EA,B01001F_003MA,B01001F_003EA,B01001F_004MA,B01001F_004EA,B01001F_005MA,B01001F_005EA,B01001F_006MA,B01001F_006EA,B01001F_007MA,B01001F_007EA,B01001F_008MA,B01001F_008EA,B01001F_009MA,B01001F_009EA,B01001F_010MA,B01001F_010EA,B01001F_011EA,B01001F_011MA,B01001F_012EA,B01001F_012MA,B01001F_013EA,B01001F_013MA,B01001F_014MA,B01001F_014EA,B01001F_015MA,B01001F_015EA,B01001F_016EA,B01001F_016MA,B01001F_017MA,B01001F_017EA,B01001F_018MA,B01001F_018EA,B01001F_019MA,B01001F_019EA,B01001F_020MA,B01001F_020EA,B01001F_021EA,B01001F_021MA,B01001F_022EA,B01001F_022MA,B01001F_023EA,B01001F_023MA,B01001F_024MA,B01001F_024EA,B01001F_025MA,B01001F_025EA,B01001F_026MA,B01001F_026EA,B01001F_027EA,B01001F_027MA,B01001F_028MA,B01001F_028EA,B01001F_029MA,B01001F_029EA,B01001F_030MA,B01001F_030EA,B01001F_031MA,B01001F_031EA,state
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,326630,16675,164245,9229,13666,2441,17236,2342,20200,2754,11158,1859,5229,1491,10963,1985,11693,1815,15150,2267,30800,3263,16124,2002,8354,1518,2365,1080,926,686,381,339,162385,9594,14709,2445,17098,2635,17570,2297,10615,1570,6754,1745,14399,2205,11086,1647,11042,1714,29646,2708,16360,1984,7941,1793,3295,1033,1194,884,676,567,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,301148,17722,158691,10824,12911,2058,17000,2848,15899,2811,7370,1659,5079,1328,11666,2501,12809,2197,16304,2876,28486,3171,16259,2221,9420,1613,4782,1372,491,568,215,235,142457,9475,10859,1950,16819,2995,17492,2348,7679,1595,5080,1252,10307,1956,10608,1999,10915,1906,24927,3052,14132,2067,8985,1878,2980,1168,1081,590,593,491,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,84027,7439,44988,4513,4866,1470,6348,1691,5579,1462,2266,759,1575,1052,3404,1145,3997,1156,3862,1443,9223,2288,2186,907,1181,530,337,354,164,192,0,201,39039,4295,5263,1508,4730,1325,4739,1447,2015,847,437,355,4044,1088,3662,1052,4544,1431,4953,1189,2493,919,904,433,568,431,349,284,338,299,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,358786,16689,181169,8649,13479,1847,14930,2243,14714,2401,10401,1375,5914,1111,15802,1616,17616,1942,15670,1836,29354,2404,22326,2309,14042,1831,4596,1011,1563,996,762,362,177617,9603,11899,1956,16038,2465,17457,2395,8984,1639,5584,1245,14827,2086,13742,1911,16241,2062,26716,2171,22242,2355,14274,1887,6667,1206,2092,799,854,614,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,110013,8511,58503,4726,5260,1311,5321,1107,5083,1176,2551,668,2198,741,4894,1216,5142,1140,5528,1148,9960,1712,6603,1127,3888,893,1553,473,455,295,67,91,51510,4492,5095,1326,4134,996,5771,1313,3371,702,2316,837,4394,1120,4710,932,3631,1080,7686,1159,4859,908,2945,756,1862,548,593,315,143,175,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,121475,8843,65326,5215,5186,1125,5712,1330,5846,1090,3537,713,3095,640,5518,1262,4620,1080,6053,1143,10433,1531,7581,1337,5554,1061,1590,569,520,437,81,111,56149,4636,4004,912,7118,1582,5236,1250,3772,1002,1948,633,4089,844,5006,999,4431,792,8973,1435,5572,1008,3471,850,1255,508,973,579,301,280,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,551773,17132,263291,8498,10196,1759,17032,2279,17853,2030,10002,1375,7953,1568,20198,2021,17075,1741,13891,2054,32299,2614,36497,2838,34391,2724,26876,2181,14070,1856,4958,1123,288482,10370,9947,1787,17066,2255,18020,2433,11839,1828,8941,1558,18840,2042,18592,2523,14868,1741,39707,2739,40692,3105,34532,2784,30409,2697,18017,2309,7012,1549,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,215743,13057,113243,7490,11808,2265,9615,1694,10249,1729,4713,1173,3488,1106,11360,1914,7614,1647,11247,1890,20236,2693,12160,2025,7634,1415,1751,588,1020,550,348,385,102500,7177,8690,1927,8320,1666,9763,1920,5058,1125,4157,897,9506,1799,7976,1647,9695,1623,17763,2213,10560,1638,7443,1605,2443,774,949,575,177,152,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,92980,8350,48056,5173,4475,1168,3804,1298,5179,1369,2851,974,1479,841,3618,1170,4979,1560,4141,1097,7843,1990,5745,1316,2209,777,1015,584,718,465,0,214,44924,4582,4183,1273,4943,1483,4882,1558,2624,856,1178,806,4553,1122,2440,878,2540,836,9051,1550,4393,983,2099,770,1587,630,410,407,41,78,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,137973,11792,75162,6505,4809,1123,6345,1300,8377,1595,3524,1011,2691,791,9290,2014,7524,1657,4879,1553,12246,1864,9035,1775,3380,886,1169,729,1711,756,182,242,62811,6698,5510,1320,4784,1558,5345,1546,3485,1074,1921,677,5664,1872,6362,1512,5591,1472,10504,1731,6682,1453,4198,1162,2039,775,444,367,282,248,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,5453229,70977,2789095,38530,202062,7944,202944,7548,238998,7771,128005,4989,95918,4313,241838,7092,263488,8867,236307,7625,424624,10511,356006,10016,234382,6971,108382,4559,41898,2754,14243,1939,2664134,38993,195948,7815,190393,7652,226384,10222,122400,5261,81941,4027,232316,7116,237792,7059,203043,7897,385578,8865,346752,7836,235859,6904,125224,4753,56789,3539,23715,2556,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,29778,4251,17726,2899,1927,770,1736,896,1423,686,1662,776,511,442,1310,809,1889,644,795,415,3362,1080,2624,813,189,188,270,244,0,218,28,46,12052,2004,1019,690,805,269,1372,470,754,446,769,478,1666,819,310,340,1512,815,2586,1075,849,414,185,244,180,167,0,218,45,83,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,195208,12191,100635,6111,6655,1306,8809,1602,7394,1588,4174,927,3385,1059,7923,1646,9377,1673,7746,1616,19140,2066,12189,1628,8198,1396,3541,955,1424,570,680,455,94573,7443,8531,1566,7629,1448,8630,1578,3606,1082,2873,937,6563,1342,6871,1171,7856,1234,14395,1771,11867,1558,8571,1199,4434,914,2464,883,283,328,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,1709445,37101,887097,21271,61197,4988,63900,5097,78421,5986,48411,4559,28423,2945,75267,4881,79403,5091,71408,5887,140944,7093,108587,5975,78119,4845,34821,3097,14546,2136,3650,1142,822348,22152,64966,5664,61172,4854,68273,6230,44257,3860,25157,2878,65787,5307,68807,5575,60162,4301,117622,6202,106030,5993,78512,4566,38485,3199,16501,2625,6617,1507,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,304042,15437,154790,8873,17999,2211,14444,2012,13792,2099,6774,1214,4722,1128,10812,1539,11715,1242,12791,1751,29524,2132,18816,2189,9557,1407,2811,1054,1033,556,0,206,149252,7651,16162,1434,15100,2244,14000,2130,7424,1169,4484,970,9994,1641,12857,1439,12198,1523,25628,2457,16438,1731,9647,1231,3556,1097,998,624,766,353,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,708740,33569,353833,18801,19750,3200,21656,2911,29575,4153,15336,2406,12094,2244,27309,3945,30178,3935,29709,3908,64879,5815,46898,4149,32356,3154,16809,2291,5541,1342,1743,874,354907,17919,23203,3764,23933,3561,30246,3453,10402,1689,10575,2132,27479,3416,28692,3664,28187,3494,55710,5343,44794,4288,38723,3737,19762,2728,10348,2129,2853,1009,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,303331,15326,156699,8697,12343,2222,10898,1825,12121,1887,6669,1276,5593,947,13978,2434,16978,2293,15135,1861,24233,2403,20154,2767,10985,1505,5332,1103,1794,734,486,425,146632,8641,10749,1846,9944,2019,12561,2283,7173,1570,3875,1125,11064,1772,13225,1802,11900,1631,24517,2504,17961,2463,12595,1621,6245,1133,3579,1020,1244,656,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,30897,5312,15576,3151,2597,1361,1588,916,1555,911,306,312,260,279,740,472,1384,675,741,432,3283,906,1564,971,1437,665,121,154,0,213,0,213,15321,3032,808,689,1003,715,1832,798,913,444,675,535,815,425,1252,621,1946,733,2646,919,1360,629,1979,663,92,165,0,213,0,213,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,171456,10855,92034,6379,11196,1553,9889,1689,8819,2106,4754,861,2658,745,7407,1567,6467,1286,6132,1131,16672,1735,9112,1594,5445,984,2683,916,800,582,0,193,79422,5717,7761,1173,6694,1772,8582,1641,4085,951,2409,681,8008,1458,6593,1114,6580,1199,11298,1426,9551,1283,5707,1166,1524,776,256,247,374,350,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,1689845,40232,838591,22613,69813,4722,63831,5211,64418,4503,37882,3046,26785,2194,64078,3801,75500,4431,75598,3983,121303,6443,110545,5624,71151,3828,36948,2967,15438,1853,5301,1277,851254,20959,61259,4774,58821,5607,62623,3984,33324,2262,24147,2287,64405,4006,73744,4417,63469,4277,122917,5329,114118,5097,86710,4314,49077,3495,27605,2269,9035,1625,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,604334,26210,301682,13963,26040,3626,22113,2718,24236,3305,13203,2221,9786,1640,22781,2977,24495,2822,25420,3038,51535,3754,37893,2866,27874,2423,11991,1931,3376,909,939,562,302652,14112,27000,3246,26249,3346,25011,2638,15383,1503,7786,1356,20874,2383,20229,2706,25086,2291,44718,3887,39775,2906,26641,2712,16248,2239,5516,1265,2136,729,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,112136,8017,58977,5383,5618,1297,4401,1246,6180,1313,2741,802,2038,786,6583,1638,3985,1220,5115,1246,9972,1831,5312,1443,4819,1141,1732,744,452,274,29,54,53159,4225,3052,1062,4945,1299,4489,888,3992,1028,2303,699,4064,1296,4497,1179,4384,989,9119,1635,4932,1284,3878,1034,2441,902,752,365,311,252,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
