GEO_ID,B21001F_001E,B21001F_001M,B21001F_002E,B21001F_002M,B21001F_003E,B21001F_003M,B21001F_004E,B21001F_004M,B21001F_005E,B21001F_005M,B21001F_006E,B21001F_006M,B21001F_007E,B21001F_007M,B21001F_008E,B21001F_008M,B21001F_009E,B21001F_009M,B21001F_010E,B21001F_010M,B21001F_011E,B21001F_011M,B21001F_012E,B21001F_012M,B21001F_013E,B21001F_013M,B21001F_014E,B21001F_014M,B21001F_015E,B21001F_015M,B21001F_016E,B21001F_016M,B21001F_017E,B21001F_017M,B21001F_018E,B21001F_018M,B21001F_019E,B21001F_019M,B21001F_020E,B21001F_020M,B21001F_021E,B21001F_021M,B21001F_022E,B21001F_022M,B21001F_023E,B21001F_023M,B21001F_024E,B21001F_024M,B21001F_025E,B21001F_025M,B21001F_026E,B21001F_026M,B21001F_027E,B21001F_027M,B21001F_028E,B21001F_028M,B21001F_029E,B21001F_029M,B21001F_030E,B21001F_030M,B21001F_031E,B21001F_031M,B21001F_032E,B21001F_032M,B21001F_033E,B21001F_033M,NAME,B21001F_001MA,B21001F_001EA,B21001F_002EA,B21001F_002MA,B21001F_003MA,B21001F_003EA,B21001F_004EA,B21001F_004MA,B21001F_005MA,B21001F_005EA,B21001F_006MA,B21001F_006EA,B21001F_007EA,B21001F_007MA,B21001F_008MA,B21001F_008EA,B21001F_009MA,B21001F_009EA,B21001F_010MA,B21001F_010EA,B21001F_011MA,B21001F_011EA,B21001F_012MA,B21001F_012EA,B21001F_013EA,B21001F_013MA,B21001F_014MA,B21001F_014EA,B21001F_015EA,B21001F_015MA,B21001F_016MA,B21001F_016EA,B21001F_017EA,B21001F_017MA,B21001F_018EA,B21001F_018MA,B21001F_019EA,B21001F_019MA,B21001F_020MA,B21001F_020EA,B21001F_021MA,B21001F_021EA,B21001F_022EA,B21001F_022MA,B21001F_023EA,B21001F_023MA,B21001F_024EA,B21001F_024MA,B21001F_025MA,B21001F_025EA,B21001F_026MA,B21001F_026EA,B21001F_027MA,B21001F_027EA,B21001F_028EA,B21001F_028MA,B21001F_029EA,B21001F_029MA,B21001F_030EA,B21001F_030MA,B21001F_031MA,B21001F_031EA,B21001F_032MA,B21001F_032EA,B21001F_033EA,B21001F_033MA,state
0400000US18,98094,5892,50443,3777,24287,2621,347,329,23940,2641,20196,2058,699,466,19497,2031,4506,1141,472,417,4034,1106,1016,388,148,149,868,387,438,294,259,282,179,141,47651,3260,22628,2225,86,116,22542,2209,18181,1782,160,200,18021,1771,4219,733,98,118,4121,717,1515,547,0,190,1515,547,1108,423,0,190,1108,423,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,36670,3853,18722,2208,7536,1348,187,188,7349,1355,7885,1169,677,484,7208,1066,1902,539,273,247,1629,522,901,461,442,367,459,244,498,258,317,234,181,149,17948,2259,7439,1520,87,138,7352,1511,7983,1258,0,170,7983,1258,1334,524,71,115,1263,499,786,348,0,170,786,348,406,279,0,170,406,279,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,145436,9934,81641,6137,43036,4328,788,685,42248,4348,31091,2959,1134,573,29957,3006,4671,948,494,418,4177,898,2639,1070,90,107,2549,1078,204,191,65,107,139,151,63795,4715,28114,2674,100,132,28014,2662,25877,2517,67,81,25810,2516,6754,1113,166,199,6588,1127,1992,730,0,197,1992,730,1058,407,0,197,1058,407,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,199345,9838,96518,5674,47693,3940,966,640,46727,3900,33904,2955,679,355,33225,2922,8170,1385,554,448,7616,1486,4638,1058,352,300,4286,1014,2113,613,685,380,1428,553,102827,5624,45344,3426,31,53,45313,3429,38139,3062,117,192,38022,3041,11523,1428,201,230,11322,1457,4935,853,43,69,4892,846,2886,788,48,77,2838,768,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,66813,4882,35307,3555,14300,1990,275,260,14025,1940,14787,1800,701,432,14086,1769,3900,827,960,475,2940,757,1749,598,728,419,1021,459,571,342,187,190,384,294,31506,2360,12377,1694,60,111,12317,1688,13374,1591,0,168,13374,1591,3092,701,0,168,3092,701,1367,482,0,168,1367,482,1296,517,0,168,1296,517,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,53751,3690,29068,2362,14802,1830,69,116,14733,1792,11257,1583,188,155,11069,1590,2400,590,230,182,2170,604,351,258,78,126,273,226,258,168,185,141,73,79,24683,1904,11344,1611,0,145,11344,1611,10428,1418,0,145,10428,1418,1723,656,0,145,1723,656,895,423,0,145,895,423,293,194,0,145,293,194,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,40785,4118,19821,2647,9576,2065,345,405,9231,2008,7540,1258,314,308,7226,1203,2156,776,751,604,1405,589,410,239,77,122,333,208,139,127,47,75,92,107,20964,2563,10171,1904,75,119,10096,1879,7391,1107,165,210,7226,1113,2474,765,0,184,2474,765,497,287,0,184,497,287,431,292,0,184,431,292,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,23540,3242,13677,2089,6015,1128,499,309,5516,1055,5451,1393,306,232,5145,1343,1478,476,411,318,1067,401,398,264,146,226,252,165,335,271,94,114,241,214,9863,1655,3538,925,0,157,3538,925,4390,904,24,40,4366,894,1101,415,0,157,1101,415,517,333,0,157,517,333,317,247,0,157,317,247,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,181910,11238,93277,6071,41160,3719,1673,1005,39487,3667,39642,2894,1201,579,38441,3004,7198,1192,1240,604,5958,1268,3231,865,386,236,2845,895,2046,539,290,216,1756,536,88633,6132,38942,3081,24,40,38918,3078,35796,2937,88,101,35708,2936,7251,1360,222,308,7029,1344,4223,870,0,206,4223,870,2421,852,0,206,2421,852,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,413410,15947,213345,9256,93141,6048,1772,920,91369,5774,92456,5783,1866,739,90590,5855,18093,1992,713,394,17380,1963,6124,1168,256,263,5868,1147,3531,896,393,385,3138,894,200065,8295,81008,5098,342,306,80666,5043,81689,4358,316,447,81373,4439,21905,2646,466,452,21439,2591,9415,1391,0,200,9415,1391,6048,1185,177,240,5871,1216,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,136254,8333,69650,4858,26381,2743,321,284,26060,2691,26281,2549,2818,944,23463,2463,9233,1388,1618,625,7615,1394,4920,865,1349,580,3571,831,2835,777,970,427,1865,610,66604,4974,22811,2654,0,195,22811,2654,23573,2589,235,290,23338,2567,10711,1370,36,61,10675,1358,5404,815,7,17,5397,818,4105,756,62,103,4043,765,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1202886,21654,586576,13086,268525,8183,4252,1176,264273,8211,217909,6630,4218,1188,213691,6630,57165,3918,2181,829,54984,3768,29048,2298,1497,629,27551,2221,13929,1786,1845,678,12084,1785,616310,12486,244789,8392,549,460,244240,8396,238447,6053,349,277,238098,5984,69674,3849,362,279,69312,3834,38807,2564,209,231,38598,2549,24593,2239,0,193,24593,2239,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,190731,9943,105036,6665,54136,4685,1006,638,53130,4633,43223,3907,1413,539,41810,3942,5752,1333,490,269,5262,1254,1010,461,23,40,987,453,915,538,66,102,849,526,85695,4666,41772,3362,906,557,40866,3363,37871,2932,165,146,37706,2930,3801,1088,0,201,3801,1088,1236,482,0,201,1236,482,1015,496,0,201,1015,496,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,64712,4795,34018,3083,15397,2186,204,257,15193,2209,12839,1719,497,374,12342,1714,4293,941,865,412,3428,862,967,425,244,212,723,358,522,269,172,142,350,216,30694,2756,13746,1835,119,147,13627,1830,12306,1807,139,147,12167,1803,2648,693,0,190,2648,693,1264,437,93,90,1171,453,730,554,0,190,730,554,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,67688,4071,38457,2683,19557,2129,191,149,19366,2141,14232,1227,882,466,13350,1203,3390,636,401,249,2989,636,834,337,211,190,623,285,444,199,144,169,300,208,29231,1998,12457,1342,0,157,12457,1342,12847,1265,144,161,12703,1281,2427,544,0,157,2427,544,814,367,0,157,814,367,686,254,0,157,686,254,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,74910,5389,40808,3476,18569,2520,191,314,18378,2484,17522,2088,331,276,17191,2045,3228,800,316,261,2912,786,875,437,170,147,705,406,614,468,167,199,447,423,34102,3411,13951,2568,0,200,13951,2568,15423,2327,108,156,15315,2297,3291,722,0,200,3291,722,1115,552,0,200,1115,552,322,213,0,200,322,213,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,174937,9862,90550,5808,42672,3674,505,464,42167,3596,34254,3147,1221,488,33033,2987,8481,1405,729,457,7752,1388,3487,957,490,382,2997,812,1656,688,63,75,1593,716,84387,5805,38198,3620,175,204,38023,3621,34319,3065,333,320,33986,2989,7413,1296,73,127,7340,1307,2364,612,0,172,2364,612,2093,602,25,42,2068,608,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
