GEO_ID,B17001D_001E,B17001D_001M,B17001D_002E,B17001D_002M,B17001D_003E,B17001D_003M,B17001D_004E,B17001D_004M,B17001D_005E,B17001D_005M,B17001D_006E,B17001D_006M,B17001D_007E,B17001D_007M,B17001D_008E,B17001D_008M,B17001D_009E,B17001D_009M,B17001D_010E,B17001D_010M,B17001D_011E,B17001D_011M,B17001D_012E,B17001D_012M,B17001D_013E,B17001D_013M,B17001D_014E,B17001D_014M,B17001D_015E,B17001D_015M,B17001D_016E,B17001D_016M,B17001D_017E,B17001D_017M,B17001D_018E,B17001D_018M,B17001D_019E,B17001D_019M,B17001D_020E,B17001D_020M,B17001D_021E,B17001D_021M,B17001D_022E,B17001D_022M,B17001D_023E,B17001D_023M,B17001D_024E,B17001D_024M,B17001D_025E,B17001D_025M,B17001D_026E,B17001D_026M,B17001D_027E,B17001D_027M,B17001D_028E,B17001D_028M,B17001D_029E,B17001D_029M,B17001D_030E,B17001D_030M,B17001D_031E,B17001D_031M,B17001D_032E,B17001D_032M,B17001D_033E,B17001D_033M,B17001D_034E,B17001D_034M,B17001D_035E,B17001D_035M,B17001D_036E,B17001D_036M,B17001D_037E,B17001D_037M,B17001D_038E,B17001D_038M,B17001D_039E,B17001D_039M,B17001D_040E,B17001D_040M,B17001D_041E,B17001D_041M,B17001D_042E,B17001D_042M,B17001D_043E,B17001D_043M,B17001D_044E,B17001D_044M,B17001D_045E,B17001D_045M,B17001D_046E,B17001D_046M,B17001D_047E,B17001D_047M,B17001D_048E,B17001D_048M,B17001D_049E,B17001D_049M,B17001D_050E,B17001D_050M,B17001D_051E,B17001D_051M,B17001D_052E,B17001D_052M,B17001D_053E,B17001D_053M,B17001D_054E,B17001D_054M,B17001D_055E,B17001D_055M,B17001D_056E,B17001D_056M,B17001D_057E,B17001D_057M,B17001D_058E,B17001D_058M,B17001D_059E,B17001D_059M,NAME,B17001D_001MA,B17001D_001EA,B17001D_002EA,B17001D_002MA,B17001D_003EA,B17001D_003MA,B17001D_004MA,B17001D_004EA,B17001D_005EA,B17001D_005MA,B17001D_006MA,B17001D_006EA,B17001D_007EA,B17001D_007MA,B17001D_008EA,B17001D_008MA,B17001D_009EA,B17001D_009MA,B17001D_010EA,B17001D_010MA,B17001D_011MA,B17001D_011EA,B17001D_012EA,B17001D_012MA,B17001D_013EA,B17001D_013MA,B17001D_014EA,B17001D_014MA,B17001D_015MA,B17001D_015EA,B17001D_016MA,B17001D_016EA,B17001D_017MA,B17001D_017EA,B17001D_018EA,B17001D_018MA,B17001D_019EA,B17001D_019MA,B17001D_020EA,B17001D_020MA,B17001D_021MA,B17001D_021EA,B17001D_022MA,B17001D_022EA,B17001D_023EA,B17001D_023MA,B17001D_024EA,B17001D_024MA,B17001D_025EA,B17001D_025MA,B17001D_026MA,B17001D_026EA,B17001D_027MA,B17001D_027EA,B17001D_028EA,B17001D_028MA,B17001D_029EA,B17001D_029MA,B17001D_030EA,B17001D_030MA,B17001D_031EA,B17001D_031MA,B17001D_032MA,B17001D_032EA,B17001D_033MA,B17001D_033EA,B17001D_034EA,B17001D_034MA,B17001D_035EA,B17001D_035MA,B17001D_036EA,B17001D_036MA,B17001D_037EA,B17001D_037MA,B17001D_038MA,B17001D_038EA,B17001D_039EA,B17001D_039MA,B17001D_040EA,B17001D_040MA,B17001D_041EA,B17001D_041MA,B17001D_042MA,B17001D_042EA,B17001D_043MA,B17001D_043EA,B17001D_044EA,B17001D_044MA,B17001D_045EA,B17001D_045MA,B17001D_046MA,B17001D_046EA,B17001D_047EA,B17001D_047MA,B17001D_048MA,B17001D_048EA,B17001D_049MA,B17001D_049EA,B17001D_050EA,B17001D_050MA,B17001D_051MA,B17001D_051EA,B17001D_052EA,B17001D_052MA,B17001D_053EA,B17001D_053MA,B17001D_054MA,B17001D_054EA,B17001D_055EA,B17001D_055MA,B17001D_056MA,B17001D_056EA,B17001D_057EA,B17001D_057MA,B17001D_058EA,B17001D_058MA,B17001D_059MA,B17001D_059EA,state
0400000US13,345698,5597,52426,6222,26173,3608,2519,944,233,225,1599,643,1755,698,532,341,640,488,5709,1200,4834,1337,2840,1050,1737,723,1677,820,918,543,1180,535,26253,3417,990,479,373,271,1811,828,939,478,652,489,1026,585,4507,1304,3854,1118,4119,1217,2640,749,3046,935,1479,611,817,433,293272,7784,139758,4877,8865,914,1894,770,11781,1506,7667,1403,1105,483,4190,679,10951,1750,21048,2065,28940,1971,20851,1301,13416,1285,6471,1003,2579,729,153514,4790,9436,1156,2561,658,12110,1490,5896,1309,2153,657,2864,724,10553,1461,26323,1928,31807,1867,22001,1537,17141,1237,5811,949,4858,983,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,523409,10757,35415,4360,14089,1985,476,337,43,71,763,417,647,404,126,154,526,351,2205,895,1370,691,1103,417,1817,770,1890,682,1412,598,1711,458,21326,3083,554,473,81,131,1154,722,473,329,88,104,693,392,2071,683,2776,795,1792,616,2819,857,3629,975,1868,857,3328,876,487994,11102,231743,6375,9669,1388,1989,731,11075,1616,7089,1263,2158,641,4880,891,16345,1547,27605,1789,30150,1571,35918,1559,36772,1476,25645,940,22448,800,256251,6328,10298,1389,1861,551,10633,1474,5982,1359,2286,821,4404,915,13331,1721,27223,1966,35201,1682,39710,1824,40205,1619,30384,1128,34733,1289,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,24429,1851,4800,1883,2030,824,42,71,155,222,192,269,90,174,197,156,102,240,536,318,210,196,281,352,43,73,0,193,97,148,85,157,2770,1305,0,193,0,193,386,492,0,193,0,193,184,166,351,351,404,335,539,441,170,170,533,616,57,106,146,139,19629,2246,9762,1433,1128,423,0,193,857,502,138,202,0,193,301,307,1274,594,1701,743,1215,497,1467,457,1009,395,182,184,490,314,9867,1265,286,301,98,96,739,418,224,193,0,193,169,207,434,373,1637,680,2070,623,1708,639,680,282,853,423,969,417,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,622516,5029,74235,6976,35819,4019,1751,756,676,480,1822,798,1369,638,258,204,1291,472,7638,1060,5974,1510,4896,1141,2962,904,2863,836,2253,888,2066,752,38416,3749,2450,1355,241,218,2346,722,1435,583,271,195,1083,454,7698,1464,6744,1346,4863,1218,3436,1010,3064,803,1922,566,2863,758,548281,7802,263970,4420,18652,1448,3607,981,21906,1771,8183,1288,3766,799,5984,862,17371,1703,48394,1873,47836,1710,35018,1317,27737,1079,18422,1169,7094,968,284311,5276,15381,1652,3356,932,21229,1606,10154,1222,2935,708,6270,883,16676,1860,53397,1852,51939,2125,38004,1693,34232,1263,20482,936,10256,1262,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,111645,4083,21847,2875,10644,1564,522,366,157,184,447,310,186,155,0,190,160,151,5349,826,1382,464,857,374,592,309,695,416,63,99,234,293,11203,1876,561,303,161,163,667,456,71,84,58,98,260,279,3757,972,2179,748,1513,563,885,483,583,328,306,255,202,251,89798,3872,42308,2392,4048,872,566,361,3555,999,1176,519,548,560,980,597,3143,989,9211,1160,7803,1333,5750,1042,3211,611,1838,677,479,303,47490,2751,3485,941,413,273,4242,1051,1677,709,844,417,493,398,3832,1082,8638,892,8561,1150,7477,1073,4280,1103,1909,793,1639,686,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,60748,2330,11126,2539,5669,1431,287,294,286,300,267,224,405,362,83,134,172,163,1675,484,1421,546,415,346,363,222,76,91,99,118,120,149,5457,1346,167,183,0,157,206,203,188,197,124,132,187,251,2059,600,924,494,651,376,277,177,234,262,351,280,89,136,49622,3163,22527,1727,1915,531,412,252,2087,675,604,348,686,491,632,367,1083,401,5229,705,4602,684,3098,657,1312,429,541,277,326,179,27095,2224,1954,769,605,433,2379,833,795,392,148,147,926,407,1371,588,6744,872,4629,965,3456,870,2689,666,731,304,668,352,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,70597,3031,14838,4291,7420,2422,1009,625,477,356,918,782,105,119,12,29,0,170,2289,897,1030,552,460,386,391,542,321,175,286,292,122,163,7418,2078,251,181,72,115,534,498,480,688,168,242,100,128,2958,972,933,459,966,726,376,240,208,208,266,290,106,122,55759,3666,25818,2112,1733,476,444,219,2307,728,1113,432,221,241,434,309,1763,414,4982,585,5667,777,3367,614,2261,325,1361,420,165,137,29941,2118,1849,580,309,209,2318,672,971,512,390,291,917,362,2376,594,6110,846,5139,769,3589,467,3167,328,1879,636,927,304,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,51719,2297,6757,1996,3041,1170,442,390,0,189,251,309,228,309,113,135,96,121,501,280,826,337,386,337,198,214,0,189,0,189,0,189,3716,1179,217,225,12,13,334,320,46,58,114,167,33,60,1020,602,586,296,670,423,149,130,176,337,200,210,159,216,44962,2631,20252,1337,1692,580,135,139,2211,653,553,289,291,244,689,292,1394,459,3831,726,3741,713,2932,611,1390,356,1040,345,353,196,24710,1945,1297,533,192,234,3764,970,1308,571,21,38,667,558,1239,507,4134,1030,4603,990,2790,693,2183,568,1248,386,1264,476,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,73259,2560,12220,2150,4708,1099,392,385,89,146,544,343,0,203,62,76,161,161,1028,768,854,394,416,246,457,243,467,318,135,123,103,156,7512,1532,117,187,0,203,293,261,84,138,158,178,10,17,1046,550,2025,739,824,387,1620,645,497,334,214,216,624,425,61039,2758,29841,2247,2018,719,383,279,1913,585,1119,709,189,161,692,408,2261,597,6296,1050,3942,838,4509,861,3897,701,1935,606,687,412,31198,1998,2902,852,901,430,2877,721,824,425,183,192,513,294,1663,609,5620,843,5014,955,4063,1130,4394,752,1415,461,829,505,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,349130,5069,34198,4831,16328,2910,1255,621,276,299,1976,885,1034,535,0,197,1128,536,2121,777,2659,804,1248,508,2184,762,917,444,555,332,975,364,17870,2435,607,432,120,141,2106,834,467,259,307,273,276,245,1865,828,4108,1202,2368,780,1675,574,1764,606,1116,459,1091,397,314932,6293,150428,3877,9323,1099,2188,558,10834,1359,5868,991,1233,459,3756,609,12667,1628,23683,1408,27491,1250,21284,1106,16930,798,10460,955,4711,721,164504,3558,7984,1049,1941,670,10412,1099,6455,1014,1268,410,3685,799,9545,1007,27936,1756,31151,1094,26689,1054,19681,1024,11337,685,6420,753,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,368117,4819,51057,4771,22355,2965,1560,926,121,124,1340,561,1205,543,285,216,646,334,4925,1046,3892,1199,2251,794,2075,751,2138,728,822,365,1095,411,28702,2934,1056,561,380,224,1460,736,885,368,369,226,864,365,7032,1494,6616,1465,2686,1024,2890,696,1824,526,1192,501,1448,569,317060,6471,154361,3915,9930,1143,1714,576,13370,1355,6427,1142,1103,434,3207,567,11025,1547,31499,1514,29910,1264,20978,1342,13571,776,7773,611,3854,509,162699,3778,10175,904,2266,728,11809,1353,4543,834,1803,666,3102,652,11023,1463,33618,2138,32158,1371,23065,1061,16176,788,8326,996,4635,612,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,260422,4604,34306,4233,17641,2462,1062,415,151,180,1283,600,529,324,0,168,502,325,5476,1053,3236,764,1745,647,1371,573,1153,570,458,298,675,513,16665,2453,669,312,338,272,987,525,219,226,106,120,549,300,4852,991,3245,851,1665,590,799,436,1201,389,1733,644,302,244,226116,5349,108988,3446,8274,868,1510,414,9237,1141,5577,1061,2210,728,2497,503,8592,1117,18428,1183,19992,1220,15238,1065,8791,765,5862,764,2780,556,117128,3155,6809,783,1503,532,11915,1158,5371,1027,2107,681,3148,828,8227,1173,18808,1034,23878,1221,15401,940,10862,881,5619,801,3480,595,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,229514,3784,40676,4839,20164,2663,2721,740,218,150,2747,783,1577,586,289,160,652,328,4092,965,2627,910,2027,751,1123,449,987,433,582,303,522,287,20512,3007,1922,648,313,262,2511,739,1172,435,418,271,732,340,4051,821,3793,828,2195,684,1200,579,1212,560,504,309,489,215,188838,6016,90328,3599,6663,942,1383,621,9401,1245,4031,867,1492,498,3032,565,9828,1016,18917,1456,15093,1155,10773,1037,6019,731,2718,529,978,248,98510,3639,7189,1008,1349,429,9462,1248,3991,702,1574,497,2735,626,9609,992,21316,1251,17643,1166,11214,895,6335,720,3873,576,2220,504,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,99202,3300,18972,3417,9569,2005,472,263,0,184,1475,817,39,72,0,184,215,182,2855,940,2493,853,1186,662,85,72,430,358,227,173,92,114,9403,2034,489,339,320,294,1185,606,276,251,0,184,149,121,2441,835,2351,819,725,390,361,248,726,362,287,211,93,114,80230,3843,36107,2491,2494,571,379,282,3455,762,1077,466,195,198,527,299,3341,862,6747,1159,7238,1114,4597,712,2927,458,1859,501,1271,434,44123,2241,2257,824,615,357,3165,690,1784,594,186,185,949,340,2630,660,8627,1145,8468,938,6718,1014,4220,746,2572,637,1932,712,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,35869,1697,5892,1861,3525,1217,137,188,245,260,394,329,0,157,0,157,87,86,971,492,983,538,181,166,85,107,132,143,144,130,166,251,2367,839,293,244,0,157,49,82,26,47,65,120,31,55,550,374,504,331,299,343,113,116,151,145,286,331,0,157,29977,2230,13153,1418,579,296,81,136,815,424,685,367,151,168,434,270,991,443,2547,633,2638,542,2253,581,1311,440,576,362,92,74,16824,1255,1194,328,469,360,1599,521,1055,402,130,107,779,335,1075,444,2583,555,3567,538,1676,403,1764,424,453,249,480,288,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,214145,4354,22236,3857,9307,2218,527,406,0,206,879,635,173,172,22,37,286,280,1852,783,1428,643,1603,878,900,457,586,302,742,395,309,227,12929,2198,140,170,0,206,670,451,248,192,205,214,237,230,2537,897,1722,637,1470,620,2430,924,1266,493,1492,793,512,328,191909,5422,88280,3015,4503,771,659,393,6662,1115,3060,840,610,323,3052,588,7697,1099,14268,1407,13239,995,13471,550,10350,664,7080,608,3629,453,103629,3301,3657,710,1273,647,5316,1198,2791,734,1058,363,2646,548,6456,997,15325,962,17358,923,16214,1251,15756,748,10142,913,5637,515,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,790539,6019,49170,5195,22918,3022,1538,955,493,518,2209,890,853,420,396,330,868,505,3227,886,3498,1070,2778,833,2842,863,1579,543,1545,600,1092,551,26252,3313,1001,507,583,332,1583,813,972,517,502,378,731,423,4074,1090,3634,914,4499,1104,2409,722,3438,1072,1421,573,1405,566,741369,8216,362503,4875,24553,1656,5271,1102,29480,2117,13960,1488,5363,986,8414,1189,22645,1490,62209,1788,68736,1416,51539,1194,38338,884,22944,886,9051,873,378866,4724,24786,1264,4413,1063,29843,1829,13653,1696,3857,892,8673,1195,21471,1782,67013,1801,71525,1526,55506,1193,41917,1262,24047,1047,12162,1170,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
