GEO_ID,B23002D_001E,B23002D_001M,B23002D_002E,B23002D_002M,B23002D_003E,B23002D_003M,B23002D_004E,B23002D_004M,B23002D_005E,B23002D_005M,B23002D_006E,B23002D_006M,B23002D_007E,B23002D_007M,B23002D_008E,B23002D_008M,B23002D_009E,B23002D_009M,B23002D_010E,B23002D_010M,B23002D_011E,B23002D_011M,B23002D_012E,B23002D_012M,B23002D_013E,B23002D_013M,B23002D_014E,B23002D_014M,B23002D_015E,B23002D_015M,B23002D_016E,B23002D_016M,B23002D_017E,B23002D_017M,B23002D_018E,B23002D_018M,B23002D_019E,B23002D_019M,B23002D_020E,B23002D_020M,B23002D_021E,B23002D_021M,B23002D_022E,B23002D_022M,B23002D_023E,B23002D_023M,B23002D_024E,B23002D_024M,B23002D_025E,B23002D_025M,B23002D_026E,B23002D_026M,B23002D_027E,B23002D_027M,B23002D_028E,B23002D_028M,B23002D_029E,B23002D_029M,B23002D_030E,B23002D_030M,B23002D_031E,B23002D_031M,B23002D_032E,B23002D_032M,B23002D_033E,B23002D_033M,B23002D_034E,B23002D_034M,B23002D_035E,B23002D_035M,B23002D_036E,B23002D_036M,B23002D_037E,B23002D_037M,B23002D_038E,B23002D_038M,B23002D_039E,B23002D_039M,B23002D_040E,B23002D_040M,B23002D_041E,B23002D_041M,B23002D_042E,B23002D_042M,B23002D_043E,B23002D_043M,B23002D_044E,B23002D_044M,B23002D_045E,B23002D_045M,B23002D_046E,B23002D_046M,B23002D_047E,B23002D_047M,B23002D_048E,B23002D_048M,B23002D_049E,B23002D_049M,B23002D_050E,B23002D_050M,B23002D_051E,B23002D_051M,B23002D_052E,B23002D_052M,B23002D_053E,B23002D_053M,B23002D_054E,B23002D_054M,B23002D_055E,B23002D_055M,B23002D_056E,B23002D_056M,B23002D_057E,B23002D_057M,B23002D_058E,B23002D_058M,B23002D_059E,B23002D_059M,B23002D_060E,B23002D_060M,B23002D_061E,B23002D_061M,B23002D_062E,B23002D_062M,B23002D_063E,B23002D_063M,B23002D_064E,B23002D_064M,B23002D_065E,B23002D_065M,B23002D_066E,B23002D_066M,B23002D_067E,B23002D_067M,B23002D_068E,B23002D_068M,B23002D_069E,B23002D_069M,B23002D_070E,B23002D_070M,B23002D_071E,B23002D_071M,B23002D_072E,B23002D_072M,B23002D_073E,B23002D_073M,B23002D_074E,B23002D_074M,B23002D_075E,B23002D_075M,B23002D_076E,B23002D_076M,B23002D_077E,B23002D_077M,B23002D_078E,B23002D_078M,B23002D_079E,B23002D_079M,NAME,B23002D_001EA,B23002D_001MA,B23002D_002MA,B23002D_002EA,B23002D_003MA,B23002D_003EA,B23002D_004EA,B23002D_004MA,B23002D_005MA,B23002D_005EA,B23002D_006EA,B23002D_006MA,B23002D_007MA,B23002D_007EA,B23002D_008MA,B23002D_008EA,B23002D_009MA,B23002D_009EA,B23002D_010EA,B23002D_010MA,B23002D_011MA,B23002D_011EA,B23002D_012EA,B23002D_012MA,B23002D_013MA,B23002D_013EA,B23002D_014EA,B23002D_014MA,B23002D_015EA,B23002D_015MA,B23002D_016MA,B23002D_016EA,B23002D_017EA,B23002D_017MA,B23002D_018MA,B23002D_018EA,B23002D_019EA,B23002D_019MA,B23002D_020EA,B23002D_020MA,B23002D_021MA,B23002D_021EA,B23002D_022EA,B23002D_022MA,B23002D_023EA,B23002D_023MA,B23002D_024MA,B23002D_024EA,B23002D_025EA,B23002D_025MA,B23002D_026EA,B23002D_026MA,B23002D_027EA,B23002D_027MA,B23002D_028EA,B23002D_028MA,B23002D_029MA,B23002D_029EA,B23002D_030EA,B23002D_030MA,B23002D_031EA,B23002D_031MA,B23002D_032MA,B23002D_032EA,B23002D_033EA,B23002D_033MA,B23002D_034EA,B23002D_034MA,B23002D_035MA,B23002D_035EA,B23002D_036EA,B23002D_036MA,B23002D_037MA,B23002D_037EA,B23002D_038EA,B23002D_038MA,B23002D_039EA,B23002D_039MA,B23002D_040MA,B23002D_040EA,B23002D_041EA,B23002D_041MA,B23002D_042EA,B23002D_042MA,B23002D_043MA,B23002D_043EA,B23002D_044EA,B23002D_044MA,B23002D_045EA,B23002D_045MA,B23002D_046MA,B23002D_046EA,B23002D_047MA,B23002D_047EA,B23002D_048EA,B23002D_048MA,B23002D_049EA,B23002D_049MA,B23002D_050EA,B23002D_050MA,B23002D_051MA,B23002D_051EA,B23002D_052MA,B23002D_052EA,B23002D_053EA,B23002D_053MA,B23002D_054EA,B23002D_054MA,B23002D_055EA,B23002D_055MA,B23002D_056EA,B23002D_056MA,B23002D_057MA,B23002D_057EA,B23002D_058MA,B23002D_058EA,B23002D_059EA,B23002D_059MA,B23002D_060MA,B23002D_060EA,B23002D_061EA,B23002D_061MA,B23002D_062MA,B23002D_062EA,B23002D_063MA,B23002D_063EA,B23002D_064MA,B23002D_064EA,B23002D_065EA,B23002D_065MA,B23002D_066MA,B23002D_066EA,B23002D_067EA,B23002D_067MA,B23002D_068MA,B23002D_068EA,B23002D_069EA,B23002D_069MA,B23002D_070EA,B23002D_070MA,B23002D_071MA,B23002D_071EA,B23002D_072EA,B23002D_072MA,B23002D_073MA,B23002D_073EA,B23002D_074EA,B23002D_074MA,B23002D_075EA,B23002D_075MA,B23002D_076MA,B23002D_076EA,B23002D_077EA,B23002D_077MA,B23002D_078EA,B23002D_078MA,B23002D_079EA,B23002D_079MA,state
0400000US13,280371,3828,133124,2882,11953,1410,2260,630,30,55,2230,628,1775,663,455,279,9693,1362,13743,1530,7981,1514,136,186,7845,1502,7175,1508,670,420,5762,1039,80966,2047,71864,2352,739,577,71125,2298,68102,2450,3023,1030,9102,1876,15093,1120,13142,1234,0,214,13142,1234,12541,1237,601,403,1951,744,5152,843,1750,705,1725,704,25,41,3402,912,6217,866,817,512,817,512,0,214,5400,816,147247,2646,10075,1817,2450,1145,0,214,2450,1145,1583,620,867,802,7625,1307,13200,1444,6563,1324,122,154,6441,1314,5701,1242,740,421,6637,1112,90806,2381,61999,3114,35,61,61964,3118,58576,3210,3388,1040,28807,2926,20193,1385,9869,1414,0,214,9869,1414,8804,1305,1065,596,10324,1711,3789,776,804,409,708,389,96,113,2985,735,9184,1062,611,375,579,379,32,57,8573,1135,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,462404,8059,214675,4776,10593,1238,3376,804,20,31,3356,808,2779,740,577,389,7217,1126,14259,1456,9859,1448,233,178,9626,1438,8912,1329,714,372,4400,903,98959,3201,90742,3375,1622,770,89120,3258,86435,3300,2685,681,8217,1621,38779,1330,30796,1658,0,185,30796,1658,29837,1673,959,429,7983,1206,15900,1318,7171,1145,6926,1044,245,307,8729,1181,36185,1478,3719,762,3536,736,183,229,32466,1649,247729,4655,9126,1127,3261,785,0,185,3261,785,2911,796,350,196,5865,979,12489,1382,8623,1209,194,198,8429,1171,7771,1117,658,396,3866,849,109886,2961,90179,2980,484,417,89695,3071,87455,3083,2240,620,19707,1721,44117,1196,30376,1648,0,185,30376,1648,29225,1615,1151,460,13741,1371,17107,1456,5522,943,5435,916,87,100,11585,1330,55004,1510,4325,978,4242,960,83,136,50679,1672,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,513235,3635,244829,2537,15771,1409,2633,590,103,178,2530,599,1816,552,714,329,13138,1449,22457,1266,14030,1482,197,248,13833,1478,12136,1458,1697,587,8427,1138,146023,1951,132508,2629,0,185,132508,2629,125785,2825,6723,1110,13515,2028,30661,1017,24917,1462,0,185,24917,1462,22594,1522,2323,760,5744,1123,11325,1064,4242,803,4111,801,131,126,7083,1023,18592,1145,2688,851,2532,841,156,159,15904,1195,268406,2738,14951,1295,3172,691,64,149,3108,677,2508,562,600,414,11779,1257,21521,1306,12045,1448,159,253,11886,1440,10697,1379,1189,413,9476,1428,158626,2117,116863,3088,48,81,116815,3101,109716,3107,7099,1278,41763,3040,37296,999,22742,1529,0,185,22742,1529,21209,1518,1533,623,14554,1518,14265,1123,4623,970,4408,940,215,202,9642,1126,21747,1235,2461,735,2236,691,225,266,19286,1215,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,92522,3059,44142,2002,3940,1105,486,377,0,190,486,377,403,342,83,120,3454,1107,8051,830,3192,678,59,57,3133,682,2885,661,248,232,4859,788,25631,1539,23403,1527,0,190,23403,1527,22741,1577,662,435,2228,799,3906,647,2515,458,0,190,2515,458,2290,505,225,205,1391,617,1038,543,411,374,411,374,0,190,627,390,1576,494,177,165,177,165,0,190,1399,482,48380,2176,4332,1356,1429,674,0,190,1429,674,1371,666,58,99,2903,1075,5764,1206,2313,898,0,190,2313,898,2034,795,279,300,3451,833,29365,1578,16510,1910,0,190,16510,1910,15545,1876,965,548,12855,1620,4863,1053,3117,936,0,190,3117,936,3117,936,0,190,1746,509,1190,577,182,155,182,155,0,190,1008,577,2866,921,169,188,169,188,0,190,2697,901,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,49591,1692,22761,1219,1786,550,837,433,0,157,837,433,688,366,149,179,949,384,2916,772,1041,432,0,157,1041,432,868,434,173,160,1875,633,15585,909,13746,987,0,157,13746,987,13217,997,529,368,1839,668,1388,450,1065,429,0,157,1065,429,1029,426,36,72,323,229,264,189,36,50,36,50,0,157,228,174,822,322,252,207,252,207,0,157,570,252,26830,1239,1934,653,802,433,0,157,802,433,678,411,124,139,1132,432,3453,681,1640,683,0,157,1640,683,1622,681,18,32,1813,691,16681,1099,11668,1113,0,157,11668,1113,11246,1157,422,348,5013,939,2923,642,2033,548,0,157,2033,548,1859,564,174,194,890,387,447,301,55,88,55,88,0,157,392,286,1392,462,214,139,214,139,0,157,1178,457,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,57324,1951,26500,1216,1609,666,523,375,19,37,504,372,483,372,21,36,1086,479,4036,979,2193,917,116,117,2077,914,1992,907,85,84,1843,838,16279,971,14813,913,133,180,14680,939,14115,987,565,321,1466,717,2642,303,2337,288,0,170,2337,288,2178,311,159,145,305,169,907,346,364,217,364,217,0,170,543,326,1027,334,272,232,247,227,25,44,755,297,30824,1360,2306,656,610,388,0,170,610,388,610,388,0,170,1696,577,4725,907,2509,796,0,170,2509,796,2076,776,433,322,2216,1005,17184,1052,11709,1077,0,170,11709,1077,10852,1051,857,345,5475,954,3375,329,2112,376,0,170,2112,376,1835,337,277,227,1263,377,1249,575,520,464,491,461,29,48,729,269,1985,440,265,216,265,216,0,170,1720,426,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,39889,2188,17924,986,1067,366,159,183,0,189,159,183,103,137,56,120,908,306,2156,527,1733,531,307,235,1426,449,973,404,453,364,423,211,11918,811,10747,895,54,72,10693,880,10316,924,377,311,1171,525,1390,356,1310,430,0,189,1310,430,1236,412,74,89,80,152,558,277,177,128,177,128,0,189,381,225,835,297,223,213,223,213,0,189,612,271,21965,1687,1316,748,524,375,0,189,524,375,340,299,184,225,792,605,2277,526,1012,420,0,189,1012,420,736,407,276,280,1265,436,13014,1146,8453,1083,0,189,8453,1083,8070,1024,383,259,4561,1171,2359,642,1353,478,62,93,1291,477,1291,477,0,189,1006,481,834,354,175,177,175,177,0,189,659,335,2165,621,215,279,215,279,0,189,1950,540,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,59179,2297,28432,1631,1534,616,352,365,0,203,352,365,352,365,0,203,1182,549,2773,830,1717,734,0,203,1717,734,1717,734,0,203,1056,473,16889,1169,15340,1291,60,81,15280,1279,14301,1242,979,449,1549,682,4364,795,3298,649,0,203,3298,649,3020,685,278,202,1066,504,1260,431,809,407,757,401,52,81,451,208,1612,555,343,312,113,113,230,302,1269,515,30747,1539,1628,595,328,250,0,203,328,250,328,250,0,203,1300,530,1962,684,876,444,0,203,876,444,789,440,87,124,1086,521,19184,1368,12339,1293,0,203,12339,1293,11504,1391,835,482,6845,1591,4891,769,2639,615,0,203,2639,615,2605,622,34,72,2252,578,1093,427,320,277,320,277,0,203,773,397,1989,592,364,267,264,240,100,150,1625,590,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,288652,3591,135029,2172,9683,976,2804,792,0,197,2804,792,2182,733,622,395,6879,868,12027,1450,7572,1467,105,104,7467,1466,7031,1466,436,342,4455,1122,78753,1546,72612,1830,473,370,72139,1813,69362,2129,2777,942,6141,1350,17847,678,15172,962,0,197,15172,962,14177,933,995,546,2675,678,6586,916,3319,669,3243,664,76,87,3267,844,10133,1027,2017,544,1866,499,151,173,8116,1013,153623,2613,8217,1017,2692,679,53,104,2639,677,2309,658,330,252,5525,841,9795,960,5420,944,268,316,5152,925,4712,903,440,264,4375,811,94068,1876,72453,2518,72,119,72381,2507,69100,2360,3281,778,21615,2236,21445,822,14549,1270,0,197,14549,1270,14006,1196,543,351,6896,1167,7687,778,2861,759,2775,716,86,146,4826,850,12411,957,1395,511,1350,503,45,71,11016,976,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,315730,3684,148539,2290,12381,1204,4015,925,0,203,4015,925,2840,746,1175,652,8366,1086,15080,1397,9234,1245,0,203,9234,1245,8041,1137,1193,585,5846,1129,91306,1520,83265,1895,162,162,83103,1891,78512,2268,4591,1334,8041,1443,15777,427,12749,854,0,203,12749,854,11877,907,872,399,3028,781,4772,833,1626,653,1521,638,105,120,3146,843,9223,839,1233,553,1233,553,0,203,7990,850,167191,2346,12707,1476,3807,937,0,203,3807,937,3182,824,625,331,8900,1156,18813,1210,10668,1518,0,203,10668,1518,9978,1424,690,513,8145,1235,101603,1772,76781,2803,0,203,76781,2803,72361,2886,4420,1089,24822,2322,18000,709,10203,1240,0,203,10203,1240,9427,1326,776,538,7797,1155,5428,907,1149,501,1149,501,0,203,4279,832,10640,948,354,227,354,227,0,203,10286,978,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,206287,3130,99944,1844,7734,1093,1547,504,0,168,1547,504,661,273,886,431,6187,1101,12064,1188,6861,1039,0,168,6861,1039,5840,1100,1021,503,5203,1083,60389,1343,55113,1607,0,168,55113,1607,53865,1649,1248,527,5276,1008,9944,680,7749,882,0,168,7749,882,7403,848,346,273,2195,568,4120,650,1493,441,1493,441,0,168,2627,689,5693,838,803,360,642,293,161,210,4890,781,106343,1977,8194,966,2057,519,0,168,2057,519,1757,479,300,224,6137,874,11049,1079,5888,974,0,168,5888,974,5017,981,871,428,5161,1086,63903,1323,43753,1954,33,57,43720,1945,42166,1913,1554,534,20150,1832,12063,799,5853,976,0,168,5853,976,5262,908,591,462,6210,782,3884,770,402,219,402,219,0,168,3482,745,7250,866,367,231,367,231,0,168,6883,835,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,172877,2405,82090,1634,7221,657,2147,580,0,145,2147,580,1707,558,440,249,5074,795,12262,777,8351,975,0,145,8351,975,6930,919,1421,475,3911,1049,50737,1186,46082,1574,139,168,45943,1549,43882,1697,2061,780,4655,1026,7070,609,5226,619,0,145,5226,619,4718,713,508,399,1844,469,1711,481,445,255,327,192,118,185,1266,386,3089,505,475,320,382,306,93,108,2614,431,90787,1683,7316,741,2852,542,0,145,2852,542,2748,514,104,109,4464,749,11350,870,7720,945,0,145,7720,945,6874,914,846,381,3630,817,57361,1260,44092,1660,0,145,44092,1660,42087,1730,2005,645,13269,1434,7547,531,4612,701,0,145,4612,701,4327,740,285,278,2935,627,2484,534,583,410,583,410,0,145,1901,538,4729,650,184,204,184,204,0,145,4545,674,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,82675,2638,37916,1981,2467,696,752,502,300,376,452,380,402,361,50,99,1715,486,6087,1184,3481,1040,269,379,3212,930,3164,927,48,75,2606,930,22556,1359,19477,1497,0,184,19477,1497,19284,1503,193,207,3079,893,3357,456,3110,470,0,184,3110,470,2909,475,201,194,247,195,1361,453,575,335,575,335,0,184,786,385,2088,509,527,280,527,280,0,184,1561,458,44759,1850,2839,744,1015,463,0,184,1015,463,877,440,138,141,1824,527,4778,984,2381,717,0,184,2381,717,2242,714,139,184,2397,939,27257,1591,18902,1324,0,184,18902,1324,17582,1347,1320,652,8355,1467,4946,835,3233,730,0,184,3233,730,3109,694,124,204,1713,538,1532,567,604,359,575,356,29,52,928,498,3407,786,632,533,624,531,8,17,2775,604,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
