GEO_ID,B24010G_001E,B24010G_001M,B24010G_002E,B24010G_002M,B24010G_003E,B24010G_003M,B24010G_004E,B24010G_004M,B24010G_005E,B24010G_005M,B24010G_006E,B24010G_006M,B24010G_007E,B24010G_007M,B24010G_008E,B24010G_008M,B24010G_009E,B24010G_009M,B24010G_010E,B24010G_010M,B24010G_011E,B24010G_011M,B24010G_012E,B24010G_012M,B24010G_013E,B24010G_013M,B24010G_014E,B24010G_014M,B24010G_015E,B24010G_015M,B24010G_016E,B24010G_016M,B24010G_017E,B24010G_017M,B24010G_018E,B24010G_018M,B24010G_019E,B24010G_019M,B24010G_020E,B24010G_020M,B24010G_021E,B24010G_021M,B24010G_022E,B24010G_022M,B24010G_023E,B24010G_023M,B24010G_024E,B24010G_024M,B24010G_025E,B24010G_025M,B24010G_026E,B24010G_026M,B24010G_027E,B24010G_027M,B24010G_028E,B24010G_028M,B24010G_029E,B24010G_029M,B24010G_030E,B24010G_030M,B24010G_031E,B24010G_031M,B24010G_032E,B24010G_032M,B24010G_033E,B24010G_033M,B24010G_034E,B24010G_034M,B24010G_035E,B24010G_035M,B24010G_036E,B24010G_036M,B24010G_037E,B24010G_037M,B24010G_038E,B24010G_038M,B24010G_039E,B24010G_039M,B24010G_040E,B24010G_040M,B24010G_041E,B24010G_041M,B24010G_042E,B24010G_042M,B24010G_043E,B24010G_043M,B24010G_044E,B24010G_044M,B24010G_045E,B24010G_045M,B24010G_046E,B24010G_046M,B24010G_047E,B24010G_047M,B24010G_048E,B24010G_048M,B24010G_049E,B24010G_049M,B24010G_050E,B24010G_050M,B24010G_051E,B24010G_051M,B24010G_052E,B24010G_052M,B24010G_053E,B24010G_053M,B24010G_054E,B24010G_054M,B24010G_055E,B24010G_055M,B24010G_056E,B24010G_056M,B24010G_057E,B24010G_057M,B24010G_058E,B24010G_058M,B24010G_059E,B24010G_059M,B24010G_060E,B24010G_060M,B24010G_061E,B24010G_061M,B24010G_062E,B24010G_062M,B24010G_063E,B24010G_063M,B24010G_064E,B24010G_064M,B24010G_065E,B24010G_065M,B24010G_066E,B24010G_066M,B24010G_067E,B24010G_067M,B24010G_068E,B24010G_068M,B24010G_069E,B24010G_069M,B24010G_070E,B24010G_070M,B24010G_071E,B24010G_071M,B24010G_072E,B24010G_072M,B24010G_073E,B24010G_073M,NAME,B24010G_001MA,B24010G_001EA,B24010G_002EA,B24010G_002MA,B24010G_003MA,B24010G_003EA,B24010G_004EA,B24010G_004MA,B24010G_005EA,B24010G_005MA,B24010G_006EA,B24010G_006MA,B24010G_007EA,B24010G_007MA,B24010G_008EA,B24010G_008MA,B24010G_009MA,B24010G_009EA,B24010G_010MA,B24010G_010EA,B24010G_011EA,B24010G_011MA,B24010G_012EA,B24010G_012MA,B24010G_013MA,B24010G_013EA,B24010G_014MA,B24010G_014EA,B24010G_015EA,B24010G_015MA,B24010G_016MA,B24010G_016EA,B24010G_017EA,B24010G_017MA,B24010G_018MA,B24010G_018EA,B24010G_019MA,B24010G_019EA,B24010G_020EA,B24010G_020MA,B24010G_021EA,B24010G_021MA,B24010G_022EA,B24010G_022MA,B24010G_023MA,B24010G_023EA,B24010G_024MA,B24010G_024EA,B24010G_025MA,B24010G_025EA,B24010G_026MA,B24010G_026EA,B24010G_027EA,B24010G_027MA,B24010G_028MA,B24010G_028EA,B24010G_029MA,B24010G_029EA,B24010G_030EA,B24010G_030MA,B24010G_031MA,B24010G_031EA,B24010G_032MA,B24010G_032EA,B24010G_033MA,B24010G_033EA,B24010G_034MA,B24010G_034EA,B24010G_035EA,B24010G_035MA,B24010G_036MA,B24010G_036EA,B24010G_037MA,B24010G_037EA,B24010G_038EA,B24010G_038MA,B24010G_039MA,B24010G_039EA,B24010G_040MA,B24010G_040EA,B24010G_041MA,B24010G_041EA,B24010G_042MA,B24010G_042EA,B24010G_043EA,B24010G_043MA,B24010G_044MA,B24010G_044EA,B24010G_045MA,B24010G_045EA,B24010G_046MA,B24010G_046EA,B24010G_047EA,B24010G_047MA,B24010G_048EA,B24010G_048MA,B24010G_049EA,B24010G_049MA,B24010G_050MA,B24010G_050EA,B24010G_051MA,B24010G_051EA,B24010G_052EA,B24010G_052MA,B24010G_053MA,B24010G_053EA,B24010G_054MA,B24010G_054EA,B24010G_055EA,B24010G_055MA,B24010G_056EA,B24010G_056MA,B24010G_057EA,B24010G_057MA,B24010G_058MA,B24010G_058EA,B24010G_059MA,B24010G_059EA,B24010G_060EA,B24010G_060MA,B24010G_061EA,B24010G_061MA,B24010G_062EA,B24010G_062MA,B24010G_063MA,B24010G_063EA,B24010G_064MA,B24010G_064EA,B24010G_065EA,B24010G_065MA,B24010G_066MA,B24010G_066EA,B24010G_067EA,B24010G_067MA,B24010G_068MA,B24010G_068EA,B24010G_069EA,B24010G_069MA,B24010G_070EA,B24010G_070MA,B24010G_071MA,B24010G_071EA,B24010G_072EA,B24010G_072MA,B24010G_073MA,B24010G_073EA,state
0400000US13,58452,4350,28775,2930,7986,1547,3621,954,2662,891,959,530,2310,702,1622,687,531,316,157,161,1471,759,0,214,0,214,983,544,488,410,584,370,444,328,140,165,5790,1171,102,146,1282,651,441,317,841,564,1619,629,1757,749,1030,474,6182,1568,4168,1408,2014,787,4605,1056,0,214,2858,880,1747,702,4212,1156,1988,836,1052,631,1172,501,29677,3132,12896,1988,4149,983,2310,829,1839,594,1196,689,200,257,150,172,846,627,5249,1177,511,337,477,430,2885,1044,1376,845,2302,703,1785,669,517,306,5174,1305,900,483,253,175,200,155,53,68,2350,986,440,245,1231,629,10027,1672,4017,1227,6010,1363,235,283,0,214,80,133,155,250,1345,673,473,298,691,562,181,213,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,129937,6745,63551,4245,15205,1667,7357,1088,4902,1039,2455,788,2075,609,1256,546,605,287,214,136,4266,1095,498,266,534,272,1272,469,1962,863,1507,583,916,469,591,397,14193,1961,332,280,4345,1048,3001,889,1344,455,4430,892,3399,1021,1687,681,10507,1845,5933,1398,4574,1083,12525,2028,430,266,7957,1684,4138,1157,11121,1412,2961,819,5120,1041,3040,716,66386,4342,19879,2254,6632,1262,4496,922,2136,803,1073,553,427,453,254,231,392,357,8504,1378,1123,484,539,344,6076,1201,766,363,3670,1075,2645,822,1025,477,14907,1852,2781,880,1197,389,803,350,394,242,5190,1035,2066,849,3673,918,28427,2874,12169,1983,16258,1834,680,598,15,26,442,386,223,299,2493,973,462,241,1315,704,716,478,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,93818,5311,45533,3637,13298,1717,5875,1137,3951,868,1924,575,3054,716,1643,512,1185,472,226,175,3659,1051,392,296,341,314,2044,724,882,553,710,316,393,280,317,240,8501,1614,543,291,1472,653,1027,542,445,305,3376,1135,2079,650,1031,460,9542,1671,4713,1204,4829,1008,5313,1247,244,206,2929,897,2140,745,8879,1589,4528,1154,1875,552,2476,826,48285,3685,18120,2482,5735,1464,3812,1406,1923,575,563,279,140,120,155,106,268,212,7374,1497,1037,541,911,503,4592,1163,834,364,4448,1108,2707,934,1741,622,10097,1614,1874,690,512,302,417,270,95,124,4078,1087,749,312,2884,766,16642,1878,7825,1462,8817,1466,290,367,0,185,0,185,290,367,3136,847,1968,678,514,342,654,412,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,37011,3045,17584,2271,4329,1162,2270,846,1279,471,991,646,765,452,551,394,173,190,41,70,1116,509,73,88,49,62,663,428,331,248,178,185,119,153,59,107,2668,840,134,146,814,535,503,385,311,304,970,524,465,263,285,166,2821,932,1980,823,841,440,2513,1030,28,52,1278,769,1207,621,5253,1288,2706,870,943,580,1604,731,19427,1901,6753,1250,2017,894,1161,516,856,694,1025,680,512,529,105,144,408,388,2014,700,340,261,185,176,1300,622,189,174,1697,625,988,471,709,401,5554,1166,1572,721,198,211,179,209,19,32,2339,852,638,448,807,515,5511,1159,2991,973,2520,683,0,190,0,190,0,190,0,190,1609,739,1140,481,410,548,59,96,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,30778,2543,15999,1936,4668,989,2223,850,1774,662,449,430,1196,540,693,340,327,358,176,132,1039,451,152,128,96,164,312,227,479,371,210,195,47,83,163,173,2572,722,135,216,609,335,570,332,39,45,1002,442,413,217,413,283,3305,1162,1680,687,1625,1010,2320,894,57,119,1137,511,1126,754,3134,961,1649,761,761,390,724,482,14779,1766,4908,988,1474,522,1196,536,278,227,390,313,178,219,0,170,212,213,2041,712,123,135,0,170,1557,666,361,222,1003,429,700,400,303,214,3790,1009,706,377,111,167,80,144,31,73,1512,647,514,386,947,490,4772,1233,1635,633,3137,993,161,189,0,170,127,183,34,40,1148,494,849,459,184,151,115,111,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,24302,2393,11751,1667,2727,808,1041,421,929,404,112,115,561,324,322,258,239,189,0,189,515,309,0,189,13,28,307,244,195,194,610,460,322,273,288,374,1867,799,119,174,297,305,201,280,96,118,546,350,896,690,9,19,2700,944,1308,793,1392,567,1190,604,0,189,915,581,275,184,3267,998,1751,749,780,407,736,504,12551,1830,5135,1201,2021,864,1209,722,812,493,265,255,114,139,0,189,151,203,1817,533,226,224,135,147,1015,438,441,357,1032,550,901,543,131,147,2939,1039,551,438,27,44,27,44,0,189,1182,661,434,285,745,406,3384,955,2175,809,1209,557,58,76,37,66,0,189,21,36,1035,585,777,514,40,37,218,291,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,21736,2721,11222,1993,3243,936,1015,499,823,473,192,210,571,345,69,129,411,287,91,173,952,539,0,203,94,111,736,547,122,138,705,383,412,340,293,223,1715,717,0,203,683,398,418,280,265,261,550,450,211,242,271,309,1586,661,793,458,793,496,2006,759,90,148,1390,634,526,339,2672,826,1069,575,1128,494,475,384,10514,1939,3498,894,981,451,601,382,380,247,353,321,353,321,0,203,0,203,1400,513,348,367,99,126,937,354,16,28,764,440,571,401,193,199,3592,1021,786,529,253,290,253,290,0,203,1349,652,109,142,1095,642,2928,1046,1232,696,1696,747,142,235,0,203,142,235,0,203,354,231,229,205,125,142,0,203,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,57582,5118,28315,3136,11558,1671,4127,963,3131,915,996,459,4149,1077,2607,1029,1148,415,394,278,2232,609,524,335,472,275,794,359,442,260,1050,501,752,433,298,248,4794,1271,290,243,951,525,421,276,530,424,1679,667,1348,610,526,284,5260,1323,2547,887,2713,925,3433,906,0,197,2290,827,1143,469,3270,1020,712,404,1191,489,1367,809,29267,3248,13132,2186,4253,1082,2251,751,2002,769,2443,820,1187,503,311,302,945,584,4416,1150,643,421,1117,547,2072,696,584,387,2020,615,1171,417,849,449,5145,1217,700,311,598,436,413,263,185,298,1566,668,982,523,1299,552,9616,1300,3443,963,6173,1229,122,124,0,197,0,197,122,124,1252,751,723,717,194,200,335,333,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,76360,5031,41439,3962,11673,1741,3659,1083,2466,806,1193,688,3615,962,2043,835,845,489,727,374,3114,975,207,151,386,369,1495,615,1026,649,1285,562,958,487,327,262,12946,2228,340,242,1157,521,886,470,271,287,6371,1512,4116,1422,962,564,5861,1416,3541,1084,2320,791,4563,1139,188,310,2897,1060,1478,688,6396,1345,3333,1024,1581,543,1482,669,34921,2742,12564,1992,4270,1159,2425,748,1845,976,1920,810,791,619,246,258,883,537,4127,920,999,428,254,241,2630,785,244,222,2247,788,1676,638,571,479,11151,1772,1735,752,454,261,302,233,152,170,3895,1192,2920,1094,2147,735,9201,1383,4230,1109,4971,1042,33,57,0,203,33,57,0,203,1972,856,1489,730,163,187,320,233,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,77492,3891,35610,2698,10009,1380,3395,738,2668,675,727,362,2832,848,1328,476,1352,670,152,140,2576,754,468,335,285,255,1044,453,779,412,1206,624,1131,626,75,88,8234,1663,260,213,1095,564,570,354,525,396,3131,868,2229,957,1519,873,5862,1106,2802,630,3060,885,3999,1005,352,326,2250,672,1397,521,7506,1261,4598,1034,1069,430,1839,743,41882,2830,11132,1133,3361,770,1911,541,1450,610,878,473,461,295,125,113,292,332,3991,795,618,324,132,140,2925,644,316,260,2902,711,1958,559,944,478,12192,1792,2343,730,127,125,85,106,42,73,4956,1164,1492,638,3274,861,15130,1897,7022,1210,8108,1459,198,193,145,179,25,45,28,49,3230,852,2165,643,360,281,705,395,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,43450,3454,21837,2472,6627,1239,2926,828,1751,621,1175,571,1787,696,1246,609,212,169,329,276,1643,420,443,329,21,43,532,319,647,294,271,182,131,129,140,133,5176,1292,122,110,753,488,557,376,196,232,2197,720,1218,498,886,524,4302,970,2569,809,1733,683,1841,595,389,342,783,427,669,261,3891,909,2076,698,1332,630,483,308,21613,2175,8104,1237,3319,889,2167,806,1152,440,433,255,120,129,64,76,249,212,3217,764,748,357,342,370,1634,567,493,301,1135,460,528,259,607,353,6356,1233,1287,640,251,408,251,408,0,145,2444,830,575,373,1799,551,6092,1009,1875,469,4217,808,140,120,22,31,62,68,56,96,921,418,712,401,37,56,172,116,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,46165,4283,23237,2807,5908,1106,2850,859,2331,725,519,306,1011,408,833,362,105,151,73,81,1438,590,162,131,191,163,705,487,380,183,609,384,345,208,264,291,4587,1259,186,220,403,282,161,157,242,241,1767,583,1743,954,488,355,4752,1162,2368,914,2384,676,3377,1027,186,179,2131,753,1060,582,4613,1360,1664,698,1416,501,1533,826,22928,2677,8239,1455,2691,894,1550,756,1141,505,850,500,409,298,88,106,353,365,2927,896,458,397,137,150,1947,710,385,266,1771,816,1424,739,347,256,6269,1203,1749,793,174,182,174,182,0,184,2721,660,585,318,1040,444,6848,1285,2784,744,4064,1050,270,197,90,96,180,173,0,184,1302,578,1102,535,0,184,200,179,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
