GEO_ID,B20005D_001E,B20005D_001M,B20005D_002E,B20005D_002M,B20005D_003E,B20005D_003M,B20005D_004E,B20005D_004M,B20005D_005E,B20005D_005M,B20005D_006E,B20005D_006M,B20005D_007E,B20005D_007M,B20005D_008E,B20005D_008M,B20005D_009E,B20005D_009M,B20005D_010E,B20005D_010M,B20005D_011E,B20005D_011M,B20005D_012E,B20005D_012M,B20005D_013E,B20005D_013M,B20005D_014E,B20005D_014M,B20005D_015E,B20005D_015M,B20005D_016E,B20005D_016M,B20005D_017E,B20005D_017M,B20005D_018E,B20005D_018M,B20005D_019E,B20005D_019M,B20005D_020E,B20005D_020M,B20005D_021E,B20005D_021M,B20005D_022E,B20005D_022M,B20005D_023E,B20005D_023M,B20005D_024E,B20005D_024M,B20005D_025E,B20005D_025M,B20005D_026E,B20005D_026M,B20005D_027E,B20005D_027M,B20005D_028E,B20005D_028M,B20005D_029E,B20005D_029M,B20005D_030E,B20005D_030M,B20005D_031E,B20005D_031M,B20005D_032E,B20005D_032M,B20005D_033E,B20005D_033M,B20005D_034E,B20005D_034M,B20005D_035E,B20005D_035M,B20005D_036E,B20005D_036M,B20005D_037E,B20005D_037M,B20005D_038E,B20005D_038M,B20005D_039E,B20005D_039M,B20005D_040E,B20005D_040M,B20005D_041E,B20005D_041M,B20005D_042E,B20005D_042M,B20005D_043E,B20005D_043M,B20005D_044E,B20005D_044M,B20005D_045E,B20005D_045M,B20005D_046E,B20005D_046M,B20005D_047E,B20005D_047M,B20005D_048E,B20005D_048M,B20005D_049E,B20005D_049M,B20005D_050E,B20005D_050M,B20005D_051E,B20005D_051M,B20005D_052E,B20005D_052M,B20005D_053E,B20005D_053M,B20005D_054E,B20005D_054M,B20005D_055E,B20005D_055M,B20005D_056E,B20005D_056M,B20005D_057E,B20005D_057M,B20005D_058E,B20005D_058M,B20005D_059E,B20005D_059M,B20005D_060E,B20005D_060M,B20005D_061E,B20005D_061M,B20005D_062E,B20005D_062M,B20005D_063E,B20005D_063M,B20005D_064E,B20005D_064M,B20005D_065E,B20005D_065M,B20005D_066E,B20005D_066M,B20005D_067E,B20005D_067M,B20005D_068E,B20005D_068M,B20005D_069E,B20005D_069M,B20005D_070E,B20005D_070M,B20005D_071E,B20005D_071M,B20005D_072E,B20005D_072M,B20005D_073E,B20005D_073M,B20005D_074E,B20005D_074M,B20005D_075E,B20005D_075M,B20005D_076E,B20005D_076M,B20005D_077E,B20005D_077M,B20005D_078E,B20005D_078M,B20005D_079E,B20005D_079M,B20005D_080E,B20005D_080M,B20005D_081E,B20005D_081M,B20005D_082E,B20005D_082M,B20005D_083E,B20005D_083M,B20005D_084E,B20005D_084M,B20005D_085E,B20005D_085M,B20005D_086E,B20005D_086M,B20005D_087E,B20005D_087M,B20005D_088E,B20005D_088M,B20005D_089E,B20005D_089M,B20005D_090E,B20005D_090M,B20005D_091E,B20005D_091M,B20005D_092E,B20005D_092M,B20005D_093E,B20005D_093M,B20005D_094E,B20005D_094M,B20005D_095E,B20005D_095M,NAME,B20005D_001MA,B20005D_001EA,B20005D_002MA,B20005D_002EA,B20005D_003EA,B20005D_003MA,B20005D_004EA,B20005D_004MA,B20005D_005EA,B20005D_005MA,B20005D_006MA,B20005D_006EA,B20005D_007EA,B20005D_007MA,B20005D_008MA,B20005D_008EA,B20005D_009EA,B20005D_009MA,B20005D_010MA,B20005D_010EA,B20005D_011EA,B20005D_011MA,B20005D_012MA,B20005D_012EA,B20005D_013EA,B20005D_013MA,B20005D_014EA,B20005D_014MA,B20005D_015EA,B20005D_015MA,B20005D_016MA,B20005D_016EA,B20005D_017EA,B20005D_017MA,B20005D_018MA,B20005D_018EA,B20005D_019EA,B20005D_019MA,B20005D_020EA,B20005D_020MA,B20005D_021EA,B20005D_021MA,B20005D_022MA,B20005D_022EA,B20005D_023MA,B20005D_023EA,B20005D_024MA,B20005D_024EA,B20005D_025EA,B20005D_025MA,B20005D_026MA,B20005D_026EA,B20005D_027EA,B20005D_027MA,B20005D_028MA,B20005D_028EA,B20005D_029MA,B20005D_029EA,B20005D_030EA,B20005D_030MA,B20005D_031EA,B20005D_031MA,B20005D_032EA,B20005D_032MA,B20005D_033EA,B20005D_033MA,B20005D_034EA,B20005D_034MA,B20005D_035MA,B20005D_035EA,B20005D_036EA,B20005D_036MA,B20005D_037MA,B20005D_037EA,B20005D_038EA,B20005D_038MA,B20005D_039EA,B20005D_039MA,B20005D_040EA,B20005D_040MA,B20005D_041MA,B20005D_041EA,B20005D_042EA,B20005D_042MA,B20005D_043MA,B20005D_043EA,B20005D_044EA,B20005D_044MA,B20005D_045MA,B20005D_045EA,B20005D_046EA,B20005D_046MA,B20005D_047MA,B20005D_047EA,B20005D_048MA,B20005D_048EA,B20005D_049EA,B20005D_049MA,B20005D_050EA,B20005D_050MA,B20005D_051MA,B20005D_051EA,B20005D_052MA,B20005D_052EA,B20005D_053MA,B20005D_053EA,B20005D_054EA,B20005D_054MA,B20005D_055MA,B20005D_055EA,B20005D_056MA,B20005D_056EA,B20005D_057EA,B20005D_057MA,B20005D_058MA,B20005D_058EA,B20005D_059MA,B20005D_059EA,B20005D_060EA,B20005D_060MA,B20005D_061EA,B20005D_061MA,B20005D_062EA,B20005D_062MA,B20005D_063MA,B20005D_063EA,B20005D_064EA,B20005D_064MA,B20005D_065EA,B20005D_065MA,B20005D_066EA,B20005D_066MA,B20005D_067MA,B20005D_067EA,B20005D_068EA,B20005D_068MA,B20005D_069EA,B20005D_069MA,B20005D_070MA,B20005D_070EA,B20005D_071EA,B20005D_071MA,B20005D_072MA,B20005D_072EA,B20005D_073MA,B20005D_073EA,B20005D_074EA,B20005D_074MA,B20005D_075EA,B20005D_075MA,B20005D_076EA,B20005D_076MA,B20005D_077MA,B20005D_077EA,B20005D_078MA,B20005D_078EA,B20005D_079MA,B20005D_079EA,B20005D_080EA,B20005D_080MA,B20005D_081EA,B20005D_081MA,B20005D_082MA,B20005D_082EA,B20005D_083EA,B20005D_083MA,B20005D_084EA,B20005D_084MA,B20005D_085MA,B20005D_085EA,B20005D_086EA,B20005D_086MA,B20005D_087MA,B20005D_087EA,B20005D_088EA,B20005D_088MA,B20005D_089MA,B20005D_089EA,B20005D_090MA,B20005D_090EA,B20005D_091MA,B20005D_091EA,B20005D_092MA,B20005D_092EA,B20005D_093EA,B20005D_093MA,B20005D_094EA,B20005D_094MA,B20005D_095MA,B20005D_095EA,state
0400000US13,280371,3828,133124,2882,72004,3029,0,214,72004,3029,0,214,0,214,499,271,500,427,1666,767,1088,568,1924,990,1599,666,4243,1255,3103,1229,3985,1166,4391,1190,3698,1045,5608,1290,3376,1086,2497,846,3813,940,4531,1321,10342,1490,15141,1531,61120,2738,31206,2517,29914,2837,5206,1402,3561,1337,2525,1017,1264,534,2533,742,1604,718,1395,534,1203,663,1881,1054,1068,523,1422,606,692,462,700,446,439,332,323,327,322,214,316,289,615,417,1394,683,1451,557,147247,2646,47657,3569,0,214,47657,3569,0,214,94,150,285,190,192,170,1932,772,1125,575,2734,855,3224,1369,3101,996,2266,913,3535,1206,2660,669,3177,988,2377,937,2203,626,2531,838,2919,894,3276,1011,5503,1188,4523,922,99590,3991,62218,3848,37372,3207,6896,1228,4039,992,3820,922,2063,710,4937,1156,1306,630,2782,950,1411,712,2010,912,463,443,1392,664,1091,596,1002,536,744,456,727,463,805,789,300,235,399,278,777,446,408,261,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,462404,8059,214675,4776,107247,4350,0,185,107247,4350,398,280,98,102,786,378,359,273,1210,576,970,481,2198,616,3704,1327,4015,1271,3453,934,7228,1417,9503,1194,8905,1749,8209,1429,5035,1196,7407,1260,9043,1244,8977,1290,12426,1332,13323,1614,107428,3869,65842,3066,41586,3076,5071,1025,3567,840,4673,1169,3068,776,4297,879,1651,722,2502,728,1276,478,2202,671,934,541,1353,501,2098,659,1531,574,1538,598,717,383,1124,543,970,421,507,348,1060,436,1447,580,247729,4655,95777,3765,0,185,95777,3765,97,154,832,682,604,387,782,290,1959,619,1167,396,2621,872,2911,730,4377,1244,3607,885,7793,1311,11479,1794,9341,1359,8245,1416,5033,986,7562,1295,8674,1387,5520,890,7336,1143,5837,1178,151952,4206,101421,3207,50531,3144,7355,1214,6467,1157,5167,989,3990,1122,3889,1056,2686,931,2445,665,1533,583,3050,952,1216,522,2862,702,2400,778,1488,669,1408,616,712,310,980,445,958,281,470,269,1003,445,452,228,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,513235,3635,244829,2537,129823,3880,0,185,129823,3880,238,212,84,102,1165,469,1117,605,1852,734,1392,720,2580,1155,2372,749,4725,1486,2645,783,4778,1106,5734,1246,7043,1349,7204,1631,4284,1046,6872,1244,12402,1889,10994,1669,19189,2330,33153,2343,115006,4000,61582,2984,53424,3354,7939,1277,5105,1001,5903,1429,3193,939,3958,820,2081,745,2332,867,995,532,3630,935,882,482,3087,1166,2897,1021,1104,662,1623,609,721,394,1160,434,1734,695,1034,414,1447,496,2599,700,268406,2738,98264,3667,0,185,98264,3667,97,131,240,225,971,487,1171,585,2143,682,1149,544,3543,965,1975,705,4032,1179,3285,870,4845,1192,5614,1249,6146,1370,5715,1212,3382,803,7383,1459,8194,1379,8160,1299,15604,1902,14615,1677,170142,3872,102973,4253,67169,3536,10939,1673,6554,1223,7498,1455,4041,1068,5876,1200,2205,784,5193,1120,2205,680,3703,861,877,376,2830,946,3032,907,1693,667,2325,708,901,369,1177,462,1516,581,1200,420,2042,706,1362,444,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,92522,3059,44142,2002,21176,1691,0,190,21176,1691,41,70,0,190,155,141,122,198,170,170,0,190,906,484,831,568,1430,702,696,417,1255,621,981,488,573,329,984,516,692,381,670,366,3208,1031,1733,690,3124,674,3605,1008,22966,1804,12620,1829,10346,1433,1882,717,1159,515,1582,653,92,94,920,365,270,227,513,293,928,506,300,210,325,267,305,251,210,168,88,156,203,251,0,190,307,241,340,221,179,176,369,296,374,285,48380,2176,12420,1595,0,190,12420,1595,0,190,0,190,55,76,165,172,308,295,108,143,227,277,895,447,1315,546,615,513,830,446,1139,636,991,532,735,421,420,349,630,360,696,295,859,367,1390,540,1042,444,35960,2256,22784,2097,13176,1678,3243,811,2162,941,830,446,271,174,1640,691,412,281,929,420,646,533,334,217,344,243,244,264,360,255,30,50,387,323,41,51,75,96,104,125,181,169,360,271,583,439,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,49591,1692,22761,1219,10948,1044,0,157,10948,1044,20,42,0,157,49,80,0,157,104,130,0,157,323,214,68,88,472,289,55,99,297,204,845,389,999,411,1063,472,405,299,589,312,1074,614,528,319,2218,744,1839,508,11813,1366,5153,1104,6660,921,1732,696,505,337,718,427,438,257,170,145,69,86,289,210,196,190,146,148,0,157,710,627,77,132,68,105,64,88,0,157,160,190,83,103,119,178,897,783,219,198,26830,1239,10081,1400,0,157,10081,1400,0,157,0,157,84,112,0,157,424,356,183,286,280,230,618,370,805,411,182,148,841,366,1916,685,353,222,629,457,508,453,298,227,1280,666,300,286,769,370,611,462,16749,1587,9636,1336,7113,1438,1531,614,649,434,619,368,456,293,720,380,283,238,565,358,176,194,773,521,94,99,468,274,247,253,60,132,0,157,64,113,0,157,238,356,75,131,52,98,43,56,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,57324,1951,26500,1216,14533,1173,0,170,14533,1173,102,98,20,39,0,170,164,172,165,161,227,262,142,147,430,316,423,256,188,158,709,433,1449,442,1252,524,1206,597,412,310,501,296,1868,727,827,502,2147,602,2301,687,11967,1427,5378,993,6589,1333,1056,365,1167,456,467,287,734,472,689,391,170,171,774,451,103,123,367,311,166,156,59,71,450,544,30,51,0,170,75,86,0,170,69,115,0,170,26,30,187,210,30824,1360,9756,1205,0,170,9756,1205,42,73,38,61,7,15,157,150,650,599,0,170,317,238,532,345,578,306,609,344,796,344,866,411,1354,681,251,201,442,283,407,252,634,345,436,319,884,347,756,354,21068,1417,13201,1617,7867,1450,1487,545,842,455,1542,758,560,366,1150,485,559,295,274,236,165,167,243,216,51,84,166,137,156,172,152,180,36,63,32,53,0,170,305,230,0,170,52,86,95,115,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,39889,2188,17924,986,10290,1040,0,189,10290,1040,29,52,0,189,0,189,0,189,61,129,17,16,417,294,55,54,747,513,264,352,629,339,673,449,434,371,640,344,213,164,1008,556,579,355,687,352,1278,574,2559,844,7634,1092,3802,745,3832,789,397,273,606,366,102,162,218,184,91,122,219,241,598,407,0,189,321,296,63,83,182,134,42,71,103,110,269,222,0,189,0,189,217,163,217,283,59,67,128,162,21965,1687,6581,1017,0,189,6581,1017,0,189,0,189,77,115,12,13,128,113,404,325,0,189,314,209,306,212,814,459,891,466,720,403,87,109,223,212,272,304,609,416,555,299,341,261,306,230,522,309,15384,1738,8975,1363,6409,1107,973,451,617,341,441,339,789,501,565,431,172,166,278,275,46,78,348,239,465,321,332,280,593,426,53,68,115,144,42,69,0,189,54,92,26,45,223,244,277,227,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,59179,2297,28432,1631,14604,1252,0,203,14604,1252,29,54,0,203,159,181,154,167,357,304,15,27,890,478,467,316,894,514,724,369,1349,577,1467,586,1215,464,1458,640,459,340,610,318,835,514,412,285,1155,473,1955,654,13828,1600,5958,1178,7870,1140,1601,680,365,255,723,386,383,266,706,481,392,283,402,247,151,119,207,239,85,127,455,252,320,312,485,409,264,165,451,283,371,311,308,218,0,203,33,53,168,164,30747,1539,9593,1311,0,203,9593,1311,0,203,105,173,273,241,233,181,724,447,71,90,423,268,857,575,468,324,809,383,364,284,705,386,265,204,766,369,512,434,628,381,516,284,460,310,796,445,618,294,21154,1765,13886,1665,7268,1128,1104,414,984,412,419,330,499,315,994,401,588,389,565,308,148,136,348,251,188,182,309,254,261,285,60,74,71,86,90,156,223,279,79,123,0,203,153,165,185,205,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,288652,3591,135029,2172,77136,3225,0,197,77136,3225,0,197,279,265,268,334,407,309,1709,643,888,503,1902,756,880,354,2786,916,1356,499,3292,781,5399,1520,2957,800,4533,968,2631,957,3343,848,7259,1446,4175,1098,9819,1430,23253,2266,57893,3600,30506,2497,27387,2538,3087,814,1933,772,2568,646,1562,638,1728,682,1295,500,1391,528,893,476,1060,506,369,282,2064,702,1398,685,943,523,624,268,890,410,735,421,1129,712,837,417,1578,644,1303,636,153623,2613,67835,2936,0,197,67835,2936,122,145,112,168,760,489,301,266,1199,509,716,378,1434,616,1002,482,2912,861,1970,749,4093,1146,4455,1097,3865,1385,4424,907,2906,629,3883,899,6741,1324,4995,1028,10205,1438,11740,1511,85788,2900,52790,2811,32998,2453,4969,1073,3656,984,3316,871,2730,885,2255,646,1602,602,2101,748,851,434,1631,734,572,284,1095,422,1303,600,982,457,800,349,760,398,815,418,1248,513,794,469,588,271,930,481,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,315730,3684,148539,2290,76466,3000,0,203,76466,3000,55,92,58,95,631,402,249,221,991,619,99,129,920,602,1587,731,3101,938,1178,616,3300,956,5566,1351,2759,825,3838,1087,2456,879,2885,791,6754,1342,4918,1168,11114,1688,24007,1888,72073,3313,34815,2435,37258,2967,6534,1216,3504,966,3445,1102,2458,736,4177,1222,2160,907,1424,628,681,386,1798,745,719,404,1566,940,928,461,1262,624,890,344,289,198,1165,640,632,430,319,201,1339,512,1968,632,167191,2346,60134,3093,0,203,60134,3093,3,5,132,157,732,581,541,357,338,248,630,432,1151,605,420,265,2047,837,1509,640,3059,984,4410,908,4312,904,4663,1013,3189,831,3355,1121,5159,1374,4284,1020,8908,1560,11292,1570,107057,3538,58920,3244,48137,3172,9714,1512,4684,1055,5630,1110,3451,926,4153,786,2046,677,2726,786,1705,778,2435,703,427,391,1528,555,1939,762,828,467,817,498,516,302,548,353,1269,637,811,389,1400,673,1510,537,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
