GEO_ID,B23002B_001E,B23002B_001M,B23002B_002E,B23002B_002M,B23002B_003E,B23002B_003M,B23002B_004E,B23002B_004M,B23002B_005E,B23002B_005M,B23002B_006E,B23002B_006M,B23002B_007E,B23002B_007M,B23002B_008E,B23002B_008M,B23002B_009E,B23002B_009M,B23002B_010E,B23002B_010M,B23002B_011E,B23002B_011M,B23002B_012E,B23002B_012M,B23002B_013E,B23002B_013M,B23002B_014E,B23002B_014M,B23002B_015E,B23002B_015M,B23002B_016E,B23002B_016M,B23002B_017E,B23002B_017M,B23002B_018E,B23002B_018M,B23002B_019E,B23002B_019M,B23002B_020E,B23002B_020M,B23002B_021E,B23002B_021M,B23002B_022E,B23002B_022M,B23002B_023E,B23002B_023M,B23002B_024E,B23002B_024M,B23002B_025E,B23002B_025M,B23002B_026E,B23002B_026M,B23002B_027E,B23002B_027M,B23002B_028E,B23002B_028M,B23002B_029E,B23002B_029M,B23002B_030E,B23002B_030M,B23002B_031E,B23002B_031M,B23002B_032E,B23002B_032M,B23002B_033E,B23002B_033M,B23002B_034E,B23002B_034M,B23002B_035E,B23002B_035M,B23002B_036E,B23002B_036M,B23002B_037E,B23002B_037M,B23002B_038E,B23002B_038M,B23002B_039E,B23002B_039M,B23002B_040E,B23002B_040M,B23002B_041E,B23002B_041M,B23002B_042E,B23002B_042M,B23002B_043E,B23002B_043M,B23002B_044E,B23002B_044M,B23002B_045E,B23002B_045M,B23002B_046E,B23002B_046M,B23002B_047E,B23002B_047M,B23002B_048E,B23002B_048M,B23002B_049E,B23002B_049M,B23002B_050E,B23002B_050M,B23002B_051E,B23002B_051M,B23002B_052E,B23002B_052M,B23002B_053E,B23002B_053M,B23002B_054E,B23002B_054M,B23002B_055E,B23002B_055M,B23002B_056E,B23002B_056M,B23002B_057E,B23002B_057M,B23002B_058E,B23002B_058M,B23002B_059E,B23002B_059M,B23002B_060E,B23002B_060M,B23002B_061E,B23002B_061M,B23002B_062E,B23002B_062M,B23002B_063E,B23002B_063M,B23002B_064E,B23002B_064M,B23002B_065E,B23002B_065M,B23002B_066E,B23002B_066M,B23002B_067E,B23002B_067M,B23002B_068E,B23002B_068M,B23002B_069E,B23002B_069M,B23002B_070E,B23002B_070M,B23002B_071E,B23002B_071M,B23002B_072E,B23002B_072M,B23002B_073E,B23002B_073M,B23002B_074E,B23002B_074M,B23002B_075E,B23002B_075M,B23002B_076E,B23002B_076M,B23002B_077E,B23002B_077M,B23002B_078E,B23002B_078M,B23002B_079E,B23002B_079M,NAME,B23002B_001MA,B23002B_001EA,B23002B_002MA,B23002B_002EA,B23002B_003EA,B23002B_003MA,B23002B_004EA,B23002B_004MA,B23002B_005EA,B23002B_005MA,B23002B_006MA,B23002B_006EA,B23002B_007MA,B23002B_007EA,B23002B_008EA,B23002B_008MA,B23002B_009EA,B23002B_009MA,B23002B_010EA,B23002B_010MA,B23002B_011MA,B23002B_011EA,B23002B_012MA,B23002B_012EA,B23002B_013EA,B23002B_013MA,B23002B_014MA,B23002B_014EA,B23002B_015EA,B23002B_015MA,B23002B_016EA,B23002B_016MA,B23002B_017MA,B23002B_017EA,B23002B_018EA,B23002B_018MA,B23002B_019EA,B23002B_019MA,B23002B_020EA,B23002B_020MA,B23002B_021EA,B23002B_021MA,B23002B_022MA,B23002B_022EA,B23002B_023MA,B23002B_023EA,B23002B_024EA,B23002B_024MA,B23002B_025MA,B23002B_025EA,B23002B_026EA,B23002B_026MA,B23002B_027MA,B23002B_027EA,B23002B_028MA,B23002B_028EA,B23002B_029EA,B23002B_029MA,B23002B_030EA,B23002B_030MA,B23002B_031EA,B23002B_031MA,B23002B_032MA,B23002B_032EA,B23002B_033MA,B23002B_033EA,B23002B_034MA,B23002B_034EA,B23002B_035EA,B23002B_035MA,B23002B_036EA,B23002B_036MA,B23002B_037MA,B23002B_037EA,B23002B_038MA,B23002B_038EA,B23002B_039MA,B23002B_039EA,B23002B_040EA,B23002B_040MA,B23002B_041EA,B23002B_041MA,B23002B_042EA,B23002B_042MA,B23002B_043MA,B23002B_043EA,B23002B_044MA,B23002B_044EA,B23002B_045MA,B23002B_045EA,B23002B_046MA,B23002B_046EA,B23002B_047MA,B23002B_047EA,B23002B_048EA,B23002B_048MA,B23002B_049MA,B23002B_049EA,B23002B_050MA,B23002B_050EA,B23002B_051EA,B23002B_051MA,B23002B_052EA,B23002B_052MA,B23002B_053EA,B23002B_053MA,B23002B_054EA,B23002B_054MA,B23002B_055MA,B23002B_055EA,B23002B_056EA,B23002B_056MA,B23002B_057MA,B23002B_057EA,B23002B_058MA,B23002B_058EA,B23002B_059EA,B23002B_059MA,B23002B_060MA,B23002B_060EA,B23002B_061MA,B23002B_061EA,B23002B_062MA,B23002B_062EA,B23002B_063MA,B23002B_063EA,B23002B_064EA,B23002B_064MA,B23002B_065EA,B23002B_065MA,B23002B_066MA,B23002B_066EA,B23002B_067MA,B23002B_067EA,B23002B_068EA,B23002B_068MA,B23002B_069EA,B23002B_069MA,B23002B_070EA,B23002B_070MA,B23002B_071EA,B23002B_071MA,B23002B_072MA,B23002B_072EA,B23002B_073EA,B23002B_073MA,B23002B_074EA,B23002B_074MA,B23002B_075EA,B23002B_075MA,B23002B_076EA,B23002B_076MA,B23002B_077MA,B23002B_077EA,B23002B_078EA,B23002B_078MA,B23002B_079EA,B23002B_079MA,state
0400000US13,2348172,7373,1075671,5258,107031,4772,38084,3764,523,270,37561,3719,20317,2956,17244,2742,68947,3593,125367,3869,87527,3937,1794,451,85733,3911,60176,3678,25557,3034,37840,3410,601374,5039,465181,5873,4461,1264,460720,5972,397161,7321,63559,4417,136193,5296,142669,2084,79643,3651,0,214,79643,3651,70654,3859,8989,1386,63026,3550,42348,2349,9011,1427,8030,1317,981,490,33337,2317,56882,2650,7183,1527,6385,1423,798,430,49699,2814,1272501,5929,102275,4212,30551,3166,112,149,30439,3142,17611,2422,12828,2275,71724,4292,129854,4298,92938,4949,742,385,92196,5022,70475,4829,21721,2488,36916,3970,702150,4821,562336,6992,1103,507,561233,6832,492557,6998,68676,4254,139814,6125,181638,2271,101827,4281,0,214,101827,4281,92205,4490,9622,1691,79811,4461,54621,2847,12067,1327,10951,1237,1116,434,42554,2911,101963,3084,6235,1175,5750,1139,485,298,95728,2889,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1412734,5927,644642,4428,60363,2376,17269,2059,138,195,17131,2065,6596,1577,10535,1868,43094,2735,78705,2152,47230,3337,491,378,46739,3349,29534,2913,17205,2191,31475,3030,338078,3526,246639,4526,584,349,246055,4505,197005,4530,49050,3520,91439,3873,90846,1256,46689,2739,0,185,46689,2739,39548,2648,7141,1246,44157,2998,27427,1745,7414,1290,6822,1308,592,288,20013,1799,49223,2143,5679,1239,5363,1244,316,237,43544,1901,768092,4241,58561,1908,19823,2305,182,204,19641,2334,8486,1610,11155,1753,38738,2434,79969,2087,58423,3007,350,419,58073,2882,39552,3143,18521,2395,21546,2547,392071,3085,308750,5366,292,302,308458,5310,254032,4890,54426,3492,83321,4291,118305,1202,65543,2738,0,185,65543,2738,57404,2610,8139,1192,52762,2756,36262,2062,9101,1188,7901,1040,1200,546,27161,1906,82924,2183,5957,901,5039,784,918,605,76967,2322,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,449461,4210,211241,3105,20911,1443,6651,1414,0,190,6651,1414,3243,1100,3408,979,14260,1548,26073,1929,17074,1965,0,190,17074,1965,11916,1970,5158,1399,8999,1398,114598,2171,82730,2684,24,39,82706,2687,69039,3411,13667,2263,31868,2339,27489,948,15613,1356,0,190,15613,1356,14829,1422,784,386,11876,1307,9030,1086,2383,546,2301,551,82,95,6647,1039,13140,1017,1664,665,1515,622,149,242,11476,995,238220,3243,18539,1591,7675,1214,0,190,7675,1214,5440,1135,2235,616,10864,1392,26342,1619,19087,1733,0,190,19087,1733,14989,1836,4098,1052,7255,1452,127033,2234,99517,3060,0,190,99517,3060,85717,3213,13800,1685,27516,2634,34284,1113,18034,1717,0,190,18034,1717,16450,1766,1584,530,16250,1660,10731,1297,2546,660,2441,619,105,128,8185,1106,21291,1052,2175,597,2134,594,41,65,19116,1105,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,69914,2247,35466,1627,4537,866,1541,563,0,157,1541,563,798,391,743,406,2996,801,6513,1137,4596,1002,0,157,4596,1002,4111,1033,485,363,1917,534,19441,1464,13914,1404,0,157,13914,1404,12476,1353,1438,682,5527,995,3202,506,1927,554,0,157,1927,554,1927,554,0,157,1275,365,654,301,80,100,37,69,43,76,574,284,1119,453,135,126,135,126,0,157,984,446,34448,1464,4110,994,2091,759,0,157,2091,759,1641,675,450,356,2019,820,4703,1058,3666,925,0,157,3666,925,2843,727,823,558,1037,509,18707,1465,13569,1520,155,228,13414,1511,12433,1444,981,434,5138,1171,4381,704,2053,546,0,157,2053,546,1955,546,98,130,2328,606,693,339,152,158,152,158,0,157,541,335,1854,416,22,38,22,38,0,157,1832,416,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,127505,2947,63349,2173,6571,1286,2950,858,61,92,2889,849,1838,698,1051,520,3621,852,8440,1299,6077,1238,588,430,5489,1168,4517,1061,972,625,2363,725,34222,2058,25131,1724,1681,676,23450,1729,19441,1927,4009,1114,9091,1519,8762,797,4572,677,0,170,4572,677,4274,657,298,242,4190,767,1837,385,230,195,198,185,32,55,1607,407,3517,548,236,173,236,173,0,170,3281,555,64156,1883,5216,1090,1915,699,0,170,1915,699,1337,538,578,351,3301,827,7564,978,5656,995,209,238,5447,962,4306,1007,1141,562,1908,679,34136,1435,27786,1797,0,170,27786,1797,25316,1972,2470,934,6350,1151,8845,711,5498,848,0,170,5498,848,5048,841,450,229,3347,758,2433,567,514,233,514,233,0,170,1919,542,5962,771,582,247,565,250,17,30,5380,769,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,268138,4024,128964,3270,11347,1603,4996,1071,156,129,4840,1058,3515,913,1325,549,6351,1222,16906,1568,12654,1498,317,348,12337,1523,10271,1529,2066,741,4252,1024,70240,2916,50615,2611,1615,615,49000,2646,43134,2446,5866,1343,19625,2201,17026,1088,8514,996,0,189,8514,996,7507,992,1007,538,8512,1029,4890,769,926,423,867,417,59,75,3964,800,8555,1036,1159,515,1062,487,97,163,7396,913,139174,2939,11582,1565,5272,1340,0,189,5272,1340,4097,1253,1175,656,6310,1259,14444,1290,11083,1356,0,189,11083,1356,8712,1266,2371,776,3361,985,72533,2165,58875,2687,286,223,58589,2707,51435,2661,7154,1663,13658,1901,21451,1229,11077,1204,0,189,11077,1204,10519,1224,558,325,10374,1246,5742,780,1623,496,1591,493,32,53,4119,658,13422,1113,816,330,816,330,0,189,12606,1107,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1121230,4850,520487,3039,48187,2815,13149,2053,283,220,12866,2049,7674,1617,5192,1385,35038,2466,66753,2918,41567,3049,1153,470,40414,3048,29421,2756,10993,1867,25186,2756,272068,3197,191922,5052,811,410,191111,4965,169985,5452,21126,2549,80146,4523,78701,1341,38142,2405,0,203,38142,2405,35681,2298,2461,693,40559,2338,22076,1576,4505,960,4218,932,287,185,17571,1511,32702,1498,3971,893,3806,858,165,150,28731,1714,600743,3443,47307,2758,14144,1925,0,203,14144,1925,8482,1376,5662,1274,33163,2597,68768,2641,47966,2880,149,205,47817,2871,37003,3052,10814,1711,20802,2373,309229,2835,235381,4736,312,271,235069,4715,213229,4427,21840,2277,73848,3848,92744,1251,45265,2862,0,203,45265,2862,42907,2876,2358,731,47479,2912,26230,1710,6489,1048,6384,1033,105,106,19741,1590,56465,1831,4357,980,4246,976,111,75,52108,1828,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1371619,5834,624185,3931,51448,2507,17175,2063,252,174,16923,2031,9979,1764,6944,1533,34273,2492,69325,1925,47913,2256,657,303,47256,2256,36264,2295,10992,1485,21412,2248,342228,2489,286528,3799,1396,544,285132,3795,252980,4437,32152,3134,55700,3459,90365,1262,58916,2259,0,197,58916,2259,54573,2224,4343,860,31449,2212,26693,1790,8385,1192,7954,1126,431,263,18308,1763,44126,1684,6478,1046,5657,981,821,461,37648,1798,747434,3890,52300,2049,19954,1791,12,25,19942,1790,13049,1765,6893,1366,32346,2456,67601,1607,52335,2189,400,344,51935,2170,43252,2446,8683,1893,15266,1898,405794,2948,349122,4260,843,423,348279,4256,319106,4571,29173,2808,56672,3501,113824,1320,75409,2768,0,197,75409,2768,70417,2670,4992,1190,38415,2738,37030,1892,11636,1449,10873,1333,763,546,25394,2067,70885,2129,7044,1119,6712,1085,332,173,63841,2160,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,366623,6157,173408,3748,17448,1847,5319,1069,0,203,5319,1069,2892,863,2427,859,12129,1635,22589,1576,16631,1660,14,26,16617,1658,12905,1633,3712,1163,5958,1071,95570,2641,78975,2739,306,421,78669,2718,70721,3017,7948,1409,16595,2213,21725,1102,13598,1262,0,203,13598,1262,12247,1232,1351,533,8127,1522,5872,1105,3072,874,2783,843,289,241,2800,818,10204,1085,2061,778,1899,777,162,204,8143,1136,193215,4101,15542,1317,8918,1108,0,203,8918,1108,5983,958,2935,825,6624,1015,24329,1912,18429,2184,0,203,18429,2184,15238,2045,3191,925,5900,1243,103407,2726,84779,2801,87,153,84692,2813,73541,3169,11151,2402,18628,2189,25293,967,17851,1375,0,203,17851,1375,15305,1416,2546,976,7442,1224,7480,1021,2134,668,2134,668,0,203,5346,1000,17164,1136,998,396,769,337,229,230,16166,1138,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1062785,6333,492902,3920,47173,2693,14393,1856,0,168,14393,1856,7779,1221,6614,1415,32780,2582,63302,1911,41479,2670,0,168,41479,2670,27309,2768,14170,1758,21823,2421,251268,2593,176986,4106,393,323,176593,4102,142734,4173,33859,3185,74282,4048,72170,1022,29685,2002,0,168,29685,2002,25510,1921,4175,851,42485,1946,22285,1429,4678,924,3783,785,895,439,17607,1392,36704,1360,1683,474,1496,448,187,152,35021,1404,569883,4071,45103,2050,17497,1843,0,168,17497,1843,9185,1368,8312,1450,27606,2082,63807,2216,48710,2614,0,168,48710,2614,34043,2639,14667,1826,15097,1927,282628,2361,215545,3971,217,189,215328,3965,180745,4768,34583,2900,67083,3769,90556,1066,42488,2180,0,168,42488,2180,38524,2204,3964,956,48068,2152,29905,1798,6430,1142,6262,1118,168,165,23475,1651,57884,1897,3714,914,3505,923,209,154,54170,1824,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,203112,3635,103492,2540,10647,1219,3761,953,0,145,3761,953,2257,749,1504,584,6886,1169,15368,1180,10662,1362,0,145,10662,1362,7546,1497,3116,1048,4706,1548,61457,2098,48231,2473,112,134,48119,2489,41876,2543,6243,1502,13226,1841,10665,567,6345,748,0,145,6345,748,5882,764,463,285,4320,749,2389,500,964,386,888,376,76,92,1425,433,2966,529,145,143,145,143,0,145,2821,532,99620,2340,8556,1414,4040,957,0,145,4040,957,2065,750,1975,753,4516,1033,12894,1689,10132,1775,0,145,10132,1775,8766,1690,1366,506,2762,907,60672,1818,47927,1991,0,145,47927,1991,41882,2330,6045,1357,12745,1619,10439,672,5365,939,0,145,5365,939,5097,922,268,261,5074,1014,2555,434,984,290,984,290,0,145,1571,431,4504,579,557,574,557,574,0,145,3947,733,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,842939,5571,385876,3694,42850,3435,12400,1845,395,327,12005,1882,4607,1092,7398,1567,30450,3007,43893,3075,28364,3050,285,233,28079,3006,17964,2538,10115,1887,15529,1978,200724,3503,143373,4122,511,406,142862,4142,123122,4797,19740,2530,57351,3729,59851,2213,28182,1752,0,208,28182,1752,25224,1762,2958,827,31669,2643,15270,1576,3146,836,3118,831,28,51,12124,1546,23288,1680,2158,637,2147,639,11,19,21130,1868,457063,3793,38037,2658,10628,2017,12,27,10616,2017,6390,1479,4226,1271,27409,2598,49706,2773,32745,2387,72,106,32673,2382,23829,2262,8844,1584,16961,1888,239456,3218,183025,4577,121,147,182904,4580,160833,5302,22071,2599,56431,3509,67892,1554,32498,2334,0,208,32498,2334,29869,2419,2629,819,35394,2409,20588,1646,5337,1237,4879,1214,458,251,15251,1688,41384,1907,2730,744,2165,659,565,390,38654,1913,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
