GEO_ID,B17020D_001E,B17020D_001M,B17020D_002E,B17020D_002M,B17020D_003E,B17020D_003M,B17020D_004E,B17020D_004M,B17020D_005E,B17020D_005M,B17020D_006E,B17020D_006M,B17020D_007E,B17020D_007M,B17020D_008E,B17020D_008M,B17020D_009E,B17020D_009M,B17020D_010E,B17020D_010M,B17020D_011E,B17020D_011M,B17020D_012E,B17020D_012M,B17020D_013E,B17020D_013M,B17020D_014E,B17020D_014M,B17020D_015E,B17020D_015M,B17020D_016E,B17020D_016M,B17020D_017E,B17020D_017M,NAME,B17020D_001EA,B17020D_001MA,B17020D_002EA,B17020D_002MA,B17020D_003MA,B17020D_003EA,B17020D_004EA,B17020D_004MA,B17020D_005MA,B17020D_005EA,B17020D_006EA,B17020D_006MA,B17020D_007EA,B17020D_007MA,B17020D_008EA,B17020D_008MA,B17020D_009MA,B17020D_009EA,B17020D_010EA,B17020D_010MA,B17020D_011MA,B17020D_011EA,B17020D_012EA,B17020D_012MA,B17020D_013EA,B17020D_013MA,B17020D_014EA,B17020D_014MA,B17020D_015EA,B17020D_015MA,B17020D_016EA,B17020D_016MA,B17020D_017EA,B17020D_017MA,state
0400000US13,345698,5597,52426,6222,4115,1125,3410,1045,5544,1457,32361,3803,4999,1286,1546,623,451,340,293272,7784,22756,1783,23891,2061,23875,2030,188763,5221,26550,2461,6158,1482,1279,683,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,523409,10757,35415,4360,1154,550,1917,981,2553,830,18897,2619,5855,1369,3399,770,1640,613,487994,11102,23817,2240,21708,2327,26799,2535,266578,6919,91911,3110,34954,2078,22227,1820,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,24429,1851,4800,1883,197,236,578,585,573,432,2534,1041,687,673,231,208,0,193,19629,2246,1512,386,1596,758,832,551,12204,1618,2026,691,1076,622,383,326,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,622516,5029,74235,6976,5118,1996,4168,1331,5707,1390,46757,3840,7556,1726,3642,1143,1287,557,548281,7802,40996,3000,43135,2602,37292,2356,341440,4730,68068,2563,13924,1697,3426,690,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,111645,4083,21847,2875,1401,491,1114,498,735,398,17081,2085,1080,524,98,115,338,517,89798,3872,8512,1145,7797,1574,5718,1280,58448,2724,7205,1434,2046,739,72,113,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,60748,2330,11126,2539,740,586,473,318,1159,625,8004,1402,541,368,127,151,82,135,49622,3163,4886,1004,4466,1070,3791,922,32552,1912,2933,639,757,374,237,189,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,70597,3031,14838,4291,1809,978,1452,1217,865,807,9783,2139,701,426,118,194,110,147,55759,3666,4335,900,4625,1145,4046,894,35481,1946,6180,1036,683,299,409,270,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,51719,2297,6757,1996,671,509,585,401,630,344,4512,1323,200,210,159,216,0,189,44962,2631,3316,890,5975,1190,3529,937,26542,1751,3983,805,1394,509,223,237,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,73259,2560,12220,2150,598,461,837,488,475,367,8922,1699,661,387,514,459,213,230,61039,2758,6204,1018,4790,892,3520,1162,37813,2384,7196,1190,1516,736,0,203,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,13199,1442,1623,912,0,165,63,105,225,205,1037,724,0,165,0,165,298,358,11576,1552,433,354,1035,477,1272,584,7328,1110,980,580,423,345,105,187,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,349130,5069,34198,4831,2258,966,4082,1318,3212,1158,19666,2712,2914,841,1443,500,623,389,314932,6293,21436,1925,21246,1848,22265,2055,199950,4339,38904,1918,8664,1230,2467,842,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,368117,4819,51057,4771,3117,1090,2800,1093,4254,1033,34559,3180,3784,860,1964,683,579,367,317060,6471,24085,1863,25179,2200,20185,1944,211004,4296,28118,1777,6377,938,2112,734,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,260422,4604,34306,4233,2220,753,2270,932,1905,672,23781,2793,3153,878,621,440,356,330,226116,5349,18096,1537,21152,1677,20910,1954,139101,3420,20597,1926,5093,901,1167,429,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,229514,3784,40676,4839,5174,1214,5258,1160,4840,1085,22649,2770,1744,681,922,362,89,94,188838,6016,16584,1622,18863,1673,16855,1431,121804,3360,11534,1320,2601,581,597,349,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,27645,2495,3659,1073,0,208,22,51,233,242,2862,949,411,328,106,146,25,43,23986,2752,1895,758,2200,924,2246,657,14385,1781,2775,698,426,314,59,69,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,99202,3300,18972,3417,1281,526,2660,1129,679,432,13270,2232,897,449,185,199,0,184,80230,3843,5745,963,6620,1090,4718,1050,51905,2654,8039,1257,2580,793,623,389,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,35869,1697,5892,1861,675,442,443,344,209,165,3756,1038,643,387,166,251,0,157,29977,2230,2323,481,2414,567,3234,762,19194,1499,2240,583,415,242,157,212,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,214145,4354,22236,3857,667,438,1549,1023,1171,615,14810,2732,3218,1046,394,229,427,340,191909,5422,10092,1402,11978,1749,13217,1483,117593,3563,29763,1923,7270,855,1996,625,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,30002,1824,3976,1392,25,47,54,94,10,19,3658,1348,229,243,0,185,0,185,26026,1988,2337,694,2813,871,2421,751,15985,1574,1821,679,597,444,52,96,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,790539,6019,49170,5195,3615,1498,3792,1419,4322,1295,29255,2987,5689,1278,1966,682,531,375,741369,8216,59023,2639,59323,3079,53920,2404,468017,5484,79873,2687,16393,1299,4820,1082,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,26964,2626,2973,1067,237,254,71,117,306,242,1843,768,228,202,76,126,212,346,23991,2612,1091,583,2806,1343,1259,628,15005,1601,3094,506,408,291,328,239,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1523916,9347,280612,16532,21461,3009,24004,2419,23577,2664,166039,9789,31473,3666,10216,2031,3842,1125,1243304,17355,83515,3381,74654,3303,77832,3927,815420,11217,143827,5025,37069,2503,10987,1730,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,233549,4487,33636,4689,3404,1200,2529,1111,2787,863,22209,2897,2120,883,468,354,119,108,199913,5828,16959,1670,19273,1854,15792,1596,125402,3729,18091,1745,3377,817,1019,447,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,206666,5276,23554,2606,1451,630,819,430,1031,484,17611,2057,1739,655,832,460,71,126,183112,5437,15272,1856,15642,1925,13636,1946,115102,3648,19579,1572,3229,728,652,368,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,69148,3393,12015,2612,1083,396,1014,554,1146,561,7782,1611,715,314,275,220,0,157,57133,2745,4742,810,4749,920,4297,857,35181,2084,7193,887,781,322,190,181,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,148364,4311,26091,4255,1869,739,1486,690,1696,865,17054,2703,2998,1049,682,357,306,271,122273,4981,7638,1278,8844,1449,9401,1613,79460,3519,13045,1563,3160,662,725,385,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,370562,5265,68067,7434,5134,1610,4969,1349,6052,1372,43707,4807,5244,1315,2518,650,443,309,302495,8033,23557,2149,26493,1799,21461,1981,189990,5526,33498,1862,6076,1279,1420,487,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,31446,2557,4186,1455,94,165,152,252,0,210,3546,1226,348,331,46,78,0,210,27260,2666,1937,539,2847,791,1663,528,17996,1884,1677,447,818,482,322,268,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,62740,3109,11726,3249,1115,613,1407,809,1320,727,6769,2087,1098,631,17,34,0,204,51014,4088,3830,1102,3242,832,3044,1050,32932,2864,5952,1216,1654,675,360,306,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,8916,1244,1975,455,315,120,219,297,119,121,1189,493,133,183,0,155,0,155,6941,1181,1109,489,783,492,591,319,3949,761,346,245,163,217,0,155,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,95762,3360,8726,2363,528,383,705,486,850,580,5442,1598,609,345,468,369,124,156,87036,4181,7252,1047,7660,1521,5817,1140,54789,3062,9280,1258,2020,926,218,236,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1077200,10049,116722,10384,7619,1622,9337,2069,9868,1938,73600,6532,13125,2720,2572,753,601,344,960478,14384,72455,3897,83077,4208,73047,3295,611759,9581,94935,3638,19869,1601,5336,1117,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,61524,2723,11072,2510,874,548,391,292,1588,685,7611,1704,608,403,0,185,0,185,50452,2614,3688,855,3567,855,3093,800,33789,2089,4611,855,1280,376,424,392,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,475945,6421,38776,4651,1602,636,3135,1226,3259,781,24979,3350,2505,720,2549,1101,747,443,437169,8119,31653,2109,36744,2470,29879,2486,283845,5720,43654,1862,9669,1267,1725,711,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,529174,8231,67765,8002,2683,1181,4712,1990,6876,1929,41352,4758,6519,1423,3583,1144,2040,709,461409,10606,30625,2427,35433,2917,30885,2779,292360,6923,54923,2166,11639,1316,5544,1136,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,138442,3135,22790,4020,3381,1013,2860,873,2076,768,13140,2310,919,506,358,304,56,67,115652,4630,11167,1214,11311,1645,10865,1407,72769,2954,7546,1232,1356,502,638,334,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,10818,2388,6569,1881,865,780,550,356,707,651,3467,1078,742,442,94,113,144,231,4249,1343,447,595,189,231,201,198,2426,975,613,476,159,162,214,250,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
