GEO_ID,B17001F_001E,B17001F_001M,B17001F_002E,B17001F_002M,B17001F_003E,B17001F_003M,B17001F_004E,B17001F_004M,B17001F_005E,B17001F_005M,B17001F_006E,B17001F_006M,B17001F_007E,B17001F_007M,B17001F_008E,B17001F_008M,B17001F_009E,B17001F_009M,B17001F_010E,B17001F_010M,B17001F_011E,B17001F_011M,B17001F_012E,B17001F_012M,B17001F_013E,B17001F_013M,B17001F_014E,B17001F_014M,B17001F_015E,B17001F_015M,B17001F_016E,B17001F_016M,B17001F_017E,B17001F_017M,B17001F_018E,B17001F_018M,B17001F_019E,B17001F_019M,B17001F_020E,B17001F_020M,B17001F_021E,B17001F_021M,B17001F_022E,B17001F_022M,B17001F_023E,B17001F_023M,B17001F_024E,B17001F_024M,B17001F_025E,B17001F_025M,B17001F_026E,B17001F_026M,B17001F_027E,B17001F_027M,B17001F_028E,B17001F_028M,B17001F_029E,B17001F_029M,B17001F_030E,B17001F_030M,B17001F_031E,B17001F_031M,B17001F_032E,B17001F_032M,B17001F_033E,B17001F_033M,B17001F_034E,B17001F_034M,B17001F_035E,B17001F_035M,B17001F_036E,B17001F_036M,B17001F_037E,B17001F_037M,B17001F_038E,B17001F_038M,B17001F_039E,B17001F_039M,B17001F_040E,B17001F_040M,B17001F_041E,B17001F_041M,B17001F_042E,B17001F_042M,B17001F_043E,B17001F_043M,B17001F_044E,B17001F_044M,B17001F_045E,B17001F_045M,B17001F_046E,B17001F_046M,B17001F_047E,B17001F_047M,B17001F_048E,B17001F_048M,B17001F_049E,B17001F_049M,B17001F_050E,B17001F_050M,B17001F_051E,B17001F_051M,B17001F_052E,B17001F_052M,B17001F_053E,B17001F_053M,B17001F_054E,B17001F_054M,B17001F_055E,B17001F_055M,B17001F_056E,B17001F_056M,B17001F_057E,B17001F_057M,B17001F_058E,B17001F_058M,B17001F_059E,B17001F_059M,NAME,B17001F_001EA,B17001F_001MA,B17001F_002MA,B17001F_002EA,B17001F_003MA,B17001F_003EA,B17001F_004MA,B17001F_004EA,B17001F_005EA,B17001F_005MA,B17001F_006EA,B17001F_006MA,B17001F_007MA,B17001F_007EA,B17001F_008EA,B17001F_008MA,B17001F_009EA,B17001F_009MA,B17001F_010MA,B17001F_010EA,B17001F_011EA,B17001F_011MA,B17001F_012EA,B17001F_012MA,B17001F_013MA,B17001F_013EA,B17001F_014MA,B17001F_014EA,B17001F_015EA,B17001F_015MA,B17001F_016EA,B17001F_016MA,B17001F_017EA,B17001F_017MA,B17001F_018MA,B17001F_018EA,B17001F_019MA,B17001F_019EA,B17001F_020MA,B17001F_020EA,B17001F_021EA,B17001F_021MA,B17001F_022EA,B17001F_022MA,B17001F_023EA,B17001F_023MA,B17001F_024EA,B17001F_024MA,B17001F_025EA,B17001F_025MA,B17001F_026EA,B17001F_026MA,B17001F_027EA,B17001F_027MA,B17001F_028EA,B17001F_028MA,B17001F_029EA,B17001F_029MA,B17001F_030MA,B17001F_030EA,B17001F_031EA,B17001F_031MA,B17001F_032EA,B17001F_032MA,B17001F_033EA,B17001F_033MA,B17001F_034EA,B17001F_034MA,B17001F_035MA,B17001F_035EA,B17001F_036EA,B17001F_036MA,B17001F_037EA,B17001F_037MA,B17001F_038EA,B17001F_038MA,B17001F_039MA,B17001F_039EA,B17001F_040MA,B17001F_040EA,B17001F_041EA,B17001F_041MA,B17001F_042EA,B17001F_042MA,B17001F_043MA,B17001F_043EA,B17001F_044MA,B17001F_044EA,B17001F_045MA,B17001F_045EA,B17001F_046MA,B17001F_046EA,B17001F_047EA,B17001F_047MA,B17001F_048MA,B17001F_048EA,B17001F_049MA,B17001F_049EA,B17001F_050MA,B17001F_050EA,B17001F_051MA,B17001F_051EA,B17001F_052MA,B17001F_052EA,B17001F_053EA,B17001F_053MA,B17001F_054MA,B17001F_054EA,B17001F_055MA,B17001F_055EA,B17001F_056EA,B17001F_056MA,B17001F_057MA,B17001F_057EA,B17001F_058EA,B17001F_058MA,B17001F_059EA,B17001F_059MA,state
0400000US13,260623,18022,84860,12293,40307,6406,6772,1537,1402,748,7026,1980,3922,1517,604,496,2131,991,4185,1784,6774,1755,5257,1601,1277,727,617,344,340,473,0,214,44553,6822,5942,1755,1334,676,6971,1727,2662,1023,640,479,1937,858,4566,1737,8610,2388,6724,1649,3359,1075,1430,743,299,432,79,133,175763,13830,97859,9237,5532,1596,943,635,10651,2251,3660,1210,737,442,2618,1163,13979,2353,21630,3545,18676,3117,11899,2415,5774,1665,1594,807,166,204,77904,6392,7299,1642,1212,521,10199,2093,3659,1302,1382,694,2658,1125,10138,2068,12277,1896,13668,2239,8846,1845,4900,1258,1287,698,379,320,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,41996,6163,11502,3849,5678,1736,368,300,0,193,742,471,238,205,363,323,356,280,523,356,946,519,453,358,830,658,443,321,294,343,122,136,5824,2459,960,727,257,243,921,720,251,283,59,107,206,255,950,634,841,535,524,429,802,544,0,193,28,52,25,34,30494,4796,16443,2699,794,608,815,556,1887,928,800,465,475,409,977,593,1313,788,2766,861,2499,1025,2735,818,705,329,630,328,47,78,14051,2582,1507,761,273,297,1793,892,610,419,345,274,351,315,1353,546,1696,777,2051,808,2199,748,1039,543,660,421,174,173,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,724601,21556,166798,13259,80051,7044,13326,2248,2595,990,14924,2400,6001,1473,1336,752,3881,1063,6164,1219,10133,1727,11852,1807,5265,1294,2452,817,1454,669,668,370,86747,7298,10292,1788,2341,881,13751,2071,6191,1560,1832,647,3110,867,9304,1540,14863,2453,13574,2225,6218,1260,3128,1003,1283,549,860,393,557803,22063,299289,12805,21663,2728,6218,1301,27692,2736,14248,2037,4342,1067,8288,1587,39180,3692,56681,4359,51044,3790,37208,3354,22156,2020,7792,1412,2777,783,258514,11144,20000,2385,4713,1235,29975,3154,13274,2169,4242,880,8378,1488,28436,2780,44037,2903,42157,3071,30631,2746,19187,2105,9547,1621,3937,702,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,158820,9528,57804,7177,24831,3261,4847,1256,430,391,4379,1338,1945,784,852,520,680,405,1453,699,3845,924,4454,1208,1025,492,538,439,349,313,34,61,32973,4746,4818,1155,1684,966,5446,1588,2508,852,901,518,1101,638,3551,1173,6091,1306,4181,1285,1620,703,556,321,439,329,77,127,101016,9357,53701,4819,4694,1306,1017,637,4950,1449,2839,901,515,283,1759,619,6979,1438,11340,1629,8757,1523,5830,948,3950,1056,667,345,404,296,47315,5656,5141,1279,1330,621,5224,1593,1921,731,1384,712,1768,614,5110,1258,7296,1327,8109,1479,4271,1162,3663,749,1067,427,1031,405,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,36744,5507,10044,3323,5023,1909,639,511,52,76,754,617,271,414,204,210,44,81,1123,989,673,622,826,509,66,94,307,342,64,107,0,157,5021,1939,664,562,389,349,1121,816,195,211,0,157,441,383,591,418,722,440,339,377,357,303,202,183,0,157,0,157,26700,4636,14978,2660,658,471,160,139,1337,594,561,305,158,179,805,427,2816,1187,2798,819,2711,960,1630,508,1050,581,204,217,90,107,11722,2698,685,346,390,335,835,476,907,414,310,242,577,376,2445,1054,1412,591,2044,706,1076,422,884,514,50,70,107,120,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,54440,6241,14402,3255,5992,1537,946,601,507,328,805,354,628,380,308,216,57,70,666,403,590,346,679,425,520,319,179,168,82,88,25,40,8410,1983,1801,717,98,86,1163,520,524,310,0,170,397,347,779,500,1325,569,1059,445,730,389,134,121,400,274,0,170,40038,4984,20950,2829,1183,538,420,373,2029,702,479,291,258,256,848,468,3063,879,3084,898,3831,794,2786,723,1723,534,773,448,473,253,19088,2855,1253,607,328,311,1452,487,1276,493,606,354,950,370,2813,953,2303,842,2641,652,3537,956,1200,502,386,225,343,221,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,38141,4428,12523,2992,6082,1596,915,483,152,167,1107,610,530,272,0,189,85,103,1008,622,1268,507,286,317,601,485,98,114,0,189,32,52,6441,1733,1140,765,0,189,782,612,578,543,353,240,209,169,341,255,1802,814,1002,430,79,104,94,108,61,118,0,189,25618,3889,16574,2701,1727,772,189,129,1573,607,443,337,239,275,37,74,1717,689,5017,1549,2831,752,2030,630,607,359,141,162,23,38,9044,1805,1151,538,116,115,1321,591,324,402,89,112,244,195,966,510,1602,630,1217,584,1168,552,487,359,359,271,0,189,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,41507,5419,12986,3370,7053,2274,1106,661,939,626,950,564,182,228,0,203,161,202,752,524,1642,931,337,354,803,844,10,19,110,191,61,105,5933,1821,792,548,99,142,639,465,169,182,0,203,0,203,874,451,1560,739,1292,746,200,222,216,263,92,119,0,203,28521,4118,16965,2930,1139,597,61,105,1459,794,443,293,0,203,399,331,1976,829,5557,1896,2287,770,1830,603,1322,698,340,263,152,123,11556,2308,1873,1002,47,88,562,334,395,292,71,108,563,396,861,603,1430,618,2082,799,2202,892,673,331,461,305,336,237,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,210347,14363,29969,5461,14183,2930,2173,1185,368,344,2459,947,543,425,417,463,334,298,2220,1107,1907,928,1626,897,1100,603,270,272,766,629,0,197,15786,3084,2679,1036,550,486,1398,719,349,284,210,183,373,407,947,552,4298,1104,3625,1139,903,605,354,289,61,108,39,71,180378,14269,100548,8032,10563,2032,789,462,8823,1657,4535,1300,633,396,2028,851,10938,2055,27721,3122,18130,2398,9982,1631,4329,937,1873,673,204,191,79830,7049,10216,2154,1296,687,7698,1513,3551,1246,1716,680,2141,1030,8097,1399,14460,2098,13565,2110,7841,1405,6400,1122,1931,733,918,376,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,275166,14082,91602,9088,39347,4769,5750,1414,992,477,5278,1560,3590,1026,852,395,2037,905,4474,1225,4697,1293,4323,1085,3461,1106,2002,873,1277,611,614,436,52255,5866,5165,1385,1237,559,5658,1405,3231,963,1058,438,1772,699,7117,1587,9169,1520,6765,1344,3979,951,4338,1046,1823,573,943,565,183564,12395,94549,7142,6113,1418,1636,737,7223,1600,4007,1236,1558,706,4123,1043,13200,1895,21728,2763,13349,1769,10849,1865,5941,1475,3323,976,1499,593,89015,6892,7006,1659,1636,737,7904,1672,3203,1043,1005,529,1944,757,11355,1957,15658,2036,13525,1884,13870,1962,7123,1226,3056,809,1730,657,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,98519,7508,30688,4692,16346,3318,1577,692,952,439,2512,1138,930,513,313,217,601,328,1963,690,2072,752,2970,1131,1169,438,790,436,493,351,4,9,14342,2111,1925,697,112,96,1999,650,831,355,98,160,494,248,1666,659,3270,822,2076,590,865,440,486,349,359,275,161,161,67831,6106,35282,3916,2715,799,638,353,3676,1054,1900,682,431,211,1335,486,3371,1107,6148,1130,5469,1014,4721,996,3062,712,1249,491,567,341,32549,3154,2734,841,941,489,2920,1214,1317,500,749,441,1438,548,2053,618,5215,1019,5720,1120,4713,948,2606,571,1008,384,1135,502,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,85680,6618,21497,4874,11073,2985,1749,827,269,419,1895,1009,824,495,113,138,536,307,1632,918,1716,791,1068,544,584,369,570,352,78,130,39,61,10424,2244,1674,660,73,123,1514,805,163,246,208,198,337,227,1909,797,1868,736,1694,620,626,427,301,298,0,145,57,74,64183,6301,34741,3739,3188,909,1049,437,3824,904,1952,725,1006,504,1277,575,3552,921,7024,1481,5961,1208,3606,902,1810,610,273,237,219,153,29442,3397,2985,790,857,503,4293,1082,2011,656,638,407,961,629,3301,991,3853,858,5276,1101,2714,778,1422,592,895,423,236,173,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,63509,6577,20629,4663,9646,2889,1473,812,313,295,2113,1010,885,575,629,359,327,293,474,279,1859,877,888,551,561,373,38,40,53,69,33,54,10983,2511,1320,657,405,211,1568,699,608,399,50,98,365,274,1727,728,2230,958,1398,554,537,403,615,473,160,138,0,184,42880,6111,22416,3651,2260,1300,147,162,2548,1112,1087,740,204,177,841,467,2371,957,4316,1277,4263,1027,1823,664,2111,777,339,229,106,121,20464,3317,1070,520,156,159,2477,1016,1384,602,797,465,504,350,3066,1094,3067,1254,2804,709,2652,829,1767,641,337,257,383,281,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,35635,5291,7443,2784,3454,1420,356,329,0,157,377,321,155,160,0,157,89,87,598,385,202,187,962,702,597,415,84,131,27,49,7,22,3989,1847,364,339,189,231,463,289,435,426,154,163,152,161,363,357,613,501,648,452,515,461,93,117,0,157,0,157,28192,4562,16454,2651,1215,526,257,261,2470,924,800,407,218,244,269,179,1785,584,3455,812,2217,723,1675,647,1394,485,371,261,328,273,11738,2185,1617,650,54,72,1096,447,607,372,248,215,523,326,1020,412,1504,532,1643,588,1584,515,1008,423,517,333,317,247,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,264994,16613,67851,9769,33449,5539,4905,1409,777,469,5267,1450,1768,678,1080,680,1876,628,3923,1390,5074,1326,5371,1108,1802,722,1086,455,256,243,264,357,34402,5042,4390,1275,1238,585,4116,1139,840,475,1401,613,1707,834,3672,1047,6336,1216,5406,1311,3004,1073,1197,557,509,329,586,501,197143,14634,104778,7901,6647,1368,1651,800,10892,1738,5817,1748,1886,629,4019,1022,12698,2059,18322,2363,19013,2471,13128,1868,6107,1168,2890,835,1708,559,92365,7786,6247,1571,1425,722,9202,1774,3582,929,1683,794,2750,780,13705,2379,15007,1949,15066,2030,12211,1594,6054,1272,3650,826,1783,702,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,570346,22241,134635,11846,62050,6384,9049,1988,2259,785,8051,2006,4597,1233,1482,676,2187,855,8394,2115,10343,1874,7750,1597,3381,1456,2415,943,1304,669,838,390,72585,6832,8781,2039,2653,1057,7848,1944,3367,1179,785,392,1723,615,7136,1296,13224,2019,11919,1855,7020,1558,3781,831,2589,791,1759,728,435711,21643,233617,12000,14705,2344,3392,965,19552,2802,9735,1914,3791,970,6879,1291,27864,3302,44609,3612,44075,3855,36135,3118,15624,1968,4769,980,2487,814,202094,11761,10866,1814,2887,986,19799,2799,8297,1475,2392,849,6177,1300,23393,2765,36764,3669,33056,2836,29527,2785,18018,2669,6800,1257,4118,1120,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,179201,11526,49904,6236,25339,3882,3181,1039,237,219,3466,1468,1937,803,665,527,710,469,2868,1245,3607,976,2730,982,2867,885,1743,624,603,379,725,331,24565,3497,2579,929,265,172,2421,1021,452,291,265,270,1009,541,3975,1231,2503,810,3273,1101,4036,1279,1991,565,988,467,808,361,129297,9682,66503,5621,4117,1232,836,521,5601,1456,2814,1015,652,313,1261,543,7472,1860,10789,2036,10145,1762,9652,1731,7165,1293,4125,787,1874,641,62794,5467,3884,1066,954,542,4824,1345,2842,1108,1045,499,1792,693,6798,1544,8955,1619,7974,1719,8189,1240,8569,1339,4311,740,2657,675,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
