GEO_ID,B14007B_001E,B14007B_001M,B14007B_002E,B14007B_002M,B14007B_003E,B14007B_003M,B14007B_004E,B14007B_004M,B14007B_005E,B14007B_005M,B14007B_006E,B14007B_006M,B14007B_007E,B14007B_007M,B14007B_008E,B14007B_008M,B14007B_009E,B14007B_009M,B14007B_010E,B14007B_010M,B14007B_011E,B14007B_011M,B14007B_012E,B14007B_012M,B14007B_013E,B14007B_013M,B14007B_014E,B14007B_014M,B14007B_015E,B14007B_015M,B14007B_016E,B14007B_016M,B14007B_017E,B14007B_017M,B14007B_018E,B14007B_018M,B14007B_019E,B14007B_019M,NAME,B14007B_001MA,B14007B_001EA,B14007B_002MA,B14007B_002EA,B14007B_003MA,B14007B_003EA,B14007B_004MA,B14007B_004EA,B14007B_005MA,B14007B_005EA,B14007B_006EA,B14007B_006MA,B14007B_007MA,B14007B_007EA,B14007B_008EA,B14007B_008MA,B14007B_009MA,B14007B_009EA,B14007B_010EA,B14007B_010MA,B14007B_011EA,B14007B_011MA,B14007B_012EA,B14007B_012MA,B14007B_013MA,B14007B_013EA,B14007B_014EA,B14007B_014MA,B14007B_015MA,B14007B_015EA,B14007B_016MA,B14007B_016EA,B14007B_017MA,B14007B_017EA,B14007B_018EA,B14007B_018MA,B14007B_019MA,B14007B_019EA,state
0400000US13,2973387,13104,992937,13927,67472,4522,44769,3868,49106,3816,47406,4305,41198,3703,44282,3790,53365,4668,52196,4582,46467,4272,50019,4078,45914,4185,53064,3873,47492,3905,63779,4501,239122,9622,47286,4036,1980450,13570,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,29346,2042,10568,1521,608,296,451,272,627,481,603,472,40,67,296,218,527,352,224,208,479,293,289,221,150,211,561,252,438,383,88,115,4271,1152,916,512,18778,1856,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1766625,8620,565619,8973,34071,2844,29387,2512,27234,2622,25149,2744,26493,2935,29432,2476,27309,2361,27047,2802,26425,2648,28580,3163,28209,2848,28754,2454,31767,2445,37581,2917,131898,6117,26283,2727,1201006,9739,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,575748,6827,194463,6174,10943,2145,8108,1537,8496,1624,10146,1517,11384,2094,10089,1897,8215,1460,11840,1770,10050,2024,10417,1586,10817,1615,10130,1476,11092,1598,11720,1757,45437,3642,5579,1246,381285,5472,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,98156,3081,41533,2799,2700,1008,2591,972,1364,611,1697,696,2497,903,1424,512,2889,900,2608,748,1825,673,1900,518,2038,591,1615,640,2181,798,2533,789,10683,1827,988,534,56623,2563,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,161635,3891,56406,3693,3030,910,3126,839,2484,615,3818,959,2385,841,2927,782,1778,584,2487,820,2379,695,2774,790,2901,711,3339,739,2319,591,3707,1097,14033,1901,2919,1084,105229,3295,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,336875,6126,111625,4678,5391,1432,6612,1536,4814,1209,5186,1095,5177,1169,6488,1452,4733,1338,4254,1084,5627,1608,6145,1441,5236,1326,5658,999,4892,1054,5942,1244,29884,2649,5586,1270,225250,4800,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1428814,6370,431861,6538,29347,2884,23191,2862,25568,2832,24940,3688,26783,2952,25306,2595,23629,2474,25400,2508,24763,2677,23007,2364,23772,2829,21071,2039,17937,1964,24421,2592,81935,4841,10791,1624,996953,6825,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1688862,9657,519286,9449,27627,2687,25954,2503,22447,2726,22092,2693,22601,2682,21715,2489,23308,2346,25303,2723,24008,2718,25256,2551,24927,2220,27998,2327,27448,2317,26544,2547,135766,5761,36292,3917,1169576,9122,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,456339,8227,161114,5381,8742,1967,10170,1542,5679,1185,5270,1125,4806,934,6628,1364,7498,1335,6534,1330,7242,1294,9320,1768,6685,1382,7645,1307,8088,1365,9892,1674,50104,3035,6811,1571,295225,5972,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1321969,7838,415593,8241,19905,2166,20445,2116,19354,2199,17773,2072,19008,2334,21114,2135,19788,2236,18924,2362,20015,1910,21569,2342,23600,2316,23645,2071,23768,2094,23914,2379,105510,5378,17261,2362,906376,7687,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,277330,5406,113074,4075,6181,1259,4985,1378,5964,1321,5601,1276,6744,1374,4811,1038,5745,1289,5300,1329,5136,1208,5885,1219,5209,1313,6504,1247,4855,1151,7459,1392,27552,2410,5143,1193,164256,4416,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1080203,6606,361062,6668,26812,2470,22899,2466,17253,1972,19404,2208,18228,2111,17314,2452,15264,2009,16513,2103,20307,2775,16563,2056,19519,2132,17311,2034,17963,2160,21399,2518,81966,5174,12347,1919,719141,6716,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,661445,6722,212317,6706,12884,1758,9243,1415,9066,1548,8679,1625,11930,1493,10422,1679,9259,1478,9145,1767,10293,2083,11997,1789,11113,1823,12487,1700,9834,1608,14314,2182,52780,4238,8871,1552,449128,7420,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,81002,2698,31623,1938,1502,600,2308,999,1572,625,1441,571,1640,798,1067,522,1593,538,1634,683,1688,613,1213,435,820,421,909,394,1314,480,1920,760,9549,1509,1453,585,49379,2358,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,225504,4633,64670,4263,2503,1144,3577,1119,3343,980,2540,814,4019,996,3743,1169,3515,982,4465,1272,2494,1005,2715,730,3245,881,3575,944,4183,1067,3575,971,14753,1984,2425,734,160834,3956,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1165840,11079,349961,7335,22131,1991,18767,2323,12775,1952,16260,2136,15780,1651,16709,2256,16124,2193,16493,2315,16900,2298,19157,1990,20999,2085,19661,1531,16526,2019,21400,2128,84325,4463,15954,2229,815879,8826,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,40054,2546,13676,1669,305,225,570,357,758,352,136,210,501,321,332,234,516,266,1177,485,461,297,577,412,759,386,803,393,552,308,1270,574,4233,1058,726,470,26378,2135,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2964540,16474,878888,11686,53063,3595,41346,3646,43250,3907,37897,3029,39818,2941,35178,3049,36737,2679,45313,3520,42017,3037,44884,4252,46279,3336,45474,3390,46117,3506,50737,4270,232877,7311,37901,3603,2085652,14937,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2042707,11167,644409,9955,32867,3628,33355,3495,33315,3225,26301,2718,30101,2875,27942,2672,29496,2868,31369,2960,28917,2754,30281,3060,30846,3046,33884,3159,33057,2844,37387,3531,176612,7351,28679,3366,1398298,10902,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1344992,9651,436858,7995,25630,3116,19364,2244,20632,2219,21873,2674,21306,2383,22238,2523,21647,2413,22378,2486,19993,2362,20432,2575,23695,2430,20186,2226,25687,2818,30877,2723,106571,5285,14349,2079,908134,8631,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,265234,3950,87158,3802,5537,1274,3403,751,4257,932,3804,938,5122,945,4857,1123,4210,970,3568,953,4078,816,4113,904,5489,1224,4303,713,3163,750,5847,1012,21253,2230,4154,1184,178076,3417,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,69380,3247,23757,2565,1582,736,571,470,1042,541,1868,887,934,477,1319,766,905,506,1323,568,1115,695,1097,592,567,411,1091,814,825,493,1158,704,7735,1444,625,380,45623,2319,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1352073,10217,408218,8657,26011,2884,21236,2711,20674,2789,18843,2244,19088,2564,19994,2444,19851,2355,19947,2682,19960,2631,22159,2567,21876,2329,24436,2593,21126,1910,25318,2520,93370,4673,14329,1825,943855,11040,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,64243,4549,21280,2211,1110,447,1090,501,800,475,1437,636,866,471,759,474,1559,607,953,414,1460,590,1265,621,573,451,692,348,1538,657,1629,735,5036,1110,513,350,42963,3453,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1268987,6328,388367,7800,21818,3133,23572,2943,18894,2290,16810,2196,20771,2261,20632,2151,18775,2277,17614,2429,21070,2542,17879,2392,20180,2627,19476,2302,19141,2687,25122,2732,89849,4692,16764,2495,880620,7383,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,12545,1950,5877,1619,163,168,295,237,739,321,470,262,160,239,125,175,311,225,436,280,479,244,137,137,86,78,582,672,18,29,119,154,1429,850,328,333,6668,1321,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1059696,7095,338047,7679,21005,2616,16754,2328,13910,2311,17562,2435,13995,2034,19197,2141,16655,2174,17200,2051,16244,2544,18449,2626,16337,2010,18382,2095,19473,2687,20899,2549,75657,4290,16328,2895,721649,7224,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3019330,13610,979790,14230,59836,4894,48916,4317,52872,4541,50685,3907,45162,4208,49503,4323,48465,4313,48710,4342,49602,3828,47913,4676,45784,4046,47092,4026,48026,3615,50600,4497,242694,9907,43930,3799,2039540,13404,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,30870,2577,14274,2232,1218,524,735,413,289,241,894,398,749,446,781,435,388,251,749,461,408,357,919,492,358,352,815,440,576,384,1762,848,3349,976,284,307,16596,1595,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1536218,9539,472624,8477,24321,2824,24202,2555,21871,2666,19229,2604,22313,2635,20937,2412,20520,2388,22563,2815,20348,2360,23142,2639,25145,2611,23464,2454,22824,2282,27446,2360,127201,5900,27098,2719,1063594,10338,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,249092,7900,79020,6393,5082,1123,3696,1046,4261,1242,2422,911,2770,931,4239,1120,4797,1264,4542,1303,4635,1041,3661,1156,3855,1528,3976,1018,2832,810,3864,970,22088,2973,2300,842,170072,4859,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,60729,3025,19873,2247,875,523,955,520,684,488,307,206,508,321,719,436,972,514,1001,398,1025,511,730,295,687,304,855,464,1234,621,1712,676,6480,1068,1129,445,40856,2398,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,340781,4880,124494,4263,3743,1064,10856,1486,5804,1002,6932,1238,4689,966,7352,1151,7325,1323,6495,1332,6203,1406,6669,1154,7439,1218,7023,1211,6628,1109,8114,1637,26402,2639,2820,853,216287,3553,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,274148,12054,68254,6493,3972,1083,1509,527,3144,1067,3422,1012,3379,1003,2718,764,2706,841,3997,1181,4840,1255,3545,997,4047,982,2800,803,3154,950,4599,1126,17065,2780,3357,1139,205894,8487,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
