GEO_ID,B17001B_001E,B17001B_001M,B17001B_002E,B17001B_002M,B17001B_003E,B17001B_003M,B17001B_004E,B17001B_004M,B17001B_005E,B17001B_005M,B17001B_006E,B17001B_006M,B17001B_007E,B17001B_007M,B17001B_008E,B17001B_008M,B17001B_009E,B17001B_009M,B17001B_010E,B17001B_010M,B17001B_011E,B17001B_011M,B17001B_012E,B17001B_012M,B17001B_013E,B17001B_013M,B17001B_014E,B17001B_014M,B17001B_015E,B17001B_015M,B17001B_016E,B17001B_016M,B17001B_017E,B17001B_017M,B17001B_018E,B17001B_018M,B17001B_019E,B17001B_019M,B17001B_020E,B17001B_020M,B17001B_021E,B17001B_021M,B17001B_022E,B17001B_022M,B17001B_023E,B17001B_023M,B17001B_024E,B17001B_024M,B17001B_025E,B17001B_025M,B17001B_026E,B17001B_026M,B17001B_027E,B17001B_027M,B17001B_028E,B17001B_028M,B17001B_029E,B17001B_029M,B17001B_030E,B17001B_030M,B17001B_031E,B17001B_031M,B17001B_032E,B17001B_032M,B17001B_033E,B17001B_033M,B17001B_034E,B17001B_034M,B17001B_035E,B17001B_035M,B17001B_036E,B17001B_036M,B17001B_037E,B17001B_037M,B17001B_038E,B17001B_038M,B17001B_039E,B17001B_039M,B17001B_040E,B17001B_040M,B17001B_041E,B17001B_041M,B17001B_042E,B17001B_042M,B17001B_043E,B17001B_043M,B17001B_044E,B17001B_044M,B17001B_045E,B17001B_045M,B17001B_046E,B17001B_046M,B17001B_047E,B17001B_047M,B17001B_048E,B17001B_048M,B17001B_049E,B17001B_049M,B17001B_050E,B17001B_050M,B17001B_051E,B17001B_051M,B17001B_052E,B17001B_052M,B17001B_053E,B17001B_053M,B17001B_054E,B17001B_054M,B17001B_055E,B17001B_055M,B17001B_056E,B17001B_056M,B17001B_057E,B17001B_057M,B17001B_058E,B17001B_058M,B17001B_059E,B17001B_059M,NAME,B17001B_001MA,B17001B_001EA,B17001B_002EA,B17001B_002MA,B17001B_003EA,B17001B_003MA,B17001B_004EA,B17001B_004MA,B17001B_005MA,B17001B_005EA,B17001B_006MA,B17001B_006EA,B17001B_007MA,B17001B_007EA,B17001B_008EA,B17001B_008MA,B17001B_009EA,B17001B_009MA,B17001B_010MA,B17001B_010EA,B17001B_011MA,B17001B_011EA,B17001B_012MA,B17001B_012EA,B17001B_013MA,B17001B_013EA,B17001B_014MA,B17001B_014EA,B17001B_015MA,B17001B_015EA,B17001B_016EA,B17001B_016MA,B17001B_017EA,B17001B_017MA,B17001B_018MA,B17001B_018EA,B17001B_019MA,B17001B_019EA,B17001B_020EA,B17001B_020MA,B17001B_021EA,B17001B_021MA,B17001B_022EA,B17001B_022MA,B17001B_023MA,B17001B_023EA,B17001B_024MA,B17001B_024EA,B17001B_025MA,B17001B_025EA,B17001B_026EA,B17001B_026MA,B17001B_027EA,B17001B_027MA,B17001B_028EA,B17001B_028MA,B17001B_029MA,B17001B_029EA,B17001B_030EA,B17001B_030MA,B17001B_031MA,B17001B_031EA,B17001B_032MA,B17001B_032EA,B17001B_033EA,B17001B_033MA,B17001B_034MA,B17001B_034EA,B17001B_035MA,B17001B_035EA,B17001B_036EA,B17001B_036MA,B17001B_037EA,B17001B_037MA,B17001B_038EA,B17001B_038MA,B17001B_039EA,B17001B_039MA,B17001B_040MA,B17001B_040EA,B17001B_041MA,B17001B_041EA,B17001B_042EA,B17001B_042MA,B17001B_043MA,B17001B_043EA,B17001B_044EA,B17001B_044MA,B17001B_045MA,B17001B_045EA,B17001B_046EA,B17001B_046MA,B17001B_047MA,B17001B_047EA,B17001B_048MA,B17001B_048EA,B17001B_049EA,B17001B_049MA,B17001B_050EA,B17001B_050MA,B17001B_051EA,B17001B_051MA,B17001B_052EA,B17001B_052MA,B17001B_053EA,B17001B_053MA,B17001B_054EA,B17001B_054MA,B17001B_055MA,B17001B_055EA,B17001B_056EA,B17001B_056MA,B17001B_057MA,B17001B_057EA,B17001B_058MA,B17001B_058EA,B17001B_059EA,B17001B_059MA,state
0400000US13,2983362,12263,811133,23976,345619,12455,47702,3723,9662,1922,56061,5069,26659,3105,7571,1551,14149,2281,46408,3942,32234,3093,31037,3507,32041,3147,28080,2437,8975,1345,5040,1086,465514,16339,46686,3408,10157,1861,52244,4297,23971,3152,8326,1739,14050,1894,62727,4870,69024,4627,59300,3939,44213,3106,40462,3182,19234,2215,15120,1621,2172229,22426,1030258,11089,62530,4081,14733,2634,87143,4826,48407,4690,14687,1757,35391,2689,110773,4841,155269,5793,156586,4272,151258,4719,111327,2869,57862,2404,24292,1907,1141971,15974,60602,3596,12778,2076,81674,5027,50342,3903,15789,2183,32869,3093,105361,5034,164866,5309,178079,5124,183502,4174,139682,4060,74497,2485,41930,2416,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1756906,9845,555756,16637,238608,8158,29595,2371,5092,1351,36095,2979,17239,2278,5524,864,11431,1544,30841,2517,23583,2657,23353,2277,23926,2270,20407,1954,8308,1250,3214,864,317148,11255,27860,2055,5356,1037,35613,3469,15984,2216,4817,1029,11460,1404,44664,3592,48064,3420,36039,2521,34994,2478,28402,2112,12989,1479,10906,1413,1201150,18002,562939,9039,31634,2655,7100,1402,44647,2952,22781,2767,8524,1340,16678,1597,66265,2862,81456,3477,74614,2699,81587,2678,65777,2154,37591,1709,24285,1325,638211,12163,30974,2349,6032,1331,41953,3516,25657,2709,9952,1426,16654,1488,59038,3945,83522,3677,88107,2910,97837,2660,88365,2248,52177,1850,37943,1921,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,575066,7531,190203,9543,82361,4848,12782,2029,2227,782,13990,1792,6198,1362,1491,604,3141,861,10609,1843,10149,1528,6208,1261,6465,1080,5904,1030,1744,610,1453,476,107842,6515,11841,1683,1728,541,11805,1820,6414,1219,2548,849,3706,1005,13038,1780,19085,2066,11357,1641,9796,1304,9933,1305,3598,789,2993,703,384863,10809,185615,6208,10765,1821,2928,1004,15200,2214,9457,1882,2605,798,6455,1058,21613,2575,24511,2217,26370,1958,26981,1727,21265,1276,12190,1033,5275,765,199248,6928,9462,1788,2538,885,16276,2444,8423,1587,3578,1091,5354,1041,20216,1996,26520,2361,28683,1855,30318,1647,24308,1550,13903,1170,9669,853,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,95815,3087,34214,4115,15916,2202,3226,760,891,595,2018,664,1226,418,463,304,1148,603,2216,804,1120,502,845,422,1440,590,745,325,265,267,313,299,18298,2462,2268,622,268,235,2345,878,993,419,341,167,663,422,3406,969,3187,977,1595,650,1065,444,1629,596,236,182,302,168,61601,4916,31645,2620,2131,1106,412,317,4350,1088,1442,556,464,311,977,466,4664,1160,4864,1251,4958,1042,3934,730,2302,635,916,396,231,157,29956,2962,1906,786,417,285,3925,1157,2056,910,819,506,992,509,2649,837,4606,1169,4222,719,3670,732,2752,633,772,329,1170,449,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,158561,4155,41656,4190,18071,2159,2497,712,166,166,2647,711,1150,471,342,268,661,378,3409,935,2234,867,1307,576,1401,404,1744,562,291,204,222,189,23585,2779,2738,915,1024,583,2347,564,856,410,584,507,1030,529,3325,1030,4334,1013,2081,559,2176,627,1719,535,564,300,807,330,116905,5470,57887,3279,3416,830,697,479,5752,1168,2401,681,805,385,1781,500,6741,1363,9712,1480,7537,1079,8214,785,6527,794,2656,400,1648,300,59018,3573,3884,1159,333,267,4291,1089,2847,779,717,312,1519,541,6415,1301,8482,1362,8505,1012,8355,1026,7067,693,3839,627,2764,621,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,328905,6421,94758,8221,39632,3830,5484,1218,1186,596,5224,1237,3206,1147,818,728,1158,608,5811,1585,4567,1473,3321,1040,3335,970,3499,732,1344,682,679,375,55126,5014,3415,966,1580,788,6609,1426,2755,1331,408,260,1518,616,7914,1655,9181,1745,5951,1495,6028,1192,5235,1083,2803,912,1729,530,234147,9600,117583,5710,6674,1275,2319,921,9837,1559,6499,1706,1705,702,3663,848,13546,1861,16354,1670,16697,1507,16807,1525,12779,1239,7167,682,3536,651,116564,5755,6861,1208,1380,674,8888,1275,4082,1129,1870,757,3116,911,10547,1692,17912,2136,15480,1786,17528,1536,15799,1155,7156,783,5945,862,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1435220,6931,481403,18337,205542,10520,30303,2655,6957,1378,33860,3116,14491,2231,3684,955,10673,1885,27649,3117,17838,2169,14416,2398,18471,2197,18343,1890,6247,1153,2610,639,275861,10286,29405,2723,5466,1292,35747,3709,15145,2333,3404,959,8470,1539,35504,3172,43647,3274,27046,2475,24419,2378,25108,2306,13024,1508,9476,1243,953817,17979,453480,9316,25627,2443,6018,1295,36509,3167,20310,2873,4606,1121,13178,1981,51770,3277,72688,3430,58883,2912,62764,2417,57269,1981,28565,1623,15293,1206,500337,11123,27324,3094,4222,1320,37870,3658,20475,2773,6495,1307,15161,1947,51940,3031,69135,3585,67309,3176,75705,3345,66585,2308,33474,1502,24642,1555,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1700006,9901,253933,12429,105440,5961,14986,2655,3098,817,12195,1895,7095,1689,2334,736,3188,962,12493,2076,11116,1690,9835,1885,11692,1613,9574,1311,4703,949,3131,819,148493,8672,16812,2247,2465,786,15720,2720,5959,1454,3169,937,4936,1171,16970,2412,23992,2550,18372,2468,14775,1587,11832,1442,7425,1198,6066,1167,1446073,13874,675007,7592,42451,2922,10057,1762,57357,3085,30319,2715,10713,1789,21210,2016,70948,2694,94376,2512,92358,2583,106698,2244,78367,1748,39852,1279,20301,996,771066,9644,40357,2166,7773,1369,52207,3751,32235,2747,9979,1551,19797,1811,70096,2786,105871,3129,112030,2612,129649,1927,101061,1885,55197,1586,34814,1505,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,448705,8740,98710,8863,44134,4472,5208,1210,1583,675,4953,1159,4539,1243,1050,718,2760,870,6658,1401,3371,1012,3645,1109,4493,1236,4017,1003,982,470,875,461,54576,5632,4724,994,1224,682,5737,1343,2863,1039,849,517,1923,727,6786,1368,8083,1549,7812,1456,4768,1127,5541,1152,2543,783,1723,588,349995,11144,169562,5763,12030,1800,1959,841,12250,1995,7607,1475,2133,756,4678,1031,19010,1717,27399,1748,26675,1667,24807,1849,17043,1156,9148,1081,4823,763,180433,7339,10306,1443,3002,974,12480,1676,6809,1225,3431,800,4090,897,19232,2088,27813,1768,26528,1821,27816,1663,19554,1371,11457,894,7915,891,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1326423,8643,458965,12844,205497,6934,26121,2316,4893,1139,27624,2505,14739,1824,4160,959,7918,1399,30842,2495,21517,2357,18483,2051,23139,1927,17383,2023,6409,1103,2269,656,253468,8499,25583,1985,5239,1160,28191,2582,11770,1752,3939,989,9243,1352,36154,2512,36093,2624,30818,2242,29396,2422,22307,1752,8553,1105,6182,950,867458,14297,410141,7601,22104,2159,4695,1083,28980,2526,18409,2072,6060,1300,14266,1864,46823,2275,53120,2657,59201,2446,56378,2266,52320,2233,30017,1307,17768,901,457317,8779,19521,1951,4021,919,29735,2491,16089,2096,6672,1202,11744,1500,46727,3041,51934,2758,66241,2515,67110,2311,67669,2044,40132,1467,29722,1313,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,283991,5567,93085,8747,43418,4399,6247,1321,778,380,7253,1776,2827,727,752,447,1666,652,5397,1300,6764,1402,4005,921,4433,1161,2743,748,470,339,83,103,49667,5667,4825,1013,1484,859,7617,1483,3473,1439,1364,781,1281,547,5542,1181,9423,1483,6550,1349,3916,1067,2181,727,1142,354,869,550,190906,9057,95174,4592,7475,1329,1820,769,9522,1554,3694,1026,1438,550,3570,928,13126,1454,15559,1410,14837,1526,12095,1237,7611,828,3054,597,1373,400,95732,5665,8986,1520,1535,679,9931,1704,5175,1121,2383,899,2641,719,11418,1668,15322,1533,13725,1653,11565,1460,8209,738,3164,420,1678,599,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1087782,6620,408684,13569,175185,7162,23723,2293,5730,1242,28981,2420,11703,1877,4932,1207,7632,1352,20364,2118,20545,2910,13012,2530,13855,1707,15310,1791,5907,1078,3491,868,233499,9440,23699,2280,4692,1107,27770,2983,13544,1982,3767,1000,5856,1110,29602,2636,36300,2765,26339,2359,22049,2375,21158,2276,8829,1177,9894,1302,679098,15660,326222,7701,17441,2232,4516,1269,25893,2692,14465,2271,5129,1348,10559,1867,38852,2709,45486,3545,48308,2401,44033,2707,43330,2906,18281,1575,9929,1281,352876,10622,21129,2646,5031,1247,22781,2500,14411,1948,3883,1060,10252,1484,34279,3284,45002,3570,57299,3095,51706,2865,46269,1954,25885,1433,14949,1378,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,657491,7272,190195,9798,81054,5095,11748,2054,1896,869,13020,2451,6142,1427,1898,830,3495,891,8237,1319,7710,1323,6577,1429,8830,1373,7456,1217,2516,683,1529,581,109141,6421,12344,1719,2166,728,14362,2317,6459,1316,1551,504,2411,755,13241,1946,19338,2255,10208,1580,10953,1581,9583,1396,3742,693,2783,608,467296,10792,219585,5868,12943,1882,3254,992,15577,2269,10358,1841,2285,729,7297,1071,27377,2138,31594,2370,28380,1629,33530,1947,25427,1451,13485,1020,8078,737,247711,7216,11746,1618,2567,994,14654,1895,10510,1713,3772,998,8621,1418,26533,2015,32033,2352,35834,1739,37941,1796,32002,1567,18546,862,12952,1061,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,82097,3199,27304,4113,12343,2354,2496,750,555,429,1383,586,1179,620,192,164,468,335,2154,884,1089,617,1291,535,728,378,564,284,123,108,121,143,14961,2302,2116,747,683,587,2099,909,431,272,598,374,298,239,1867,687,2079,657,1510,488,2003,547,651,346,526,362,100,86,54793,3684,28500,2163,1346,499,460,325,3212,832,737,337,186,159,929,352,2335,677,5907,1070,3739,542,4559,686,2809,458,1478,392,803,187,26293,2247,1696,607,264,249,2483,737,1488,689,0,157,782,423,3305,880,4470,935,2998,699,2930,601,2994,450,1788,445,1095,274,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,225600,5017,60683,5375,27745,3008,3567,992,611,338,3469,1549,1871,715,854,461,985,389,5811,1466,2991,1023,2803,791,2179,727,1752,573,629,291,223,154,32938,3307,2487,839,743,567,4116,1135,2335,810,204,213,954,446,4346,1104,5981,1373,4167,932,3592,900,1910,493,1666,611,437,248,164917,6942,82413,3845,4573,1070,1066,671,7278,1537,3135,1092,1605,572,1873,624,6883,1225,13925,1292,11870,1254,12487,1009,8853,976,5536,354,3329,252,82504,4042,4813,908,1015,514,6383,1245,2030,841,1108,415,2613,656,7195,1261,11928,1571,12718,1024,11617,1004,10212,677,6346,605,4526,488,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1163935,11555,255946,14594,109151,7367,16339,2194,2491,860,16052,2149,8771,2017,1916,724,4474,934,14766,2255,9677,1940,8936,1482,10856,1666,9286,1783,3330,851,2257,658,146795,8687,13725,2098,3309,1051,15573,2188,7275,1498,3311,959,4246,976,16571,2077,22102,2239,18765,2479,17026,2040,11255,1520,7225,1327,6412,1309,907989,16092,422823,8116,22097,2108,5515,1431,30506,2725,19766,2057,6453,1136,12862,1326,46833,2441,59911,3014,62598,2379,67165,2220,47735,2057,28217,1407,13165,1052,485166,9867,27268,2445,5953,1082,29472,2651,20200,2391,6078,1281,12677,1503,45157,2785,64352,2938,70980,2808,79108,2565,60746,1940,38151,1508,25024,1665,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
