GEO_ID,B17010F_001E,B17010F_001M,B17010F_002E,B17010F_002M,B17010F_003E,B17010F_003M,B17010F_004E,B17010F_004M,B17010F_005E,B17010F_005M,B17010F_006E,B17010F_006M,B17010F_007E,B17010F_007M,B17010F_008E,B17010F_008M,B17010F_009E,B17010F_009M,B17010F_010E,B17010F_010M,B17010F_011E,B17010F_011M,B17010F_012E,B17010F_012M,B17010F_013E,B17010F_013M,B17010F_014E,B17010F_014M,B17010F_015E,B17010F_015M,B17010F_016E,B17010F_016M,B17010F_017E,B17010F_017M,B17010F_018E,B17010F_018M,B17010F_019E,B17010F_019M,B17010F_020E,B17010F_020M,B17010F_021E,B17010F_021M,B17010F_022E,B17010F_022M,B17010F_023E,B17010F_023M,B17010F_024E,B17010F_024M,B17010F_025E,B17010F_025M,B17010F_026E,B17010F_026M,B17010F_027E,B17010F_027M,B17010F_028E,B17010F_028M,B17010F_029E,B17010F_029M,B17010F_030E,B17010F_030M,B17010F_031E,B17010F_031M,B17010F_032E,B17010F_032M,B17010F_033E,B17010F_033M,B17010F_034E,B17010F_034M,B17010F_035E,B17010F_035M,B17010F_036E,B17010F_036M,B17010F_037E,B17010F_037M,B17010F_038E,B17010F_038M,B17010F_039E,B17010F_039M,B17010F_040E,B17010F_040M,B17010F_041E,B17010F_041M,NAME,B17010F_001EA,B17010F_001MA,B17010F_002EA,B17010F_002MA,B17010F_003MA,B17010F_003EA,B17010F_004MA,B17010F_004EA,B17010F_005EA,B17010F_005MA,B17010F_006MA,B17010F_006EA,B17010F_007EA,B17010F_007MA,B17010F_008EA,B17010F_008MA,B17010F_009EA,B17010F_009MA,B17010F_010MA,B17010F_010EA,B17010F_011MA,B17010F_011EA,B17010F_012EA,B17010F_012MA,B17010F_013EA,B17010F_013MA,B17010F_014EA,B17010F_014MA,B17010F_015EA,B17010F_015MA,B17010F_016MA,B17010F_016EA,B17010F_017MA,B17010F_017EA,B17010F_018EA,B17010F_018MA,B17010F_019EA,B17010F_019MA,B17010F_020MA,B17010F_020EA,B17010F_021MA,B17010F_021EA,B17010F_022EA,B17010F_022MA,B17010F_023MA,B17010F_023EA,B17010F_024EA,B17010F_024MA,B17010F_025MA,B17010F_025EA,B17010F_026EA,B17010F_026MA,B17010F_027MA,B17010F_027EA,B17010F_028EA,B17010F_028MA,B17010F_029MA,B17010F_029EA,B17010F_030MA,B17010F_030EA,B17010F_031MA,B17010F_031EA,B17010F_032EA,B17010F_032MA,B17010F_033MA,B17010F_033EA,B17010F_034EA,B17010F_034MA,B17010F_035MA,B17010F_035EA,B17010F_036MA,B17010F_036EA,B17010F_037MA,B17010F_037EA,B17010F_038MA,B17010F_038EA,B17010F_039MA,B17010F_039EA,B17010F_040EA,B17010F_040MA,B17010F_041MA,B17010F_041EA,state
0400000US13,52302,3642,16036,2459,7962,1836,6971,1575,609,517,4031,1342,2331,924,991,784,8074,1588,2585,1123,2232,1069,475,503,626,553,1131,765,353,320,5489,1406,4954,1387,451,445,2437,999,2066,818,535,459,36266,3236,25251,2713,16264,2318,1601,659,3757,1067,10906,2211,8987,1795,11015,2228,5914,1789,3040,1120,714,505,614,508,1712,876,2874,1249,5101,1484,4023,1397,537,439,487,324,2999,1132,1078,667,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,146539,5532,31613,2999,14435,1796,13096,1735,1436,510,4845,1135,6815,1183,1339,456,17178,2382,5092,1139,4415,1095,551,423,2322,918,1542,635,677,446,12086,2093,11125,1957,1880,813,3648,1017,5597,1478,961,535,114926,5302,80165,5022,54500,4829,6521,1246,15091,2337,32888,3764,25665,2698,34761,3262,15022,2179,8654,1698,1476,596,2733,874,4445,1250,6368,1553,19739,2442,13721,1958,1590,681,2979,1001,9152,1538,6018,1321,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,34056,2315,12414,2012,6643,1506,5857,1365,835,466,2087,858,2935,1177,786,669,5771,1491,1351,716,1351,716,469,455,338,277,544,442,0,190,4420,1233,4385,1209,1103,632,1497,755,1785,758,35,58,21642,2279,14346,2247,10623,1808,1947,703,3038,1157,5638,1127,3723,1097,7296,1510,3200,988,2017,826,429,354,631,491,957,686,1183,563,4096,1118,2970,847,696,552,391,395,1883,582,1126,657,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,12802,1580,2686,721,1171,499,1027,469,0,170,703,432,324,213,144,142,1515,561,354,233,275,208,84,101,135,177,56,72,79,104,1161,552,1161,552,185,222,593,459,383,258,0,170,10116,1421,7224,1213,4641,1012,775,346,967,493,2899,842,2583,745,2892,919,1713,791,1008,558,0,170,150,225,858,492,705,487,1179,625,918,557,190,244,252,319,476,325,261,213,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,41483,3458,5407,1409,1784,887,1589,843,305,386,481,489,803,474,195,301,3623,1194,1103,735,957,627,369,372,229,298,359,338,146,230,2520,1007,2520,1007,502,383,1394,801,624,485,0,197,36076,3376,20147,2468,15102,2220,2681,1015,5471,1451,6950,1599,5045,1197,15929,2210,8617,1707,6505,1619,2206,1000,1685,782,2614,1192,2112,827,7312,1394,4756,1072,1034,552,1523,775,2199,665,2556,979,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,62796,3861,20202,2359,3916,1120,2730,1041,1003,686,615,403,1112,590,1186,546,16286,2096,2321,731,2071,719,591,403,418,278,1062,598,250,294,13965,1893,12905,1844,1987,871,3722,1059,7196,1412,1060,495,42594,3207,19515,2619,11174,2167,1736,758,3042,1045,6396,1416,8341,1423,23079,2176,5426,1137,2595,793,802,522,415,418,1378,576,2831,934,17653,2037,11800,1785,1503,692,2801,1029,7496,1363,5853,1241,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,21457,1951,6550,1318,2587,802,2028,711,266,270,1111,463,651,377,559,362,3963,1206,1563,859,1369,815,446,399,232,325,691,701,194,242,2400,832,2165,823,187,281,512,293,1466,700,235,182,14907,1597,10867,1462,6616,1137,1424,641,1385,499,3807,844,4251,880,4040,1036,1739,629,873,465,493,397,0,168,380,274,866,403,2301,866,1199,508,130,143,298,238,771,403,1102,656,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,16134,1770,4119,1170,1856,752,1691,735,146,158,776,517,769,547,165,186,2263,855,824,556,746,540,0,145,486,492,260,269,78,130,1439,664,1360,678,566,408,495,446,299,268,79,94,12015,1480,7065,1142,5003,1056,972,518,1360,540,2671,786,2062,638,4950,1204,2727,832,2157,777,765,421,572,419,820,479,570,424,2223,891,2113,897,362,312,552,495,1199,708,110,140,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,11453,1592,3903,1161,1779,778,1653,742,0,184,1193,711,460,278,126,202,2124,842,714,543,714,543,224,286,0,184,490,392,0,184,1410,635,1203,587,468,487,202,162,533,340,207,278,7550,1077,5260,961,2603,771,514,412,458,322,1631,586,2657,878,2290,867,881,565,260,231,0,184,123,169,137,178,621,505,1409,597,940,520,90,116,173,200,677,470,469,287,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,54830,3965,12892,2097,6552,1472,5763,1497,1166,781,2706,1061,1891,784,789,394,6340,1369,1745,663,1520,640,411,317,362,309,747,442,225,227,4595,1247,4427,1244,431,345,930,447,3066,1073,168,214,41938,3303,26624,2619,17480,2235,3095,996,2220,654,12165,1701,9144,1549,15314,1852,6030,1243,3482,896,532,408,932,610,2018,674,2548,866,9284,1293,5896,1166,695,405,1157,600,4044,963,3388,955,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
