GEO_ID,C21001D_001E,C21001D_001M,C21001D_002E,C21001D_002M,C21001D_003E,C21001D_003M,C21001D_004E,C21001D_004M,C21001D_005E,C21001D_005M,C21001D_006E,C21001D_006M,C21001D_007E,C21001D_007M,C21001D_008E,C21001D_008M,C21001D_009E,C21001D_009M,C21001D_010E,C21001D_010M,C21001D_011E,C21001D_011M,C21001D_012E,C21001D_012M,C21001D_013E,C21001D_013M,C21001D_014E,C21001D_014M,C21001D_015E,C21001D_015M,NAME,C21001D_001MA,C21001D_001EA,C21001D_002EA,C21001D_002MA,C21001D_003EA,C21001D_003MA,C21001D_004MA,C21001D_004EA,C21001D_005EA,C21001D_005MA,C21001D_006EA,C21001D_006MA,C21001D_007MA,C21001D_007EA,C21001D_008MA,C21001D_008EA,C21001D_009EA,C21001D_009MA,C21001D_010EA,C21001D_010MA,C21001D_011EA,C21001D_011MA,C21001D_012MA,C21001D_012EA,C21001D_013MA,C21001D_013EA,C21001D_014MA,C21001D_014EA,C21001D_015EA,C21001D_015MA,state
0400000US13,270589,3786,127389,2899,116020,2943,1399,555,114621,3022,11369,794,1341,629,10028,900,143200,2593,130227,2566,988,452,129239,2620,12973,1196,0,214,12973,1196,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,449339,7496,207385,4423,155300,4112,11938,1856,143362,4265,52085,996,21688,1539,30397,1434,241954,4464,169843,4079,1171,535,168672,4104,72111,1226,698,296,71413,1258,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,19252,1383,8582,922,7728,945,886,463,6842,942,854,401,375,314,479,274,10670,1099,8645,1127,167,172,8478,1112,2025,577,74,126,1951,592,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,497749,3345,237107,2201,207190,2174,2103,673,205087,2320,29917,738,2002,631,27915,842,260642,2525,224630,2301,656,378,223974,2307,36012,961,91,93,35921,976,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,90534,2882,42907,1905,40293,1720,736,397,39557,1773,2614,702,51,83,2563,699,47627,2118,43571,2228,83,110,43488,2236,4056,988,0,190,4056,988,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,47674,1607,21957,1122,20871,1105,446,298,20425,1140,1086,365,100,112,986,343,25717,1103,23878,1004,59,62,23819,996,1839,501,0,157,1839,501,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,55605,1863,25798,1162,23864,1081,751,433,23113,1150,1934,400,181,172,1753,437,29807,1324,26573,1276,124,136,26449,1262,3234,633,0,170,3234,633,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,37931,2032,16728,914,15335,807,228,171,15107,832,1393,377,132,172,1261,382,21203,1561,18204,1519,37,64,18167,1516,2999,655,0,189,2999,655,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,57743,2340,27519,1655,24647,1656,656,419,23991,1676,2872,611,176,143,2696,615,30224,1548,27142,1558,133,134,27009,1571,3082,524,0,203,3082,524,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,10665,1040,4340,685,3985,622,260,213,3725,634,355,289,100,178,255,211,6325,759,5386,749,34,47,5352,745,939,428,0,165,939,428,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,278745,3252,129476,2208,112757,1893,3262,1173,109495,2254,16719,999,2420,781,14299,796,149269,2096,129171,2076,1789,813,127382,1958,20098,656,190,157,19908,674,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,306942,3403,143985,2210,129990,2150,1744,743,128246,2309,13995,552,642,336,13353,593,162957,2185,146889,2108,272,344,146617,2024,16068,742,0,203,16068,742,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,199335,2839,96880,1781,87067,1742,1223,506,85844,1792,9813,645,445,307,9368,668,102455,1782,91321,1705,501,293,90820,1737,11134,507,11,17,11123,508,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,165414,2242,78171,1516,73371,1527,1412,638,71959,1664,4800,459,427,238,4373,464,87243,1552,80030,1603,127,170,79903,1584,7213,600,0,145,7213,600,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,21415,1692,10718,1407,9585,1379,601,483,8984,1486,1133,453,392,310,741,356,10697,1040,9616,1035,0,208,9616,1035,1081,521,0,208,1081,521,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,80198,2437,36605,1713,33156,1747,821,555,32335,1729,3449,561,244,215,3205,535,43593,1781,38654,1697,392,297,38262,1665,4939,680,0,184,4939,680,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,28027,1153,13738,685,12760,672,288,202,12472,688,978,377,44,64,934,380,14289,799,13070,782,0,157,13070,782,1219,482,0,157,1219,482,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,176045,3029,77535,2261,65679,2207,4817,1096,60862,2356,11856,476,2191,496,9665,631,98510,1782,80667,1659,836,532,79831,1708,17843,570,141,119,17702,601,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,23392,1302,10898,746,10289,769,0,185,10289,769,609,354,155,209,454,284,12494,937,11359,885,0,185,11359,885,1135,595,0,185,1135,595,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,617076,3909,296795,2128,261899,2174,2678,799,259221,2279,34896,589,2183,719,32713,925,320281,2560,280373,2502,184,183,280189,2491,39908,843,202,201,39706,853,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,21867,1679,9300,1194,8051,1183,349,264,7702,1190,1249,253,144,140,1105,292,12567,1114,10706,1176,163,218,10543,1164,1861,468,0,195,1861,468,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1247285,6934,588495,4191,515891,3903,5327,1082,510564,4163,72604,1163,3465,808,69139,1521,658790,4347,573206,4115,669,328,572537,4079,85584,1247,145,164,85439,1301,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,175331,3409,81218,2324,74695,2384,942,350,73753,2384,6523,783,753,396,5770,828,94113,2307,85075,2371,448,311,84627,2414,9038,1019,100,161,8938,1027,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,163972,3332,78661,2414,70480,2234,1544,626,68936,2143,8181,837,751,329,7430,781,85311,1858,76011,1838,209,190,75802,1858,9300,763,0,190,9300,763,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,53555,2207,24269,1383,22199,1367,694,392,21505,1356,2070,354,122,133,1948,322,29286,1407,26111,1466,143,126,25968,1458,3175,533,0,157,3175,533,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,120828,3086,54701,1846,48657,1868,1002,457,47655,1856,6044,604,1234,571,4810,600,66127,2077,57779,1886,163,183,57616,1917,8348,558,0,200,8348,558,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,296416,3426,140542,2370,125964,2387,1917,605,124047,2432,14578,757,1333,504,13245,868,155874,2125,139498,1998,761,434,138737,2098,16376,926,28,48,16348,927,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,26277,1792,12143,964,11280,883,110,161,11170,864,863,302,130,157,733,300,14134,1144,12813,1120,44,70,12769,1102,1321,317,0,210,1321,317,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,50032,2299,21420,1679,19746,1564,1479,668,18267,1441,1674,500,471,289,1203,472,28612,1314,24881,1457,111,106,24770,1455,3731,966,0,204,3731,966,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,75196,2382,34609,1547,31753,1718,1555,681,30198,1771,2856,805,227,231,2629,788,40587,1641,36178,1606,156,147,36022,1621,4409,759,134,170,4275,754,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,830853,7967,397403,4745,358927,4560,9172,1834,349755,4905,38476,1465,3057,826,35419,1683,433450,5109,384770,4771,2514,898,382256,4727,48680,1642,50,74,48630,1648,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,48940,1919,21922,1170,20069,1171,504,324,19565,1184,1853,262,352,223,1501,262,27018,1263,24483,1302,37,64,24446,1296,2535,392,0,185,2535,392,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,374260,4075,171921,2871,153441,2971,6539,1275,146902,3222,18480,972,3124,692,15356,1058,202339,2683,179374,2742,1253,496,178121,2609,22965,1188,0,198,22965,1188,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,421967,5302,189199,3188,166672,3141,8220,1268,158452,3140,22527,855,3677,799,18850,1220,232768,3696,198569,3597,1028,446,197541,3681,34199,932,94,153,34105,930,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,8402,1275,3242,749,2751,661,261,308,2490,560,491,291,201,205,290,180,5160,946,4639,902,62,76,4577,900,521,268,0,190,521,268,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,100688,2289,47651,1486,44246,1506,804,374,43442,1627,3405,676,238,172,3167,693,53037,1815,49171,1964,82,118,49089,1971,3866,660,0,149,3866,660,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
