GEO_ID,B17020B_001E,B17020B_001M,B17020B_002E,B17020B_002M,B17020B_003E,B17020B_003M,B17020B_004E,B17020B_004M,B17020B_005E,B17020B_005M,B17020B_006E,B17020B_006M,B17020B_007E,B17020B_007M,B17020B_008E,B17020B_008M,B17020B_009E,B17020B_009M,B17020B_010E,B17020B_010M,B17020B_011E,B17020B_011M,B17020B_012E,B17020B_012M,B17020B_013E,B17020B_013M,B17020B_014E,B17020B_014M,B17020B_015E,B17020B_015M,B17020B_016E,B17020B_016M,B17020B_017E,B17020B_017M,NAME,B17020B_001EA,B17020B_001MA,B17020B_002EA,B17020B_002MA,B17020B_003EA,B17020B_003MA,B17020B_004MA,B17020B_004EA,B17020B_005EA,B17020B_005MA,B17020B_006MA,B17020B_006EA,B17020B_007EA,B17020B_007MA,B17020B_008EA,B17020B_008MA,B17020B_009EA,B17020B_009MA,B17020B_010MA,B17020B_010EA,B17020B_011EA,B17020B_011MA,B17020B_012MA,B17020B_012EA,B17020B_013EA,B17020B_013MA,B17020B_014EA,B17020B_014MA,B17020B_015EA,B17020B_015MA,B17020B_016EA,B17020B_016MA,B17020B_017EA,B17020B_017MA,state
0400000US13,2983362,12263,811133,23976,114207,6369,108305,7291,94726,6253,414452,12355,59283,4582,14966,1765,5194,1145,2172229,22426,150643,6665,168817,7166,197485,7093,1348438,13045,240624,6390,50592,3114,15630,1793,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1756906,9845,555756,16637,67903,3784,71708,5154,66455,4658,291670,10111,43900,3310,10502,1392,3618,800,1201150,18002,75740,4330,86600,5268,100246,5152,716589,11241,159747,4252,46911,2235,15317,1496,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,575066,7531,190203,9543,28578,3008,25795,2940,23498,2653,96279,5139,11607,1537,3022,730,1424,506,384863,10809,25693,3020,31476,3486,35872,3498,231156,5751,45722,2510,9911,1127,5033,998,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,95815,3087,34214,4115,6653,1506,4363,1282,4834,1163,16790,2246,959,387,507,324,108,120,61601,4916,4866,1873,8275,1730,6750,1632,36336,2733,3973,869,1150,462,251,158,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,158561,4155,41656,4190,6425,1445,4994,984,4623,1029,22289,2469,2296,596,619,314,410,283,116905,5470,8330,1736,10043,1664,10070,1580,71329,3636,12721,1256,3450,609,962,408,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,328905,6421,94758,8221,11665,2166,11833,2093,9863,2447,51437,4743,7552,1514,1662,556,746,374,234147,9600,17234,2388,18725,2263,20935,2948,140548,5676,27224,1864,6931,1111,2550,625,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1435220,6931,481403,18337,72131,4457,69607,5486,55867,5411,233696,9542,38016,2844,9378,1273,2708,743,953817,17979,63191,4597,74379,5330,80225,5750,578975,9939,117112,3867,31108,2241,8827,1151,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,12397,1202,6290,1624,758,387,984,501,1164,586,3096,828,260,329,28,55,0,165,6107,1296,519,426,414,268,501,295,3726,835,845,378,102,115,0,165,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1700006,9901,253933,12429,37361,4496,27915,3655,26681,3661,129316,6352,23463,2422,6274,1194,2923,742,1446073,13874,100638,4590,109564,5146,124253,4960,879373,8130,177130,4768,42978,2075,12137,1529,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,448705,8740,98710,8863,12739,2079,10690,2036,13984,2335,50539,4518,8160,1341,1776,666,822,618,349995,11144,27297,2717,24730,2835,28748,2717,221927,6338,34555,2305,10597,1438,2141,870,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1326423,8643,458965,12844,61836,3490,55815,3463,51769,3918,249705,8255,31389,2830,6048,1066,2403,641,867458,14297,50341,3418,58715,3552,73240,3849,513230,8744,124442,4079,34704,1821,12786,1371,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,283991,5567,93085,8747,13334,2379,14870,2428,11363,2521,49021,4429,3545,810,872,562,80,137,190906,9057,19816,2809,19453,2654,18901,2369,118075,4592,11610,1351,2611,782,440,306,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1087782,6620,408684,13569,57844,3835,56751,4203,47434,3719,202016,8475,31254,2891,10810,1423,2575,835,679098,15660,48117,4134,48674,3910,58699,4219,412751,9699,85979,4000,18666,1792,6212,1039,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,657491,7272,190195,9798,28154,3413,27382,3396,21956,2668,92631,5218,15760,1817,3023,743,1289,426,467296,10792,30510,3096,30231,3444,42843,3509,285552,5911,57130,2310,16142,1592,4888,977,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,82097,3199,27304,4113,5850,1499,3482,1168,3166,931,13302,1989,1283,527,71,122,150,117,54793,3684,3766,949,5695,1177,4122,989,33369,2183,5943,859,1794,365,104,90,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,225600,5017,60683,5375,7408,1550,7585,1716,7203,1436,33880,3502,3947,1051,550,297,110,133,164917,6942,11467,1840,13661,1945,12364,1802,99083,4293,20487,1709,5471,705,2384,649,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1163935,11555,255946,14594,35864,4269,31625,3167,29993,3846,130971,7980,18824,2362,6035,1289,2634,990,907989,16092,60833,4257,59978,3877,78036,4283,555547,9658,115406,3846,29462,2167,8727,1783,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,39307,2654,9738,2151,1986,827,907,576,1030,478,4760,1326,920,446,135,162,0,195,29569,2747,1220,559,1792,653,2954,857,18479,2074,3919,947,1023,411,182,158,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2968032,17236,721366,19923,86871,5826,81670,5061,81754,5012,384520,10987,61353,4275,18822,2322,6376,1206,2246666,24691,145458,6752,147982,6692,173698,6855,1380323,14990,291283,6299,79032,3125,28890,2462,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2037235,11456,571439,17516,72342,5449,67437,5299,66612,4543,297604,10367,48140,3329,13329,1664,5975,1166,1465796,19979,99066,6191,105617,5756,114435,5653,887335,12657,198142,5649,45935,2421,15266,1643,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1343725,10471,451107,17831,67442,5402,60250,4531,51291,4343,228803,10078,32094,2714,7862,1213,3365,836,892618,17546,54874,4975,63281,4754,75491,5008,530537,10581,119607,3829,36000,1866,12828,1314,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,260036,4455,77155,5686,13092,1780,10093,1891,9802,1598,38511,3147,3729,778,1435,433,493,235,182881,6408,10089,1548,14330,1759,15393,1728,113703,4294,22598,1824,5104,740,1664,437,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,68540,3238,20993,4482,2636,1310,2501,1090,2006,933,12512,2512,1048,557,140,199,150,134,47547,3836,4454,1080,4243,1222,3341,880,29589,2357,4131,931,1111,355,678,431,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1324736,12882,370273,18776,49628,5765,43012,4298,41784,4340,199283,10251,25406,2205,7620,1122,3540,883,954463,18242,71041,5052,72129,4636,82280,4818,564205,10489,120471,3946,32424,2177,11913,1625,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,65104,5128,19540,4445,3030,1481,2274,750,1707,756,11036,2702,1097,452,396,236,0,210,45564,3749,3480,1020,4144,1068,5021,1165,27599,2890,4312,835,540,294,468,332,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1270177,6413,379895,13891,54623,4279,48150,4527,40989,4021,191271,7707,32495,2857,8479,1425,3888,825,890282,14144,54691,4302,66161,5180,71481,4207,528363,8132,128986,2853,31440,1947,9160,1181,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1060877,6643,306164,11867,45804,3928,43592,4189,39600,3982,150204,7644,19737,2157,5223,1096,2004,525,754713,12604,49057,3870,53033,5059,63996,4519,467197,8273,94760,3714,18664,1972,8006,1474,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3007792,14339,736348,21768,102724,7059,97553,5957,84447,6588,376471,11818,55653,3559,13869,1586,5631,1055,2271444,24784,165681,8495,186383,7407,196732,7428,1404628,15837,246417,5456,55262,2865,16341,1931,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,31491,2681,10873,3067,1426,950,1694,798,1784,953,5314,1500,393,343,262,396,0,185,20618,3035,2915,1116,1720,581,2456,839,11981,1781,1047,595,356,257,143,189,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1515788,9961,321614,11785,43336,3819,39436,3802,36297,3331,166931,5934,25785,2556,6389,1236,3440,754,1194174,14497,79436,5318,86114,4603,96007,4847,724627,10384,156434,4415,38017,2186,13539,1419,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,248640,7971,66402,7826,9173,1968,9421,2021,8090,2235,34710,4298,4390,1057,573,379,45,73,182238,8015,12261,2043,12607,2261,13720,2457,121045,5202,17033,1611,4429,893,1143,840,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,54240,3024,17320,2454,2146,773,1474,708,2127,963,10402,1613,617,257,443,315,111,169,36920,3528,1647,532,2675,971,2454,702,21414,2418,5421,1033,2526,918,783,359,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,337815,5008,129696,7579,21676,1995,18275,2276,18905,2859,63328,3759,5929,1022,1385,520,198,167,208119,7714,15203,2037,18348,2384,19659,2042,126077,4605,22244,1587,5547,754,1041,454,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,277991,12259,126143,8086,9423,1808,9819,2094,13958,2417,67086,5331,16912,1928,6937,1377,2008,602,151848,8500,4544,1072,7405,1497,8331,1420,89717,6004,30489,3120,8090,1231,3272,1006,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
