GEO_ID,B23002G_001E,B23002G_001M,B23002G_002E,B23002G_002M,B23002G_003E,B23002G_003M,B23002G_004E,B23002G_004M,B23002G_005E,B23002G_005M,B23002G_006E,B23002G_006M,B23002G_007E,B23002G_007M,B23002G_008E,B23002G_008M,B23002G_009E,B23002G_009M,B23002G_010E,B23002G_010M,B23002G_011E,B23002G_011M,B23002G_012E,B23002G_012M,B23002G_013E,B23002G_013M,B23002G_014E,B23002G_014M,B23002G_015E,B23002G_015M,B23002G_016E,B23002G_016M,B23002G_017E,B23002G_017M,B23002G_018E,B23002G_018M,B23002G_019E,B23002G_019M,B23002G_020E,B23002G_020M,B23002G_021E,B23002G_021M,B23002G_022E,B23002G_022M,B23002G_023E,B23002G_023M,B23002G_024E,B23002G_024M,B23002G_025E,B23002G_025M,B23002G_026E,B23002G_026M,B23002G_027E,B23002G_027M,B23002G_028E,B23002G_028M,B23002G_029E,B23002G_029M,B23002G_030E,B23002G_030M,B23002G_031E,B23002G_031M,B23002G_032E,B23002G_032M,B23002G_033E,B23002G_033M,B23002G_034E,B23002G_034M,B23002G_035E,B23002G_035M,B23002G_036E,B23002G_036M,B23002G_037E,B23002G_037M,B23002G_038E,B23002G_038M,B23002G_039E,B23002G_039M,B23002G_040E,B23002G_040M,B23002G_041E,B23002G_041M,B23002G_042E,B23002G_042M,B23002G_043E,B23002G_043M,B23002G_044E,B23002G_044M,B23002G_045E,B23002G_045M,B23002G_046E,B23002G_046M,B23002G_047E,B23002G_047M,B23002G_048E,B23002G_048M,B23002G_049E,B23002G_049M,B23002G_050E,B23002G_050M,B23002G_051E,B23002G_051M,B23002G_052E,B23002G_052M,B23002G_053E,B23002G_053M,B23002G_054E,B23002G_054M,B23002G_055E,B23002G_055M,B23002G_056E,B23002G_056M,B23002G_057E,B23002G_057M,B23002G_058E,B23002G_058M,B23002G_059E,B23002G_059M,B23002G_060E,B23002G_060M,B23002G_061E,B23002G_061M,B23002G_062E,B23002G_062M,B23002G_063E,B23002G_063M,B23002G_064E,B23002G_064M,B23002G_065E,B23002G_065M,B23002G_066E,B23002G_066M,B23002G_067E,B23002G_067M,B23002G_068E,B23002G_068M,B23002G_069E,B23002G_069M,B23002G_070E,B23002G_070M,B23002G_071E,B23002G_071M,B23002G_072E,B23002G_072M,B23002G_073E,B23002G_073M,B23002G_074E,B23002G_074M,B23002G_075E,B23002G_075M,B23002G_076E,B23002G_076M,B23002G_077E,B23002G_077M,B23002G_078E,B23002G_078M,B23002G_079E,B23002G_079M,NAME,B23002G_001MA,B23002G_001EA,B23002G_002EA,B23002G_002MA,B23002G_003EA,B23002G_003MA,B23002G_004MA,B23002G_004EA,B23002G_005MA,B23002G_005EA,B23002G_006EA,B23002G_006MA,B23002G_007EA,B23002G_007MA,B23002G_008EA,B23002G_008MA,B23002G_009MA,B23002G_009EA,B23002G_010EA,B23002G_010MA,B23002G_011EA,B23002G_011MA,B23002G_012MA,B23002G_012EA,B23002G_013EA,B23002G_013MA,B23002G_014MA,B23002G_014EA,B23002G_015EA,B23002G_015MA,B23002G_016EA,B23002G_016MA,B23002G_017MA,B23002G_017EA,B23002G_018EA,B23002G_018MA,B23002G_019MA,B23002G_019EA,B23002G_020EA,B23002G_020MA,B23002G_021EA,B23002G_021MA,B23002G_022MA,B23002G_022EA,B23002G_023EA,B23002G_023MA,B23002G_024MA,B23002G_024EA,B23002G_025MA,B23002G_025EA,B23002G_026EA,B23002G_026MA,B23002G_027MA,B23002G_027EA,B23002G_028MA,B23002G_028EA,B23002G_029EA,B23002G_029MA,B23002G_030MA,B23002G_030EA,B23002G_031EA,B23002G_031MA,B23002G_032MA,B23002G_032EA,B23002G_033MA,B23002G_033EA,B23002G_034EA,B23002G_034MA,B23002G_035MA,B23002G_035EA,B23002G_036EA,B23002G_036MA,B23002G_037MA,B23002G_037EA,B23002G_038MA,B23002G_038EA,B23002G_039EA,B23002G_039MA,B23002G_040EA,B23002G_040MA,B23002G_041EA,B23002G_041MA,B23002G_042EA,B23002G_042MA,B23002G_043EA,B23002G_043MA,B23002G_044MA,B23002G_044EA,B23002G_045MA,B23002G_045EA,B23002G_046MA,B23002G_046EA,B23002G_047EA,B23002G_047MA,B23002G_048MA,B23002G_048EA,B23002G_049EA,B23002G_049MA,B23002G_050MA,B23002G_050EA,B23002G_051MA,B23002G_051EA,B23002G_052EA,B23002G_052MA,B23002G_053EA,B23002G_053MA,B23002G_054MA,B23002G_054EA,B23002G_055MA,B23002G_055EA,B23002G_056MA,B23002G_056EA,B23002G_057EA,B23002G_057MA,B23002G_058MA,B23002G_058EA,B23002G_059EA,B23002G_059MA,B23002G_060EA,B23002G_060MA,B23002G_061EA,B23002G_061MA,B23002G_062EA,B23002G_062MA,B23002G_063EA,B23002G_063MA,B23002G_064EA,B23002G_064MA,B23002G_065EA,B23002G_065MA,B23002G_066EA,B23002G_066MA,B23002G_067EA,B23002G_067MA,B23002G_068MA,B23002G_068EA,B23002G_069MA,B23002G_069EA,B23002G_070EA,B23002G_070MA,B23002G_071EA,B23002G_071MA,B23002G_072EA,B23002G_072MA,B23002G_073MA,B23002G_073EA,B23002G_074MA,B23002G_074EA,B23002G_075MA,B23002G_075EA,B23002G_076EA,B23002G_076MA,B23002G_077EA,B23002G_077MA,B23002G_078MA,B23002G_078EA,B23002G_079EA,B23002G_079MA,state
0400000US13,111665,7335,52308,3981,8884,1784,2311,666,151,184,2160,703,1602,635,558,385,6573,1515,7706,1830,5818,1672,625,281,5193,1689,3795,1411,1398,726,1888,708,29484,3072,24569,2626,713,345,23856,2644,20728,2494,3128,1454,4915,1503,3893,1010,2469,802,70,95,2399,787,2256,777,143,134,1424,602,982,512,472,351,323,236,149,177,510,387,1359,567,133,159,71,123,62,101,1226,572,59357,4904,10555,1916,4025,1201,178,179,3847,1203,2897,1069,950,565,6530,1463,9597,2071,6466,1575,31,54,6435,1575,4429,1347,2006,1164,3131,1076,30180,2943,22865,2601,261,265,22604,2591,19470,2367,3134,1308,7315,1702,5360,1165,2641,801,0,214,2641,801,2407,786,234,209,2719,834,1662,645,735,372,474,284,261,223,927,493,2003,777,0,214,0,214,0,214,2003,777,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,215548,8665,104848,5554,11163,1382,3295,880,0,185,3295,880,2211,627,1084,484,7868,1226,15340,1810,11211,1721,581,388,10630,1682,9113,1668,1517,728,4129,1167,57136,3624,47201,3211,1163,465,46038,3254,42617,3095,3421,1201,9935,1496,12138,1502,8151,1212,0,185,8151,1212,7701,1158,450,244,3987,972,2979,709,1291,509,1264,506,27,44,1688,419,6092,1165,723,401,645,390,78,104,5369,1078,110700,4693,12531,1502,5553,1109,0,185,5553,1109,3727,960,1826,650,6978,1145,13920,1622,10441,1487,174,150,10267,1503,9519,1421,748,494,3479,803,59414,3425,45497,3410,441,354,45056,3411,43147,3383,1909,605,13917,1779,12594,1152,8163,1044,0,185,8163,1044,7915,1026,248,168,4431,937,4877,904,1412,554,1303,569,109,132,3465,703,7364,1198,814,348,775,337,39,65,6550,1276,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,22675,3164,11681,1972,1712,642,700,439,27,48,673,435,495,422,178,206,1012,470,2564,1034,1915,939,108,10,1807,939,1752,945,55,65,649,374,5416,1130,4116,948,28,36,4088,941,3666,919,422,314,1300,484,1325,443,873,427,0,193,873,427,873,427,0,193,452,261,133,136,19,36,19,36,0,193,114,130,531,336,13,23,13,23,0,193,518,335,10994,1965,1532,630,823,475,0,193,823,475,630,328,193,309,709,401,1314,581,967,526,96,152,871,521,522,402,349,267,347,344,5858,1379,3903,1166,0,193,3903,1166,3035,859,868,661,1955,808,1362,505,453,361,0,193,453,361,396,343,57,95,909,380,359,270,118,155,118,155,0,193,241,207,569,269,48,66,48,66,0,193,521,261,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,162129,6632,77480,4451,12195,1580,3797,1129,230,259,3567,1007,2315,662,1252,656,8398,1234,13874,1611,10104,1341,332,303,9772,1329,8214,1200,1558,597,3770,988,39578,3318,33603,3046,385,294,33218,3051,29601,3040,3617,795,5975,1180,6847,1269,4727,1040,0,185,4727,1040,4278,970,449,337,2120,534,1799,551,725,422,725,422,0,185,1074,448,3187,827,533,333,400,237,133,201,2654,718,84649,4899,14485,2123,6311,1299,0,185,6311,1299,5082,1141,1229,471,8174,1544,13803,2148,10702,1765,0,185,10702,1765,9190,1679,1512,595,3101,977,42356,3290,33463,3002,48,85,33415,3017,30067,2795,3348,1007,8893,1540,7500,1251,3727,789,0,185,3727,789,3410,769,317,277,3773,868,1927,533,720,341,471,250,249,207,1207,436,4578,909,132,139,65,83,67,111,4446,907,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,71203,4661,34366,3388,6657,1250,1839,619,0,190,1839,619,1145,408,694,392,4818,989,5620,1437,3819,1173,0,190,3819,1173,3193,1153,626,448,1801,634,16946,1998,12458,1803,50,82,12408,1807,11173,1738,1235,566,4488,978,2778,750,1545,612,0,190,1545,612,1350,557,195,181,1233,455,927,420,436,329,396,320,40,69,491,264,1438,670,376,233,327,235,49,79,1062,616,36837,2658,6036,1508,2159,638,0,190,2159,638,1797,610,362,250,3877,1240,4800,1059,3382,930,0,190,3382,930,2868,917,514,325,1418,630,19018,1918,14323,1875,0,190,14323,1875,12687,1836,1636,640,4695,974,2916,822,1368,580,0,190,1368,580,1227,548,141,162,1548,583,1545,698,530,479,491,461,39,66,1015,540,2522,668,357,215,357,215,0,190,2165,625,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,53438,3308,28109,2568,5258,1084,3244,972,0,170,3244,972,2452,855,792,465,2014,562,4878,1227,3023,750,0,170,3023,750,2192,689,831,469,1855,967,13671,1717,10125,1642,171,173,9954,1631,9381,1564,573,344,3546,855,2323,666,1612,634,0,170,1612,634,1549,638,63,64,711,363,846,329,352,198,275,184,77,91,494,264,1133,424,150,165,150,165,0,170,983,413,25329,1997,4049,1064,1980,726,0,170,1980,726,1602,695,378,362,2069,742,2970,785,2446,740,0,170,2446,740,1859,706,587,361,524,336,12848,1485,9756,1509,0,170,9756,1509,9305,1494,451,292,3092,811,2651,823,1634,540,0,170,1634,540,1634,540,0,170,1017,564,881,337,233,202,195,192,38,68,648,336,1930,628,222,199,184,187,38,67,1708,567,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,46187,3377,22657,2335,3335,986,1667,692,0,189,1667,692,1002,504,665,484,1668,704,4120,1250,3316,1166,288,231,3028,1182,2637,1122,391,384,804,436,10305,1638,7516,1321,159,169,7357,1293,6693,1135,664,427,2789,842,2645,903,1228,667,0,189,1228,667,1073,544,155,251,1417,562,733,390,289,272,289,272,0,189,444,283,1519,469,57,80,57,80,0,189,1462,481,23530,2219,3394,909,1475,658,20,43,1455,653,1113,590,342,262,1919,675,2292,765,1847,648,0,189,1847,648,1744,654,103,119,445,334,12146,1588,9681,1666,0,189,9681,1666,8469,1544,1212,723,2465,758,3178,764,908,436,0,189,908,436,908,436,0,189,2270,688,1002,363,249,188,233,190,16,30,753,370,1518,577,84,108,84,108,0,189,1434,569,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,43896,4255,20564,2544,1867,793,557,452,0,203,557,452,403,320,154,271,1310,594,3083,983,1611,708,50,115,1561,702,1212,440,349,516,1472,711,10678,1855,8709,1780,419,234,8290,1777,7318,1623,972,571,1969,506,2534,752,1624,615,0,203,1624,615,1624,615,0,203,910,460,1156,729,599,511,599,511,0,203,557,532,1246,475,66,77,66,77,0,203,1180,489,23332,2922,3347,1075,876,457,0,203,876,457,516,365,360,277,2471,987,3535,1114,2634,982,234,345,2400,951,2006,929,394,315,901,517,11500,1434,8793,1232,108,153,8685,1223,7180,1345,1505,675,2707,684,2809,807,754,413,0,203,754,413,688,404,66,78,2055,659,449,261,15,25,15,25,0,203,434,262,1692,505,109,107,109,107,0,203,1583,498,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,16954,1858,8305,1327,1142,461,658,360,0,165,658,360,575,315,83,146,484,322,1877,751,1645,740,0,165,1645,740,1307,657,338,304,232,161,3121,699,2448,617,0,165,2448,617,1974,674,474,352,673,334,895,479,511,355,0,165,511,355,463,348,48,86,384,326,490,268,269,216,269,216,0,165,221,199,780,376,0,165,0,165,0,165,780,376,8649,1235,803,352,390,280,0,165,390,280,321,272,69,95,413,270,855,383,461,247,0,165,461,247,365,254,96,92,394,319,4463,938,3266,833,0,165,3266,833,2720,675,546,402,1197,458,1644,525,777,419,0,165,777,419,777,419,0,165,867,433,509,314,137,187,137,187,0,165,372,255,375,198,0,165,0,165,0,165,375,198,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,93936,7066,45137,4060,6721,1275,2416,777,365,256,2051,729,1450,584,601,393,4305,1052,6824,1511,5304,1289,480,329,4824,1263,3915,1235,909,458,1520,638,24370,2686,21347,2543,491,348,20856,2517,19688,2424,1168,464,3023,781,3963,801,3008,744,0,197,3008,744,2527,643,481,330,955,405,1450,522,508,374,508,374,0,197,942,385,1809,661,227,190,227,190,0,197,1582,640,48799,4381,7245,1376,2967,986,53,104,2914,978,1954,691,960,697,4278,977,5558,1279,4187,1107,178,159,4009,1079,3440,950,569,349,1371,504,25411,3084,21028,2617,42,70,20986,2617,19640,2511,1346,548,4383,1141,5271,1211,3238,867,0,197,3238,867,2859,773,379,239,2033,719,2040,752,875,597,638,457,237,372,1165,503,3274,1006,736,579,736,579,0,197,2538,801,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,121181,6267,61285,4855,7643,1497,2730,831,0,203,2730,831,2077,726,653,401,4913,1090,9020,1902,6313,1376,0,203,6313,1376,5624,1287,689,480,2707,1306,36321,3484,31376,3455,0,203,31376,3455,29911,3320,1465,645,4945,1184,5122,1237,3463,1087,0,203,3463,1087,3100,999,363,304,1659,600,1434,505,428,311,428,311,0,203,1006,437,1745,618,299,215,299,215,0,203,1446,562,59896,3410,7844,1443,4150,1100,0,203,4150,1100,3137,943,1013,497,3694,996,8526,1511,6806,1465,14,30,6792,1463,6319,1429,473,338,1720,636,33924,2752,24906,2470,0,203,24906,2470,22627,2463,2279,751,9018,1606,4302,1001,2442,726,0,203,2442,726,2313,714,129,143,1860,661,2143,822,348,292,348,292,0,203,1795,759,3157,816,177,171,177,171,0,203,2980,783,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,149210,5696,68677,4115,12673,1718,4707,1177,0,168,4707,1177,2710,897,1997,726,7966,1273,11687,1808,8368,1637,10,19,8358,1639,6729,1392,1629,642,3319,849,31414,2259,24818,2086,0,168,24818,2086,21981,2100,2837,855,6596,1153,6778,1126,3696,852,0,168,3696,852,2992,700,704,405,3082,682,2240,542,785,371,638,320,147,149,1455,426,3885,773,582,275,560,268,22,38,3303,771,80533,4046,14195,1970,6565,1432,0,168,6565,1432,5197,1309,1368,532,7630,1371,14104,1680,10608,1398,0,168,10608,1398,8703,1332,1905,715,3496,931,38367,2379,28271,2306,0,168,28271,2306,24461,2077,3810,994,10096,1551,7243,1004,3047,732,0,168,3047,732,2847,691,200,171,4196,735,2525,564,239,194,239,194,0,168,2286,545,4099,712,435,348,435,348,0,168,3664,675,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,73529,4444,36855,2794,7524,1188,3362,885,0,145,3362,885,2246,603,1116,569,4162,957,5475,1230,4481,1100,0,145,4481,1100,3777,1016,704,369,994,511,18569,1925,15270,1872,0,145,15270,1872,13874,1847,1396,525,3299,735,2993,659,1958,543,0,145,1958,543,1676,514,282,223,1035,375,738,302,232,182,200,177,32,53,506,244,1556,469,124,113,64,96,60,69,1432,456,36674,2962,5788,1193,2903,863,0,145,2903,863,1991,650,912,509,2885,838,5914,1106,4842,1080,0,145,4842,1080,4085,1048,757,447,1072,467,19184,2213,15808,1855,0,145,15808,1855,14120,1760,1688,623,3376,766,3149,836,1244,565,0,145,1244,565,1100,543,144,118,1905,631,949,392,226,144,226,144,0,145,723,358,1690,501,91,105,91,105,0,145,1599,495,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,82117,5736,40594,3452,6093,1030,2647,715,0,184,2647,715,2233,625,414,321,3446,936,5517,1190,4240,1095,187,199,4053,1091,3383,1048,670,364,1277,522,21695,2345,17163,2220,382,425,16781,2178,15064,2061,1717,712,4532,888,4346,936,2034,662,0,184,2034,662,1998,648,36,59,2312,693,1026,400,327,216,327,216,0,184,699,346,1917,578,232,205,232,205,0,184,1685,547,41523,3504,7576,1542,4085,1123,0,184,4085,1123,3327,954,758,502,3491,1120,5192,1231,4302,1194,0,184,4302,1194,3875,1177,427,299,890,388,19675,2238,13990,2016,179,282,13811,1996,12790,1967,1021,498,5685,1345,4487,930,2236,603,0,184,2236,603,2156,619,80,78,2251,685,1990,668,573,335,573,335,0,184,1417,578,2603,605,207,156,207,156,0,184,2396,592,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
