GEO_ID,B28009E_001E,B28009E_001M,B28009E_002E,B28009E_002M,B28009E_003E,B28009E_003M,B28009E_004E,B28009E_004M,B28009E_005E,B28009E_005M,B28009E_006E,B28009E_006M,NAME,B28009E_001EA,B28009E_001MA,B28009E_002EA,B28009E_002MA,B28009E_003EA,B28009E_003MA,B28009E_004MA,B28009E_004EA,B28009E_005EA,B28009E_005MA,B28009E_006EA,B28009E_006MA,state
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,null,null,null,null,null,null,null,null,null,null,null,null,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,null,null,null,null,null,null,null,null,null,null,null,null,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,null,null,null,null,null,null,null,null,null,null,null,null,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,null,null,null,null,null,null,null,null,null,null,null,null,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2086,950,1669,845,0,168,1048,597,621,665,417,381,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1645,616,1210,450,0,145,988,395,222,228,435,388,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,null,null,null,null,null,null,null,null,null,null,null,null,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,18031,1394,16093,1472,0,206,15143,1525,950,472,1938,888,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,null,null,null,null,null,null,null,null,null,null,null,null,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,null,null,null,null,null,null,null,null,null,null,null,null,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9725,2990,8313,2860,0,193,6891,2614,1422,1076,1412,962,New York,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6380,2741,5881,2720,0,201,4635,2325,1246,1436,499,384,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2855,904,2161,848,0,190,1740,725,421,395,694,379,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,5402,2050,4799,2051,0,157,1699,558,3100,1998,603,345,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,12902,1818,10581,1908,0,200,8818,1846,1763,1444,2321,1401,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,null,null,null,null,null,null,null,null,null,null,null,null,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,null,null,null,null,null,null,null,null,null,null,null,null,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,null,null,null,null,null,null,null,null,null,null,null,null,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,19539,2708,18333,2728,204,251,15205,2536,2924,1710,1206,593,Texas,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,26985,1842,23715,3046,239,379,18947,3601,4529,2630,3270,2026,Utah,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,null,null,null,null,null,null,null,null,null,null,null,null,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,41539,3019,35666,3694,267,321,31761,3735,3638,1723,5873,2619,Washington,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1512,606,1408,613,0,149,1029,540,379,312,104,106,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,null,null,null,null,null,null,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,72
