GEO_ID,B23002F_001E,B23002F_001M,B23002F_002E,B23002F_002M,B23002F_003E,B23002F_003M,B23002F_004E,B23002F_004M,B23002F_005E,B23002F_005M,B23002F_006E,B23002F_006M,B23002F_007E,B23002F_007M,B23002F_008E,B23002F_008M,B23002F_009E,B23002F_009M,B23002F_010E,B23002F_010M,B23002F_011E,B23002F_011M,B23002F_012E,B23002F_012M,B23002F_013E,B23002F_013M,B23002F_014E,B23002F_014M,B23002F_015E,B23002F_015M,B23002F_016E,B23002F_016M,B23002F_017E,B23002F_017M,B23002F_018E,B23002F_018M,B23002F_019E,B23002F_019M,B23002F_020E,B23002F_020M,B23002F_021E,B23002F_021M,B23002F_022E,B23002F_022M,B23002F_023E,B23002F_023M,B23002F_024E,B23002F_024M,B23002F_025E,B23002F_025M,B23002F_026E,B23002F_026M,B23002F_027E,B23002F_027M,B23002F_028E,B23002F_028M,B23002F_029E,B23002F_029M,B23002F_030E,B23002F_030M,B23002F_031E,B23002F_031M,B23002F_032E,B23002F_032M,B23002F_033E,B23002F_033M,B23002F_034E,B23002F_034M,B23002F_035E,B23002F_035M,B23002F_036E,B23002F_036M,B23002F_037E,B23002F_037M,B23002F_038E,B23002F_038M,B23002F_039E,B23002F_039M,B23002F_040E,B23002F_040M,B23002F_041E,B23002F_041M,B23002F_042E,B23002F_042M,B23002F_043E,B23002F_043M,B23002F_044E,B23002F_044M,B23002F_045E,B23002F_045M,B23002F_046E,B23002F_046M,B23002F_047E,B23002F_047M,B23002F_048E,B23002F_048M,B23002F_049E,B23002F_049M,B23002F_050E,B23002F_050M,B23002F_051E,B23002F_051M,B23002F_052E,B23002F_052M,B23002F_053E,B23002F_053M,B23002F_054E,B23002F_054M,B23002F_055E,B23002F_055M,B23002F_056E,B23002F_056M,B23002F_057E,B23002F_057M,B23002F_058E,B23002F_058M,B23002F_059E,B23002F_059M,B23002F_060E,B23002F_060M,B23002F_061E,B23002F_061M,B23002F_062E,B23002F_062M,B23002F_063E,B23002F_063M,B23002F_064E,B23002F_064M,B23002F_065E,B23002F_065M,B23002F_066E,B23002F_066M,B23002F_067E,B23002F_067M,B23002F_068E,B23002F_068M,B23002F_069E,B23002F_069M,B23002F_070E,B23002F_070M,B23002F_071E,B23002F_071M,B23002F_072E,B23002F_072M,B23002F_073E,B23002F_073M,B23002F_074E,B23002F_074M,B23002F_075E,B23002F_075M,B23002F_076E,B23002F_076M,B23002F_077E,B23002F_077M,B23002F_078E,B23002F_078M,B23002F_079E,B23002F_079M,NAME,B23002F_001MA,B23002F_001EA,B23002F_002MA,B23002F_002EA,B23002F_003MA,B23002F_003EA,B23002F_004EA,B23002F_004MA,B23002F_005EA,B23002F_005MA,B23002F_006MA,B23002F_006EA,B23002F_007MA,B23002F_007EA,B23002F_008MA,B23002F_008EA,B23002F_009EA,B23002F_009MA,B23002F_010MA,B23002F_010EA,B23002F_011EA,B23002F_011MA,B23002F_012MA,B23002F_012EA,B23002F_013MA,B23002F_013EA,B23002F_014EA,B23002F_014MA,B23002F_015MA,B23002F_015EA,B23002F_016EA,B23002F_016MA,B23002F_017MA,B23002F_017EA,B23002F_018MA,B23002F_018EA,B23002F_019EA,B23002F_019MA,B23002F_020MA,B23002F_020EA,B23002F_021EA,B23002F_021MA,B23002F_022EA,B23002F_022MA,B23002F_023MA,B23002F_023EA,B23002F_024EA,B23002F_024MA,B23002F_025MA,B23002F_025EA,B23002F_026EA,B23002F_026MA,B23002F_027EA,B23002F_027MA,B23002F_028MA,B23002F_028EA,B23002F_029MA,B23002F_029EA,B23002F_030MA,B23002F_030EA,B23002F_031EA,B23002F_031MA,B23002F_032EA,B23002F_032MA,B23002F_033MA,B23002F_033EA,B23002F_034EA,B23002F_034MA,B23002F_035MA,B23002F_035EA,B23002F_036MA,B23002F_036EA,B23002F_037EA,B23002F_037MA,B23002F_038EA,B23002F_038MA,B23002F_039EA,B23002F_039MA,B23002F_040EA,B23002F_040MA,B23002F_041MA,B23002F_041EA,B23002F_042EA,B23002F_042MA,B23002F_043EA,B23002F_043MA,B23002F_044EA,B23002F_044MA,B23002F_045EA,B23002F_045MA,B23002F_046EA,B23002F_046MA,B23002F_047MA,B23002F_047EA,B23002F_048EA,B23002F_048MA,B23002F_049MA,B23002F_049EA,B23002F_050EA,B23002F_050MA,B23002F_051MA,B23002F_051EA,B23002F_052MA,B23002F_052EA,B23002F_053EA,B23002F_053MA,B23002F_054EA,B23002F_054MA,B23002F_055MA,B23002F_055EA,B23002F_056MA,B23002F_056EA,B23002F_057MA,B23002F_057EA,B23002F_058MA,B23002F_058EA,B23002F_059MA,B23002F_059EA,B23002F_060EA,B23002F_060MA,B23002F_061EA,B23002F_061MA,B23002F_062MA,B23002F_062EA,B23002F_063MA,B23002F_063EA,B23002F_064EA,B23002F_064MA,B23002F_065EA,B23002F_065MA,B23002F_066EA,B23002F_066MA,B23002F_067MA,B23002F_067EA,B23002F_068MA,B23002F_068EA,B23002F_069EA,B23002F_069MA,B23002F_070MA,B23002F_070EA,B23002F_071EA,B23002F_071MA,B23002F_072MA,B23002F_072EA,B23002F_073MA,B23002F_073EA,B23002F_074MA,B23002F_074EA,B23002F_075MA,B23002F_075EA,B23002F_076EA,B23002F_076MA,B23002F_077EA,B23002F_077MA,B23002F_078MA,B23002F_078EA,B23002F_079EA,B23002F_079MA,state
0400000US13,184473,12469,102778,7958,10570,2499,4315,1572,180,163,4135,1559,3572,1511,563,371,6255,1749,14524,2429,11488,2106,221,199,11267,2091,9585,2032,1682,1074,3036,1144,68992,5910,61823,5456,1262,724,60561,5333,57018,5225,3543,1435,7169,1788,6592,1726,4699,1586,0,214,4699,1586,4274,1541,425,433,1893,1002,1124,684,669,478,635,484,34,63,455,499,976,661,429,465,215,378,214,326,547,506,81695,6296,7585,1630,2289,1165,0,214,2289,1165,1897,1026,392,298,5296,1439,12091,2315,7708,1866,82,142,7626,1845,6683,1690,943,667,4383,1583,53557,4279,34062,3662,405,449,33657,3647,29853,3433,3804,1174,19495,3117,6368,1322,3420,1035,0,214,3420,1035,2679,924,741,524,2948,883,860,536,155,163,155,163,0,214,705,533,1234,671,0,214,0,214,0,214,1234,671,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,28677,3828,15754,2134,1743,859,650,488,0,193,650,488,572,484,78,102,1093,545,1541,823,1283,760,0,193,1283,760,1215,747,68,109,258,220,10229,1626,9454,1529,0,193,9454,1529,9289,1549,165,157,775,537,1148,408,412,258,0,193,412,258,412,258,0,193,736,358,763,433,294,223,294,223,0,193,469,388,330,259,133,211,133,211,0,193,197,169,12923,2115,1482,573,827,460,0,193,827,460,498,346,329,327,655,373,1402,658,935,533,0,193,935,533,601,322,334,422,467,333,8113,1505,4881,1065,0,193,4881,1065,4706,1066,175,149,3232,1028,1039,543,802,492,0,193,802,492,559,333,243,333,237,229,372,272,0,193,0,193,0,193,372,272,515,378,0,193,0,193,0,193,515,378,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,507922,15281,268331,9673,24304,2693,11798,1929,0,185,11798,1929,6126,1272,5672,1362,12506,1888,33705,2889,29040,2824,52,123,28988,2821,23937,2467,5051,1508,4665,1190,172925,7113,160557,7049,92,109,160465,7059,149934,7125,10531,1474,12368,2016,24706,2095,16914,1716,0,185,16914,1716,15334,1537,1580,687,7792,1516,5860,1173,1606,600,1447,607,159,136,4254,1104,6831,1273,905,471,905,471,0,185,5926,1113,239591,7379,22392,2308,9401,1457,0,185,9401,1457,6160,1294,3241,857,12991,1872,27350,2462,20346,2481,142,226,20204,2415,16576,2417,3628,1067,7004,1251,151729,5038,107839,4721,0,185,107839,4721,97163,4468,10676,1726,43890,3606,22324,2134,12236,1982,0,185,12236,1982,11294,1787,942,492,10088,1619,6246,1521,1205,477,828,391,377,264,5041,1340,9550,1390,712,600,712,600,0,185,8838,1311,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,103486,6131,52930,3841,4809,1209,1782,831,0,190,1782,831,1299,665,483,448,3027,929,6588,1404,5476,1374,0,190,5476,1374,5065,1268,411,304,1112,578,35573,2506,32626,2613,0,190,32626,2613,30703,2575,1923,765,2947,769,4506,1141,3091,1062,0,190,3091,1062,2824,1008,267,371,1415,619,784,349,37,58,37,58,0,190,747,343,670,366,46,78,46,78,0,190,624,354,50556,3473,6056,1176,1915,611,0,190,1915,611,1480,526,435,373,4141,996,6027,1126,3375,1074,0,190,3375,1074,3088,927,287,343,2652,779,31631,2350,21034,2182,0,190,21034,2182,19460,2117,1574,661,10597,1896,4219,733,2258,738,0,190,2258,738,2204,731,54,86,1961,612,1177,475,186,181,186,181,0,190,991,457,1446,490,0,190,0,190,0,190,1446,490,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,39074,4172,19779,2383,2351,762,1751,696,0,170,1751,696,1711,695,40,63,600,322,2476,734,2065,720,62,129,2003,715,2003,715,0,170,411,316,11651,1664,11083,1608,90,152,10993,1612,10464,1565,529,408,568,347,1902,539,1400,460,0,170,1400,460,1311,448,89,119,502,286,414,239,204,152,204,152,0,170,210,174,985,449,78,97,78,97,0,170,907,436,19295,2453,2147,643,526,321,0,170,526,321,294,237,232,221,1621,556,3011,940,2688,899,0,170,2688,899,2246,816,442,329,323,250,11611,1629,8005,1469,0,170,8005,1469,7035,1349,970,523,3606,919,1334,524,811,450,0,170,811,450,811,450,0,170,523,389,350,244,116,124,116,124,0,170,234,196,842,352,36,87,36,87,0,170,806,339,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,150895,10464,84529,6483,6901,1666,2919,1030,104,150,2815,1002,2071,969,744,527,3982,1405,9105,1968,8156,1853,52,100,8104,1838,7436,1699,668,535,949,483,61009,4491,58637,4421,311,429,58326,4331,55289,4099,3037,1131,2372,897,4671,948,4090,955,0,197,4090,955,3929,933,161,159,581,334,1735,715,855,490,817,488,38,63,880,606,1108,664,196,301,196,301,0,197,912,611,66366,4922,4764,1328,1581,761,0,197,1581,761,1279,629,302,354,3183,1015,7106,1323,4759,1076,0,197,4759,1076,4234,945,525,399,2347,935,44692,3601,34125,3294,57,105,34068,3283,31149,3030,2919,1079,10567,1679,6754,1113,4682,1113,0,197,4682,1113,4634,1117,48,79,2072,802,1568,663,760,442,760,442,0,197,808,475,1482,496,139,119,139,119,0,197,1343,465,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,209640,10293,103049,5995,11790,1535,5100,1200,0,203,5100,1200,3115,860,1985,787,6690,1141,14528,1790,11503,1853,0,203,11503,1853,9587,1806,1916,694,3025,719,61810,4397,49514,4248,227,364,49287,4235,44791,4182,4496,1270,12296,1733,8170,1385,4040,1130,0,203,4040,1130,3632,1146,408,344,4130,978,2949,966,696,441,576,377,120,182,2253,886,3802,870,94,85,50,83,44,77,3708,869,106591,5859,9376,1552,5073,1137,0,203,5073,1137,3489,1110,1584,698,4303,968,14905,1872,11147,1692,0,203,11147,1692,9572,1601,1575,637,3758,1070,62966,3919,45067,3375,0,203,45067,3375,40463,3209,4604,1185,17899,2404,11523,1428,5869,1191,0,203,5869,1191,5015,1054,854,547,5654,1187,2631,622,267,205,204,192,63,76,2364,607,5190,1252,239,360,239,360,0,203,4951,1182,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,70684,5000,37246,3625,3559,758,1249,564,0,168,1249,564,1064,454,185,201,2310,592,4205,1077,3047,919,0,168,3047,919,2566,809,481,409,1158,521,23262,2486,19290,2208,0,168,19290,2208,17131,2081,2159,857,3972,947,3900,827,2445,582,0,168,2445,582,2391,563,54,82,1455,611,1086,491,325,256,325,256,0,168,761,409,1234,532,139,162,132,163,7,11,1095,493,33438,2489,3376,729,1369,569,0,168,1369,569,753,405,616,406,2007,505,2448,628,1922,568,0,168,1922,568,1338,424,584,356,526,369,21859,1949,14581,1864,0,168,14581,1864,12815,1675,1766,643,7278,1196,3092,701,2132,602,0,168,2132,602,2132,602,0,168,960,428,780,312,290,187,233,162,57,88,490,246,1883,656,234,305,234,305,0,168,1649,619,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,56862,3979,30881,2572,3516,759,1900,647,0,145,1900,647,922,490,978,568,1616,595,4120,837,3696,830,0,145,3696,830,3463,787,233,324,424,281,20236,2090,19446,2139,0,145,19446,2139,18591,2141,855,470,790,423,2400,590,2233,572,0,145,2233,572,2063,600,170,229,167,134,281,225,149,171,149,171,0,145,132,149,328,189,53,65,53,65,0,145,275,180,25981,2007,2358,911,1038,521,0,145,1038,521,751,456,287,261,1320,698,4458,1137,3383,1055,0,145,3383,1055,2344,836,1039,609,1075,598,16254,1485,11604,1497,0,145,11604,1497,10041,1459,1563,717,4650,1017,1723,656,1023,539,0,145,1023,539,1023,539,0,145,700,393,652,406,363,338,363,338,0,145,289,227,536,288,161,145,161,145,0,145,375,243,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,43346,4246,21513,2732,1727,630,500,305,0,184,500,305,486,305,14,26,1227,525,3084,986,2033,771,410,437,1623,680,1450,664,173,250,1051,572,13997,2161,12874,2138,114,260,12760,2100,11875,1992,885,640,1123,541,2156,776,1329,538,0,184,1329,538,1329,538,0,184,827,520,345,227,115,130,115,130,0,184,230,186,204,148,59,94,0,184,59,94,145,116,21833,2579,2611,956,938,539,0,184,938,539,938,539,0,184,1673,700,3132,1016,1969,834,0,184,1969,834,1969,834,0,184,1163,543,12688,1734,8628,1462,0,184,8628,1462,8242,1441,386,281,4060,1087,2474,765,1266,651,0,184,1266,651,1266,651,0,184,1208,539,303,208,143,146,106,122,37,72,160,138,625,361,0,184,0,184,0,184,625,361,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
