GEO_ID,B19037B_001E,B19037B_001M,B19037B_002E,B19037B_002M,B19037B_003E,B19037B_003M,B19037B_004E,B19037B_004M,B19037B_005E,B19037B_005M,B19037B_006E,B19037B_006M,B19037B_007E,B19037B_007M,B19037B_008E,B19037B_008M,B19037B_009E,B19037B_009M,B19037B_010E,B19037B_010M,B19037B_011E,B19037B_011M,B19037B_012E,B19037B_012M,B19037B_013E,B19037B_013M,B19037B_014E,B19037B_014M,B19037B_015E,B19037B_015M,B19037B_016E,B19037B_016M,B19037B_017E,B19037B_017M,B19037B_018E,B19037B_018M,B19037B_019E,B19037B_019M,B19037B_020E,B19037B_020M,B19037B_021E,B19037B_021M,B19037B_022E,B19037B_022M,B19037B_023E,B19037B_023M,B19037B_024E,B19037B_024M,B19037B_025E,B19037B_025M,B19037B_026E,B19037B_026M,B19037B_027E,B19037B_027M,B19037B_028E,B19037B_028M,B19037B_029E,B19037B_029M,B19037B_030E,B19037B_030M,B19037B_031E,B19037B_031M,B19037B_032E,B19037B_032M,B19037B_033E,B19037B_033M,B19037B_034E,B19037B_034M,B19037B_035E,B19037B_035M,B19037B_036E,B19037B_036M,B19037B_037E,B19037B_037M,B19037B_038E,B19037B_038M,B19037B_039E,B19037B_039M,B19037B_040E,B19037B_040M,B19037B_041E,B19037B_041M,B19037B_042E,B19037B_042M,B19037B_043E,B19037B_043M,B19037B_044E,B19037B_044M,B19037B_045E,B19037B_045M,B19037B_046E,B19037B_046M,B19037B_047E,B19037B_047M,B19037B_048E,B19037B_048M,B19037B_049E,B19037B_049M,B19037B_050E,B19037B_050M,B19037B_051E,B19037B_051M,B19037B_052E,B19037B_052M,B19037B_053E,B19037B_053M,B19037B_054E,B19037B_054M,B19037B_055E,B19037B_055M,B19037B_056E,B19037B_056M,B19037B_057E,B19037B_057M,B19037B_058E,B19037B_058M,B19037B_059E,B19037B_059M,B19037B_060E,B19037B_060M,B19037B_061E,B19037B_061M,B19037B_062E,B19037B_062M,B19037B_063E,B19037B_063M,B19037B_064E,B19037B_064M,B19037B_065E,B19037B_065M,B19037B_066E,B19037B_066M,B19037B_067E,B19037B_067M,B19037B_068E,B19037B_068M,B19037B_069E,B19037B_069M,NAME,B19037B_001EA,B19037B_001MA,B19037B_002MA,B19037B_002EA,B19037B_003EA,B19037B_003MA,B19037B_004EA,B19037B_004MA,B19037B_005EA,B19037B_005MA,B19037B_006MA,B19037B_006EA,B19037B_007MA,B19037B_007EA,B19037B_008EA,B19037B_008MA,B19037B_009EA,B19037B_009MA,B19037B_010EA,B19037B_010MA,B19037B_011MA,B19037B_011EA,B19037B_012MA,B19037B_012EA,B19037B_013MA,B19037B_013EA,B19037B_014MA,B19037B_014EA,B19037B_015EA,B19037B_015MA,B19037B_016EA,B19037B_016MA,B19037B_017EA,B19037B_017MA,B19037B_018EA,B19037B_018MA,B19037B_019MA,B19037B_019EA,B19037B_020MA,B19037B_020EA,B19037B_021MA,B19037B_021EA,B19037B_022MA,B19037B_022EA,B19037B_023EA,B19037B_023MA,B19037B_024MA,B19037B_024EA,B19037B_025MA,B19037B_025EA,B19037B_026MA,B19037B_026EA,B19037B_027MA,B19037B_027EA,B19037B_028EA,B19037B_028MA,B19037B_029MA,B19037B_029EA,B19037B_030EA,B19037B_030MA,B19037B_031MA,B19037B_031EA,B19037B_032MA,B19037B_032EA,B19037B_033MA,B19037B_033EA,B19037B_034MA,B19037B_034EA,B19037B_035MA,B19037B_035EA,B19037B_036MA,B19037B_036EA,B19037B_037MA,B19037B_037EA,B19037B_038MA,B19037B_038EA,B19037B_039EA,B19037B_039MA,B19037B_040EA,B19037B_040MA,B19037B_041MA,B19037B_041EA,B19037B_042MA,B19037B_042EA,B19037B_043MA,B19037B_043EA,B19037B_044MA,B19037B_044EA,B19037B_045MA,B19037B_045EA,B19037B_046EA,B19037B_046MA,B19037B_047MA,B19037B_047EA,B19037B_048MA,B19037B_048EA,B19037B_049EA,B19037B_049MA,B19037B_050MA,B19037B_050EA,B19037B_051EA,B19037B_051MA,B19037B_052MA,B19037B_052EA,B19037B_053EA,B19037B_053MA,B19037B_054MA,B19037B_054EA,B19037B_055EA,B19037B_055MA,B19037B_056EA,B19037B_056MA,B19037B_057MA,B19037B_057EA,B19037B_058MA,B19037B_058EA,B19037B_059EA,B19037B_059MA,B19037B_060EA,B19037B_060MA,B19037B_061MA,B19037B_061EA,B19037B_062EA,B19037B_062MA,B19037B_063MA,B19037B_063EA,B19037B_064EA,B19037B_064MA,B19037B_065EA,B19037B_065MA,B19037B_066MA,B19037B_066EA,B19037B_067MA,B19037B_067EA,B19037B_068MA,B19037B_068EA,B19037B_069MA,B19037B_069EA,state
0400000US13,1070851,9911,49140,4438,15019,2747,8370,1527,4938,1546,5032,1271,2586,880,1664,709,2564,1016,2090,867,1381,624,2244,969,1501,817,1080,740,0,214,134,221,141,234,396,343,434856,8731,58021,4471,26391,3093,28425,3320,31112,3345,30192,3668,32919,3573,27617,3212,25080,3142,14637,2282,38972,3259,38299,3726,41838,3756,21246,3141,7221,1584,8644,1867,4242,1512,428477,7330,56339,4317,26567,3109,28122,3350,25383,2844,27181,3061,25563,2585,20990,2673,21441,2331,15817,2221,37924,3643,39097,3290,44911,3546,26402,2777,15065,2102,11062,1650,6613,1306,158378,3975,25029,2591,23940,2282,16733,2071,11415,1531,9830,1570,10424,1694,8278,1320,6007,1080,6142,1127,9818,1431,10248,1677,9685,1240,4995,931,2468,695,1551,577,1815,680,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,651217,8493,28178,2844,11854,1936,3939,987,2454,732,2827,1488,1922,863,686,419,1055,552,1276,850,263,258,848,574,286,250,621,539,77,126,70,125,0,185,0,185,225487,5934,43969,3915,16860,2009,16277,2257,14560,2387,13897,2439,15401,2262,11658,2083,10714,1865,8410,1605,17352,2822,17330,2083,17571,2504,9472,1657,5965,1514,3509,786,2542,856,267558,5242,47573,3437,20026,2073,15929,1780,12515,1845,14500,1991,13003,1888,13274,1809,10632,1515,8857,1501,19778,2308,25270,2669,28759,2285,15438,1749,9454,1502,7551,1329,4999,1098,129994,2660,20172,2117,15879,1842,13168,1403,9582,1448,7461,1224,7200,1131,7039,1294,6228,1008,5749,1131,7917,982,9220,1312,10674,1435,4337,871,1990,565,1628,509,1750,984,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,223752,4331,16075,1916,6032,1404,2321,832,1078,524,443,301,1541,780,1139,600,1084,702,699,610,552,476,700,584,339,274,125,164,22,37,0,190,0,190,0,190,85822,3686,16890,2174,8592,1686,6128,1489,6178,1433,5928,1185,6535,1700,4889,1233,4969,1307,4575,1236,4875,1276,5900,1595,5844,1565,1976,774,1215,708,770,557,558,390,86110,2799,16481,1879,5885,1083,5965,1270,5590,1054,4910,1073,4759,905,4387,942,3825,1134,3913,1225,6525,1315,7423,1248,8301,1419,4078,1153,2327,626,741,456,1000,476,35745,1911,5450,918,4342,1055,3974,805,2987,609,2269,623,2410,634,1681,419,2105,647,1780,625,2095,670,2505,582,2193,558,1008,399,561,290,218,167,167,204,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,33013,2131,4121,1087,1491,659,637,516,176,264,403,428,364,353,283,301,181,215,296,337,0,157,135,187,155,267,0,157,0,157,0,157,0,157,0,157,14428,1774,2268,764,1836,840,761,431,726,602,1094,513,1604,711,953,496,781,599,465,403,985,688,1173,681,416,414,868,570,166,197,103,168,229,269,11731,1145,2346,794,1122,442,914,472,627,351,814,378,995,448,692,471,573,396,1038,475,502,312,534,278,748,381,509,370,120,149,84,109,113,138,2733,540,545,347,559,377,301,213,124,106,85,72,154,146,249,306,142,182,58,66,24,44,339,281,70,93,35,62,0,157,0,157,48,85,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,63474,2570,6017,1441,1707,766,519,370,510,347,1642,850,384,352,210,276,69,115,116,181,304,322,167,259,370,466,0,170,19,38,0,170,0,170,0,170,24951,1979,3276,1006,1632,793,1457,665,1703,659,2183,852,2064,939,1740,891,1106,447,1017,585,1973,786,2129,701,2741,966,1137,466,499,282,223,206,71,120,23756,1616,3689,835,1344,555,1491,616,1712,664,1447,585,1899,603,1458,443,1609,598,1022,452,1147,446,2219,644,2370,615,1017,407,354,227,694,326,284,205,8750,858,1161,452,970,369,719,307,1041,521,691,362,826,370,285,176,409,225,327,209,598,333,648,314,249,186,601,349,111,130,57,90,57,69,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,132882,4193,9772,1724,2366,902,1582,824,1606,934,1310,747,570,401,105,168,562,539,412,371,596,556,189,314,405,452,0,189,69,116,0,189,0,189,0,189,50301,3057,7512,1570,3736,1201,4389,1506,4058,1261,3230,1117,4253,1216,1894,655,2908,1191,2381,1067,3369,954,4775,1226,4127,1100,2384,829,787,310,211,186,287,238,51406,2605,8922,1478,4526,986,3565,945,4014,1118,2608,789,3275,1079,2563,786,2446,687,2641,842,4300,999,3360,1025,4853,1124,1754,661,1295,621,759,319,525,349,21403,1586,3706,1012,3451,905,2060,697,2047,679,1567,421,920,428,949,435,808,409,779,389,1428,491,1046,372,1514,536,414,256,299,265,42,60,373,248,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,523713,7088,29480,2865,10367,1926,3989,1188,3980,1264,2565,902,2232,864,1588,734,782,432,1154,893,674,507,431,336,961,598,686,493,0,203,71,116,0,203,0,203,187405,4989,30030,2781,16857,2217,16956,2295,16225,2506,12778,2197,11549,1835,8281,1483,11970,1929,6484,1453,14583,2252,13504,2233,13388,2234,7964,1688,2368,915,2679,1106,1789,891,214132,4286,36064,2900,19515,1890,18287,2039,16175,2160,12705,1595,11854,1693,12170,1969,9687,1548,8500,1556,14870,1698,16440,1721,17330,2213,8336,1567,5354,1117,4450,1308,2395,742,92696,2857,17724,1930,14684,1974,11265,1419,7889,1043,7717,1118,4858,892,3977,846,3566,782,3120,662,5245,980,4636,998,4190,953,1611,444,678,341,936,404,600,428,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,629382,6276,20182,2512,3490,858,1941,863,1233,605,1750,753,1707,762,2215,803,1519,765,810,476,1493,823,1188,540,1312,540,687,581,430,435,150,176,257,306,0,197,222160,5197,20274,2512,7927,1678,6960,1513,8106,1616,8581,1571,10786,1922,9202,1825,11985,1924,11323,1794,20425,2183,25564,2749,31134,2977,18129,2359,12731,2077,11818,1699,7215,1562,279070,4421,19323,1911,9656,1522,7881,1568,11816,1948,8483,1541,11184,1837,9505,1512,10707,1699,10033,1528,22191,2463,32177,2924,38888,2808,28460,2495,20071,2450,21677,2470,17018,1962,107970,2821,10316,1473,10706,1485,8595,1500,7867,1423,5001,841,5518,986,4489,898,4265,873,4736,906,7675,1040,10043,1311,10904,1219,7122,1047,4726,939,4246,864,1761,485,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,156729,4080,5543,1277,854,483,898,433,315,323,243,203,642,459,317,298,527,445,138,160,63,98,132,130,227,236,280,292,642,448,0,203,0,203,265,358,65337,3555,6769,1371,4010,1205,3780,1375,3791,1070,2851,953,3989,1372,2772,890,3569,1023,2350,1042,7216,1768,7119,1440,6124,1278,4814,1213,2639,900,2256,798,1288,466,61848,2425,7723,1460,2641,898,3342,1023,2761,737,1924,655,3380,965,3020,905,3313,1103,2238,659,6248,1337,5182,1100,5558,975,5537,1325,3341,858,3337,1028,2303,747,24001,1600,3583,912,3633,990,2340,793,1677,552,1952,754,1107,379,720,460,770,363,1018,542,983,372,1608,600,2125,622,795,365,555,388,903,406,232,201,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,514296,6022,27627,2537,10425,1656,4988,1439,2262,824,2251,911,2715,945,706,495,554,324,959,471,612,511,373,363,898,586,536,522,172,263,176,142,0,168,0,168,179225,3894,37493,3110,15500,2044,15268,1948,14443,1890,13451,2096,10548,1639,7624,1319,8269,1501,9178,1861,12178,1807,12260,1854,12080,1779,5806,1345,1865,592,1404,602,1858,715,208482,4335,41060,2975,17409,2094,15052,1818,12169,1655,10437,1533,9966,1236,11544,1675,9360,1528,6840,1210,16483,2320,17754,2012,17295,1951,9859,1508,5034,1006,5480,1190,2740,834,98962,2244,13116,1581,11326,1451,9890,1277,8527,1279,8201,1426,6508,1105,5972,948,5216,955,4284,853,6497,1088,6629,947,6446,1151,3543,762,1159,418,691,313,957,403,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,93198,2803,7140,1433,2464,858,1156,696,595,444,587,517,449,354,332,355,389,410,48,82,400,398,161,158,34,58,239,334,286,449,0,145,0,145,0,145,46771,2485,7620,1341,3592,1241,4061,1176,4083,1101,2428,795,2997,1037,2590,844,2995,993,1578,666,3944,1133,3640,1180,3151,1004,1961,824,701,390,650,379,780,448,31969,1612,5390,1226,2901,968,2596,730,1733,728,1813,621,953,424,1891,704,1244,480,649,384,1797,561,3664,902,3520,835,1808,607,899,536,598,398,513,249,7318,912,1370,537,1090,380,593,345,572,273,290,283,213,174,438,308,523,315,151,122,384,229,472,335,576,322,130,130,235,189,144,148,137,167,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,385412,6551,15177,1837,5532,1353,1892,767,2026,826,1334,646,936,471,707,371,522,493,329,339,492,389,779,584,628,421,0,208,0,208,0,208,0,208,0,208,145128,4946,24039,2900,16240,2440,13807,1794,12342,1969,10941,1877,7837,1658,6564,1335,8251,1722,5447,1587,12533,2127,8831,1505,11796,1799,3805,1121,965,494,1013,483,717,612,156739,4049,28006,2675,17636,2299,13694,1767,13774,1869,11680,1477,9357,1414,6340,1370,7715,1361,6297,1373,10587,1681,11386,1311,10187,1820,4465,1088,2842,929,1623,810,1150,494,68368,2239,15493,1401,10567,1607,8849,1395,6278,1059,4668,907,4135,970,2548,708,2844,768,2116,787,3650,827,2803,726,2254,543,876,353,711,422,318,234,258,154,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,258165,5176,12461,1925,3589,1112,1808,771,1247,685,1833,786,1213,618,202,167,663,520,588,613,332,397,292,271,616,551,78,95,0,184,0,184,0,184,0,184,97842,3396,15513,2293,7189,1312,6716,1458,7373,1416,7034,1557,8353,1660,6253,1364,5809,1537,3783,1020,8546,1977,8101,1523,7068,1608,3922,1122,957,587,927,524,298,223,102901,3546,16188,1969,7512,1281,6584,1259,6869,1368,6033,1078,5971,1391,4644,1137,6607,1327,4981,1156,8950,1460,9746,1612,8910,1352,4064,894,2897,921,1904,542,1041,562,44961,1850,5871,1017,6356,1075,5739,1185,3103,682,3027,786,2953,777,2269,647,2168,618,1874,585,2961,704,3218,703,3328,979,1002,407,528,301,443,250,121,115,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,32443,1793,2541,846,620,544,645,309,212,202,386,309,296,302,122,143,0,157,78,132,86,139,15,27,81,134,0,157,0,157,0,157,0,157,0,157,14100,1612,2287,591,618,379,786,387,1860,625,1694,886,1023,673,931,470,856,482,720,627,757,457,793,484,875,453,616,439,183,183,0,157,101,112,11465,1066,1673,683,1278,534,817,447,926,487,1115,592,767,411,409,374,108,99,604,366,333,247,739,344,1420,537,660,319,180,160,267,243,169,229,4337,541,517,368,584,308,225,239,423,238,147,105,192,181,340,248,441,232,229,187,503,361,427,266,186,138,123,121,0,157,0,157,0,157,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
