B20005C_001E,B20005C_001M,B20005C_002E,B20005C_002M,B20005C_003E,B20005C_003M,B20005C_004E,B20005C_004M,B20005C_005E,B20005C_005M,B20005C_006E,B20005C_006M,B20005C_007E,B20005C_007M,B20005C_008E,B20005C_008M,B20005C_009E,B20005C_009M,B20005C_010E,B20005C_010M,B20005C_011E,B20005C_011M,B20005C_012E,B20005C_012M,B20005C_013E,B20005C_013M,B20005C_014E,B20005C_014M,B20005C_015E,B20005C_015M,B20005C_016E,B20005C_016M,B20005C_017E,B20005C_017M,B20005C_018E,B20005C_018M,B20005C_019E,B20005C_019M,B20005C_020E,B20005C_020M,B20005C_021E,B20005C_021M,B20005C_022E,B20005C_022M,B20005C_023E,B20005C_023M,B20005C_024E,B20005C_024M,B20005C_025E,B20005C_025M,B20005C_026E,B20005C_026M,B20005C_027E,B20005C_027M,B20005C_028E,B20005C_028M,B20005C_029E,B20005C_029M,B20005C_030E,B20005C_030M,B20005C_031E,B20005C_031M,B20005C_032E,B20005C_032M,B20005C_033E,B20005C_033M,B20005C_034E,B20005C_034M,B20005C_035E,B20005C_035M,B20005C_036E,B20005C_036M,B20005C_037E,B20005C_037M,B20005C_038E,B20005C_038M,B20005C_039E,B20005C_039M,B20005C_040E,B20005C_040M,B20005C_041E,B20005C_041M,B20005C_042E,B20005C_042M,B20005C_043E,B20005C_043M,B20005C_044E,B20005C_044M,B20005C_045E,B20005C_045M,B20005C_046E,B20005C_046M,B20005C_047E,B20005C_047M,B20005C_048E,B20005C_048M,B20005C_049E,B20005C_049M,B20005C_050E,B20005C_050M,B20005C_051E,B20005C_051M,B20005C_052E,B20005C_052M,B20005C_053E,B20005C_053M,B20005C_054E,B20005C_054M,B20005C_055E,B20005C_055M,B20005C_056E,B20005C_056M,B20005C_057E,B20005C_057M,B20005C_058E,B20005C_058M,B20005C_059E,B20005C_059M,B20005C_060E,B20005C_060M,B20005C_061E,B20005C_061M,B20005C_062E,B20005C_062M,B20005C_063E,B20005C_063M,B20005C_064E,B20005C_064M,B20005C_065E,B20005C_065M,B20005C_066E,B20005C_066M,B20005C_067E,B20005C_067M,B20005C_068E,B20005C_068M,B20005C_069E,B20005C_069M,B20005C_070E,B20005C_070M,B20005C_071E,B20005C_071M,B20005C_072E,B20005C_072M,B20005C_073E,B20005C_073M,B20005C_074E,B20005C_074M,B20005C_075E,B20005C_075M,B20005C_076E,B20005C_076M,B20005C_077E,B20005C_077M,B20005C_078E,B20005C_078M,B20005C_079E,B20005C_079M,B20005C_080E,B20005C_080M,B20005C_081E,B20005C_081M,B20005C_082E,B20005C_082M,B20005C_083E,B20005C_083M,B20005C_084E,B20005C_084M,B20005C_085E,B20005C_085M,B20005C_086E,B20005C_086M,B20005C_087E,B20005C_087M,B20005C_088E,B20005C_088M,B20005C_089E,B20005C_089M,B20005C_090E,B20005C_090M,B20005C_091E,B20005C_091M,B20005C_092E,B20005C_092M,B20005C_093E,B20005C_093M,B20005C_094E,B20005C_094M,B20005C_095E,B20005C_095M,B20005C_001M,B20005C_001EA,B20005C_001MA,B20005C_002M,B20005C_002EA,B20005C_002MA,B20005C_003M,B20005C_003EA,B20005C_003MA,B20005C_004M,B20005C_004EA,B20005C_004MA,B20005C_005M,B20005C_005EA,B20005C_005MA,B20005C_006M,B20005C_006EA,B20005C_006MA,B20005C_007M,B20005C_007EA,B20005C_007MA,B20005C_008M,B20005C_008EA,B20005C_008MA,B20005C_009M,B20005C_009EA,B20005C_009MA,B20005C_010M,B20005C_010EA,B20005C_010MA,B20005C_011M,B20005C_011EA,B20005C_011MA,B20005C_012M,B20005C_012EA,B20005C_012MA,B20005C_013M,B20005C_013EA,B20005C_013MA,B20005C_014M,B20005C_014EA,B20005C_014MA,B20005C_015M,B20005C_015EA,B20005C_015MA,B20005C_016M,B20005C_016EA,B20005C_016MA,B20005C_017M,B20005C_017EA,B20005C_017MA,B20005C_018M,B20005C_018EA,B20005C_018MA,B20005C_019M,B20005C_019EA,B20005C_019MA,B20005C_020M,B20005C_020EA,B20005C_020MA,B20005C_021M,B20005C_021EA,B20005C_021MA,B20005C_022M,B20005C_022EA,B20005C_022MA,B20005C_023M,B20005C_023EA,B20005C_023MA,B20005C_024M,B20005C_024EA,B20005C_024MA,B20005C_025M,B20005C_025EA,B20005C_025MA,B20005C_026M,B20005C_026EA,B20005C_026MA,B20005C_027M,B20005C_027EA,B20005C_027MA,B20005C_028M,B20005C_028EA,B20005C_028MA,B20005C_029M,B20005C_029EA,B20005C_029MA,B20005C_030M,B20005C_030EA,B20005C_030MA,B20005C_031M,B20005C_031EA,B20005C_031MA,B20005C_032M,B20005C_032EA,B20005C_032MA,B20005C_033M,B20005C_033EA,B20005C_033MA,B20005C_034M,B20005C_034EA,B20005C_034MA,B20005C_035M,B20005C_035EA,B20005C_035MA,B20005C_036M,B20005C_036EA,B20005C_036MA,B20005C_037M,B20005C_037EA,B20005C_037MA,B20005C_038M,B20005C_038EA,B20005C_038MA,B20005C_039M,B20005C_039EA,B20005C_039MA,B20005C_040M,B20005C_040EA,B20005C_040MA,B20005C_041M,B20005C_041EA,B20005C_041MA,B20005C_042M,B20005C_042EA,B20005C_042MA,B20005C_043M,B20005C_043EA,B20005C_043MA,B20005C_044M,B20005C_044EA,B20005C_044MA,B20005C_045M,B20005C_045EA,B20005C_045MA,B20005C_046M,B20005C_046EA,B20005C_046MA,B20005C_047M,B20005C_047EA,B20005C_047MA,B20005C_048M,B20005C_048EA,B20005C_048MA,B20005C_049M,B20005C_049EA,B20005C_049MA,B20005C_050M,B20005C_050EA,B20005C_050MA,B20005C_051M,B20005C_051EA,B20005C_051MA,B20005C_052M,B20005C_052EA,B20005C_052MA,B20005C_053M,B20005C_053EA,B20005C_053MA,B20005C_054M,B20005C_054EA,B20005C_054MA,B20005C_055M,B20005C_055EA,B20005C_055MA,B20005C_056M,B20005C_056EA,B20005C_056MA,B20005C_057M,B20005C_057EA,B20005C_057MA,B20005C_058M,B20005C_058EA,B20005C_058MA,B20005C_059M,B20005C_059EA,B20005C_059MA,B20005C_060M,B20005C_060EA,B20005C_060MA,B20005C_061M,B20005C_061EA,B20005C_061MA,B20005C_062M,B20005C_062EA,B20005C_062MA,B20005C_063M,B20005C_063EA,B20005C_063MA,B20005C_064M,B20005C_064EA,B20005C_064MA,B20005C_065M,B20005C_065EA,B20005C_065MA,B20005C_066M,B20005C_066EA,B20005C_066MA,B20005C_067M,B20005C_067EA,B20005C_067MA,B20005C_068M,B20005C_068EA,B20005C_068MA,B20005C_069M,B20005C_069EA,B20005C_069MA,B20005C_070M,B20005C_070EA,B20005C_070MA,B20005C_071M,B20005C_071EA,B20005C_071MA,B20005C_072M,B20005C_072EA,B20005C_072MA,B20005C_073M,B20005C_073EA,B20005C_073MA,B20005C_074M,B20005C_074EA,B20005C_074MA,B20005C_075M,B20005C_075EA,B20005C_075MA,B20005C_076M,B20005C_076EA,B20005C_076MA,B20005C_077M,B20005C_077EA,B20005C_077MA,B20005C_078M,B20005C_078EA,B20005C_078MA,B20005C_079M,B20005C_079EA,B20005C_079MA,B20005C_080M,B20005C_080EA,B20005C_080MA,B20005C_081M,B20005C_081EA,B20005C_081MA,B20005C_082M,B20005C_082EA,B20005C_082MA,B20005C_083M,B20005C_083EA,B20005C_083MA,B20005C_084M,B20005C_084EA,B20005C_084MA,B20005C_085M,B20005C_085EA,B20005C_085MA,B20005C_086M,B20005C_086EA,B20005C_086MA,B20005C_087M,B20005C_087EA,B20005C_087MA,B20005C_088M,B20005C_088EA,B20005C_088MA,B20005C_089M,B20005C_089EA,B20005C_089MA,B20005C_090M,B20005C_090EA,B20005C_090MA,B20005C_091M,B20005C_091EA,B20005C_091MA,B20005C_092M,B20005C_092EA,B20005C_092MA,B20005C_093M,B20005C_093EA,B20005C_093MA,B20005C_094M,B20005C_094EA,B20005C_094MA,B20005C_095M,B20005C_095EA,B20005C_095MA,state
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
146248,3935,67430,1907,21629,1806,0,195,21629,1806,90,149,0,195,517,346,159,111,1025,371,325,173,1233,500,1548,649,1664,551,1084,393,2627,767,1415,496,2445,701,1051,357,460,196,1206,451,1726,711,461,218,1370,449,1223,504,45801,2422,31332,1933,14469,1376,2982,717,1218,406,1881,590,1919,633,1041,466,623,223,967,376,230,153,346,244,140,126,976,554,368,245,373,312,58,50,50,82,243,252,78,108,92,93,367,431,517,634,78818,2537,27109,2270,0,195,27109,2270,135,130,252,196,424,287,1037,639,1508,668,594,309,2189,748,1311,730,2041,658,1915,808,2935,777,3347,959,1433,398,1665,538,1300,416,588,221,1136,428,1302,633,1464,526,533,316,51709,2541,36300,1860,15409,1863,3345,1075,1713,556,2102,658,1221,496,2002,647,857,441,1018,424,709,428,593,300,101,81,285,159,569,328,281,224,23,31,305,397,21,26,202,153,51,63,11,21,0,195,3935,null,null,1907,null,null,1806,null,null,195,null,null,1806,null,null,149,null,null,195,null,null,346,null,null,111,null,null,371,null,null,173,null,null,500,null,null,649,null,null,551,null,null,393,null,null,767,null,null,496,null,null,701,null,null,357,null,null,196,null,null,451,null,null,711,null,null,218,null,null,449,null,null,504,null,null,2422,null,null,1933,null,null,1376,null,null,717,null,null,406,null,null,590,null,null,633,null,null,466,null,null,223,null,null,376,null,null,153,null,null,244,null,null,126,null,null,554,null,null,245,null,null,312,null,null,50,null,null,82,null,null,252,null,null,108,null,null,93,null,null,431,null,null,634,null,null,2537,null,null,2270,null,null,195,null,null,2270,null,null,130,null,null,196,null,null,287,null,null,639,null,null,668,null,null,309,null,null,748,null,null,730,null,null,658,null,null,808,null,null,777,null,null,959,null,null,398,null,null,538,null,null,416,null,null,221,null,null,428,null,null,633,null,null,526,null,null,316,null,null,2541,null,null,1860,null,null,1863,null,null,1075,null,null,556,null,null,658,null,null,496,null,null,647,null,null,441,null,null,424,null,null,428,null,null,300,null,null,81,null,null,159,null,null,328,null,null,224,null,null,31,null,null,397,null,null,26,null,null,153,null,null,63,null,null,21,null,null,195,null,null,35
57256,4599,27172,2800,11064,1722,0,192,11064,1722,0,192,0,192,51,85,0,192,474,401,211,216,615,417,520,379,804,531,190,185,1629,694,1148,472,823,490,570,345,510,296,571,348,880,489,211,255,1174,520,683,418,16108,2044,9511,1523,6597,1416,1159,442,684,433,688,513,359,250,522,355,702,716,352,326,215,291,711,615,191,241,0,192,85,78,143,127,129,158,67,84,354,466,0,192,71,84,137,151,28,49,30084,2765,9984,1687,28,47,9956,1689,0,192,0,192,0,192,17,29,133,133,129,130,613,414,524,377,585,345,184,133,702,392,778,396,944,500,1029,469,874,528,594,384,389,245,946,735,995,528,520,336,20100,2323,13108,1878,6992,1285,913,369,687,334,825,453,705,389,1369,592,125,149,353,323,82,109,458,281,49,63,215,212,471,436,264,258,42,70,45,72,79,92,26,44,0,192,233,214,51,84,4599,null,null,2800,null,null,1722,null,null,192,null,null,1722,null,null,192,null,null,192,null,null,85,null,null,192,null,null,401,null,null,216,null,null,417,null,null,379,null,null,531,null,null,185,null,null,694,null,null,472,null,null,490,null,null,345,null,null,296,null,null,348,null,null,489,null,null,255,null,null,520,null,null,418,null,null,2044,null,null,1523,null,null,1416,null,null,442,null,null,433,null,null,513,null,null,250,null,null,355,null,null,716,null,null,326,null,null,291,null,null,615,null,null,241,null,null,192,null,null,78,null,null,127,null,null,158,null,null,84,null,null,466,null,null,192,null,null,84,null,null,151,null,null,49,null,null,2765,null,null,1687,null,null,47,null,null,1689,null,null,192,null,null,192,null,null,192,null,null,29,null,null,133,null,null,130,null,null,414,null,null,377,null,null,345,null,null,133,null,null,392,null,null,396,null,null,500,null,null,469,null,null,528,null,null,384,null,null,245,null,null,735,null,null,528,null,null,336,null,null,2323,null,null,1878,null,null,1285,null,null,369,null,null,334,null,null,453,null,null,389,null,null,592,null,null,149,null,null,323,null,null,109,null,null,281,null,null,63,null,null,212,null,null,436,null,null,258,null,null,70,null,null,72,null,null,92,null,null,44,null,null,192,null,null,214,null,null,84,null,null,36
94626,3811,45649,2343,18026,2045,0,203,18026,2045,63,92,0,203,0,203,207,164,854,509,246,219,383,305,530,403,1339,579,917,435,2196,596,1402,504,1529,508,1184,541,608,377,2075,786,1323,526,537,348,1094,445,1539,516,27623,1827,19544,1794,8079,1403,2052,719,865,337,1442,702,293,297,902,497,110,136,607,363,261,204,235,244,102,124,178,161,165,123,423,337,0,203,32,59,141,158,177,336,17,27,0,203,77,123,48977,2257,15919,1549,0,203,15919,1549,214,201,69,126,81,113,48,80,305,223,1132,629,1114,500,551,275,1625,612,249,216,1712,611,2545,665,1690,522,1081,439,483,299,1609,647,743,365,161,164,310,234,197,147,33058,2074,23584,1355,9474,1579,2162,803,953,468,862,426,762,443,805,378,834,337,762,444,407,324,261,193,33,57,588,403,261,163,186,150,188,160,112,183,46,77,26,44,47,79,45,73,134,145,3811,null,null,2343,null,null,2045,null,null,203,null,null,2045,null,null,92,null,null,203,null,null,203,null,null,164,null,null,509,null,null,219,null,null,305,null,null,403,null,null,579,null,null,435,null,null,596,null,null,504,null,null,508,null,null,541,null,null,377,null,null,786,null,null,526,null,null,348,null,null,445,null,null,516,null,null,1827,null,null,1794,null,null,1403,null,null,719,null,null,337,null,null,702,null,null,297,null,null,497,null,null,136,null,null,363,null,null,204,null,null,244,null,null,124,null,null,161,null,null,123,null,null,337,null,null,203,null,null,59,null,null,158,null,null,336,null,null,27,null,null,203,null,null,123,null,null,2257,null,null,1549,null,null,203,null,null,1549,null,null,201,null,null,126,null,null,113,null,null,80,null,null,223,null,null,629,null,null,500,null,null,275,null,null,612,null,null,216,null,null,611,null,null,665,null,null,522,null,null,439,null,null,299,null,null,647,null,null,365,null,null,164,null,null,234,null,null,147,null,null,2074,null,null,1355,null,null,1579,null,null,803,null,null,468,null,null,426,null,null,443,null,null,378,null,null,337,null,null,444,null,null,324,null,null,193,null,null,57,null,null,403,null,null,163,null,null,150,null,null,160,null,null,183,null,null,77,null,null,44,null,null,79,null,null,73,null,null,145,null,null,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
217893,4956,104826,3188,46744,2292,0,159,46744,2292,40,71,51,80,220,157,455,208,878,312,1210,541,1549,430,2187,779,3000,645,1896,572,3899,893,3589,772,3307,784,4259,733,3139,649,3385,702,4372,803,2461,618,3261,604,3586,684,58082,2568,35837,2310,22245,1809,3789,815,2905,800,3245,710,1450,432,2212,504,714,313,1716,590,641,274,812,334,272,194,922,348,834,352,416,185,598,240,365,238,356,196,190,131,261,208,252,166,295,196,113067,2866,39873,2166,0,159,39873,2166,54,79,30,50,232,154,726,298,1935,477,686,291,1766,502,1998,576,3329,707,2625,669,3283,575,6054,908,4243,773,3147,675,1614,456,1675,424,2311,670,1346,452,1649,485,1170,390,73194,2518,46218,1879,26976,1942,5705,1052,3507,711,3786,827,1401,449,2629,641,2163,824,2168,565,1034,397,973,340,698,277,708,313,543,253,461,240,436,292,81,101,264,156,119,119,237,202,21,38,42,69,4956,null,null,3188,null,null,2292,null,null,159,null,null,2292,null,null,71,null,null,80,null,null,157,null,null,208,null,null,312,null,null,541,null,null,430,null,null,779,null,null,645,null,null,572,null,null,893,null,null,772,null,null,784,null,null,733,null,null,649,null,null,702,null,null,803,null,null,618,null,null,604,null,null,684,null,null,2568,null,null,2310,null,null,1809,null,null,815,null,null,800,null,null,710,null,null,432,null,null,504,null,null,313,null,null,590,null,null,274,null,null,334,null,null,194,null,null,348,null,null,352,null,null,185,null,null,240,null,null,238,null,null,196,null,null,131,null,null,208,null,null,166,null,null,196,null,null,2866,null,null,2166,null,null,159,null,null,2166,null,null,79,null,null,50,null,null,154,null,null,298,null,null,477,null,null,291,null,null,502,null,null,576,null,null,707,null,null,669,null,null,575,null,null,908,null,null,773,null,null,675,null,null,456,null,null,424,null,null,670,null,null,452,null,null,485,null,null,390,null,null,2518,null,null,1879,null,null,1942,null,null,1052,null,null,711,null,null,827,null,null,449,null,null,641,null,null,824,null,null,565,null,null,397,null,null,340,null,null,277,null,null,313,null,null,253,null,null,240,null,null,292,null,null,101,null,null,156,null,null,119,null,null,202,null,null,38,null,null,69,null,null,40
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
