B27011_001E,B27011_001M,B27011_002E,B27011_002M,B27011_003E,B27011_003M,B27011_004E,B27011_004M,B27011_005E,B27011_005M,B27011_006E,B27011_006M,B27011_007E,B27011_007M,B27011_008E,B27011_008M,B27011_009E,B27011_009M,B27011_010E,B27011_010M,B27011_011E,B27011_011M,B27011_012E,B27011_012M,B27011_013E,B27011_013M,B27011_014E,B27011_014M,B27011_015E,B27011_015M,B27011_016E,B27011_016M,B27011_017E,B27011_017M,B27011_018E,B27011_018M,B27011_019E,B27011_019M,B27011_020E,B27011_020M,B27011_021E,B27011_021M,B27011_022E,B27011_022M,B27011_023E,B27011_023M,B27011_024E,B27011_024M,B27011_025E,B27011_025M,B27011_026E,B27011_026M,B27011_027E,B27011_027M,B27011_028E,B27011_028M,B27011_029E,B27011_029M,B27011_030E,B27011_030M,B27011_031E,B27011_031M,B27011_032E,B27011_032M,B27011_033E,B27011_033M,B27011_034E,B27011_034M,B27011_035E,B27011_035M,B27011_001M,B27011_001EA,B27011_001MA,B27011_002M,B27011_002EA,B27011_002MA,B27011_003M,B27011_003EA,B27011_003MA,B27011_004M,B27011_004EA,B27011_004MA,B27011_005M,B27011_005EA,B27011_005MA,B27011_006M,B27011_006EA,B27011_006MA,B27011_007M,B27011_007EA,B27011_007MA,B27011_008M,B27011_008EA,B27011_008MA,B27011_009M,B27011_009EA,B27011_009MA,B27011_010M,B27011_010EA,B27011_010MA,B27011_011M,B27011_011EA,B27011_011MA,B27011_012M,B27011_012EA,B27011_012MA,B27011_013M,B27011_013EA,B27011_013MA,B27011_014M,B27011_014EA,B27011_014MA,B27011_015M,B27011_015EA,B27011_015MA,B27011_016M,B27011_016EA,B27011_016MA,B27011_017M,B27011_017EA,B27011_017MA,B27011_018M,B27011_018EA,B27011_018MA,B27011_019M,B27011_019EA,B27011_019MA,B27011_020M,B27011_020EA,B27011_020MA,B27011_021M,B27011_021EA,B27011_021MA,B27011_022M,B27011_022EA,B27011_022MA,B27011_023M,B27011_023EA,B27011_023MA,B27011_024M,B27011_024EA,B27011_024MA,B27011_025M,B27011_025EA,B27011_025MA,B27011_026M,B27011_026EA,B27011_026MA,B27011_027M,B27011_027EA,B27011_027MA,B27011_028M,B27011_028EA,B27011_028MA,B27011_029M,B27011_029EA,B27011_029MA,B27011_030M,B27011_030EA,B27011_030MA,B27011_031M,B27011_031EA,B27011_031MA,B27011_032M,B27011_032EA,B27011_032MA,B27011_033M,B27011_033EA,B27011_033MA,B27011_034M,B27011_034EA,B27011_034MA,B27011_035M,B27011_035EA,B27011_035MA,state
1062425,1118,677132,6188,648571,7403,602735,6815,537932,7617,499830,7778,52369,3738,64803,4665,45836,3119,45703,3126,33230,2373,41267,3006,133,132,28561,2873,26802,2828,17206,2354,10937,1927,6928,1377,9596,1730,1759,634,1759,634,869,372,1641,613,0,172,385293,6235,183405,5635,163691,5750,87765,4977,91352,5142,19714,2352,201888,2915,201780,2904,127696,4016,198187,2930,108,93,1118,null,null,6188,null,null,7403,null,null,6815,null,null,7617,null,null,7778,null,null,3738,null,null,4665,null,null,3119,null,null,3126,null,null,2373,null,null,3006,null,null,132,null,null,2873,null,null,2828,null,null,2354,null,null,1927,null,null,1377,null,null,1730,null,null,634,null,null,634,null,null,372,null,null,613,null,null,172,null,null,6235,null,null,5635,null,null,5750,null,null,4977,null,null,5142,null,null,2352,null,null,2915,null,null,2904,null,null,4016,null,null,2930,null,null,93,null,null,23
4573947,2677,3212000,13067,3044611,14029,2854294,12107,2636067,14040,2415267,14929,295793,10660,218227,10297,190317,5502,189079,5534,151504,4962,161135,5198,1238,568,167389,6574,160229,6528,130316,6208,73374,4205,62683,4436,29913,2919,7160,1368,6735,1325,3978,873,6185,1283,425,342,1361947,12387,707243,10522,645134,9673,424540,9433,274194,8436,62109,5007,654704,6165,648392,6040,447483,8121,634924,5960,6312,1369,2677,null,null,13067,null,null,14029,null,null,12107,null,null,14040,null,null,14929,null,null,10660,null,null,10297,null,null,5502,null,null,5534,null,null,4962,null,null,5198,null,null,568,null,null,6574,null,null,6528,null,null,6208,null,null,4205,null,null,4436,null,null,2919,null,null,1368,null,null,1325,null,null,873,null,null,1283,null,null,342,null,null,12387,null,null,10522,null,null,9673,null,null,9433,null,null,8436,null,null,5007,null,null,6165,null,null,6040,null,null,8121,null,null,5960,null,null,1369,null,null,24
5360773,1646,3714474,17648,3525531,18882,3298921,17347,3194650,17642,2769487,21929,516879,14472,104271,6867,226610,5512,225438,5420,173549,4564,194111,4989,1172,617,188943,7542,180230,7446,163508,6809,87192,5264,84932,4664,16722,2841,8713,1511,8672,1500,5548,1131,8145,1397,41,53,1646299,17595,845551,15249,811683,14192,478889,10670,393278,11989,33868,4006,800748,6162,798472,6221,507672,8010,780263,6043,2276,731,1646,null,null,17648,null,null,18882,null,null,17347,null,null,17642,null,null,21929,null,null,14472,null,null,6867,null,null,5512,null,null,5420,null,null,4564,null,null,4989,null,null,617,null,null,7542,null,null,7446,null,null,6809,null,null,5264,null,null,4664,null,null,2841,null,null,1511,null,null,1500,null,null,1131,null,null,1397,null,null,53,null,null,17595,null,null,15249,null,null,14192,null,null,10670,null,null,11989,null,null,4006,null,null,6162,null,null,6221,null,null,8010,null,null,6043,null,null,731,null,null,25
7630545,2134,4813907,17517,4526933,18412,4297067,16266,3989121,18065,3551902,20375,547465,10983,307946,8815,229866,6172,228758,6139,178380,5650,208335,5776,1108,484,286974,7901,279390,7942,229449,7921,106118,5397,131646,5983,49941,2851,7584,925,7527,928,4559,796,7453,941,57,73,2816638,17153,1483165,15612,1381401,14548,807632,11620,711500,12030,101764,4974,1333473,6133,1330535,6269,972498,8824,1321485,6487,2938,925,2134,null,null,17517,null,null,18412,null,null,16266,null,null,18065,null,null,20375,null,null,10983,null,null,8815,null,null,6172,null,null,6139,null,null,5650,null,null,5776,null,null,484,null,null,7901,null,null,7942,null,null,7921,null,null,5397,null,null,5983,null,null,2851,null,null,925,null,null,928,null,null,796,null,null,941,null,null,73,null,null,17153,null,null,15612,null,null,14548,null,null,11620,null,null,12030,null,null,4974,null,null,6133,null,null,6269,null,null,8824,null,null,6487,null,null,925,null,null,26
4176115,2247,2979603,9146,2870458,10188,2721833,9469,2597384,11317,2332304,12962,341049,9401,124449,6075,148625,4281,148276,4256,110846,4324,134365,3976,349,278,109145,4818,105513,4786,88408,4553,51543,3596,40818,3029,17105,2095,3632,663,3632,663,2208,550,3409,629,0,149,1196512,8804,548318,8471,509632,8456,318343,7406,232267,7343,38686,3062,648194,4594,647122,4757,466066,6215,641670,4711,1072,472,2247,null,null,9146,null,null,10188,null,null,9469,null,null,11317,null,null,12962,null,null,9401,null,null,6075,null,null,4281,null,null,4256,null,null,4324,null,null,3976,null,null,278,null,null,4818,null,null,4786,null,null,4553,null,null,3596,null,null,3029,null,null,2095,null,null,663,null,null,663,null,null,550,null,null,629,null,null,149,null,null,8804,null,null,8471,null,null,8456,null,null,7406,null,null,7343,null,null,3062,null,null,4594,null,null,4757,null,null,6215,null,null,4711,null,null,472,null,null,27
2203060,2627,1314749,12233,1217857,12927,1150396,12069,985791,12076,937937,12458,84789,5576,164605,7965,67461,3660,67119,3642,45730,3323,61998,3591,342,363,96892,5992,94708,5936,51252,4003,28749,3068,24848,2793,43456,4193,2184,767,2147,772,692,410,2147,772,37,63,888311,12016,521456,10852,417338,9354,226294,7599,232911,7081,104118,5569,366855,4536,365822,4635,188651,5667,363760,4708,1033,447,2627,null,null,12233,null,null,12927,null,null,12069,null,null,12076,null,null,12458,null,null,5576,null,null,7965,null,null,3660,null,null,3642,null,null,3323,null,null,3591,null,null,363,null,null,5992,null,null,5936,null,null,4003,null,null,3068,null,null,2793,null,null,4193,null,null,767,null,null,772,null,null,410,null,null,772,null,null,63,null,null,12016,null,null,10852,null,null,9354,null,null,7599,null,null,7081,null,null,5569,null,null,4536,null,null,4635,null,null,5667,null,null,4708,null,null,447,null,null,28
4590728,3601,2990771,15627,2849330,16483,2685624,15120,2395795,15590,2298525,15699,155712,7141,289829,10431,163706,5957,162785,5936,108096,4841,148439,5706,921,443,141441,6298,137720,6202,83119,5071,56119,3620,30629,3307,54601,4569,3721,822,3678,816,1565,498,3638,812,43,72,1599957,15005,829830,13512,707333,12767,447423,11004,319610,9128,122497,5367,770127,6461,767968,6485,454554,8148,761637,6282,2159,695,3601,null,null,15627,null,null,16483,null,null,15120,null,null,15590,null,null,15699,null,null,7141,null,null,10431,null,null,5957,null,null,5936,null,null,4841,null,null,5706,null,null,443,null,null,6298,null,null,6202,null,null,5071,null,null,3620,null,null,3307,null,null,4569,null,null,822,null,null,816,null,null,498,null,null,812,null,null,72,null,null,15005,null,null,13512,null,null,12767,null,null,11004,null,null,9128,null,null,5367,null,null,6461,null,null,6485,null,null,8148,null,null,6282,null,null,695,null,null,29
799879,1851,520917,4795,497184,5358,464545,4925,416538,5904,380173,6260,55448,3938,48007,3916,32639,1954,32482,1944,20884,1472,30830,1879,157,134,23733,2252,22825,2276,16731,2044,9652,1692,7928,1547,6094,1327,908,385,908,385,529,262,908,385,0,168,278962,4447,133063,4448,114738,4341,69055,3408,56145,3574,18325,2090,145899,2218,145694,2244,87907,3254,144911,2261,205,175,1851,null,null,4795,null,null,5358,null,null,4925,null,null,5904,null,null,6260,null,null,3938,null,null,3916,null,null,1954,null,null,1944,null,null,1472,null,null,1879,null,null,134,null,null,2252,null,null,2276,null,null,2044,null,null,1692,null,null,1547,null,null,1327,null,null,385,null,null,385,null,null,262,null,null,385,null,null,168,null,null,4447,null,null,4448,null,null,4341,null,null,3408,null,null,3574,null,null,2090,null,null,2218,null,null,2244,null,null,3254,null,null,2261,null,null,175,null,null,30
1404965,1565,1003699,6779,968713,7125,908365,6855,819316,8786,791700,9011,47334,2946,89049,5244,60348,2405,59963,2401,43722,2103,55223,2515,385,383,34986,3183,33587,3086,20360,2305,15220,1943,5954,1366,13227,1931,1399,506,1362,493,563,260,1362,493,37,59,401266,6399,189839,5953,156356,5401,115006,4629,55805,3511,33483,3042,211427,2906,210752,2939,137745,3308,208948,2942,675,338,1565,null,null,6779,null,null,7125,null,null,6855,null,null,8786,null,null,9011,null,null,2946,null,null,5244,null,null,2405,null,null,2401,null,null,2103,null,null,2515,null,null,383,null,null,3183,null,null,3086,null,null,2305,null,null,1943,null,null,1366,null,null,1931,null,null,506,null,null,493,null,null,260,null,null,493,null,null,59,null,null,6399,null,null,5953,null,null,5401,null,null,4629,null,null,3511,null,null,3042,null,null,2906,null,null,2939,null,null,3308,null,null,2942,null,null,338,null,null,31
2229332,1250,1460785,9911,1365818,11522,1294975,11000,1110188,14106,1008533,14322,139043,6976,184787,8253,70843,3337,68716,3258,47280,2991,60554,3056,2127,968,94967,5487,91612,5446,68470,4643,36490,3541,35353,3328,23142,2570,3355,893,2955,755,1442,503,2616,714,400,411,768547,9925,405226,9291,335271,8793,202350,7021,160556,7538,69955,5213,363321,3613,359173,3574,182354,5382,353775,3880,4148,1161,1250,null,null,9911,null,null,11522,null,null,11000,null,null,14106,null,null,14322,null,null,6976,null,null,8253,null,null,3337,null,null,3258,null,null,2991,null,null,3056,null,null,968,null,null,5487,null,null,5446,null,null,4643,null,null,3541,null,null,3328,null,null,2570,null,null,893,null,null,755,null,null,503,null,null,714,null,null,411,null,null,9925,null,null,9291,null,null,8793,null,null,7021,null,null,7538,null,null,5213,null,null,3613,null,null,3574,null,null,5382,null,null,3880,null,null,1161,null,null,32
1057057,1410,734238,6738,708265,6929,658583,6641,606575,8084,569370,8483,51796,3612,52008,4287,49682,2860,49667,2861,36364,2723,45031,3045,15,25,25973,2874,24484,2793,19237,2680,12782,2115,7055,1745,5247,1125,1489,478,1489,478,931,380,1470,477,0,187,322819,6335,156032,6241,142511,6028,91640,4943,63501,4396,13521,1968,166787,2940,166748,2946,113836,3870,165007,2912,39,64,1410,null,null,6738,null,null,6929,null,null,6641,null,null,8084,null,null,8483,null,null,3612,null,null,4287,null,null,2860,null,null,2861,null,null,2723,null,null,3045,null,null,25,null,null,2874,null,null,2793,null,null,2680,null,null,2115,null,null,1745,null,null,1125,null,null,478,null,null,478,null,null,380,null,null,477,null,null,187,null,null,6335,null,null,6241,null,null,6028,null,null,4943,null,null,4396,null,null,1968,null,null,2940,null,null,2946,null,null,3870,null,null,2912,null,null,64,null,null,33
6857630,1472,4641621,20957,4369598,20742,4096508,18983,3672188,21406,3390657,23236,346194,10598,424320,12750,273090,6342,269522,6254,205771,5130,235826,6128,3568,1054,272023,8259,260291,8084,203115,7336,127098,6161,83358,5124,57176,4724,11732,1452,11216,1478,7197,1307,10818,1496,516,413,2216009,20809,1168317,18382,1032122,16744,698307,12179,408437,12054,136195,6926,1047692,6736,1034536,6781,628049,8244,1021435,6949,13156,2278,1472,null,null,20957,null,null,20742,null,null,18983,null,null,21406,null,null,23236,null,null,10598,null,null,12750,null,null,6342,null,null,6254,null,null,5130,null,null,6128,null,null,1054,null,null,8259,null,null,8084,null,null,7336,null,null,6161,null,null,5124,null,null,4724,null,null,1452,null,null,1478,null,null,1307,null,null,1496,null,null,413,null,null,20809,null,null,18382,null,null,16744,null,null,12179,null,null,12054,null,null,6926,null,null,6736,null,null,6781,null,null,8244,null,null,6949,null,null,2278,null,null,34
1557403,2155,938507,9118,870227,9085,816628,8801,718482,10135,578069,11019,173214,8826,98146,6401,53599,3178,53215,3171,34940,2652,47329,3132,384,291,68280,4990,66134,4959,52912,4408,18457,2442,36411,3907,13222,2181,2146,718,2146,718,881,423,1984,734,0,195,618896,9443,337986,8895,290454,7623,142773,4901,170440,7882,47532,4323,280910,3342,278590,3461,150412,4415,273918,3552,2320,714,2155,null,null,9118,null,null,9085,null,null,8801,null,null,10135,null,null,11019,null,null,8826,null,null,6401,null,null,3178,null,null,3171,null,null,2652,null,null,3132,null,null,291,null,null,4990,null,null,4959,null,null,4408,null,null,2442,null,null,3907,null,null,2181,null,null,718,null,null,718,null,null,423,null,null,734,null,null,195,null,null,9443,null,null,8895,null,null,7623,null,null,4901,null,null,7882,null,null,4323,null,null,3342,null,null,3461,null,null,4415,null,null,3552,null,null,714,null,null,35
15334810,3374,10007652,23297,9427650,26317,8890089,25547,8173680,26943,7004389,30307,1394713,23559,716409,19822,537561,7944,532141,7835,394153,7224,452632,8515,5420,1293,580002,14622,558669,14214,469816,12818,223633,7541,270208,9439,88853,5603,21333,2111,20200,1887,9614,1451,19715,1872,1133,699,5327158,22670,2950503,21655,2698691,23111,1509489,16977,1417910,20166,251812,9930,2376655,8665,2358654,8767,1314720,12916,2331305,9470,18001,2456,3374,null,null,23297,null,null,26317,null,null,25547,null,null,26943,null,null,30307,null,null,23559,null,null,19822,null,null,7944,null,null,7835,null,null,7224,null,null,8515,null,null,1293,null,null,14622,null,null,14214,null,null,12818,null,null,7541,null,null,9439,null,null,5603,null,null,2111,null,null,1887,null,null,1451,null,null,1872,null,null,699,null,null,22670,null,null,21655,null,null,23111,null,null,16977,null,null,20166,null,null,9930,null,null,8665,null,null,8767,null,null,12916,null,null,9470,null,null,2456,null,null,36
7665347,5417,4889142,19095,4595758,20617,4350429,19618,3777214,22933,3575724,23325,325948,10393,573215,14788,245329,6768,243709,6687,171316,6753,223117,6301,1620,653,293384,9119,285632,9059,178459,7354,116281,5873,72903,5100,107173,6128,7752,1436,7643,1436,3721,865,7587,1416,109,109,2776205,18745,1502633,17330,1253785,15326,806186,13115,572849,11846,248848,9517,1273572,7248,1268370,7465,782030,10733,1258590,7448,5202,1268,5417,null,null,19095,null,null,20617,null,null,19618,null,null,22933,null,null,23325,null,null,10393,null,null,14788,null,null,6768,null,null,6687,null,null,6753,null,null,6301,null,null,653,null,null,9119,null,null,9059,null,null,7354,null,null,5873,null,null,5100,null,null,6128,null,null,1436,null,null,1436,null,null,865,null,null,1416,null,null,109,null,null,18745,null,null,17330,null,null,15326,null,null,13115,null,null,11846,null,null,9517,null,null,7248,null,null,7465,null,null,10733,null,null,7448,null,null,1268,null,null,37
