GEO_ID,S2201_C01_001E,S2201_C01_001M,S2201_C01_002E,S2201_C01_002M,S2201_C01_003E,S2201_C01_003M,S2201_C01_004E,S2201_C01_005E,S2201_C01_005M,S2201_C01_006E,S2201_C01_004M,S2201_C01_006M,S2201_C01_007E,S2201_C01_007M,S2201_C01_008E,S2201_C01_008M,S2201_C01_009E,S2201_C01_009M,S2201_C01_010E,S2201_C01_010M,S2201_C01_011E,S2201_C01_011M,S2201_C01_012E,S2201_C01_012M,S2201_C01_013E,S2201_C01_013M,S2201_C01_014E,S2201_C01_014M,S2201_C01_015E,S2201_C01_015M,S2201_C01_016E,S2201_C01_016M,S2201_C01_017E,S2201_C01_017M,S2201_C01_018E,S2201_C01_018M,S2201_C01_019E,S2201_C01_019M,S2201_C01_020E,S2201_C01_020M,S2201_C01_021E,S2201_C01_021M,S2201_C02_001E,S2201_C02_001M,S2201_C02_002E,S2201_C02_002M,S2201_C02_003E,S2201_C02_003M,S2201_C02_004E,S2201_C02_004M,S2201_C02_005E,S2201_C02_005M,S2201_C02_006E,S2201_C02_006M,S2201_C02_007E,S2201_C02_007M,S2201_C02_008E,S2201_C02_008M,S2201_C02_009E,S2201_C02_009M,S2201_C02_010E,S2201_C02_010M,S2201_C02_011E,S2201_C02_011M,S2201_C02_012E,S2201_C02_012M,S2201_C02_013E,S2201_C02_013M,S2201_C02_014E,S2201_C02_014M,S2201_C02_015E,S2201_C02_015M,S2201_C02_016E,S2201_C02_016M,S2201_C02_017E,S2201_C02_017M,S2201_C02_018E,S2201_C02_018M,S2201_C02_019E,S2201_C02_019M,S2201_C02_020E,S2201_C02_020M,S2201_C02_021E,S2201_C02_021M,S2201_C03_001E,S2201_C03_001M,S2201_C03_002E,S2201_C03_002M,S2201_C03_003E,S2201_C03_003M,S2201_C03_004E,S2201_C03_004M,S2201_C03_005E,S2201_C03_005M,S2201_C03_006E,S2201_C03_006M,S2201_C03_007E,S2201_C03_007M,S2201_C03_008E,S2201_C03_008M,S2201_C03_009E,S2201_C03_009M,S2201_C03_010E,S2201_C03_010M,S2201_C03_011E,S2201_C03_011M,S2201_C03_012E,S2201_C03_012M,S2201_C03_013E,S2201_C03_013M,S2201_C03_014E,S2201_C03_014M,S2201_C03_015E,S2201_C03_015M,S2201_C03_016E,S2201_C03_016M,S2201_C03_017E,S2201_C03_017M,S2201_C03_018E,S2201_C03_018M,S2201_C03_019E,S2201_C03_019M,S2201_C03_020E,S2201_C03_020M,S2201_C03_021E,S2201_C03_021M,NAME,S2201_C01_001MA,S2201_C01_001EA,S2201_C01_002EA,S2201_C01_002MA,S2201_C01_003MA,S2201_C01_003EA,S2201_C01_004EA,S2201_C01_004MA,S2201_C01_005MA,S2201_C01_005EA,S2201_C01_006EA,S2201_C01_006MA,S2201_C01_007MA,S2201_C01_007EA,S2201_C01_008MA,S2201_C01_008EA,S2201_C01_009MA,S2201_C01_009EA,S2201_C01_010MA,S2201_C01_010EA,S2201_C01_011MA,S2201_C01_011EA,S2201_C01_012MA,S2201_C01_012EA,S2201_C01_013MA,S2201_C01_013EA,S2201_C01_014MA,S2201_C01_014EA,S2201_C01_015MA,S2201_C01_015EA,S2201_C01_016MA,S2201_C01_016EA,S2201_C01_017MA,S2201_C01_017EA,S2201_C01_018MA,S2201_C01_018EA,S2201_C01_019MA,S2201_C01_019EA,S2201_C01_020MA,S2201_C01_020EA,S2201_C01_021MA,S2201_C01_021EA,S2201_C02_001MA,S2201_C02_001EA,S2201_C02_002MA,S2201_C02_002EA,S2201_C02_003MA,S2201_C02_003EA,S2201_C02_004MA,S2201_C02_004EA,S2201_C02_005MA,S2201_C02_005EA,S2201_C02_006MA,S2201_C02_006EA,S2201_C02_007EA,S2201_C02_007MA,S2201_C02_008MA,S2201_C02_008EA,S2201_C02_009MA,S2201_C02_009EA,S2201_C02_010MA,S2201_C02_010EA,S2201_C02_011MA,S2201_C02_011EA,S2201_C02_012EA,S2201_C02_012MA,S2201_C02_013MA,S2201_C02_013EA,S2201_C02_014EA,S2201_C02_014MA,S2201_C02_015EA,S2201_C02_015MA,S2201_C02_016EA,S2201_C02_016MA,S2201_C02_017MA,S2201_C02_017EA,S2201_C02_018EA,S2201_C02_018MA,S2201_C02_019MA,S2201_C02_019EA,S2201_C02_020EA,S2201_C02_020MA,S2201_C02_021MA,S2201_C02_021EA,S2201_C03_001EA,S2201_C03_001MA,S2201_C03_002EA,S2201_C03_002MA,S2201_C03_003MA,S2201_C03_003EA,S2201_C03_004EA,S2201_C03_004MA,S2201_C03_005EA,S2201_C03_005MA,S2201_C03_006EA,S2201_C03_006MA,S2201_C03_007MA,S2201_C03_007EA,S2201_C03_008EA,S2201_C03_008MA,S2201_C03_009MA,S2201_C03_009EA,S2201_C03_010EA,S2201_C03_010MA,S2201_C03_011EA,S2201_C03_011MA,S2201_C03_012EA,S2201_C03_012MA,S2201_C03_013EA,S2201_C03_013MA,S2201_C03_014MA,S2201_C03_014EA,S2201_C03_015EA,S2201_C03_015MA,S2201_C03_016MA,S2201_C03_016EA,S2201_C03_017MA,S2201_C03_017EA,S2201_C03_018MA,S2201_C03_018EA,S2201_C03_019MA,S2201_C03_019EA,S2201_C03_020EA,S2201_C03_020MA,S2201_C03_021MA,S2201_C03_021EA,state
0400000US13,3546965,15286,32.7,0.3,34.7,0.4,17.4,25.2,0.3,98.7,0.3,0.1,63.4,0.3,30.2,0.2,0.2,0.1,2.9,0.1,0.0,0.1,1.9,0.1,1.3,0.1,6.3,0.1,59.4,0.3,47829,628,2389803,16893,15.2,0.3,36.6,0.5,48.2,0.4,1.8,-888888888.0,575317,10489,25.6,0.9,56.7,1.0,51.8,1.1,41.6,1.1,98.5,0.3,42.1,1.0,51.3,1.1,0.4,0.1,1.4,0.2,0.0,0.1,3.3,0.5,1.5,0.3,9.4,0.6,36.5,1.0,19674,551,431115,10526,23.0,0.9,48.6,1.1,28.4,1.2,-888888888,-888888888,2971648,15364,34.1,0.3,30.5,0.4,10.7,0.3,22.0,0.4,98.7,0.1,67.6,0.3,26.1,0.3,0.2,0.1,3.2,0.1,0.0,0.1,1.6,0.1,1.3,0.1,5.7,0.2,63.8,0.4,54956,628,1958688,14801,13.4,0.4,34.0,0.5,52.6,0.5,-888888888,-888888888,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),13
0400000US15,450120,4406,42.7,0.6,32.9,1.0,10.4,25.1,0.7,84.7,0.7,0.8,33.8,0.6,2.4,0.3,0.1,0.1,39.8,0.7,7.7,0.5,1.0,0.2,15.3,0.8,6.9,0.5,31.2,0.6,68020,1523,311203,4720,12.3,0.8,29.8,1.3,57.9,1.4,1.4,-888888888.0,51033,3610,40.4,3.1,53.6,3.0,38.9,3.5,45.2,2.6,77.1,3.3,26.0,2.9,1.1,0.9,0.3,0.3,29.9,3.0,18.4,2.3,1.3,0.8,22.9,3.3,11.7,2.3,22.0,2.9,28314,1945,38514,2912,17.8,3.3,37.4,3.4,44.8,3.8,-888888888,-888888888,399087,5094,43.0,0.7,30.2,1.0,6.8,0.7,22.5,0.8,85.7,0.9,34.8,0.7,2.5,0.3,0.1,0.1,41.1,0.8,6.3,0.5,0.9,0.2,14.3,0.9,6.3,0.5,32.4,0.7,72223,1598,272689,4734,11.6,0.8,28.7,1.3,59.7,1.5,-888888888,-888888888,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),15
0400000US16,588489,5467,36.0,0.6,34.9,0.8,14.7,27.3,0.8,98.4,0.8,0.3,93.4,0.4,0.6,0.2,1.0,0.2,1.4,0.2,0.1,0.1,1.9,0.3,1.6,0.3,7.9,0.4,87.9,0.5,46783,930,410061,6537,14.5,0.7,33.7,1.3,51.9,1.4,1.7,-888888888.0,76343,5069,19.9,2.3,57.7,3.0,46.1,3.0,43.1,3.0,96.6,1.1,86.6,2.3,1.1,0.7,3.2,1.0,1.4,0.9,0.1,0.1,4.2,1.4,3.4,1.1,16.2,2.1,76.1,2.6,21556,1191,54344,4200,13.2,2.3,47.0,3.6,39.8,3.7,-888888888,-888888888,512146,6084,38.5,0.8,31.5,0.8,10.0,0.8,24.9,0.9,98.7,0.3,94.5,0.5,0.5,0.2,0.7,0.1,1.4,0.2,0.1,0.1,1.6,0.3,1.3,0.3,6.7,0.4,89.6,0.5,50885,850,355717,6433,14.6,0.7,31.6,1.4,53.7,1.5,-888888888,-888888888,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),16
0400000US17,4783421,13914,35.3,0.2,32.1,0.3,14.0,23.0,0.3,98.7,0.2,0.1,76.8,0.2,13.6,0.2,0.2,0.1,4.3,0.1,0.0,0.1,3.8,0.1,1.3,0.1,11.1,0.2,69.9,0.2,56210,403,3128369,16865,13.3,0.3,32.4,0.3,54.2,0.3,1.5,-888888888.0,645686,12230,26.7,0.7,53.1,0.8,51.1,0.9,39.5,1.0,98.0,0.3,51.1,1.0,35.9,0.9,0.6,0.2,2.5,0.4,0.0,0.1,7.9,0.5,2.0,0.3,19.2,0.8,40.7,1.0,19820,530,458604,9024,20.3,1.0,48.0,1.3,31.7,1.2,-888888888,-888888888,4137735,17095,36.6,0.2,28.9,0.3,8.2,0.2,20.4,0.3,98.8,0.1,80.8,0.3,10.1,0.2,0.2,0.1,4.6,0.1,0.0,0.1,3.1,0.1,1.2,0.1,9.8,0.2,74.5,0.3,62969,528,2669765,17901,12.1,0.2,29.8,0.3,58.1,0.3,-888888888,-888888888,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),17
0400000US18,2498395,10688,35.2,0.3,32.2,0.3,14.9,27.4,0.4,-999999999.0,0.3,-999999999.0,86.4,0.2,9.0,0.2,0.2,0.1,1.5,0.1,-999999999.0,-999999999.0,1.7,0.1,1.2,0.1,4.4,0.1,83.9,0.2,47529,516,1647941,12570,14.9,0.4,33.5,0.6,51.5,0.6,1.2,-888888888.0,326546,9256,21.6,1.0,56.8,1.2,55.7,1.3,46.6,1.4,-999999999.0,-999999999.0,69.8,1.2,23.4,1.2,0.4,0.1,0.6,0.2,-999999999.0,-999999999.0,3.9,0.6,1.8,0.4,7.2,0.7,66.7,1.2,17334,463,229262,7819,23.4,1.4,50.4,1.8,26.2,1.4,-888888888,-888888888,2171849,12084,37.3,0.3,28.5,0.4,8.8,0.3,24.5,0.4,-999999999.0,-999999999.0,88.9,0.2,6.8,0.2,0.2,0.1,1.7,0.1,-999999999.0,-999999999.0,1.4,0.1,1.1,0.1,4.0,0.2,86.5,0.3,52487,525,1418679,13411,13.6,0.4,30.8,0.6,55.6,0.6,-888888888,-888888888,Indiana,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),18
0400000US19,1236209,7287,36.4,0.3,30.0,0.5,12.4,23.3,0.5,-999999999.0,0.5,-999999999.0,93.8,0.3,2.7,0.2,0.2,0.1,1.6,0.1,-999999999.0,-999999999.0,0.8,0.1,0.8,0.1,3.5,0.2,91.3,0.3,52229,533,793749,7802,13.3,0.5,28.2,0.7,58.6,0.8,1.5,-888888888.0,150086,5354,19.8,1.3,52.6,1.8,47.1,1.9,42.0,1.9,-999999999.0,-999999999.0,84.9,1.4,9.7,1.1,0.4,0.2,1.1,0.4,-999999999.0,-999999999.0,1.9,0.6,1.8,0.5,7.4,1.0,79.7,1.6,21580,1199,99015,4720,16.2,1.7,50.2,2.5,33.6,2.3,-888888888,-888888888,1086123,8394,38.7,0.4,26.8,0.5,7.6,0.4,20.7,0.5,-999999999.0,-999999999.0,95.1,0.3,1.7,0.2,0.2,0.1,1.7,0.1,-999999999.0,-999999999.0,0.7,0.1,0.7,0.1,2.9,0.2,92.9,0.3,57412,685,694734,7873,12.9,0.5,25.0,0.7,62.1,0.8,-888888888,-888888888,Iowa,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),19
0400000US20,1113729,6143,34.7,0.3,32.8,0.6,13.4,25.2,0.5,98.3,0.5,0.2,88.3,0.3,5.7,0.2,0.8,0.1,2.1,0.1,0.0,0.1,1.4,0.2,1.7,0.2,7.8,0.2,82.3,0.3,50972,609,735596,7493,12.3,0.5,31.6,0.7,56.2,0.8,1.3,-888888888.0,113599,3555,22.1,1.7,53.8,2.4,56.0,2.4,44.6,2.5,96.1,0.9,74.6,1.9,15.7,1.7,1.2,0.4,1.7,0.5,0.1,0.1,2.8,0.7,3.9,0.9,13.6,1.6,65.0,1.8,19045,1522,76863,3122,19.8,2.4,48.7,3.0,31.5,2.9,-888888888,-888888888,1000130,6972,36.2,0.4,30.4,0.6,8.5,0.5,23.0,0.5,98.6,0.2,89.8,0.3,4.6,0.3,0.8,0.1,2.1,0.1,0.0,0.1,1.3,0.2,1.4,0.2,7.1,0.3,84.2,0.4,55566,714,658733,7523,11.4,0.4,29.6,0.8,59.1,0.8,-888888888,-888888888,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),20
0400000US21,1705623,9376,36.3,0.4,31.5,0.5,18.7,32.0,0.6,-999999999.0,0.4,-999999999.0,89.3,0.3,7.8,0.2,0.2,0.1,1.0,0.1,-999999999.0,-999999999.0,0.5,0.1,1.1,0.1,2.0,0.1,88.0,0.3,43399,650,1139596,10907,19.3,0.5,34.0,0.7,46.7,0.6,1.7,-888888888.0,297015,6875,25.1,1.1,48.9,1.3,59.6,1.6,51.0,1.5,-999999999.0,-999999999.0,82.4,1.0,14.1,0.9,0.1,0.1,0.6,0.2,-999999999.0,-999999999.0,0.8,0.2,2.0,0.4,3.1,0.4,80.5,1.0,15324,536,200965,5721,31.7,1.8,46.2,1.9,22.1,1.3,-888888888,-888888888,1408608,10898,38.7,0.4,27.8,0.5,10.0,0.4,28.0,0.5,-999999999.0,-999999999.0,90.8,0.3,6.5,0.3,0.2,0.1,1.1,0.1,-999999999.0,-999999999.0,0.5,0.1,0.9,0.1,1.8,0.2,89.6,0.3,50951,472,938631,10157,16.7,0.5,31.3,0.7,52.0,0.6,-888888888,-888888888,Kentucky,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),21
0400000US22,1728149,9677,34.6,0.4,32.7,0.6,19.0,28.8,0.5,-999999999.0,0.4,-999999999.0,66.0,0.4,30.3,0.4,0.6,0.1,1.3,0.1,-999999999.0,-999999999.0,0.7,0.1,1.1,0.1,3.6,0.1,63.4,0.4,44164,869,1129437,12269,15.9,0.5,37.7,0.6,46.4,0.6,1.4,-888888888.0,297204,7881,27.2,1.1,51.3,1.6,55.1,1.4,44.8,1.2,-999999999.0,-999999999.0,38.3,1.4,57.6,1.4,0.9,0.3,0.7,0.2,-999999999.0,-999999999.0,0.8,0.3,1.7,0.4,3.4,0.5,35.9,1.4,16837,553,208726,6932,27.2,1.7,48.0,1.9,24.8,1.7,-888888888,-888888888,1430945,10783,36.2,0.4,28.8,0.6,11.5,0.4,25.5,0.5,-999999999.0,-999999999.0,71.8,0.4,24.6,0.4,0.5,0.1,1.4,0.1,-999999999.0,-999999999.0,0.7,0.1,1.0,0.1,3.6,0.2,69.1,0.5,51557,528,920711,10537,13.4,0.5,35.4,0.7,51.3,0.7,-888888888,-888888888,Louisiana,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),22
0400000US23,547686,5711,40.9,0.6,25.6,0.8,14.2,29.4,0.8,-999999999.0,0.6,-999999999.0,96.5,0.2,0.7,0.1,0.6,0.2,0.8,0.1,-999999999.0,-999999999.0,0.1,0.1,1.2,0.2,0.9,0.2,95.8,0.3,46974,797,338609,6098,16.6,0.8,31.7,1.1,51.7,1.2,1.2,-888888888.0,98315,4211,28.5,1.9,41.2,2.2,47.9,2.5,51.6,2.4,-999999999.0,-999999999.0,94.3,0.9,1.8,0.6,1.1,0.3,0.6,0.3,-999999999.0,-999999999.0,0.3,0.2,1.7,0.5,1.5,0.7,93.2,1.2,18447,1039,56163,3429,26.2,2.7,46.3,3.2,27.6,2.9,-888888888,-888888888,449371,6231,43.6,0.8,22.2,0.8,6.8,0.5,24.6,0.8,-999999999.0,-999999999.0,97.0,0.3,0.4,0.1,0.5,0.2,0.8,0.1,-999999999.0,-999999999.0,0.1,0.1,1.1,0.2,0.8,0.2,96.3,0.3,54819,1032,282446,5694,14.6,0.8,28.8,1.2,56.6,1.2,-888888888,-888888888,Maine,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),23
0400000US24,2161680,8942,35.7,0.3,33.0,0.5,9.7,22.1,0.4,-999999999.0,0.3,-999999999.0,61.4,0.3,29.1,0.2,0.3,0.1,5.1,0.2,-999999999.0,-999999999.0,2.3,0.2,1.8,0.1,6.3,0.2,58.0,0.3,72483,718,1443796,11656,10.8,0.4,31.2,0.6,58.0,0.7,2.9,-888888888.0,239645,7580,28.9,1.4,54.0,1.6,41.3,1.8,41.0,1.8,-999999999.0,-999999999.0,36.9,1.4,54.3,1.6,0.7,0.3,2.5,0.5,-999999999.0,-999999999.0,3.3,0.7,2.4,0.5,7.4,0.8,34.0,1.4,25717,1173,172727,6260,18.2,1.3,46.6,2.3,35.2,2.4,-888888888,-888888888,1922035,10783,36.6,0.3,30.4,0.5,5.8,0.3,19.8,0.4,-999999999.0,-999999999.0,64.5,0.4,26.0,0.3,0.2,0.1,5.5,0.2,-999999999.0,-999999999.0,2.1,0.2,1.7,0.2,6.2,0.2,61.0,0.3,79687,976,1271069,12719,9.8,0.3,29.1,0.7,61.1,0.7,-888888888,-888888888,Maryland,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),24
0400000US25,2536321,9232,37.1,0.3,30.4,0.5,12.1,24.3,0.4,98.2,0.3,0.1,83.6,0.2,6.2,0.2,0.2,0.1,4.8,0.1,0.0,0.1,3.4,0.2,1.8,0.1,8.2,0.2,79.6,0.2,66768,715,1620802,11444,12.7,0.4,29.2,0.5,58.1,0.6,1.6,-888888888.0,328341,8043,35.2,1.2,43.6,1.4,46.0,1.6,50.6,1.3,95.6,0.6,64.9,1.3,14.4,1.0,0.6,0.3,4.5,0.5,0.1,0.1,11.3,1.0,4.4,0.6,25.8,1.1,53.6,1.3,18578,691,203937,6544,26.1,1.6,45.5,1.7,28.4,1.8,-888888888,-888888888,2207980,10976,37.4,0.3,28.4,0.5,7.0,0.3,20.4,0.4,98.5,0.1,86.3,0.3,5.0,0.2,0.1,0.1,4.8,0.1,0.0,0.1,2.3,0.2,1.5,0.1,5.6,0.2,83.4,0.3,75541,731,1416865,13330,10.8,0.3,26.8,0.6,62.4,0.6,-888888888,-888888888,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),25
0400000US26,3832466,10485,37.5,0.2,30.0,0.3,15.8,28.0,0.3,98.5,0.2,0.1,81.7,0.2,13.4,0.2,0.5,0.1,2.1,0.1,0.0,0.1,0.7,0.1,1.5,0.1,3.2,0.1,79.5,0.2,48273,378,2484558,15688,18.1,0.3,33.4,0.4,48.5,0.4,1.9,-888888888.0,646039,9757,26.0,0.8,48.0,1.1,53.6,0.9,48.1,0.9,97.1,0.3,63.5,0.8,30.4,0.8,0.9,0.2,1.0,0.1,0.0,0.1,1.3,0.2,2.9,0.3,5.3,0.4,60.2,0.7,17360,334,426921,9457,24.3,1.0,50.0,1.1,25.6,0.9,-888888888,-888888888,3186427,14000,39.9,0.3,26.3,0.3,8.2,0.2,24.0,0.3,98.8,0.1,85.4,0.2,10.0,0.2,0.5,0.1,2.3,0.1,0.0,0.1,0.6,0.1,1.2,0.1,2.7,0.1,83.5,0.2,55750,391,2057637,15668,16.8,0.2,30.0,0.4,53.2,0.4,-888888888,-888888888,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),26
0400000US27,2119954,6871,34.3,0.2,31.1,0.3,10.9,21.4,0.4,98.7,0.3,0.1,89.2,0.2,4.4,0.1,0.9,0.1,3.1,0.1,0.0,0.1,1.0,0.1,1.3,0.1,2.9,0.1,87.4,0.2,60702,432,1372189,10600,12.1,0.3,27.1,0.5,60.8,0.5,1.4,-888888888.0,195586,6210,23.8,1.4,51.9,1.5,51.3,1.6,44.4,1.6,96.1,0.6,66.0,1.6,19.0,1.3,3.5,0.5,5.3,0.7,0.1,0.1,2.2,0.5,3.9,0.6,5.7,0.7,63.1,1.5,18452,797,126202,4944,18.3,1.4,52.8,2.3,28.8,1.8,-888888888,-888888888,1924368,9497,35.4,0.3,29.0,0.4,6.8,0.2,19.1,0.3,98.9,0.1,91.5,0.2,2.9,0.1,0.7,0.1,2.9,0.1,0.0,0.1,0.9,0.1,1.1,0.1,2.7,0.1,89.8,0.2,65424,556,1245987,10846,11.5,0.3,24.5,0.5,64.0,0.5,-888888888,-888888888,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),27
