B23002I_001E,B23002I_001EA,B23002I_001M,B23002I_001MA,B23002I_002E,B23002I_002EA,B23002I_002M,B23002I_002MA,B23002I_003E,B23002I_003EA,B23002I_003M,B23002I_003MA,B23002I_004E,B23002I_004EA,B23002I_004M,B23002I_004MA,B23002I_005E,B23002I_005EA,B23002I_005M,B23002I_005MA,B23002I_006E,B23002I_006EA,B23002I_006M,B23002I_006MA,B23002I_007E,B23002I_007EA,B23002I_007M,B23002I_007MA,B23002I_008E,B23002I_008EA,B23002I_008M,B23002I_008MA,B23002I_009E,B23002I_009EA,B23002I_009M,B23002I_009MA,B23002I_010E,B23002I_010EA,B23002I_010M,B23002I_010MA,B23002I_011E,B23002I_011EA,B23002I_011M,B23002I_011MA,B23002I_012E,B23002I_012EA,B23002I_012M,B23002I_012MA,B23002I_013E,B23002I_013EA,B23002I_013M,B23002I_013MA,B23002I_014E,B23002I_014EA,B23002I_014M,B23002I_014MA,B23002I_015E,B23002I_015EA,B23002I_015M,B23002I_015MA,B23002I_016E,B23002I_016EA,B23002I_016M,B23002I_016MA,B23002I_017E,B23002I_017EA,B23002I_017M,B23002I_017MA,B23002I_018E,B23002I_018EA,B23002I_018M,B23002I_018MA,B23002I_019E,B23002I_019EA,B23002I_019M,B23002I_019MA,B23002I_020E,B23002I_020EA,B23002I_020M,B23002I_020MA,B23002I_021E,B23002I_021EA,B23002I_021M,B23002I_021MA,B23002I_022E,B23002I_022EA,B23002I_022M,B23002I_022MA,B23002I_023E,B23002I_023EA,B23002I_023M,B23002I_023MA,B23002I_024E,B23002I_024EA,B23002I_024M,B23002I_024MA,B23002I_025E,B23002I_025EA,B23002I_025M,B23002I_025MA,B23002I_026E,B23002I_026EA,B23002I_026M,B23002I_026MA,B23002I_027E,B23002I_027EA,B23002I_027M,B23002I_027MA,B23002I_028E,B23002I_028EA,B23002I_028M,B23002I_028MA,B23002I_029E,B23002I_029EA,B23002I_029M,B23002I_029MA,B23002I_030E,B23002I_030EA,B23002I_030M,B23002I_030MA,B23002I_031E,B23002I_031EA,B23002I_031M,B23002I_031MA,B23002I_032E,B23002I_032EA,B23002I_032M,B23002I_032MA,B23002I_033E,B23002I_033EA,B23002I_033M,B23002I_033MA,B23002I_034E,B23002I_034EA,B23002I_034M,B23002I_034MA,B23002I_035E,B23002I_035EA,B23002I_035M,B23002I_035MA,B23002I_036E,B23002I_036EA,B23002I_036M,B23002I_036MA,B23002I_037E,B23002I_037EA,B23002I_037M,B23002I_037MA,B23002I_038E,B23002I_038EA,B23002I_038M,B23002I_038MA,B23002I_039E,B23002I_039EA,B23002I_039M,B23002I_039MA,B23002I_040E,B23002I_040EA,B23002I_040M,B23002I_040MA,B23002I_041E,B23002I_041EA,B23002I_041M,B23002I_041MA,B23002I_042E,B23002I_042EA,B23002I_042M,B23002I_042MA,B23002I_043E,B23002I_043EA,B23002I_043M,B23002I_043MA,B23002I_044E,B23002I_044EA,B23002I_044M,B23002I_044MA,B23002I_045E,B23002I_045EA,B23002I_045M,B23002I_045MA,B23002I_046E,B23002I_046EA,B23002I_046M,B23002I_046MA,B23002I_047E,B23002I_047EA,B23002I_047M,B23002I_047MA,B23002I_048E,B23002I_048EA,B23002I_048M,B23002I_048MA,B23002I_049E,B23002I_049EA,B23002I_049M,B23002I_049MA,B23002I_050E,B23002I_050EA,B23002I_050M,B23002I_050MA,B23002I_051E,B23002I_051EA,B23002I_051M,B23002I_051MA,B23002I_052E,B23002I_052EA,B23002I_052M,B23002I_052MA,B23002I_053E,B23002I_053EA,B23002I_053M,B23002I_053MA,B23002I_054E,B23002I_054EA,B23002I_054M,B23002I_054MA,B23002I_055E,B23002I_055EA,B23002I_055M,B23002I_055MA,B23002I_056E,B23002I_056EA,B23002I_056M,B23002I_056MA,B23002I_057E,B23002I_057EA,B23002I_057M,B23002I_057MA,B23002I_058E,B23002I_058EA,B23002I_058M,B23002I_058MA,B23002I_059E,B23002I_059EA,B23002I_059M,B23002I_059MA,B23002I_060E,B23002I_060EA,B23002I_060M,B23002I_060MA,B23002I_061E,B23002I_061EA,B23002I_061M,B23002I_061MA,B23002I_062E,B23002I_062EA,B23002I_062M,B23002I_062MA,B23002I_063E,B23002I_063EA,B23002I_063M,B23002I_063MA,B23002I_064E,B23002I_064EA,B23002I_064M,B23002I_064MA,B23002I_065E,B23002I_065EA,B23002I_065M,B23002I_065MA,B23002I_066E,B23002I_066EA,B23002I_066M,B23002I_066MA,B23002I_067E,B23002I_067EA,B23002I_067M,B23002I_067MA,B23002I_068E,B23002I_068EA,B23002I_068M,B23002I_068MA,B23002I_069E,B23002I_069EA,B23002I_069M,B23002I_069MA,B23002I_070E,B23002I_070EA,B23002I_070M,B23002I_070MA,B23002I_071E,B23002I_071EA,B23002I_071M,B23002I_071MA,B23002I_072E,B23002I_072EA,B23002I_072M,B23002I_072MA,B23002I_073E,B23002I_073EA,B23002I_073M,B23002I_073MA,B23002I_074E,B23002I_074EA,B23002I_074M,B23002I_074MA,B23002I_075E,B23002I_075EA,B23002I_075M,B23002I_075MA,B23002I_076E,B23002I_076EA,B23002I_076M,B23002I_076MA,B23002I_077E,B23002I_077EA,B23002I_077M,B23002I_077MA,B23002I_078E,B23002I_078EA,B23002I_078M,B23002I_078MA,B23002I_079E,B23002I_079EA,B23002I_079M,B23002I_079MA,GEO_ID,NAME,state
516343,null,3251,null,298770,null,3026,null,24830,null,2372,null,11315,null,1748,null,1225,null,608,null,10090,null,1646,null,6705,null,1329,null,3385,null,995,null,13515,null,2134,null,39385,null,2131,null,34456,null,2145,null,2061,null,672,null,32395,null,2056,null,28493,null,2350,null,3902,null,1263,null,4929,null,1061,null,212600,null,3124,null,196853,null,4153,null,2051,null,568,null,194802,null,4160,null,177146,null,4734,null,17656,null,2723,null,15747,null,2849,null,15177,null,1565,null,12071,null,1711,null,0,null,296,null,12071,null,1711,null,10313,null,1535,null,1758,null,772,null,3106,null,1005,null,2912,null,853,null,1795,null,726,null,1367,null,588,null,428,null,325,null,1117,null,483,null,3866,null,1201,null,1398,null,916,null,1134,null,914,null,264,null,246,null,2468,null,835,null,217573,null,2748,null,22709,null,2603,null,8772,null,1851,null,121,null,139,null,8651,null,1864,null,6584,null,1680,null,2067,null,812,null,13937,null,2030,null,24795,null,2140,null,14336,null,1895,null,220,null,220,null,14116,null,1870,null,11113,null,1826,null,3003,null,997,null,10459,null,2036,null,144566,null,2698,null,91235,null,3878,null,482,null,301,null,90753,null,3917,null,79735,null,3768,null,11018,null,1905,null,53331,null,3544,null,13513,null,1374,null,7579,null,1472,null,0,null,296,null,7579,null,1472,null,7173,null,1446,null,406,null,279,null,5934,null,1383,null,4361,null,1204,null,1146,null,558,null,1146,null,558,null,0,null,296,null,3215,null,1039,null,7629,null,1512,null,535,null,390,null,535,null,390,null,0,null,296,null,7094,null,1533,null,0400000US13,Georgia,13
76107,null,477,null,40473,null,296,null,3860,null,415,null,1510,null,566,null,208,null,314,null,1302,null,481,null,865,null,332,null,437,null,359,null,2350,null,586,null,5893,null,550,null,5153,null,673,null,1337,null,497,null,3816,null,821,null,3047,null,784,null,769,null,475,null,740,null,456,null,25317,null,453,null,22888,null,788,null,2006,null,958,null,20882,null,1108,null,18630,null,1378,null,2252,null,897,null,2429,null,764,null,2742,null,328,null,2079,null,369,null,0,null,275,null,2079,null,369,null,1533,null,420,null,546,null,384,null,663,null,427,null,1217,null,463,null,181,null,163,null,181,null,163,null,0,null,275,null,1036,null,485,null,1444,null,397,null,551,null,299,null,551,null,299,null,0,null,275,null,893,null,372,null,35634,null,429,null,3980,null,654,null,1610,null,613,null,0,null,275,null,1610,null,613,null,1024,null,462,null,586,null,441,null,2370,null,587,null,4551,null,579,null,3653,null,555,null,192,null,246,null,3461,null,594,null,2779,null,615,null,682,null,455,null,898,null,411,null,20763,null,482,null,15951,null,1138,null,535,null,409,null,15416,null,1195,null,14951,null,1226,null,465,null,393,null,4812,null,1094,null,3588,null,399,null,1914,null,460,null,0,null,275,null,1914,null,460,null,1782,null,464,null,132,null,130,null,1674,null,422,null,760,null,357,null,68,null,124,null,0,null,275,null,68,null,124,null,692,null,372,null,1992,null,276,null,100,null,167,null,100,null,167,null,0,null,275,null,1892,null,304,null,0400000US15,Hawaii,15
102819,null,1086,null,54595,null,1256,null,6735,null,1239,null,2838,null,839,null,27,null,36,null,2811,null,834,null,1852,null,618,null,959,null,559,null,3897,null,931,null,7041,null,910,null,6104,null,898,null,70,null,36,null,6034,null,900,null,4608,null,979,null,1426,null,712,null,937,null,491,null,34108,null,1087,null,30548,null,1247,null,56,null,74,null,30492,null,1250,null,26888,null,1284,null,3604,null,1017,null,3560,null,908,null,4525,null,820,null,3583,null,784,null,0,null,263,null,3583,null,784,null,2758,null,729,null,825,null,367,null,942,null,378,null,917,null,372,null,642,null,287,null,642,null,287,null,0,null,263,null,275,null,184,null,1269,null,450,null,234,null,196,null,167,null,173,null,67,null,91,null,1035,null,406,null,48224,null,1191,null,7503,null,1468,null,3688,null,1130,null,0,null,263,null,3688,null,1130,null,2759,null,936,null,929,null,676,null,3815,null,1247,null,5692,null,1066,null,3406,null,1017,null,0,null,263,null,3406,null,1017,null,3054,null,1077,null,352,null,319,null,2286,null,860,null,27937,null,996,null,19324,null,1884,null,0,null,263,null,19324,null,1884,null,17491,null,1880,null,1833,null,711,null,8613,null,1460,null,4879,null,949,null,2917,null,697,null,0,null,263,null,2917,null,697,null,2264,null,641,null,653,null,430,null,1962,null,748,null,1015,null,497,null,315,null,243,null,315,null,243,null,0,null,263,null,700,null,429,null,1198,null,603,null,137,null,155,null,137,null,155,null,0,null,263,null,1061,null,591,null,0400000US16,Idaho,16
1331226,null,2985,null,710163,null,2446,null,68099,null,2093,null,29358,null,2423,null,197,null,234,null,29161,null,2400,null,19192,null,2078,null,9969,null,1627,null,38741,null,2901,null,82265,null,1582,null,68308,null,2505,null,502,null,477,null,67806,null,2580,null,56252,null,2772,null,11554,null,1847,null,13957,null,2053,null,461748,null,1911,null,422166,null,4244,null,1456,null,730,null,420710,null,4404,null,378949,null,5829,null,41761,null,4502,null,39582,null,3840,null,58632,null,1006,null,45630,null,1756,null,0,null,269,null,45630,null,1756,null,38821,null,1999,null,6809,null,1339,null,13002,null,1599,null,14023,null,1491,null,6278,null,1299,null,5579,null,1228,null,699,null,572,null,7745,null,1216,null,25396,null,1446,null,2936,null,953,null,2617,null,860,null,319,null,323,null,22460,null,1542,null,621063,null,2060,null,63229,null,2058,null,24756,null,2147,null,118,null,195,null,24638,null,2135,null,18181,null,1686,null,6457,null,1426,null,38473,null,2351,null,73586,null,1255,null,53796,null,2573,null,101,null,169,null,53695,null,2589,null,46030,null,2850,null,7665,null,1559,null,19790,null,2229,null,381981,null,1944,null,275872,null,5865,null,578,null,496,null,275294,null,5886,null,244344,null,6032,null,30950,null,3263,null,106109,null,5736,null,55499,null,887,null,28928,null,1850,null,0,null,269,null,28928,null,1850,null,25726,null,1885,null,3202,null,961,null,26571,null,1938,null,16016,null,1729,null,3389,null,877,null,3218,null,887,null,171,null,166,null,12627,null,1746,null,30752,null,1839,null,1715,null,859,null,1660,null,842,null,55,null,90,null,29037,null,1997,null,0400000US17,Illinois,17
222541,null,1893,null,122641,null,1963,null,9637,null,1200,null,4352,null,1092,null,61,null,99,null,4291,null,1101,null,3453,null,1043,null,838,null,362,null,5285,null,878,null,16065,null,1768,null,14296,null,1710,null,0,null,269,null,14296,null,1710,null,11819,null,1875,null,2477,null,914,null,1769,null,670,null,82588,null,2063,null,75103,null,2465,null,0,null,269,null,75103,null,2465,null,66246,null,2624,null,8857,null,1307,null,7485,null,1295,null,9101,null,983,null,6927,null,1004,null,0,null,269,null,6927,null,1004,null,6033,null,972,null,894,null,544,null,2174,null,679,null,1550,null,550,null,515,null,315,null,427,null,282,null,88,null,131,null,1035,null,507,null,3700,null,638,null,583,null,337,null,583,null,337,null,0,null,269,null,3117,null,633,null,99900,null,1776,null,9770,null,1166,null,4377,null,962,null,0,null,269,null,4377,null,962,null,3295,null,979,null,1082,null,463,null,5393,null,909,null,12682,null,1153,null,8558,null,1181,null,95,null,151,null,8463,null,1168,null,7060,null,1159,null,1403,null,517,null,4124,null,901,null,61721,null,1624,null,43208,null,2295,null,56,null,90,null,43152,null,2283,null,35804,null,2465,null,7348,null,1266,null,18513,null,1933,null,8896,null,972,null,4384,null,932,null,0,null,269,null,4384,null,932,null,3752,null,832,null,632,null,389,null,4512,null,803,null,2373,null,627,null,622,null,409,null,544,null,374,null,78,null,130,null,1751,null,568,null,4458,null,702,null,370,null,273,null,370,null,273,null,0,null,269,null,4088,null,741,null,0400000US18,Indiana,18
82273,null,2057,null,44721,null,1958,null,5541,null,1406,null,3046,null,990,null,0,null,228,null,3046,null,990,null,2733,null,959,null,313,null,248,null,2495,null,788,null,5310,null,1025,null,4388,null,948,null,231,null,244,null,4157,null,896,null,3699,null,821,null,458,null,334,null,922,null,571,null,28826,null,1669,null,26473,null,1737,null,246,null,238,null,26227,null,1737,null,23639,null,1987,null,2588,null,806,null,2353,null,639,null,3126,null,817,null,2152,null,640,null,0,null,228,null,2152,null,640,null,2004,null,618,null,148,null,216,null,974,null,457,null,364,null,215,null,242,null,186,null,221,null,183,null,21,null,32,null,122,null,105,null,1554,null,577,null,129,null,135,null,129,null,135,null,0,null,228,null,1425,null,554,null,37552,null,1859,null,3757,null,795,null,1990,null,644,null,0,null,228,null,1990,null,644,null,1745,null,654,null,245,null,208,null,1767,null,580,null,4223,null,760,null,3223,null,793,null,0,null,228,null,3223,null,793,null,2803,null,705,null,420,null,322,null,1000,null,429,null,24931,null,1379,null,18798,null,1512,null,0,null,228,null,18798,null,1512,null,16436,null,1473,null,2362,null,781,null,6133,null,1315,null,2017,null,554,null,1310,null,498,null,0,null,228,null,1310,null,498,null,1108,null,474,null,202,null,227,null,707,null,403,null,693,null,468,null,197,null,181,null,197,null,181,null,0,null,228,null,496,null,424,null,1931,null,761,null,234,null,232,null,234,null,232,null,0,null,228,null,1697,null,729,null,0400000US19,Iowa,19
168657,null,1668,null,91202,null,1487,null,8706,null,1167,null,5128,null,1082,null,0,null,244,null,5128,null,1082,null,3900,null,902,null,1228,null,533,null,3578,null,659,null,10983,null,1136,null,9030,null,1141,null,631,null,480,null,8399,null,1044,null,7394,null,1124,null,1005,null,436,null,1953,null,681,null,60439,null,1347,null,54144,null,1954,null,1119,null,517,null,53025,null,1999,null,49621,null,2140,null,3404,null,1027,null,6295,null,1469,null,5931,null,876,null,4478,null,872,null,0,null,244,null,4478,null,872,null,4391,null,857,null,87,null,107,null,1453,null,533,null,2205,null,527,null,817,null,321,null,774,null,336,null,43,null,73,null,1388,null,482,null,2938,null,803,null,530,null,468,null,524,null,468,null,6,null,13,null,2408,null,665,null,77455,null,1381,null,8883,null,1138,null,4491,null,907,null,0,null,244,null,4491,null,907,null,3420,null,664,null,1071,null,636,null,4392,null,977,null,9276,null,1078,null,6969,null,1216,null,0,null,244,null,6969,null,1216,null,6301,null,1150,null,668,null,387,null,2307,null,659,null,47039,null,1397,null,32982,null,1849,null,43,null,73,null,32939,null,1841,null,29736,null,1898,null,3203,null,950,null,14057,null,1850,null,6886,null,1039,null,4305,null,907,null,0,null,244,null,4305,null,907,null,3590,null,904,null,715,null,505,null,2581,null,808,null,2025,null,775,null,297,null,236,null,297,null,236,null,0,null,244,null,1728,null,749,null,3346,null,622,null,288,null,229,null,288,null,229,null,0,null,244,null,3058,null,640,null,0400000US20,Kansas,20
68551,null,2374,null,39209,null,2123,null,2987,null,823,null,1910,null,676,null,20,null,49,null,1890,null,681,null,1566,null,674,null,324,null,268,null,1077,null,478,null,6900,null,1182,null,6011,null,1277,null,861,null,763,null,5150,null,1019,null,4668,null,938,null,482,null,343,null,889,null,438,null,25957,null,1897,null,23637,null,1983,null,646,null,429,null,22991,null,1854,null,21763,null,1965,null,1228,null,547,null,2320,null,704,null,2040,null,511,null,1809,null,524,null,0,null,273,null,1809,null,524,null,1588,null,485,null,221,null,264,null,231,null,167,null,466,null,319,null,107,null,136,null,55,null,93,null,52,null,95,null,359,null,263,null,859,null,397,null,54,null,87,null,54,null,87,null,0,null,273,null,805,null,386,null,29342,null,1608,null,2751,null,879,null,983,null,512,null,0,null,273,null,983,null,512,null,573,null,357,null,410,null,351,null,1768,null,687,null,4555,null,983,null,2802,null,831,null,157,null,132,null,2645,null,826,null,2381,null,815,null,264,null,173,null,1753,null,764,null,18222,null,1358,null,11333,null,1274,null,288,null,351,null,11045,null,1292,null,9149,null,1261,null,1896,null,767,null,6889,null,1215,null,2250,null,675,null,1239,null,452,null,0,null,273,null,1239,null,452,null,998,null,458,null,241,null,203,null,1011,null,539,null,404,null,311,null,38,null,114,null,38,null,114,null,0,null,273,null,366,null,275,null,1160,null,319,null,60,null,95,null,60,null,95,null,0,null,273,null,1100,null,338,null,0400000US21,Kentucky,21
117004,null,1728,null,63311,null,1692,null,4152,null,952,null,1663,null,666,null,0,null,281,null,1663,null,666,null,1118,null,492,null,545,null,431,null,2489,null,748,null,8543,null,1200,null,7100,null,1194,null,542,null,291,null,6558,null,1196,null,5884,null,1120,null,674,null,451,null,1443,null,489,null,39711,null,1578,null,34449,null,1811,null,1148,null,531,null,33301,null,1746,null,31533,null,1750,null,1768,null,821,null,5262,null,1394,null,5675,null,747,null,3502,null,583,null,0,null,281,null,3502,null,583,null,3239,null,566,null,263,null,258,null,2173,null,590,null,1601,null,534,null,671,null,368,null,671,null,368,null,0,null,281,null,930,null,404,null,3629,null,743,null,391,null,261,null,342,null,252,null,49,null,83,null,3238,null,696,null,53693,null,1597,null,4734,null,1224,null,1475,null,676,null,0,null,281,null,1475,null,676,null,1240,null,656,null,235,null,194,null,3259,null,1113,null,5939,null,1067,null,4366,null,998,null,134,null,166,null,4232,null,991,null,3826,null,913,null,406,null,447,null,1573,null,780,null,29624,null,1256,null,21266,null,1566,null,159,null,151,null,21107,null,1559,null,19320,null,1645,null,1787,null,832,null,8358,null,1416,null,6315,null,1102,null,2736,null,934,null,0,null,281,null,2736,null,934,null,2662,null,916,null,74,null,107,null,3579,null,974,null,2215,null,657,null,323,null,333,null,232,null,284,null,91,null,157,null,1892,null,591,null,4866,null,942,null,146,null,171,null,83,null,110,null,63,null,123,null,4720,null,958,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
283872,null,1599,null,152011,null,1770,null,12933,null,1352,null,5750,null,1099,null,161,null,240,null,5589,null,1106,null,3870,null,1033,null,1719,null,676,null,7183,null,1268,null,17830,null,1033,null,16161,null,1106,null,287,null,347,null,15874,null,1151,null,12887,null,1364,null,2987,null,993,null,1669,null,569,null,104270,null,1202,null,100459,null,1668,null,2148,null,774,null,98311,null,1894,null,89896,null,2401,null,8415,null,1426,null,3811,null,1052,null,11328,null,833,null,10413,null,897,null,0,null,285,null,10413,null,897,null,8991,null,934,null,1422,null,683,null,915,null,405,null,2026,null,575,null,1312,null,492,null,1257,null,483,null,55,null,90,null,714,null,464,null,3624,null,601,null,853,null,503,null,853,null,503,null,0,null,285,null,2771,null,461,null,131861,null,1679,null,11999,null,1079,null,5418,null,1069,null,0,null,285,null,5418,null,1069,null,4000,null,969,null,1418,null,682,null,6581,null,979,null,14073,null,954,null,11963,null,1121,null,168,null,234,null,11795,null,1126,null,9188,null,1237,null,2607,null,820,null,2110,null,706,null,83530,null,1101,null,65986,null,1751,null,182,null,217,null,65804,null,1746,null,60323,null,1842,null,5481,null,1141,null,17544,null,1831,null,11505,null,825,null,7716,null,1008,null,0,null,285,null,7716,null,1008,null,7405,null,1016,null,311,null,227,null,3789,null,807,null,3580,null,809,null,1182,null,579,null,1014,null,555,null,168,null,158,null,2398,null,730,null,7174,null,955,null,395,null,319,null,167,null,161,null,228,null,276,null,6779,null,962,null,0400000US24,Maryland,24
408466,null,1755,null,204731,null,1526,null,22453,null,1260,null,8855,null,1455,null,0,null,283,null,8855,null,1455,null,6589,null,1248,null,2266,null,770,null,13598,null,1343,null,26945,null,578,null,20424,null,1296,null,75,null,115,null,20349,null,1315,null,16510,null,1542,null,3839,null,1017,null,6521,null,1278,null,129458,null,1026,null,107092,null,2432,null,369,null,419,null,106723,null,2471,null,94520,null,3285,null,12203,null,2415,null,22366,null,2358,null,15673,null,572,null,9579,null,1095,null,0,null,283,null,9579,null,1095,null,8826,null,1141,null,753,null,472,null,6094,null,962,null,3775,null,790,null,910,null,480,null,910,null,480,null,0,null,283,null,2865,null,662,null,6427,null,884,null,671,null,423,null,470,null,381,null,201,null,218,null,5756,null,821,null,203735,null,1192,null,21035,null,1370,null,8243,null,1234,null,0,null,283,null,8243,null,1234,null,5741,null,1199,null,2502,null,723,null,12792,null,1529,null,25283,null,1093,null,16218,null,1716,null,0,null,283,null,16218,null,1716,null,14563,null,1764,null,1655,null,708,null,9065,null,1551,null,123768,null,854,null,88648,null,2502,null,104,null,173,null,88544,null,2510,null,78724,null,2499,null,9820,null,1604,null,35120,null,2606,null,18206,null,682,null,8052,null,1047,null,0,null,283,null,8052,null,1047,null,7372,null,1106,null,680,null,457,null,10154,null,1007,null,4637,null,864,null,889,null,459,null,580,null,300,null,309,null,342,null,3748,null,874,null,10806,null,1093,null,332,null,224,null,275,null,233,null,57,null,66,null,10474,null,1061,null,0400000US25,Massachusetts,25
281804,null,2091,null,148421,null,2309,null,16456,null,1443,null,6263,null,1130,null,0,null,244,null,6263,null,1130,null,3976,null,959,null,2287,null,571,null,10193,null,1104,null,18721,null,1224,null,14772,null,1216,null,36,null,64,null,14736,null,1214,null,12358,null,1301,null,2378,null,691,null,3949,null,1168,null,91105,null,1718,null,80967,null,2432,null,172,null,215,null,80795,null,2439,null,67194,null,2930,null,13601,null,1790,null,10138,null,1669,null,12804,null,968,null,8798,null,1056,null,0,null,244,null,8798,null,1056,null,6916,null,1173,null,1882,null,885,null,4006,null,776,null,2890,null,757,null,1003,null,465,null,912,null,452,null,91,null,121,null,1887,null,555,null,6445,null,773,null,871,null,362,null,793,null,334,null,78,null,111,null,5574,null,736,null,133383,null,1833,null,14791,null,1571,null,5596,null,936,null,0,null,244,null,5596,null,936,null,2715,null,694,null,2881,null,774,null,9195,null,1465,null,17914,null,1327,null,12531,null,1307,null,0,null,244,null,12531,null,1307,null,8627,null,1205,null,3904,null,947,null,5383,null,1086,null,77813,null,1739,null,57548,null,2504,null,177,null,239,null,57371,null,2486,null,46970,null,2418,null,10401,null,1763,null,20265,null,2023,null,12264,null,853,null,6198,null,970,null,0,null,244,null,6198,null,970,null,5485,null,1017,null,713,null,331,null,6066,null,1078,null,2347,null,615,null,736,null,347,null,682,null,347,null,54,null,69,null,1611,null,489,null,8254,null,899,null,1029,null,637,null,1015,null,640,null,14,null,28,null,7225,null,1140,null,0400000US26,Michigan,26
139569,null,1295,null,76376,null,1654,null,8477,null,1245,null,4424,null,901,null,0,null,213,null,4424,null,901,null,3084,null,648,null,1340,null,592,null,4053,null,868,null,9356,null,911,null,7390,null,930,null,0,null,213,null,7390,null,930,null,6728,null,1008,null,662,null,366,null,1966,null,825,null,50858,null,1352,null,47645,null,1542,null,0,null,213,null,47645,null,1542,null,44426,null,1857,null,3219,null,1144,null,3213,null,747,null,5022,null,973,null,3505,null,898,null,0,null,213,null,3505,null,898,null,2988,null,844,null,517,null,458,null,1517,null,564,null,1463,null,583,null,466,null,274,null,385,null,258,null,81,null,139,null,997,null,561,null,1200,null,531,null,78,null,88,null,78,null,88,null,0,null,213,null,1122,null,517,null,63193,null,1458,null,6531,null,969,null,3040,null,689,null,0,null,213,null,3040,null,689,null,2423,null,584,null,617,null,312,null,3491,null,817,null,7627,null,980,null,4934,null,732,null,0,null,213,null,4934,null,732,null,4228,null,704,null,706,null,426,null,2693,null,741,null,40970,null,1371,null,31527,null,1472,null,0,null,213,null,31527,null,1472,null,28442,null,1724,null,3085,null,851,null,9443,null,1313,null,5455,null,893,null,3096,null,883,null,0,null,213,null,3096,null,883,null,2920,null,900,null,176,null,169,null,2359,null,667,null,582,null,309,null,335,null,250,null,335,null,250,null,0,null,213,null,247,null,171,null,2028,null,592,null,30,null,49,null,30,null,49,null,0,null,213,null,1998,null,585,null,0400000US27,Minnesota,27
45242,null,2584,null,26490,null,2850,null,1966,null,643,null,1238,null,606,null,169,null,219,null,1069,null,548,null,1012,null,545,null,57,null,85,null,728,null,390,null,3727,null,985,null,3244,null,897,null,134,null,177,null,3110,null,879,null,3052,null,873,null,58,null,100,null,483,null,340,null,18178,null,2628,null,15619,null,2526,null,116,null,155,null,15503,null,2543,null,14446,null,2331,null,1057,null,582,null,2559,null,790,null,1994,null,713,null,1341,null,620,null,0,null,291,null,1341,null,620,null,1298,null,618,null,43,null,57,null,653,null,418,null,462,null,323,null,92,null,130,null,92,null,130,null,0,null,291,null,370,null,295,null,163,null,226,null,22,null,41,null,22,null,41,null,0,null,291,null,141,null,207,null,18752,null,2050,null,1974,null,886,null,821,null,614,null,0,null,291,null,821,null,614,null,621,null,601,null,200,null,176,null,1153,null,635,null,2017,null,948,null,1463,null,893,null,24,null,42,null,1439,null,893,null,1351,null,918,null,88,null,143,null,554,null,408,null,11943,null,1125,null,7649,null,1321,null,248,null,246,null,7401,null,1333,null,6569,null,1241,null,832,null,433,null,4294,null,1026,null,1022,null,446,null,477,null,297,null,0,null,291,null,477,null,297,null,441,null,278,null,36,null,58,null,545,null,350,null,642,null,451,null,37,null,89,null,37,null,89,null,0,null,291,null,605,null,457,null,1154,null,549,null,0,null,291,null,0,null,291,null,0,null,291,null,1154,null,549,null,0400000US28,Mississippi,28
