B23002G_001E,B23002G_001EA,B23002G_001M,B23002G_001MA,B23002G_002E,B23002G_002EA,B23002G_002M,B23002G_002MA,B23002G_003E,B23002G_003EA,B23002G_003M,B23002G_003MA,B23002G_004E,B23002G_004EA,B23002G_004M,B23002G_004MA,B23002G_005E,B23002G_005EA,B23002G_005M,B23002G_005MA,B23002G_006E,B23002G_006EA,B23002G_006M,B23002G_006MA,B23002G_007E,B23002G_007EA,B23002G_007M,B23002G_007MA,B23002G_008E,B23002G_008EA,B23002G_008M,B23002G_008MA,B23002G_009E,B23002G_009EA,B23002G_009M,B23002G_009MA,B23002G_010E,B23002G_010EA,B23002G_010M,B23002G_010MA,B23002G_011E,B23002G_011EA,B23002G_011M,B23002G_011MA,B23002G_012E,B23002G_012EA,B23002G_012M,B23002G_012MA,B23002G_013E,B23002G_013EA,B23002G_013M,B23002G_013MA,B23002G_014E,B23002G_014EA,B23002G_014M,B23002G_014MA,B23002G_015E,B23002G_015EA,B23002G_015M,B23002G_015MA,B23002G_016E,B23002G_016EA,B23002G_016M,B23002G_016MA,B23002G_017E,B23002G_017EA,B23002G_017M,B23002G_017MA,B23002G_018E,B23002G_018EA,B23002G_018M,B23002G_018MA,B23002G_019E,B23002G_019EA,B23002G_019M,B23002G_019MA,B23002G_020E,B23002G_020EA,B23002G_020M,B23002G_020MA,B23002G_021E,B23002G_021EA,B23002G_021M,B23002G_021MA,B23002G_022E,B23002G_022EA,B23002G_022M,B23002G_022MA,B23002G_023E,B23002G_023EA,B23002G_023M,B23002G_023MA,B23002G_024E,B23002G_024EA,B23002G_024M,B23002G_024MA,B23002G_025E,B23002G_025EA,B23002G_025M,B23002G_025MA,B23002G_026E,B23002G_026EA,B23002G_026M,B23002G_026MA,B23002G_027E,B23002G_027EA,B23002G_027M,B23002G_027MA,B23002G_028E,B23002G_028EA,B23002G_028M,B23002G_028MA,B23002G_029E,B23002G_029EA,B23002G_029M,B23002G_029MA,B23002G_030E,B23002G_030EA,B23002G_030M,B23002G_030MA,B23002G_031E,B23002G_031EA,B23002G_031M,B23002G_031MA,B23002G_032E,B23002G_032EA,B23002G_032M,B23002G_032MA,B23002G_033E,B23002G_033EA,B23002G_033M,B23002G_033MA,B23002G_034E,B23002G_034EA,B23002G_034M,B23002G_034MA,B23002G_035E,B23002G_035EA,B23002G_035M,B23002G_035MA,B23002G_036E,B23002G_036EA,B23002G_036M,B23002G_036MA,B23002G_037E,B23002G_037EA,B23002G_037M,B23002G_037MA,B23002G_038E,B23002G_038EA,B23002G_038M,B23002G_038MA,B23002G_039E,B23002G_039EA,B23002G_039M,B23002G_039MA,B23002G_040E,B23002G_040EA,B23002G_040M,B23002G_040MA,B23002G_041E,B23002G_041EA,B23002G_041M,B23002G_041MA,B23002G_042E,B23002G_042EA,B23002G_042M,B23002G_042MA,B23002G_043E,B23002G_043EA,B23002G_043M,B23002G_043MA,B23002G_044E,B23002G_044EA,B23002G_044M,B23002G_044MA,B23002G_045E,B23002G_045EA,B23002G_045M,B23002G_045MA,B23002G_046E,B23002G_046EA,B23002G_046M,B23002G_046MA,B23002G_047E,B23002G_047EA,B23002G_047M,B23002G_047MA,B23002G_048E,B23002G_048EA,B23002G_048M,B23002G_048MA,B23002G_049E,B23002G_049EA,B23002G_049M,B23002G_049MA,B23002G_050E,B23002G_050EA,B23002G_050M,B23002G_050MA,B23002G_051E,B23002G_051EA,B23002G_051M,B23002G_051MA,B23002G_052E,B23002G_052EA,B23002G_052M,B23002G_052MA,B23002G_053E,B23002G_053EA,B23002G_053M,B23002G_053MA,B23002G_054E,B23002G_054EA,B23002G_054M,B23002G_054MA,B23002G_055E,B23002G_055EA,B23002G_055M,B23002G_055MA,B23002G_056E,B23002G_056EA,B23002G_056M,B23002G_056MA,B23002G_057E,B23002G_057EA,B23002G_057M,B23002G_057MA,B23002G_058E,B23002G_058EA,B23002G_058M,B23002G_058MA,B23002G_059E,B23002G_059EA,B23002G_059M,B23002G_059MA,B23002G_060E,B23002G_060EA,B23002G_060M,B23002G_060MA,B23002G_061E,B23002G_061EA,B23002G_061M,B23002G_061MA,B23002G_062E,B23002G_062EA,B23002G_062M,B23002G_062MA,B23002G_063E,B23002G_063EA,B23002G_063M,B23002G_063MA,B23002G_064E,B23002G_064EA,B23002G_064M,B23002G_064MA,B23002G_065E,B23002G_065EA,B23002G_065M,B23002G_065MA,B23002G_066E,B23002G_066EA,B23002G_066M,B23002G_066MA,B23002G_067E,B23002G_067EA,B23002G_067M,B23002G_067MA,B23002G_068E,B23002G_068EA,B23002G_068M,B23002G_068MA,B23002G_069E,B23002G_069EA,B23002G_069M,B23002G_069MA,B23002G_070E,B23002G_070EA,B23002G_070M,B23002G_070MA,B23002G_071E,B23002G_071EA,B23002G_071M,B23002G_071MA,B23002G_072E,B23002G_072EA,B23002G_072M,B23002G_072MA,B23002G_073E,B23002G_073EA,B23002G_073M,B23002G_073MA,B23002G_074E,B23002G_074EA,B23002G_074M,B23002G_074MA,B23002G_075E,B23002G_075EA,B23002G_075M,B23002G_075MA,B23002G_076E,B23002G_076EA,B23002G_076M,B23002G_076MA,B23002G_077E,B23002G_077EA,B23002G_077M,B23002G_077MA,B23002G_078E,B23002G_078EA,B23002G_078M,B23002G_078MA,B23002G_079E,B23002G_079EA,B23002G_079M,B23002G_079MA,GEO_ID,NAME,state
84390,null,6907,null,39220,null,4331,null,7426,null,2015,null,3134,null,1282,null,558,null,600,null,2576,null,1018,null,1616,null,710,null,960,null,734,null,4292,null,1580,null,5471,null,1412,null,4483,null,1288,null,748,null,481,null,3735,null,1219,null,2439,null,789,null,1296,null,848,null,988,null,521,null,21495,null,2590,null,18934,null,2308,null,887,null,564,null,18047,null,2219,null,16320,null,2103,null,1727,null,835,null,2561,null,893,null,2895,null,908,null,1610,null,750,null,0,null,296,null,1610,null,750,null,1090,null,518,null,520,null,490,null,1285,null,623,null,873,null,393,null,358,null,266,null,347,null,263,null,11,null,20,null,515,null,315,null,1060,null,445,null,340,null,261,null,340,null,261,null,0,null,296,null,720,null,398,null,45170,null,4694,null,5984,null,1341,null,1622,null,574,null,109,null,112,null,1513,null,564,null,1160,null,548,null,353,null,267,null,4362,null,1102,null,5199,null,1502,null,3270,null,1155,null,191,null,331,null,3079,null,1080,null,2368,null,895,null,711,null,478,null,1929,null,913,null,26912,null,3393,null,21731,null,3026,null,125,null,119,null,21606,null,3025,null,19266,null,2866,null,2340,null,790,null,5181,null,1314,null,4383,null,1107,null,2707,null,897,null,0,null,296,null,2707,null,897,null,2354,null,790,null,353,null,262,null,1676,null,594,null,1337,null,514,null,565,null,313,null,565,null,313,null,0,null,296,null,772,null,388,null,1355,null,624,null,0,null,296,null,0,null,296,null,0,null,296,null,1355,null,624,null,0400000US13,Georgia,13
199047,null,9064,null,100677,null,5812,null,9877,null,1517,null,3916,null,1032,null,181,null,227,null,3735,null,1015,null,2815,null,877,null,920,null,450,null,5961,null,1129,null,13951,null,1905,null,11444,null,1802,null,697,null,491,null,10747,null,1688,null,9054,null,1580,null,1693,null,503,null,2507,null,930,null,59294,null,4145,null,51767,null,4000,null,1723,null,791,null,50044,null,3983,null,44625,null,3890,null,5419,null,1265,null,7527,null,1259,null,9552,null,1360,null,6513,null,1098,null,0,null,275,null,6513,null,1098,null,6055,null,1127,null,458,null,274,null,3039,null,729,null,3139,null,749,null,1227,null,528,null,1180,null,522,null,47,null,76,null,1912,null,631,null,4864,null,881,null,452,null,279,null,452,null,279,null,0,null,275,null,4412,null,831,null,98370,null,5153,null,12211,null,1524,null,4644,null,1107,null,155,null,253,null,4489,null,1109,null,3174,null,938,null,1315,null,494,null,7567,null,1391,null,11454,null,1574,null,9308,null,1495,null,343,null,444,null,8965,null,1412,null,7981,null,1277,null,984,null,549,null,2146,null,710,null,54913,null,3501,null,46137,null,3104,null,984,null,703,null,45153,null,3162,null,43151,null,3075,null,2002,null,693,null,8776,null,1620,null,10706,null,1447,null,6749,null,1333,null,0,null,275,null,6749,null,1333,null,6497,null,1239,null,252,null,269,null,3957,null,767,null,2559,null,602,null,1067,null,456,null,952,null,459,null,115,null,130,null,1492,null,416,null,6527,null,1026,null,783,null,382,null,783,null,382,null,0,null,275,null,5744,null,968,null,0400000US15,Hawaii,15
21093,null,2588,null,10838,null,1738,null,2314,null,1110,null,421,null,332,null,0,null,263,null,421,null,332,null,421,null,332,null,0,null,263,null,1893,null,1023,null,1541,null,544,null,1056,null,472,null,48,null,1,null,1008,null,472,null,942,null,458,null,66,null,95,null,485,null,273,null,5278,null,1115,null,4165,null,1003,null,164,null,174,null,4001,null,1007,null,3404,null,928,null,597,null,482,null,1113,null,551,null,752,null,387,null,515,null,315,null,0,null,263,null,515,null,315,null,426,null,308,null,89,null,139,null,237,null,205,null,307,null,243,null,250,null,236,null,250,null,236,null,0,null,263,null,57,null,72,null,646,null,424,null,0,null,263,null,0,null,263,null,0,null,263,null,646,null,424,null,10255,null,1536,null,1693,null,781,null,816,null,488,null,0,null,263,null,816,null,488,null,689,null,459,null,127,null,162,null,877,null,602,null,1609,null,770,null,1169,null,694,null,0,null,263,null,1169,null,694,null,1138,null,694,null,31,null,61,null,440,null,399,null,5143,null,1193,null,3261,null,970,null,0,null,263,null,3261,null,970,null,2904,null,894,null,357,null,283,null,1882,null,682,null,1318,null,523,null,524,null,371,null,0,null,263,null,524,null,371,null,251,null,205,null,273,null,315,null,794,null,357,null,277,null,198,null,88,null,111,null,88,null,111,null,0,null,263,null,189,null,159,null,215,null,152,null,0,null,263,null,0,null,263,null,0,null,263,null,215,null,152,null,0400000US16,Idaho,16
111721,null,6434,null,54493,null,4025,null,10428,null,1545,null,3724,null,943,null,185,null,223,null,3539,null,881,null,2707,null,824,null,832,null,385,null,6704,null,1239,null,6388,null,1302,null,5122,null,1181,null,184,null,223,null,4938,null,1123,null,3794,null,977,null,1144,null,686,null,1266,null,589,null,29471,null,2963,null,26674,null,2811,null,164,null,260,null,26510,null,2785,null,23140,null,2583,null,3370,null,1134,null,2797,null,811,null,4666,null,995,null,3327,null,906,null,0,null,269,null,3327,null,906,null,2994,null,807,null,333,null,277,null,1339,null,432,null,1479,null,585,null,518,null,316,null,456,null,294,null,62,null,103,null,961,null,430,null,2061,null,607,null,349,null,248,null,349,null,248,null,0,null,269,null,1712,null,548,null,57228,null,3845,null,8512,null,1432,null,3117,null,989,null,0,null,269,null,3117,null,989,null,2521,null,891,null,596,null,332,null,5395,null,998,null,8941,null,1481,null,6865,null,1411,null,90,null,152,null,6775,null,1404,null,5762,null,1277,null,1013,null,603,null,2076,null,736,null,28998,null,2478,null,23133,null,2486,null,0,null,269,null,23133,null,2486,null,20164,null,2256,null,2969,null,933,null,5865,null,1132,null,6113,null,1109,null,3450,null,921,null,0,null,269,null,3450,null,921,null,2746,null,764,null,704,null,551,null,2663,null,748,null,1989,null,626,null,832,null,363,null,777,null,363,null,55,null,90,null,1157,null,438,null,2675,null,862,null,153,null,136,null,153,null,136,null,0,null,269,null,2522,null,852,null,0400000US17,Illinois,17
59593,null,4086,null,29984,null,2661,null,5242,null,1124,null,1797,null,636,null,61,null,99,null,1736,null,606,null,1404,null,514,null,332,null,332,null,3445,null,925,null,4481,null,1179,null,3813,null,1135,null,20,null,36,null,3793,null,1134,null,2806,null,880,null,987,null,590,null,668,null,301,null,16063,null,1878,null,12320,null,1390,null,0,null,269,null,12320,null,1390,null,10663,null,1287,null,1657,null,524,null,3743,null,980,null,2283,null,738,null,1335,null,525,null,0,null,269,null,1335,null,525,null,1088,null,516,null,247,null,218,null,948,null,512,null,555,null,325,null,95,null,78,null,95,null,78,null,0,null,269,null,460,null,314,null,1360,null,513,null,81,null,89,null,49,null,74,null,32,null,54,null,1279,null,525,null,29609,null,2867,null,4849,null,1170,null,2410,null,863,null,0,null,269,null,2410,null,863,null,2087,null,775,null,323,null,313,null,2439,null,625,null,4720,null,1269,null,3503,null,992,null,0,null,269,null,3503,null,992,null,2919,null,924,null,584,null,360,null,1217,null,593,null,14542,null,1834,null,10681,null,1350,null,0,null,269,null,10681,null,1350,null,9596,null,1201,null,1085,null,528,null,3861,null,1019,null,2762,null,641,null,1508,null,458,null,0,null,269,null,1508,null,458,null,1370,null,450,null,138,null,172,null,1254,null,437,null,742,null,436,null,157,null,147,null,157,null,147,null,0,null,269,null,585,null,406,null,1994,null,528,null,67,null,125,null,67,null,125,null,0,null,269,null,1927,null,529,null,0400000US18,Indiana,18
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US19,Iowa,19
42567,null,3555,null,21733,null,2344,null,3731,null,1143,null,1798,null,734,null,0,null,244,null,1798,null,734,null,1449,null,661,null,349,null,252,null,1933,null,833,null,2521,null,816,null,1917,null,735,null,85,null,102,null,1832,null,742,null,1407,null,695,null,425,null,251,null,604,null,356,null,12150,null,1967,null,9150,null,1742,null,240,null,247,null,8910,null,1714,null,8082,null,1592,null,828,null,444,null,3000,null,1107,null,1455,null,425,null,964,null,358,null,0,null,244,null,964,null,358,null,804,null,344,null,160,null,142,null,491,null,233,null,639,null,285,null,191,null,190,null,191,null,190,null,0,null,244,null,448,null,235,null,1237,null,560,null,437,null,283,null,422,null,283,null,15,null,26,null,800,null,451,null,20834,null,2004,null,3671,null,897,null,1905,null,689,null,58,null,98,null,1847,null,672,null,1349,null,513,null,498,null,341,null,1766,null,731,null,2830,null,830,null,1673,null,710,null,0,null,244,null,1673,null,710,null,1398,null,568,null,275,null,369,null,1157,null,541,null,11035,null,1619,null,8456,null,1385,null,0,null,244,null,8456,null,1385,null,7227,null,1233,null,1229,null,615,null,2579,null,714,null,1957,null,657,null,1230,null,544,null,0,null,244,null,1230,null,544,null,1230,null,544,null,0,null,244,null,727,null,291,null,490,null,300,null,153,null,152,null,84,null,98,null,69,null,104,null,337,null,226,null,851,null,406,null,23,null,57,null,23,null,57,null,0,null,244,null,828,null,384,null,0400000US20,Kansas,20
33219,null,3346,null,15066,null,1965,null,1901,null,542,null,702,null,344,null,0,null,273,null,702,null,344,null,455,null,276,null,247,null,172,null,1199,null,460,null,1954,null,874,null,1114,null,574,null,0,null,273,null,1114,null,574,null,505,null,321,null,609,null,441,null,840,null,570,null,7729,null,1372,null,5685,null,1141,null,181,null,156,null,5504,null,1133,null,4059,null,882,null,1445,null,837,null,2044,null,800,null,1299,null,545,null,944,null,437,null,0,null,273,null,944,null,437,null,900,null,422,null,44,null,75,null,355,null,302,null,1220,null,530,null,454,null,327,null,450,null,330,null,4,null,8,null,766,null,430,null,963,null,449,null,61,null,88,null,61,null,88,null,0,null,273,null,902,null,453,null,18153,null,2310,null,3477,null,1089,null,2170,null,890,null,0,null,273,null,2170,null,890,null,1224,null,502,null,946,null,806,null,1307,null,602,null,2375,null,830,null,1851,null,768,null,0,null,273,null,1851,null,768,null,1184,null,654,null,667,null,479,null,524,null,385,null,7503,null,1403,null,4539,null,982,null,0,null,273,null,4539,null,982,null,3985,null,928,null,554,null,349,null,2964,null,987,null,2028,null,574,null,750,null,349,null,0,null,273,null,750,null,349,null,679,null,347,null,71,null,120,null,1278,null,552,null,1112,null,728,null,107,null,121,null,107,null,121,null,0,null,273,null,1005,null,681,null,1658,null,794,null,108,null,126,null,108,null,126,null,0,null,273,null,1550,null,780,null,0400000US21,Kentucky,21
33424,null,3234,null,16737,null,2017,null,3028,null,1072,null,1209,null,872,null,0,null,281,null,1209,null,872,null,1209,null,872,null,0,null,281,null,1819,null,782,null,1943,null,670,null,1705,null,638,null,0,null,281,null,1705,null,638,null,1651,null,633,null,54,null,85,null,238,null,251,null,8408,null,1417,null,6760,null,1333,null,416,null,346,null,6344,null,1334,null,5678,null,1309,null,666,null,389,null,1648,null,507,null,2025,null,625,null,1145,null,466,null,0,null,281,null,1145,null,466,null,1099,null,438,null,46,null,84,null,880,null,481,null,453,null,360,null,294,null,327,null,238,null,310,null,56,null,96,null,159,null,147,null,880,null,423,null,188,null,167,null,188,null,167,null,0,null,281,null,692,null,372,null,16687,null,2181,null,1936,null,611,null,417,null,288,null,0,null,281,null,417,null,288,null,259,null,251,null,158,null,111,null,1519,null,603,null,2949,null,1181,null,2236,null,1214,null,0,null,281,null,2236,null,1214,null,1883,null,1143,null,353,null,451,null,713,null,509,null,7628,null,1382,null,5149,null,1177,null,62,null,76,null,5087,null,1184,null,4532,null,1032,null,555,null,413,null,2479,null,824,null,2108,null,653,null,1278,null,434,null,0,null,281,null,1278,null,434,null,1063,null,379,null,215,null,213,null,830,null,410,null,326,null,240,null,0,null,281,null,0,null,281,null,0,null,281,null,326,null,240,null,1740,null,655,null,133,null,141,null,133,null,141,null,0,null,281,null,1607,null,657,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
71103,null,5021,null,34157,null,3107,null,5501,null,1302,null,2585,null,998,null,0,null,285,null,2585,null,998,null,2008,null,1002,null,577,null,352,null,2916,null,894,null,4507,null,1330,null,2834,null,934,null,123,null,229,null,2711,null,896,null,2313,null,870,null,398,null,259,null,1673,null,1042,null,18986,null,2449,null,17025,null,2119,null,165,null,163,null,16860,null,2132,null,15705,null,2035,null,1155,null,622,null,1961,null,749,null,3208,null,984,null,2519,null,787,null,0,null,285,null,2519,null,787,null,2159,null,753,null,360,null,278,null,689,null,611,null,477,null,436,null,31,null,56,null,31,null,56,null,0,null,285,null,446,null,432,null,1478,null,555,null,403,null,380,null,354,null,375,null,49,null,79,null,1075,null,436,null,36946,null,3474,null,5346,null,1057,null,2589,null,882,null,0,null,285,null,2589,null,882,null,2207,null,830,null,382,null,329,null,2757,null,815,null,5501,null,1196,null,4468,null,1010,null,0,null,285,null,4468,null,1010,null,3978,null,976,null,490,null,385,null,1033,null,596,null,19085,null,2214,null,15450,null,1892,null,229,null,209,null,15221,null,1901,null,13879,null,1793,null,1342,null,597,null,3635,null,868,null,4329,null,1089,null,2466,null,707,null,0,null,285,null,2466,null,707,null,2422,null,699,null,44,null,75,null,1863,null,706,null,1330,null,591,null,446,null,327,null,391,null,308,null,55,null,89,null,884,null,490,null,1355,null,542,null,89,null,110,null,89,null,110,null,0,null,285,null,1266,null,533,null,0400000US24,Maryland,24
87270,null,6364,null,43855,null,4252,null,6836,null,1153,null,2840,null,992,null,112,null,182,null,2728,null,993,null,2070,null,908,null,658,null,412,null,3996,null,833,null,4609,null,1313,null,3552,null,1028,null,0,null,283,null,3552,null,1028,null,2750,null,839,null,802,null,517,null,1057,null,656,null,25396,null,2970,null,22759,null,2967,null,195,null,191,null,22564,null,2915,null,20279,null,2831,null,2285,null,838,null,2637,null,882,null,4522,null,1031,null,2966,null,826,null,0,null,283,null,2966,null,826,null,2907,null,822,null,59,null,96,null,1556,null,725,null,737,null,403,null,75,null,92,null,45,null,79,null,30,null,48,null,662,null,391,null,1755,null,682,null,271,null,288,null,271,null,288,null,0,null,283,null,1484,null,599,null,43415,null,3491,null,6636,null,1185,null,3300,null,837,null,0,null,283,null,3300,null,837,null,2752,null,732,null,548,null,370,null,3336,null,860,null,5031,null,1253,null,3333,null,993,null,0,null,283,null,3333,null,993,null,2523,null,836,null,810,null,487,null,1698,null,786,null,24062,null,2370,null,18583,null,2241,null,0,null,283,null,18583,null,2241,null,16320,null,2006,null,2263,null,717,null,5479,null,1270,null,4636,null,1051,null,2735,null,767,null,0,null,283,null,2735,null,767,null,2534,null,734,null,201,null,184,null,1901,null,778,null,1061,null,638,null,150,null,139,null,150,null,139,null,0,null,283,null,911,null,616,null,1989,null,633,null,116,null,115,null,116,null,115,null,0,null,283,null,1873,null,618,null,0400000US25,Massachusetts,25
108276,null,6496,null,53586,null,4377,null,8482,null,1580,null,2962,null,725,null,0,null,244,null,2962,null,725,null,2127,null,719,null,835,null,317,null,5520,null,1351,null,8464,null,1611,null,6051,null,1441,null,0,null,244,null,6051,null,1441,null,4008,null,1121,null,2043,null,773,null,2413,null,738,null,28881,null,2890,null,23318,null,2486,null,57,null,81,null,23261,null,2495,null,18686,null,2354,null,4575,null,894,null,5563,null,1238,null,4534,null,878,null,2767,null,635,null,0,null,244,null,2767,null,635,null,2386,null,625,null,381,null,237,null,1767,null,569,null,1374,null,505,null,260,null,170,null,207,null,155,null,53,null,93,null,1114,null,476,null,1851,null,562,null,171,null,154,null,89,null,121,null,82,null,101,null,1680,null,532,null,54690,null,3627,null,9156,null,1604,null,5027,null,1237,null,0,null,244,null,5027,null,1237,null,3255,null,894,null,1772,null,693,null,4129,null,992,null,7362,null,1369,null,5038,null,1035,null,0,null,244,null,5038,null,1035,null,4548,null,1009,null,490,null,311,null,2324,null,1009,null,28172,null,2499,null,20542,null,2263,null,0,null,244,null,20542,null,2263,null,17276,null,2073,null,3266,null,904,null,7630,null,1195,null,5577,null,868,null,2739,null,536,null,0,null,244,null,2739,null,536,null,2511,null,521,null,228,null,194,null,2838,null,635,null,1701,null,558,null,429,null,262,null,429,null,262,null,0,null,244,null,1272,null,474,null,2722,null,648,null,217,null,152,null,142,null,139,null,75,null,121,null,2505,null,659,null,0400000US26,Michigan,26
49051,null,3382,null,23456,null,2334,null,4645,null,1173,null,2082,null,815,null,0,null,213,null,2082,null,815,null,1227,null,602,null,855,null,563,null,2563,null,721,null,3270,null,876,null,2387,null,752,null,0,null,213,null,2387,null,752,null,1638,null,535,null,749,null,560,null,883,null,435,null,13282,null,1813,null,10807,null,1665,null,120,null,209,null,10687,null,1629,null,9438,null,1476,null,1249,null,489,null,2475,null,708,null,1290,null,435,null,905,null,386,null,0,null,213,null,905,null,386,null,703,null,343,null,202,null,145,null,385,null,236,null,241,null,143,null,84,null,96,null,84,null,96,null,0,null,213,null,157,null,100,null,728,null,296,null,42,null,52,null,42,null,52,null,0,null,213,null,686,null,285,null,25595,null,2456,null,4085,null,887,null,1931,null,544,null,0,null,213,null,1931,null,544,null,1654,null,501,null,277,null,190,null,2154,null,698,null,3680,null,1022,null,2659,null,773,null,0,null,213,null,2659,null,773,null,2026,null,684,null,633,null,440,null,1021,null,533,null,14244,null,1641,null,10426,null,1386,null,0,null,213,null,10426,null,1386,null,9343,null,1413,null,1083,null,447,null,3818,null,1031,null,2100,null,752,null,1094,null,476,null,0,null,213,null,1094,null,476,null,995,null,447,null,99,null,119,null,1006,null,551,null,529,null,299,null,159,null,194,null,159,null,194,null,0,null,213,null,370,null,234,null,957,null,464,null,74,null,105,null,74,null,105,null,0,null,213,null,883,null,443,null,0400000US27,Minnesota,27
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US28,Mississippi,28
69553,null,5084,null,34652,null,3437,null,3882,null,944,null,1871,null,595,null,0,null,259,null,1871,null,595,null,1309,null,512,null,562,null,315,null,2011,null,747,null,4907,null,1192,null,3463,null,1102,null,36,null,60,null,3427,null,1104,null,2732,null,941,null,695,null,551,null,1444,null,790,null,19738,null,2432,null,15611,null,2313,null,0,null,259,null,15611,null,2313,null,13325,null,2158,null,2286,null,760,null,4127,null,1028,null,2903,null,669,null,1873,null,522,null,0,null,259,null,1873,null,522,null,1814,null,511,null,59,null,77,null,1030,null,338,null,1178,null,451,null,383,null,310,null,362,null,311,null,21,null,36,null,795,null,329,null,2044,null,543,null,450,null,360,null,450,null,360,null,0,null,259,null,1594,null,423,null,34901,null,2998,null,5205,null,1125,null,2771,null,903,null,0,null,259,null,2771,null,903,null,2504,null,866,null,267,null,254,null,2434,null,573,null,5814,null,1200,null,4622,null,1175,null,41,null,78,null,4581,null,1176,null,3941,null,1119,null,640,null,318,null,1192,null,421,null,16187,null,1981,null,12090,null,1674,null,0,null,259,null,12090,null,1674,null,11459,null,1674,null,631,null,327,null,4097,null,933,null,3663,null,894,null,1922,null,633,null,0,null,259,null,1922,null,633,null,1799,null,634,null,123,null,102,null,1741,null,552,null,1179,null,404,null,301,null,217,null,301,null,217,null,0,null,259,null,878,null,423,null,2853,null,940,null,97,null,117,null,65,null,100,null,32,null,64,null,2756,null,914,null,0400000US29,Missouri,29
