B24010B_001E,B24010B_001EA,B24010B_001M,B24010B_001MA,B24010B_002E,B24010B_002EA,B24010B_002M,B24010B_002MA,B24010B_003E,B24010B_003EA,B24010B_003M,B24010B_003MA,B24010B_004E,B24010B_004EA,B24010B_004M,B24010B_004MA,B24010B_005E,B24010B_005EA,B24010B_005M,B24010B_005MA,B24010B_006E,B24010B_006EA,B24010B_006M,B24010B_006MA,B24010B_007E,B24010B_007EA,B24010B_007M,B24010B_007MA,B24010B_008E,B24010B_008EA,B24010B_008M,B24010B_008MA,B24010B_009E,B24010B_009EA,B24010B_009M,B24010B_009MA,B24010B_010E,B24010B_010EA,B24010B_010M,B24010B_010MA,B24010B_011E,B24010B_011EA,B24010B_011M,B24010B_011MA,B24010B_012E,B24010B_012EA,B24010B_012M,B24010B_012MA,B24010B_013E,B24010B_013EA,B24010B_013M,B24010B_013MA,B24010B_014E,B24010B_014EA,B24010B_014M,B24010B_014MA,B24010B_015E,B24010B_015EA,B24010B_015M,B24010B_015MA,B24010B_016E,B24010B_016EA,B24010B_016M,B24010B_016MA,B24010B_017E,B24010B_017EA,B24010B_017M,B24010B_017MA,B24010B_018E,B24010B_018EA,B24010B_018M,B24010B_018MA,B24010B_019E,B24010B_019EA,B24010B_019M,B24010B_019MA,B24010B_020E,B24010B_020EA,B24010B_020M,B24010B_020MA,B24010B_021E,B24010B_021EA,B24010B_021M,B24010B_021MA,B24010B_022E,B24010B_022EA,B24010B_022M,B24010B_022MA,B24010B_023E,B24010B_023EA,B24010B_023M,B24010B_023MA,B24010B_024E,B24010B_024EA,B24010B_024M,B24010B_024MA,B24010B_025E,B24010B_025EA,B24010B_025M,B24010B_025MA,B24010B_026E,B24010B_026EA,B24010B_026M,B24010B_026MA,B24010B_027E,B24010B_027EA,B24010B_027M,B24010B_027MA,B24010B_028E,B24010B_028EA,B24010B_028M,B24010B_028MA,B24010B_029E,B24010B_029EA,B24010B_029M,B24010B_029MA,B24010B_030E,B24010B_030EA,B24010B_030M,B24010B_030MA,B24010B_031E,B24010B_031EA,B24010B_031M,B24010B_031MA,B24010B_032E,B24010B_032EA,B24010B_032M,B24010B_032MA,B24010B_033E,B24010B_033EA,B24010B_033M,B24010B_033MA,B24010B_034E,B24010B_034EA,B24010B_034M,B24010B_034MA,B24010B_035E,B24010B_035EA,B24010B_035M,B24010B_035MA,B24010B_036E,B24010B_036EA,B24010B_036M,B24010B_036MA,B24010B_037E,B24010B_037EA,B24010B_037M,B24010B_037MA,B24010B_038E,B24010B_038EA,B24010B_038M,B24010B_038MA,B24010B_039E,B24010B_039EA,B24010B_039M,B24010B_039MA,B24010B_040E,B24010B_040EA,B24010B_040M,B24010B_040MA,B24010B_041E,B24010B_041EA,B24010B_041M,B24010B_041MA,B24010B_042E,B24010B_042EA,B24010B_042M,B24010B_042MA,B24010B_043E,B24010B_043EA,B24010B_043M,B24010B_043MA,B24010B_044E,B24010B_044EA,B24010B_044M,B24010B_044MA,B24010B_045E,B24010B_045EA,B24010B_045M,B24010B_045MA,B24010B_046E,B24010B_046EA,B24010B_046M,B24010B_046MA,B24010B_047E,B24010B_047EA,B24010B_047M,B24010B_047MA,B24010B_048E,B24010B_048EA,B24010B_048M,B24010B_048MA,B24010B_049E,B24010B_049EA,B24010B_049M,B24010B_049MA,B24010B_050E,B24010B_050EA,B24010B_050M,B24010B_050MA,B24010B_051E,B24010B_051EA,B24010B_051M,B24010B_051MA,B24010B_052E,B24010B_052EA,B24010B_052M,B24010B_052MA,B24010B_053E,B24010B_053EA,B24010B_053M,B24010B_053MA,B24010B_054E,B24010B_054EA,B24010B_054M,B24010B_054MA,B24010B_055E,B24010B_055EA,B24010B_055M,B24010B_055MA,B24010B_056E,B24010B_056EA,B24010B_056M,B24010B_056MA,B24010B_057E,B24010B_057EA,B24010B_057M,B24010B_057MA,B24010B_058E,B24010B_058EA,B24010B_058M,B24010B_058MA,B24010B_059E,B24010B_059EA,B24010B_059M,B24010B_059MA,B24010B_060E,B24010B_060EA,B24010B_060M,B24010B_060MA,B24010B_061E,B24010B_061EA,B24010B_061M,B24010B_061MA,B24010B_062E,B24010B_062EA,B24010B_062M,B24010B_062MA,B24010B_063E,B24010B_063EA,B24010B_063M,B24010B_063MA,GEO_ID,NAME,state
1185494,null,17497,null,520431,null,11858,null,108928,null,5515,null,45670,null,3940,null,31892,null,3334,null,189,null,151,null,13589,null,2239,null,63258,null,4305,null,13946,null,2120,null,9502,null,1720,null,2255,null,880,null,6069,null,1602,null,1662,null,701,null,14360,null,2206,null,6376,null,1380,null,9088,null,2023,null,100327,null,5562,null,5270,null,1730,null,25338,null,2736,null,30081,null,3590,null,28945,null,3837,null,10693,null,1995,null,105110,null,6398,null,51675,null,4533,null,53435,null,4455,null,3976,null,1116,null,60334,null,5463,null,32148,null,3852,null,28186,null,3594,null,141756,null,6329,null,48768,null,4067,null,92988,null,5822,null,665063,null,10749,null,212624,null,7395,null,76522,null,4317,null,41001,null,3675,null,47,null,92,null,35474,null,2894,null,136102,null,6470,null,9333,null,1782,null,2132,null,929,null,3541,null,982,null,14361,null,2145,null,5486,null,1434,null,53680,null,3949,null,5098,null,1396,null,42471,null,3585,null,163268,null,6849,null,37641,null,3640,null,17837,null,2574,null,45497,null,3624,null,27474,null,3073,null,34819,null,3660,null,226965,null,8540,null,83546,null,5154,null,143419,null,6756,null,1820,null,746,null,5067,null,1414,null,1471,null,800,null,3596,null,1176,null,55319,null,4136,null,33646,null,3376,null,21673,null,2807,null,0400000US13,Georgia,13
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
683960,null,10901,null,289149,null,7598,null,66996,null,4550,null,26125,null,3111,null,17796,null,2616,null,42,null,73,null,8287,null,1765,null,40871,null,3377,null,5970,null,1427,null,4206,null,1367,null,3075,null,1081,null,8090,null,1462,null,1908,null,719,null,8556,null,1996,null,3374,null,1244,null,5692,null,1074,null,69014,null,4837,null,4113,null,1277,null,21989,null,2583,null,14886,null,2255,null,19199,null,2610,null,8827,null,1856,null,57518,null,4352,null,25296,null,2952,null,32222,null,3176,null,505,null,390,null,28488,null,2807,null,13441,null,2182,null,15047,null,2205,null,66628,null,3847,null,20276,null,2650,null,46352,null,3529,null,394811,null,7147,null,131008,null,5879,null,45675,null,3898,null,29280,null,2842,null,0,null,269,null,16395,null,2542,null,85333,null,5119,null,4972,null,1306,null,975,null,543,null,1701,null,698,null,15351,null,2047,null,3338,null,934,null,29875,null,3176,null,3799,null,1100,null,25322,null,3014,null,102971,null,5368,null,28212,null,2754,null,14153,null,2291,null,16873,null,2255,null,11120,null,1845,null,32613,null,3232,null,135486,null,5493,null,42968,null,4173,null,92518,null,4580,null,188,null,240,null,3265,null,1082,null,1399,null,719,null,1866,null,753,null,21893,null,2267,null,11801,null,1647,null,10092,null,1864,null,0400000US17,Illinois,17
211409,null,6234,null,93582,null,3718,null,19911,null,2368,null,7808,null,1369,null,6142,null,1212,null,0,null,269,null,1666,null,763,null,12103,null,2081,null,1034,null,648,null,1800,null,746,null,668,null,620,null,1998,null,811,null,131,null,171,null,3089,null,979,null,1454,null,866,null,1929,null,744,null,21917,null,2206,null,591,null,376,null,4999,null,1301,null,8139,null,1895,null,5888,null,1545,null,2300,null,968,null,15764,null,2366,null,7344,null,1499,null,8420,null,1794,null,178,null,316,null,8969,null,1902,null,4825,null,1344,null,4144,null,1278,null,26843,null,2737,null,14309,null,1861,null,12534,null,1952,null,117827,null,5171,null,36965,null,3514,null,12972,null,2204,null,6834,null,1305,null,0,null,269,null,6138,null,1478,null,23993,null,2661,null,755,null,480,null,532,null,401,null,504,null,250,null,4168,null,1070,null,514,null,414,null,8067,null,1564,null,619,null,361,null,8834,null,1612,null,34493,null,3348,null,12058,null,2198,null,1993,null,815,null,6460,null,1236,null,5645,null,1252,null,8337,null,1830,null,36830,null,3313,null,14299,null,1900,null,22531,null,2397,null,0,null,269,null,514,null,295,null,55,null,88,null,459,null,268,null,9025,null,1474,null,6345,null,1422,null,2680,null,936,null,0400000US18,Indiana,18
29536,null,2298,null,15755,null,1436,null,3847,null,1070,null,1793,null,796,null,868,null,449,null,0,null,228,null,925,null,643,null,2054,null,775,null,285,null,306,null,137,null,223,null,70,null,112,null,357,null,301,null,38,null,72,null,616,null,359,null,112,null,152,null,439,null,398,null,2928,null,971,null,448,null,360,null,328,null,229,null,1105,null,583,null,474,null,295,null,573,null,492,null,2355,null,646,null,1130,null,553,null,1225,null,555,null,117,null,171,null,941,null,505,null,566,null,397,null,375,null,338,null,5567,null,1252,null,3206,null,1049,null,2361,null,812,null,13781,null,1749,null,3925,null,1068,null,1135,null,540,null,478,null,352,null,0,null,228,null,657,null,415,null,2790,null,892,null,46,null,76,null,0,null,228,null,0,null,228,null,602,null,359,null,74,null,124,null,1436,null,597,null,173,null,158,null,459,null,324,null,4193,null,1103,null,1651,null,756,null,0,null,228,null,675,null,501,null,824,null,559,null,1043,null,493,null,3811,null,909,null,1141,null,508,null,2670,null,843,null,68,null,110,null,60,null,99,null,60,null,99,null,0,null,228,null,1724,null,760,null,1205,null,666,null,519,null,334,null,0400000US19,Iowa,19
62273,null,3514,null,30059,null,2141,null,6944,null,1392,null,2283,null,865,null,1382,null,601,null,0,null,244,null,901,null,708,null,4661,null,1221,null,866,null,461,null,379,null,288,null,0,null,244,null,611,null,451,null,110,null,129,null,1266,null,737,null,385,null,348,null,1044,null,621,null,5966,null,1205,null,655,null,495,null,718,null,375,null,2675,null,887,null,1608,null,705,null,310,null,263,null,6645,null,1353,null,3358,null,962,null,3287,null,973,null,61,null,100,null,2827,null,906,null,1985,null,787,null,842,null,399,null,7616,null,1751,null,3800,null,1228,null,3816,null,983,null,32214,null,2573,null,9275,null,1631,null,2618,null,802,null,1415,null,563,null,0,null,244,null,1203,null,603,null,6657,null,1376,null,477,null,373,null,88,null,114,null,108,null,134,null,624,null,345,null,345,null,343,null,2436,null,830,null,111,null,131,null,2468,null,867,null,7517,null,1441,null,3051,null,1005,null,768,null,500,null,1329,null,566,null,422,null,257,null,1947,null,832,null,12049,null,1580,null,3389,null,1069,null,8660,null,1392,null,0,null,244,null,87,null,140,null,0,null,244,null,87,null,140,null,3286,null,1149,null,2678,null,1012,null,608,null,452,null,0400000US20,Kansas,20
124606,null,4518,null,56872,null,3169,null,10543,null,1804,null,4607,null,1333,null,3068,null,1073,null,0,null,273,null,1539,null,969,null,5936,null,1495,null,1268,null,579,null,204,null,177,null,250,null,252,null,1332,null,680,null,49,null,84,null,1454,null,671,null,815,null,665,null,564,null,380,null,13575,null,1729,null,286,null,299,null,954,null,477,null,5134,null,1233,null,5427,null,1267,null,1774,null,788,null,8489,null,1748,null,3835,null,1217,null,4654,null,1214,null,380,null,384,null,5476,null,1409,null,2447,null,1053,null,3029,null,917,null,18409,null,2233,null,9130,null,1513,null,9279,null,1901,null,67734,null,3154,null,16508,null,2077,null,4579,null,1330,null,2856,null,1070,null,0,null,273,null,1723,null,640,null,11929,null,1713,null,301,null,243,null,339,null,306,null,280,null,254,null,1816,null,755,null,291,null,316,null,5000,null,1359,null,439,null,307,null,3463,null,841,null,18942,null,1951,null,4936,null,1225,null,1349,null,716,null,4601,null,916,null,3870,null,1101,null,4186,null,1045,null,23394,null,2613,null,7468,null,1423,null,15926,null,2284,null,408,null,407,null,466,null,319,null,0,null,273,null,466,null,319,null,8016,null,1637,null,5243,null,1455,null,2773,null,904,null,0400000US21,Kentucky,21
559680,null,10446,null,253817,null,6608,null,37658,null,4225,null,16261,null,2720,null,11982,null,2269,null,169,null,188,null,4110,null,1302,null,21397,null,2988,null,1592,null,654,null,2919,null,837,null,444,null,313,null,3258,null,1131,null,1664,null,847,null,5635,null,1379,null,2311,null,1182,null,3574,null,1121,null,57156,null,4350,null,1340,null,590,null,13409,null,2155,null,19305,null,2613,null,17527,null,2639,null,5575,null,1478,null,41777,null,3856,null,18779,null,2363,null,22998,null,3282,null,2817,null,1062,null,47363,null,4856,null,32099,null,4096,null,15264,null,2493,null,67046,null,4803,null,19300,null,2496,null,47746,null,4414,null,305863,null,7039,null,88007,null,4923,null,24847,null,2720,null,16985,null,2261,null,0,null,281,null,7862,null,1484,null,63160,null,4883,null,2154,null,796,null,583,null,443,null,987,null,415,null,9480,null,1503,null,2259,null,886,null,25838,null,2609,null,1958,null,1461,null,19901,null,2700,null,103034,null,5415,null,27088,null,2899,null,7542,null,1657,null,25270,null,2817,null,18342,null,2513,null,24792,null,3275,null,94353,null,5458,null,39707,null,3640,null,54646,null,4125,null,68,null,88,null,1238,null,670,null,849,null,624,null,389,null,260,null,19163,null,2174,null,10699,null,1683,null,8464,null,1509,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
792357,null,9786,null,349341,null,6322,null,111298,null,5650,null,46658,null,4052,null,32431,null,3296,null,0,null,285,null,14227,null,2235,null,64640,null,4496,null,20719,null,2881,null,6866,null,1468,null,1980,null,743,null,8115,null,1386,null,3564,null,1038,null,9620,null,1900,null,4284,null,1084,null,9492,null,1900,null,72247,null,4853,null,3335,null,1022,null,27286,null,2926,null,14120,null,2377,null,19260,null,2752,null,8246,null,1705,null,65755,null,4549,null,24821,null,2953,null,40934,null,3702,null,211,null,183,null,35492,null,3139,null,18841,null,2551,null,16651,null,2221,null,64338,null,4539,null,14146,null,2130,null,50192,null,4121,null,443016,null,6392,null,184493,null,6099,null,74304,null,4290,null,38886,null,3584,null,0,null,285,null,35418,null,3338,null,110189,null,5036,null,14791,null,2122,null,1993,null,759,null,3131,null,937,null,16239,null,1952,null,6430,null,1566,null,28729,null,2652,null,4280,null,960,null,34596,null,3384,null,96933,null,4666,null,27133,null,2783,null,16394,null,2464,null,14145,null,2027,null,15325,null,2539,null,23936,null,2822,null,145322,null,7656,null,39457,null,3825,null,105865,null,6160,null,74,null,126,null,2227,null,718,null,616,null,414,null,1611,null,607,null,13967,null,1981,null,7511,null,1569,null,6456,null,1233,null,0400000US24,Maryland,24
180788,null,5804,null,85228,null,4337,null,24929,null,2593,null,9109,null,1489,null,6464,null,1255,null,0,null,283,null,2645,null,946,null,15820,null,1987,null,3636,null,990,null,1224,null,620,null,1144,null,643,null,2368,null,843,null,589,null,364,null,2555,null,802,null,1291,null,698,null,3013,null,1111,null,20233,null,2995,null,3730,null,1350,null,3398,null,998,null,4796,null,1336,null,5599,null,1492,null,2710,null,1046,null,16935,null,2371,null,7805,null,2008,null,9130,null,1536,null,50,null,86,null,8064,null,2053,null,3626,null,1234,null,4438,null,1442,null,15017,null,2057,null,4380,null,1112,null,10637,null,2051,null,95560,null,3791,null,30896,null,2518,null,9100,null,1567,null,5578,null,1195,null,0,null,283,null,3522,null,1070,null,21796,null,2295,null,1026,null,540,null,286,null,246,null,1243,null,659,null,2942,null,1166,null,1144,null,603,null,5051,null,1130,null,1007,null,599,null,9097,null,1575,null,28865,null,2723,null,14923,null,2126,null,1432,null,587,null,3506,null,1138,null,3302,null,1161,null,5702,null,1220,null,30437,null,3004,null,9707,null,1988,null,20730,null,2587,null,0,null,283,null,735,null,485,null,445,null,377,null,290,null,285,null,4627,null,1142,null,2135,null,744,null,2492,null,926,null,0400000US25,Massachusetts,25
436721,null,9060,null,179087,null,5287,null,38385,null,2993,null,14919,null,1689,null,10004,null,1550,null,45,null,73,null,4870,null,1219,null,23466,null,2563,null,3045,null,924,null,4053,null,1158,null,517,null,310,null,5027,null,1076,null,1213,null,737,null,4784,null,1198,null,1946,null,751,null,2881,null,904,null,44191,null,3914,null,2590,null,1013,null,9733,null,1868,null,13941,null,2125,null,12297,null,2148,null,5630,null,1490,null,34276,null,3257,null,16901,null,2443,null,17375,null,2201,null,556,null,550,null,16487,null,2184,null,7786,null,1686,null,8701,null,1633,null,45192,null,4129,null,24603,null,3103,null,20589,null,2681,null,257634,null,6198,null,69881,null,4468,null,26847,null,2714,null,16039,null,2015,null,0,null,244,null,10808,null,1893,null,43034,null,3808,null,2028,null,519,null,1151,null,631,null,1340,null,645,null,8410,null,1673,null,1574,null,643,null,12791,null,2060,null,1701,null,679,null,14039,null,2209,null,79849,null,4833,null,22225,null,2531,null,6077,null,1554,null,16751,null,2058,null,12813,null,2220,null,21983,null,2863,null,85369,null,5505,null,32475,null,3196,null,52894,null,4250,null,200,null,239,null,1569,null,648,null,583,null,428,null,986,null,483,null,20766,null,2587,null,13557,null,1962,null,7209,null,1544,null,0400000US26,Michigan,26
89995,null,3552,null,49265,null,2733,null,12781,null,1816,null,4882,null,1276,null,3785,null,1260,null,72,null,113,null,1025,null,576,null,7899,null,1426,null,1472,null,667,null,605,null,321,null,197,null,211,null,1384,null,642,null,416,null,406,null,2012,null,1001,null,791,null,508,null,1022,null,453,null,11056,null,2157,null,1983,null,987,null,1414,null,679,null,2991,null,1026,null,3279,null,1013,null,1389,null,652,null,10957,null,1736,null,4321,null,1266,null,6636,null,1233,null,227,null,255,null,2541,null,788,null,1547,null,643,null,994,null,466,null,11703,null,1909,null,6116,null,1441,null,5587,null,1270,null,40730,null,2138,null,13221,null,1708,null,3458,null,878,null,1862,null,585,null,0,null,213,null,1596,null,628,null,9763,null,1494,null,483,null,321,null,109,null,139,null,305,null,264,null,2134,null,826,null,557,null,402,null,2564,null,871,null,636,null,385,null,2975,null,914,null,12653,null,1635,null,5157,null,1072,null,90,null,108,null,1438,null,502,null,2267,null,729,null,3701,null,911,null,11497,null,1864,null,4360,null,1194,null,7137,null,1311,null,0,null,213,null,154,null,158,null,94,null,120,null,60,null,104,null,3205,null,974,null,1611,null,661,null,1594,null,689,null,0400000US27,Minnesota,27
385282,null,7938,null,170328,null,5957,null,18418,null,2722,null,8894,null,1657,null,6041,null,1419,null,348,null,273,null,2505,null,883,null,9524,null,1951,null,379,null,295,null,861,null,530,null,291,null,266,null,1616,null,626,null,179,null,181,null,3531,null,1244,null,614,null,440,null,2053,null,905,null,35766,null,3531,null,962,null,698,null,7799,null,1761,null,11216,null,2107,null,11579,null,1893,null,4210,null,1393,null,23403,null,2916,null,9084,null,1792,null,14319,null,2297,null,3764,null,1104,null,27313,null,2570,null,17348,null,2424,null,9965,null,1632,null,61664,null,3836,null,26482,null,3277,null,35182,null,3100,null,214954,null,5105,null,60643,null,4354,null,15624,null,2076,null,10614,null,1699,null,0,null,291,null,5010,null,1224,null,45019,null,4237,null,746,null,538,null,877,null,434,null,359,null,331,null,5656,null,1527,null,589,null,323,null,19221,null,2531,null,543,null,368,null,17028,null,2174,null,63883,null,4377,null,13225,null,2036,null,4771,null,1462,null,19540,null,2933,null,12247,null,2183,null,14100,null,1966,null,62116,null,3805,null,28720,null,3067,null,33396,null,3080,null,313,null,241,null,1271,null,630,null,611,null,387,null,660,null,509,null,26728,null,2624,null,19479,null,2542,null,7249,null,1402,null,0400000US28,Mississippi,28
258158,null,5844,null,110489,null,4358,null,20846,null,2233,null,10303,null,1405,null,6999,null,1185,null,0,null,259,null,3304,null,935,null,10543,null,2022,null,2222,null,829,null,1181,null,566,null,621,null,345,null,1155,null,523,null,222,null,193,null,2458,null,861,null,1132,null,565,null,1552,null,655,null,28385,null,2735,null,1583,null,784,null,4659,null,1206,null,9446,null,1825,null,9735,null,1606,null,2962,null,968,null,20212,null,2795,null,9121,null,2231,null,11091,null,1880,null,272,null,229,null,9543,null,1873,null,4847,null,1054,null,4696,null,1489,null,31231,null,3364,null,13449,null,2118,null,17782,null,2449,null,147669,null,4274,null,43245,null,3309,null,13736,null,1841,null,7522,null,1537,null,0,null,259,null,6214,null,1189,null,29509,null,2874,null,1627,null,651,null,300,null,429,null,413,null,228,null,3152,null,979,null,1168,null,581,null,9989,null,1550,null,1024,null,613,null,11836,null,1809,null,39953,null,2733,null,14789,null,1946,null,1604,null,734,null,8364,null,1454,null,6173,null,1380,null,9023,null,1525,null,51878,null,3697,null,19279,null,2244,null,32599,null,3280,null,60,null,98,null,1087,null,596,null,313,null,334,null,774,null,522,null,11446,null,1818,null,7199,null,1500,null,4247,null,1059,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
31968,null,2273,null,14998,null,1591,null,2351,null,792,null,842,null,511,null,652,null,465,null,0,null,228,null,190,null,162,null,1509,null,719,null,173,null,186,null,39,null,67,null,95,null,135,null,461,null,408,null,109,null,135,null,158,null,146,null,216,null,247,null,258,null,268,null,3236,null,936,null,236,null,288,null,495,null,416,null,783,null,462,null,1517,null,760,null,205,null,175,null,4744,null,1242,null,2341,null,994,null,2403,null,941,null,68,null,100,null,884,null,605,null,718,null,546,null,166,null,230,null,3715,null,1147,null,2181,null,935,null,1534,null,729,null,16970,null,1510,null,5149,null,1081,null,1221,null,596,null,573,null,396,null,0,null,228,null,648,null,425,null,3928,null,1092,null,228,null,271,null,36,null,64,null,273,null,371,null,870,null,553,null,0,null,228,null,1304,null,581,null,66,null,114,null,1151,null,591,null,3909,null,1095,null,1169,null,745,null,56,null,93,null,958,null,515,null,579,null,416,null,1147,null,520,null,5612,null,1027,null,1654,null,688,null,3958,null,887,null,0,null,228,null,0,null,228,null,0,null,228,null,0,null,228,null,2300,null,952,null,1370,null,777,null,930,null,486,null,0400000US31,Nebraska,31
86371,null,3381,null,45031,null,2383,null,9522,null,1812,null,4563,null,1242,null,2521,null,806,null,0,null,302,null,2042,null,894,null,4959,null,1324,null,386,null,369,null,154,null,271,null,106,null,124,null,372,null,290,null,43,null,71,null,1539,null,809,null,1038,null,464,null,1321,null,744,null,13326,null,2030,null,290,null,344,null,3770,null,1335,null,3778,null,1057,null,2932,null,1094,null,2556,null,953,null,8502,null,1733,null,4550,null,1373,null,3952,null,1150,null,51,null,84,null,3579,null,1089,null,2329,null,966,null,1250,null,624,null,10051,null,1448,null,1742,null,826,null,8309,null,1379,null,41340,null,2077,null,11694,null,1888,null,3689,null,1090,null,2115,null,864,null,0,null,302,null,1574,null,704,null,8005,null,1428,null,373,null,338,null,0,null,302,null,244,null,304,null,1278,null,643,null,439,null,364,null,2781,null,876,null,489,null,397,null,2401,null,962,null,11232,null,1905,null,1929,null,741,null,1450,null,611,null,2368,null,927,null,1723,null,673,null,3762,null,1125,null,15903,null,1869,null,6585,null,1466,null,9318,null,1542,null,0,null,302,null,553,null,499,null,139,null,173,null,414,null,464,null,1958,null,663,null,399,null,233,null,1559,null,659,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
