B19037D_001E,B19037D_001EA,B19037D_001M,B19037D_001MA,B19037D_002E,B19037D_002EA,B19037D_002M,B19037D_002MA,B19037D_003E,B19037D_003EA,B19037D_003M,B19037D_003MA,B19037D_004E,B19037D_004EA,B19037D_004M,B19037D_004MA,B19037D_005E,B19037D_005EA,B19037D_005M,B19037D_005MA,B19037D_006E,B19037D_006EA,B19037D_006M,B19037D_006MA,B19037D_007E,B19037D_007EA,B19037D_007M,B19037D_007MA,B19037D_008E,B19037D_008EA,B19037D_008M,B19037D_008MA,B19037D_009E,B19037D_009EA,B19037D_009M,B19037D_009MA,B19037D_010E,B19037D_010EA,B19037D_010M,B19037D_010MA,B19037D_011E,B19037D_011EA,B19037D_011M,B19037D_011MA,B19037D_012E,B19037D_012EA,B19037D_012M,B19037D_012MA,B19037D_013E,B19037D_013EA,B19037D_013M,B19037D_013MA,B19037D_014E,B19037D_014EA,B19037D_014M,B19037D_014MA,B19037D_015E,B19037D_015EA,B19037D_015M,B19037D_015MA,B19037D_016E,B19037D_016EA,B19037D_016M,B19037D_016MA,B19037D_017E,B19037D_017EA,B19037D_017M,B19037D_017MA,B19037D_018E,B19037D_018EA,B19037D_018M,B19037D_018MA,B19037D_019E,B19037D_019EA,B19037D_019M,B19037D_019MA,B19037D_020E,B19037D_020EA,B19037D_020M,B19037D_020MA,B19037D_021E,B19037D_021EA,B19037D_021M,B19037D_021MA,B19037D_022E,B19037D_022EA,B19037D_022M,B19037D_022MA,B19037D_023E,B19037D_023EA,B19037D_023M,B19037D_023MA,B19037D_024E,B19037D_024EA,B19037D_024M,B19037D_024MA,B19037D_025E,B19037D_025EA,B19037D_025M,B19037D_025MA,B19037D_026E,B19037D_026EA,B19037D_026M,B19037D_026MA,B19037D_027E,B19037D_027EA,B19037D_027M,B19037D_027MA,B19037D_028E,B19037D_028EA,B19037D_028M,B19037D_028MA,B19037D_029E,B19037D_029EA,B19037D_029M,B19037D_029MA,B19037D_030E,B19037D_030EA,B19037D_030M,B19037D_030MA,B19037D_031E,B19037D_031EA,B19037D_031M,B19037D_031MA,B19037D_032E,B19037D_032EA,B19037D_032M,B19037D_032MA,B19037D_033E,B19037D_033EA,B19037D_033M,B19037D_033MA,B19037D_034E,B19037D_034EA,B19037D_034M,B19037D_034MA,B19037D_035E,B19037D_035EA,B19037D_035M,B19037D_035MA,B19037D_036E,B19037D_036EA,B19037D_036M,B19037D_036MA,B19037D_037E,B19037D_037EA,B19037D_037M,B19037D_037MA,B19037D_038E,B19037D_038EA,B19037D_038M,B19037D_038MA,B19037D_039E,B19037D_039EA,B19037D_039M,B19037D_039MA,B19037D_040E,B19037D_040EA,B19037D_040M,B19037D_040MA,B19037D_041E,B19037D_041EA,B19037D_041M,B19037D_041MA,B19037D_042E,B19037D_042EA,B19037D_042M,B19037D_042MA,B19037D_043E,B19037D_043EA,B19037D_043M,B19037D_043MA,B19037D_044E,B19037D_044EA,B19037D_044M,B19037D_044MA,B19037D_045E,B19037D_045EA,B19037D_045M,B19037D_045MA,B19037D_046E,B19037D_046EA,B19037D_046M,B19037D_046MA,B19037D_047E,B19037D_047EA,B19037D_047M,B19037D_047MA,B19037D_048E,B19037D_048EA,B19037D_048M,B19037D_048MA,B19037D_049E,B19037D_049EA,B19037D_049M,B19037D_049MA,B19037D_050E,B19037D_050EA,B19037D_050M,B19037D_050MA,B19037D_051E,B19037D_051EA,B19037D_051M,B19037D_051MA,B19037D_052E,B19037D_052EA,B19037D_052M,B19037D_052MA,B19037D_053E,B19037D_053EA,B19037D_053M,B19037D_053MA,B19037D_054E,B19037D_054EA,B19037D_054M,B19037D_054MA,B19037D_055E,B19037D_055EA,B19037D_055M,B19037D_055MA,B19037D_056E,B19037D_056EA,B19037D_056M,B19037D_056MA,B19037D_057E,B19037D_057EA,B19037D_057M,B19037D_057MA,B19037D_058E,B19037D_058EA,B19037D_058M,B19037D_058MA,B19037D_059E,B19037D_059EA,B19037D_059M,B19037D_059MA,B19037D_060E,B19037D_060EA,B19037D_060M,B19037D_060MA,B19037D_061E,B19037D_061EA,B19037D_061M,B19037D_061MA,B19037D_062E,B19037D_062EA,B19037D_062M,B19037D_062MA,B19037D_063E,B19037D_063EA,B19037D_063M,B19037D_063MA,B19037D_064E,B19037D_064EA,B19037D_064M,B19037D_064MA,B19037D_065E,B19037D_065EA,B19037D_065M,B19037D_065MA,B19037D_066E,B19037D_066EA,B19037D_066M,B19037D_066MA,B19037D_067E,B19037D_067EA,B19037D_067M,B19037D_067MA,B19037D_068E,B19037D_068EA,B19037D_068M,B19037D_068MA,B19037D_069E,B19037D_069EA,B19037D_069M,B19037D_069MA,GEO_ID,NAME,state
89830,null,3139,null,2608,null,939,null,1444,null,713,null,0,null,296,null,193,null,197,null,0,null,296,null,122,null,200,null,49,null,82,null,202,null,258,null,0,null,296,null,0,null,296,null,112,null,155,null,125,null,99,null,0,null,296,null,79,null,135,null,232,null,205,null,50,null,83,null,0,null,296,null,46878,null,2390,null,2410,null,943,null,1071,null,509,null,1584,null,664,null,2782,null,921,null,1547,null,584,null,2007,null,895,null,1811,null,729,null,2454,null,786,null,1934,null,680,null,4605,null,1044,null,4781,null,1047,null,7481,null,1250,null,3510,null,918,null,2679,null,699,null,3536,null,976,null,2686,null,848,null,33112,null,2460,null,2419,null,839,null,1015,null,537,null,1435,null,583,null,1999,null,713,null,1836,null,718,null,1576,null,611,null,1464,null,550,null,822,null,395,null,1183,null,627,null,2436,null,771,null,4296,null,1170,null,4385,null,1013,null,2848,null,755,null,2106,null,934,null,1475,null,712,null,1817,null,657,null,7232,null,1134,null,1459,null,735,null,145,null,152,null,538,null,338,null,698,null,461,null,536,null,327,null,615,null,416,null,186,null,216,null,68,null,111,null,170,null,204,null,278,null,206,null,469,null,319,null,493,null,315,null,532,null,305,null,260,null,237,null,376,null,365,null,409,null,288,null,0400000US13,Georgia,13
171144,null,4966,null,2434,null,693,null,817,null,545,null,63,null,104,null,77,null,124,null,154,null,124,null,327,null,327,null,80,null,95,null,208,null,224,null,237,null,282,null,0,null,275,null,106,null,130,null,166,null,149,null,102,null,124,null,0,null,275,null,0,null,275,null,97,null,118,null,0,null,275,null,44222,null,2537,null,2123,null,780,null,1339,null,675,null,1004,null,624,null,2350,null,897,null,1180,null,540,null,1411,null,598,null,1327,null,626,null,1588,null,710,null,983,null,524,null,4211,null,1161,null,5409,null,1333,null,8079,null,1443,null,7448,null,1265,null,1921,null,652,null,2264,null,671,null,1585,null,550,null,68415,null,3232,null,2421,null,773,null,2833,null,767,null,1398,null,605,null,1441,null,480,null,1356,null,502,null,2695,null,658,null,2198,null,632,null,2197,null,725,null,2907,null,754,null,4214,null,839,null,7226,null,1212,null,11719,null,1568,null,9043,null,1185,null,5818,null,991,null,5783,null,985,null,5166,null,1049,null,56073,null,2186,null,3447,null,751,null,2525,null,584,null,4031,null,953,null,3109,null,680,null,4008,null,1044,null,2943,null,761,null,2475,null,622,null,2069,null,730,null,3386,null,943,null,4917,null,870,null,4498,null,948,null,6747,null,1020,null,4852,null,959,null,2723,null,690,null,2607,null,693,null,1736,null,622,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
180919,null,3809,null,7496,null,1307,null,3168,null,994,null,621,null,380,null,515,null,371,null,494,null,270,null,355,null,279,null,226,null,178,null,118,null,136,null,48,null,80,null,366,null,288,null,629,null,437,null,582,null,363,null,255,null,231,null,0,null,269,null,0,null,269,null,44,null,73,null,75,null,133,null,91259,null,3355,null,5191,null,1169,null,2061,null,737,null,2572,null,851,null,2861,null,858,null,2629,null,787,null,2724,null,982,null,2232,null,657,null,2441,null,837,null,4124,null,999,null,5825,null,1380,null,11250,null,1728,null,16174,null,2085,null,10541,null,1576,null,6912,null,1393,null,6891,null,1296,null,6831,null,1157,null,62638,null,2077,null,2795,null,953,null,1129,null,511,null,2124,null,709,null,2397,null,983,null,1675,null,631,null,1606,null,637,null,2432,null,686,null,1869,null,774,null,2498,null,754,null,4367,null,1234,null,6541,null,1278,null,10364,null,1543,null,7932,null,1236,null,4476,null,859,null,6026,null,1010,null,4407,null,910,null,19526,null,1890,null,2976,null,1063,null,1682,null,685,null,1598,null,618,null,1506,null,646,null,732,null,424,null,576,null,326,null,399,null,238,null,728,null,640,null,747,null,425,null,1016,null,480,null,1355,null,463,null,1474,null,615,null,1320,null,503,null,910,null,453,null,1098,null,472,null,1409,null,513,null,0400000US17,Illinois,17
28738,null,1814,null,3342,null,959,null,1066,null,500,null,353,null,294,null,145,null,174,null,391,null,345,null,137,null,162,null,105,null,174,null,277,null,239,null,171,null,259,null,0,null,269,null,162,null,225,null,176,null,295,null,112,null,189,null,247,null,297,null,0,null,269,null,0,null,269,null,0,null,269,null,16573,null,1833,null,1962,null,843,null,792,null,432,null,898,null,498,null,589,null,435,null,505,null,341,null,929,null,509,null,776,null,561,null,852,null,343,null,399,null,312,null,2028,null,761,null,1852,null,706,null,1181,null,452,null,969,null,490,null,827,null,547,null,807,null,322,null,1207,null,564,null,6763,null,1171,null,453,null,308,null,548,null,499,null,0,null,269,null,356,null,259,null,119,null,141,null,231,null,198,null,241,null,231,null,537,null,473,null,460,null,304,null,615,null,389,null,516,null,278,null,621,null,401,null,793,null,422,null,532,null,317,null,318,null,256,null,423,null,300,null,2060,null,662,null,76,null,124,null,89,null,144,null,246,null,259,null,0,null,269,null,86,null,133,null,201,null,222,null,148,null,168,null,0,null,269,null,0,null,269,null,68,null,127,null,374,null,372,null,79,null,138,null,112,null,134,null,0,null,269,null,459,null,325,null,122,null,152,null,0400000US18,Indiana,18
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US19,Iowa,19
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US20,Kansas,20
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US21,Kentucky,21
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
90269,null,2573,null,1852,null,566,null,507,null,267,null,126,null,152,null,195,null,263,null,43,null,70,null,0,null,285,null,0,null,285,null,168,null,265,null,149,null,159,null,0,null,285,null,77,null,134,null,149,null,160,null,389,null,323,null,20,null,34,null,0,null,285,null,29,null,52,null,0,null,285,null,43506,null,2090,null,1808,null,682,null,160,null,159,null,1026,null,534,null,1112,null,628,null,835,null,454,null,886,null,532,null,1721,null,642,null,1337,null,700,null,1917,null,800,null,3007,null,968,null,4201,null,827,null,7064,null,1159,null,6377,null,1205,null,3400,null,720,null,4977,null,891,null,3678,null,877,null,34412,null,1646,null,691,null,539,null,341,null,301,null,954,null,412,null,837,null,490,null,1050,null,520,null,1068,null,524,null,1150,null,516,null,740,null,320,null,635,null,328,null,1785,null,639,null,2963,null,747,null,4534,null,939,null,4121,null,956,null,4061,null,853,null,4677,null,917,null,4805,null,997,null,10499,null,1081,null,1156,null,497,null,454,null,261,null,238,null,202,null,232,null,169,null,155,null,172,null,472,null,424,null,331,null,218,null,331,null,292,null,350,null,310,null,820,null,401,null,1146,null,529,null,943,null,374,null,1053,null,399,null,887,null,459,null,736,null,390,null,1195,null,462,null,0400000US24,Maryland,24
100125,null,3239,null,3900,null,1051,null,1557,null,656,null,208,null,205,null,57,null,73,null,71,null,89,null,336,null,229,null,148,null,181,null,0,null,283,null,69,null,121,null,127,null,153,null,0,null,283,null,397,null,372,null,261,null,300,null,523,null,597,null,146,null,184,null,0,null,283,null,0,null,283,null,53598,null,2455,null,3604,null,993,null,1275,null,688,null,924,null,453,null,972,null,450,null,1159,null,532,null,1263,null,498,null,1787,null,632,null,1391,null,597,null,1992,null,727,null,2563,null,926,null,4855,null,1038,null,8108,null,1403,null,7318,null,1311,null,4382,null,1123,null,6628,null,1318,null,5377,null,1137,null,33236,null,1716,null,1379,null,604,null,1359,null,490,null,908,null,527,null,918,null,462,null,1030,null,518,null,1137,null,506,null,1188,null,619,null,948,null,504,null,1039,null,467,null,2336,null,793,null,3739,null,943,null,4345,null,887,null,3347,null,929,null,2259,null,596,null,3580,null,827,null,3724,null,728,null,9391,null,1289,null,2065,null,810,null,1274,null,576,null,1356,null,624,null,382,null,282,null,303,null,312,null,196,null,193,null,251,null,189,null,292,null,247,null,448,null,381,null,370,null,288,null,626,null,406,null,427,null,282,null,271,null,205,null,680,null,362,null,57,null,97,null,393,null,343,null,0400000US25,Massachusetts,25
75899,null,2400,null,4480,null,1155,null,1797,null,734,null,244,null,245,null,338,null,358,null,192,null,233,null,281,null,295,null,63,null,80,null,222,null,207,null,226,null,290,null,174,null,184,null,398,null,293,null,229,null,243,null,147,null,233,null,37,null,63,null,0,null,244,null,0,null,244,null,132,null,223,null,40722,null,2040,null,2434,null,792,null,1484,null,758,null,2108,null,899,null,2248,null,853,null,2140,null,818,null,1304,null,692,null,1064,null,492,null,1636,null,628,null,1190,null,676,null,3303,null,952,null,4630,null,991,null,5821,null,1203,null,4910,null,960,null,2101,null,675,null,2344,null,695,null,2005,null,631,null,24124,null,1727,null,1121,null,396,null,261,null,147,null,717,null,374,null,600,null,376,null,1207,null,599,null,940,null,539,null,912,null,519,null,954,null,428,null,755,null,351,null,1348,null,442,null,1811,null,549,null,3593,null,971,null,2629,null,661,null,2454,null,678,null,2521,null,770,null,2301,null,692,null,6573,null,1080,null,786,null,425,null,855,null,501,null,429,null,369,null,455,null,243,null,56,null,92,null,259,null,271,null,222,null,185,null,354,null,238,null,0,null,244,null,419,null,319,null,631,null,362,null,419,null,281,null,386,null,235,null,222,null,171,null,333,null,198,null,747,null,302,null,0400000US26,Michigan,26
53121,null,2101,null,3071,null,871,null,468,null,270,null,335,null,264,null,181,null,211,null,131,null,216,null,153,null,177,null,119,null,143,null,163,null,140,null,330,null,216,null,0,null,213,null,641,null,484,null,270,null,266,null,0,null,213,null,280,null,269,null,0,null,213,null,0,null,213,null,0,null,213,null,31767,null,2080,null,1583,null,601,null,976,null,496,null,1055,null,596,null,1187,null,732,null,998,null,405,null,1170,null,468,null,970,null,438,null,2261,null,824,null,1638,null,667,null,2730,null,983,null,4855,null,1205,null,5082,null,1007,null,2436,null,729,null,1896,null,690,null,1854,null,621,null,1076,null,442,null,14783,null,1401,null,1026,null,505,null,526,null,303,null,886,null,426,null,764,null,363,null,776,null,400,null,840,null,358,null,571,null,300,null,668,null,486,null,316,null,206,null,870,null,411,null,745,null,352,null,2185,null,684,null,1569,null,570,null,1176,null,549,null,1116,null,559,null,749,null,409,null,3500,null,758,null,982,null,583,null,374,null,360,null,128,null,158,null,313,null,290,null,34,null,56,null,76,null,127,null,88,null,111,null,91,null,111,null,0,null,213,null,207,null,150,null,421,null,209,null,261,null,221,null,217,null,213,null,104,null,126,null,43,null,71,null,161,null,199,null,0400000US27,Minnesota,27
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US28,Mississippi,28
29487,null,1737,null,2066,null,743,null,921,null,438,null,119,null,124,null,54,null,70,null,132,null,163,null,13,null,25,null,162,null,185,null,50,null,73,null,77,null,126,null,10,null,20,null,22,null,27,null,80,null,138,null,132,null,164,null,276,null,372,null,0,null,259,null,0,null,259,null,18,null,27,null,15420,null,1311,null,591,null,325,null,751,null,513,null,389,null,255,null,788,null,466,null,419,null,275,null,351,null,276,null,590,null,401,null,757,null,439,null,1016,null,589,null,1519,null,644,null,2571,null,713,null,2140,null,589,null,1409,null,636,null,581,null,395,null,512,null,329,null,1036,null,447,null,9098,null,1285,null,203,null,204,null,308,null,281,null,276,null,271,null,366,null,282,null,0,null,259,null,50,null,85,null,300,null,248,null,448,null,335,null,934,null,672,null,666,null,354,null,1432,null,585,null,543,null,302,null,917,null,447,null,394,null,276,null,926,null,479,null,1335,null,552,null,2903,null,546,null,577,null,443,null,280,null,221,null,96,null,144,null,91,null,105,null,0,null,259,null,191,null,172,null,0,null,259,null,116,null,138,null,0,null,259,null,289,null,173,null,533,null,353,null,108,null,121,null,155,null,169,null,177,null,154,null,168,null,146,null,122,null,128,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US31,Nebraska,31
57578,null,2335,null,2240,null,630,null,180,null,183,null,86,null,101,null,395,null,254,null,281,null,212,null,99,null,100,null,416,null,323,null,56,null,93,null,40,null,68,null,29,null,50,null,53,null,96,null,176,null,206,null,190,null,138,null,239,null,268,null,0,null,302,null,0,null,302,null,0,null,302,null,24798,null,1928,null,1151,null,691,null,820,null,501,null,1244,null,734,null,245,null,192,null,704,null,439,null,793,null,397,null,1220,null,574,null,1713,null,822,null,1142,null,483,null,1878,null,761,null,3527,null,881,null,3927,null,1014,null,2340,null,918,null,1509,null,727,null,1699,null,606,null,886,null,518,null,22471,null,1556,null,775,null,372,null,575,null,358,null,890,null,507,null,773,null,349,null,723,null,377,null,1342,null,620,null,1023,null,487,null,399,null,232,null,1289,null,600,null,2191,null,685,null,2493,null,732,null,3620,null,978,null,2578,null,692,null,1460,null,594,null,1562,null,637,null,778,null,461,null,8069,null,1147,null,671,null,364,null,483,null,323,null,580,null,304,null,514,null,321,null,761,null,393,null,530,null,355,null,341,null,205,null,240,null,175,null,179,null,149,null,895,null,378,null,699,null,367,null,514,null,309,null,891,null,385,null,248,null,189,null,320,null,211,null,203,null,186,null,0400000US32,Nevada,32
