B17010B_001E,B17010B_001EA,B17010B_001M,B17010B_001MA,B17010B_002E,B17010B_002EA,B17010B_002M,B17010B_002MA,B17010B_003E,B17010B_003EA,B17010B_003M,B17010B_003MA,B17010B_004E,B17010B_004EA,B17010B_004M,B17010B_004MA,B17010B_005E,B17010B_005EA,B17010B_005M,B17010B_005MA,B17010B_006E,B17010B_006EA,B17010B_006M,B17010B_006MA,B17010B_007E,B17010B_007EA,B17010B_007M,B17010B_007MA,B17010B_008E,B17010B_008EA,B17010B_008M,B17010B_008MA,B17010B_009E,B17010B_009EA,B17010B_009M,B17010B_009MA,B17010B_010E,B17010B_010EA,B17010B_010M,B17010B_010MA,B17010B_011E,B17010B_011EA,B17010B_011M,B17010B_011MA,B17010B_012E,B17010B_012EA,B17010B_012M,B17010B_012MA,B17010B_013E,B17010B_013EA,B17010B_013M,B17010B_013MA,B17010B_014E,B17010B_014EA,B17010B_014M,B17010B_014MA,B17010B_015E,B17010B_015EA,B17010B_015M,B17010B_015MA,B17010B_016E,B17010B_016EA,B17010B_016M,B17010B_016MA,B17010B_017E,B17010B_017EA,B17010B_017M,B17010B_017MA,B17010B_018E,B17010B_018EA,B17010B_018M,B17010B_018MA,B17010B_019E,B17010B_019EA,B17010B_019M,B17010B_019MA,B17010B_020E,B17010B_020EA,B17010B_020M,B17010B_020MA,B17010B_021E,B17010B_021EA,B17010B_021M,B17010B_021MA,B17010B_022E,B17010B_022EA,B17010B_022M,B17010B_022MA,B17010B_023E,B17010B_023EA,B17010B_023M,B17010B_023MA,B17010B_024E,B17010B_024EA,B17010B_024M,B17010B_024MA,B17010B_025E,B17010B_025EA,B17010B_025M,B17010B_025MA,B17010B_026E,B17010B_026EA,B17010B_026M,B17010B_026MA,B17010B_027E,B17010B_027EA,B17010B_027M,B17010B_027MA,B17010B_028E,B17010B_028EA,B17010B_028M,B17010B_028MA,B17010B_029E,B17010B_029EA,B17010B_029M,B17010B_029MA,B17010B_030E,B17010B_030EA,B17010B_030M,B17010B_030MA,B17010B_031E,B17010B_031EA,B17010B_031M,B17010B_031MA,B17010B_032E,B17010B_032EA,B17010B_032M,B17010B_032MA,B17010B_033E,B17010B_033EA,B17010B_033M,B17010B_033MA,B17010B_034E,B17010B_034EA,B17010B_034M,B17010B_034MA,B17010B_035E,B17010B_035EA,B17010B_035M,B17010B_035MA,B17010B_036E,B17010B_036EA,B17010B_036M,B17010B_036MA,B17010B_037E,B17010B_037EA,B17010B_037M,B17010B_037MA,B17010B_038E,B17010B_038EA,B17010B_038M,B17010B_038MA,B17010B_039E,B17010B_039EA,B17010B_039M,B17010B_039MA,B17010B_040E,B17010B_040EA,B17010B_040M,B17010B_040MA,B17010B_041E,B17010B_041EA,B17010B_041M,B17010B_041MA,GEO_ID,NAME,state
664389,null,11275,null,140884,null,6563,null,20764,null,2495,null,11346,null,1836,null,2106,null,829,null,4078,null,1236,null,5162,null,1150,null,9418,null,1776,null,120120,null,6334,null,12058,null,2122,null,8540,null,1704,null,2475,null,878,null,1634,null,622,null,4431,null,1130,null,3518,null,1034,null,108062,null,5831,null,94069,null,5247,null,17153,null,2420,null,30012,null,3605,null,46904,null,4007,null,13993,null,1961,null,523505,null,10520,null,286964,null,6700,null,148458,null,6455,null,22530,null,2630,null,32417,null,3366,null,93511,null,5015,null,138506,null,5006,null,236541,null,9011,null,41076,null,3954,null,22137,null,2949,null,4238,null,1471,null,3003,null,1022,null,14896,null,2394,null,18939,null,2228,null,195465,null,8162,null,130690,null,6951,null,21517,null,3218,null,20266,null,2733,null,88907,null,5609,null,64775,null,4003,null,0400000US13,Georgia,13
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
408331,null,7700,null,101151,null,5588,null,8926,null,1615,null,5015,null,1164,null,543,null,343,null,1602,null,743,null,2870,null,893,null,3911,null,1016,null,92225,null,5316,null,11902,null,2184,null,9080,null,1902,null,2818,null,983,null,1778,null,870,null,4484,null,1258,null,2822,null,926,null,80323,null,4661,null,70483,null,4539,null,10645,null,1589,null,22083,null,2875,null,37755,null,3017,null,9840,null,1734,null,307180,null,6694,null,146071,null,6267,null,68995,null,4619,null,11819,null,1710,null,12306,null,1752,null,44870,null,3883,null,77076,null,4501,null,161109,null,5928,null,26783,null,2884,null,12968,null,2210,null,2393,null,970,null,2417,null,938,null,8158,null,1839,null,13815,null,1747,null,134326,null,4866,null,85794,null,4216,null,12524,null,1902,null,15081,null,1894,null,58189,null,3772,null,48532,null,2876,null,0400000US17,Illinois,17
130417,null,4516,null,36523,null,3218,null,3956,null,976,null,2942,null,881,null,694,null,472,null,1251,null,586,null,997,null,501,null,1014,null,444,null,32567,null,3123,null,3955,null,1229,null,3725,null,1256,null,1209,null,636,null,838,null,734,null,1678,null,728,null,230,null,199,null,28612,null,2836,null,26734,null,2841,null,5946,null,1388,null,8105,null,1567,null,12683,null,2061,null,1878,null,665,null,93894,null,3722,null,46366,null,3374,null,21232,null,2308,null,3426,null,990,null,3782,null,870,null,14024,null,1961,null,25134,null,2537,null,47528,null,3152,null,7230,null,1478,null,3986,null,1309,null,926,null,604,null,504,null,366,null,2556,null,1000,null,3244,null,913,null,40298,null,2817,null,27860,null,2294,null,5480,null,1284,null,3973,null,1077,null,18407,null,1835,null,12438,null,1649,null,0400000US18,Indiana,18
16127,null,1641,null,5360,null,1169,null,764,null,517,null,690,null,518,null,0,null,228,null,70,null,104,null,620,null,506,null,74,null,120,null,4596,null,1200,null,412,null,278,null,412,null,278,null,308,null,220,null,0,null,228,null,104,null,143,null,0,null,228,null,4184,null,1164,null,3586,null,1082,null,930,null,543,null,873,null,524,null,1783,null,926,null,598,null,336,null,10767,null,1593,null,5847,null,1107,null,2548,null,675,null,283,null,186,null,1074,null,420,null,1191,null,548,null,3299,null,895,null,4920,null,1213,null,1063,null,550,null,827,null,491,null,492,null,420,null,0,null,228,null,335,null,243,null,236,null,207,null,3857,null,1119,null,3107,null,1010,null,655,null,522,null,622,null,478,null,1830,null,687,null,750,null,429,null,0400000US19,Iowa,19
34895,null,2639,null,8396,null,1608,null,378,null,269,null,181,null,182,null,0,null,244,null,62,null,107,null,119,null,151,null,197,null,217,null,8018,null,1568,null,579,null,470,null,557,null,466,null,143,null,161,null,116,null,192,null,298,null,342,null,22,null,42,null,7439,null,1423,null,6905,null,1367,null,1808,null,953,null,2889,null,1042,null,2208,null,884,null,534,null,445,null,26499,null,2244,null,14958,null,1416,null,7516,null,1285,null,1131,null,576,null,1838,null,812,null,4547,null,1066,null,7442,null,1157,null,11541,null,1897,null,1968,null,787,null,1690,null,747,null,555,null,425,null,164,null,242,null,971,null,635,null,278,null,199,null,9573,null,1641,null,5474,null,1314,null,650,null,441,null,1767,null,822,null,3057,null,1010,null,4099,null,1110,null,0400000US20,Kansas,20
78061,null,2902,null,22740,null,2385,null,2503,null,828,null,1571,null,686,null,331,null,376,null,477,null,331,null,763,null,447,null,932,null,459,null,20237,null,2165,null,1404,null,639,null,931,null,566,null,195,null,214,null,221,null,260,null,515,null,494,null,473,null,368,null,18833,null,2093,null,17161,null,2014,null,3646,null,1117,null,4824,null,1216,null,8691,null,1730,null,1672,null,699,null,55321,null,2832,null,30956,null,2537,null,14498,null,2016,null,2006,null,692,null,3391,null,927,null,9101,null,1660,null,16458,null,1638,null,24365,null,2535,null,4039,null,1081,null,1778,null,775,null,512,null,382,null,61,null,94,null,1205,null,583,null,2261,null,876,null,20326,null,2260,null,13921,null,2118,null,2177,null,801,null,2098,null,1102,null,9646,null,1711,null,6405,null,1299,null,0400000US21,Kentucky,21
327496,null,6235,null,87902,null,4821,null,12145,null,1729,null,7325,null,1477,null,556,null,302,null,2776,null,926,null,3993,null,1112,null,4820,null,1011,null,75757,null,4595,null,6620,null,1451,null,5159,null,1323,null,1670,null,863,null,1148,null,559,null,2341,null,877,null,1461,null,639,null,69137,null,4401,null,58981,null,3932,null,11406,null,2054,null,18274,null,2325,null,29301,null,3215,null,10156,null,1872,null,239594,null,6411,null,125045,null,4630,null,63560,null,4160,null,9040,null,1894,null,13534,null,2139,null,40986,null,3217,null,61485,null,3530,null,114549,null,5452,null,22551,null,2712,null,11546,null,2087,null,2403,null,896,null,1801,null,816,null,7342,null,1525,null,11005,null,1678,null,91998,null,5067,null,57490,null,3972,null,10044,null,2147,null,8410,null,1971,null,39036,null,3375,null,34508,null,3009,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
377741,null,7620,null,42663,null,3878,null,4258,null,1074,null,2211,null,786,null,587,null,501,null,892,null,461,null,732,null,340,null,2047,null,698,null,38405,null,3726,null,4562,null,1473,null,3440,null,1227,null,1330,null,775,null,627,null,524,null,1483,null,795,null,1122,null,691,null,33843,null,3458,null,30463,null,3384,null,6219,null,1833,null,9115,null,1958,null,15129,null,2328,null,3380,null,1042,null,335078,null,7687,null,183381,null,6424,null,93757,null,5288,null,18262,null,2394,null,20101,null,2324,null,55394,null,4195,null,89624,null,4639,null,151697,null,6670,null,29703,null,3248,null,18846,null,2763,null,4840,null,1343,null,2060,null,902,null,11946,null,2292,null,10857,null,1833,null,121994,null,5242,null,80749,null,5029,null,11360,null,1605,null,10819,null,1719,null,58570,null,4613,null,41245,null,3009,null,0400000US24,Maryland,24
84450,null,3695,null,14663,null,2435,null,2319,null,952,null,1531,null,801,null,751,null,581,null,512,null,323,null,268,null,249,null,788,null,356,null,12344,null,2275,null,1930,null,845,null,1210,null,653,null,0,null,283,null,484,null,448,null,726,null,484,null,720,null,477,null,10414,null,1986,null,9313,null,1835,null,1359,null,609,null,2624,null,957,null,5330,null,1335,null,1101,null,592,null,69787,null,3474,null,34848,null,2521,null,21105,null,1782,null,3960,null,1201,null,4313,null,957,null,12832,null,1723,null,13743,null,2064,null,34939,null,3021,null,7343,null,1404,null,3614,null,1065,null,717,null,425,null,973,null,585,null,1924,null,716,null,3729,null,1008,null,27596,null,2506,null,18111,null,2136,null,3725,null,911,null,2324,null,957,null,12062,null,1741,null,9485,null,1487,null,0400000US25,Massachusetts,25
305103,null,6484,null,88754,null,4677,null,12728,null,2004,null,8800,null,1615,null,996,null,555,null,3261,null,1098,null,4543,null,1107,null,3928,null,986,null,76026,null,4728,null,11113,null,2118,null,8395,null,1913,null,2183,null,996,null,1158,null,648,null,5054,null,1266,null,2718,null,919,null,64913,null,4310,null,55329,null,4089,null,9467,null,1703,null,14835,null,2017,null,31027,null,2953,null,9584,null,1673,null,216349,null,6211,null,105548,null,4227,null,46326,null,3546,null,7126,null,1417,null,10415,null,1825,null,28785,null,2737,null,59222,null,3154,null,110801,null,5153,null,20630,null,2375,null,10649,null,1880,null,2826,null,958,null,1553,null,737,null,6270,null,1362,null,9981,null,1834,null,90171,null,4667,null,58613,null,3482,null,7515,null,1440,null,8999,null,1623,null,42099,null,3246,null,31558,null,2779,null,0400000US26,Michigan,26
47056,null,2255,null,13969,null,1978,null,2931,null,838,null,2760,null,837,null,561,null,521,null,1513,null,662,null,686,null,389,null,171,null,165,null,11038,null,1900,null,1165,null,622,null,1008,null,569,null,230,null,299,null,389,null,452,null,389,null,352,null,157,null,257,null,9873,null,1763,null,9395,null,1706,null,2346,null,881,null,2626,null,885,null,4423,null,1208,null,478,null,356,null,33087,null,2423,null,15517,null,1645,null,10435,null,1254,null,2882,null,982,null,2529,null,791,null,5024,null,982,null,5082,null,884,null,17570,null,2118,null,4843,null,1199,null,2612,null,1019,null,533,null,426,null,322,null,387,null,1757,null,854,null,2231,null,730,null,12727,null,1850,null,9915,null,1836,null,2155,null,745,null,1593,null,799,null,6167,null,1381,null,2812,null,728,null,0400000US27,Minnesota,27
252067,null,6423,null,79851,null,3882,null,10458,null,1589,null,5848,null,1325,null,1047,null,553,null,1242,null,528,null,3559,null,1062,null,4610,null,969,null,69393,null,3860,null,7336,null,1512,null,5800,null,1359,null,1222,null,683,null,1011,null,541,null,3567,null,1124,null,1536,null,621,null,62057,null,3831,null,54029,null,3586,null,9708,null,1693,null,16485,null,2360,null,27836,null,2887,null,8028,null,1114,null,172216,null,5164,null,93756,null,4473,null,45345,null,3398,null,5504,null,1617,null,8302,null,1490,null,31539,null,2666,null,48411,null,2730,null,78460,null,4589,null,17689,null,2360,null,9852,null,2033,null,3402,null,1228,null,1045,null,666,null,5405,null,1580,null,7837,null,1654,null,60771,null,3822,null,38786,null,3345,null,6707,null,1620,null,7003,null,1723,null,25076,null,2381,null,21985,null,2472,null,0400000US28,Mississippi,28
155856,null,4459,null,38641,null,2636,null,4498,null,986,null,3523,null,920,null,497,null,405,null,1173,null,582,null,1853,null,657,null,975,null,500,null,34143,null,2476,null,4095,null,1384,null,3169,null,1209,null,734,null,511,null,503,null,508,null,1932,null,937,null,926,null,463,null,30048,null,2569,null,28090,null,2571,null,5786,null,1346,null,8001,null,1276,null,14303,null,2147,null,1958,null,707,null,117215,null,4103,null,53549,null,3431,null,24664,null,2547,null,4695,null,926,null,4956,null,1153,null,15013,null,2000,null,28885,null,2328,null,63666,null,3656,null,9185,null,1475,null,5500,null,1162,null,1810,null,749,null,972,null,491,null,2718,null,834,null,3685,null,905,null,54481,null,3251,null,34645,null,3081,null,7583,null,1563,null,5495,null,1179,null,21567,null,2473,null,19836,null,2232,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
16509,null,1578,null,5234,null,1143,null,647,null,468,null,536,null,474,null,0,null,228,null,536,null,474,null,0,null,228,null,111,null,138,null,4587,null,1148,null,425,null,373,null,367,null,361,null,244,null,321,null,67,null,118,null,56,null,102,null,58,null,104,null,4162,null,1073,null,3779,null,1080,null,1092,null,594,null,1356,null,698,null,1331,null,587,null,383,null,314,null,11275,null,1560,null,5249,null,948,null,2858,null,874,null,668,null,501,null,535,null,258,null,1655,null,646,null,2391,null,588,null,6026,null,1316,null,1407,null,789,null,821,null,557,null,167,null,213,null,160,null,241,null,494,null,468,null,586,null,530,null,4619,null,1131,null,3273,null,1063,null,591,null,446,null,464,null,454,null,2218,null,749,null,1346,null,548,null,0400000US31,Nebraska,31
