B19037B_001E,B19037B_001EA,B19037B_001M,B19037B_001MA,B19037B_002E,B19037B_002EA,B19037B_002M,B19037B_002MA,B19037B_003E,B19037B_003EA,B19037B_003M,B19037B_003MA,B19037B_004E,B19037B_004EA,B19037B_004M,B19037B_004MA,B19037B_005E,B19037B_005EA,B19037B_005M,B19037B_005MA,B19037B_006E,B19037B_006EA,B19037B_006M,B19037B_006MA,B19037B_007E,B19037B_007EA,B19037B_007M,B19037B_007MA,B19037B_008E,B19037B_008EA,B19037B_008M,B19037B_008MA,B19037B_009E,B19037B_009EA,B19037B_009M,B19037B_009MA,B19037B_010E,B19037B_010EA,B19037B_010M,B19037B_010MA,B19037B_011E,B19037B_011EA,B19037B_011M,B19037B_011MA,B19037B_012E,B19037B_012EA,B19037B_012M,B19037B_012MA,B19037B_013E,B19037B_013EA,B19037B_013M,B19037B_013MA,B19037B_014E,B19037B_014EA,B19037B_014M,B19037B_014MA,B19037B_015E,B19037B_015EA,B19037B_015M,B19037B_015MA,B19037B_016E,B19037B_016EA,B19037B_016M,B19037B_016MA,B19037B_017E,B19037B_017EA,B19037B_017M,B19037B_017MA,B19037B_018E,B19037B_018EA,B19037B_018M,B19037B_018MA,B19037B_019E,B19037B_019EA,B19037B_019M,B19037B_019MA,B19037B_020E,B19037B_020EA,B19037B_020M,B19037B_020MA,B19037B_021E,B19037B_021EA,B19037B_021M,B19037B_021MA,B19037B_022E,B19037B_022EA,B19037B_022M,B19037B_022MA,B19037B_023E,B19037B_023EA,B19037B_023M,B19037B_023MA,B19037B_024E,B19037B_024EA,B19037B_024M,B19037B_024MA,B19037B_025E,B19037B_025EA,B19037B_025M,B19037B_025MA,B19037B_026E,B19037B_026EA,B19037B_026M,B19037B_026MA,B19037B_027E,B19037B_027EA,B19037B_027M,B19037B_027MA,B19037B_028E,B19037B_028EA,B19037B_028M,B19037B_028MA,B19037B_029E,B19037B_029EA,B19037B_029M,B19037B_029MA,B19037B_030E,B19037B_030EA,B19037B_030M,B19037B_030MA,B19037B_031E,B19037B_031EA,B19037B_031M,B19037B_031MA,B19037B_032E,B19037B_032EA,B19037B_032M,B19037B_032MA,B19037B_033E,B19037B_033EA,B19037B_033M,B19037B_033MA,B19037B_034E,B19037B_034EA,B19037B_034M,B19037B_034MA,B19037B_035E,B19037B_035EA,B19037B_035M,B19037B_035MA,B19037B_036E,B19037B_036EA,B19037B_036M,B19037B_036MA,B19037B_037E,B19037B_037EA,B19037B_037M,B19037B_037MA,B19037B_038E,B19037B_038EA,B19037B_038M,B19037B_038MA,B19037B_039E,B19037B_039EA,B19037B_039M,B19037B_039MA,B19037B_040E,B19037B_040EA,B19037B_040M,B19037B_040MA,B19037B_041E,B19037B_041EA,B19037B_041M,B19037B_041MA,B19037B_042E,B19037B_042EA,B19037B_042M,B19037B_042MA,B19037B_043E,B19037B_043EA,B19037B_043M,B19037B_043MA,B19037B_044E,B19037B_044EA,B19037B_044M,B19037B_044MA,B19037B_045E,B19037B_045EA,B19037B_045M,B19037B_045MA,B19037B_046E,B19037B_046EA,B19037B_046M,B19037B_046MA,B19037B_047E,B19037B_047EA,B19037B_047M,B19037B_047MA,B19037B_048E,B19037B_048EA,B19037B_048M,B19037B_048MA,B19037B_049E,B19037B_049EA,B19037B_049M,B19037B_049MA,B19037B_050E,B19037B_050EA,B19037B_050M,B19037B_050MA,B19037B_051E,B19037B_051EA,B19037B_051M,B19037B_051MA,B19037B_052E,B19037B_052EA,B19037B_052M,B19037B_052MA,B19037B_053E,B19037B_053EA,B19037B_053M,B19037B_053MA,B19037B_054E,B19037B_054EA,B19037B_054M,B19037B_054MA,B19037B_055E,B19037B_055EA,B19037B_055M,B19037B_055MA,B19037B_056E,B19037B_056EA,B19037B_056M,B19037B_056MA,B19037B_057E,B19037B_057EA,B19037B_057M,B19037B_057MA,B19037B_058E,B19037B_058EA,B19037B_058M,B19037B_058MA,B19037B_059E,B19037B_059EA,B19037B_059M,B19037B_059MA,B19037B_060E,B19037B_060EA,B19037B_060M,B19037B_060MA,B19037B_061E,B19037B_061EA,B19037B_061M,B19037B_061MA,B19037B_062E,B19037B_062EA,B19037B_062M,B19037B_062MA,B19037B_063E,B19037B_063EA,B19037B_063M,B19037B_063MA,B19037B_064E,B19037B_064EA,B19037B_064M,B19037B_064MA,B19037B_065E,B19037B_065EA,B19037B_065M,B19037B_065MA,B19037B_066E,B19037B_066EA,B19037B_066M,B19037B_066MA,B19037B_067E,B19037B_067EA,B19037B_067M,B19037B_067MA,B19037B_068E,B19037B_068EA,B19037B_068M,B19037B_068MA,B19037B_069E,B19037B_069EA,B19037B_069M,B19037B_069MA,GEO_ID,NAME,state
1006660,null,11351,null,57374,null,4594,null,18293,null,2462,null,7901,null,1761,null,5241,null,1363,null,5210,null,1493,null,3539,null,1171,null,3741,null,1456,null,2380,null,888,null,2312,null,1051,null,2122,null,1183,null,2606,null,1071,null,1678,null,750,null,1614,null,753,null,169,null,211,null,492,null,414,null,35,null,58,null,41,null,68,null,439375,null,8899,null,49442,null,4246,null,30582,null,3548,null,31013,null,3336,null,32300,null,3572,null,28676,null,2914,null,30530,null,3260,null,30208,null,3106,null,25227,null,2806,null,23563,null,3113,null,35497,null,3602,null,45150,null,3811,null,41165,null,3437,null,17195,null,2071,null,9728,null,1551,null,5373,null,1058,null,3726,null,1067,null,380595,null,8855,null,47452,null,3665,null,26723,null,2785,null,24178,null,2327,null,26029,null,2594,null,24454,null,2669,null,24997,null,2400,null,21895,null,2439,null,21299,null,2513,null,18398,null,2385,null,33990,null,3286,null,35012,null,2490,null,36132,null,2962,null,18439,null,2366,null,8283,null,1290,null,8823,null,1604,null,4491,null,904,null,129316,null,3331,null,30178,null,2516,null,20359,null,2083,null,14038,null,1601,null,9705,null,1413,null,9131,null,1398,null,5845,null,1170,null,5412,null,964,null,6022,null,1177,null,3733,null,689,null,6810,null,1150,null,6746,null,1136,null,5952,null,1055,null,2424,null,687,null,1157,null,459,null,1087,null,445,null,717,null,342,null,0400000US13,Georgia,13
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
657696,null,8381,null,32869,null,3097,null,13617,null,1977,null,4359,null,1479,null,5555,null,1777,null,1439,null,622,null,2360,null,1018,null,918,null,591,null,1722,null,876,null,1095,null,738,null,519,null,409,null,634,null,434,null,315,null,282,null,0,null,269,null,127,null,207,null,96,null,156,null,113,null,179,null,0,null,269,null,247737,null,5732,null,40384,null,3309,null,15579,null,2219,null,21225,null,2776,null,18340,null,2144,null,17885,null,2275,null,13016,null,2080,null,13814,null,2112,null,10411,null,2012,null,10166,null,2105,null,19201,null,2178,null,22413,null,2827,null,18688,null,2542,null,11679,null,1681,null,5727,null,1285,null,6085,null,1439,null,3124,null,1100,null,256072,null,5510,null,42632,null,3657,null,16811,null,2012,null,12435,null,2061,null,15741,null,2301,null,12231,null,1795,null,12419,null,1952,null,12572,null,2167,null,10721,null,1680,null,11072,null,1910,null,20887,null,2375,null,25391,null,3043,null,28216,null,2711,null,15355,null,1931,null,7662,null,1229,null,7117,null,1441,null,4810,null,1361,null,121018,null,3387,null,20383,null,2286,null,18184,null,2050,null,13706,null,1755,null,9240,null,1595,null,9287,null,1400,null,6684,null,1273,null,6358,null,1308,null,4477,null,952,null,3324,null,793,null,6898,null,1158,null,7135,null,1304,null,8176,null,1393,null,3434,null,780,null,1385,null,405,null,1490,null,476,null,857,null,383,null,0400000US17,Illinois,17
211222,null,4830,null,16189,null,1844,null,6169,null,1491,null,2215,null,879,null,1939,null,910,null,1757,null,866,null,1526,null,813,null,1131,null,641,null,105,null,132,null,41,null,69,null,278,null,270,null,459,null,427,null,200,null,257,null,220,null,257,null,114,null,191,null,0,null,269,null,35,null,63,null,0,null,269,null,86713,null,3787,null,13666,null,2317,null,7965,null,1615,null,10770,null,1681,null,7249,null,1495,null,6709,null,1310,null,5250,null,1272,null,4561,null,1385,null,4152,null,1308,null,1802,null,744,null,7030,null,1623,null,6387,null,1450,null,6517,null,1470,null,2746,null,959,null,765,null,465,null,584,null,454,null,560,null,405,null,76026,null,3171,null,12645,null,1932,null,5401,null,1222,null,5979,null,1270,null,5454,null,1363,null,4570,null,1049,null,4465,null,1118,null,4563,null,1141,null,3949,null,900,null,3571,null,928,null,5117,null,1358,null,6458,null,1211,null,5904,null,1153,null,4149,null,976,null,1807,null,715,null,1362,null,522,null,632,null,341,null,32294,null,1821,null,5120,null,1226,null,4363,null,1067,null,3064,null,860,null,2720,null,905,null,2102,null,733,null,2310,null,711,null,1709,null,586,null,1679,null,500,null,1294,null,497,null,1896,null,633,null,2248,null,713,null,2401,null,570,null,714,null,374,null,369,null,228,null,82,null,137,null,223,null,148,null,0400000US18,Indiana,18
29198,null,1680,null,3823,null,1030,null,1720,null,697,null,541,null,530,null,216,null,233,null,426,null,384,null,427,null,427,null,434,null,472,null,0,null,228,null,59,null,116,null,0,null,228,null,0,null,228,null,0,null,228,null,0,null,228,null,0,null,228,null,0,null,228,null,0,null,228,null,0,null,228,null,11773,null,1594,null,1804,null,691,null,1531,null,688,null,987,null,607,null,1704,null,757,null,902,null,674,null,808,null,442,null,744,null,364,null,1005,null,533,null,56,null,97,null,605,null,364,null,507,null,444,null,364,null,288,null,433,null,261,null,56,null,95,null,114,null,141,null,153,null,309,null,10040,null,1366,null,1771,null,911,null,417,null,408,null,824,null,499,null,759,null,483,null,490,null,430,null,389,null,327,null,353,null,392,null,399,null,252,null,483,null,394,null,856,null,448,null,1494,null,620,null,1054,null,573,null,250,null,246,null,92,null,164,null,254,null,237,null,155,null,185,null,3562,null,794,null,402,null,307,null,919,null,477,null,132,null,195,null,269,null,234,null,711,null,491,null,75,null,92,null,182,null,150,null,187,null,234,null,92,null,113,null,40,null,67,null,136,null,194,null,150,null,166,null,121,null,144,null,0,null,228,null,0,null,228,null,146,null,177,null,0400000US19,Iowa,19
61373,null,2722,null,6418,null,1326,null,2467,null,875,null,786,null,669,null,1043,null,631,null,383,null,404,null,261,null,327,null,135,null,131,null,401,null,378,null,302,null,330,null,0,null,244,null,269,null,281,null,124,null,129,null,247,null,160,null,0,null,244,null,0,null,244,null,0,null,244,null,0,null,244,null,24762,null,2032,null,3886,null,1099,null,2778,null,887,null,1946,null,875,null,2286,null,915,null,1146,null,539,null,1697,null,685,null,1478,null,753,null,2157,null,933,null,1205,null,626,null,1393,null,583,null,1479,null,636,null,1900,null,804,null,408,null,322,null,600,null,437,null,282,null,325,null,121,null,147,null,20887,null,1729,null,3550,null,979,null,1388,null,606,null,763,null,394,null,1676,null,653,null,917,null,535,null,1056,null,642,null,1318,null,634,null,578,null,269,null,1240,null,474,null,1700,null,643,null,2431,null,765,null,1555,null,647,null,1600,null,704,null,512,null,292,null,325,null,244,null,278,null,272,null,9306,null,1184,null,1556,null,644,null,2130,null,657,null,1135,null,486,null,882,null,459,null,248,null,211,null,470,null,310,null,130,null,122,null,625,null,337,null,339,null,253,null,222,null,242,null,382,null,322,null,625,null,359,null,233,null,272,null,105,null,146,null,105,null,132,null,119,null,114,null,0400000US20,Kansas,20
125619,null,3940,null,8068,null,1697,null,3680,null,1344,null,1540,null,724,null,871,null,534,null,631,null,403,null,520,null,540,null,277,null,281,null,344,null,342,null,99,null,165,null,0,null,273,null,106,null,185,null,0,null,273,null,0,null,273,null,0,null,273,null,0,null,273,null,0,null,273,null,0,null,273,null,50919,null,3039,null,10262,null,2000,null,4203,null,1181,null,3464,null,1110,null,3982,null,1213,null,4511,null,1286,null,2881,null,882,null,2548,null,822,null,2506,null,937,null,2019,null,1127,null,3955,null,1228,null,4877,null,1117,null,2707,null,839,null,1695,null,771,null,546,null,400,null,241,null,186,null,522,null,444,null,47281,null,2587,null,7024,null,1180,null,3702,null,922,null,3790,null,900,null,4434,null,1189,null,3707,null,1161,null,2512,null,776,null,2317,null,767,null,2265,null,890,null,1913,null,728,null,3336,null,958,null,4355,null,1038,null,4017,null,892,null,2332,null,788,null,823,null,406,null,435,null,358,null,319,null,226,null,19351,null,1456,null,3811,null,925,null,3650,null,899,null,1784,null,629,null,1557,null,498,null,1345,null,472,null,1565,null,479,null,607,null,389,null,1076,null,508,null,788,null,381,null,1078,null,406,null,801,null,389,null,779,null,396,null,281,null,193,null,99,null,107,null,0,null,273,null,130,null,157,null,0400000US21,Kentucky,21
498065,null,6833,null,33155,null,3307,null,12194,null,2337,null,5816,null,1797,null,3643,null,1475,null,3135,null,1374,null,1627,null,762,null,1370,null,872,null,998,null,622,null,1128,null,685,null,1294,null,823,null,811,null,611,null,663,null,473,null,348,null,284,null,128,null,204,null,0,null,281,null,0,null,281,null,0,null,281,null,190794,null,5845,null,26397,null,3355,null,15109,null,2295,null,20263,null,2938,null,17102,null,2442,null,14613,null,2198,null,13026,null,2373,null,13015,null,2164,null,8955,null,1828,null,9837,null,1858,null,13952,null,2136,null,13301,null,2082,null,14606,null,1975,null,5822,null,1351,null,2655,null,947,null,1130,null,586,null,1011,null,494,null,195409,null,4532,null,33242,null,2810,null,20642,null,2448,null,15430,null,2063,null,16028,null,2510,null,12959,null,1585,null,12551,null,1884,null,9453,null,1629,null,7900,null,1584,null,9126,null,1506,null,13595,null,2039,null,14713,null,1646,null,13667,null,1849,null,8575,null,1423,null,3284,null,692,null,2677,null,727,null,1567,null,615,null,78707,null,2387,null,17249,null,1855,null,13409,null,1534,null,10472,null,1492,null,6629,null,1386,null,5259,null,995,null,5097,null,975,null,2881,null,621,null,3574,null,716,null,1993,null,670,null,3526,null,750,null,3688,null,945,null,2767,null,706,null,906,null,332,null,311,null,207,null,633,null,394,null,313,null,292,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
595452,null,6056,null,22597,null,2746,null,3633,null,1169,null,2574,null,1248,null,1181,null,547,null,1392,null,651,null,2074,null,836,null,1234,null,745,null,1629,null,683,null,1375,null,687,null,530,null,327,null,2678,null,1152,null,2011,null,843,null,1155,null,645,null,725,null,468,null,406,null,400,null,0,null,285,null,0,null,285,null,236460,null,5828,null,17330,null,2572,null,6345,null,1540,null,10397,null,1945,null,9633,null,1837,null,9408,null,1854,null,12736,null,2320,null,16632,null,2287,null,10366,null,2189,null,13088,null,2086,null,23041,null,2578,null,26198,null,2935,null,32518,null,3357,null,20499,null,2471,null,10477,null,1553,null,12326,null,1962,null,5466,null,1324,null,246246,null,5001,null,17211,null,2162,null,8758,null,1851,null,9035,null,1683,null,9892,null,1543,null,9068,null,1660,null,12434,null,2045,null,10905,null,1708,null,9526,null,1557,null,8051,null,1519,null,21002,null,2447,null,26478,null,2745,null,36125,null,3030,null,23627,null,2247,null,15689,null,2117,null,17586,null,2070,null,10859,null,1359,null,90149,null,3781,null,10616,null,1668,null,11117,null,1597,null,7645,null,1467,null,6169,null,1175,null,5092,null,1094,null,4680,null,934,null,4291,null,761,null,3910,null,807,null,3492,null,1033,null,5781,null,1033,null,7190,null,1259,null,7797,null,1314,null,4871,null,971,null,3192,null,856,null,2728,null,700,null,1578,null,617,null,0400000US24,Maryland,24
132766,null,4314,null,5122,null,1260,null,1503,null,619,null,310,null,208,null,360,null,285,null,670,null,488,null,450,null,330,null,296,null,188,null,230,null,240,null,247,null,299,null,226,null,230,null,127,null,143,null,248,null,276,null,114,null,138,null,96,null,157,null,245,null,296,null,0,null,283,null,0,null,283,null,56908,null,3372,null,6699,null,1549,null,2928,null,892,null,3569,null,1073,null,3141,null,945,null,3864,null,1188,null,3189,null,1337,null,2371,null,998,null,4127,null,1111,null,3195,null,1146,null,4750,null,1073,null,6147,null,1337,null,5761,null,1300,null,3397,null,1035,null,1355,null,595,null,1568,null,767,null,847,null,333,null,51872,null,2569,null,5883,null,1126,null,4086,null,1135,null,2046,null,797,null,2951,null,1012,null,1679,null,606,null,1764,null,762,null,2349,null,803,null,2980,null,1002,null,1567,null,556,null,3216,null,984,null,5763,null,1449,null,6759,null,1283,null,4740,null,936,null,2229,null,816,null,2108,null,962,null,1752,null,653,null,18864,null,1519,null,3951,null,885,null,2955,null,685,null,1624,null,485,null,1161,null,564,null,858,null,393,null,1077,null,474,null,702,null,411,null,461,null,293,null,445,null,301,null,1200,null,502,null,1325,null,546,null,1044,null,431,null,889,null,477,null,215,null,207,null,649,null,338,null,308,null,249,null,0400000US25,Massachusetts,25
489664,null,6374,null,24551,null,2501,null,10311,null,1709,null,3333,null,1108,null,2746,null,891,null,2836,null,1019,null,1047,null,489,null,919,null,491,null,804,null,589,null,359,null,278,null,164,null,198,null,1141,null,659,null,475,null,405,null,223,null,165,null,103,null,125,null,0,null,244,null,0,null,244,null,90,null,162,null,188228,null,6217,null,41154,null,3669,null,14686,null,2266,null,13870,null,2163,null,16644,null,2468,null,15315,null,2546,null,11081,null,1980,null,10872,null,1945,null,10527,null,2159,null,6715,null,1356,null,12787,null,1624,null,11321,null,1673,null,13497,null,2007,null,5079,null,1126,null,2371,null,640,null,1168,null,540,null,1141,null,678,null,192942,null,4361,null,35007,null,3353,null,17172,null,1851,null,13255,null,2056,null,11868,null,1748,null,11499,null,1641,null,10994,null,1569,null,10074,null,1488,null,7887,null,1514,null,7690,null,1259,null,12794,null,1867,null,17698,null,2104,null,16727,null,1875,null,8855,null,1380,null,4547,null,1114,null,3892,null,1007,null,2983,null,847,null,83943,null,2541,null,12986,null,1423,null,10565,null,1480,null,7014,null,1251,null,7682,null,1338,null,6325,null,1095,null,5723,null,1110,null,5693,null,939,null,4819,null,945,null,3844,null,733,null,4860,null,1035,null,5233,null,940,null,4976,null,859,null,2079,null,510,null,1034,null,358,null,509,null,297,null,601,null,267,null,0400000US26,Michigan,26
77050,null,3187,null,6067,null,1255,null,2437,null,792,null,44,null,75,null,990,null,558,null,1012,null,593,null,50,null,86,null,190,null,257,null,298,null,266,null,36,null,61,null,309,null,279,null,282,null,316,null,249,null,288,null,170,null,203,null,0,null,213,null,0,null,213,null,0,null,213,null,0,null,213,null,39356,null,2331,null,6300,null,1520,null,2619,null,928,null,4142,null,1101,null,4443,null,1177,null,2747,null,830,null,2363,null,843,null,2423,null,820,null,2165,null,821,null,1498,null,884,null,2348,null,858,null,2540,null,854,null,2804,null,898,null,1461,null,689,null,663,null,369,null,499,null,352,null,341,null,221,null,25452,null,1570,null,5928,null,1207,null,1410,null,572,null,1775,null,616,null,1974,null,700,null,1988,null,681,null,1481,null,627,null,1181,null,628,null,1587,null,597,null,668,null,349,null,1399,null,506,null,1829,null,544,null,1730,null,647,null,1144,null,504,null,452,null,270,null,576,null,375,null,330,null,219,null,6175,null,645,null,1580,null,595,null,1270,null,536,null,547,null,324,null,274,null,268,null,328,null,190,null,325,null,304,null,274,null,229,null,401,null,258,null,114,null,114,null,241,null,164,null,377,null,279,null,293,null,215,null,23,null,40,null,128,null,196,null,0,null,213,null,0,null,213,null,0400000US27,Minnesota,27
377420,null,5710,null,21107,null,3107,null,8388,null,1878,null,3014,null,1091,null,2251,null,976,null,2297,null,1161,null,1407,null,794,null,1100,null,596,null,84,null,159,null,164,null,180,null,211,null,254,null,1279,null,1046,null,912,null,781,null,0,null,291,null,0,null,291,null,0,null,291,null,0,null,291,null,0,null,291,null,143950,null,4144,null,23628,null,2696,null,16221,null,2189,null,17435,null,2613,null,10594,null,1963,null,10189,null,1726,null,8564,null,2061,null,7354,null,1757,null,8506,null,1951,null,7996,null,1790,null,11711,null,2051,null,8819,null,1642,null,7885,null,1594,null,2587,null,994,null,957,null,389,null,922,null,651,null,582,null,453,null,151153,null,4048,null,27751,null,2482,null,14264,null,1867,null,13621,null,1918,null,13394,null,1746,null,12394,null,1945,null,9831,null,1596,null,7800,null,1315,null,6650,null,1385,null,7152,null,1543,null,10705,null,1737,null,10934,null,1740,null,9518,null,1429,null,3738,null,1146,null,1771,null,593,null,946,null,523,null,684,null,394,null,61210,null,2358,null,17544,null,1517,null,11544,null,1550,null,7768,null,1278,null,5836,null,1175,null,3992,null,958,null,3012,null,759,null,1864,null,504,null,1310,null,456,null,1782,null,755,null,1364,null,378,null,2037,null,565,null,2201,null,670,null,493,null,333,null,307,null,167,null,109,null,113,null,47,null,58,null,0400000US28,Mississippi,28
248442,null,4505,null,16514,null,2214,null,6753,null,1461,null,2048,null,835,null,1730,null,755,null,1847,null,810,null,1515,null,662,null,783,null,488,null,45,null,77,null,298,null,332,null,560,null,622,null,430,null,422,null,455,null,388,null,0,null,259,null,50,null,86,null,0,null,259,null,0,null,259,null,0,null,259,null,100593,null,3407,null,17019,null,2472,null,9875,null,1618,null,6140,null,1290,null,8917,null,1697,null,8242,null,2040,null,7556,null,1763,null,7336,null,1489,null,3857,null,1013,null,5768,null,1249,null,6446,null,1409,null,7939,null,1482,null,6193,null,1538,null,2457,null,888,null,1223,null,486,null,1068,null,606,null,557,null,414,null,93676,null,3167,null,15703,null,1862,null,7458,null,1254,null,6612,null,1268,null,6035,null,1324,null,6200,null,1181,null,4464,null,892,null,5571,null,1019,null,4001,null,1077,null,4862,null,1042,null,6450,null,1326,null,8210,null,1372,null,8014,null,1268,null,5477,null,1053,null,2224,null,685,null,1359,null,561,null,1036,null,387,null,37659,null,2006,null,5237,null,970,null,5903,null,1183,null,3487,null,824,null,3701,null,995,null,3021,null,690,null,2633,null,698,null,2188,null,635,null,2348,null,656,null,1533,null,560,null,1464,null,480,null,2696,null,759,null,1745,null,539,null,661,null,267,null,620,null,338,null,238,null,200,null,184,null,203,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
28627,null,1925,null,2993,null,909,null,1683,null,647,null,206,null,308,null,161,null,217,null,0,null,228,null,248,null,340,null,427,null,403,null,0,null,228,null,0,null,228,null,0,null,228,null,191,null,262,null,0,null,228,null,77,null,75,null,0,null,228,null,0,null,228,null,0,null,228,null,0,null,228,null,12764,null,1606,null,2641,null,1007,null,965,null,504,null,2052,null,771,null,1255,null,631,null,974,null,541,null,1034,null,655,null,460,null,350,null,615,null,446,null,705,null,578,null,725,null,487,null,587,null,365,null,372,null,247,null,187,null,223,null,192,null,250,null,0,null,228,null,0,null,228,null,9174,null,909,null,1798,null,689,null,388,null,329,null,724,null,424,null,598,null,376,null,834,null,521,null,856,null,514,null,96,null,160,null,237,null,159,null,142,null,142,null,703,null,371,null,807,null,389,null,845,null,438,null,753,null,503,null,121,null,145,null,204,null,167,null,68,null,110,null,3696,null,598,null,782,null,364,null,785,null,330,null,436,null,336,null,241,null,231,null,0,null,228,null,109,null,123,null,170,null,204,null,277,null,191,null,57,null,93,null,267,null,325,null,264,null,282,null,200,null,186,null,49,null,84,null,59,null,97,null,0,null,228,null,0,null,228,null,0400000US31,Nebraska,31
