B20005F_001E,B20005F_001EA,B20005F_001M,B20005F_001MA,B20005F_002E,B20005F_002EA,B20005F_002M,B20005F_002MA,B20005F_003E,B20005F_003EA,B20005F_003M,B20005F_003MA,B20005F_004E,B20005F_004EA,B20005F_004M,B20005F_004MA,B20005F_005E,B20005F_005EA,B20005F_005M,B20005F_005MA,B20005F_006E,B20005F_006EA,B20005F_006M,B20005F_006MA,B20005F_007E,B20005F_007EA,B20005F_007M,B20005F_007MA,B20005F_008E,B20005F_008EA,B20005F_008M,B20005F_008MA,B20005F_009E,B20005F_009EA,B20005F_009M,B20005F_009MA,B20005F_010E,B20005F_010EA,B20005F_010M,B20005F_010MA,B20005F_011E,B20005F_011EA,B20005F_011M,B20005F_011MA,B20005F_012E,B20005F_012EA,B20005F_012M,B20005F_012MA,B20005F_013E,B20005F_013EA,B20005F_013M,B20005F_013MA,B20005F_014E,B20005F_014EA,B20005F_014M,B20005F_014MA,B20005F_015E,B20005F_015EA,B20005F_015M,B20005F_015MA,B20005F_016E,B20005F_016EA,B20005F_016M,B20005F_016MA,B20005F_017E,B20005F_017EA,B20005F_017M,B20005F_017MA,B20005F_018E,B20005F_018EA,B20005F_018M,B20005F_018MA,B20005F_019E,B20005F_019EA,B20005F_019M,B20005F_019MA,B20005F_020E,B20005F_020EA,B20005F_020M,B20005F_020MA,B20005F_021E,B20005F_021EA,B20005F_021M,B20005F_021MA,B20005F_022E,B20005F_022EA,B20005F_022M,B20005F_022MA,B20005F_023E,B20005F_023EA,B20005F_023M,B20005F_023MA,B20005F_024E,B20005F_024EA,B20005F_024M,B20005F_024MA,B20005F_025E,B20005F_025EA,B20005F_025M,B20005F_025MA,B20005F_026E,B20005F_026EA,B20005F_026M,B20005F_026MA,B20005F_027E,B20005F_027EA,B20005F_027M,B20005F_027MA,B20005F_028E,B20005F_028EA,B20005F_028M,B20005F_028MA,B20005F_029E,B20005F_029EA,B20005F_029M,B20005F_029MA,B20005F_030E,B20005F_030EA,B20005F_030M,B20005F_030MA,B20005F_031E,B20005F_031EA,B20005F_031M,B20005F_031MA,B20005F_032E,B20005F_032EA,B20005F_032M,B20005F_032MA,B20005F_033E,B20005F_033EA,B20005F_033M,B20005F_033MA,B20005F_034E,B20005F_034EA,B20005F_034M,B20005F_034MA,B20005F_035E,B20005F_035EA,B20005F_035M,B20005F_035MA,B20005F_036E,B20005F_036EA,B20005F_036M,B20005F_036MA,B20005F_037E,B20005F_037EA,B20005F_037M,B20005F_037MA,B20005F_038E,B20005F_038EA,B20005F_038M,B20005F_038MA,B20005F_039E,B20005F_039EA,B20005F_039M,B20005F_039MA,B20005F_040E,B20005F_040EA,B20005F_040M,B20005F_040MA,B20005F_041E,B20005F_041EA,B20005F_041M,B20005F_041MA,B20005F_042E,B20005F_042EA,B20005F_042M,B20005F_042MA,B20005F_043E,B20005F_043EA,B20005F_043M,B20005F_043MA,B20005F_044E,B20005F_044EA,B20005F_044M,B20005F_044MA,B20005F_045E,B20005F_045EA,B20005F_045M,B20005F_045MA,B20005F_046E,B20005F_046EA,B20005F_046M,B20005F_046MA,B20005F_047E,B20005F_047EA,B20005F_047M,B20005F_047MA,B20005F_048E,B20005F_048EA,B20005F_048M,B20005F_048MA,B20005F_049E,B20005F_049EA,B20005F_049M,B20005F_049MA,B20005F_050E,B20005F_050EA,B20005F_050M,B20005F_050MA,B20005F_051E,B20005F_051EA,B20005F_051M,B20005F_051MA,B20005F_052E,B20005F_052EA,B20005F_052M,B20005F_052MA,B20005F_053E,B20005F_053EA,B20005F_053M,B20005F_053MA,B20005F_054E,B20005F_054EA,B20005F_054M,B20005F_054MA,B20005F_055E,B20005F_055EA,B20005F_055M,B20005F_055MA,B20005F_056E,B20005F_056EA,B20005F_056M,B20005F_056MA,B20005F_057E,B20005F_057EA,B20005F_057M,B20005F_057MA,B20005F_058E,B20005F_058EA,B20005F_058M,B20005F_058MA,B20005F_059E,B20005F_059EA,B20005F_059M,B20005F_059MA,B20005F_060E,B20005F_060EA,B20005F_060M,B20005F_060MA,B20005F_061E,B20005F_061EA,B20005F_061M,B20005F_061MA,B20005F_062E,B20005F_062EA,B20005F_062M,B20005F_062MA,B20005F_063E,B20005F_063EA,B20005F_063M,B20005F_063MA,B20005F_064E,B20005F_064EA,B20005F_064M,B20005F_064MA,B20005F_065E,B20005F_065EA,B20005F_065M,B20005F_065MA,B20005F_066E,B20005F_066EA,B20005F_066M,B20005F_066MA,B20005F_067E,B20005F_067EA,B20005F_067M,B20005F_067MA,B20005F_068E,B20005F_068EA,B20005F_068M,B20005F_068MA,B20005F_069E,B20005F_069EA,B20005F_069M,B20005F_069MA,B20005F_070E,B20005F_070EA,B20005F_070M,B20005F_070MA,B20005F_071E,B20005F_071EA,B20005F_071M,B20005F_071MA,B20005F_072E,B20005F_072EA,B20005F_072M,B20005F_072MA,B20005F_073E,B20005F_073EA,B20005F_073M,B20005F_073MA,B20005F_074E,B20005F_074EA,B20005F_074M,B20005F_074MA,B20005F_075E,B20005F_075EA,B20005F_075M,B20005F_075MA,B20005F_076E,B20005F_076EA,B20005F_076M,B20005F_076MA,B20005F_077E,B20005F_077EA,B20005F_077M,B20005F_077MA,B20005F_078E,B20005F_078EA,B20005F_078M,B20005F_078MA,B20005F_079E,B20005F_079EA,B20005F_079M,B20005F_079MA,B20005F_080E,B20005F_080EA,B20005F_080M,B20005F_080MA,B20005F_081E,B20005F_081EA,B20005F_081M,B20005F_081MA,B20005F_082E,B20005F_082EA,B20005F_082M,B20005F_082MA,B20005F_083E,B20005F_083EA,B20005F_083M,B20005F_083MA,B20005F_084E,B20005F_084EA,B20005F_084M,B20005F_084MA,B20005F_085E,B20005F_085EA,B20005F_085M,B20005F_085MA,B20005F_086E,B20005F_086EA,B20005F_086M,B20005F_086MA,B20005F_087E,B20005F_087EA,B20005F_087M,B20005F_087MA,B20005F_088E,B20005F_088EA,B20005F_088M,B20005F_088MA,B20005F_089E,B20005F_089EA,B20005F_089M,B20005F_089MA,B20005F_090E,B20005F_090EA,B20005F_090M,B20005F_090MA,B20005F_091E,B20005F_091EA,B20005F_091M,B20005F_091MA,B20005F_092E,B20005F_092EA,B20005F_092M,B20005F_092MA,B20005F_093E,B20005F_093EA,B20005F_093M,B20005F_093MA,B20005F_094E,B20005F_094EA,B20005F_094M,B20005F_094MA,B20005F_095E,B20005F_095EA,B20005F_095M,B20005F_095MA,GEO_ID,NAME,state
208750,null,12165,null,130383,null,8561,null,64454,null,6103,null,0,null,296,null,64454,null,6103,null,112,null,159,null,94,null,114,null,1132,null,512,null,194,null,196,null,6312,null,2148,null,7086,null,2581,null,5315,null,1480,null,7234,null,2030,null,7271,null,1956,null,4035,null,1213,null,6519,null,1718,null,5190,null,1952,null,2293,null,869,null,2176,null,886,null,1078,null,601,null,1597,null,736,null,2684,null,1071,null,1570,null,700,null,1081,null,541,null,1481,null,846,null,65929,null,6816,null,17883,null,3508,null,48046,null,5358,null,3363,null,1007,null,6608,null,1954,null,8341,null,2195,null,5648,null,1902,null,5968,null,1946,null,3626,null,1121,null,4310,null,1573,null,2224,null,961,null,1675,null,767,null,1054,null,539,null,1340,null,782,null,1740,null,1650,null,1006,null,651,null,211,null,224,null,135,null,172,null,159,null,215,null,491,null,479,null,0,null,296,null,147,null,231,null,0,null,296,null,78367,null,5291,null,22183,null,2703,null,0,null,296,null,22183,null,2703,null,0,null,296,null,307,null,354,null,602,null,451,null,1365,null,625,null,3324,null,1196,null,1775,null,836,null,1670,null,610,null,2218,null,819,null,1473,null,565,null,1323,null,642,null,1584,null,656,null,1545,null,630,null,1355,null,730,null,595,null,362,null,832,null,518,null,369,null,278,null,626,null,417,null,398,null,272,null,316,null,226,null,506,null,408,null,56184,null,4708,null,35219,null,3437,null,20965,null,3233,null,5027,null,1583,null,3088,null,1084,null,3485,null,1265,null,2860,null,1071,null,1376,null,560,null,1331,null,655,null,602,null,604,null,364,null,285,null,391,null,334,null,461,null,320,null,827,null,547,null,361,null,453,null,335,null,424,null,152,null,238,null,46,null,73,null,56,null,95,null,0,null,296,null,203,null,245,null,0,null,296,null,0,null,296,null,0400000US13,Georgia,13
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
581690,null,16758,null,309343,null,10039,null,163472,null,7253,null,0,null,269,null,163472,null,7253,null,0,null,269,null,220,null,222,null,655,null,420,null,1242,null,744,null,4634,null,1380,null,8430,null,1884,null,11406,null,2118,null,12889,null,2500,null,10419,null,2190,null,12444,null,2233,null,22539,null,3112,null,16109,null,2582,null,14928,null,2409,null,9847,null,1671,null,8682,null,1914,null,6929,null,1621,null,8796,null,1773,null,4036,null,1150,null,6790,null,1514,null,2477,null,845,null,145871,null,6790,null,55700,null,4495,null,90171,null,5667,null,8402,null,1767,null,7979,null,1700,null,6245,null,1413,null,8550,null,1840,null,7697,null,1637,null,8651,null,1954,null,6906,null,1548,null,5931,null,1356,null,5125,null,1335,null,3042,null,1224,null,4745,null,1169,null,4562,null,1325,null,2945,null,1014,null,2722,null,993,null,1668,null,734,null,1862,null,1119,null,1470,null,598,null,821,null,515,null,451,null,343,null,397,null,332,null,272347,null,9062,null,96315,null,4963,null,0,null,269,null,96315,null,4963,null,0,null,269,null,43,null,76,null,408,null,335,null,1949,null,956,null,3436,null,1243,null,7918,null,1820,null,10974,null,2063,null,10131,null,1710,null,7540,null,1586,null,7364,null,1893,null,11559,null,2037,null,8914,null,1917,null,7184,null,1488,null,4576,null,1356,null,3367,null,992,null,3402,null,1170,null,3240,null,985,null,1358,null,600,null,1961,null,713,null,991,null,654,null,176032,null,8384,null,102081,null,5832,null,73951,null,4504,null,12713,null,2110,null,10725,null,2004,null,8834,null,2221,null,9267,null,1890,null,8424,null,1543,null,4938,null,1307,null,5106,null,1383,null,2901,null,1043,null,2289,null,922,null,2112,null,876,null,1473,null,664,null,1540,null,719,null,935,null,506,null,322,null,241,null,740,null,546,null,295,null,212,null,787,null,470,null,287,null,260,null,263,null,305,null,0,null,269,null,0400000US17,Illinois,17
88293,null,5507,null,46859,null,3378,null,23543,null,2728,null,0,null,269,null,23543,null,2728,null,37,null,60,null,207,null,336,null,428,null,603,null,49,null,82,null,1416,null,628,null,995,null,557,null,2066,null,1022,null,2390,null,810,null,1436,null,658,null,1414,null,736,null,2881,null,966,null,1236,null,676,null,2131,null,831,null,1588,null,674,null,1338,null,546,null,899,null,464,null,636,null,485,null,1186,null,702,null,864,null,516,null,346,null,308,null,23316,null,2597,null,6685,null,1332,null,16631,null,2041,null,1446,null,611,null,1663,null,645,null,1706,null,851,null,1508,null,640,null,2295,null,918,null,1199,null,637,null,1286,null,685,null,1126,null,609,null,160,null,176,null,326,null,218,null,609,null,360,null,1177,null,839,null,1299,null,862,null,35,null,53,null,496,null,373,null,0,null,269,null,158,null,156,null,50,null,81,null,92,null,104,null,0,null,269,null,41434,null,3220,null,11830,null,1527,null,0,null,269,null,11830,null,1527,null,0,null,269,null,0,null,269,null,33,null,43,null,454,null,407,null,516,null,409,null,1717,null,741,null,496,null,381,null,1590,null,613,null,1133,null,584,null,874,null,424,null,1565,null,678,null,1098,null,475,null,380,null,323,null,519,null,492,null,174,null,211,null,254,null,233,null,627,null,378,null,0,null,269,null,191,null,221,null,209,null,319,null,29604,null,2868,null,16213,null,2384,null,13391,null,1893,null,2714,null,829,null,2703,null,938,null,1163,null,570,null,1471,null,582,null,1229,null,537,null,1246,null,567,null,863,null,433,null,569,null,362,null,334,null,325,null,282,null,339,null,188,null,155,null,264,null,344,null,0,null,269,null,0,null,269,null,133,null,210,null,56,null,95,null,138,null,217,null,38,null,64,null,0,null,269,null,0,null,269,null,0400000US18,Indiana,18
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US19,Iowa,19
42163,null,4711,null,24056,null,3050,null,12513,null,2045,null,0,null,244,null,12513,null,2045,null,0,null,244,null,45,null,76,null,58,null,100,null,0,null,244,null,742,null,701,null,408,null,429,null,232,null,223,null,417,null,281,null,518,null,413,null,1171,null,501,null,1904,null,822,null,897,null,466,null,1732,null,716,null,1311,null,567,null,699,null,399,null,400,null,340,null,534,null,374,null,254,null,256,null,879,null,412,null,312,null,232,null,11543,null,2234,null,3719,null,854,null,7824,null,1874,null,738,null,406,null,685,null,365,null,1648,null,1312,null,666,null,401,null,831,null,437,null,537,null,359,null,615,null,444,null,457,null,399,null,341,null,296,null,117,null,128,null,157,null,195,null,71,null,115,null,111,null,131,null,273,null,364,null,74,null,118,null,178,null,207,null,129,null,151,null,0,null,244,null,147,null,168,null,49,null,80,null,18107,null,2181,null,6334,null,1218,null,0,null,244,null,6334,null,1218,null,0,null,244,null,0,null,244,null,35,null,64,null,254,null,208,null,593,null,549,null,253,null,229,null,252,null,239,null,666,null,385,null,396,null,275,null,487,null,336,null,1288,null,474,null,838,null,530,null,447,null,363,null,40,null,70,null,254,null,279,null,46,null,75,null,160,null,207,null,184,null,177,null,97,null,124,null,44,null,72,null,11773,null,1760,null,5747,null,1206,null,6026,null,1203,null,1101,null,476,null,1105,null,568,null,582,null,439,null,1454,null,565,null,399,null,334,null,429,null,311,null,265,null,203,null,375,null,388,null,48,null,76,null,100,null,118,null,0,null,244,null,0,null,244,null,70,null,116,null,98,null,160,null,0,null,244,null,0,null,244,null,0,null,244,null,0,null,244,null,0,null,244,null,0,null,244,null,0400000US20,Kansas,20
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US21,Kentucky,21
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
121960,null,8193,null,66070,null,4575,null,36460,null,3834,null,0,null,285,null,36460,null,3834,null,0,null,285,null,0,null,285,null,0,null,285,null,88,null,146,null,558,null,549,null,974,null,640,null,1722,null,929,null,3299,null,933,null,2180,null,998,null,4794,null,1534,null,3907,null,1115,null,2757,null,931,null,3056,null,1135,null,2531,null,926,null,2419,null,871,null,1479,null,681,null,1922,null,762,null,1437,null,733,null,1977,null,844,null,1360,null,493,null,29610,null,3703,null,6655,null,1477,null,22955,null,3306,null,2842,null,1106,null,2268,null,765,null,2642,null,1027,null,1936,null,717,null,2569,null,1252,null,1722,null,602,null,1919,null,949,null,1661,null,774,null,813,null,642,null,722,null,411,null,1120,null,804,null,324,null,259,null,287,null,238,null,782,null,449,null,79,null,102,null,311,null,327,null,70,null,120,null,119,null,192,null,407,null,473,null,362,null,509,null,55890,null,4774,null,20512,null,2271,null,0,null,285,null,20512,null,2271,null,0,null,285,null,233,null,293,null,407,null,325,null,268,null,319,null,748,null,495,null,1640,null,777,null,1620,null,831,null,2833,null,939,null,1333,null,687,null,1323,null,543,null,2128,null,685,null,1147,null,548,null,1054,null,641,null,1374,null,662,null,374,null,237,null,1208,null,606,null,857,null,423,null,409,null,351,null,931,null,519,null,625,null,420,null,35378,null,3884,null,16413,null,2666,null,18965,null,2511,null,2774,null,1198,null,3009,null,1019,null,2374,null,782,null,2388,null,813,null,1770,null,640,null,1985,null,1002,null,328,null,344,null,1079,null,741,null,907,null,593,null,767,null,485,null,592,null,405,null,204,null,202,null,308,null,305,null,70,null,87,null,146,null,243,null,0,null,285,null,98,null,118,null,166,null,280,null,0,null,285,null,0,null,285,null,0400000US24,Maryland,24
181705,null,9514,null,91706,null,5553,null,37114,null,4109,null,0,null,283,null,37114,null,4109,null,0,null,283,null,147,null,195,null,377,null,297,null,1977,null,1557,null,1246,null,619,null,1284,null,849,null,394,null,299,null,3503,null,1221,null,2118,null,1019,null,2636,null,928,null,4338,null,1431,null,2949,null,1045,null,4647,null,1443,null,1822,null,805,null,2417,null,985,null,1691,null,791,null,2539,null,929,null,1366,null,649,null,968,null,453,null,695,null,360,null,54592,null,3728,null,26627,null,2764,null,27965,null,3193,null,3397,null,1282,null,4144,null,1202,null,2179,null,1015,null,2463,null,1093,null,4068,null,1214,null,3006,null,1137,null,1978,null,958,null,1335,null,680,null,569,null,463,null,1095,null,577,null,528,null,421,null,868,null,593,null,338,null,264,null,716,null,693,null,432,null,396,null,57,null,93,null,228,null,270,null,128,null,149,null,243,null,342,null,193,null,270,null,89999,null,5885,null,27502,null,3728,null,0,null,283,null,27502,null,3728,null,0,null,283,null,265,null,219,null,322,null,405,null,574,null,468,null,618,null,425,null,1349,null,606,null,835,null,523,null,1923,null,960,null,1407,null,764,null,2408,null,1068,null,4746,null,1365,null,2797,null,808,null,1921,null,884,null,2024,null,1179,null,1391,null,693,null,1372,null,591,null,1559,null,697,null,498,null,332,null,1208,null,695,null,285,null,346,null,62497,null,4958,null,34388,null,3495,null,28109,null,3175,null,6347,null,1420,null,3791,null,986,null,3048,null,1066,null,3521,null,1136,null,1918,null,731,null,1353,null,657,null,2124,null,951,null,1571,null,696,null,638,null,399,null,925,null,512,null,1375,null,638,null,592,null,377,null,230,null,180,null,240,null,198,null,13,null,24,null,122,null,200,null,52,null,85,null,0,null,283,null,124,null,153,null,125,null,152,null,0400000US25,Massachusetts,25
86255,null,6713,null,47981,null,4681,null,19830,null,2922,null,0,null,244,null,19830,null,2922,null,18,null,32,null,36,null,51,null,141,null,169,null,1180,null,793,null,774,null,500,null,574,null,318,null,390,null,211,null,2518,null,983,null,1312,null,697,null,520,null,342,null,2494,null,1082,null,1756,null,623,null,1761,null,945,null,1415,null,692,null,391,null,274,null,737,null,456,null,1311,null,638,null,394,null,246,null,1474,null,446,null,634,null,387,null,28151,null,3688,null,9288,null,1575,null,18863,null,3311,null,2147,null,1022,null,2585,null,839,null,1656,null,858,null,2450,null,1135,null,1991,null,847,null,1845,null,892,null,1256,null,780,null,718,null,567,null,425,null,324,null,886,null,775,null,1105,null,712,null,591,null,365,null,90,null,134,null,29,null,45,null,0,null,244,null,487,null,490,null,306,null,332,null,132,null,147,null,164,null,168,null,0,null,244,null,38274,null,3211,null,11564,null,2078,null,0,null,244,null,11564,null,2078,null,0,null,244,null,0,null,244,null,59,null,98,null,285,null,316,null,598,null,446,null,477,null,375,null,917,null,570,null,1739,null,940,null,859,null,459,null,899,null,610,null,2241,null,810,null,677,null,394,null,707,null,440,null,581,null,394,null,368,null,353,null,440,null,375,null,283,null,197,null,275,null,287,null,24,null,39,null,135,null,133,null,26710,null,2766,null,13848,null,2052,null,12862,null,1937,null,2899,null,735,null,2287,null,857,null,1570,null,588,null,1868,null,697,null,1142,null,644,null,231,null,177,null,648,null,535,null,675,null,512,null,293,null,253,null,352,null,299,null,418,null,432,null,277,null,349,null,16,null,33,null,0,null,244,null,74,null,118,null,0,null,244,null,112,null,124,null,0,null,244,null,0,null,244,null,0,null,244,null,0400000US26,Michigan,26
