B23002B_001E,B23002B_001EA,B23002B_001M,B23002B_001MA,B23002B_002E,B23002B_002EA,B23002B_002M,B23002B_002MA,B23002B_003E,B23002B_003EA,B23002B_003M,B23002B_003MA,B23002B_004E,B23002B_004EA,B23002B_004M,B23002B_004MA,B23002B_005E,B23002B_005EA,B23002B_005M,B23002B_005MA,B23002B_006E,B23002B_006EA,B23002B_006M,B23002B_006MA,B23002B_007E,B23002B_007EA,B23002B_007M,B23002B_007MA,B23002B_008E,B23002B_008EA,B23002B_008M,B23002B_008MA,B23002B_009E,B23002B_009EA,B23002B_009M,B23002B_009MA,B23002B_010E,B23002B_010EA,B23002B_010M,B23002B_010MA,B23002B_011E,B23002B_011EA,B23002B_011M,B23002B_011MA,B23002B_012E,B23002B_012EA,B23002B_012M,B23002B_012MA,B23002B_013E,B23002B_013EA,B23002B_013M,B23002B_013MA,B23002B_014E,B23002B_014EA,B23002B_014M,B23002B_014MA,B23002B_015E,B23002B_015EA,B23002B_015M,B23002B_015MA,B23002B_016E,B23002B_016EA,B23002B_016M,B23002B_016MA,B23002B_017E,B23002B_017EA,B23002B_017M,B23002B_017MA,B23002B_018E,B23002B_018EA,B23002B_018M,B23002B_018MA,B23002B_019E,B23002B_019EA,B23002B_019M,B23002B_019MA,B23002B_020E,B23002B_020EA,B23002B_020M,B23002B_020MA,B23002B_021E,B23002B_021EA,B23002B_021M,B23002B_021MA,B23002B_022E,B23002B_022EA,B23002B_022M,B23002B_022MA,B23002B_023E,B23002B_023EA,B23002B_023M,B23002B_023MA,B23002B_024E,B23002B_024EA,B23002B_024M,B23002B_024MA,B23002B_025E,B23002B_025EA,B23002B_025M,B23002B_025MA,B23002B_026E,B23002B_026EA,B23002B_026M,B23002B_026MA,B23002B_027E,B23002B_027EA,B23002B_027M,B23002B_027MA,B23002B_028E,B23002B_028EA,B23002B_028M,B23002B_028MA,B23002B_029E,B23002B_029EA,B23002B_029M,B23002B_029MA,B23002B_030E,B23002B_030EA,B23002B_030M,B23002B_030MA,B23002B_031E,B23002B_031EA,B23002B_031M,B23002B_031MA,B23002B_032E,B23002B_032EA,B23002B_032M,B23002B_032MA,B23002B_033E,B23002B_033EA,B23002B_033M,B23002B_033MA,B23002B_034E,B23002B_034EA,B23002B_034M,B23002B_034MA,B23002B_035E,B23002B_035EA,B23002B_035M,B23002B_035MA,B23002B_036E,B23002B_036EA,B23002B_036M,B23002B_036MA,B23002B_037E,B23002B_037EA,B23002B_037M,B23002B_037MA,B23002B_038E,B23002B_038EA,B23002B_038M,B23002B_038MA,B23002B_039E,B23002B_039EA,B23002B_039M,B23002B_039MA,B23002B_040E,B23002B_040EA,B23002B_040M,B23002B_040MA,B23002B_041E,B23002B_041EA,B23002B_041M,B23002B_041MA,B23002B_042E,B23002B_042EA,B23002B_042M,B23002B_042MA,B23002B_043E,B23002B_043EA,B23002B_043M,B23002B_043MA,B23002B_044E,B23002B_044EA,B23002B_044M,B23002B_044MA,B23002B_045E,B23002B_045EA,B23002B_045M,B23002B_045MA,B23002B_046E,B23002B_046EA,B23002B_046M,B23002B_046MA,B23002B_047E,B23002B_047EA,B23002B_047M,B23002B_047MA,B23002B_048E,B23002B_048EA,B23002B_048M,B23002B_048MA,B23002B_049E,B23002B_049EA,B23002B_049M,B23002B_049MA,B23002B_050E,B23002B_050EA,B23002B_050M,B23002B_050MA,B23002B_051E,B23002B_051EA,B23002B_051M,B23002B_051MA,B23002B_052E,B23002B_052EA,B23002B_052M,B23002B_052MA,B23002B_053E,B23002B_053EA,B23002B_053M,B23002B_053MA,B23002B_054E,B23002B_054EA,B23002B_054M,B23002B_054MA,B23002B_055E,B23002B_055EA,B23002B_055M,B23002B_055MA,B23002B_056E,B23002B_056EA,B23002B_056M,B23002B_056MA,B23002B_057E,B23002B_057EA,B23002B_057M,B23002B_057MA,B23002B_058E,B23002B_058EA,B23002B_058M,B23002B_058MA,B23002B_059E,B23002B_059EA,B23002B_059M,B23002B_059MA,B23002B_060E,B23002B_060EA,B23002B_060M,B23002B_060MA,B23002B_061E,B23002B_061EA,B23002B_061M,B23002B_061MA,B23002B_062E,B23002B_062EA,B23002B_062M,B23002B_062MA,B23002B_063E,B23002B_063EA,B23002B_063M,B23002B_063MA,B23002B_064E,B23002B_064EA,B23002B_064M,B23002B_064MA,B23002B_065E,B23002B_065EA,B23002B_065M,B23002B_065MA,B23002B_066E,B23002B_066EA,B23002B_066M,B23002B_066MA,B23002B_067E,B23002B_067EA,B23002B_067M,B23002B_067MA,B23002B_068E,B23002B_068EA,B23002B_068M,B23002B_068MA,B23002B_069E,B23002B_069EA,B23002B_069M,B23002B_069MA,B23002B_070E,B23002B_070EA,B23002B_070M,B23002B_070MA,B23002B_071E,B23002B_071EA,B23002B_071M,B23002B_071MA,B23002B_072E,B23002B_072EA,B23002B_072M,B23002B_072MA,B23002B_073E,B23002B_073EA,B23002B_073M,B23002B_073MA,B23002B_074E,B23002B_074EA,B23002B_074M,B23002B_074MA,B23002B_075E,B23002B_075EA,B23002B_075M,B23002B_075MA,B23002B_076E,B23002B_076EA,B23002B_076M,B23002B_076MA,B23002B_077E,B23002B_077EA,B23002B_077M,B23002B_077MA,B23002B_078E,B23002B_078EA,B23002B_078M,B23002B_078MA,B23002B_079E,B23002B_079EA,B23002B_079M,B23002B_079MA,GEO_ID,NAME,state
2208774,null,9308,null,1006957,null,5982,null,108324,null,6618,null,30431,null,2946,null,694,null,490,null,29737,null,2879,null,15543,null,2278,null,14194,null,1983,null,77893,null,6488,null,117954,null,4099,null,80053,null,4127,null,3867,null,1194,null,76186,null,4206,null,51592,null,4174,null,24594,null,2797,null,37901,null,4106,null,589663,null,6690,null,467566,null,8489,null,11489,null,2297,null,456077,null,8566,null,383934,null,9860,null,72143,null,6103,null,122097,null,5995,null,112535,null,2139,null,64240,null,3326,null,226,null,233,null,64014,null,3297,null,55826,null,3092,null,8188,null,1461,null,48295,null,2799,null,29742,null,2053,null,8461,null,1330,null,7252,null,1237,null,1209,null,567,null,21281,null,2001,null,48739,null,2365,null,7022,null,1335,null,6284,null,1279,null,738,null,330,null,41717,null,2381,null,1201817,null,5842,null,111117,null,4673,null,35396,null,3403,null,150,null,179,null,35246,null,3380,null,22231,null,2770,null,13015,null,2119,null,75721,null,4151,null,115239,null,3582,null,80401,null,4538,null,1007,null,664,null,79394,null,4535,null,60320,null,4455,null,19074,null,2749,null,34838,null,3684,null,697380,null,3973,null,574279,null,6512,null,4686,null,1330,null,569593,null,6711,null,496818,null,7855,null,72775,null,4860,null,123101,null,6175,null,146763,null,2093,null,80919,null,3433,null,0,null,296,null,80919,null,3433,null,72110,null,3588,null,8809,null,1913,null,65844,null,3303,null,43125,null,2537,null,9145,null,1727,null,8582,null,1696,null,563,null,280,null,33980,null,2350,null,88193,null,2952,null,5379,null,1119,null,5002,null,1097,null,377,null,215,null,82814,null,3002,null,0400000US13,Georgia,13
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
1417428,null,6314,null,645842,null,4253,null,69808,null,2448,null,21254,null,2793,null,231,null,299,null,21023,null,2816,null,10450,null,2173,null,10573,null,1770,null,48554,null,2810,null,72852,null,1928,null,46803,null,3050,null,64,null,106,null,46739,null,3052,null,26932,null,2908,null,19807,null,2566,null,26049,null,2856,null,357744,null,3437,null,259054,null,5678,null,1785,null,802,null,257269,null,5481,null,207133,null,5881,null,50136,null,3823,null,98690,null,5023,null,76460,null,1403,null,39308,null,2321,null,72,null,122,null,39236,null,2316,null,33071,null,2231,null,6165,null,1275,null,37152,null,2230,null,23015,null,1568,null,5872,null,1128,null,5424,null,1091,null,448,null,291,null,17143,null,1442,null,45963,null,1833,null,6182,null,1332,null,6139,null,1325,null,43,null,72,null,39781,null,2206,null,771586,null,4081,null,69562,null,2982,null,26063,null,2858,null,118,null,195,null,25945,null,2845,null,11961,null,1721,null,13984,null,2240,null,43499,null,2909,null,74239,null,2186,null,51223,null,3102,null,194,null,307,null,51029,null,3103,null,38002,null,2970,null,13027,null,1674,null,23016,null,2997,null,416842,null,2561,null,330800,null,5159,null,625,null,493,null,330175,null,5101,null,282373,null,5850,null,47802,null,3864,null,86042,null,4604,null,100320,null,1125,null,56480,null,2663,null,0,null,269,null,56480,null,2663,null,50143,null,2709,null,6337,null,1265,null,43840,null,2781,null,34965,null,2134,null,7685,null,1233,null,7084,null,1124,null,601,null,333,null,27280,null,2002,null,75658,null,2034,null,5651,null,1133,null,5248,null,1071,null,403,null,271,null,70007,null,2140,null,0400000US17,Illinois,17
417524,null,3634,null,192052,null,2903,null,19027,null,1649,null,7396,null,1361,null,0,null,269,null,7396,null,1361,null,4667,null,1160,null,2729,null,765,null,11631,null,1372,null,19873,null,1168,null,14777,null,1167,null,0,null,269,null,14777,null,1167,null,9474,null,1525,null,5303,null,1307,null,5096,null,1060,null,111816,null,2188,null,82015,null,2702,null,76,null,126,null,81939,null,2702,null,63542,null,3186,null,18397,null,2319,null,29801,null,2552,null,23039,null,956,null,15244,null,1273,null,0,null,269,null,15244,null,1273,null,13434,null,1307,null,1810,null,626,null,7795,null,1185,null,6713,null,885,null,1478,null,435,null,1293,null,411,null,185,null,143,null,5235,null,833,null,11584,null,878,null,1302,null,471,null,1172,null,424,null,130,null,151,null,10282,null,854,null,225472,null,2800,null,20198,null,1861,null,8299,null,1553,null,0,null,269,null,8299,null,1553,null,3914,null,1158,null,4385,null,1038,null,11899,null,1572,null,21765,null,1763,null,17342,null,1611,null,0,null,269,null,17342,null,1611,null,12789,null,1618,null,4553,null,1132,null,4423,null,1160,null,126212,null,2159,null,100483,null,3393,null,0,null,269,null,100483,null,3393,null,84280,null,4472,null,16203,null,3046,null,25729,null,2539,null,27173,null,887,null,15321,null,1505,null,0,null,269,null,15321,null,1505,null,13853,null,1414,null,1468,null,736,null,11852,null,1328,null,8815,null,1099,null,1741,null,584,null,1621,null,550,null,120,null,145,null,7074,null,1057,null,21309,null,1385,null,1643,null,553,null,1370,null,468,null,273,null,319,null,19666,null,1423,null,0400000US18,Indiana,18
55523,null,2295,null,28751,null,2017,null,3969,null,1192,null,1637,null,824,null,0,null,228,null,1637,null,824,null,907,null,664,null,730,null,514,null,2332,null,755,null,3350,null,1016,null,2527,null,978,null,0,null,228,null,2527,null,978,null,1882,null,753,null,645,null,372,null,823,null,421,null,17210,null,1479,null,13318,null,1337,null,51,null,88,null,13267,null,1339,null,11911,null,1341,null,1356,null,585,null,3892,null,955,null,1997,null,530,null,1041,null,397,null,0,null,228,null,1041,null,397,null,941,null,393,null,100,null,139,null,956,null,383,null,583,null,435,null,65,null,74,null,35,null,60,null,30,null,50,null,518,null,424,null,1642,null,641,null,79,null,114,null,79,null,114,null,0,null,228,null,1563,null,647,null,26772,null,1649,null,3283,null,1112,null,2034,null,870,null,2,null,24,null,2032,null,869,null,1135,null,521,null,897,null,622,null,1249,null,557,null,2781,null,884,null,2153,null,821,null,0,null,228,null,2153,null,821,null,1529,null,793,null,624,null,423,null,628,null,446,null,15158,null,1565,null,10890,null,1473,null,114,null,152,null,10776,null,1473,null,9201,null,1582,null,1575,null,658,null,4268,null,1190,null,2751,null,683,null,1827,null,633,null,179,null,281,null,1648,null,553,null,1648,null,553,null,0,null,228,null,924,null,422,null,1009,null,584,null,131,null,167,null,93,null,158,null,38,null,69,null,878,null,548,null,1790,null,488,null,175,null,158,null,175,null,158,null,0,null,228,null,1615,null,504,null,0400000US19,Iowa,19
118204,null,3114,null,60040,null,2296,null,6346,null,1236,null,3295,null,970,null,0,null,244,null,3295,null,970,null,2101,null,857,null,1194,null,673,null,3051,null,963,null,8809,null,1625,null,6718,null,1486,null,776,null,679,null,5942,null,1325,null,4478,null,1246,null,1464,null,698,null,2091,null,534,null,32969,null,1601,null,24754,null,1381,null,1711,null,862,null,23043,null,1357,null,18738,null,1773,null,4305,null,1142,null,8215,null,1051,null,6930,null,726,null,4603,null,811,null,0,null,244,null,4603,null,811,null,4359,null,823,null,244,null,229,null,2327,null,622,null,1328,null,519,null,26,null,45,null,26,null,45,null,0,null,244,null,1302,null,519,null,3658,null,759,null,357,null,294,null,357,null,294,null,0,null,244,null,3301,null,807,null,58164,null,1968,null,4402,null,941,null,2376,null,663,null,0,null,244,null,2376,null,663,null,1447,null,553,null,929,null,471,null,2026,null,874,null,7322,null,1225,null,6076,null,1222,null,332,null,346,null,5744,null,1122,null,4540,null,1086,null,1204,null,747,null,1246,null,592,null,31771,null,1368,null,25809,null,1803,null,408,null,361,null,25401,null,1827,null,21653,null,1782,null,3748,null,989,null,5962,null,1303,null,7056,null,731,null,3949,null,823,null,0,null,244,null,3949,null,823,null,3676,null,808,null,273,null,259,null,3107,null,702,null,2558,null,588,null,606,null,321,null,498,null,302,null,108,null,124,null,1952,null,470,null,5055,null,596,null,437,null,294,null,400,null,276,null,37,null,75,null,4618,null,641,null,0400000US20,Kansas,20
246796,null,4895,null,118871,null,3985,null,12682,null,1710,null,4249,null,972,null,100,null,159,null,4149,null,956,null,2491,null,725,null,1658,null,652,null,8433,null,1690,null,15640,null,2125,null,8913,null,1286,null,714,null,457,null,8199,null,1275,null,4264,null,1105,null,3935,null,1197,null,6727,null,1678,null,66000,null,2442,null,50151,null,2591,null,1879,null,938,null,48272,null,2613,null,41168,null,2611,null,7104,null,1540,null,15849,null,2082,null,13546,null,972,null,7085,null,1226,null,0,null,273,null,7085,null,1226,null,6081,null,1125,null,1004,null,465,null,6461,null,1020,null,4564,null,882,null,1645,null,572,null,1645,null,572,null,0,null,273,null,2919,null,735,null,6439,null,884,null,1319,null,497,null,1223,null,496,null,96,null,105,null,5120,null,872,null,127925,null,3016,null,11603,null,1701,null,4553,null,1061,null,99,null,159,null,4454,null,1044,null,2806,null,645,null,1648,null,870,null,7050,null,1451,null,11982,null,1409,null,7666,null,1042,null,201,null,137,null,7465,null,1040,null,6197,null,1028,null,1268,null,570,null,4316,null,1224,null,71235,null,2086,null,56262,null,2579,null,561,null,458,null,55701,null,2523,null,47817,null,2588,null,7884,null,1362,null,14973,null,1995,null,15735,null,1265,null,8932,null,1012,null,0,null,273,null,8932,null,1012,null,8288,null,1018,null,644,null,284,null,6803,null,988,null,5118,null,698,null,1259,null,485,null,1210,null,478,null,49,null,82,null,3859,null,610,null,12252,null,1292,null,1416,null,641,null,1416,null,641,null,0,null,273,null,10836,null,1240,null,0400000US21,Kentucky,21
1067090,null,4942,null,489544,null,3206,null,53470,null,3056,null,16203,null,2320,null,160,null,141,null,16043,null,2329,null,10344,null,1984,null,5699,null,1069,null,37267,null,3231,null,63258,null,2365,null,46000,null,2756,null,621,null,448,null,45379,null,2772,null,33018,null,2829,null,12361,null,2306,null,17258,null,2399,null,263595,null,2458,null,200666,null,4425,null,1170,null,512,null,199496,null,4471,null,173117,null,5106,null,26379,null,2852,null,62929,null,4144,null,60772,null,1291,null,31929,null,2189,null,0,null,281,null,31929,null,2189,null,29636,null,2135,null,2293,null,739,null,28843,null,2075,null,18459,null,1910,null,4638,null,1087,null,4559,null,1087,null,79,null,77,null,13821,null,1712,null,29990,null,2052,null,3217,null,855,null,3143,null,842,null,74,null,96,null,26773,null,1995,null,577546,null,2915,null,51650,null,3178,null,20287,null,2547,null,117,null,188,null,20170,null,2503,null,12975,null,1858,null,7195,null,1568,null,31363,null,3005,null,63165,null,2433,null,45020,null,2936,null,135,null,166,null,44885,null,2949,null,34157,null,3168,null,10728,null,2164,null,18145,null,2080,null,311152,null,2447,null,237596,null,4995,null,670,null,427,null,236926,null,5026,null,215225,null,5110,null,21701,null,2682,null,73556,null,4730,null,75613,null,1259,null,37429,null,2106,null,0,null,281,null,37429,null,2106,null,34766,null,2146,null,2663,null,793,null,38184,null,2171,null,24681,null,1948,null,5738,null,1039,null,5475,null,1017,null,263,null,164,null,18943,null,1829,null,51285,null,2004,null,3418,null,878,null,3265,null,826,null,153,null,143,null,47867,null,1817,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
1284481,null,6471,null,583788,null,4288,null,55722,null,2945,null,20273,null,2643,null,0,null,285,null,20273,null,2643,null,11655,null,1827,null,8618,null,1957,null,35449,null,3385,null,59353,null,2413,null,42792,null,2903,null,1022,null,557,null,41770,null,2718,null,30508,null,2921,null,11262,null,1882,null,16561,null,2117,null,338147,null,3441,null,281105,null,5100,null,4965,null,1630,null,276140,null,4914,null,246598,null,4546,null,29542,null,3162,null,57042,null,4060,null,73890,null,1313,null,51808,null,2297,null,0,null,285,null,51808,null,2297,null,47317,null,2390,null,4491,null,1206,null,22082,null,2184,null,21083,null,1444,null,8085,null,1173,null,7652,null,1137,null,433,null,279,null,12998,null,1393,null,35593,null,1602,null,5887,null,952,null,5611,null,949,null,276,null,260,null,29706,null,1554,null,700693,null,4409,null,57205,null,2306,null,25840,null,2730,null,259,null,440,null,25581,null,2712,null,16920,null,2253,null,8661,null,1512,null,31365,null,2145,null,58632,null,2155,null,44443,null,2753,null,322,null,452,null,44121,null,2767,null,35606,null,2571,null,8515,null,1587,null,14189,null,2098,null,397786,null,2906,null,343981,null,3997,null,3016,null,1065,null,340965,null,4290,null,317307,null,4591,null,23658,null,2837,null,53805,null,3644,null,96609,null,1277,null,63355,null,2613,null,66,null,109,null,63289,null,2610,null,59363,null,2807,null,3926,null,1223,null,33254,null,2449,null,30757,null,1803,null,9614,null,1373,null,9364,null,1373,null,250,null,217,null,21143,null,1746,null,59704,null,1927,null,4700,null,955,null,4456,null,965,null,244,null,211,null,55004,null,1782,null,0400000US24,Maryland,24
315082,null,5575,null,150498,null,3793,null,15357,null,1701,null,5847,null,1657,null,0,null,283,null,5847,null,1657,null,3241,null,1045,null,2606,null,928,null,9510,null,1268,null,19148,null,1671,null,13607,null,1531,null,43,null,74,null,13564,null,1541,null,9963,null,1449,null,3601,null,1193,null,5541,null,1134,null,87161,null,2467,null,72043,null,2533,null,210,null,187,null,71833,null,2537,null,59851,null,2996,null,11982,null,2256,null,15118,null,2011,null,16768,null,986,null,11006,null,1148,null,0,null,283,null,11006,null,1148,null,9703,null,987,null,1303,null,481,null,5762,null,1084,null,4592,null,746,null,1722,null,650,null,1616,null,618,null,106,null,137,null,2870,null,731,null,7472,null,831,null,905,null,421,null,854,null,415,null,51,null,84,null,6567,null,847,null,164584,null,3576,null,16045,null,1786,null,8203,null,1461,null,8,null,14,null,8195,null,1464,null,5526,null,1122,null,2669,null,1110,null,7842,null,1570,null,17256,null,1837,null,13427,null,1887,null,0,null,283,null,13427,null,1887,null,11078,null,1736,null,2349,null,711,null,3829,null,1157,null,92798,null,2146,null,74083,null,3122,null,104,null,173,null,73979,null,3140,null,65400,null,2851,null,8579,null,1841,null,18715,null,2463,null,18547,null,687,null,12585,null,1261,null,0,null,283,null,12585,null,1261,null,10923,null,1341,null,1662,null,761,null,5962,null,1138,null,6385,null,834,null,1643,null,588,null,1586,null,575,null,57,null,99,null,4742,null,864,null,13553,null,1079,null,1159,null,512,null,1047,null,483,null,112,null,125,null,12394,null,1068,null,0400000US25,Massachusetts,25
1054072,null,5831,null,484420,null,4868,null,55037,null,2767,null,18561,null,2124,null,0,null,244,null,18561,null,2124,null,7949,null,1346,null,10612,null,1775,null,36476,null,2586,null,52106,null,2051,null,36447,null,2124,null,48,null,78,null,36399,null,2120,null,18209,null,2096,null,18190,null,2336,null,15659,null,1893,null,266146,null,2945,null,175695,null,5198,null,469,null,396,null,175226,null,5160,null,125309,null,4569,null,49917,null,4128,null,90451,null,4974,null,61388,null,1054,null,25870,null,1824,null,0,null,244,null,25870,null,1824,null,22408,null,1882,null,3462,null,987,null,35518,null,2044,null,16400,null,1311,null,3013,null,717,null,2631,null,700,null,382,null,265,null,13387,null,1273,null,33343,null,1507,null,3059,null,752,null,2581,null,628,null,478,null,370,null,30284,null,1561,null,569652,null,3181,null,55577,null,2007,null,24465,null,2009,null,0,null,244,null,24465,null,2009,null,12894,null,1790,null,11571,null,1946,null,31112,null,2491,null,52971,null,1710,null,38407,null,2295,null,0,null,244,null,38407,null,2295,null,25716,null,2231,null,12691,null,1858,null,14564,null,2245,null,303914,null,2213,null,224827,null,4467,null,94,null,117,null,224733,null,4470,null,179461,null,4659,null,45272,null,3621,null,79087,null,4297,null,78322,null,909,null,37106,null,2572,null,0,null,244,null,37106,null,2572,null,32529,null,2458,null,4577,null,970,null,41216,null,2461,null,22471,null,1608,null,4072,null,809,null,3498,null,715,null,574,null,353,null,18399,null,1633,null,56397,null,1728,null,3877,null,994,null,3536,null,863,null,341,null,339,null,52520,null,1771,null,0400000US26,Michigan,26
164151,null,2621,null,87119,null,1784,null,8648,null,1069,null,3724,null,883,null,0,null,213,null,3724,null,883,null,2179,null,806,null,1545,null,586,null,4924,null,977,null,11197,null,943,null,8041,null,1131,null,0,null,213,null,8041,null,1131,null,6353,null,1238,null,1688,null,810,null,3156,null,828,null,56077,null,1519,null,44668,null,2037,null,115,null,134,null,44553,null,2051,null,36036,null,2177,null,8517,null,1558,null,11409,null,1873,null,7075,null,551,null,4515,null,592,null,0,null,213,null,4515,null,592,null,3776,null,644,null,739,null,365,null,2560,null,736,null,2051,null,441,null,758,null,350,null,595,null,337,null,163,null,168,null,1293,null,430,null,2071,null,471,null,326,null,243,null,326,null,243,null,0,null,213,null,1745,null,464,null,77032,null,1676,null,8014,null,949,null,3512,null,922,null,0,null,213,null,3512,null,922,null,2082,null,777,null,1430,null,537,null,4502,null,957,null,9728,null,812,null,6476,null,1090,null,0,null,213,null,6476,null,1090,null,4139,null,937,null,2337,null,737,null,3252,null,927,null,47523,null,1393,null,36200,null,1678,null,0,null,213,null,36200,null,1678,null,30769,null,1960,null,5431,null,1197,null,11323,null,1582,null,6551,null,377,null,3302,null,565,null,0,null,213,null,3302,null,565,null,3002,null,557,null,300,null,216,null,3249,null,594,null,1999,null,415,null,733,null,306,null,682,null,310,null,51,null,83,null,1266,null,445,null,3217,null,503,null,56,null,69,null,56,null,69,null,0,null,213,null,3161,null,504,null,0400000US27,Minnesota,27
799341,null,4345,null,365965,null,3282,null,45373,null,4589,null,13674,null,2300,null,132,null,155,null,13542,null,2301,null,6405,null,1553,null,7137,null,1683,null,31699,null,3789,null,44671,null,3875,null,27990,null,3542,null,543,null,416,null,27447,null,3505,null,19178,null,2882,null,8269,null,1809,null,16681,null,2655,null,196287,null,3802,null,142723,null,5197,null,1975,null,907,null,140748,null,5323,null,119916,null,5293,null,20832,null,2715,null,53564,null,3681,null,45242,null,1588,null,23416,null,1711,null,34,null,57,null,23382,null,1712,null,20438,null,1694,null,2944,null,737,null,21826,null,1904,null,11418,null,1516,null,2393,null,810,null,2245,null,804,null,148,null,189,null,9025,null,1283,null,22974,null,1911,null,2161,null,723,null,2146,null,724,null,15,null,30,null,20813,null,1852,null,433376,null,2760,null,41211,null,3289,null,14478,null,2278,null,94,null,174,null,14384,null,2272,null,7016,null,1560,null,7368,null,1740,null,26733,null,2529,null,47353,null,2738,null,33134,null,2711,null,67,null,114,null,33067,null,2717,null,25155,null,2435,null,7912,null,1587,null,14219,null,2052,null,235111,null,3063,null,176701,null,4091,null,732,null,527,null,175969,null,4092,null,155350,null,4379,null,20619,null,2657,null,58410,null,3716,null,54029,null,881,null,25251,null,1667,null,0,null,291,null,25251,null,1667,null,23721,null,1740,null,1530,null,516,null,28778,null,1688,null,15163,null,1588,null,2247,null,631,null,2059,null,599,null,188,null,164,null,12916,null,1567,null,40509,null,1834,null,1805,null,609,null,1653,null,581,null,152,null,157,null,38704,null,1822,null,0400000US28,Mississippi,28
