B13002F_001E,B13002F_001EA,B13002F_001M,B13002F_001MA,B13002F_002E,B13002F_002EA,B13002F_002M,B13002F_002MA,B13002F_003E,B13002F_003EA,B13002F_003M,B13002F_003MA,B13002F_004E,B13002F_004EA,B13002F_004M,B13002F_004MA,B13002F_005E,B13002F_005EA,B13002F_005M,B13002F_005MA,B13002F_006E,B13002F_006EA,B13002F_006M,B13002F_006MA,B13002F_007E,B13002F_007EA,B13002F_007M,B13002F_007MA,GEO_ID,NAME,state
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
46762,null,3855,null,4573,null,1310,null,2560,null,881,null,2013,null,919,null,42189,null,3538,null,20495,null,2203,null,21694,null,2342,null,0400000US24,Maryland,24
72488,null,5377,null,5298,null,1397,null,1503,null,691,null,3795,null,1224,null,67190,null,5202,null,23665,null,2923,null,43525,null,3773,null,0400000US25,Massachusetts,25
31180,null,2875,null,2526,null,911,null,1644,null,670,null,882,null,516,null,28654,null,2579,null,13620,null,1893,null,15034,null,2098,null,0400000US26,Michigan,26
18275,null,2160,null,1289,null,581,null,871,null,443,null,418,null,379,null,16986,null,2155,null,7588,null,1226,null,9398,null,1569,null,0400000US27,Minnesota,27
5092,null,1351,null,463,null,515,null,70,null,87,null,393,null,537,null,4629,null,1176,null,2531,null,625,null,2098,null,814,null,0400000US28,Mississippi,28
16443,null,1798,null,1526,null,582,null,1074,null,544,null,452,null,256,null,14917,null,1788,null,7587,null,1301,null,7330,null,1162,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
13427,null,1674,null,918,null,460,null,488,null,283,null,430,null,353,null,12509,null,1639,null,6730,null,1297,null,5779,null,1247,null,0400000US31,Nebraska,31
34872,null,3816,null,1740,null,601,null,1087,null,455,null,653,null,398,null,33132,null,3757,null,18241,null,2498,null,14891,null,2246,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
137219,null,6593,null,7587,null,1421,null,3446,null,1018,null,4141,null,1051,null,129632,null,6509,null,52452,null,3757,null,77180,null,5154,null,0400000US34,New Jersey,34
63089,null,4795,null,4694,null,1170,null,2147,null,884,null,2547,null,862,null,58395,null,4626,null,26281,null,2874,null,32114,null,3382,null,0400000US35,New Mexico,35
416095,null,10189,null,24124,null,3200,null,12336,null,2270,null,11788,null,2150,null,391971,null,9707,null,150870,null,5598,null,241101,null,8541,null,0400000US36,New York,36
78165,null,4879,null,8027,null,1694,null,5126,null,1341,null,2901,null,1156,null,70138,null,4687,null,36737,null,2946,null,33401,null,3753,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
20656,null,2514,null,1686,null,706,null,827,null,492,null,859,null,549,null,18970,null,2454,null,7844,null,1325,null,11126,null,2103,null,0400000US39,Ohio,39
23866,null,2821,null,2473,null,714,null,1267,null,568,null,1206,null,553,null,21393,null,2651,null,12029,null,1687,null,9364,null,1972,null,0400000US40,Oklahoma,40
37402,null,4352,null,2664,null,965,null,1905,null,811,null,759,null,447,null,34738,null,4358,null,19323,null,2844,null,15415,null,2707,null,0400000US41,Oregon,41
66121,null,4467,null,4948,null,1168,null,2038,null,705,null,2910,null,991,null,61173,null,4416,null,23703,null,3054,null,37470,null,3046,null,0400000US42,Pennsylvania,42
17739,null,2097,null,608,null,475,null,449,null,451,null,159,null,157,null,17131,null,2129,null,5361,null,1260,null,11770,null,1759,null,0400000US44,Rhode Island,44
15570,null,2197,null,1906,null,875,null,1065,null,558,null,841,null,519,null,13664,null,2116,null,7678,null,1399,null,5986,null,1429,null,0400000US45,South Carolina,45
3032,null,1011,null,396,null,384,null,310,null,333,null,86,null,153,null,2636,null,948,null,1542,null,787,null,1094,null,668,null,0400000US46,South Dakota,46
18672,null,2521,null,3076,null,1132,null,1726,null,865,null,1350,null,830,null,15596,null,2561,null,7760,null,1399,null,7836,null,2068,null,0400000US47,Tennessee,47
554030,null,14689,null,49704,null,3591,null,31979,null,2880,null,17725,null,2167,null,504326,null,13108,null,256492,null,8932,null,247834,null,8901,null,0400000US48,Texas,48
23658,null,2630,null,2352,null,860,null,1564,null,681,null,788,null,475,null,21306,null,2487,null,11151,null,1634,null,10155,null,1655,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
47006,null,4154,null,3554,null,1030,null,2347,null,803,null,1207,null,591,null,43452,null,4110,null,24949,null,2860,null,18503,null,2426,null,0400000US51,Virginia,51
62509,null,4389,null,4582,null,1178,null,2992,null,944,null,1590,null,626,null,57927,null,4221,null,29088,null,3097,null,28839,null,3421,null,0400000US53,Washington,53
1261,null,450,null,232,null,285,null,0,null,269,null,232,null,285,null,1029,null,437,null,583,null,309,null,446,null,266,null,0400000US54,West Virginia,54
14674,null,1809,null,1644,null,490,null,1034,null,404,null,610,null,315,null,13030,null,1757,null,6699,null,1059,null,6331,null,1319,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
89495,null,4796,null,2733,null,915,null,813,null,409,null,1920,null,739,null,86762,null,4653,null,26825,null,2840,null,59937,null,3369,null,0400000US72,Puerto Rico,72
