B17020B_001E,B17020B_001EA,B17020B_001M,B17020B_001MA,B17020B_002E,B17020B_002EA,B17020B_002M,B17020B_002MA,B17020B_003E,B17020B_003EA,B17020B_003M,B17020B_003MA,B17020B_004E,B17020B_004EA,B17020B_004M,B17020B_004MA,B17020B_005E,B17020B_005EA,B17020B_005M,B17020B_005MA,B17020B_006E,B17020B_006EA,B17020B_006M,B17020B_006MA,B17020B_007E,B17020B_007EA,B17020B_007M,B17020B_007MA,B17020B_008E,B17020B_008EA,B17020B_008M,B17020B_008MA,B17020B_009E,B17020B_009EA,B17020B_009M,B17020B_009MA,B17020B_010E,B17020B_010EA,B17020B_010M,B17020B_010MA,B17020B_011E,B17020B_011EA,B17020B_011M,B17020B_011MA,B17020B_012E,B17020B_012EA,B17020B_012M,B17020B_012MA,B17020B_013E,B17020B_013EA,B17020B_013M,B17020B_013MA,B17020B_014E,B17020B_014EA,B17020B_014M,B17020B_014MA,B17020B_015E,B17020B_015EA,B17020B_015M,B17020B_015MA,B17020B_016E,B17020B_016EA,B17020B_016M,B17020B_016MA,B17020B_017E,B17020B_017EA,B17020B_017M,B17020B_017MA,GEO_ID,NAME,state
2827688,null,14586,null,680578,null,26236,null,88019,null,5836,null,13793,null,1948,null,89269,null,6591,null,82833,null,5612,null,361355,null,16756,null,25990,null,2853,null,19319,null,2128,null,2147110,null,27239,null,140486,null,5972,null,25375,null,2689,null,181692,null,7970,null,204994,null,6800,null,1440606,null,19768,null,97746,null,3987,null,56211,null,2792,null,0400000US13,Georgia,13
28244,null,3879,null,3842,null,1932,null,346,null,525,null,148,null,266,null,540,null,453,null,484,null,496,null,2324,null,1091,null,0,null,275,null,0,null,275,null,24402,null,4055,null,1348,null,1015,null,25,null,43,null,2340,null,1047,null,2069,null,1181,null,17357,null,2393,null,790,null,461,null,473,null,435,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
1803678,null,9298,null,515243,null,15998,null,57909,null,4254,null,12385,null,1741,null,68663,null,5182,null,68120,null,4641,null,274431,null,10841,null,19194,null,1949,null,14541,null,1866,null,1288435,null,18386,null,74805,null,4992,null,12423,null,2056,null,98326,null,6359,null,123349,null,4555,null,840102,null,11381,null,83033,null,2254,null,56397,null,2189,null,0400000US17,Illinois,17
540465,null,6226,null,170128,null,10149,null,24188,null,2282,null,4861,null,1198,null,25548,null,2983,null,20595,null,2788,null,87210,null,6318,null,4998,null,1301,null,2728,null,740,null,370337,null,9717,null,21964,null,2201,null,4170,null,1168,null,29750,null,2933,null,34979,null,2826,null,242335,null,7012,null,21185,null,1571,null,15954,null,1204,null,0400000US18,Indiana,18
69217,null,3621,null,22525,null,3713,null,2724,null,977,null,302,null,215,null,2785,null,1218,null,2970,null,1003,null,12764,null,2204,null,607,null,591,null,373,null,341,null,46692,null,3893,null,3764,null,938,null,910,null,394,null,3533,null,1123,null,4358,null,1079,null,30358,null,2438,null,2531,null,1053,null,1238,null,525,null,0400000US19,Iowa,19
146980,null,4616,null,41266,null,4914,null,6374,null,1514,null,388,null,279,null,5148,null,1447,null,4839,null,1282,null,21758,null,2403,null,1565,null,498,null,1194,null,700,null,105714,null,5444,null,6529,null,1699,null,1234,null,602,null,8087,null,1625,null,8833,null,1752,null,71562,null,3282,null,5698,null,756,null,3771,null,951,null,0400000US20,Kansas,20
302586,null,6714,null,96903,null,8095,null,12530,null,1925,null,2569,null,786,null,11464,null,1921,null,11464,null,1922,null,53508,null,4413,null,2805,null,840,null,2563,null,701,null,205683,null,8100,null,10856,null,1642,null,1936,null,653,null,15848,null,2264,null,19510,null,2438,null,136187,null,5322,null,13244,null,1229,null,8102,null,1080,null,0400000US21,Kentucky,21
1380147,null,7025,null,415272,null,18189,null,56943,null,3874,null,11853,null,1882,null,58795,null,4806,null,47002,null,4333,null,212894,null,10528,null,14632,null,1884,null,13153,null,1599,null,964875,null,20017,null,57493,null,3971,null,15808,null,2220,null,76211,null,5468,null,89881,null,4606,null,636452,null,11645,null,56828,null,2345,null,32202,null,2090,null,0400000US22,Louisiana,22
16852,null,3239,null,8342,null,3415,null,1324,null,893,null,331,null,305,null,1620,null,1080,null,1020,null,656,null,3779,null,1576,null,268,null,331,null,0,null,230,null,8510,null,1933,null,1263,null,750,null,416,null,335,null,1142,null,542,null,825,null,430,null,4498,null,1105,null,136,null,127,null,230,null,343,null,0400000US23,Maine,23
1594165,null,9769,null,221955,null,14062,null,28142,null,4018,null,4277,null,1121,null,23141,null,3388,null,25318,null,3212,null,122945,null,7953,null,10390,null,1587,null,7742,null,1376,null,1372210,null,16745,null,86246,null,4266,null,17232,null,2021,null,110775,null,5033,null,121295,null,4956,null,916183,null,9347,null,76431,null,2537,null,44048,null,2508,null,0400000US24,Maryland,24
396732,null,7206,null,83120,null,9909,null,9860,null,1825,null,1215,null,676,null,10259,null,2250,null,10725,null,2438,null,45010,null,5756,null,4226,null,870,null,1825,null,538,null,313612,null,9262,null,21900,null,2021,null,5631,null,1314,null,23602,null,2777,null,30379,null,2542,null,208467,null,5904,null,15006,null,1471,null,8627,null,1077,null,0400000US25,Massachusetts,25
1335487,null,9896,null,461623,null,18246,null,50697,null,3793,null,10244,null,1681,null,56254,null,4365,null,59598,null,4279,null,264559,null,11170,null,11645,null,1623,null,8626,null,1228,null,873864,null,17679,null,47447,null,3658,null,7117,null,1448,null,62714,null,4689,null,84831,null,4074,null,568378,null,11272,null,58235,null,1985,null,45142,null,1746,null,0400000US26,Michigan,26
222467,null,4689,null,77484,null,6986,null,12544,null,2111,null,1767,null,723,null,10324,null,1839,null,10130,null,1966,null,40326,null,4060,null,1817,null,490,null,576,null,301,null,144983,null,6805,null,12192,null,1746,null,2728,null,875,null,12712,null,1662,null,12202,null,1612,null,99004,null,4201,null,3918,null,709,null,2227,null,502,null,0400000US27,Minnesota,27
1045311,null,7400,null,376187,null,11732,null,46572,null,3557,null,8680,null,1514,null,52982,null,3956,null,49641,null,3679,null,192121,null,7002,null,12798,null,1394,null,13393,null,1661,null,669124,null,12480,null,45357,null,3774,null,8137,null,1733,null,54522,null,4307,null,60938,null,4257,null,442641,null,8238,null,35212,null,2480,null,22317,null,1904,null,0400000US28,Mississippi,28
637932,null,6464,null,177512,null,9819,null,21665,null,2569,null,4164,null,968,null,24311,null,3173,null,25588,null,3179,null,93854,null,5101,null,4665,null,903,null,3265,null,821,null,460420,null,8982,null,30712,null,2380,null,5107,null,1338,null,36629,null,3285,null,39137,null,3004,null,303055,null,5572,null,26884,null,1294,null,18896,null,1147,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
72577,null,2801,null,24503,null,3933,null,4520,null,993,null,667,null,464,null,3759,null,1198,null,2440,null,1040,null,12233,null,1859,null,704,null,340,null,180,null,183,null,48074,null,4051,null,3393,null,1091,null,727,null,409,null,3698,null,867,null,4329,null,977,null,31924,null,2408,null,2064,null,407,null,1939,null,433,null,0400000US31,Nebraska,31
196884,null,4111,null,39398,null,5650,null,5345,null,1387,null,1104,null,562,null,5618,null,1827,null,5568,null,1893,null,20002,null,2543,null,939,null,462,null,822,null,426,null,157486,null,5351,null,10735,null,1601,null,2301,null,958,null,13459,null,1989,null,13737,null,1734,null,102134,null,2629,null,9521,null,676,null,5599,null,471,null,0400000US32,Nevada,32
15429,null,1371,null,5480,null,2244,null,861,null,404,null,420,null,458,null,891,null,554,null,829,null,622,null,2428,null,1134,null,0,null,255,null,51,null,81,null,9949,null,1809,null,334,null,276,null,0,null,255,null,1471,null,745,null,1065,null,531,null,6737,null,1044,null,138,null,152,null,204,null,180,null,0400000US33,New Hampshire,33
1136909,null,9636,null,206629,null,11876,null,24687,null,2829,null,5321,null,1504,null,24073,null,2476,null,27033,null,3218,null,110171,null,7146,null,9860,null,1514,null,5484,null,1176,null,930280,null,14491,null,59399,null,3233,null,13832,null,2081,null,72274,null,4334,null,84381,null,4721,null,605920,null,8624,null,57133,null,2257,null,37341,null,1812,null,0400000US34,New Jersey,34
41179,null,3004,null,10503,null,3116,null,747,null,380,null,159,null,303,null,2595,null,1352,null,1618,null,758,null,4534,null,1468,null,284,null,263,null,566,null,595,null,30676,null,3908,null,1672,null,879,null,346,null,341,null,2535,null,1000,null,3235,null,921,null,18305,null,2309,null,3294,null,1466,null,1289,null,723,null,0400000US35,New Mexico,35
2950959,null,17400,null,632871,null,19681,null,71503,null,6453,null,13288,null,2292,null,74673,null,5194,null,81982,null,4763,null,336904,null,11350,null,29118,null,2412,null,25403,null,2668,null,2318088,null,22864,null,142255,null,5861,null,25658,null,3062,null,173146,null,5725,null,200124,null,5893,null,1535188,null,14800,null,148182,null,3118,null,93535,null,2903,null,0400000US36,New York,36
1893873,null,12225,null,495393,null,17278,null,61715,null,4324,null,12124,null,2278,null,61302,null,4695,null,54423,null,4447,null,271684,null,9295,null,16192,null,1509,null,17953,null,1712,null,1398480,null,17153,null,79464,null,3846,null,15032,null,2135,null,104401,null,5720,null,128982,null,5445,null,930039,null,10604,null,87328,null,3132,null,53234,null,3079,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
1301667,null,9243,null,431791,null,13883,null,57782,null,3570,null,10334,null,1611,null,56627,null,4468,null,50331,null,4123,null,232748,null,8094,null,13293,null,1745,null,10676,null,1336,null,869876,null,15797,null,46108,null,3694,null,11226,null,1883,null,59866,null,4284,null,81426,null,4819,null,569196,null,8879,null,56928,null,2285,null,45126,null,2643,null,0400000US39,Ohio,39
249516,null,5878,null,74999,null,7494,null,8704,null,1937,null,1908,null,696,null,11277,null,2466,null,8454,null,2021,null,40668,null,4051,null,1554,null,510,null,2434,null,858,null,174517,null,8448,null,11721,null,1670,null,1883,null,595,null,14847,null,1998,null,16369,null,2034,null,111870,null,5554,null,11779,null,1338,null,6048,null,972,null,0400000US40,Oklahoma,40
64692,null,4016,null,15648,null,3329,null,1689,null,780,null,327,null,244,null,2201,null,1095,null,1667,null,919,null,8884,null,1893,null,614,null,417,null,266,null,238,null,49044,null,4359,null,3225,null,1439,null,919,null,667,null,3972,null,1391,null,5248,null,1620,null,32487,null,2260,null,1782,null,442,null,1411,null,466,null,0400000US41,Oregon,41
1242627,null,10007,null,353136,null,17449,null,41589,null,3939,null,6558,null,1590,null,42489,null,3875,null,44748,null,4104,null,195169,null,10614,null,13074,null,1593,null,9509,null,1499,null,889491,null,17353,null,58020,null,4082,null,11553,null,2079,null,72181,null,4842,null,85283,null,4123,null,566066,null,10557,null,53819,null,2037,null,42569,null,2336,null,0400000US42,Pennsylvania,42
58876,null,3304,null,14247,null,3394,null,1670,null,766,null,121,null,203,null,2255,null,981,null,1975,null,819,null,7187,null,1884,null,983,null,463,null,56,null,100,null,44629,null,3730,null,3523,null,1104,null,615,null,327,null,4484,null,1063,null,3600,null,916,null,30208,null,2341,null,1283,null,469,null,916,null,642,null,0400000US44,Rhode Island,44
1220569,null,6044,null,348853,null,15797,null,45154,null,3534,null,7392,null,1633,null,43805,null,4581,null,42273,null,3607,null,181493,null,9239,null,13673,null,1595,null,15063,null,1799,null,871716,null,16013,null,48330,null,3623,null,10717,null,1773,null,60639,null,4428,null,76349,null,4500,null,585906,null,10053,null,54911,null,2286,null,34864,null,2247,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
999000,null,7825,null,294992,null,12931,null,41069,null,3216,null,6698,null,1474,null,37859,null,4000,null,37389,null,3806,null,156582,null,7453,null,7818,null,1241,null,7577,null,1332,null,704008,null,14408,null,37767,null,3309,null,7515,null,1490,null,55339,null,4200,null,66541,null,4240,null,474422,null,7934,null,37912,null,1711,null,24512,null,1859,null,0400000US47,Tennessee,47
2724862,null,13788,null,630479,null,22325,null,84659,null,5549,null,16134,null,2411,null,78934,null,5537,null,74329,null,5627,null,335570,null,14069,null,21487,null,2205,null,19366,null,1719,null,2094383,null,24813,null,142880,null,4788,null,28604,null,3329,null,182275,null,6929,null,187887,null,6538,null,1391175,null,15514,null,98682,null,3779,null,62880,null,2935,null,0400000US48,Texas,48
31545,null,3208,null,9055,null,2826,null,1341,null,834,null,24,null,38,null,2315,null,1516,null,1451,null,838,null,3642,null,1192,null,85,null,148,null,197,null,213,null,22490,null,3469,null,2606,null,1070,null,696,null,548,null,4721,null,1654,null,2602,null,1247,null,10721,null,1475,null,564,null,422,null,580,null,548,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
1466818,null,9949,null,278257,null,13412,null,33771,null,3426,null,5401,null,1102,null,33298,null,3569,null,36483,null,4083,null,144928,null,7665,null,13105,null,2014,null,11271,null,1635,null,1188561,null,15255,null,74181,null,4261,null,16411,null,2448,null,92094,null,4864,null,101484,null,4861,null,792991,null,9683,null,69340,null,2911,null,42060,null,2355,null,0400000US51,Virginia,51
219526,null,6236,null,53308,null,6405,null,6870,null,1542,null,812,null,438,null,8144,null,1966,null,5497,null,1567,null,30483,null,3861,null,941,null,502,null,561,null,367,null,166218,null,7479,null,10066,null,1711,null,2412,null,1128,null,13205,null,2384,null,16106,null,2098,null,112314,null,5121,null,7109,null,691,null,5006,null,653,null,0400000US53,Washington,53
50329,null,3803,null,15686,null,2877,null,2404,null,812,null,202,null,283,null,1580,null,651,null,1897,null,801,null,8499,null,1750,null,492,null,292,null,612,null,408,null,34643,null,3666,null,1371,null,648,null,670,null,728,null,2642,null,1061,null,2353,null,677,null,23002,null,2337,null,2175,null,644,null,2430,null,740,null,0400000US54,West Virginia,54
318067,null,5548,null,117802,null,8892,null,16171,null,1937,null,3246,null,984,null,16538,null,2074,null,15289,null,2132,null,62610,null,5236,null,2068,null,691,null,1880,null,666,null,200265,null,9746,null,14344,null,2148,null,2349,null,751,null,18799,null,2580,null,20995,null,2640,null,128100,null,5188,null,10080,null,927,null,5598,null,691,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
277966,null,13666,null,130062,null,10198,null,9376,null,1783,null,1658,null,515,null,10927,null,1859,null,16745,null,2702,null,75078,null,5824,null,8315,null,1311,null,7963,null,1426,null,147904,null,9473,null,4588,null,1129,null,752,null,472,null,6017,null,1227,null,9621,null,1632,null,106064,null,7359,null,12836,null,1871,null,8026,null,1236,null,0400000US72,Puerto Rico,72
