B14007B_001E,B14007B_001EA,B14007B_001M,B14007B_001MA,B14007B_002E,B14007B_002EA,B14007B_002M,B14007B_002MA,B14007B_003E,B14007B_003EA,B14007B_003M,B14007B_003MA,B14007B_004E,B14007B_004EA,B14007B_004M,B14007B_004MA,B14007B_005E,B14007B_005EA,B14007B_005M,B14007B_005MA,B14007B_006E,B14007B_006EA,B14007B_006M,B14007B_006MA,B14007B_007E,B14007B_007EA,B14007B_007M,B14007B_007MA,B14007B_008E,B14007B_008EA,B14007B_008M,B14007B_008MA,B14007B_009E,B14007B_009EA,B14007B_009M,B14007B_009MA,B14007B_010E,B14007B_010EA,B14007B_010M,B14007B_010MA,B14007B_011E,B14007B_011EA,B14007B_011M,B14007B_011MA,B14007B_012E,B14007B_012EA,B14007B_012M,B14007B_012MA,B14007B_013E,B14007B_013EA,B14007B_013M,B14007B_013MA,B14007B_014E,B14007B_014EA,B14007B_014M,B14007B_014MA,B14007B_015E,B14007B_015EA,B14007B_015M,B14007B_015MA,B14007B_016E,B14007B_016EA,B14007B_016M,B14007B_016MA,B14007B_017E,B14007B_017EA,B14007B_017M,B14007B_017MA,B14007B_018E,B14007B_018EA,B14007B_018M,B14007B_018MA,B14007B_019E,B14007B_019EA,B14007B_019M,B14007B_019MA,GEO_ID,NAME,state
2805623,null,12716,null,949082,null,13199,null,60791,null,4230,null,43972,null,3685,null,42387,null,3090,null,45618,null,2927,null,48495,null,4101,null,50890,null,3813,null,46914,null,3437,null,48173,null,3413,null,43887,null,3537,null,46426,null,3618,null,53012,null,3746,null,50442,null,3925,null,49407,null,3817,null,59557,null,4727,null,219160,null,10302,null,39951,null,3752,null,1856541,null,14382,null,0400000US13,Georgia,13
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US15,Hawaii,15
9598,null,1817,null,3638,null,1203,null,0,null,263,null,350,null,245,null,85,null,138,null,136,null,169,null,138,null,254,null,121,null,112,null,273,null,237,null,448,null,432,null,101,null,93,null,218,null,209,null,485,null,391,null,143,null,180,null,73,null,124,null,77,null,78,null,957,null,499,null,33,null,72,null,5960,null,1355,null,0400000US16,Idaho,16
1795399,null,9385,null,590561,null,11703,null,37579,null,3693,null,25467,null,3333,null,27145,null,3462,null,28555,null,3071,null,28960,null,2817,null,27964,null,3258,null,32549,null,3250,null,27768,null,2872,null,30554,null,2763,null,34271,null,3366,null,33667,null,2961,null,34037,null,2930,null,31866,null,2855,null,39428,null,3635,null,125131,null,7751,null,25620,null,3128,null,1204838,null,10175,null,0400000US17,Illinois,17
539917,null,5658,null,180528,null,6172,null,11026,null,1828,null,7988,null,1395,null,10191,null,1530,null,11300,null,1716,null,8639,null,1385,null,9309,null,1289,null,9669,null,1590,null,8830,null,1598,null,10689,null,1737,null,8864,null,1604,null,9824,null,1428,null,9125,null,1242,null,7395,null,1119,null,13442,null,2191,null,38779,null,3195,null,5458,null,1211,null,359389,null,5937,null,0400000US18,Indiana,18
72558,null,3432,null,28110,null,2881,null,1541,null,640,null,1151,null,462,null,953,null,541,null,1118,null,466,null,1154,null,471,null,1531,null,661,null,847,null,417,null,1264,null,546,null,1020,null,490,null,1379,null,472,null,1952,null,640,null,1714,null,563,null,1060,null,455,null,1715,null,838,null,8928,null,1764,null,783,null,420,null,44448,null,2362,null,0400000US19,Iowa,19
148770,null,4108,null,49017,null,3241,null,3446,null,978,null,2038,null,654,null,2115,null,768,null,2837,null,909,null,2222,null,699,null,2784,null,900,null,1325,null,519,null,2310,null,689,null,2028,null,670,null,1655,null,748,null,2557,null,747,null,3430,null,933,null,1925,null,849,null,2252,null,735,null,14136,null,2447,null,1957,null,916,null,99753,null,3489,null,0400000US20,Kansas,20
309261,null,6081,null,100073,null,4314,null,5876,null,958,null,3812,null,1067,null,4213,null,1052,null,4211,null,909,null,5298,null,959,null,4921,null,1005,null,5816,null,1156,null,5247,null,987,null,4166,null,1096,null,5405,null,1085,null,5500,null,1323,null,5386,null,1298,null,5027,null,980,null,7254,null,1549,null,24749,null,2707,null,3192,null,1095,null,209188,null,5298,null,0400000US21,Kentucky,21
1364279,null,6651,null,434558,null,8197,null,33035,null,3308,null,26356,null,2807,null,22685,null,3156,null,24472,null,3269,null,24904,null,2729,null,25581,null,2454,null,23386,null,2513,null,21839,null,2458,null,24925,null,2911,null,23526,null,2420,null,20838,null,2077,null,23237,null,2453,null,20629,null,2382,null,26541,null,2995,null,82792,null,6707,null,9812,null,1789,null,929721,null,7472,null,0400000US22,Louisiana,22
16510,null,2926,null,8235,null,1879,null,664,null,459,null,719,null,389,null,496,null,379,null,760,null,444,null,154,null,166,null,311,null,348,null,443,null,322,null,636,null,534,null,529,null,328,null,140,null,172,null,164,null,184,null,335,null,389,null,450,null,320,null,717,null,369,null,1683,null,901,null,34,null,56,null,8275,null,1639,null,0400000US23,Maine,23
1583005,null,8434,null,499347,null,8279,null,31132,null,3375,null,21669,null,2789,null,17029,null,2402,null,22466,null,2979,null,22649,null,2580,null,20259,null,2367,null,26004,null,3161,null,24885,null,2298,null,22239,null,2309,null,25420,null,2881,null,27608,null,3034,null,24331,null,2408,null,24533,null,2536,null,36205,null,3363,null,119269,null,6652,null,33649,null,3403,null,1083658,null,9284,null,0400000US24,Maryland,24
395548,null,7004,null,139891,null,4890,null,6486,null,1649,null,7816,null,1549,null,6615,null,1489,null,5183,null,1286,null,7048,null,1539,null,5188,null,1252,null,6202,null,1413,null,5603,null,1158,null,7499,null,1381,null,8135,null,1362,null,6011,null,1215,null,7862,null,1354,null,5747,null,1167,null,10753,null,1891,null,36339,null,3257,null,7404,null,1665,null,255657,null,5275,null,0400000US25,Massachusetts,25
1329401,null,8910,null,451355,null,10341,null,23481,null,2260,null,17510,null,2364,null,14875,null,1894,null,21663,null,2489,null,22479,null,2478,null,18318,null,1814,null,23372,null,2509,null,20040,null,2192,null,21605,null,2211,null,26529,null,2671,null,26030,null,2530,null,26947,null,2213,null,27654,null,2279,null,32530,null,2601,null,111948,null,6848,null,16374,null,2522,null,878046,null,9088,null,0400000US26,Michigan,26
216371,null,4163,null,82651,null,4321,null,5266,null,982,null,4557,null,1121,null,3535,null,909,null,3659,null,875,null,4894,null,1146,null,3510,null,952,null,3501,null,930,null,3838,null,870,null,3974,null,774,null,3968,null,1010,null,2983,null,760,null,3833,null,793,null,4475,null,896,null,7349,null,1440,null,20192,null,2212,null,3117,null,928,null,133720,null,3553,null,0400000US27,Minnesota,27
1035874,null,6507,null,354867,null,7225,null,24367,null,2674,null,19434,null,2133,null,15645,null,1969,null,19461,null,2550,null,23452,null,2562,null,18132,null,2228,null,18820,null,2428,null,16981,null,2129,null,19318,null,2602,null,19721,null,2354,null,18864,null,2424,null,17971,null,1974,null,18088,null,2096,null,24613,null,3440,null,70303,null,5284,null,9697,null,1861,null,681007,null,8031,null,0400000US28,Mississippi,28
637085,null,5654,null,214950,null,6004,null,13369,null,1862,null,10673,null,1502,null,8693,null,1510,null,8917,null,1769,null,10954,null,1929,null,12310,null,1499,null,11446,null,2118,null,10913,null,2082,null,7997,null,1378,null,10511,null,1725,null,12250,null,1446,null,12757,null,1441,null,11726,null,1717,null,16818,null,2227,null,43898,null,3493,null,11718,null,1897,null,422135,null,5794,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
71857,null,2760,null,26006,null,2511,null,1988,null,705,null,1721,null,606,null,951,null,540,null,1307,null,626,null,1001,null,566,null,1459,null,641,null,1019,null,648,null,1735,null,705,null,1119,null,443,null,1115,null,450,null,1155,null,732,null,1167,null,526,null,1589,null,645,null,1441,null,623,null,6321,null,1714,null,918,null,439,null,45851,null,2425,null,0400000US31,Nebraska,31
193132,null,3908,null,59929,null,3032,null,2444,null,819,null,3351,null,1175,null,3215,null,922,null,3370,null,1218,null,2573,null,889,null,2921,null,1015,null,4351,null,1136,null,3533,null,1038,null,2346,null,847,null,3733,null,934,null,3034,null,938,null,3628,null,960,null,3977,null,1072,null,3786,null,1084,null,11078,null,1798,null,2589,null,1044,null,133203,null,3474,null,0400000US32,Nevada,32
16206,null,1334,null,7874,null,1278,null,451,null,264,null,514,null,475,null,262,null,227,null,405,null,267,null,525,null,415,null,173,null,174,null,165,null,177,null,874,null,537,null,293,null,244,null,291,null,293,null,488,null,306,null,362,null,295,null,336,null,262,null,339,null,326,null,2146,null,558,null,250,null,208,null,8332,null,960,null,0400000US33,New Hampshire,33
1137346,null,8975,null,356029,null,9474,null,28426,null,2862,null,17251,null,2427,null,15646,null,1977,null,14884,null,1936,null,15024,null,1777,null,16642,null,2348,null,17718,null,2190,null,17568,null,2163,null,18313,null,2114,null,18774,null,2277,null,20675,null,2429,null,21665,null,1928,null,17890,null,2285,null,23671,null,2599,null,78849,null,5185,null,13033,null,2074,null,781317,null,8114,null,0400000US34,New Jersey,34
41864,null,2900,null,18186,null,2455,null,919,null,645,null,668,null,402,null,1347,null,780,null,700,null,468,null,642,null,571,null,826,null,360,null,870,null,553,null,1099,null,517,null,394,null,328,null,850,null,416,null,683,null,525,null,1626,null,915,null,825,null,579,null,483,null,377,null,5633,null,1466,null,621,null,486,null,23678,null,1974,null,0400000US35,New Mexico,35
2933953,null,15522,null,917617,null,12857,null,50116,null,3845,null,41564,null,3577,null,39722,null,3795,null,40237,null,3575,null,41202,null,3822,null,43795,null,3238,null,48643,null,3287,null,47503,null,3616,null,42919,null,3736,null,48591,null,3156,null,49826,null,3525,null,54580,null,3647,null,51382,null,3906,null,60862,null,4067,null,216825,null,8055,null,39850,null,3642,null,2016336,null,13374,null,0400000US36,New York,36
1883149,null,11086,null,610214,null,10481,null,28598,null,2779,null,28505,null,2876,null,30118,null,2919,null,28712,null,2663,null,29804,null,2679,null,27086,null,2734,null,26802,null,2905,null,29369,null,2754,null,26484,null,2588,null,33642,null,3168,null,35977,null,2927,null,32168,null,2153,null,34326,null,3314,null,39972,null,3739,null,154978,null,6532,null,23673,null,3426,null,1272935,null,9844,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
1299926,null,8292,null,423486,null,9707,null,23952,null,2963,null,23335,null,2972,null,19102,null,1848,null,17971,null,2307,null,19723,null,2009,null,18865,null,2196,null,19858,null,2348,null,20399,null,2754,null,20543,null,2247,null,22024,null,2695,null,22579,null,2742,null,27171,null,2963,null,23887,null,2151,null,32444,null,2768,null,97010,null,5206,null,14623,null,1840,null,876440,null,7843,null,0400000US39,Ohio,39
255288,null,5345,null,91636,null,4727,null,4286,null,1063,null,4239,null,996,null,4992,null,1114,null,5083,null,1178,null,3276,null,724,null,4683,null,1091,null,4876,null,1214,null,4958,null,1149,null,4722,null,1154,null,4104,null,1250,null,4481,null,1058,null,4772,null,1024,null,4925,null,1299,null,4984,null,1345,null,24802,null,2829,null,2453,null,761,null,163652,null,4819,null,0400000US40,Oklahoma,40
65719,null,3793,null,25655,null,2990,null,2193,null,1059,null,969,null,548,null,732,null,564,null,1335,null,643,null,1222,null,616,null,259,null,181,null,1129,null,553,null,1497,null,737,null,684,null,448,null,1038,null,585,null,1601,null,819,null,942,null,512,null,1547,null,778,null,2899,null,1205,null,6754,null,1456,null,854,null,599,null,40064,null,2531,null,0400000US41,Oregon,41
1264256,null,9345,null,407860,null,9536,null,26609,null,2642,null,19061,null,2453,null,17419,null,2190,null,20952,null,2523,null,19832,null,2591,null,17821,null,2503,null,21162,null,2482,null,21572,null,2514,null,18974,null,2093,null,20504,null,2415,null,26033,null,2509,null,24424,null,2376,null,23370,null,2617,null,27924,null,2578,null,86152,null,5755,null,16051,null,2357,null,856396,null,8810,null,0400000US42,Pennsylvania,42
60183,null,3276,null,21868,null,1858,null,838,null,410,null,988,null,566,null,221,null,188,null,1284,null,494,null,1330,null,593,null,762,null,455,null,1663,null,964,null,1097,null,591,null,1367,null,624,null,937,null,499,null,1054,null,354,null,1083,null,375,null,1106,null,480,null,974,null,549,null,6681,null,1183,null,483,null,286,null,38315,null,2421,null,0400000US44,Rhode Island,44
1215329,null,6165,null,381529,null,7973,null,20953,null,2479,null,21588,null,2729,null,18048,null,2400,null,19503,null,2498,null,18280,null,2405,null,19407,null,2199,null,17727,null,1948,null,18540,null,2453,null,17346,null,2239,null,20271,null,2521,null,21990,null,2519,null,22803,null,2353,null,22881,null,3044,null,24717,null,2741,null,84113,null,5642,null,13362,null,2083,null,833800,null,7586,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
989946,null,6503,null,320361,null,7049,null,16031,null,2321,null,18001,null,2139,null,14136,null,1939,null,14069,null,2011,null,19549,null,2470,null,13102,null,2020,null,15175,null,2043,null,18177,null,2041,null,15004,null,1838,null,17372,null,2000,null,18431,null,2059,null,19919,null,2069,null,18381,null,2022,null,21772,null,2200,null,68378,null,5753,null,12864,null,1845,null,669585,null,8307,null,0400000US47,Tennessee,47
2723775,null,12773,null,886091,null,13438,null,59638,null,4906,null,47421,null,3813,null,41694,null,3543,null,45763,null,3013,null,42746,null,4110,null,46275,null,4368,null,46064,null,3813,null,45427,null,3660,null,42466,null,3683,null,46603,null,3662,null,45775,null,3769,null,45583,null,2727,null,43663,null,3313,null,53034,null,3969,null,202391,null,9068,null,31548,null,3571,null,1837684,null,14401,null,0400000US48,Texas,48
30306,null,3050,null,16145,null,2504,null,902,null,339,null,683,null,515,null,2090,null,998,null,1188,null,682,null,1626,null,711,null,711,null,547,null,1114,null,650,null,515,null,301,null,894,null,658,null,1054,null,650,null,487,null,384,null,691,null,435,null,147,null,154,null,1186,null,633,null,2228,null,1076,null,629,null,446,null,14161,null,1921,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
1476001,null,9621,null,459391,null,10040,null,23661,null,3063,null,24415,null,3172,null,16249,null,1974,null,23455,null,2643,null,20815,null,2611,null,23326,null,2330,null,19560,null,2017,null,23115,null,2657,null,20335,null,2110,null,23729,null,2790,null,28172,null,3024,null,24916,null,2342,null,21041,null,2618,null,29543,null,3433,null,115718,null,6561,null,21341,null,2896,null,1016610,null,10533,null,0400000US51,Virginia,51
219633,null,5736,null,74736,null,5052,null,3416,null,1038,null,4273,null,1074,null,2965,null,1018,null,2641,null,806,null,3914,null,1088,null,3818,null,1125,null,4062,null,1093,null,4545,null,1638,null,3007,null,1059,null,3414,null,989,null,3230,null,1016,null,5545,null,1366,null,3772,null,937,null,4703,null,1018,null,18212,null,2323,null,3219,null,904,null,144897,null,4137,null,0400000US53,Washington,53
53755,null,3625,null,17545,null,2453,null,564,null,375,null,192,null,209,null,1204,null,599,null,430,null,246,null,566,null,392,null,1276,null,912,null,568,null,343,null,430,null,247,null,984,null,682,null,1286,null,576,null,601,null,363,null,635,null,294,null,905,null,616,null,1328,null,723,null,5378,null,1272,null,1198,null,621,null,36210,null,2650,null,0400000US54,West Virginia,54
321029,null,4938,null,120991,null,4866,null,2570,null,848,null,12768,null,2217,null,5226,null,1130,null,6153,null,1017,null,5800,null,1145,null,6096,null,1289,null,6579,null,1105,null,6510,null,968,null,5499,null,1273,null,5902,null,1001,null,7458,null,1331,null,7936,null,1281,null,7866,null,1356,null,6494,null,1076,null,23699,null,2915,null,4435,null,990,null,200038,null,3622,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
273882,null,13232,null,71717,null,6102,null,4050,null,1177,null,2399,null,727,null,3661,null,1035,null,2646,null,728,null,2665,null,837,null,3559,null,887,null,2554,null,842,null,3266,null,947,null,4371,null,899,null,5333,null,1381,null,4402,null,1073,null,4248,null,915,null,3606,null,945,null,4854,null,987,null,17697,null,2457,null,2406,null,899,null,202165,null,9678,null,0400000US72,Puerto Rico,72
