B01001B_001E,B01001B_001EA,B01001B_001M,B01001B_001MA,B01001B_002E,B01001B_002EA,B01001B_002M,B01001B_002MA,B01001B_003E,B01001B_003EA,B01001B_003M,B01001B_003MA,B01001B_004E,B01001B_004EA,B01001B_004M,B01001B_004MA,B01001B_005E,B01001B_005EA,B01001B_005M,B01001B_005MA,B01001B_006E,B01001B_006EA,B01001B_006M,B01001B_006MA,B01001B_007E,B01001B_007EA,B01001B_007M,B01001B_007MA,B01001B_008E,B01001B_008EA,B01001B_008M,B01001B_008MA,B01001B_009E,B01001B_009EA,B01001B_009M,B01001B_009MA,B01001B_010E,B01001B_010EA,B01001B_010M,B01001B_010MA,B01001B_011E,B01001B_011EA,B01001B_011M,B01001B_011MA,B01001B_012E,B01001B_012EA,B01001B_012M,B01001B_012MA,B01001B_013E,B01001B_013EA,B01001B_013M,B01001B_013MA,B01001B_014E,B01001B_014EA,B01001B_014M,B01001B_014MA,B01001B_015E,B01001B_015EA,B01001B_015M,B01001B_015MA,B01001B_016E,B01001B_016EA,B01001B_016M,B01001B_016MA,B01001B_017E,B01001B_017EA,B01001B_017M,B01001B_017MA,B01001B_018E,B01001B_018EA,B01001B_018M,B01001B_018MA,B01001B_019E,B01001B_019EA,B01001B_019M,B01001B_019MA,B01001B_020E,B01001B_020EA,B01001B_020M,B01001B_020MA,B01001B_021E,B01001B_021EA,B01001B_021M,B01001B_021MA,B01001B_022E,B01001B_022EA,B01001B_022M,B01001B_022MA,B01001B_023E,B01001B_023EA,B01001B_023M,B01001B_023MA,B01001B_024E,B01001B_024EA,B01001B_024M,B01001B_024MA,B01001B_025E,B01001B_025EA,B01001B_025M,B01001B_025MA,B01001B_026E,B01001B_026EA,B01001B_026M,B01001B_026MA,B01001B_027E,B01001B_027EA,B01001B_027M,B01001B_027MA,B01001B_028E,B01001B_028EA,B01001B_028M,B01001B_028MA,B01001B_029E,B01001B_029EA,B01001B_029M,B01001B_029MA,B01001B_030E,B01001B_030EA,B01001B_030M,B01001B_030MA,B01001B_031E,B01001B_031EA,B01001B_031M,B01001B_031MA,GEO_ID,NAME,state
10240,null,1849,null,6138,null,1200,null,540,null,245,null,821,null,236,null,695,null,453,null,508,null,426,null,498,null,395,null,697,null,475,null,338,null,231,null,416,null,383,null,247,null,227,null,995,null,534,null,281,null,265,null,102,null,155,null,0,null,263,null,0,null,263,null,4102,null,1121,null,350,null,352,null,308,null,315,null,869,null,434,null,244,null,276,null,245,null,370,null,104,null,132,null,63,null,77,null,470,null,371,null,271,null,266,null,444,null,326,null,580,null,574,null,154,null,180,null,0,null,263,null,0,null,263,null,0400000US16,Idaho,16
1878098,null,9494,null,878561,null,6578,null,69948,null,2313,null,65120,null,4002,null,79723,null,4013,null,51084,null,1672,null,36652,null,2135,null,72852,null,1928,null,68080,null,1696,null,56086,null,1960,null,116273,null,2399,null,117305,null,2081,null,76460,null,1403,null,42897,null,928,null,20613,null,1266,null,5468,null,957,null,999537,null,5555,null,65453,null,1848,null,69265,null,4259,null,76835,null,3618,null,49152,null,1510,null,36808,null,2263,null,74239,null,2186,null,72397,null,1533,null,65448,null,1370,null,136340,null,1851,null,142657,null,1666,null,100320,null,1125,null,61918,null,1190,null,33370,null,1992,null,15335,null,1750,null,0400000US17,Illinois,17
566692,null,5579,null,268267,null,3335,null,23403,null,1280,null,24291,null,2001,null,23845,null,2003,null,13950,null,1046,null,9753,null,959,null,19873,null,1168,null,21927,null,1671,null,17997,null,1526,null,36390,null,1867,null,35502,null,1787,null,23039,null,956,null,11231,null,799,null,5718,null,637,null,1348,null,381,null,298425,null,4312,null,23281,null,1505,null,21306,null,1632,null,23300,null,1757,null,15371,null,1324,null,9893,null,1275,null,21765,null,1763,null,23557,null,1534,null,20820,null,1518,null,40949,null,1566,null,40886,null,1591,null,27173,null,887,null,16422,null,1035,null,9678,null,1081,null,4024,null,923,null,0400000US18,Indiana,18
76411,null,3649,null,38229,null,2408,null,3092,null,732,null,2747,null,703,null,3068,null,806,null,1882,null,645,null,2658,null,915,null,3350,null,1016,null,3590,null,1055,null,3511,null,878,null,5045,null,849,null,5064,null,1072,null,1997,null,530,null,1754,null,655,null,438,null,288,null,33,null,56,null,38182,null,2753,null,3669,null,588,null,3286,null,1055,null,3101,null,806,null,2038,null,724,null,2599,null,958,null,2781,null,884,null,3189,null,1185,null,2692,null,733,null,4766,null,922,null,4511,null,707,null,2751,null,683,null,1432,null,659,null,865,null,426,null,502,null,304,null,0400000US19,Iowa,19
157223,null,4450,null,78417,null,2872,null,6440,null,1022,null,6042,null,1051,null,4968,null,938,null,3578,null,759,null,3695,null,1022,null,8809,null,1625,null,7323,null,855,null,5658,null,859,null,9953,null,1311,null,10035,null,914,null,6930,null,726,null,2964,null,476,null,1632,null,587,null,390,null,177,null,78806,null,3235,null,7156,null,807,null,6107,null,1353,null,5804,null,1085,null,3369,null,726,null,2608,null,823,null,7322,null,1225,null,6534,null,756,null,5425,null,746,null,10021,null,906,null,9791,null,773,null,7056,null,731,null,4426,null,658,null,1839,null,401,null,1348,null,430,null,0400000US20,Kansas,20
323189,null,6246,null,159134,null,4477,null,13764,null,1359,null,11274,null,1441,null,13044,null,1533,null,8623,null,1272,null,6240,null,927,null,15640,null,2125,null,12586,null,1444,null,10821,null,1086,null,21882,null,1534,null,20711,null,1467,null,13546,null,972,null,7077,null,942,null,3188,null,647,null,738,null,339,null,164055,null,3898,null,9812,null,1263,null,11100,null,1344,null,11956,null,1559,null,8100,null,983,null,6765,null,1507,null,11982,null,1409,null,12162,null,1168,null,12309,null,1138,null,22055,null,1499,null,24709,null,1511,null,15735,null,1265,null,9289,null,947,null,5631,null,906,null,2450,null,857,null,0400000US21,Kentucky,21
1435911,null,6488,null,674285,null,4236,null,58274,null,1832,null,57859,null,2867,null,57239,null,3264,null,36820,null,1705,null,28019,null,2119,null,63258,null,2365,null,55514,null,2224,null,43089,null,2398,null,78283,null,2666,null,86709,null,2768,null,60772,null,1291,null,30755,null,1281,null,14066,null,1224,null,3628,null,720,null,761626,null,4646,null,57316,null,1852,null,61737,null,4096,null,54167,null,3425,null,35669,null,1547,null,26841,null,2381,null,63165,null,2433,null,60888,null,2005,null,50037,null,2025,null,95920,null,2617,null,104307,null,1728,null,75613,null,1259,null,42955,null,1326,null,22376,null,1537,null,10635,null,1362,null,0400000US22,Louisiana,22
17563,null,3232,null,9356,null,1618,null,788,null,565,null,1692,null,655,null,773,null,426,null,643,null,417,null,659,null,375,null,1193,null,647,null,537,null,300,null,691,null,500,null,1182,null,543,null,538,null,397,null,233,null,189,null,299,null,301,null,26,null,42,null,102,null,173,null,8207,null,2236,null,1799,null,847,null,907,null,676,null,1064,null,564,null,341,null,334,null,234,null,268,null,615,null,420,null,864,null,473,null,692,null,504,null,817,null,484,null,193,null,210,null,474,null,496,null,105,null,110,null,102,null,171,null,0,null,230,null,0400000US23,Maine,23
1652857,null,8588,null,772192,null,5444,null,58876,null,1743,null,55218,null,3694,null,62334,null,3655,null,40431,null,1237,null,27267,null,1845,null,59353,null,2413,null,57184,null,2117,null,51716,null,1607,null,113594,null,1980,null,115653,null,1814,null,73890,null,1313,null,37006,null,1139,null,15955,null,1103,null,3715,null,712,null,880665,null,5510,null,56544,null,1663,null,53269,null,3241,null,59352,null,3262,null,38731,null,1044,null,29281,null,1737,null,58632,null,2155,null,64080,null,1767,null,58616,null,1302,null,137050,null,1924,null,138040,null,1999,null,96609,null,1277,null,52296,null,1327,null,27274,null,1988,null,10891,null,1893,null,0400000US24,Maryland,24
416571,null,7537,null,202001,null,4968,null,16313,null,1434,null,15671,null,2054,null,16308,null,1982,null,10501,null,1412,null,8067,null,1180,null,19148,null,1671,null,15734,null,1275,null,15321,null,1444,null,29133,null,1322,null,26973,null,1276,null,16768,null,986,null,8212,null,748,null,3320,null,629,null,532,null,248,null,214570,null,4999,null,15801,null,1476,null,15482,null,2065,null,14850,null,1759,null,10482,null,1037,null,9416,null,1321,null,17256,null,1837,null,14932,null,770,null,15151,null,1184,null,32630,null,1708,null,30085,null,1312,null,18547,null,687,null,11692,null,775,null,5533,null,810,null,2713,null,682,null,0400000US25,Massachusetts,25
1388500,null,9079,null,657001,null,6087,null,51390,null,1623,null,50220,null,2651,null,56256,null,3060,null,40193,null,1297,null,29559,null,1511,null,52106,null,2051,null,45840,null,1938,null,43047,null,1325,null,89605,null,1747,null,87654,null,1757,null,61388,null,1054,null,28990,null,746,null,16503,null,934,null,4250,null,904,null,731499,null,4973,null,48711,null,1983,null,45352,null,2608,null,57038,null,2682,null,38402,null,1101,null,27921,null,1262,null,52971,null,1710,null,48572,null,1491,null,47297,null,977,null,105459,null,1695,null,102586,null,1273,null,78322,null,909,null,42278,null,810,null,26351,null,1491,null,10239,null,1445,null,0400000US26,Michigan,26
233086,null,4575,null,122894,null,2632,null,13155,null,1015,null,11671,null,1529,null,8803,null,1291,null,6153,null,710,null,4641,null,836,null,11197,null,943,null,12238,null,1053,null,9774,null,1114,null,19114,null,1215,null,14951,null,1034,null,7075,null,551,null,2942,null,444,null,959,null,350,null,221,null,176,null,110192,null,3067,null,12633,null,1116,null,9222,null,1395,null,9621,null,1136,null,5504,null,718,null,4194,null,608,null,9728,null,812,null,11148,null,850,null,8324,null,753,null,15403,null,1041,null,12648,null,810,null,6551,null,377,null,3124,null,298,null,1659,null,370,null,433,null,227,null,0400000US27,Minnesota,27
1096054,null,6284,null,516373,null,4246,null,48760,null,2261,null,45306,null,3159,null,46640,null,3326,null,28138,null,1660,null,26937,null,3901,null,44671,null,3875,null,37906,null,3367,null,31606,null,2522,null,60507,null,2985,null,66268,null,2789,null,45242,null,1588,null,20669,null,1651,null,10709,null,1520,null,3014,null,810,null,579681,null,5023,null,45750,null,2470,null,47464,null,3250,null,43178,null,3174,null,28674,null,1811,null,22450,null,2751,null,47353,null,2738,null,42267,null,2570,null,39605,null,2305,null,74978,null,2523,null,78261,null,2032,null,54029,null,881,null,28757,null,1584,null,18615,null,1540,null,8300,null,1076,null,0400000US28,Mississippi,28
669157,null,6213,null,315715,null,3723,null,27905,null,1648,null,23912,null,2486,null,26766,null,2701,null,19024,null,978,null,13233,null,1314,null,27024,null,1831,null,26214,null,1250,null,20055,null,1478,null,40497,null,1642,null,41950,null,1378,null,27094,null,739,null,13426,null,585,null,6695,null,692,null,1920,null,525,null,353442,null,4007,null,25480,null,1279,null,25783,null,2179,null,25300,null,2318,null,18808,null,1013,null,11674,null,883,null,25166,null,1108,null,26764,null,1105,null,24343,null,1360,null,49229,null,1319,null,49340,null,1205,null,36314,null,940,null,19067,null,663,null,10893,null,1025,null,5281,null,1160,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
76793,null,2808,null,39139,null,1904,null,4223,null,598,null,3575,null,774,null,3097,null,899,null,2018,null,413,null,1940,null,1023,null,3374,null,930,null,3480,null,875,null,3625,null,688,null,4766,null,555,null,4194,null,543,null,2613,null,293,null,1177,null,200,null,726,null,346,null,331,null,264,null,37654,null,1939,null,3750,null,819,null,3114,null,900,null,3075,null,757,null,1799,null,563,null,1138,null,336,null,3598,null,575,null,3201,null,516,null,3287,null,502,null,4472,null,463,null,4425,null,488,null,2775,null,207,null,1753,null,209,null,867,null,337,null,400,null,281,null,0400000US31,Nebraska,31
202700,null,4022,null,101452,null,2619,null,8624,null,1013,null,7697,null,1382,null,8776,null,1459,null,5661,null,719,null,3199,null,296,null,8045,null,562,null,8004,null,591,null,7100,null,785,null,15248,null,632,null,13150,null,774,null,8432,null,430,null,4798,null,365,null,2638,null,176,null,80,null,131,null,101248,null,2294,null,7590,null,784,null,7790,null,1268,null,8335,null,1307,null,4903,null,562,null,3211,null,334,null,7303,null,691,null,7927,null,643,null,6795,null,611,null,14533,null,607,null,13600,null,743,null,9740,null,369,null,5688,null,310,null,2681,null,463,null,1152,null,429,null,0400000US32,Nevada,32
16641,null,1369,null,8552,null,747,null,794,null,369,null,844,null,412,null,758,null,320,null,532,null,318,null,255,null,279,null,542,null,305,null,1025,null,460,null,750,null,463,null,967,null,420,null,1491,null,483,null,504,null,288,null,11,null,21,null,79,null,86,null,0,null,255,null,8089,null,1175,null,420,null,281,null,1035,null,539,null,865,null,560,null,708,null,337,null,570,null,451,null,530,null,412,null,758,null,441,null,483,null,398,null,1421,null,523,null,585,null,391,null,372,null,274,null,166,null,164,null,125,null,109,null,51,null,81,null,0400000US33,New Hampshire,33
1188841,null,9583,null,560721,null,5201,null,43259,null,1883,null,41639,null,2763,null,44673,null,2923,null,29715,null,1382,null,19173,null,1655,null,45543,null,2500,null,43904,null,1866,null,40862,null,1712,null,81065,null,2594,null,79182,null,1793,null,48123,null,1446,null,27026,null,1125,null,13795,null,1298,null,2762,null,729,null,628120,null,6228,null,41873,null,1868,null,39411,null,2875,null,46249,null,3322,null,27833,null,1507,null,19657,null,1680,null,45093,null,2217,null,42799,null,1375,null,41709,null,1162,null,94864,null,1988,null,92493,null,1599,null,64345,null,1088,null,41286,null,1093,null,21344,null,1323,null,9164,null,1213,null,0400000US34,New Jersey,34
43413,null,3115,null,21793,null,2161,null,1551,null,623,null,1891,null,763,null,1405,null,527,null,695,null,613,null,1469,null,766,null,2149,null,809,null,1809,null,860,null,1276,null,502,null,3266,null,848,null,2011,null,568,null,1850,null,1065,null,1864,null,716,null,314,null,274,null,243,null,309,null,21620,null,1978,null,868,null,515,null,1826,null,718,null,3135,null,1122,null,1786,null,781,null,1115,null,718,null,2085,null,862,null,1135,null,515,null,905,null,554,null,2013,null,766,null,2591,null,768,null,1149,null,290,null,1714,null,896,null,1098,null,706,null,200,null,208,null,0400000US35,New Mexico,35
3068887,null,16566,null,1424634,null,9787,null,110595,null,2878,null,98280,null,4262,null,119350,null,4159,null,79007,null,3930,null,51431,null,2313,null,117614,null,2774,null,112381,null,2372,null,98118,null,2744,null,192406,null,3821,null,201389,null,2854,null,129281,null,2154,null,71745,null,1438,null,33645,null,1839,null,9392,null,1502,null,1644253,null,10415,null,108882,null,2637,null,103620,null,3998,null,110598,null,4041,null,74855,null,1906,null,52222,null,1734,null,119730,null,2985,null,119093,null,2445,null,109420,null,1973,null,230844,null,2803,null,242802,null,2593,null,175866,null,2492,null,109716,null,1993,null,60821,null,2151,null,25784,null,2305,null,0400000US36,New York,36
1972003,null,11599,null,930499,null,8547,null,74574,null,2932,null,72868,null,3481,null,72903,null,3129,null,48643,null,2260,null,38936,null,3014,null,83343,null,4096,null,68142,null,3649,null,57149,null,2366,null,125197,null,3251,null,128975,null,3022,null,90207,null,2040,null,42849,null,1948,null,21241,null,1878,null,5472,null,1001,null,1041504,null,6909,null,68633,null,3156,null,67513,null,3548,null,71761,null,3176,null,48220,null,2227,null,34235,null,1838,null,82195,null,3199,null,66897,null,2717,null,72338,null,2690,null,151689,null,3546,null,151672,null,2581,null,111825,null,1391,null,63036,null,1891,null,36688,null,1779,null,14802,null,1306,null,0400000US37,North Carolina,37
6962,null,817,null,4284,null,862,null,468,null,316,null,453,null,339,null,245,null,202,null,204,null,203,null,403,null,295,null,453,null,235,null,436,null,370,null,642,null,442,null,596,null,398,null,231,null,159,null,153,null,157,null,0,null,208,null,0,null,208,null,0,null,208,null,2678,null,719,null,297,null,319,null,108,null,160,null,264,null,323,null,223,null,193,null,376,null,340,null,511,null,345,null,113,null,119,null,405,null,285,null,234,null,210,null,12,null,22,null,72,null,111,null,63,null,107,null,0,null,208,null,0,null,208,null,0400000US38,North Dakota,38
1363461,null,8833,null,647384,null,5535,null,52278,null,2154,null,49716,null,3023,null,52744,null,2908,null,37087,null,1381,null,27896,null,1801,null,53347,null,1997,null,48046,null,1819,null,40957,null,1546,null,86143,null,2546,null,87274,null,2161,null,60267,null,1279,null,29687,null,1131,null,17560,null,985,null,4382,null,746,null,716077,null,6005,null,53263,null,2027,null,49321,null,3283,null,50738,null,3178,null,35350,null,1491,null,24580,null,1515,null,52609,null,1840,null,52011,null,1830,null,46638,null,1486,null,94666,null,1868,null,101014,null,2122,null,72317,null,1246,null,42722,null,1321,null,28272,null,1612,null,12576,null,1492,null,0400000US39,Ohio,39
268412,null,5648,null,133059,null,3406,null,11241,null,1181,null,11003,null,1478,null,10687,null,1388,null,6023,null,836,null,7603,null,1330,null,13205,null,1364,null,11240,null,975,null,9145,null,1040,null,15836,null,1080,null,17273,null,1391,null,9870,null,868,null,6560,null,602,null,2529,null,563,null,844,null,603,null,135353,null,3637,null,10214,null,1332,null,10101,null,1363,null,11149,null,1508,null,7292,null,873,null,5105,null,1057,null,10697,null,1442,null,10392,null,788,null,8840,null,929,null,16573,null,1281,null,18840,null,1159,null,13081,null,1016,null,7111,null,921,null,3917,null,583,null,2041,null,634,null,0400000US40,Oklahoma,40
68196,null,4095,null,34884,null,2507,null,1818,null,720,null,2511,null,790,null,3101,null,908,null,1645,null,718,null,2133,null,943,null,3223,null,934,null,2435,null,484,null,2541,null,591,null,5132,null,854,null,4751,null,640,null,3721,null,622,null,1147,null,304,null,282,null,212,null,444,null,354,null,33312,null,2776,null,3153,null,1265,null,2685,null,1022,null,2405,null,891,null,2276,null,707,null,1201,null,684,null,2811,null,719,null,2291,null,859,null,2296,null,521,null,4124,null,698,null,4358,null,581,null,3282,null,539,null,1369,null,201,null,1061,null,71,null,0,null,275,null,0400000US41,Oregon,41
