B23002H_001E,B23002H_001EA,B23002H_001M,B23002H_001MA,B23002H_002E,B23002H_002EA,B23002H_002M,B23002H_002MA,B23002H_003E,B23002H_003EA,B23002H_003M,B23002H_003MA,B23002H_004E,B23002H_004EA,B23002H_004M,B23002H_004MA,B23002H_005E,B23002H_005EA,B23002H_005M,B23002H_005MA,B23002H_006E,B23002H_006EA,B23002H_006M,B23002H_006MA,B23002H_007E,B23002H_007EA,B23002H_007M,B23002H_007MA,B23002H_008E,B23002H_008EA,B23002H_008M,B23002H_008MA,B23002H_009E,B23002H_009EA,B23002H_009M,B23002H_009MA,B23002H_010E,B23002H_010EA,B23002H_010M,B23002H_010MA,B23002H_011E,B23002H_011EA,B23002H_011M,B23002H_011MA,B23002H_012E,B23002H_012EA,B23002H_012M,B23002H_012MA,B23002H_013E,B23002H_013EA,B23002H_013M,B23002H_013MA,B23002H_014E,B23002H_014EA,B23002H_014M,B23002H_014MA,B23002H_015E,B23002H_015EA,B23002H_015M,B23002H_015MA,B23002H_016E,B23002H_016EA,B23002H_016M,B23002H_016MA,B23002H_017E,B23002H_017EA,B23002H_017M,B23002H_017MA,B23002H_018E,B23002H_018EA,B23002H_018M,B23002H_018MA,B23002H_019E,B23002H_019EA,B23002H_019M,B23002H_019MA,B23002H_020E,B23002H_020EA,B23002H_020M,B23002H_020MA,B23002H_021E,B23002H_021EA,B23002H_021M,B23002H_021MA,B23002H_022E,B23002H_022EA,B23002H_022M,B23002H_022MA,B23002H_023E,B23002H_023EA,B23002H_023M,B23002H_023MA,B23002H_024E,B23002H_024EA,B23002H_024M,B23002H_024MA,B23002H_025E,B23002H_025EA,B23002H_025M,B23002H_025MA,B23002H_026E,B23002H_026EA,B23002H_026M,B23002H_026MA,B23002H_027E,B23002H_027EA,B23002H_027M,B23002H_027MA,B23002H_028E,B23002H_028EA,B23002H_028M,B23002H_028MA,B23002H_029E,B23002H_029EA,B23002H_029M,B23002H_029MA,B23002H_030E,B23002H_030EA,B23002H_030M,B23002H_030MA,B23002H_031E,B23002H_031EA,B23002H_031M,B23002H_031MA,B23002H_032E,B23002H_032EA,B23002H_032M,B23002H_032MA,B23002H_033E,B23002H_033EA,B23002H_033M,B23002H_033MA,B23002H_034E,B23002H_034EA,B23002H_034M,B23002H_034MA,B23002H_035E,B23002H_035EA,B23002H_035M,B23002H_035MA,B23002H_036E,B23002H_036EA,B23002H_036M,B23002H_036MA,B23002H_037E,B23002H_037EA,B23002H_037M,B23002H_037MA,B23002H_038E,B23002H_038EA,B23002H_038M,B23002H_038MA,B23002H_039E,B23002H_039EA,B23002H_039M,B23002H_039MA,B23002H_040E,B23002H_040EA,B23002H_040M,B23002H_040MA,B23002H_041E,B23002H_041EA,B23002H_041M,B23002H_041MA,B23002H_042E,B23002H_042EA,B23002H_042M,B23002H_042MA,B23002H_043E,B23002H_043EA,B23002H_043M,B23002H_043MA,B23002H_044E,B23002H_044EA,B23002H_044M,B23002H_044MA,B23002H_045E,B23002H_045EA,B23002H_045M,B23002H_045MA,B23002H_046E,B23002H_046EA,B23002H_046M,B23002H_046MA,B23002H_047E,B23002H_047EA,B23002H_047M,B23002H_047MA,B23002H_048E,B23002H_048EA,B23002H_048M,B23002H_048MA,B23002H_049E,B23002H_049EA,B23002H_049M,B23002H_049MA,B23002H_050E,B23002H_050EA,B23002H_050M,B23002H_050MA,B23002H_051E,B23002H_051EA,B23002H_051M,B23002H_051MA,B23002H_052E,B23002H_052EA,B23002H_052M,B23002H_052MA,B23002H_053E,B23002H_053EA,B23002H_053M,B23002H_053MA,B23002H_054E,B23002H_054EA,B23002H_054M,B23002H_054MA,B23002H_055E,B23002H_055EA,B23002H_055M,B23002H_055MA,B23002H_056E,B23002H_056EA,B23002H_056M,B23002H_056MA,B23002H_057E,B23002H_057EA,B23002H_057M,B23002H_057MA,B23002H_058E,B23002H_058EA,B23002H_058M,B23002H_058MA,B23002H_059E,B23002H_059EA,B23002H_059M,B23002H_059MA,B23002H_060E,B23002H_060EA,B23002H_060M,B23002H_060MA,B23002H_061E,B23002H_061EA,B23002H_061M,B23002H_061MA,B23002H_062E,B23002H_062EA,B23002H_062M,B23002H_062MA,B23002H_063E,B23002H_063EA,B23002H_063M,B23002H_063MA,B23002H_064E,B23002H_064EA,B23002H_064M,B23002H_064MA,B23002H_065E,B23002H_065EA,B23002H_065M,B23002H_065MA,B23002H_066E,B23002H_066EA,B23002H_066M,B23002H_066MA,B23002H_067E,B23002H_067EA,B23002H_067M,B23002H_067MA,B23002H_068E,B23002H_068EA,B23002H_068M,B23002H_068MA,B23002H_069E,B23002H_069EA,B23002H_069M,B23002H_069MA,B23002H_070E,B23002H_070EA,B23002H_070M,B23002H_070MA,B23002H_071E,B23002H_071EA,B23002H_071M,B23002H_071MA,B23002H_072E,B23002H_072EA,B23002H_072M,B23002H_072MA,B23002H_073E,B23002H_073EA,B23002H_073M,B23002H_073MA,B23002H_074E,B23002H_074EA,B23002H_074M,B23002H_074MA,B23002H_075E,B23002H_075EA,B23002H_075M,B23002H_075MA,B23002H_076E,B23002H_076EA,B23002H_076M,B23002H_076MA,B23002H_077E,B23002H_077EA,B23002H_077M,B23002H_077MA,B23002H_078E,B23002H_078EA,B23002H_078M,B23002H_078MA,B23002H_079E,B23002H_079EA,B23002H_079M,B23002H_079MA,GEO_ID,NAME,state
4494052,null,4092,null,2186926,null,6309,null,152866,null,5763,null,56937,null,4296,null,6286,null,1838,null,50651,null,3699,null,36632,null,3074,null,14019,null,1727,null,95929,null,5034,null,194498,null,4747,null,151146,null,5673,null,13658,null,1959,null,137488,null,5564,null,117547,null,5550,null,19941,null,2396,null,43352,null,3951,null,1173083,null,6326,null,1049724,null,7341,null,25198,null,3591,null,1024526,null,8358,null,944752,null,10140,null,79774,null,6299,null,123359,null,5404,null,343498,null,444,null,239067,null,4896,null,266,null,235,null,238801,null,4933,null,222520,null,5259,null,16281,null,2025,null,104431,null,4774,null,119525,null,3084,null,41917,null,2281,null,39072,null,2256,null,2845,null,906,null,77608,null,2873,null,203456,null,3126,null,24644,null,2200,null,22635,null,2135,null,2009,null,641,null,178812,null,3015,null,2307126,null,6102,null,151789,null,8428,null,59312,null,6244,null,227,null,238,null,59085,null,6233,null,44331,null,5016,null,14754,null,2135,null,92477,null,5171,null,174096,null,3728,null,123268,null,4065,null,826,null,396,null,122442,null,4086,null,108479,null,4098,null,13963,null,2088,null,50828,null,4181,null,1179964,null,3324,null,893835,null,7424,null,2983,null,1133,null,890852,null,7584,null,826498,null,8996,null,64354,null,4739,null,286129,null,7429,null,365546,null,538,null,208217,null,4752,null,0,null,296,null,208217,null,4752,null,195016,null,4509,null,13201,null,1637,null,157329,null,4768,null,128759,null,2911,null,31060,null,2594,null,29066,null,2536,null,1994,null,651,null,97699,null,3177,null,306972,null,2869,null,17579,null,1770,null,17050,null,1746,null,529,null,334,null,289393,null,3077,null,0400000US13,Georgia,13
274225,null,1071,null,151147,null,733,null,6856,null,1194,null,3526,null,1053,null,175,null,185,null,3351,null,1061,null,2407,null,937,null,944,null,540,null,3330,null,876,null,16497,null,691,null,14904,null,1060,null,8202,null,1369,null,6702,null,1448,null,5951,null,1385,null,751,null,600,null,1593,null,927,null,80634,null,554,null,75270,null,948,null,14906,null,2186,null,60364,null,2398,null,55579,null,2476,null,4785,null,1280,null,5364,null,989,null,25568,null,53,null,19016,null,909,null,96,null,111,null,18920,null,906,null,17548,null,880,null,1372,null,443,null,6552,null,913,null,8032,null,729,null,3661,null,770,null,3571,null,759,null,90,null,112,null,4371,null,725,null,13560,null,729,null,2448,null,679,null,2362,null,660,null,86,null,100,null,11112,null,760,null,123078,null,686,null,4363,null,564,null,1532,null,493,null,68,null,113,null,1464,null,449,null,1325,null,425,null,139,null,192,null,2831,null,586,null,10613,null,514,null,7250,null,1053,null,1367,null,625,null,5883,null,1094,null,5544,null,1123,null,339,null,208,null,3363,null,1115,null,62926,null,546,null,45717,null,1750,null,1780,null,756,null,43937,null,1840,null,41157,null,2030,null,2780,null,870,null,17209,null,1645,null,22869,null,275,null,14191,null,1151,null,0,null,275,null,14191,null,1151,null,13083,null,1268,null,1108,null,647,null,8678,null,1151,null,6610,null,663,null,2338,null,624,null,2313,null,618,null,25,null,44,null,4272,null,649,null,15697,null,663,null,2413,null,634,null,2324,null,635,null,89,null,105,null,13284,null,708,null,0400000US15,Hawaii,15
1020366,null,1540,null,504582,null,1165,null,37533,null,1544,null,17427,null,1995,null,91,null,109,null,17336,null,2004,null,11836,null,1590,null,5500,null,1523,null,20106,null,1789,null,48467,null,1472,null,40661,null,1789,null,957,null,502,null,39704,null,1896,null,32163,null,2217,null,7541,null,1641,null,7806,null,1519,null,258624,null,869,null,230681,null,2790,null,2949,null,971,null,227732,null,2835,null,207734,null,3038,null,19998,null,2140,null,27943,null,2632,null,78841,null,96,null,53285,null,1668,null,16,null,28,null,53269,null,1674,null,49070,null,1635,null,4199,null,964,null,25556,null,1668,null,26884,null,1613,null,8859,null,1188,null,8246,null,1157,null,613,null,321,null,18025,null,1299,null,54233,null,1613,null,5464,null,906,null,5013,null,915,null,451,null,287,null,48769,null,1547,null,515784,null,1425,null,39031,null,1881,null,20287,null,1943,null,0,null,263,null,20287,null,1943,null,16729,null,1861,null,3558,null,992,null,18744,null,1691,null,43992,null,1335,null,33083,null,2039,null,247,null,248,null,32836,null,2026,null,30240,null,1929,null,2596,null,809,null,10909,null,1714,null,256433,null,577,null,192335,null,3413,null,319,null,280,null,192016,null,3362,null,180028,null,3539,null,11988,null,1649,null,64098,null,3405,null,80155,null,64,null,47574,null,2163,null,0,null,263,null,47574,null,2163,null,46147,null,2103,null,1427,null,456,null,32581,null,2171,null,28499,null,1576,null,5975,null,941,null,5620,null,936,null,355,null,220,null,22524,null,1502,null,67674,null,1576,null,4036,null,878,null,3666,null,866,null,370,null,261,null,63638,null,1558,null,0400000US16,Idaho,16
6805766,null,6576,null,3300395,null,3760,null,222121,null,4228,null,102537,null,3956,null,1270,null,511,null,101267,null,4005,null,76833,null,3469,null,24434,null,2037,null,119584,null,4056,null,281570,null,4458,null,222263,null,4818,null,3356,null,1072,null,218907,null,4651,null,184627,null,4660,null,34280,null,2411,null,59307,null,4070,null,1748128,null,1742,null,1605637,null,6624,null,6785,null,1193,null,1598852,null,6778,null,1452879,null,8689,null,145973,null,5600,null,142491,null,6660,null,519897,null,303,null,384626,null,4474,null,161,null,147,null,384465,null,4502,null,354728,null,4718,null,29737,null,2389,null,135271,null,4457,null,171455,null,3358,null,63722,null,2801,null,60947,null,2716,null,2775,null,717,null,107733,null,3939,null,357224,null,3380,null,50716,null,2649,null,48463,null,2628,null,2253,null,562,null,306508,null,3893,null,3505371,null,3938,null,210588,null,3154,null,96591,null,3524,null,57,null,76,null,96534,null,3530,null,78083,null,3601,null,18451,null,2142,null,113997,null,4455,null,271920,null,3215,null,210802,null,5066,null,182,null,152,null,210620,null,5061,null,191766,null,5035,null,18854,null,2104,null,61118,null,3976,null,1738338,null,1182,null,1396560,null,8554,null,945,null,378,null,1395615,null,8606,null,1303445,null,8199,null,92170,null,5601,null,341778,null,8478,null,540956,null,389,null,343017,null,4444,null,0,null,269,null,343017,null,4444,null,322966,null,4602,null,20051,null,2373,null,197939,null,4454,null,191135,null,4261,null,55202,null,2907,null,52785,null,2761,null,2417,null,669,null,135933,null,4058,null,552434,null,4262,null,39920,null,3129,null,38366,null,3017,null,1554,null,539,null,512514,null,4776,null,0400000US17,Illinois,17
4240708,null,4420,null,2062348,null,3030,null,152342,null,3501,null,63286,null,3588,null,113,null,138,null,63173,null,3590,null,43130,null,3317,null,20043,null,2233,null,89056,null,3593,null,185155,null,2143,null,143010,null,3670,null,970,null,626,null,142040,null,3764,null,117306,null,4426,null,24734,null,2558,null,42145,null,3513,null,1089085,null,1355,null,979843,null,5066,null,3519,null,1079,null,976324,null,5411,null,880246,null,6967,null,96078,null,4692,null,109242,null,4639,null,319260,null,690,null,227600,null,3810,null,198,null,227,null,227402,null,3784,null,209584,null,3700,null,17818,null,1996,null,91660,null,3735,null,110531,null,2964,null,36683,null,2192,null,34453,null,2183,null,2230,null,611,null,73848,null,2903,null,205975,null,2957,null,29109,null,2412,null,27242,null,2355,null,1867,null,564,null,176866,null,2673,null,2178360,null,2883,null,138878,null,3191,null,61622,null,3165,null,0,null,269,null,61622,null,3165,null,49454,null,3143,null,12168,null,1700,null,77256,null,3543,null,180543,null,2325,null,133799,null,3751,null,247,null,179,null,133552,null,3724,null,117002,null,4194,null,16550,null,2131,null,46744,null,3510,null,1085700,null,1744,null,852792,null,7064,null,679,null,384,null,852113,null,7076,null,784942,null,8191,null,67171,null,4060,null,232908,null,7042,null,333771,null,316,null,206457,null,3633,null,53,null,85,null,206404,null,3621,null,194574,null,4070,null,11830,null,1622,null,127314,null,3659,null,118514,null,2921,null,34424,null,2433,null,32799,null,2404,null,1625,null,536,null,84090,null,3052,null,320954,null,2922,null,22074,null,1811,null,21100,null,1805,null,974,null,435,null,298880,null,3256,null,0400000US18,Indiana,18
2183221,null,2260,null,1061165,null,1873,null,77734,null,2473,null,41526,null,2467,null,47,null,57,null,41479,null,2468,null,33566,null,2367,null,7913,null,1432,null,36208,null,2455,null,102758,null,2035,null,84246,null,3269,null,229,null,193,null,84017,null,3276,null,74875,null,3143,null,9142,null,1800,null,18512,null,2632,null,532023,null,987,null,490707,null,2989,null,2159,null,695,null,488548,null,2972,null,462744,null,3468,null,25804,null,2275,null,41316,null,3002,null,167957,null,202,null,130556,null,1909,null,0,null,228,null,130556,null,1909,null,125891,null,1949,null,4665,null,785,null,37401,null,1938,null,53394,null,1765,null,19682,null,1548,null,18739,null,1524,null,943,null,401,null,33712,null,1842,null,127299,null,1773,null,19267,null,1742,null,18386,null,1608,null,881,null,421,null,108032,null,2058,null,1122056,null,1599,null,74371,null,2534,null,42806,null,2761,null,0,null,228,null,42806,null,2761,null,37334,null,2574,null,5472,null,1138,null,31565,null,1856,null,99105,null,2292,null,82493,null,3021,null,82,null,118,null,82411,null,3033,null,77151,null,3120,null,5260,null,1406,null,16612,null,2064,null,527882,null,866,null,451209,null,3805,null,241,null,210,null,450968,null,3797,null,432720,null,4289,null,18248,null,2204,null,76673,null,4008,null,170224,null,247,null,119904,null,2088,null,0,null,228,null,119904,null,2088,null,116252,null,2083,null,3652,null,748,null,50320,null,2122,null,59907,null,1968,null,18228,null,1696,null,17747,null,1635,null,481,null,270,null,41679,null,2064,null,190567,null,1951,null,14864,null,1493,null,14637,null,1457,null,227,null,203,null,175703,null,1945,null,0400000US19,Iowa,19
1806357,null,2355,null,878596,null,1983,null,61913,null,2226,null,29512,null,1944,null,144,null,174,null,29368,null,1945,null,23239,null,1783,null,6129,null,1139,null,32401,null,2298,null,89444,null,1905,null,73752,null,2644,null,1887,null,1118,null,71865,null,2670,null,62916,null,2767,null,8949,null,1587,null,15692,null,2185,null,447573,null,1629,null,410088,null,3286,null,8176,null,1414,null,401912,null,3447,null,380960,null,3861,null,20952,null,2602,null,37485,null,3198,null,138238,null,340,null,107531,null,2376,null,0,null,244,null,107531,null,2376,null,101316,null,2295,null,6215,null,1047,null,30707,null,2410,null,43435,null,1902,null,16835,null,1367,null,16069,null,1439,null,766,null,351,null,26600,null,1769,null,97993,null,1869,null,14043,null,1261,null,13700,null,1237,null,343,null,197,null,83950,null,1902,null,927761,null,1938,null,61410,null,2355,null,33269,null,2462,null,56,null,94,null,33213,null,2473,null,28712,null,2464,null,4501,null,1018,null,28141,null,2345,null,83762,null,1657,null,64478,null,3080,null,540,null,383,null,63938,null,3071,null,58892,null,2931,null,5046,null,1203,null,19284,null,2636,null,447032,null,1354,null,366797,null,3913,null,833,null,464,null,365964,null,3961,null,345556,null,3865,null,20408,null,2162,null,80235,null,3780,null,140455,null,752,null,94271,null,2425,null,0,null,244,null,94271,null,2425,null,90820,null,2317,null,3451,null,788,null,46184,null,2213,null,48266,null,1838,null,14550,null,1569,null,14352,null,1543,null,198,null,152,null,33716,null,1856,null,146836,null,1943,null,11380,null,1256,null,11077,null,1252,null,303,null,175,null,135456,null,1907,null,0400000US20,Kansas,20
3028965,null,3726,null,1462180,null,2803,null,105132,null,3570,null,47539,null,3328,null,2698,null,2084,null,44841,null,2636,null,31803,null,2408,null,13038,null,2142,null,57593,null,2781,null,127474,null,3271,null,101333,null,3858,null,4353,null,1132,null,96980,null,3553,null,80546,null,3389,null,16434,null,2492,null,26141,null,2813,null,776524,null,1428,null,648349,null,5924,null,7585,null,1361,null,640764,null,6221,null,583129,null,7239,null,57635,null,3903,null,128175,null,5646,null,228982,null,270,null,134353,null,3674,null,157,null,211,null,134196,null,3683,null,124238,null,3460,null,9958,null,1463,null,94629,null,3672,null,77625,null,2647,null,23084,null,1795,null,21576,null,1727,null,1508,null,547,null,54541,null,2329,null,146443,null,2623,null,19529,null,2006,null,18500,null,1913,null,1029,null,350,null,126914,null,2706,null,1566785,null,2386,null,98454,null,3458,null,41307,null,3228,null,0,null,273,null,41307,null,3228,null,33438,null,2588,null,7869,null,1375,null,57147,null,3255,null,122211,null,2539,null,87488,null,2936,null,406,null,427,null,87082,null,2978,null,74948,null,3146,null,12134,null,1702,null,34723,null,3276,null,795495,null,1328,null,575165,null,6698,null,603,null,386,null,574562,null,6709,null,531026,null,7500,null,43536,null,3571,null,220330,null,7030,null,243915,null,218,null,123887,null,2973,null,0,null,273,null,123887,null,2973,null,117224,null,2836,null,6663,null,1138,null,120028,null,2973,null,86905,null,2971,null,21423,null,2070,null,20284,null,2014,null,1139,null,460,null,65482,null,2940,null,219805,null,3005,null,12467,null,1414,null,12071,null,1408,null,396,null,288,null,207338,null,2950,null,0400000US21,Kentucky,21
2220830,null,2721,null,1078054,null,2186,null,73334,null,2892,null,31425,null,2686,null,174,null,181,null,31251,null,2678,null,24645,null,2254,null,6606,null,1445,null,41909,null,2862,null,95382,null,1991,null,76419,null,2869,null,3834,null,810,null,72585,null,2980,null,64597,null,3328,null,7988,null,1913,null,18963,null,2234,null,565791,null,1471,null,504080,null,4892,null,7851,null,1333,null,496229,null,4917,null,469627,null,5641,null,26602,null,3121,null,61711,null,4776,null,169958,null,202,null,121441,null,2631,null,223,null,236,null,121218,null,2646,null,115757,null,2826,null,5461,null,1064,null,48517,null,2629,null,55556,null,2562,null,19914,null,1924,null,18735,null,1771,null,1179,null,610,null,35642,null,2382,null,118033,null,2564,null,15910,null,1495,null,15701,null,1511,null,209,null,166,null,102123,null,2333,null,1142776,null,1943,null,66890,null,2580,null,29973,null,2572,null,0,null,281,null,29973,null,2572,null,24892,null,2491,null,5081,null,1185,null,36917,null,2999,null,93189,null,2044,null,64715,null,3149,null,318,null,289,null,64397,null,3210,null,59121,null,3171,null,5276,null,1285,null,28474,null,3001,null,571133,null,1716,null,420769,null,5045,null,293,null,190,null,420476,null,5087,null,400266,null,5757,null,20210,null,2679,null,150364,null,5258,null,177311,null,152,null,91786,null,3458,null,0,null,281,null,91786,null,3458,null,88714,null,3299,null,3072,null,776,null,85525,null,3456,null,64861,null,2701,null,16092,null,2049,null,15426,null,1943,null,666,null,333,null,48769,null,2328,null,169392,null,2679,null,11605,null,1567,null,11442,null,1561,null,163,null,121,null,157787,null,2605,null,0400000US22,Louisiana,22
1030696,null,2730,null,496000,null,1857,null,34314,null,1337,null,16533,null,1523,null,18,null,31,null,16515,null,1520,null,12344,null,1347,null,4171,null,985,null,17781,null,1623,null,38365,null,1073,null,31603,null,1373,null,480,null,312,null,31123,null,1346,null,25951,null,1685,null,5172,null,1022,null,6762,null,1108,null,249110,null,968,null,219898,null,2286,null,2476,null,842,null,217422,null,2649,null,202092,null,3059,null,15330,null,1542,null,29212,null,2106,null,87251,null,524,null,59770,null,1896,null,0,null,230,null,59770,null,1896,null,56870,null,1818,null,2900,null,676,null,27481,null,1965,null,28339,null,1529,null,10201,null,1161,null,9555,null,1176,null,646,null,388,null,18138,null,1478,null,58621,null,1519,null,7929,null,946,null,7565,null,926,null,364,null,225,null,50692,null,1478,null,534696,null,1624,null,33259,null,1374,null,19121,null,1484,null,48,null,76,null,19073,null,1477,null,15776,null,1638,null,3297,null,961,null,14138,null,1337,null,35630,null,1060,null,28096,null,1407,null,145,null,154,null,27951,null,1419,null,25785,null,1452,null,2166,null,638,null,7534,null,1223,null,260646,null,1025,null,209267,null,2988,null,112,null,131,null,209155,null,2980,null,199729,null,3140,null,9426,null,1337,null,51379,null,3126,null,90595,null,581,null,55785,null,1690,null,0,null,230,null,55785,null,1690,null,53757,null,1735,null,2028,null,505,null,34810,null,1810,null,33462,null,1483,null,8807,null,1055,null,8353,null,1021,null,454,null,307,null,24655,null,1532,null,81104,null,1463,null,4826,null,709,null,4667,null,659,null,159,null,157,null,76278,null,1449,null,0400000US23,Maine,23
2644916,null,3137,null,1276970,null,2047,null,85910,null,1941,null,37799,null,2145,null,644,null,657,null,37155,null,2278,null,28908,null,2125,null,8247,null,1502,null,48111,null,2762,null,105775,null,1460,null,83754,null,2935,null,2880,null,1365,null,80874,null,2997,null,68584,null,3273,null,12290,null,1670,null,22021,null,2758,null,662316,null,1245,null,610811,null,4843,null,13774,null,1832,null,597037,null,5260,null,561357,null,5876,null,35680,null,3491,null,51505,null,4441,null,211352,null,284,null,165297,null,2983,null,30,null,49,null,165267,null,2982,null,156785,null,2945,null,8482,null,1346,null,46055,null,2985,null,71218,null,2267,null,32504,null,2065,null,30774,null,2061,null,1730,null,564,null,38714,null,1889,null,140399,null,2266,null,23067,null,1793,null,21935,null,1708,null,1132,null,502,null,117332,null,2626,null,1367946,null,2068,null,87488,null,2152,null,40755,null,2763,null,190,null,243,null,40565,null,2760,null,33025,null,2737,null,7540,null,1356,null,46733,null,2689,null,99233,null,1648,null,78316,null,2604,null,1143,null,621,null,77173,null,2721,null,71596,null,2838,null,5577,null,1172,null,20917,null,2478,null,675752,null,1359,null,549890,null,5472,null,3122,null,841,null,546768,null,5700,null,520504,null,5840,null,26264,null,2475,null,125862,null,5578,null,221409,null,203,null,148872,null,3014,null,234,null,276,null,148638,null,2995,null,143998,null,2984,null,4640,null,1099,null,72537,null,2960,null,78261,null,2625,null,24336,null,2159,null,23207,null,2154,null,1129,null,489,null,53925,null,2560,null,205803,null,2666,null,17535,null,1535,null,17028,null,1585,null,507,null,273,null,188268,null,2877,null,0400000US24,Maryland,24
4280414,null,5968,null,2043343,null,4071,null,138759,null,2678,null,57116,null,3075,null,49,null,102,null,57067,null,3046,null,44221,null,2629,null,12846,null,1805,null,81643,null,3388,null,168617,null,1551,null,129291,null,3510,null,1008,null,592,null,128283,null,3486,null,106874,null,3410,null,21409,null,2641,null,39326,null,3089,null,1075638,null,2015,null,978958,null,5772,null,3095,null,951,null,975863,null,5885,null,891727,null,7563,null,84136,null,4812,null,96680,null,5398,null,328421,null,548,null,247724,null,3985,null,126,null,154,null,247598,null,3994,null,230058,null,3997,null,17540,null,1859,null,80697,null,4001,null,107813,null,3242,null,48415,null,2943,null,44245,null,2907,null,4170,null,827,null,59398,null,3273,null,224095,null,3398,null,36433,null,2098,null,33902,null,2017,null,2531,null,715,null,187662,null,2997,null,2237071,null,3221,null,138538,null,2396,null,67009,null,3505,null,0,null,283,null,67009,null,3505,null,53838,null,3554,null,13171,null,2013,null,71529,null,3602,null,169837,null,1026,null,130347,null,3471,null,256,null,250,null,130091,null,3456,null,116643,null,3883,null,13448,null,2083,null,39490,null,3349,null,1099562,null,1702,null,912138,null,6236,null,831,null,629,null,911307,null,6287,null,858606,null,6624,null,52701,null,3820,null,187424,null,6009,null,352539,null,746,null,244852,null,3438,null,0,null,283,null,244852,null,3438,null,232180,null,3350,null,12672,null,1495,null,107687,null,3321,null,120807,null,3425,null,43165,null,2846,null,41370,null,2777,null,1795,null,577,null,77642,null,3122,null,355788,null,3391,null,26456,null,1946,null,24569,null,2058,null,1887,null,656,null,329332,null,3844,null,0400000US25,Massachusetts,25
6259353,null,3628,null,3058936,null,2656,null,220742,null,3419,null,97460,null,3790,null,220,null,170,null,97240,null,3793,null,65466,null,3500,null,31774,null,2278,null,123282,null,4369,null,255475,null,2542,null,199955,null,3820,null,672,null,369,null,199283,null,3888,null,157674,null,4260,null,41609,null,3016,null,55520,null,3672,null,1584254,null,1081,null,1401354,null,7356,null,4301,null,1075,null,1397053,null,7235,null,1202135,null,9259,null,194918,null,6777,null,182900,null,7121,null,499735,null,332,null,320348,null,5051,null,126,null,127,null,320222,null,5049,null,280185,null,4884,null,40037,null,2510,null,179387,null,5006,null,165236,null,3450,null,46003,null,2720,null,41589,null,2490,null,4414,null,883,null,119233,null,3516,null,333494,null,3431,null,33269,null,2427,null,30629,null,2282,null,2640,null,547,null,300225,null,3070,null,3200417,null,2796,null,206221,null,3087,null,98770,null,3805,null,0,null,244,null,98770,null,3805,null,75928,null,3713,null,22842,null,1932,null,107451,null,3648,null,250535,null,1588,null,198619,null,4087,null,192,null,256,null,198427,null,4108,null,171271,null,4481,null,27156,null,2282,null,51916,null,4162,null,1568096,null,760,null,1234384,null,8353,null,312,null,259,null,1234072,null,8372,null,1118199,null,9369,null,115873,null,6145,null,333712,null,8325,null,512698,null,171,null,289581,null,4389,null,0,null,244,null,289581,null,4389,null,265537,null,4385,null,24044,null,1839,null,223117,null,4393,null,180618,null,3804,null,36696,null,2485,null,34533,null,2404,null,2163,null,564,null,143922,null,3866,null,482249,null,3803,null,25221,null,2158,null,23098,null,1885,null,2123,null,676,null,457028,null,3541,null,0400000US26,Michigan,26
3620109,null,3211,null,1775170,null,2306,null,121050,null,1930,null,63286,null,2193,null,76,null,110,null,63210,null,2205,null,46853,null,2448,null,16357,null,1697,null,57764,null,2346,null,151518,null,1163,null,127585,null,3174,null,680,null,388,null,126905,null,3121,null,108528,null,3458,null,18377,null,2268,null,23933,null,2965,null,948408,null,767,null,885954,null,2959,null,2610,null,722,null,883344,null,3037,null,816119,null,4964,null,67225,null,3698,null,62454,null,2976,null,278655,null,449,null,207979,null,2562,null,40,null,43,null,207939,null,2552,null,191245,null,2910,null,16694,null,1477,null,70676,null,2577,null,88490,null,2254,null,32587,null,1933,null,31143,null,1934,null,1444,null,422,null,55903,null,2130,null,187049,null,2252,null,23567,null,1628,null,22050,null,1527,null,1517,null,441,null,163482,null,2476,null,1844939,null,2106,null,120521,null,2033,null,68132,null,2505,null,49,null,71,null,68083,null,2485,null,57244,null,2285,null,10839,null,1357,null,52389,null,2637,null,149827,null,1467,null,127956,null,2256,null,143,null,234,null,127813,null,2238,null,120229,null,2465,null,7584,null,1369,null,21871,null,1753,null,927217,null,869,null,796862,null,4431,null,80,null,54,null,796782,null,4441,null,760613,null,5277,null,36169,null,2420,null,130355,null,4435,null,282546,null,166,null,196252,null,2661,null,0,null,213,null,196252,null,2661,null,186758,null,3149,null,9494,null,1326,null,86294,null,2653,null,97668,null,2115,null,27227,null,1749,null,26287,null,1699,null,940,null,305,null,70441,null,2114,null,267160,null,2140,null,18536,null,1527,null,17514,null,1429,null,1022,null,454,null,248624,null,2322,null,0400000US27,Minnesota,27
