B24010F_001E,B24010F_001EA,B24010F_001M,B24010F_001MA,B24010F_002E,B24010F_002EA,B24010F_002M,B24010F_002MA,B24010F_003E,B24010F_003EA,B24010F_003M,B24010F_003MA,B24010F_004E,B24010F_004EA,B24010F_004M,B24010F_004MA,B24010F_005E,B24010F_005EA,B24010F_005M,B24010F_005MA,B24010F_006E,B24010F_006EA,B24010F_006M,B24010F_006MA,B24010F_007E,B24010F_007EA,B24010F_007M,B24010F_007MA,B24010F_008E,B24010F_008EA,B24010F_008M,B24010F_008MA,B24010F_009E,B24010F_009EA,B24010F_009M,B24010F_009MA,B24010F_010E,B24010F_010EA,B24010F_010M,B24010F_010MA,B24010F_011E,B24010F_011EA,B24010F_011M,B24010F_011MA,B24010F_012E,B24010F_012EA,B24010F_012M,B24010F_012MA,B24010F_013E,B24010F_013EA,B24010F_013M,B24010F_013MA,B24010F_014E,B24010F_014EA,B24010F_014M,B24010F_014MA,B24010F_015E,B24010F_015EA,B24010F_015M,B24010F_015MA,B24010F_016E,B24010F_016EA,B24010F_016M,B24010F_016MA,B24010F_017E,B24010F_017EA,B24010F_017M,B24010F_017MA,B24010F_018E,B24010F_018EA,B24010F_018M,B24010F_018MA,B24010F_019E,B24010F_019EA,B24010F_019M,B24010F_019MA,B24010F_020E,B24010F_020EA,B24010F_020M,B24010F_020MA,B24010F_021E,B24010F_021EA,B24010F_021M,B24010F_021MA,B24010F_022E,B24010F_022EA,B24010F_022M,B24010F_022MA,B24010F_023E,B24010F_023EA,B24010F_023M,B24010F_023MA,B24010F_024E,B24010F_024EA,B24010F_024M,B24010F_024MA,B24010F_025E,B24010F_025EA,B24010F_025M,B24010F_025MA,B24010F_026E,B24010F_026EA,B24010F_026M,B24010F_026MA,B24010F_027E,B24010F_027EA,B24010F_027M,B24010F_027MA,B24010F_028E,B24010F_028EA,B24010F_028M,B24010F_028MA,B24010F_029E,B24010F_029EA,B24010F_029M,B24010F_029MA,B24010F_030E,B24010F_030EA,B24010F_030M,B24010F_030MA,B24010F_031E,B24010F_031EA,B24010F_031M,B24010F_031MA,B24010F_032E,B24010F_032EA,B24010F_032M,B24010F_032MA,B24010F_033E,B24010F_033EA,B24010F_033M,B24010F_033MA,B24010F_034E,B24010F_034EA,B24010F_034M,B24010F_034MA,B24010F_035E,B24010F_035EA,B24010F_035M,B24010F_035MA,B24010F_036E,B24010F_036EA,B24010F_036M,B24010F_036MA,B24010F_037E,B24010F_037EA,B24010F_037M,B24010F_037MA,B24010F_038E,B24010F_038EA,B24010F_038M,B24010F_038MA,B24010F_039E,B24010F_039EA,B24010F_039M,B24010F_039MA,B24010F_040E,B24010F_040EA,B24010F_040M,B24010F_040MA,B24010F_041E,B24010F_041EA,B24010F_041M,B24010F_041MA,B24010F_042E,B24010F_042EA,B24010F_042M,B24010F_042MA,B24010F_043E,B24010F_043EA,B24010F_043M,B24010F_043MA,B24010F_044E,B24010F_044EA,B24010F_044M,B24010F_044MA,B24010F_045E,B24010F_045EA,B24010F_045M,B24010F_045MA,B24010F_046E,B24010F_046EA,B24010F_046M,B24010F_046MA,B24010F_047E,B24010F_047EA,B24010F_047M,B24010F_047MA,B24010F_048E,B24010F_048EA,B24010F_048M,B24010F_048MA,B24010F_049E,B24010F_049EA,B24010F_049M,B24010F_049MA,B24010F_050E,B24010F_050EA,B24010F_050M,B24010F_050MA,B24010F_051E,B24010F_051EA,B24010F_051M,B24010F_051MA,B24010F_052E,B24010F_052EA,B24010F_052M,B24010F_052MA,B24010F_053E,B24010F_053EA,B24010F_053M,B24010F_053MA,B24010F_054E,B24010F_054EA,B24010F_054M,B24010F_054MA,B24010F_055E,B24010F_055EA,B24010F_055M,B24010F_055MA,B24010F_056E,B24010F_056EA,B24010F_056M,B24010F_056MA,B24010F_057E,B24010F_057EA,B24010F_057M,B24010F_057MA,B24010F_058E,B24010F_058EA,B24010F_058M,B24010F_058MA,B24010F_059E,B24010F_059EA,B24010F_059M,B24010F_059MA,B24010F_060E,B24010F_060EA,B24010F_060M,B24010F_060MA,B24010F_061E,B24010F_061EA,B24010F_061M,B24010F_061MA,B24010F_062E,B24010F_062EA,B24010F_062M,B24010F_062MA,B24010F_063E,B24010F_063EA,B24010F_063M,B24010F_063MA,GEO_ID,NAME,state
136230,null,9745,null,98988,null,7813,null,8435,null,2014,null,5272,null,1831,null,3951,null,1491,null,514,null,572,null,807,null,560,null,3163,null,1057,null,650,null,552,null,324,null,243,null,204,null,347,null,0,null,296,null,0,null,296,null,713,null,469,null,702,null,577,null,570,null,447,null,18949,null,3418,null,77,null,145,null,397,null,408,null,8046,null,2573,null,9595,null,2459,null,834,null,779,null,5920,null,1715,null,3318,null,1043,null,2602,null,1355,null,5567,null,2685,null,42706,null,5088,null,36939,null,4971,null,5767,null,1707,null,17411,null,3039,null,8429,null,2450,null,8982,null,1822,null,37242,null,4089,null,6415,null,1225,null,2540,null,812,null,1242,null,578,null,66,null,118,null,1232,null,543,null,3875,null,1057,null,297,null,315,null,50,null,86,null,256,null,277,null,418,null,283,null,80,null,148,null,1311,null,574,null,351,null,312,null,1112,null,571,null,13625,null,2698,null,1889,null,889,null,310,null,454,null,4217,null,1339,null,4904,null,1342,null,2305,null,1005,null,7869,null,1468,null,3692,null,1084,null,4177,null,1136,null,857,null,498,null,944,null,688,null,789,null,641,null,155,null,265,null,7532,null,1956,null,5734,null,1856,null,1798,null,850,null,0400000US13,Georgia,13
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
377230,null,12530,null,227169,null,9041,null,22598,null,2664,null,11781,null,2005,null,8711,null,1920,null,23,null,39,null,3047,null,1085,null,10817,null,1774,null,1348,null,687,null,2079,null,757,null,392,null,430,null,1142,null,538,null,157,null,208,null,2206,null,830,null,2263,null,1175,null,1230,null,559,null,56675,null,6011,null,552,null,433,null,2730,null,723,null,27222,null,4475,null,23836,null,3465,null,2335,null,826,null,29633,null,3096,null,15635,null,2771,null,13998,null,2148,null,2183,null,1583,null,39917,null,3939,null,27110,null,3259,null,12807,null,2290,null,76163,null,5509,null,42518,null,4114,null,33645,null,3680,null,150061,null,5882,null,29144,null,3152,null,11140,null,1879,null,5708,null,1232,null,0,null,269,null,5432,null,1417,null,18004,null,2904,null,682,null,485,null,131,null,147,null,257,null,305,null,2839,null,1220,null,1489,null,748,null,8220,null,1767,null,1301,null,608,null,3085,null,987,null,40678,null,3916,null,5931,null,1206,null,960,null,563,null,13521,null,2244,null,12661,null,2049,null,7605,null,1614,null,46259,null,3555,null,18058,null,2456,null,28201,null,2743,null,613,null,467,null,899,null,467,null,397,null,348,null,502,null,333,null,32468,null,2913,null,22255,null,2528,null,10213,null,2043,null,0400000US17,Illinois,17
55306,null,4021,null,34497,null,2714,null,3032,null,864,null,1497,null,653,null,1212,null,560,null,0,null,269,null,285,null,326,null,1535,null,490,null,97,null,127,null,159,null,187,null,289,null,250,null,50,null,82,null,0,null,269,null,482,null,379,null,215,null,260,null,243,null,212,null,7440,null,1453,null,133,null,164,null,314,null,393,null,3514,null,1135,null,3341,null,1121,null,138,null,192,null,3719,null,1110,null,2250,null,941,null,1469,null,648,null,1154,null,887,null,8520,null,1838,null,7024,null,1802,null,1496,null,743,null,10632,null,1715,null,6458,null,1368,null,4174,null,1046,null,20809,null,2288,null,3740,null,979,null,834,null,470,null,404,null,331,null,0,null,269,null,430,null,438,null,2906,null,877,null,118,null,140,null,226,null,223,null,0,null,269,null,474,null,323,null,136,null,179,null,1001,null,626,null,231,null,238,null,720,null,473,null,7705,null,1660,null,1054,null,565,null,199,null,255,null,3345,null,1163,null,2218,null,883,null,889,null,503,null,5557,null,1058,null,2435,null,802,null,3122,null,857,null,271,null,272,null,107,null,186,null,107,null,186,null,0,null,269,null,3429,null,993,null,2299,null,722,null,1130,null,605,null,0400000US18,Indiana,18
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US19,Iowa,19
27365,null,3597,null,17351,null,2517,null,1994,null,723,null,582,null,386,null,264,null,269,null,0,null,244,null,318,null,272,null,1412,null,561,null,373,null,253,null,218,null,351,null,290,null,251,null,92,null,152,null,56,null,96,null,218,null,222,null,55,null,89,null,110,null,136,null,3691,null,1483,null,111,null,160,null,180,null,221,null,2093,null,1175,null,1201,null,606,null,106,null,108,null,1649,null,602,null,738,null,434,null,911,null,501,null,359,null,324,null,5442,null,1671,null,4491,null,1581,null,951,null,490,null,4216,null,956,null,2490,null,607,null,1726,null,658,null,10014,null,1547,null,2211,null,801,null,934,null,530,null,719,null,414,null,0,null,244,null,215,null,317,null,1277,null,572,null,45,null,75,null,0,null,244,null,0,null,244,null,52,null,101,null,0,null,244,null,525,null,327,null,103,null,167,null,552,null,388,null,2992,null,864,null,343,null,305,null,38,null,64,null,1414,null,748,null,762,null,404,null,435,null,314,null,3100,null,814,null,1296,null,579,null,1804,null,607,null,171,null,156,null,62,null,105,null,62,null,105,null,0,null,244,null,1478,null,718,null,980,null,530,null,498,null,364,null,0400000US20,Kansas,20
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US21,Kentucky,21
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
87415,null,6552,null,52569,null,4278,null,6624,null,1491,null,3329,null,1128,null,1890,null,799,null,0,null,285,null,1439,null,867,null,3295,null,927,null,988,null,522,null,520,null,322,null,425,null,346,null,0,null,285,null,451,null,541,null,125,null,184,null,293,null,285,null,493,null,343,null,11781,null,2406,null,206,null,197,null,574,null,398,null,5459,null,1813,null,4985,null,1598,null,557,null,394,null,5085,null,1501,null,2572,null,1034,null,2513,null,1063,null,357,null,525,null,21225,null,2734,null,18445,null,2705,null,2780,null,1171,null,7497,null,1762,null,2743,null,791,null,4754,null,1543,null,34846,null,3236,null,6126,null,1248,null,1730,null,638,null,715,null,319,null,0,null,285,null,1015,null,492,null,4396,null,1106,null,359,null,268,null,275,null,350,null,44,null,72,null,237,null,300,null,566,null,427,null,1533,null,640,null,359,null,336,null,1023,null,514,null,16546,null,2280,null,873,null,499,null,113,null,145,null,4323,null,1193,null,7681,null,1442,null,3556,null,1338,null,8865,null,1663,null,3859,null,1021,null,5006,null,1286,null,0,null,285,null,872,null,495,null,754,null,496,null,118,null,137,null,2437,null,868,null,1302,null,520,null,1135,null,661,null,0400000US24,Maryland,24
101378,null,8056,null,53295,null,4986,null,7733,null,1610,null,3077,null,1002,null,2470,null,872,null,0,null,283,null,607,null,504,null,4656,null,1280,null,1167,null,628,null,1086,null,605,null,506,null,449,null,668,null,454,null,0,null,283,null,347,null,280,null,395,null,360,null,487,null,324,null,16158,null,2848,null,784,null,429,null,1154,null,576,null,5383,null,1663,null,7944,null,1763,null,893,null,597,null,10282,null,1918,null,6011,null,1647,null,4271,null,1186,null,474,null,564,null,6644,null,1619,null,3853,null,1164,null,2791,null,1052,null,12004,null,2317,null,6010,null,1636,null,5994,null,1689,null,48083,null,4784,null,11942,null,2378,null,3548,null,1081,null,2017,null,885,null,34,null,56,null,1497,null,770,null,8394,null,2091,null,235,null,275,null,38,null,66,null,1274,null,1018,null,1199,null,644,null,203,null,177,null,2685,null,977,null,448,null,270,null,2312,null,966,null,17846,null,2632,null,4220,null,1128,null,567,null,376,null,2835,null,990,null,6843,null,1904,null,3381,null,990,null,11991,null,2196,null,5063,null,1264,null,6928,null,1622,null,102,null,166,null,78,null,93,null,0,null,283,null,78,null,93,null,6124,null,1377,null,4134,null,1072,null,1990,null,1000,null,0400000US25,Massachusetts,25
50535,null,5188,null,31347,null,3840,null,4073,null,1136,null,1362,null,750,null,1123,null,656,null,159,null,230,null,80,null,133,null,2711,null,843,null,228,null,192,null,381,null,385,null,50,null,64,null,413,null,356,null,229,null,201,null,535,null,383,null,161,null,151,null,714,null,503,null,6401,null,1682,null,0,null,244,null,385,null,390,null,2988,null,1331,null,2854,null,1187,null,174,null,179,null,3156,null,916,null,1331,null,543,null,1825,null,744,null,5439,null,2231,null,4179,null,1329,null,2994,null,1203,null,1185,null,485,null,8099,null,1790,null,5335,null,1281,null,2764,null,1075,null,19188,null,2592,null,3775,null,1036,null,1579,null,814,null,998,null,744,null,29,null,53,null,552,null,318,null,2196,null,727,null,21,null,35,null,0,null,244,null,348,null,330,null,425,null,328,null,0,null,244,null,556,null,311,null,196,null,256,null,650,null,381,null,6556,null,1756,null,1614,null,908,null,17,null,31,null,2274,null,964,null,2032,null,951,null,619,null,330,null,4813,null,1108,null,707,null,353,null,4106,null,1059,null,1410,null,636,null,40,null,70,null,0,null,244,null,40,null,70,null,2594,null,919,null,1838,null,820,null,756,null,501,null,0400000US26,Michigan,26
37014,null,3412,null,23011,null,2717,null,2668,null,878,null,1441,null,769,null,891,null,555,null,51,null,62,null,499,null,539,null,1227,null,490,null,216,null,199,null,253,null,212,null,128,null,158,null,278,null,236,null,0,null,213,null,192,null,182,null,101,null,118,null,59,null,99,null,6213,null,1475,null,133,null,153,null,199,null,198,null,3151,null,1240,null,2675,null,879,null,55,null,91,null,3459,null,1036,null,1760,null,773,null,1699,null,775,null,662,null,528,null,3542,null,1194,null,2290,null,1056,null,1252,null,508,null,6467,null,1373,null,3606,null,1113,null,2861,null,922,null,14003,null,1831,null,2514,null,746,null,487,null,277,null,415,null,257,null,0,null,213,null,72,null,117,null,2027,null,681,null,79,null,92,null,0,null,213,null,0,null,213,null,243,null,224,null,0,null,213,null,1054,null,444,null,446,null,394,null,205,null,196,null,4623,null,1097,null,538,null,352,null,87,null,82,null,1479,null,545,null,2018,null,865,null,501,null,377,null,4295,null,1149,null,1684,null,748,null,2611,null,956,null,393,null,298,null,81,null,116,null,0,null,213,null,81,null,116,null,2097,null,627,null,1813,null,617,null,284,null,197,null,0400000US27,Minnesota,27
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US28,Mississippi,28
27175,null,3237,null,16586,null,2292,null,2401,null,958,null,1471,null,648,null,652,null,514,null,77,null,66,null,742,null,543,null,930,null,565,null,55,null,99,null,303,null,399,null,69,null,97,null,100,null,140,null,69,null,114,null,80,null,126,null,0,null,259,null,254,null,302,null,5815,null,1442,null,184,null,323,null,294,null,231,null,3238,null,985,null,1293,null,723,null,806,null,731,null,945,null,566,null,183,null,178,null,762,null,512,null,412,null,312,null,4307,null,1353,null,3460,null,1235,null,847,null,547,null,2706,null,751,null,1832,null,663,null,874,null,400,null,10589,null,1669,null,2256,null,714,null,635,null,394,null,492,null,308,null,0,null,259,null,143,null,186,null,1621,null,639,null,133,null,161,null,0,null,259,null,25,null,47,null,84,null,136,null,46,null,75,null,667,null,400,null,121,null,202,null,545,null,408,null,3724,null,1123,null,327,null,231,null,139,null,187,null,2278,null,948,null,666,null,411,null,314,null,261,null,2439,null,800,null,810,null,453,null,1629,null,667,null,101,null,136,null,189,null,239,null,49,null,83,null,140,null,227,null,1880,null,720,null,1363,null,612,null,517,null,395,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US31,Nebraska,31
55378,null,5956,null,30831,null,3778,null,2772,null,1063,null,1503,null,698,null,1372,null,688,null,0,null,302,null,131,null,152,null,1269,null,719,null,0,null,302,null,333,null,310,null,0,null,302,null,60,null,101,null,127,null,218,null,54,null,90,null,328,null,300,null,367,null,419,null,10313,null,1927,null,138,null,166,null,932,null,609,null,4281,null,1092,null,3511,null,1060,null,1451,null,766,null,5277,null,1432,null,2290,null,924,null,2987,null,1019,null,145,null,213,null,7656,null,1629,null,6648,null,1562,null,1008,null,453,null,4668,null,1172,null,2638,null,853,null,2030,null,733,null,24547,null,3183,null,4195,null,1037,null,2155,null,802,null,1462,null,723,null,0,null,302,null,693,null,429,null,2040,null,695,null,148,null,248,null,0,null,302,null,0,null,302,null,32,null,72,null,47,null,77,null,506,null,278,null,187,null,168,null,1120,null,651,null,10079,null,1785,null,389,null,260,null,494,null,454,null,4382,null,1226,null,3283,null,925,null,1531,null,604,null,7430,null,1389,null,3074,null,958,null,4356,null,1103,null,0,null,302,null,372,null,483,null,372,null,483,null,0,null,302,null,2471,null,906,null,1872,null,829,null,599,null,392,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
227191,null,11281,null,127898,null,7299,null,14611,null,2289,null,6852,null,1469,null,5502,null,1293,null,0,null,279,null,1350,null,640,null,7759,null,1792,null,2992,null,1455,null,1222,null,533,null,313,null,282,null,442,null,426,null,336,null,330,null,474,null,341,null,591,null,473,null,1389,null,583,null,31711,null,3853,null,330,null,275,null,3426,null,1042,null,12684,null,2397,null,13695,null,2790,null,1576,null,773,null,19626,null,2297,null,10110,null,1699,null,9516,null,1912,null,1362,null,647,null,23606,null,3805,null,16650,null,3390,null,6956,null,1533,null,36982,null,4020,null,16070,null,2071,null,20912,null,3093,null,99293,null,5581,null,19722,null,2236,null,5994,null,1269,null,3427,null,978,null,0,null,279,null,2567,null,841,null,13728,null,1964,null,506,null,363,null,183,null,226,null,606,null,427,null,1615,null,781,null,704,null,438,null,5934,null,1159,null,1236,null,521,null,2944,null,918,null,33011,null,3592,null,6932,null,1622,null,313,null,235,null,7759,null,1822,null,11328,null,2259,null,6679,null,1510,null,29245,null,2813,null,9897,null,1661,null,19348,null,2512,null,293,null,314,null,261,null,215,null,218,null,209,null,43,null,73,null,16761,null,2175,null,11117,null,1603,null,5644,null,1308,null,0400000US34,New Jersey,34
