B20005B_001E,B20005B_001EA,B20005B_001M,B20005B_001MA,B20005B_002E,B20005B_002EA,B20005B_002M,B20005B_002MA,B20005B_003E,B20005B_003EA,B20005B_003M,B20005B_003MA,B20005B_004E,B20005B_004EA,B20005B_004M,B20005B_004MA,B20005B_005E,B20005B_005EA,B20005B_005M,B20005B_005MA,B20005B_006E,B20005B_006EA,B20005B_006M,B20005B_006MA,B20005B_007E,B20005B_007EA,B20005B_007M,B20005B_007MA,B20005B_008E,B20005B_008EA,B20005B_008M,B20005B_008MA,B20005B_009E,B20005B_009EA,B20005B_009M,B20005B_009MA,B20005B_010E,B20005B_010EA,B20005B_010M,B20005B_010MA,B20005B_011E,B20005B_011EA,B20005B_011M,B20005B_011MA,B20005B_012E,B20005B_012EA,B20005B_012M,B20005B_012MA,B20005B_013E,B20005B_013EA,B20005B_013M,B20005B_013MA,B20005B_014E,B20005B_014EA,B20005B_014M,B20005B_014MA,B20005B_015E,B20005B_015EA,B20005B_015M,B20005B_015MA,B20005B_016E,B20005B_016EA,B20005B_016M,B20005B_016MA,B20005B_017E,B20005B_017EA,B20005B_017M,B20005B_017MA,B20005B_018E,B20005B_018EA,B20005B_018M,B20005B_018MA,B20005B_019E,B20005B_019EA,B20005B_019M,B20005B_019MA,B20005B_020E,B20005B_020EA,B20005B_020M,B20005B_020MA,B20005B_021E,B20005B_021EA,B20005B_021M,B20005B_021MA,B20005B_022E,B20005B_022EA,B20005B_022M,B20005B_022MA,B20005B_023E,B20005B_023EA,B20005B_023M,B20005B_023MA,B20005B_024E,B20005B_024EA,B20005B_024M,B20005B_024MA,B20005B_025E,B20005B_025EA,B20005B_025M,B20005B_025MA,B20005B_026E,B20005B_026EA,B20005B_026M,B20005B_026MA,B20005B_027E,B20005B_027EA,B20005B_027M,B20005B_027MA,B20005B_028E,B20005B_028EA,B20005B_028M,B20005B_028MA,B20005B_029E,B20005B_029EA,B20005B_029M,B20005B_029MA,B20005B_030E,B20005B_030EA,B20005B_030M,B20005B_030MA,B20005B_031E,B20005B_031EA,B20005B_031M,B20005B_031MA,B20005B_032E,B20005B_032EA,B20005B_032M,B20005B_032MA,B20005B_033E,B20005B_033EA,B20005B_033M,B20005B_033MA,B20005B_034E,B20005B_034EA,B20005B_034M,B20005B_034MA,B20005B_035E,B20005B_035EA,B20005B_035M,B20005B_035MA,B20005B_036E,B20005B_036EA,B20005B_036M,B20005B_036MA,B20005B_037E,B20005B_037EA,B20005B_037M,B20005B_037MA,B20005B_038E,B20005B_038EA,B20005B_038M,B20005B_038MA,B20005B_039E,B20005B_039EA,B20005B_039M,B20005B_039MA,B20005B_040E,B20005B_040EA,B20005B_040M,B20005B_040MA,B20005B_041E,B20005B_041EA,B20005B_041M,B20005B_041MA,B20005B_042E,B20005B_042EA,B20005B_042M,B20005B_042MA,B20005B_043E,B20005B_043EA,B20005B_043M,B20005B_043MA,B20005B_044E,B20005B_044EA,B20005B_044M,B20005B_044MA,B20005B_045E,B20005B_045EA,B20005B_045M,B20005B_045MA,B20005B_046E,B20005B_046EA,B20005B_046M,B20005B_046MA,B20005B_047E,B20005B_047EA,B20005B_047M,B20005B_047MA,B20005B_048E,B20005B_048EA,B20005B_048M,B20005B_048MA,B20005B_049E,B20005B_049EA,B20005B_049M,B20005B_049MA,B20005B_050E,B20005B_050EA,B20005B_050M,B20005B_050MA,B20005B_051E,B20005B_051EA,B20005B_051M,B20005B_051MA,B20005B_052E,B20005B_052EA,B20005B_052M,B20005B_052MA,B20005B_053E,B20005B_053EA,B20005B_053M,B20005B_053MA,B20005B_054E,B20005B_054EA,B20005B_054M,B20005B_054MA,B20005B_055E,B20005B_055EA,B20005B_055M,B20005B_055MA,B20005B_056E,B20005B_056EA,B20005B_056M,B20005B_056MA,B20005B_057E,B20005B_057EA,B20005B_057M,B20005B_057MA,B20005B_058E,B20005B_058EA,B20005B_058M,B20005B_058MA,B20005B_059E,B20005B_059EA,B20005B_059M,B20005B_059MA,B20005B_060E,B20005B_060EA,B20005B_060M,B20005B_060MA,B20005B_061E,B20005B_061EA,B20005B_061M,B20005B_061MA,B20005B_062E,B20005B_062EA,B20005B_062M,B20005B_062MA,B20005B_063E,B20005B_063EA,B20005B_063M,B20005B_063MA,B20005B_064E,B20005B_064EA,B20005B_064M,B20005B_064MA,B20005B_065E,B20005B_065EA,B20005B_065M,B20005B_065MA,B20005B_066E,B20005B_066EA,B20005B_066M,B20005B_066MA,B20005B_067E,B20005B_067EA,B20005B_067M,B20005B_067MA,B20005B_068E,B20005B_068EA,B20005B_068M,B20005B_068MA,B20005B_069E,B20005B_069EA,B20005B_069M,B20005B_069MA,B20005B_070E,B20005B_070EA,B20005B_070M,B20005B_070MA,B20005B_071E,B20005B_071EA,B20005B_071M,B20005B_071MA,B20005B_072E,B20005B_072EA,B20005B_072M,B20005B_072MA,B20005B_073E,B20005B_073EA,B20005B_073M,B20005B_073MA,B20005B_074E,B20005B_074EA,B20005B_074M,B20005B_074MA,B20005B_075E,B20005B_075EA,B20005B_075M,B20005B_075MA,B20005B_076E,B20005B_076EA,B20005B_076M,B20005B_076MA,B20005B_077E,B20005B_077EA,B20005B_077M,B20005B_077MA,B20005B_078E,B20005B_078EA,B20005B_078M,B20005B_078MA,B20005B_079E,B20005B_079EA,B20005B_079M,B20005B_079MA,B20005B_080E,B20005B_080EA,B20005B_080M,B20005B_080MA,B20005B_081E,B20005B_081EA,B20005B_081M,B20005B_081MA,B20005B_082E,B20005B_082EA,B20005B_082M,B20005B_082MA,B20005B_083E,B20005B_083EA,B20005B_083M,B20005B_083MA,B20005B_084E,B20005B_084EA,B20005B_084M,B20005B_084MA,B20005B_085E,B20005B_085EA,B20005B_085M,B20005B_085MA,B20005B_086E,B20005B_086EA,B20005B_086M,B20005B_086MA,B20005B_087E,B20005B_087EA,B20005B_087M,B20005B_087MA,B20005B_088E,B20005B_088EA,B20005B_088M,B20005B_088MA,B20005B_089E,B20005B_089EA,B20005B_089M,B20005B_089MA,B20005B_090E,B20005B_090EA,B20005B_090M,B20005B_090MA,B20005B_091E,B20005B_091EA,B20005B_091M,B20005B_091MA,B20005B_092E,B20005B_092EA,B20005B_092M,B20005B_092MA,B20005B_093E,B20005B_093EA,B20005B_093M,B20005B_093MA,B20005B_094E,B20005B_094EA,B20005B_094M,B20005B_094MA,B20005B_095E,B20005B_095EA,B20005B_095M,B20005B_095MA,GEO_ID,NAME,state
2208774,null,9308,null,1006957,null,5982,null,414897,null,10971,null,48,null,79,null,414849,null,10982,null,478,null,217,null,1694,null,760,null,5898,null,1254,null,5537,null,1550,null,10762,null,1927,null,12741,null,2380,null,16342,null,2752,null,22679,null,2968,null,20927,null,3193,null,24330,null,3001,null,46728,null,4789,null,44090,null,3510,null,37343,null,3971,null,34324,null,3511,null,29694,null,3192,null,19615,null,2858,null,27671,null,3122,null,17144,null,2286,null,20718,null,2373,null,16134,null,2601,null,592060,null,12100,null,360307,null,11788,null,231753,null,8623,null,44619,null,4225,null,33560,null,3687,null,22288,null,2960,null,21457,null,2764,null,21731,null,3114,null,12107,null,2345,null,11260,null,2670,null,10033,null,1948,null,6583,null,1686,null,9832,null,2233,null,8294,null,1721,null,8126,null,1753,null,5972,null,1801,null,3867,null,1120,null,2629,null,945,null,2112,null,738,null,2100,null,802,null,1847,null,891,null,1844,null,652,null,1492,null,681,null,1201817,null,5842,null,480653,null,8728,null,0,null,296,null,480653,null,8728,null,714,null,419,null,1580,null,641,null,6428,null,1486,null,10008,null,1651,null,18809,null,2478,null,25459,null,3265,null,26218,null,2942,null,33882,null,3998,null,27736,null,3434,null,33452,null,3307,null,62727,null,4482,null,49544,null,4096,null,41474,null,3672,null,25260,null,2739,null,26923,null,3303,null,18767,null,2670,null,30628,null,3462,null,17922,null,2437,null,14488,null,2029,null,8634,null,1372,null,721164,null,10232,null,429133,null,10206,null,292031,null,9795,null,51126,null,4442,null,40541,null,4000,null,33499,null,3690,null,31966,null,3715,null,28747,null,3462,null,22526,null,3115,null,16728,null,2519,null,14134,null,2605,null,6401,null,1344,null,7486,null,1695,null,11476,null,1627,null,6015,null,1214,null,6515,null,1612,null,3353,null,983,null,2002,null,617,null,2337,null,906,null,2873,null,926,null,2175,null,884,null,948,null,406,null,1183,null,501,null,0400000US13,Georgia,13
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
1417428,null,6314,null,645842,null,4253,null,208061,null,7089,null,0,null,269,null,208061,null,7089,null,208,null,207,null,1293,null,677,null,2478,null,1034,null,4791,null,1359,null,3192,null,1178,null,5746,null,1334,null,7172,null,1989,null,11310,null,2222,null,6870,null,1537,null,10989,null,1835,null,19083,null,2259,null,17483,null,2314,null,16959,null,2590,null,11897,null,1969,null,14257,null,2308,null,12632,null,2037,null,20684,null,2718,null,11965,null,1847,null,16578,null,2213,null,12474,null,1882,null,437781,null,7776,null,291617,null,7706,null,146164,null,5736,null,29198,null,2643,null,17152,null,1972,null,14838,null,2313,null,14985,null,2262,null,12310,null,2068,null,10869,null,1895,null,5403,null,1425,null,8135,null,1777,null,4268,null,1112,null,3307,null,1106,null,5373,null,1332,null,4088,null,1243,null,5023,null,1398,null,2293,null,857,null,1780,null,880,null,959,null,488,null,2774,null,1069,null,891,null,396,null,1557,null,691,null,961,null,427,null,771586,null,4081,null,269276,null,6948,null,0,null,269,null,269276,null,6948,null,242,null,284,null,751,null,476,null,3073,null,868,null,5595,null,1310,null,7055,null,1447,null,8561,null,1765,null,7711,null,1563,null,15218,null,2351,null,13566,null,2447,null,17767,null,2477,null,31364,null,3464,null,23582,null,2497,null,23857,null,2540,null,16425,null,2207,null,16431,null,2142,null,19460,null,2450,null,18754,null,2290,null,13260,null,2063,null,16879,null,1927,null,9725,null,1948,null,502310,null,7390,null,305799,null,6687,null,196511,null,7197,null,39612,null,3440,null,27866,null,3062,null,19556,null,2207,null,21033,null,2782,null,15998,null,2218,null,10900,null,1614,null,8452,null,1674,null,9190,null,1587,null,5758,null,1077,null,5767,null,1375,null,7003,null,1773,null,4750,null,1329,null,3122,null,1094,null,2900,null,800,null,2282,null,728,null,2248,null,893,null,4047,null,1145,null,2171,null,767,null,2397,null,786,null,1459,null,725,null,0400000US17,Illinois,17
417524,null,3634,null,192052,null,2903,null,61526,null,3420,null,0,null,269,null,61526,null,3420,null,40,null,66,null,203,null,245,null,270,null,244,null,928,null,566,null,1781,null,731,null,1466,null,889,null,3433,null,1196,null,3594,null,1240,null,2453,null,784,null,4170,null,1279,null,5420,null,1245,null,6547,null,1412,null,5968,null,1412,null,4157,null,1048,null,2695,null,1059,null,2921,null,877,null,4347,null,997,null,3204,null,1045,null,5974,null,1412,null,1955,null,895,null,130526,null,4316,null,71175,null,4231,null,59351,null,4101,null,13318,null,1917,null,8299,null,1908,null,4573,null,1098,null,5949,null,1503,null,4630,null,1162,null,2809,null,1046,null,2527,null,1029,null,3377,null,1191,null,2508,null,1060,null,947,null,490,null,3382,null,1093,null,1772,null,700,null,861,null,648,null,1091,null,619,null,1207,null,928,null,211,null,205,null,796,null,461,null,120,null,147,null,582,null,462,null,392,null,376,null,225472,null,2800,null,79088,null,4163,null,0,null,269,null,79088,null,4163,null,118,null,131,null,194,null,169,null,641,null,395,null,1315,null,630,null,3044,null,1138,null,4296,null,1120,null,4303,null,1179,null,7097,null,1359,null,6366,null,1386,null,6023,null,1404,null,10182,null,1939,null,10027,null,1768,null,5485,null,1246,null,4735,null,1106,null,3414,null,824,null,2261,null,848,null,3096,null,727,null,1963,null,639,null,2789,null,948,null,1739,null,665,null,146384,null,4422,null,83788,null,4127,null,62596,null,3669,null,12852,null,1821,null,9803,null,1827,null,6740,null,1621,null,4845,null,876,null,5898,null,1536,null,4102,null,1070,null,2581,null,724,null,3975,null,1384,null,2284,null,835,null,2571,null,913,null,1841,null,640,null,1426,null,563,null,326,null,253,null,556,null,365,null,473,null,384,null,500,null,361,null,1254,null,581,null,166,null,167,null,133,null,178,null,270,null,256,null,0400000US18,Indiana,18
55523,null,2295,null,28751,null,2017,null,11388,null,1224,null,0,null,228,null,11388,null,1224,null,29,null,54,null,0,null,228,null,0,null,228,null,408,null,366,null,330,null,321,null,405,null,307,null,560,null,510,null,606,null,390,null,907,null,572,null,931,null,521,null,1604,null,689,null,374,null,220,null,937,null,525,null,688,null,507,null,444,null,349,null,462,null,376,null,553,null,340,null,891,null,597,null,859,null,456,null,400,null,314,null,17363,null,2229,null,8653,null,1586,null,8710,null,1639,null,2750,null,875,null,1190,null,421,null,600,null,348,null,609,null,363,null,306,null,322,null,698,null,517,null,461,null,414,null,691,null,523,null,0,null,228,null,138,null,177,null,56,null,112,null,506,null,522,null,278,null,393,null,217,null,264,null,51,null,88,null,0,null,228,null,0,null,228,null,0,null,228,null,0,null,228,null,159,null,210,null,26772,null,1649,null,9090,null,1275,null,0,null,228,null,9090,null,1275,null,0,null,228,null,146,null,221,null,295,null,226,null,292,null,242,null,344,null,255,null,674,null,422,null,59,null,98,null,1165,null,591,null,631,null,431,null,1507,null,656,null,1224,null,609,null,913,null,511,null,307,null,254,null,352,null,255,null,319,null,279,null,250,null,221,null,89,null,113,null,308,null,325,null,141,null,172,null,74,null,124,null,17682,null,1735,null,8316,null,1359,null,9366,null,1473,null,1644,null,743,null,1740,null,765,null,1351,null,627,null,1121,null,652,null,1291,null,745,null,493,null,402,null,292,null,247,null,187,null,187,null,227,null,303,null,259,null,285,null,425,null,448,null,64,null,109,null,0,null,228,null,272,null,277,null,0,null,228,null,0,null,228,null,0,null,228,null,0,null,228,null,0,null,228,null,0,null,228,null,0400000US19,Iowa,19
118204,null,3114,null,60040,null,2296,null,23679,null,2068,null,0,null,244,null,23679,null,2068,null,91,null,112,null,413,null,320,null,109,null,130,null,499,null,361,null,700,null,483,null,626,null,342,null,1864,null,848,null,1853,null,751,null,1444,null,650,null,781,null,536,null,2687,null,912,null,893,null,435,null,2771,null,948,null,1318,null,580,null,1854,null,799,null,1303,null,529,null,1323,null,647,null,957,null,584,null,1272,null,492,null,921,null,421,null,36361,null,2748,null,19567,null,2098,null,16794,null,2092,null,4041,null,1039,null,1979,null,796,null,1966,null,787,null,1481,null,776,null,705,null,591,null,1746,null,901,null,895,null,546,null,1001,null,556,null,233,null,243,null,424,null,413,null,439,null,378,null,661,null,474,null,47,null,83,null,215,null,326,null,493,null,408,null,203,null,213,null,225,null,247,null,40,null,66,null,0,null,244,null,0,null,244,null,58164,null,1968,null,22391,null,2355,null,0,null,244,null,22391,null,2355,null,51,null,85,null,158,null,155,null,95,null,126,null,761,null,329,null,483,null,446,null,1032,null,534,null,585,null,419,null,2106,null,994,null,1523,null,599,null,1524,null,620,null,3053,null,997,null,2650,null,897,null,1946,null,814,null,974,null,540,null,1023,null,472,null,1014,null,437,null,1547,null,731,null,699,null,477,null,753,null,407,null,414,null,325,null,35773,null,2166,null,18005,null,1929,null,17768,null,1746,null,3741,null,936,null,1481,null,585,null,2238,null,932,null,2185,null,821,null,1209,null,604,null,1602,null,858,null,648,null,399,null,1192,null,708,null,814,null,598,null,224,null,241,null,677,null,376,null,440,null,331,null,484,null,389,null,0,null,244,null,124,null,151,null,400,null,397,null,271,null,229,null,38,null,66,null,0,null,244,null,0,null,244,null,0400000US20,Kansas,20
246796,null,4895,null,118871,null,3985,null,40886,null,2860,null,0,null,273,null,40886,null,2860,null,77,null,91,null,0,null,273,null,488,null,421,null,401,null,332,null,754,null,447,null,1420,null,750,null,1372,null,597,null,3403,null,1143,null,3276,null,1176,null,2770,null,813,null,4176,null,914,null,3658,null,949,null,4205,null,1094,null,2817,null,906,null,3090,null,963,null,1939,null,711,null,2567,null,909,null,1108,null,509,null,1777,null,634,null,1588,null,746,null,77985,null,3922,null,43031,null,3470,null,34954,null,3013,null,6995,null,1573,null,5947,null,1349,null,4304,null,1055,null,3526,null,1114,null,2494,null,816,null,1675,null,575,null,1345,null,605,null,1568,null,758,null,785,null,453,null,971,null,633,null,1775,null,905,null,603,null,436,null,741,null,467,null,641,null,478,null,285,null,299,null,520,null,353,null,113,null,134,null,339,null,316,null,0,null,273,null,327,null,285,null,127925,null,3016,null,44538,null,3304,null,0,null,273,null,44538,null,3304,null,35,null,62,null,245,null,267,null,487,null,296,null,1082,null,768,null,1577,null,632,null,2413,null,749,null,1993,null,806,null,2765,null,782,null,3821,null,1128,null,4209,null,1070,null,6674,null,1473,null,5574,null,1254,null,3570,null,1024,null,3174,null,1084,null,2187,null,661,null,1472,null,660,null,1597,null,524,null,339,null,232,null,515,null,317,null,809,null,454,null,83387,null,3716,null,45211,null,2918,null,38176,null,2910,null,8250,null,1248,null,5085,null,1301,null,4765,null,1230,null,4080,null,1205,null,3615,null,833,null,3225,null,1134,null,1139,null,541,null,2151,null,926,null,1301,null,650,null,738,null,458,null,1293,null,698,null,1550,null,667,null,404,null,290,null,156,null,152,null,52,null,93,null,49,null,81,null,299,null,218,null,24,null,41,null,0,null,273,null,0,null,273,null,0400000US21,Kentucky,21
1067090,null,4942,null,489544,null,3206,null,188135,null,6521,null,0,null,281,null,188135,null,6521,null,153,null,119,null,1055,null,603,null,2071,null,762,null,4733,null,1436,null,5664,null,1468,null,9269,null,1771,null,9465,null,1938,null,12245,null,1971,null,7779,null,1938,null,15142,null,3050,null,20665,null,2672,null,17689,null,2627,null,15470,null,2184,null,12834,null,2222,null,11093,null,1909,null,7312,null,1496,null,11601,null,2114,null,8669,null,2187,null,8946,null,1733,null,6280,null,1528,null,301409,null,7444,null,185487,null,6261,null,115922,null,5121,null,23638,null,2914,null,17623,null,2394,null,10681,null,2094,null,12547,null,2487,null,7648,null,1785,null,7600,null,1679,null,6315,null,1477,null,5200,null,1316,null,2672,null,758,null,4234,null,1401,null,4830,null,1256,null,2349,null,1052,null,3561,null,1122,null,880,null,411,null,1542,null,730,null,432,null,286,null,1310,null,741,null,802,null,715,null,1549,null,709,null,509,null,604,null,577546,null,2915,null,213547,null,6708,null,0,null,281,null,213547,null,6708,null,45,null,75,null,1691,null,797,null,3304,null,1013,null,7209,null,1588,null,14207,null,1972,null,22359,null,3354,null,16565,null,2355,null,19171,null,2636,null,15633,null,2406,null,15593,null,2172,null,21598,null,2713,null,17733,null,2793,null,16219,null,2270,null,11513,null,1805,null,9180,null,1891,null,5863,null,1441,null,7799,null,1614,null,3426,null,899,null,3005,null,847,null,1434,null,660,null,363999,null,6645,null,222048,null,6545,null,141951,null,5887,null,28582,null,2997,null,24437,null,2397,null,18667,null,2402,null,15203,null,2608,null,12405,null,1937,null,8437,null,1411,null,7128,null,1520,null,6173,null,1366,null,4587,null,1297,null,2306,null,962,null,4345,null,870,null,2795,null,1060,null,1633,null,689,null,1333,null,688,null,1482,null,702,null,830,null,384,null,789,null,452,null,348,null,260,null,419,null,317,null,52,null,88,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
1284481,null,6471,null,583788,null,4288,null,280266,null,6435,null,0,null,285,null,280266,null,6435,null,0,null,285,null,742,null,588,null,1828,null,738,null,3307,null,837,null,2563,null,1290,null,5478,null,1244,null,3940,null,1177,null,9005,null,1590,null,8383,null,1893,null,11502,null,1981,null,20019,null,2961,null,24931,null,3508,null,23947,null,2517,null,22084,null,3179,null,19151,null,2481,null,18118,null,2640,null,28615,null,3205,null,18795,null,2471,null,34494,null,3157,null,23364,null,2563,null,303522,null,7437,null,174074,null,6343,null,129448,null,5651,null,23124,null,2579,null,17789,null,2515,null,13458,null,2030,null,11666,null,2067,null,6399,null,1350,null,7767,null,1455,null,6775,null,1647,null,6248,null,1408,null,4196,null,1197,null,4234,null,1209,null,5945,null,1540,null,5751,null,1562,null,3818,null,1353,null,3025,null,965,null,593,null,332,null,1486,null,562,null,1738,null,709,null,2040,null,897,null,1504,null,530,null,1892,null,869,null,700693,null,4409,null,330136,null,7104,null,0,null,285,null,330136,null,7104,null,121,null,147,null,1268,null,739,null,2338,null,736,null,4676,null,1250,null,3662,null,1040,null,5725,null,1198,null,7820,null,1749,null,10561,null,1795,null,9531,null,1941,null,12546,null,2123,null,32223,null,2727,null,30291,null,3435,null,32758,null,4089,null,26017,null,2690,null,22090,null,2878,null,21034,null,2640,null,29895,null,3053,null,21200,null,2701,null,36833,null,2460,null,19547,null,2138,null,370557,null,7701,null,206914,null,5875,null,163643,null,7171,null,32411,null,2958,null,19085,null,2906,null,14499,null,2504,null,13846,null,2279,null,11316,null,2217,null,9215,null,1744,null,6758,null,1633,null,7509,null,1495,null,5254,null,1335,null,5775,null,1599,null,7206,null,1688,null,7492,null,1947,null,4583,null,1225,null,2478,null,819,null,2603,null,879,null,1860,null,595,null,3744,null,975,null,3257,null,959,null,3220,null,844,null,1532,null,690,null,0400000US24,Maryland,24
315082,null,5575,null,150498,null,3793,null,60190,null,3520,null,0,null,283,null,60190,null,3520,null,221,null,224,null,139,null,160,null,55,null,92,null,590,null,370,null,1074,null,730,null,1770,null,842,null,763,null,539,null,2426,null,922,null,3080,null,968,null,2372,null,885,null,5892,null,1420,null,5806,null,1171,null,6428,null,1419,null,5075,null,1220,null,5649,null,1137,null,2832,null,916,null,4736,null,1255,null,3121,null,979,null,5348,null,1406,null,2813,null,790,null,90308,null,4196,null,46201,null,3286,null,44107,null,3573,null,7454,null,1486,null,6523,null,1428,null,4502,null,1483,null,5357,null,1671,null,3006,null,977,null,1443,null,582,null,2406,null,1188,null,1675,null,671,null,1553,null,766,null,788,null,535,null,2486,null,1000,null,1806,null,833,null,1177,null,561,null,1310,null,845,null,745,null,375,null,481,null,390,null,823,null,543,null,306,null,353,null,266,null,294,null,0,null,283,null,164584,null,3576,null,60326,null,3420,null,0,null,283,null,60326,null,3420,null,0,null,283,null,0,null,283,null,229,null,208,null,151,null,179,null,672,null,449,null,496,null,368,null,1221,null,616,null,2298,null,908,null,2990,null,1056,null,3592,null,1005,null,5949,null,1266,null,7662,null,1452,null,5932,null,1336,null,4138,null,1106,null,4308,null,956,null,3510,null,1227,null,5942,null,1379,null,4057,null,1326,null,3609,null,988,null,3570,null,1091,null,104258,null,4148,null,53839,null,3555,null,50419,null,3577,null,11923,null,2324,null,5562,null,1435,null,6019,null,1308,null,3961,null,1000,null,1970,null,676,null,3055,null,1037,null,3682,null,1260,null,2600,null,1021,null,1715,null,809,null,1564,null,693,null,1845,null,798,null,945,null,514,null,1942,null,799,null,734,null,472,null,628,null,439,null,775,null,569,null,740,null,410,null,255,null,202,null,190,null,247,null,314,null,245,null,0400000US25,Massachusetts,25
