B16005E_001E,B16005E_001EA,B16005E_001M,B16005E_001MA,B16005E_002E,B16005E_002EA,B16005E_002M,B16005E_002MA,B16005E_003E,B16005E_003EA,B16005E_003M,B16005E_003MA,B16005E_004E,B16005E_004EA,B16005E_004M,B16005E_004MA,B16005E_005E,B16005E_005EA,B16005E_005M,B16005E_005MA,B16005E_006E,B16005E_006EA,B16005E_006M,B16005E_006MA,B16005E_007E,B16005E_007EA,B16005E_007M,B16005E_007MA,B16005E_008E,B16005E_008EA,B16005E_008M,B16005E_008MA,B16005E_009E,B16005E_009EA,B16005E_009M,B16005E_009MA,B16005E_010E,B16005E_010EA,B16005E_010M,B16005E_010MA,B16005E_011E,B16005E_011EA,B16005E_011M,B16005E_011MA,GEO_ID,NAME,state
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US24,Maryland,24
2499,null,1357,null,1219,null,755,null,426,null,330,null,793,null,676,null,749,null,672,null,44,null,73,null,1280,null,792,null,435,null,482,null,845,null,597,null,494,null,345,null,351,null,504,null,0400000US25,Massachusetts,25
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US26,Michigan,26
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US27,Minnesota,27
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US28,Mississippi,28
3407,null,893,null,2675,null,841,null,1801,null,702,null,874,null,474,null,452,null,299,null,422,null,219,null,732,null,599,null,80,null,123,null,652,null,619,null,97,null,152,null,555,null,543,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US31,Nebraska,31
13307,null,903,null,11442,null,1338,null,8039,null,1572,null,3403,null,1077,null,2225,null,1022,null,1178,null,745,null,1865,null,911,null,194,null,145,null,1671,null,909,null,1070,null,723,null,601,null,470,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US34,New Jersey,34
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US35,New Mexico,35
5574,null,1364,null,4157,null,1096,null,3572,null,960,null,585,null,423,null,511,null,380,null,74,null,122,null,1417,null,744,null,778,null,629,null,639,null,456,null,245,null,240,null,394,null,332,null,0400000US36,New York,36
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US39,Ohio,39
2586,null,1165,null,1612,null,812,null,966,null,622,null,646,null,324,null,456,null,194,null,190,null,176,null,974,null,660,null,0,null,251,null,974,null,660,null,347,null,284,null,627,null,532,null,0400000US40,Oklahoma,40
12555,null,1805,null,7318,null,1549,null,5120,null,1218,null,2198,null,850,null,2198,null,850,null,0,null,275,null,5237,null,1621,null,505,null,261,null,4732,null,1515,null,3249,null,1092,null,1483,null,722,null,0400000US41,Oregon,41
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US42,Pennsylvania,42
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US44,Rhode Island,44
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US47,Tennessee,47
17348,null,2126,null,13656,null,2043,null,8196,null,1825,null,5460,null,1563,null,5413,null,1548,null,47,null,76,null,3692,null,1213,null,471,null,360,null,3221,null,1161,null,1686,null,664,null,1535,null,883,null,0400000US48,Texas,48
19938,null,1459,null,12863,null,1921,null,8478,null,2099,null,4385,null,1358,null,4050,null,1302,null,335,null,227,null,7075,null,1489,null,598,null,446,null,6477,null,1450,null,3426,null,759,null,3051,null,1017,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
5875,null,2168,null,5184,null,2079,null,3684,null,2119,null,1500,null,427,null,1041,null,426,null,459,null,487,null,691,null,497,null,577,null,483,null,114,null,142,null,114,null,142,null,0,null,287,null,0400000US51,Virginia,51
27687,null,1711,null,23159,null,1873,null,13593,null,1969,null,9566,null,1903,null,7033,null,1530,null,2533,null,991,null,4528,null,1463,null,858,null,434,null,3670,null,1335,null,1783,null,829,null,1887,null,841,null,0400000US53,Washington,53
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US54,West Virginia,54
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US72,Puerto Rico,72
