B23002D_001E,B23002D_001EA,B23002D_001M,B23002D_001MA,B23002D_002E,B23002D_002EA,B23002D_002M,B23002D_002MA,B23002D_003E,B23002D_003EA,B23002D_003M,B23002D_003MA,B23002D_004E,B23002D_004EA,B23002D_004M,B23002D_004MA,B23002D_005E,B23002D_005EA,B23002D_005M,B23002D_005MA,B23002D_006E,B23002D_006EA,B23002D_006M,B23002D_006MA,B23002D_007E,B23002D_007EA,B23002D_007M,B23002D_007MA,B23002D_008E,B23002D_008EA,B23002D_008M,B23002D_008MA,B23002D_009E,B23002D_009EA,B23002D_009M,B23002D_009MA,B23002D_010E,B23002D_010EA,B23002D_010M,B23002D_010MA,B23002D_011E,B23002D_011EA,B23002D_011M,B23002D_011MA,B23002D_012E,B23002D_012EA,B23002D_012M,B23002D_012MA,B23002D_013E,B23002D_013EA,B23002D_013M,B23002D_013MA,B23002D_014E,B23002D_014EA,B23002D_014M,B23002D_014MA,B23002D_015E,B23002D_015EA,B23002D_015M,B23002D_015MA,B23002D_016E,B23002D_016EA,B23002D_016M,B23002D_016MA,B23002D_017E,B23002D_017EA,B23002D_017M,B23002D_017MA,B23002D_018E,B23002D_018EA,B23002D_018M,B23002D_018MA,B23002D_019E,B23002D_019EA,B23002D_019M,B23002D_019MA,B23002D_020E,B23002D_020EA,B23002D_020M,B23002D_020MA,B23002D_021E,B23002D_021EA,B23002D_021M,B23002D_021MA,B23002D_022E,B23002D_022EA,B23002D_022M,B23002D_022MA,B23002D_023E,B23002D_023EA,B23002D_023M,B23002D_023MA,B23002D_024E,B23002D_024EA,B23002D_024M,B23002D_024MA,B23002D_025E,B23002D_025EA,B23002D_025M,B23002D_025MA,B23002D_026E,B23002D_026EA,B23002D_026M,B23002D_026MA,B23002D_027E,B23002D_027EA,B23002D_027M,B23002D_027MA,B23002D_028E,B23002D_028EA,B23002D_028M,B23002D_028MA,B23002D_029E,B23002D_029EA,B23002D_029M,B23002D_029MA,B23002D_030E,B23002D_030EA,B23002D_030M,B23002D_030MA,B23002D_031E,B23002D_031EA,B23002D_031M,B23002D_031MA,B23002D_032E,B23002D_032EA,B23002D_032M,B23002D_032MA,B23002D_033E,B23002D_033EA,B23002D_033M,B23002D_033MA,B23002D_034E,B23002D_034EA,B23002D_034M,B23002D_034MA,B23002D_035E,B23002D_035EA,B23002D_035M,B23002D_035MA,B23002D_036E,B23002D_036EA,B23002D_036M,B23002D_036MA,B23002D_037E,B23002D_037EA,B23002D_037M,B23002D_037MA,B23002D_038E,B23002D_038EA,B23002D_038M,B23002D_038MA,B23002D_039E,B23002D_039EA,B23002D_039M,B23002D_039MA,B23002D_040E,B23002D_040EA,B23002D_040M,B23002D_040MA,B23002D_041E,B23002D_041EA,B23002D_041M,B23002D_041MA,B23002D_042E,B23002D_042EA,B23002D_042M,B23002D_042MA,B23002D_043E,B23002D_043EA,B23002D_043M,B23002D_043MA,B23002D_044E,B23002D_044EA,B23002D_044M,B23002D_044MA,B23002D_045E,B23002D_045EA,B23002D_045M,B23002D_045MA,B23002D_046E,B23002D_046EA,B23002D_046M,B23002D_046MA,B23002D_047E,B23002D_047EA,B23002D_047M,B23002D_047MA,B23002D_048E,B23002D_048EA,B23002D_048M,B23002D_048MA,B23002D_049E,B23002D_049EA,B23002D_049M,B23002D_049MA,B23002D_050E,B23002D_050EA,B23002D_050M,B23002D_050MA,B23002D_051E,B23002D_051EA,B23002D_051M,B23002D_051MA,B23002D_052E,B23002D_052EA,B23002D_052M,B23002D_052MA,B23002D_053E,B23002D_053EA,B23002D_053M,B23002D_053MA,B23002D_054E,B23002D_054EA,B23002D_054M,B23002D_054MA,B23002D_055E,B23002D_055EA,B23002D_055M,B23002D_055MA,B23002D_056E,B23002D_056EA,B23002D_056M,B23002D_056MA,B23002D_057E,B23002D_057EA,B23002D_057M,B23002D_057MA,B23002D_058E,B23002D_058EA,B23002D_058M,B23002D_058MA,B23002D_059E,B23002D_059EA,B23002D_059M,B23002D_059MA,B23002D_060E,B23002D_060EA,B23002D_060M,B23002D_060MA,B23002D_061E,B23002D_061EA,B23002D_061M,B23002D_061MA,B23002D_062E,B23002D_062EA,B23002D_062M,B23002D_062MA,B23002D_063E,B23002D_063EA,B23002D_063M,B23002D_063MA,B23002D_064E,B23002D_064EA,B23002D_064M,B23002D_064MA,B23002D_065E,B23002D_065EA,B23002D_065M,B23002D_065MA,B23002D_066E,B23002D_066EA,B23002D_066M,B23002D_066MA,B23002D_067E,B23002D_067EA,B23002D_067M,B23002D_067MA,B23002D_068E,B23002D_068EA,B23002D_068M,B23002D_068MA,B23002D_069E,B23002D_069EA,B23002D_069M,B23002D_069MA,B23002D_070E,B23002D_070EA,B23002D_070M,B23002D_070MA,B23002D_071E,B23002D_071EA,B23002D_071M,B23002D_071MA,B23002D_072E,B23002D_072EA,B23002D_072M,B23002D_072MA,B23002D_073E,B23002D_073EA,B23002D_073M,B23002D_073MA,B23002D_074E,B23002D_074EA,B23002D_074M,B23002D_074MA,B23002D_075E,B23002D_075EA,B23002D_075M,B23002D_075MA,B23002D_076E,B23002D_076EA,B23002D_076M,B23002D_076MA,B23002D_077E,B23002D_077EA,B23002D_077M,B23002D_077MA,B23002D_078E,B23002D_078EA,B23002D_078M,B23002D_078MA,B23002D_079E,B23002D_079EA,B23002D_079M,B23002D_079MA,GEO_ID,NAME,state
225446,null,3860,null,110440,null,2959,null,9775,null,1497,null,2116,null,767,null,328,null,543,null,1788,null,574,null,1254,null,446,null,534,null,326,null,7659,null,1209,null,10663,null,1641,null,6365,null,1264,null,248,null,289,null,6117,null,1236,null,5021,null,1082,null,1096,null,747,null,4298,null,1305,null,71036,null,2127,null,64781,null,2152,null,300,null,239,null,64481,null,2144,null,60300,null,2408,null,4181,null,1223,null,6255,null,1506,null,10606,null,943,null,8041,null,1097,null,0,null,296,null,8041,null,1097,null,6869,null,1188,null,1172,null,495,null,2565,null,834,null,2863,null,774,null,1409,null,536,null,1287,null,491,null,122,null,142,null,1454,null,535,null,5497,null,1018,null,697,null,366,null,697,null,366,null,0,null,296,null,4800,null,1000,null,115006,null,2358,null,7864,null,1230,null,2014,null,632,null,0,null,296,null,2014,null,632,null,1698,null,598,null,316,null,268,null,5850,null,1131,null,9339,null,1034,null,5048,null,953,null,26,null,45,null,5022,null,957,null,4075,null,908,null,947,null,617,null,4291,null,958,null,74549,null,1928,null,51673,null,2349,null,113,null,149,null,51560,null,2362,null,47236,null,2311,null,4324,null,926,null,22876,null,2041,null,13532,null,815,null,6482,null,1051,null,0,null,296,null,6482,null,1051,null,6036,null,1007,null,446,null,334,null,7050,null,888,null,3617,null,825,null,742,null,373,null,742,null,373,null,0,null,296,null,2875,null,795,null,6105,null,821,null,149,null,178,null,149,null,178,null,0,null,296,null,5956,null,775,null,0400000US13,Georgia,13
421270,null,7674,null,193386,null,4625,null,11094,null,941,null,4002,null,870,null,0,null,275,null,4002,null,870,null,3451,null,826,null,551,null,264,null,7092,null,881,null,10940,null,1345,null,8826,null,1312,null,238,null,204,null,8588,null,1342,null,7646,null,1279,null,942,null,414,null,2114,null,671,null,93039,null,3554,null,84934,null,3262,null,1910,null,660,null,83024,null,3292,null,78410,null,3168,null,4614,null,1071,null,8105,null,1396,null,33245,null,1205,null,26119,null,1510,null,252,null,286,null,25867,null,1526,null,24910,null,1464,null,957,null,475,null,7126,null,1246,null,12007,null,1162,null,4806,null,914,null,4496,null,856,null,310,null,208,null,7201,null,1103,null,33061,null,1207,null,4125,null,773,null,4027,null,749,null,98,null,116,null,28936,null,1166,null,227884,null,4446,null,7859,null,1031,null,2590,null,669,null,0,null,275,null,2590,null,669,null,2408,null,643,null,182,null,158,null,5269,null,879,null,11327,null,1233,null,8690,null,1213,null,46,null,77,null,8644,null,1225,null,7780,null,1116,null,864,null,516,null,2637,null,693,null,104524,null,2817,null,88674,null,3291,null,632,null,392,null,88042,null,3238,null,85679,null,3323,null,2363,null,682,null,15850,null,2065,null,37333,null,1240,null,25066,null,1448,null,0,null,275,null,25066,null,1448,null,24611,null,1479,null,455,null,253,null,12267,null,1430,null,13560,null,1191,null,4800,null,945,null,4716,null,933,null,84,null,117,null,8760,null,1058,null,53281,null,1371,null,4249,null,913,null,4046,null,919,null,203,null,167,null,49032,null,1450,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
445467,null,3643,null,216808,null,2537,null,16689,null,1530,null,4975,null,968,null,0,null,269,null,4975,null,968,null,3592,null,803,null,1383,null,618,null,11714,null,1432,null,19982,null,1409,null,11970,null,1431,null,0,null,269,null,11970,null,1431,null,10328,null,1409,null,1642,null,588,null,8012,null,1311,null,132404,null,1825,null,123174,null,2474,null,194,null,211,null,122980,null,2484,null,113359,null,2811,null,9621,null,1781,null,9230,null,1651,null,26346,null,750,null,21243,null,1101,null,0,null,269,null,21243,null,1101,null,19546,null,1157,null,1697,null,553,null,5103,null,1049,null,9440,null,1010,null,4583,null,916,null,4474,null,907,null,109,null,134,null,4857,null,987,null,11947,null,967,null,1346,null,475,null,1197,null,473,null,149,null,180,null,10601,null,957,null,228659,null,2544,null,13532,null,1198,null,4375,null,1171,null,0,null,269,null,4375,null,1171,null,3407,null,1021,null,968,null,583,null,9157,null,1289,null,18563,null,1079,null,11597,null,1540,null,123,null,190,null,11474,null,1524,null,9767,null,1386,null,1707,null,611,null,6966,null,1265,null,137950,null,1774,null,102840,null,2842,null,0,null,269,null,102840,null,2842,null,96484,null,2964,null,6356,null,1354,null,35110,null,2932,null,30526,null,970,null,19217,null,1442,null,0,null,269,null,19217,null,1442,null,18159,null,1446,null,1058,null,549,null,11309,null,1346,null,10080,null,1234,null,2094,null,655,null,2047,null,654,null,47,null,81,null,7986,null,1189,null,18008,null,1184,null,1482,null,558,null,1482,null,558,null,0,null,269,null,16526,null,1181,null,0400000US17,Illinois,17
69791,null,1900,null,32227,null,1504,null,2088,null,597,null,739,null,324,null,0,null,269,null,739,null,324,null,739,null,324,null,0,null,269,null,1349,null,461,null,5872,null,1389,null,2980,null,933,null,0,null,269,null,2980,null,933,null,2617,null,949,null,363,null,195,null,2892,null,1085,null,19594,null,1791,null,17321,null,1799,null,231,null,279,null,17090,null,1745,null,16223,null,1766,null,867,null,482,null,2273,null,681,null,2153,null,748,null,1749,null,718,null,0,null,269,null,1749,null,718,null,1685,null,714,null,64,null,102,null,404,null,272,null,1018,null,406,null,518,null,302,null,518,null,302,null,0,null,269,null,500,null,303,null,1502,null,542,null,199,null,214,null,199,null,214,null,0,null,269,null,1303,null,522,null,37564,null,1851,null,2801,null,750,null,569,null,337,null,0,null,269,null,569,null,337,null,569,null,337,null,0,null,269,null,2232,null,734,null,4081,null,928,null,2733,null,674,null,0,null,269,null,2733,null,674,null,2351,null,630,null,382,null,361,null,1348,null,685,null,24114,null,1473,null,14862,null,1670,null,0,null,269,null,14862,null,1670,null,13747,null,1635,null,1115,null,538,null,9252,null,1289,null,3184,null,809,null,1294,null,485,null,0,null,269,null,1294,null,485,null,1294,null,485,null,0,null,269,null,1890,null,627,null,1518,null,548,null,495,null,316,null,368,null,284,null,127,null,194,null,1023,null,497,null,1866,null,722,null,0,null,269,null,0,null,269,null,0,null,269,null,1866,null,722,null,0400000US18,Indiana,18
35905,null,1742,null,15967,null,1444,null,993,null,464,null,272,null,244,null,0,null,228,null,272,null,244,null,272,null,244,null,0,null,228,null,721,null,387,null,2242,null,624,null,1838,null,607,null,0,null,228,null,1838,null,607,null,1797,null,601,null,41,null,75,null,404,null,319,null,10186,null,1339,null,8834,null,1211,null,0,null,228,null,8834,null,1211,null,8548,null,1128,null,286,null,281,null,1352,null,726,null,1700,null,451,null,1145,null,353,null,0,null,228,null,1145,null,353,null,1145,null,353,null,0,null,228,null,555,null,340,null,195,null,127,null,62,null,73,null,62,null,73,null,0,null,228,null,133,null,112,null,651,null,289,null,162,null,172,null,114,null,139,null,48,null,95,null,489,null,265,null,19938,null,1389,null,1366,null,708,null,473,null,313,null,0,null,228,null,473,null,313,null,404,null,305,null,69,null,91,null,893,null,682,null,2490,null,895,null,1462,null,691,null,0,null,228,null,1462,null,691,null,1462,null,691,null,0,null,228,null,1028,null,548,null,13149,null,1264,null,8594,null,1167,null,0,null,228,null,8594,null,1167,null,8233,null,1175,null,361,null,242,null,4555,null,1015,null,1795,null,479,null,1149,null,309,null,0,null,228,null,1149,null,309,null,1149,null,309,null,0,null,228,null,646,null,338,null,574,null,288,null,178,null,180,null,178,null,180,null,0,null,228,null,396,null,268,null,564,null,315,null,0,null,228,null,0,null,228,null,0,null,228,null,564,null,315,null,0400000US19,Iowa,19
48133,null,1381,null,22513,null,1041,null,1858,null,601,null,327,null,223,null,0,null,244,null,327,null,223,null,177,null,164,null,150,null,176,null,1531,null,563,null,3200,null,712,null,1994,null,694,null,125,null,221,null,1869,null,663,null,1670,null,716,null,199,null,281,null,1206,null,488,null,13822,null,1044,null,12791,null,1001,null,0,null,244,null,12791,null,1001,null,12221,null,1086,null,570,null,414,null,1031,null,388,null,2111,null,293,null,1639,null,302,null,0,null,244,null,1639,null,302,null,1607,null,299,null,32,null,40,null,472,null,286,null,778,null,390,null,632,null,366,null,632,null,366,null,0,null,244,null,146,null,155,null,744,null,270,null,320,null,246,null,320,null,246,null,0,null,244,null,424,null,217,null,25620,null,970,null,1509,null,573,null,387,null,380,null,0,null,244,null,387,null,380,null,238,null,205,null,149,null,243,null,1122,null,433,null,3177,null,802,null,1681,null,652,null,74,null,125,null,1607,null,634,null,1553,null,632,null,54,null,85,null,1496,null,663,null,16067,null,1035,null,11954,null,1164,null,41,null,85,null,11913,null,1158,null,11376,null,1148,null,537,null,326,null,4113,null,726,null,3441,null,527,null,2237,null,560,null,0,null,244,null,2237,null,560,null,2185,null,562,null,52,null,92,null,1204,null,467,null,355,null,196,null,71,null,90,null,71,null,90,null,0,null,244,null,284,null,179,null,1071,null,252,null,106,null,126,null,106,null,126,null,0,null,244,null,965,null,222,null,0400000US20,Kansas,20
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US21,Kentucky,21
50722,null,2086,null,23687,null,1523,null,2520,null,847,null,1163,null,664,null,0,null,281,null,1163,null,664,null,1007,null,631,null,156,null,182,null,1357,null,473,null,1574,null,539,null,1061,null,462,null,84,null,131,null,977,null,474,null,977,null,474,null,0,null,281,null,513,null,313,null,15232,null,1499,null,13315,null,1707,null,98,null,138,null,13217,null,1700,null,12696,null,1639,null,521,null,446,null,1917,null,670,null,2767,null,680,null,2007,null,577,null,0,null,281,null,2007,null,577,null,1756,null,529,null,251,null,222,null,760,null,408,null,545,null,391,null,325,null,352,null,325,null,352,null,0,null,281,null,220,null,235,null,1049,null,414,null,104,null,115,null,104,null,115,null,0,null,281,null,945,null,410,null,27035,null,1280,null,931,null,505,null,424,null,329,null,0,null,281,null,424,null,329,null,424,null,329,null,0,null,281,null,507,null,350,null,2925,null,788,null,1826,null,776,null,0,null,281,null,1826,null,776,null,1399,null,680,null,427,null,429,null,1099,null,553,null,16403,null,1229,null,11166,null,1364,null,115,null,122,null,11051,null,1406,null,10484,null,1394,null,567,null,374,null,5237,null,1158,null,4070,null,907,null,2007,null,694,null,0,null,281,null,2007,null,694,null,2007,null,694,null,0,null,281,null,2063,null,721,null,632,null,334,null,257,null,223,null,257,null,223,null,0,null,281,null,375,null,239,null,2074,null,689,null,84,null,98,null,84,null,98,null,0,null,281,null,1990,null,670,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
232819,null,2512,null,110983,null,1550,null,7189,null,987,null,1580,null,507,null,0,null,285,null,1580,null,507,null,1091,null,430,null,489,null,318,null,5609,null,970,null,8534,null,995,null,4542,null,807,null,169,null,185,null,4373,null,847,null,4084,null,803,null,289,null,224,null,3992,null,816,null,68358,null,1222,null,63240,null,1461,null,501,null,347,null,62739,null,1552,null,60687,null,1744,null,2052,null,674,null,5118,null,1211,null,14400,null,594,null,12074,null,958,null,0,null,285,null,12074,null,958,null,11345,null,919,null,729,null,493,null,2326,null,746,null,4968,null,782,null,2844,null,716,null,2739,null,711,null,105,null,125,null,2124,null,591,null,7534,null,923,null,1827,null,567,null,1735,null,573,null,92,null,97,null,5707,null,714,null,121836,null,1547,null,5946,null,950,null,1293,null,490,null,0,null,285,null,1293,null,490,null,858,null,353,null,435,null,293,null,4653,null,709,null,8310,null,821,null,5256,null,960,null,87,null,98,null,5169,null,964,null,4554,null,933,null,615,null,409,null,3054,null,703,null,76234,null,1376,null,58478,null,2434,null,209,null,195,null,58269,null,2459,null,55279,null,2746,null,2990,null,935,null,17756,null,2101,null,17102,null,724,null,11518,null,922,null,0,null,285,null,11518,null,922,null,10788,null,999,null,730,null,437,null,5584,null,819,null,4870,null,857,null,1835,null,624,null,1835,null,624,null,0,null,285,null,3035,null,733,null,9374,null,775,null,577,null,359,null,577,null,359,null,0,null,285,null,8797,null,805,null,0400000US24,Maryland,24
259954,null,2472,null,126289,null,1545,null,8653,null,1016,null,2119,null,603,null,0,null,283,null,2119,null,603,null,1348,null,495,null,771,null,407,null,6534,null,959,null,12525,null,1133,null,8061,null,1205,null,0,null,283,null,8061,null,1205,null,7404,null,1108,null,657,null,369,null,4464,null,1104,null,82687,null,1479,null,74817,null,1911,null,260,null,286,null,74557,null,1948,null,70050,null,2020,null,4507,null,1165,null,7870,null,1367,null,12650,null,713,null,9229,null,1008,null,0,null,283,null,9229,null,1008,null,8171,null,1017,null,1058,null,554,null,3421,null,857,null,3267,null,572,null,919,null,397,null,871,null,393,null,48,null,74,null,2348,null,672,null,6507,null,765,null,672,null,357,null,554,null,341,null,118,null,100,null,5835,null,781,null,133665,null,1867,null,9462,null,1220,null,3485,null,1025,null,0,null,283,null,3485,null,1025,null,2876,null,902,null,609,null,441,null,5977,null,1320,null,14401,null,1081,null,9126,null,1220,null,0,null,283,null,9126,null,1220,null,7987,null,1135,null,1139,null,548,null,5275,null,949,null,84477,null,1404,null,65023,null,2130,null,0,null,283,null,65023,null,2130,null,59843,null,2319,null,5180,null,1255,null,19454,null,2039,null,13180,null,490,null,8140,null,930,null,0,null,283,null,8140,null,930,null,7348,null,1004,null,792,null,409,null,5040,null,881,null,4422,null,775,null,872,null,380,null,826,null,376,null,46,null,74,null,3550,null,777,null,7723,null,712,null,383,null,323,null,383,null,323,null,0,null,283,null,7340,null,737,null,0400000US25,Massachusetts,25
184250,null,2567,null,89200,null,1754,null,6045,null,767,null,1601,null,387,null,0,null,244,null,1601,null,387,null,1394,null,385,null,207,null,143,null,4444,null,694,null,10313,null,1112,null,4943,null,1090,null,0,null,244,null,4943,null,1090,null,4263,null,956,null,680,null,412,null,5370,null,969,null,56409,null,1423,null,51565,null,1683,null,121,null,194,null,51444,null,1704,null,48458,null,1854,null,2986,null,777,null,4844,null,1158,null,9201,null,703,null,6908,null,870,null,0,null,244,null,6908,null,870,null,6067,null,897,null,841,null,475,null,2293,null,691,null,3672,null,737,null,1602,null,546,null,1279,null,462,null,323,null,259,null,2070,null,698,null,3560,null,843,null,450,null,262,null,450,null,262,null,0,null,244,null,3110,null,830,null,95050,null,1679,null,7400,null,1074,null,1567,null,498,null,0,null,244,null,1567,null,498,null,1336,null,464,null,231,null,167,null,5833,null,1028,null,9066,null,1015,null,5177,null,857,null,0,null,244,null,5177,null,857,null,4301,null,758,null,876,null,318,null,3889,null,855,null,59738,null,1477,null,39170,null,2143,null,118,null,185,null,39052,null,2138,null,34361,null,2194,null,4691,null,1171,null,20568,null,2010,null,10251,null,927,null,6115,null,997,null,0,null,244,null,6115,null,997,null,5683,null,888,null,432,null,332,null,4136,null,935,null,3667,null,783,null,1241,null,584,null,860,null,434,null,381,null,362,null,2426,null,701,null,4928,null,834,null,456,null,302,null,374,null,282,null,82,null,135,null,4472,null,791,null,0400000US26,Michigan,26
141311,null,1976,null,67209,null,1375,null,6461,null,823,null,2890,null,735,null,0,null,213,null,2890,null,735,null,1719,null,588,null,1171,null,538,null,3571,null,626,null,8890,null,758,null,6472,null,1016,null,0,null,213,null,6472,null,1016,null,5296,null,956,null,1176,null,452,null,2418,null,836,null,43351,null,1092,null,38740,null,1369,null,0,null,213,null,38740,null,1369,null,36137,null,1622,null,2603,null,735,null,4611,null,1090,null,4547,null,500,null,2929,null,530,null,0,null,213,null,2929,null,530,null,2759,null,543,null,170,null,124,null,1618,null,545,null,2155,null,497,null,455,null,279,null,310,null,181,null,145,null,177,null,1700,null,497,null,1805,null,579,null,350,null,245,null,274,null,202,null,76,null,127,null,1455,null,530,null,74102,null,1543,null,6798,null,888,null,2314,null,672,null,0,null,213,null,2314,null,672,null,1647,null,436,null,667,null,391,null,4484,null,787,null,8518,null,909,null,6161,null,1023,null,0,null,213,null,6161,null,1023,null,4727,null,1039,null,1434,null,575,null,2357,null,652,null,46595,null,1329,null,34727,null,1640,null,0,null,213,null,34727,null,1640,null,32182,null,1687,null,2545,null,783,null,11868,null,1493,null,7184,null,609,null,3698,null,669,null,0,null,213,null,3698,null,669,null,3215,null,662,null,483,null,345,null,3486,null,712,null,1355,null,428,null,294,null,197,null,237,null,185,null,57,null,98,null,1061,null,423,null,3652,null,626,null,332,null,300,null,332,null,300,null,0,null,213,null,3320,null,575,null,0400000US27,Minnesota,27
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US28,Mississippi,28
68253,null,2285,null,33222,null,1579,null,2699,null,801,null,628,null,308,null,166,null,165,null,462,null,244,null,462,null,244,null,0,null,259,null,2071,null,760,null,3664,null,904,null,1860,null,580,null,67,null,77,null,1793,null,565,null,1604,null,525,null,189,null,175,null,1804,null,693,null,20271,null,1257,null,18512,null,1146,null,0,null,259,null,18512,null,1146,null,18066,null,1197,null,446,null,414,null,1759,null,685,null,3310,null,567,null,2894,null,530,null,0,null,259,null,2894,null,530,null,2807,null,504,null,87,null,153,null,416,null,193,null,1224,null,514,null,694,null,430,null,694,null,430,null,0,null,259,null,530,null,332,null,2054,null,594,null,307,null,212,null,307,null,212,null,0,null,259,null,1747,null,605,null,35031,null,1610,null,2854,null,844,null,1412,null,555,null,0,null,259,null,1412,null,555,null,1168,null,550,null,244,null,158,null,1442,null,536,null,3005,null,686,null,2034,null,710,null,0,null,259,null,2034,null,710,null,2034,null,710,null,0,null,259,null,971,null,518,null,21993,null,1086,null,15784,null,1433,null,173,null,183,null,15611,null,1462,null,14594,null,1508,null,1017,null,490,null,6209,null,1068,null,3927,null,578,null,2856,null,595,null,0,null,259,null,2856,null,595,null,2840,null,599,null,16,null,24,null,1071,null,404,null,971,null,425,null,469,null,315,null,469,null,315,null,0,null,259,null,502,null,273,null,2281,null,624,null,166,null,132,null,166,null,132,null,0,null,259,null,2115,null,611,null,0400000US29,Missouri,29
