B24010G_001E,B24010G_001EA,B24010G_001M,B24010G_001MA,B24010G_002E,B24010G_002EA,B24010G_002M,B24010G_002MA,B24010G_003E,B24010G_003EA,B24010G_003M,B24010G_003MA,B24010G_004E,B24010G_004EA,B24010G_004M,B24010G_004MA,B24010G_005E,B24010G_005EA,B24010G_005M,B24010G_005MA,B24010G_006E,B24010G_006EA,B24010G_006M,B24010G_006MA,B24010G_007E,B24010G_007EA,B24010G_007M,B24010G_007MA,B24010G_008E,B24010G_008EA,B24010G_008M,B24010G_008MA,B24010G_009E,B24010G_009EA,B24010G_009M,B24010G_009MA,B24010G_010E,B24010G_010EA,B24010G_010M,B24010G_010MA,B24010G_011E,B24010G_011EA,B24010G_011M,B24010G_011MA,B24010G_012E,B24010G_012EA,B24010G_012M,B24010G_012MA,B24010G_013E,B24010G_013EA,B24010G_013M,B24010G_013MA,B24010G_014E,B24010G_014EA,B24010G_014M,B24010G_014MA,B24010G_015E,B24010G_015EA,B24010G_015M,B24010G_015MA,B24010G_016E,B24010G_016EA,B24010G_016M,B24010G_016MA,B24010G_017E,B24010G_017EA,B24010G_017M,B24010G_017MA,B24010G_018E,B24010G_018EA,B24010G_018M,B24010G_018MA,B24010G_019E,B24010G_019EA,B24010G_019M,B24010G_019MA,B24010G_020E,B24010G_020EA,B24010G_020M,B24010G_020MA,B24010G_021E,B24010G_021EA,B24010G_021M,B24010G_021MA,B24010G_022E,B24010G_022EA,B24010G_022M,B24010G_022MA,B24010G_023E,B24010G_023EA,B24010G_023M,B24010G_023MA,B24010G_024E,B24010G_024EA,B24010G_024M,B24010G_024MA,B24010G_025E,B24010G_025EA,B24010G_025M,B24010G_025MA,B24010G_026E,B24010G_026EA,B24010G_026M,B24010G_026MA,B24010G_027E,B24010G_027EA,B24010G_027M,B24010G_027MA,B24010G_028E,B24010G_028EA,B24010G_028M,B24010G_028MA,B24010G_029E,B24010G_029EA,B24010G_029M,B24010G_029MA,B24010G_030E,B24010G_030EA,B24010G_030M,B24010G_030MA,B24010G_031E,B24010G_031EA,B24010G_031M,B24010G_031MA,B24010G_032E,B24010G_032EA,B24010G_032M,B24010G_032MA,B24010G_033E,B24010G_033EA,B24010G_033M,B24010G_033MA,B24010G_034E,B24010G_034EA,B24010G_034M,B24010G_034MA,B24010G_035E,B24010G_035EA,B24010G_035M,B24010G_035MA,B24010G_036E,B24010G_036EA,B24010G_036M,B24010G_036MA,B24010G_037E,B24010G_037EA,B24010G_037M,B24010G_037MA,B24010G_038E,B24010G_038EA,B24010G_038M,B24010G_038MA,B24010G_039E,B24010G_039EA,B24010G_039M,B24010G_039MA,B24010G_040E,B24010G_040EA,B24010G_040M,B24010G_040MA,B24010G_041E,B24010G_041EA,B24010G_041M,B24010G_041MA,B24010G_042E,B24010G_042EA,B24010G_042M,B24010G_042MA,B24010G_043E,B24010G_043EA,B24010G_043M,B24010G_043MA,B24010G_044E,B24010G_044EA,B24010G_044M,B24010G_044MA,B24010G_045E,B24010G_045EA,B24010G_045M,B24010G_045MA,B24010G_046E,B24010G_046EA,B24010G_046M,B24010G_046MA,B24010G_047E,B24010G_047EA,B24010G_047M,B24010G_047MA,B24010G_048E,B24010G_048EA,B24010G_048M,B24010G_048MA,B24010G_049E,B24010G_049EA,B24010G_049M,B24010G_049MA,B24010G_050E,B24010G_050EA,B24010G_050M,B24010G_050MA,B24010G_051E,B24010G_051EA,B24010G_051M,B24010G_051MA,B24010G_052E,B24010G_052EA,B24010G_052M,B24010G_052MA,B24010G_053E,B24010G_053EA,B24010G_053M,B24010G_053MA,B24010G_054E,B24010G_054EA,B24010G_054M,B24010G_054MA,B24010G_055E,B24010G_055EA,B24010G_055M,B24010G_055MA,B24010G_056E,B24010G_056EA,B24010G_056M,B24010G_056MA,B24010G_057E,B24010G_057EA,B24010G_057M,B24010G_057MA,B24010G_058E,B24010G_058EA,B24010G_058M,B24010G_058MA,B24010G_059E,B24010G_059EA,B24010G_059M,B24010G_059MA,B24010G_060E,B24010G_060EA,B24010G_060M,B24010G_060MA,B24010G_061E,B24010G_061EA,B24010G_061M,B24010G_061MA,B24010G_062E,B24010G_062EA,B24010G_062M,B24010G_062MA,B24010G_063E,B24010G_063EA,B24010G_063M,B24010G_063MA,GEO_ID,NAME,state
47865,null,4689,null,22152,null,2633,null,7443,null,1363,null,2944,null,841,null,2347,null,762,null,25,null,45,null,572,null,424,null,4499,null,1187,null,922,null,470,null,707,null,450,null,208,null,196,null,515,null,628,null,205,null,197,null,709,null,366,null,566,null,377,null,667,null,544,null,3578,null,1272,null,43,null,77,null,1123,null,884,null,1263,null,689,null,915,null,457,null,234,null,214,null,4586,null,1358,null,2957,null,1109,null,1629,null,821,null,332,null,301,null,3422,null,915,null,2058,null,828,null,1364,null,525,null,2791,null,913,null,1164,null,649,null,1627,null,697,null,25713,null,3179,null,10308,null,1915,null,3227,null,902,null,2306,null,896,null,0,null,296,null,921,null,451,null,7081,null,1473,null,501,null,325,null,0,null,296,null,165,null,162,null,322,null,298,null,260,null,187,null,2957,null,1092,null,499,null,364,null,2377,null,845,null,4986,null,1392,null,923,null,473,null,506,null,401,null,1515,null,748,null,691,null,544,null,1351,null,634,null,9118,null,2095,null,2758,null,826,null,6360,null,1802,null,7,null,15,null,38,null,72,null,0,null,296,null,38,null,72,null,1256,null,601,null,709,null,442,null,547,null,358,null,0400000US13,Georgia,13
126719,null,7104,null,64181,null,4579,null,14676,null,2139,null,6655,null,1235,null,5173,null,1233,null,489,null,408,null,993,null,446,null,8021,null,1638,null,603,null,447,null,1468,null,777,null,352,null,315,null,510,null,348,null,494,null,359,null,2051,null,765,null,1618,null,773,null,925,null,641,null,15617,null,2427,null,233,null,156,null,4738,null,1081,null,4940,null,1339,null,3965,null,1152,null,1741,null,775,null,9796,null,1514,null,5131,null,1122,null,4665,null,1105,null,534,null,381,null,13505,null,2056,null,9018,null,1611,null,4487,null,1312,null,10053,null,2125,null,3463,null,1419,null,6590,null,1443,null,62538,null,4202,null,20824,null,2052,null,6577,null,1349,null,4153,null,1143,null,269,null,248,null,2155,null,620,null,14247,null,1594,null,169,null,165,null,492,null,411,null,670,null,550,null,2147,null,929,null,599,null,331,null,6115,null,1250,null,1093,null,620,null,2962,null,929,null,14287,null,1673,null,2182,null,764,null,1039,null,479,null,5194,null,1019,null,1569,null,540,null,4303,null,1122,null,24368,null,2931,null,9155,null,1697,null,15213,null,2272,null,179,null,156,null,379,null,386,null,158,null,260,null,221,null,291,null,2501,null,783,null,1160,null,614,null,1341,null,554,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
65563,null,4685,null,33440,null,3053,null,10055,null,1653,null,3430,null,825,null,2295,null,764,null,0,null,269,null,1135,null,441,null,6625,null,1488,null,1003,null,533,null,1066,null,725,null,118,null,138,null,534,null,442,null,758,null,485,null,1398,null,577,null,1074,null,488,null,674,null,363,null,6249,null,1309,null,444,null,421,null,2080,null,923,null,1944,null,776,null,893,null,435,null,888,null,370,null,7355,null,1659,null,4238,null,1252,null,3117,null,1038,null,0,null,269,null,2886,null,925,null,1314,null,574,null,1572,null,664,null,6895,null,1343,null,2578,null,740,null,4317,null,1187,null,32123,null,2899,null,12334,null,1656,null,3321,null,926,null,1670,null,613,null,0,null,269,null,1651,null,692,null,9013,null,1253,null,459,null,335,null,113,null,184,null,506,null,323,null,751,null,393,null,332,null,288,null,3469,null,835,null,851,null,444,null,2532,null,710,null,7316,null,1491,null,951,null,453,null,213,null,187,null,3110,null,929,null,740,null,379,null,2302,null,706,null,9477,null,1570,null,3353,null,979,null,6124,null,1119,null,0,null,269,null,469,null,416,null,37,null,58,null,432,null,413,null,2527,null,858,null,1808,null,807,null,719,null,324,null,0400000US17,Illinois,17
32301,null,2767,null,16105,null,1655,null,3454,null,841,null,1286,null,608,null,1110,null,567,null,0,null,269,null,176,null,172,null,2168,null,676,null,432,null,270,null,304,null,211,null,440,null,441,null,316,null,331,null,93,null,160,null,336,null,205,null,46,null,75,null,201,null,221,null,3464,null,953,null,161,null,289,null,500,null,388,null,1961,null,801,null,652,null,344,null,190,null,200,null,1550,null,520,null,1058,null,428,null,492,null,224,null,156,null,145,null,2478,null,722,null,1618,null,652,null,860,null,348,null,5003,null,1011,null,3363,null,965,null,1640,null,714,null,16196,null,2059,null,3638,null,763,null,1117,null,389,null,703,null,317,null,0,null,269,null,414,null,263,null,2521,null,659,null,20,null,36,null,0,null,269,null,31,null,55,null,416,null,252,null,279,null,338,null,583,null,320,null,159,null,157,null,1033,null,402,null,5061,null,1244,null,1103,null,500,null,462,null,478,null,1420,null,512,null,523,null,310,null,1553,null,713,null,5843,null,1185,null,2908,null,875,null,2935,null,800,null,0,null,269,null,0,null,269,null,0,null,269,null,0,null,269,null,1654,null,675,null,1284,null,628,null,370,null,253,null,0400000US18,Indiana,18
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US19,Iowa,19
23666,null,2504,null,12355,null,1848,null,3386,null,985,null,1812,null,632,null,1081,null,545,null,315,null,298,null,416,null,293,null,1574,null,647,null,323,null,232,null,283,null,237,null,20,null,42,null,143,null,164,null,16,null,28,null,371,null,386,null,260,null,225,null,158,null,173,null,2619,null,809,null,62,null,90,null,250,null,190,null,1574,null,692,null,589,null,441,null,144,null,163,null,1396,null,585,null,768,null,442,null,628,null,354,null,71,null,82,null,1881,null,749,null,1264,null,597,null,617,null,434,null,3002,null,934,null,1487,null,620,null,1515,null,582,null,11311,null,1639,null,3350,null,811,null,1512,null,595,null,984,null,529,null,0,null,244,null,528,null,403,null,1838,null,526,null,0,null,244,null,0,null,244,null,268,null,235,null,160,null,167,null,57,null,98,null,777,null,354,null,0,null,244,null,576,null,295,null,2964,null,687,null,1069,null,393,null,62,null,71,null,933,null,411,null,300,null,312,null,600,null,358,null,4279,null,1088,null,1075,null,426,null,3204,null,932,null,243,null,351,null,18,null,32,null,0,null,244,null,18,null,32,null,457,null,318,null,190,null,191,null,267,null,237,null,0400000US20,Kansas,20
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US21,Kentucky,21
17933,null,2481,null,10063,null,1680,null,1927,null,797,null,909,null,547,null,760,null,498,null,15,null,26,null,134,null,156,null,1018,null,526,null,59,null,83,null,66,null,127,null,76,null,105,null,36,null,69,null,10,null,17,null,396,null,283,null,195,null,284,null,180,null,198,null,3084,null,1035,null,169,null,286,null,1068,null,568,null,1121,null,830,null,503,null,446,null,223,null,214,null,930,null,446,null,443,null,236,null,487,null,388,null,274,null,207,null,1711,null,631,null,1315,null,600,null,396,null,242,null,2137,null,786,null,924,null,426,null,1213,null,713,null,7870,null,1534,null,2697,null,1048,null,612,null,384,null,316,null,229,null,0,null,281,null,296,null,315,null,2085,null,979,null,144,null,172,null,0,null,281,null,20,null,31,null,178,null,163,null,0,null,281,null,1186,null,848,null,254,null,311,null,303,null,201,null,1842,null,627,null,549,null,476,null,81,null,142,null,552,null,314,null,202,null,185,null,458,null,359,null,2962,null,1051,null,781,null,464,null,2181,null,975,null,68,null,124,null,23,null,37,null,23,null,37,null,0,null,281,null,278,null,241,null,252,null,240,null,26,null,46,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
45536,null,3808,null,22570,null,2414,null,8717,null,1819,null,3155,null,1073,null,2203,null,868,null,0,null,285,null,952,null,689,null,5562,null,1292,null,1860,null,731,null,832,null,466,null,280,null,320,null,186,null,183,null,382,null,262,null,624,null,368,null,403,null,291,null,995,null,520,null,4238,null,1113,null,71,null,115,null,1295,null,637,null,1587,null,857,null,778,null,484,null,507,null,419,null,5484,null,1335,null,3323,null,881,null,2161,null,929,null,0,null,285,null,2107,null,837,null,1474,null,583,null,633,null,577,null,2024,null,890,null,838,null,494,null,1186,null,660,null,22966,null,2513,null,10182,null,1588,null,4250,null,1067,null,2710,null,948,null,0,null,285,null,1540,null,665,null,5932,null,1353,null,681,null,383,null,264,null,421,null,224,null,234,null,259,null,211,null,445,null,262,null,1995,null,859,null,581,null,358,null,1483,null,675,null,4501,null,1337,null,238,null,163,null,456,null,301,null,1469,null,908,null,820,null,457,null,1518,null,696,null,7311,null,1358,null,2696,null,894,null,4615,null,1030,null,0,null,285,null,60,null,100,null,60,null,100,null,0,null,285,null,912,null,493,null,697,null,443,null,215,null,201,null,0400000US24,Maryland,24
52717,null,5071,null,28322,null,3798,null,7067,null,1314,null,2470,null,816,null,1311,null,540,null,0,null,283,null,1159,null,569,null,4597,null,1179,null,1161,null,511,null,906,null,569,null,223,null,169,null,627,null,439,null,141,null,188,null,838,null,481,null,290,null,305,null,411,null,367,null,8665,null,2594,null,265,null,339,null,687,null,444,null,2695,null,1492,null,4683,null,2086,null,335,null,247,null,3426,null,1115,null,2186,null,911,null,1240,null,542,null,0,null,283,null,4160,null,1245,null,3086,null,1000,null,1074,null,645,null,5004,null,1103,null,1849,null,682,null,3155,null,962,null,24395,null,2530,null,8829,null,1204,null,3049,null,938,null,1978,null,809,null,0,null,283,null,1071,null,461,null,5780,null,969,null,491,null,299,null,160,null,136,null,416,null,229,null,467,null,317,null,392,null,244,null,2298,null,655,null,95,null,116,null,1461,null,487,null,7194,null,1536,null,1784,null,603,null,0,null,283,null,1635,null,711,null,2088,null,850,null,1687,null,657,null,6017,null,1014,null,2613,null,661,null,3404,null,722,null,0,null,283,null,276,null,227,null,276,null,227,null,0,null,283,null,2079,null,830,null,1679,null,726,null,400,null,343,null,0400000US25,Massachusetts,25
55664,null,4047,null,27503,null,2744,null,7443,null,1446,null,2819,null,653,null,1783,null,536,null,95,null,113,null,941,null,426,null,4624,null,1184,null,636,null,412,null,777,null,376,null,68,null,79,null,171,null,154,null,157,null,209,null,1446,null,791,null,292,null,264,null,1077,null,486,null,6624,null,1374,null,610,null,459,null,1064,null,483,null,2502,null,870,null,1590,null,660,null,858,null,522,null,5411,null,1262,null,3240,null,974,null,2171,null,753,null,338,null,236,null,2494,null,642,null,1755,null,576,null,739,null,341,null,5193,null,1143,null,3265,null,857,null,1928,null,741,null,28161,null,2594,null,8224,null,1259,null,2509,null,859,null,1740,null,712,null,0,null,244,null,769,null,466,null,5715,null,1132,null,159,null,234,null,396,null,357,null,311,null,227,null,831,null,446,null,282,null,283,null,1478,null,454,null,403,null,306,null,1855,null,514,null,9062,null,1304,null,2677,null,896,null,518,null,398,null,2613,null,657,null,1122,null,544,null,2132,null,683,null,8893,null,1331,null,3709,null,981,null,5184,null,891,null,0,null,244,null,20,null,33,null,0,null,244,null,20,null,33,null,1962,null,653,null,1286,null,511,null,676,null,416,null,0400000US26,Michigan,26
27383,null,2515,null,13132,null,1816,null,3930,null,1042,null,1318,null,646,null,915,null,538,null,62,null,70,null,341,null,291,null,2612,null,741,null,385,null,233,null,284,null,212,null,324,null,309,null,427,null,453,null,116,null,132,null,449,null,356,null,309,null,240,null,318,null,251,null,1911,null,625,null,53,null,76,null,299,null,328,null,629,null,326,null,409,null,185,null,521,null,460,null,2819,null,647,null,1490,null,563,null,1329,null,429,null,60,null,50,null,1770,null,577,null,1166,null,554,null,604,null,324,null,2642,null,887,null,1542,null,682,null,1100,null,548,null,14251,null,1799,null,5233,null,1196,null,2581,null,925,null,1478,null,728,null,54,null,72,null,1049,null,481,null,2652,null,664,null,0,null,213,null,105,null,113,null,76,null,109,null,434,null,218,null,160,null,156,null,1041,null,486,null,135,null,131,null,701,null,329,null,3628,null,860,null,634,null,394,null,307,null,251,null,1209,null,548,null,510,null,366,null,968,null,468,null,4253,null,950,null,1910,null,731,null,2343,null,637,null,60,null,87,null,89,null,102,null,89,null,102,null,0,null,213,null,988,null,405,null,517,null,289,null,471,null,266,null,0400000US27,Minnesota,27
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US28,Mississippi,28
40061,null,3836,null,19992,null,2710,null,4157,null,1134,null,2073,null,805,null,1347,null,605,null,261,null,309,null,465,null,425,null,2084,null,738,null,832,null,430,null,136,null,257,null,7,null,15,null,43,null,64,null,108,null,176,null,106,null,116,null,338,null,355,null,514,null,330,null,4975,null,1266,null,38,null,51,null,754,null,337,null,2678,null,1013,null,1125,null,563,null,380,null,269,null,3205,null,910,null,1715,null,710,null,1490,null,623,null,26,null,42,null,3515,null,908,null,2714,null,901,null,801,null,452,null,4114,null,1027,null,2097,null,772,null,2017,null,694,null,20069,null,2430,null,5782,null,1129,null,1196,null,486,null,581,null,322,null,43,null,85,null,572,null,329,null,4586,null,1001,null,309,null,284,null,85,null,103,null,70,null,115,null,453,null,276,null,153,null,146,null,1303,null,638,null,418,null,290,null,1795,null,668,null,4967,null,994,null,1362,null,595,null,572,null,460,null,1762,null,551,null,249,null,306,null,1022,null,444,null,7723,null,1494,null,3548,null,922,null,4175,null,1003,null,248,null,220,null,61,null,84,null,28,null,47,null,33,null,70,null,1288,null,471,null,682,null,286,null,606,null,358,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US31,Nebraska,31
27190,null,2961,null,15119,null,1991,null,2614,null,732,null,902,null,373,null,778,null,340,null,0,null,302,null,124,null,150,null,1712,null,631,null,504,null,452,null,561,null,370,null,0,null,302,null,54,null,92,null,0,null,302,null,104,null,129,null,247,null,213,null,242,null,176,null,4164,null,973,null,112,null,140,null,1040,null,492,null,1740,null,748,null,512,null,319,null,760,null,490,null,3693,null,970,null,2446,null,885,null,1247,null,504,null,78,null,130,null,2650,null,863,null,1764,null,650,null,886,null,492,null,1920,null,774,null,533,null,443,null,1387,null,611,null,12071,null,1992,null,3924,null,1032,null,1107,null,476,null,282,null,216,null,0,null,302,null,825,null,429,null,2817,null,867,null,0,null,302,null,0,null,302,null,0,null,302,null,96,null,109,null,156,null,250,null,913,null,524,null,589,null,469,null,1063,null,512,null,3436,null,907,null,372,null,261,null,277,null,213,null,1178,null,515,null,501,null,255,null,1108,null,487,null,4497,null,1217,null,1420,null,551,null,3077,null,988,null,0,null,302,null,106,null,177,null,106,null,177,null,0,null,302,null,108,null,132,null,108,null,132,null,0,null,302,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
70264,null,6203,null,37129,null,4119,null,8787,null,1657,null,4218,null,1167,null,2659,null,963,null,11,null,23,null,1548,null,720,null,4569,null,1076,null,1143,null,516,null,582,null,317,null,459,null,345,null,118,null,128,null,308,null,225,null,602,null,317,null,729,null,442,null,628,null,359,null,6816,null,1900,null,369,null,276,null,1153,null,524,null,1538,null,650,null,2887,null,1299,null,869,null,672,null,6656,null,1188,null,2496,null,718,null,4160,null,1020,null,12,null,19,null,5691,null,1713,null,4514,null,1779,null,1177,null,682,null,9167,null,2048,null,3803,null,1638,null,5364,null,1319,null,33135,null,3749,null,11486,null,2098,null,4382,null,1379,null,2008,null,913,null,0,null,279,null,2374,null,1081,null,7104,null,1564,null,218,null,211,null,157,null,156,null,69,null,116,null,465,null,390,null,579,null,299,null,2497,null,1099,null,1065,null,582,null,2054,null,708,null,9109,null,1779,null,1840,null,591,null,667,null,472,null,3005,null,1224,null,1762,null,827,null,1835,null,710,null,9490,null,1721,null,3087,null,960,null,6403,null,1512,null,0,null,279,null,94,null,156,null,0,null,279,null,94,null,156,null,2956,null,1250,null,1508,null,678,null,1448,null,978,null,0400000US34,New Jersey,34
