C24010B_001E,C24010B_001EA,C24010B_001M,C24010B_001MA,C24010B_002E,C24010B_002EA,C24010B_002M,C24010B_002MA,C24010B_003E,C24010B_003EA,C24010B_003M,C24010B_003MA,C24010B_004E,C24010B_004EA,C24010B_004M,C24010B_004MA,C24010B_005E,C24010B_005EA,C24010B_005M,C24010B_005MA,C24010B_006E,C24010B_006EA,C24010B_006M,C24010B_006MA,C24010B_007E,C24010B_007EA,C24010B_007M,C24010B_007MA,C24010B_008E,C24010B_008EA,C24010B_008M,C24010B_008MA,C24010B_009E,C24010B_009EA,C24010B_009M,C24010B_009MA,C24010B_010E,C24010B_010EA,C24010B_010M,C24010B_010MA,C24010B_011E,C24010B_011EA,C24010B_011M,C24010B_011MA,C24010B_012E,C24010B_012EA,C24010B_012M,C24010B_012MA,C24010B_013E,C24010B_013EA,C24010B_013M,C24010B_013MA,C24010B_014E,C24010B_014EA,C24010B_014M,C24010B_014MA,C24010B_015E,C24010B_015EA,C24010B_015M,C24010B_015MA,GEO_ID,NAME,state
683960,null,10901,null,289149,null,7598,null,66996,null,4550,null,69014,null,4837,null,57518,null,4352,null,505,null,390,null,28488,null,2807,null,66628,null,3847,null,394811,null,7147,null,131008,null,5879,null,102971,null,5368,null,135486,null,5493,null,188,null,240,null,3265,null,1082,null,21893,null,2267,null,0400000US17,Illinois,17
211409,null,6234,null,93582,null,3718,null,19911,null,2368,null,21917,null,2206,null,15764,null,2366,null,178,null,316,null,8969,null,1902,null,26843,null,2737,null,117827,null,5171,null,36965,null,3514,null,34493,null,3348,null,36830,null,3313,null,0,null,269,null,514,null,295,null,9025,null,1474,null,0400000US18,Indiana,18
29536,null,2298,null,15755,null,1436,null,3847,null,1070,null,2928,null,971,null,2355,null,646,null,117,null,171,null,941,null,505,null,5567,null,1252,null,13781,null,1749,null,3925,null,1068,null,4193,null,1103,null,3811,null,909,null,68,null,110,null,60,null,99,null,1724,null,760,null,0400000US19,Iowa,19
62273,null,3514,null,30059,null,2141,null,6944,null,1392,null,5966,null,1205,null,6645,null,1353,null,61,null,100,null,2827,null,906,null,7616,null,1751,null,32214,null,2573,null,9275,null,1631,null,7517,null,1441,null,12049,null,1580,null,0,null,244,null,87,null,140,null,3286,null,1149,null,0400000US20,Kansas,20
124606,null,4518,null,56872,null,3169,null,10543,null,1804,null,13575,null,1729,null,8489,null,1748,null,380,null,384,null,5476,null,1409,null,18409,null,2233,null,67734,null,3154,null,16508,null,2077,null,18942,null,1951,null,23394,null,2613,null,408,null,407,null,466,null,319,null,8016,null,1637,null,0400000US21,Kentucky,21
559680,null,10446,null,253817,null,6608,null,37658,null,4225,null,57156,null,4350,null,41777,null,3856,null,2817,null,1062,null,47363,null,4856,null,67046,null,4803,null,305863,null,7039,null,88007,null,4923,null,103034,null,5415,null,94353,null,5458,null,68,null,88,null,1238,null,670,null,19163,null,2174,null,0400000US22,Louisiana,22
5458,null,1178,null,3240,null,841,null,662,null,489,null,737,null,477,null,927,null,549,null,185,null,187,null,363,null,271,null,366,null,287,null,2218,null,534,null,169,null,184,null,1352,null,403,null,530,null,373,null,0,null,230,null,0,null,230,null,167,null,288,null,0400000US23,Maine,23
792357,null,9786,null,349341,null,6322,null,111298,null,5650,null,72247,null,4853,null,65755,null,4549,null,211,null,183,null,35492,null,3139,null,64338,null,4539,null,443016,null,6392,null,184493,null,6099,null,96933,null,4666,null,145322,null,7656,null,74,null,126,null,2227,null,718,null,13967,null,1981,null,0400000US24,Maryland,24
180788,null,5804,null,85228,null,4337,null,24929,null,2593,null,20233,null,2995,null,16935,null,2371,null,50,null,86,null,8064,null,2053,null,15017,null,2057,null,95560,null,3791,null,30896,null,2518,null,28865,null,2723,null,30437,null,3004,null,0,null,283,null,735,null,485,null,4627,null,1142,null,0400000US25,Massachusetts,25
436721,null,9060,null,179087,null,5287,null,38385,null,2993,null,44191,null,3914,null,34276,null,3257,null,556,null,550,null,16487,null,2184,null,45192,null,4129,null,257634,null,6198,null,69881,null,4468,null,79849,null,4833,null,85369,null,5505,null,200,null,239,null,1569,null,648,null,20766,null,2587,null,0400000US26,Michigan,26
89995,null,3552,null,49265,null,2733,null,12781,null,1816,null,11056,null,2157,null,10957,null,1736,null,227,null,255,null,2541,null,788,null,11703,null,1909,null,40730,null,2138,null,13221,null,1708,null,12653,null,1635,null,11497,null,1864,null,0,null,213,null,154,null,158,null,3205,null,974,null,0400000US27,Minnesota,27
385282,null,7938,null,170328,null,5957,null,18418,null,2722,null,35766,null,3531,null,23403,null,2916,null,3764,null,1104,null,27313,null,2570,null,61664,null,3836,null,214954,null,5105,null,60643,null,4354,null,63883,null,4377,null,62116,null,3805,null,313,null,241,null,1271,null,630,null,26728,null,2624,null,0400000US28,Mississippi,28
258158,null,5844,null,110489,null,4358,null,20846,null,2233,null,28385,null,2735,null,20212,null,2795,null,272,null,229,null,9543,null,1873,null,31231,null,3364,null,147669,null,4274,null,43245,null,3309,null,39953,null,2733,null,51878,null,3697,null,60,null,98,null,1087,null,596,null,11446,null,1818,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
31968,null,2273,null,14998,null,1591,null,2351,null,792,null,3236,null,936,null,4744,null,1242,null,68,null,100,null,884,null,605,null,3715,null,1147,null,16970,null,1510,null,5149,null,1081,null,3909,null,1095,null,5612,null,1027,null,0,null,228,null,0,null,228,null,2300,null,952,null,0400000US31,Nebraska,31
86371,null,3381,null,45031,null,2383,null,9522,null,1812,null,13326,null,2030,null,8502,null,1733,null,51,null,84,null,3579,null,1089,null,10051,null,1448,null,41340,null,2077,null,11694,null,1888,null,11232,null,1905,null,15903,null,1869,null,0,null,302,null,553,null,499,null,1958,null,663,null,0400000US32,Nevada,32
6946,null,903,null,3754,null,746,null,1410,null,544,null,780,null,449,null,513,null,418,null,73,null,131,null,440,null,322,null,538,null,299,null,3192,null,615,null,821,null,490,null,1393,null,493,null,662,null,340,null,0,null,255,null,0,null,255,null,316,null,362,null,0400000US33,New Hampshire,33
506518,null,7381,null,232977,null,5836,null,59495,null,3987,null,49104,null,3825,null,51568,null,3982,null,299,null,302,null,21812,null,2385,null,50699,null,3914,null,273541,null,5422,null,99600,null,5116,null,69170,null,4614,null,89894,null,5041,null,254,null,306,null,1291,null,609,null,13332,null,1857,null,0400000US34,New Jersey,34
17503,null,2519,null,9444,null,1734,null,2596,null,1035,null,2194,null,919,null,2301,null,884,null,0,null,283,null,1115,null,624,null,1238,null,671,null,8059,null,1350,null,2335,null,786,null,1423,null,678,null,3846,null,1428,null,0,null,283,null,0,null,283,null,455,null,499,null,0400000US35,New Mexico,35
1272499,null,15419,null,557018,null,11201,null,144274,null,6547,null,137263,null,7144,null,117439,null,6353,null,1417,null,909,null,63296,null,4347,null,93329,null,5182,null,715481,null,10250,null,247533,null,8568,null,231106,null,7894,null,211267,null,6838,null,280,null,198,null,3884,null,1104,null,21411,null,2644,null,0400000US36,New York,36
796174,null,10991,null,351869,null,7852,null,70928,null,5480,null,73830,null,5579,null,62882,null,4968,null,3299,null,1122,null,33956,null,3271,null,106974,null,5749,null,444305,null,8161,null,137996,null,5300,null,123545,null,6266,null,133430,null,6258,null,426,null,253,null,1822,null,812,null,47086,null,3254,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
502407,null,9997,null,214966,null,6213,null,44150,null,3592,null,54539,null,3467,null,38469,null,3573,null,269,null,280,null,20295,null,2285,null,57244,null,3657,null,287441,null,7406,null,83950,null,4786,null,87399,null,5278,null,91492,null,4517,null,0,null,267,null,1833,null,689,null,22767,null,2624,null,0400000US39,Ohio,39
101249,null,4757,null,47143,null,2915,null,10705,null,1780,null,11680,null,1789,null,9878,null,1672,null,152,null,201,null,4426,null,968,null,10302,null,1849,null,54106,null,3462,null,18649,null,2310,null,14446,null,1674,null,17066,null,2425,null,107,null,183,null,876,null,450,null,2962,null,876,null,0400000US40,Oklahoma,40
25902,null,1930,null,13356,null,1331,null,4648,null,960,null,2764,null,782,null,1623,null,618,null,0,null,275,null,417,null,270,null,3904,null,1082,null,12546,null,1599,null,2874,null,901,null,6085,null,1452,null,2463,null,781,null,0,null,275,null,0,null,275,null,1124,null,624,null,0400000US41,Oregon,41
487467,null,11285,null,219543,null,7102,null,47783,null,3945,null,57675,null,4185,null,36947,null,3543,null,468,null,355,null,22069,null,2735,null,54601,null,4261,null,267924,null,7208,null,84971,null,4743,null,79560,null,4958,null,86090,null,5185,null,368,null,323,null,1588,null,763,null,15347,null,2170,null,0400000US42,Pennsylvania,42
25908,null,1812,null,12820,null,1468,null,3892,null,930,null,3837,null,1200,null,1497,null,728,null,0,null,287,null,1397,null,551,null,2197,null,1017,null,13088,null,1444,null,4418,null,1148,null,5025,null,1194,null,3113,null,929,null,0,null,287,null,0,null,287,null,532,null,331,null,0400000US44,Rhode Island,44
494505,null,9344,null,214009,null,6636,null,30880,null,2998,null,46232,null,4242,null,32245,null,3227,null,2371,null,997,null,28629,null,3073,null,73652,null,5181,null,280496,null,5897,null,77569,null,3796,null,76392,null,5219,null,85681,null,4864,null,588,null,356,null,1840,null,967,null,38426,null,3247,null,0400000US45,South Carolina,45
4003,null,1013,null,1861,null,601,null,455,null,390,null,275,null,251,null,228,null,186,null,45,null,77,null,185,null,232,null,673,null,392,null,2142,null,890,null,1092,null,692,null,375,null,457,null,220,null,184,null,0,null,223,null,0,null,223,null,455,null,251,null,0400000US46,South Dakota,46
405345,null,7502,null,177489,null,5725,null,31040,null,2969,null,40486,null,3487,null,34740,null,2907,null,809,null,571,null,16683,null,2417,null,53731,null,4835,null,227856,null,5755,null,68578,null,4487,null,58752,null,4247,null,77296,null,4888,null,312,null,306,null,1206,null,669,null,21712,null,2603,null,0400000US47,Tennessee,47
1209007,null,14796,null,549421,null,9820,null,127157,null,6552,null,105496,null,6004,null,112689,null,5499,null,2124,null,873,null,58137,null,4811,null,143818,null,7358,null,659586,null,8070,null,219880,null,6167,null,171815,null,6501,null,224246,null,9462,null,257,null,354,null,3298,null,1104,null,40090,null,2653,null,0400000US48,Texas,48
9928,null,1283,null,6134,null,1083,null,1846,null,767,null,1016,null,501,null,1091,null,671,null,147,null,220,null,217,null,205,null,1817,null,837,null,3794,null,990,null,1543,null,623,null,420,null,378,null,1222,null,607,null,0,null,265,null,0,null,265,null,609,null,529,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
677213,null,9784,null,307609,null,7073,null,73157,null,4486,null,64337,null,4755,null,54624,null,4082,null,822,null,425,null,42688,null,3895,null,71981,null,4458,null,369604,null,6589,null,127120,null,5723,null,88131,null,4933,null,123350,null,6621,null,631,null,600,null,3130,null,887,null,27242,null,2840,null,0400000US51,Virginia,51
90988,null,4449,null,48309,null,3081,null,13920,null,2006,null,11442,null,1895,null,8468,null,1841,null,276,null,273,null,3422,null,1220,null,10781,null,1846,null,42679,null,2638,null,12985,null,1540,null,11877,null,1902,null,14590,null,2103,null,48,null,80,null,617,null,458,null,2562,null,743,null,0400000US53,Washington,53
19833,null,2073,null,9864,null,1601,null,2529,null,878,null,3755,null,1293,null,1324,null,669,null,0,null,269,null,1148,null,579,null,1108,null,493,null,9969,null,1254,null,2100,null,730,null,2906,null,843,null,4372,null,1133,null,0,null,269,null,12,null,25,null,579,null,481,null,0400000US54,West Virginia,54
118268,null,4782,null,48367,null,3045,null,9582,null,1640,null,11327,null,1870,null,8446,null,1504,null,729,null,513,null,4460,null,1367,null,13823,null,1763,null,69901,null,3695,null,21821,null,2058,null,22666,null,2047,null,20370,null,2075,null,0,null,216,null,276,null,253,null,4768,null,1156,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
91490,null,5510,null,48826,null,3696,null,8735,null,1340,null,12629,null,1736,null,7800,null,1460,null,324,null,260,null,9851,null,1656,null,9487,null,1441,null,42664,null,3642,null,14375,null,2040,null,10389,null,1419,null,15485,null,1918,null,0,null,289,null,427,null,327,null,1988,null,866,null,0400000US72,Puerto Rico,72
