B17001C_001E,B17001C_001EA,B17001C_001M,B17001C_001MA,B17001C_002E,B17001C_002EA,B17001C_002M,B17001C_002MA,B17001C_003E,B17001C_003EA,B17001C_003M,B17001C_003MA,B17001C_004E,B17001C_004EA,B17001C_004M,B17001C_004MA,B17001C_005E,B17001C_005EA,B17001C_005M,B17001C_005MA,B17001C_006E,B17001C_006EA,B17001C_006M,B17001C_006MA,B17001C_007E,B17001C_007EA,B17001C_007M,B17001C_007MA,B17001C_008E,B17001C_008EA,B17001C_008M,B17001C_008MA,B17001C_009E,B17001C_009EA,B17001C_009M,B17001C_009MA,B17001C_010E,B17001C_010EA,B17001C_010M,B17001C_010MA,B17001C_011E,B17001C_011EA,B17001C_011M,B17001C_011MA,B17001C_012E,B17001C_012EA,B17001C_012M,B17001C_012MA,B17001C_013E,B17001C_013EA,B17001C_013M,B17001C_013MA,B17001C_014E,B17001C_014EA,B17001C_014M,B17001C_014MA,B17001C_015E,B17001C_015EA,B17001C_015M,B17001C_015MA,B17001C_016E,B17001C_016EA,B17001C_016M,B17001C_016MA,B17001C_017E,B17001C_017EA,B17001C_017M,B17001C_017MA,B17001C_018E,B17001C_018EA,B17001C_018M,B17001C_018MA,B17001C_019E,B17001C_019EA,B17001C_019M,B17001C_019MA,B17001C_020E,B17001C_020EA,B17001C_020M,B17001C_020MA,B17001C_021E,B17001C_021EA,B17001C_021M,B17001C_021MA,B17001C_022E,B17001C_022EA,B17001C_022M,B17001C_022MA,B17001C_023E,B17001C_023EA,B17001C_023M,B17001C_023MA,B17001C_024E,B17001C_024EA,B17001C_024M,B17001C_024MA,B17001C_025E,B17001C_025EA,B17001C_025M,B17001C_025MA,B17001C_026E,B17001C_026EA,B17001C_026M,B17001C_026MA,B17001C_027E,B17001C_027EA,B17001C_027M,B17001C_027MA,B17001C_028E,B17001C_028EA,B17001C_028M,B17001C_028MA,B17001C_029E,B17001C_029EA,B17001C_029M,B17001C_029MA,B17001C_030E,B17001C_030EA,B17001C_030M,B17001C_030MA,B17001C_031E,B17001C_031EA,B17001C_031M,B17001C_031MA,B17001C_032E,B17001C_032EA,B17001C_032M,B17001C_032MA,B17001C_033E,B17001C_033EA,B17001C_033M,B17001C_033MA,B17001C_034E,B17001C_034EA,B17001C_034M,B17001C_034MA,B17001C_035E,B17001C_035EA,B17001C_035M,B17001C_035MA,B17001C_036E,B17001C_036EA,B17001C_036M,B17001C_036MA,B17001C_037E,B17001C_037EA,B17001C_037M,B17001C_037MA,B17001C_038E,B17001C_038EA,B17001C_038M,B17001C_038MA,B17001C_039E,B17001C_039EA,B17001C_039M,B17001C_039MA,B17001C_040E,B17001C_040EA,B17001C_040M,B17001C_040MA,B17001C_041E,B17001C_041EA,B17001C_041M,B17001C_041MA,B17001C_042E,B17001C_042EA,B17001C_042M,B17001C_042MA,B17001C_043E,B17001C_043EA,B17001C_043M,B17001C_043MA,B17001C_044E,B17001C_044EA,B17001C_044M,B17001C_044MA,B17001C_045E,B17001C_045EA,B17001C_045M,B17001C_045MA,B17001C_046E,B17001C_046EA,B17001C_046M,B17001C_046MA,B17001C_047E,B17001C_047EA,B17001C_047M,B17001C_047MA,B17001C_048E,B17001C_048EA,B17001C_048M,B17001C_048MA,B17001C_049E,B17001C_049EA,B17001C_049M,B17001C_049MA,B17001C_050E,B17001C_050EA,B17001C_050M,B17001C_050MA,B17001C_051E,B17001C_051EA,B17001C_051M,B17001C_051MA,B17001C_052E,B17001C_052EA,B17001C_052M,B17001C_052MA,B17001C_053E,B17001C_053EA,B17001C_053M,B17001C_053MA,B17001C_054E,B17001C_054EA,B17001C_054M,B17001C_054MA,B17001C_055E,B17001C_055EA,B17001C_055M,B17001C_055MA,B17001C_056E,B17001C_056EA,B17001C_056M,B17001C_056MA,B17001C_057E,B17001C_057EA,B17001C_057M,B17001C_057MA,B17001C_058E,B17001C_058EA,B17001C_058M,B17001C_058MA,B17001C_059E,B17001C_059EA,B17001C_059M,B17001C_059MA,GEO_ID,NAME,state
21839,null,2664,null,4839,null,1767,null,1616,null,778,null,210,null,256,null,44,null,73,null,84,null,140,null,124,null,147,null,0,null,296,null,115,null,190,null,141,null,164,null,170,null,187,null,315,null,335,null,168,null,203,null,138,null,154,null,73,null,86,null,34,null,58,null,3223,null,1231,null,15,null,33,null,103,null,167,null,200,null,229,null,176,null,212,null,52,null,98,null,46,null,75,null,516,null,403,null,722,null,523,null,496,null,473,null,266,null,261,null,442,null,338,null,21,null,26,null,168,null,188,null,17000,null,2484,null,9445,null,1773,null,516,null,327,null,273,null,246,null,607,null,387,null,487,null,346,null,0,null,296,null,331,null,255,null,1244,null,739,null,1609,null,1000,null,1243,null,506,null,1640,null,727,null,832,null,506,null,360,null,233,null,303,null,236,null,7555,null,1592,null,817,null,446,null,0,null,296,null,485,null,244,null,284,null,242,null,165,null,260,null,352,null,312,null,1013,null,644,null,825,null,658,null,802,null,460,null,1018,null,490,null,1210,null,450,null,584,null,371,null,0,null,296,null,0400000US13,Georgia,13
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US15,Hawaii,15
22368,null,3166,null,4275,null,1354,null,1964,null,775,null,329,null,312,null,0,null,263,null,300,null,436,null,56,null,115,null,0,null,263,null,138,null,230,null,131,null,146,null,431,null,351,null,254,null,234,null,96,null,135,null,88,null,108,null,141,null,205,null,0,null,263,null,2311,null,818,null,337,null,248,null,31,null,49,null,161,null,116,null,281,null,248,null,0,null,263,null,0,null,263,null,451,null,278,null,297,null,233,null,338,null,337,null,19,null,33,null,300,null,247,null,84,null,137,null,12,null,21,null,18093,null,3133,null,8398,null,1764,null,329,null,207,null,87,null,112,null,1070,null,709,null,531,null,355,null,30,null,59,null,217,null,195,null,1386,null,603,null,1139,null,719,null,1125,null,527,null,834,null,455,null,1056,null,520,null,567,null,360,null,27,null,47,null,9695,null,1861,null,292,null,303,null,93,null,121,null,1334,null,569,null,715,null,435,null,170,null,195,null,718,null,504,null,1131,null,599,null,1258,null,561,null,1637,null,636,null,1052,null,452,null,882,null,434,null,296,null,225,null,117,null,90,null,0400000US16,Idaho,16
24008,null,3044,null,5475,null,1746,null,3151,null,1138,null,144,null,149,null,0,null,269,null,391,null,311,null,72,null,118,null,0,null,269,null,0,null,269,null,700,null,397,null,474,null,427,null,432,null,289,null,433,null,360,null,332,null,324,null,66,null,88,null,107,null,130,null,2324,null,834,null,38,null,38,null,0,null,269,null,331,null,259,null,9,null,15,null,29,null,35,null,426,null,372,null,363,null,346,null,87,null,104,null,242,null,151,null,328,null,316,null,360,null,349,null,14,null,27,null,97,null,126,null,18533,null,2396,null,9479,null,1639,null,527,null,271,null,116,null,131,null,422,null,265,null,131,null,174,null,0,null,269,null,333,null,260,null,907,null,495,null,1591,null,782,null,1146,null,479,null,2325,null,718,null,1129,null,418,null,455,null,327,null,397,null,263,null,9054,null,1570,null,469,null,299,null,161,null,174,null,835,null,414,null,345,null,247,null,92,null,112,null,214,null,215,null,1193,null,616,null,900,null,410,null,735,null,337,null,1839,null,624,null,1247,null,546,null,735,null,396,null,289,null,226,null,0400000US17,Illinois,17
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US18,Indiana,18
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US19,Iowa,19
20936,null,2547,null,4827,null,1455,null,2447,null,821,null,307,null,237,null,30,null,38,null,287,null,205,null,452,null,313,null,0,null,244,null,22,null,43,null,95,null,119,null,215,null,163,null,304,null,298,null,353,null,251,null,241,null,284,null,57,null,107,null,84,null,149,null,2380,null,909,null,278,null,195,null,0,null,244,null,228,null,136,null,212,null,217,null,0,null,244,null,460,null,341,null,263,null,214,null,177,null,165,null,397,null,312,null,233,null,228,null,56,null,79,null,76,null,118,null,0,null,244,null,16109,null,2237,null,8254,null,1420,null,375,null,295,null,375,null,249,null,1002,null,390,null,198,null,189,null,46,null,76,null,175,null,126,null,669,null,287,null,1187,null,403,null,1435,null,613,null,913,null,429,null,1094,null,421,null,612,null,288,null,173,null,152,null,7855,null,1580,null,395,null,258,null,34,null,52,null,684,null,295,null,425,null,250,null,45,null,78,null,355,null,224,null,484,null,301,null,989,null,431,null,1532,null,602,null,1258,null,519,null,830,null,453,null,559,null,337,null,265,null,176,null,0400000US20,Kansas,20
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US21,Kentucky,21
21791,null,2558,null,6141,null,1697,null,2925,null,933,null,432,null,229,null,194,null,258,null,815,null,636,null,225,null,203,null,0,null,281,null,0,null,281,null,349,null,368,null,166,null,274,null,371,null,300,null,167,null,156,null,19,null,33,null,187,null,222,null,0,null,281,null,3216,null,1087,null,295,null,263,null,96,null,106,null,247,null,278,null,382,null,382,null,140,null,169,null,0,null,281,null,168,null,218,null,529,null,453,null,789,null,534,null,74,null,104,null,189,null,154,null,102,null,140,null,205,null,205,null,15650,null,2067,null,8401,null,1463,null,308,null,313,null,135,null,158,null,625,null,342,null,96,null,81,null,73,null,123,null,120,null,119,null,918,null,566,null,1299,null,555,null,1813,null,606,null,1327,null,411,null,1067,null,492,null,342,null,297,null,278,null,267,null,7249,null,1345,null,574,null,361,null,13,null,31,null,527,null,342,null,253,null,246,null,98,null,155,null,154,null,204,null,216,null,185,null,964,null,431,null,1638,null,681,null,801,null,356,null,1009,null,426,null,608,null,372,null,394,null,286,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US24,Maryland,24
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US25,Massachusetts,25
48048,null,3275,null,14323,null,2270,null,7505,null,1290,null,1061,null,472,null,0,null,244,null,1302,null,525,null,608,null,352,null,58,null,60,null,356,null,200,null,621,null,430,null,1212,null,574,null,1047,null,488,null,522,null,335,null,335,null,188,null,286,null,324,null,97,null,151,null,6818,null,1430,null,822,null,445,null,170,null,161,null,927,null,738,null,233,null,205,null,57,null,58,null,160,null,111,null,598,null,305,null,1434,null,585,null,1137,null,474,null,828,null,400,null,267,null,227,null,75,null,111,null,110,null,156,null,33725,null,2780,null,16411,null,2099,null,766,null,399,null,161,null,188,null,1320,null,476,null,678,null,372,null,218,null,163,null,306,null,144,null,1749,null,596,null,2085,null,723,null,2368,null,694,null,2855,null,790,null,2358,null,523,null,1026,null,356,null,521,null,268,null,17314,null,1632,null,1012,null,459,null,102,null,91,null,1118,null,328,null,365,null,209,null,168,null,157,null,389,null,190,null,1855,null,532,null,2695,null,826,null,2297,null,608,null,2848,null,601,null,2146,null,525,null,1552,null,443,null,767,null,247,null,0400000US26,Michigan,26
52874,null,2677,null,18500,null,2571,null,6829,null,1187,null,696,null,335,null,57,null,89,null,1050,null,415,null,410,null,242,null,451,null,327,null,279,null,196,null,460,null,312,null,1103,null,609,null,646,null,348,null,963,null,434,null,466,null,338,null,197,null,186,null,51,null,59,null,11671,null,2109,null,1173,null,451,null,140,null,142,null,2237,null,906,null,129,null,121,null,238,null,258,null,257,null,116,null,1655,null,587,null,2230,null,806,null,746,null,424,null,1234,null,517,null,1279,null,564,null,254,null,208,null,99,null,116,null,34374,null,2635,null,15621,null,1629,null,1063,null,374,null,188,null,163,null,1164,null,431,null,1130,null,412,null,264,null,203,null,673,null,439,null,1686,null,614,null,2218,null,596,null,1651,null,631,null,3157,null,626,null,1758,null,478,null,395,null,247,null,274,null,200,null,18753,null,1820,null,1560,null,535,null,148,null,157,null,1416,null,509,null,1435,null,476,null,0,null,213,null,253,null,180,null,2353,null,724,null,1969,null,753,null,2629,null,650,null,3727,null,896,null,2018,null,580,null,906,null,457,null,339,null,190,null,0400000US27,Minnesota,27
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US28,Mississippi,28
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US29,Missouri,29
63200,null,2698,null,24851,null,3670,null,10769,null,1627,null,1151,null,369,null,296,null,220,null,1590,null,596,null,933,null,442,null,223,null,193,null,577,null,318,null,1417,null,559,null,1716,null,536,null,1144,null,522,null,917,null,506,null,321,null,174,null,140,null,164,null,344,null,261,null,14082,null,2535,null,1826,null,695,null,381,null,276,null,2081,null,834,null,861,null,594,null,195,null,171,null,506,null,298,null,1549,null,653,null,2361,null,713,null,1488,null,702,null,1487,null,471,null,635,null,305,null,477,null,278,null,235,null,148,null,38349,null,3748,null,19160,null,2058,null,1516,null,440,null,215,null,241,null,2310,null,905,null,912,null,390,null,361,null,180,null,338,null,196,null,2821,null,996,null,2994,null,976,null,1807,null,561,null,2658,null,802,null,1998,null,598,null,802,null,367,null,428,null,240,null,19189,null,2176,null,1735,null,502,null,198,null,191,null,2320,null,593,null,651,null,317,null,306,null,221,null,602,null,341,null,2383,null,617,null,2782,null,966,null,2519,null,710,null,2483,null,784,null,1648,null,431,null,876,null,350,null,686,null,377,null,0400000US30,Montana,30
15880,null,2713,null,4913,null,1536,null,2176,null,768,null,207,null,264,null,20,null,36,null,411,null,361,null,269,null,302,null,58,null,90,null,0,null,228,null,306,null,269,null,192,null,198,null,299,null,297,null,206,null,157,null,208,null,263,null,0,null,228,null,0,null,228,null,2737,null,1015,null,218,null,150,null,24,null,38,null,527,null,445,null,258,null,209,null,6,null,36,null,84,null,109,null,301,null,337,null,240,null,259,null,414,null,289,null,440,null,281,null,122,null,142,null,103,null,99,null,0,null,228,null,10967,null,2235,null,5838,null,1470,null,250,null,155,null,312,null,221,null,896,null,391,null,190,null,125,null,41,null,42,null,94,null,67,null,660,null,546,null,889,null,377,null,758,null,473,null,751,null,409,null,434,null,197,null,563,null,512,null,0,null,228,null,5129,null,1477,null,643,null,290,null,180,null,112,null,400,null,144,null,415,null,307,null,259,null,326,null,275,null,230,null,334,null,335,null,880,null,353,null,347,null,167,null,775,null,431,null,434,null,374,null,187,null,123,null,0,null,228,null,0400000US31,Nebraska,31
30405,null,3020,null,7440,null,1982,null,2256,null,896,null,512,null,432,null,200,null,223,null,155,null,171,null,29,null,57,null,10,null,23,null,42,null,69,null,252,null,423,null,301,null,218,null,151,null,155,null,181,null,171,null,270,null,212,null,121,null,147,null,32,null,41,null,5184,null,1378,null,412,null,312,null,126,null,197,null,389,null,219,null,278,null,268,null,25,null,44,null,413,null,368,null,664,null,496,null,1087,null,701,null,453,null,400,null,904,null,388,null,334,null,220,null,91,null,132,null,8,null,16,null,22965,null,2717,null,11138,null,1565,null,434,null,279,null,615,null,587,null,1185,null,724,null,531,null,363,null,88,null,120,null,286,null,311,null,1253,null,524,null,1744,null,698,null,1681,null,757,null,1293,null,473,null,1319,null,457,null,530,null,332,null,179,null,126,null,11827,null,1672,null,1186,null,636,null,66,null,108,null,1005,null,537,null,1438,null,733,null,72,null,118,null,290,null,218,null,491,null,331,null,1642,null,643,null,1259,null,504,null,1865,null,547,null,1611,null,521,null,362,null,176,null,540,null,408,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
22244,null,3178,null,4001,null,1572,null,2028,null,919,null,225,null,196,null,0,null,279,null,231,null,212,null,0,null,279,null,48,null,82,null,172,null,171,null,40,null,70,null,226,null,208,null,315,null,264,null,341,null,327,null,413,null,576,null,0,null,279,null,17,null,29,null,1973,null,1021,null,280,null,258,null,51,null,88,null,338,null,257,null,56,null,92,null,0,null,279,null,99,null,164,null,0,null,279,null,469,null,387,null,393,null,439,null,113,null,116,null,123,null,194,null,51,null,70,null,0,null,279,null,18243,null,3153,null,9343,null,1969,null,388,null,278,null,269,null,238,null,718,null,441,null,262,null,208,null,67,null,111,null,38,null,64,null,2070,null,1084,null,1823,null,748,null,1295,null,609,null,1248,null,539,null,646,null,347,null,294,null,201,null,225,null,229,null,8900,null,1753,null,1439,null,732,null,45,null,73,null,366,null,404,null,223,null,179,null,102,null,151,null,197,null,154,null,1307,null,652,null,912,null,461,null,1447,null,663,null,1278,null,638,null,802,null,346,null,418,null,249,null,364,null,360,null,0400000US34,New Jersey,34
183306,null,5996,null,50495,null,7071,null,23351,null,3747,null,3676,null,1142,null,352,null,263,null,3596,null,1202,null,911,null,483,null,505,null,444,null,509,null,314,null,2828,null,989,null,1617,null,764,null,3170,null,929,null,2766,null,791,null,1826,null,889,null,915,null,372,null,680,null,269,null,27144,null,3772,null,3237,null,915,null,316,null,255,null,3302,null,1022,null,1494,null,726,null,817,null,484,null,980,null,440,null,3839,null,1187,null,3940,null,1060,null,2281,null,755,null,3430,null,971,null,1335,null,521,null,1166,null,439,null,1007,null,377,null,132811,null,8030,null,63539,null,4747,null,5000,null,1057,null,881,null,497,null,5822,null,1137,null,2856,null,890,null,1038,null,482,null,3269,null,932,null,7796,null,1494,null,11323,null,1388,null,8607,null,1448,null,7747,null,964,null,5237,null,585,null,2333,null,415,null,1630,null,547,null,69272,null,4200,null,5518,null,1613,null,672,null,333,null,5914,null,1312,null,3007,null,788,null,1171,null,459,null,1873,null,546,null,9955,null,1490,null,9209,null,1417,null,9753,null,1133,null,9244,null,1103,null,6345,null,799,null,3610,null,571,null,3001,null,600,null,0400000US35,New Mexico,35
61964,null,5037,null,17120,null,3778,null,7333,null,2186,null,400,null,281,null,116,null,139,null,1378,null,860,null,179,null,191,null,157,null,135,null,65,null,67,null,1369,null,850,null,963,null,492,null,976,null,497,null,979,null,616,null,175,null,134,null,418,null,400,null,158,null,219,null,9787,null,2018,null,229,null,175,null,88,null,149,null,1078,null,515,null,1089,null,702,null,72,null,104,null,291,null,257,null,648,null,480,null,697,null,410,null,1754,null,676,null,1569,null,669,null,1058,null,537,null,911,null,485,null,303,null,256,null,44844,null,4758,null,22536,null,2942,null,1522,null,623,null,132,null,111,null,1591,null,766,null,661,null,431,null,233,null,177,null,721,null,426,null,2881,null,868,null,3514,null,1279,null,3962,null,1213,null,3143,null,1073,null,2399,null,759,null,1220,null,413,null,557,null,370,null,22308,null,2735,null,1144,null,774,null,146,null,141,null,804,null,476,null,392,null,228,null,193,null,225,null,680,null,469,null,2698,null,894,null,3531,null,1108,null,3269,null,839,null,4076,null,1013,null,2949,null,985,null,1649,null,701,null,777,null,392,null,0400000US36,New York,36
