B24010D_001E,B24010D_001EA,B24010D_001M,B24010D_001MA,B24010D_002E,B24010D_002EA,B24010D_002M,B24010D_002MA,B24010D_003E,B24010D_003EA,B24010D_003M,B24010D_003MA,B24010D_004E,B24010D_004EA,B24010D_004M,B24010D_004MA,B24010D_005E,B24010D_005EA,B24010D_005M,B24010D_005MA,B24010D_006E,B24010D_006EA,B24010D_006M,B24010D_006MA,B24010D_007E,B24010D_007EA,B24010D_007M,B24010D_007MA,B24010D_008E,B24010D_008EA,B24010D_008M,B24010D_008MA,B24010D_009E,B24010D_009EA,B24010D_009M,B24010D_009MA,B24010D_010E,B24010D_010EA,B24010D_010M,B24010D_010MA,B24010D_011E,B24010D_011EA,B24010D_011M,B24010D_011MA,B24010D_012E,B24010D_012EA,B24010D_012M,B24010D_012MA,B24010D_013E,B24010D_013EA,B24010D_013M,B24010D_013MA,B24010D_014E,B24010D_014EA,B24010D_014M,B24010D_014MA,B24010D_015E,B24010D_015EA,B24010D_015M,B24010D_015MA,B24010D_016E,B24010D_016EA,B24010D_016M,B24010D_016MA,B24010D_017E,B24010D_017EA,B24010D_017M,B24010D_017MA,B24010D_018E,B24010D_018EA,B24010D_018M,B24010D_018MA,B24010D_019E,B24010D_019EA,B24010D_019M,B24010D_019MA,B24010D_020E,B24010D_020EA,B24010D_020M,B24010D_020MA,B24010D_021E,B24010D_021EA,B24010D_021M,B24010D_021MA,B24010D_022E,B24010D_022EA,B24010D_022M,B24010D_022MA,B24010D_023E,B24010D_023EA,B24010D_023M,B24010D_023MA,B24010D_024E,B24010D_024EA,B24010D_024M,B24010D_024MA,B24010D_025E,B24010D_025EA,B24010D_025M,B24010D_025MA,B24010D_026E,B24010D_026EA,B24010D_026M,B24010D_026MA,B24010D_027E,B24010D_027EA,B24010D_027M,B24010D_027MA,B24010D_028E,B24010D_028EA,B24010D_028M,B24010D_028MA,B24010D_029E,B24010D_029EA,B24010D_029M,B24010D_029MA,B24010D_030E,B24010D_030EA,B24010D_030M,B24010D_030MA,B24010D_031E,B24010D_031EA,B24010D_031M,B24010D_031MA,B24010D_032E,B24010D_032EA,B24010D_032M,B24010D_032MA,B24010D_033E,B24010D_033EA,B24010D_033M,B24010D_033MA,B24010D_034E,B24010D_034EA,B24010D_034M,B24010D_034MA,B24010D_035E,B24010D_035EA,B24010D_035M,B24010D_035MA,B24010D_036E,B24010D_036EA,B24010D_036M,B24010D_036MA,B24010D_037E,B24010D_037EA,B24010D_037M,B24010D_037MA,B24010D_038E,B24010D_038EA,B24010D_038M,B24010D_038MA,B24010D_039E,B24010D_039EA,B24010D_039M,B24010D_039MA,B24010D_040E,B24010D_040EA,B24010D_040M,B24010D_040MA,B24010D_041E,B24010D_041EA,B24010D_041M,B24010D_041MA,B24010D_042E,B24010D_042EA,B24010D_042M,B24010D_042MA,B24010D_043E,B24010D_043EA,B24010D_043M,B24010D_043MA,B24010D_044E,B24010D_044EA,B24010D_044M,B24010D_044MA,B24010D_045E,B24010D_045EA,B24010D_045M,B24010D_045MA,B24010D_046E,B24010D_046EA,B24010D_046M,B24010D_046MA,B24010D_047E,B24010D_047EA,B24010D_047M,B24010D_047MA,B24010D_048E,B24010D_048EA,B24010D_048M,B24010D_048MA,B24010D_049E,B24010D_049EA,B24010D_049M,B24010D_049MA,B24010D_050E,B24010D_050EA,B24010D_050M,B24010D_050MA,B24010D_051E,B24010D_051EA,B24010D_051M,B24010D_051MA,B24010D_052E,B24010D_052EA,B24010D_052M,B24010D_052MA,B24010D_053E,B24010D_053EA,B24010D_053M,B24010D_053MA,B24010D_054E,B24010D_054EA,B24010D_054M,B24010D_054MA,B24010D_055E,B24010D_055EA,B24010D_055M,B24010D_055MA,B24010D_056E,B24010D_056EA,B24010D_056M,B24010D_056MA,B24010D_057E,B24010D_057EA,B24010D_057M,B24010D_057MA,B24010D_058E,B24010D_058EA,B24010D_058M,B24010D_058MA,B24010D_059E,B24010D_059EA,B24010D_059M,B24010D_059MA,B24010D_060E,B24010D_060EA,B24010D_060M,B24010D_060MA,B24010D_061E,B24010D_061EA,B24010D_061M,B24010D_061MA,B24010D_062E,B24010D_062EA,B24010D_062M,B24010D_062MA,B24010D_063E,B24010D_063EA,B24010D_063M,B24010D_063MA,GEO_ID,NAME,state
135364,null,4191,null,75428,null,3262,null,36551,null,3137,null,12386,null,1645,null,9436,null,1554,null,405,null,455,null,2545,null,667,null,24165,null,2815,null,9214,null,1643,null,3810,null,943,null,2219,null,722,null,275,null,268,null,354,null,261,null,3420,null,1101,null,1155,null,411,null,3718,null,912,null,9596,null,1702,null,83,null,137,null,357,null,239,null,5249,null,1388,null,1441,null,621,null,2466,null,935,null,17970,null,2482,null,13066,null,1950,null,4904,null,1322,null,0,null,296,null,3774,null,917,null,1203,null,521,null,2571,null,755,null,7537,null,1387,null,4498,null,1074,null,3039,null,1096,null,59936,null,2723,null,25906,null,2652,null,6995,null,1418,null,3737,null,972,null,0,null,296,null,3258,null,1024,null,18911,null,2177,null,4044,null,1148,null,1036,null,486,null,1171,null,603,null,363,null,321,null,626,null,545,null,5186,null,1371,null,993,null,597,null,5492,null,1134,null,11904,null,2160,null,1116,null,514,null,45,null,77,null,3720,null,1140,null,1004,null,518,null,6019,null,1430,null,17016,null,2287,null,9518,null,1755,null,7498,null,1310,null,47,null,74,null,365,null,251,null,228,null,219,null,137,null,136,null,4698,null,1347,null,3970,null,1231,null,728,null,379,null,0400000US13,Georgia,13
252180,null,7009,null,122940,null,4297,null,36620,null,2653,null,18317,null,1920,null,11788,null,1561,null,880,null,434,null,5649,null,1015,null,18303,null,1931,null,2866,null,811,null,2572,null,728,null,1148,null,509,null,1152,null,432,null,981,null,452,null,2702,null,618,null,1804,null,501,null,5078,null,1011,null,29893,null,2733,null,1294,null,568,null,3858,null,984,null,11788,null,2106,null,10405,null,1760,null,2548,null,764,null,20672,null,1888,null,12293,null,1537,null,8379,null,1087,null,1228,null,527,null,17952,null,2097,null,9256,null,1657,null,8696,null,1244,null,16575,null,2230,null,6295,null,1253,null,10280,null,1746,null,129240,null,4385,null,45005,null,2763,null,17330,null,1776,null,9748,null,1395,null,322,null,201,null,7260,null,1342,null,27675,null,2111,null,875,null,412,null,639,null,406,null,975,null,359,null,2961,null,1034,null,1410,null,475,null,11027,null,1616,null,1299,null,445,null,8489,null,1299,null,32023,null,2570,null,5510,null,1089,null,929,null,388,null,9521,null,1779,null,8881,null,1569,null,7182,null,1325,null,47125,null,3092,null,16316,null,1717,null,30809,null,2875,null,957,null,448,null,422,null,414,null,121,null,193,null,301,null,359,null,3708,null,911,null,2680,null,753,null,1028,null,461,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
283842,null,4969,null,152496,null,3616,null,89222,null,3577,null,31212,null,2474,null,21591,null,2236,null,0,null,269,null,9621,null,1481,null,58010,null,3571,null,22228,null,2352,null,8353,null,1448,null,2323,null,611,null,2397,null,872,null,1108,null,579,null,6407,null,1205,null,2615,null,879,null,12579,null,2014,null,17659,null,2262,null,2024,null,846,null,1615,null,634,null,8769,null,2146,null,2435,null,777,null,2816,null,1086,null,23811,null,1959,null,13471,null,1671,null,10340,null,1534,null,76,null,126,null,4585,null,835,null,1064,null,540,null,3521,null,652,null,17143,null,2092,null,10303,null,1575,null,6840,null,1485,null,131346,null,3520,null,68735,null,2838,null,21204,null,2210,null,10784,null,1778,null,0,null,269,null,10420,null,1436,null,47531,null,2549,null,6983,null,1260,null,2002,null,732,null,1765,null,608,null,1771,null,643,null,942,null,481,null,7975,null,1418,null,1893,null,714,null,24200,null,2350,null,21075,null,3061,null,4206,null,1215,null,236,null,199,null,7059,null,1641,null,1520,null,610,null,8054,null,1910,null,31750,null,2910,null,12843,null,1898,null,18907,null,2081,null,0,null,269,null,581,null,383,null,98,null,120,null,483,null,368,null,9205,null,1540,null,7350,null,1332,null,1855,null,679,null,0400000US17,Illinois,17
40310,null,2528,null,21981,null,1708,null,12561,null,1400,null,2652,null,782,null,2006,null,683,null,0,null,269,null,646,null,489,null,9909,null,1255,null,2362,null,784,null,1512,null,611,null,273,null,204,null,367,null,327,null,171,null,174,null,2525,null,854,null,0,null,269,null,2699,null,726,null,3340,null,947,null,391,null,408,null,23,null,43,null,1929,null,700,null,162,null,208,null,835,null,415,null,3150,null,874,null,2001,null,743,null,1149,null,563,null,0,null,269,null,657,null,557,null,172,null,170,null,485,null,519,null,2273,null,715,null,1285,null,512,null,988,null,464,null,18329,null,1767,null,10128,null,1498,null,2182,null,807,null,1096,null,574,null,0,null,269,null,1086,null,529,null,7946,null,1244,null,838,null,425,null,313,null,261,null,858,null,337,null,260,null,235,null,0,null,269,null,2651,null,852,null,213,null,209,null,2813,null,825,null,3460,null,872,null,601,null,489,null,0,null,269,null,1390,null,608,null,178,null,155,null,1291,null,529,null,2942,null,757,null,1420,null,503,null,1522,null,625,null,0,null,269,null,131,null,152,null,0,null,269,null,131,null,152,null,1668,null,577,null,1296,null,521,null,372,null,326,null,0400000US18,Indiana,18
23364,null,1863,null,11938,null,1238,null,6445,null,1010,null,922,null,378,null,383,null,283,null,0,null,228,null,539,null,315,null,5523,null,1027,null,1448,null,599,null,895,null,584,null,649,null,365,null,39,null,41,null,0,null,228,null,1374,null,539,null,0,null,228,null,1118,null,464,null,1412,null,692,null,52,null,94,null,0,null,228,null,1021,null,620,null,220,null,131,null,119,null,149,null,2040,null,956,null,1144,null,747,null,896,null,500,null,69,null,123,null,169,null,168,null,114,null,157,null,55,null,74,null,1803,null,581,null,1099,null,484,null,704,null,354,null,11426,null,1311,null,3832,null,899,null,1121,null,457,null,716,null,328,null,0,null,228,null,405,null,266,null,2711,null,723,null,378,null,322,null,15,null,26,null,376,null,276,null,114,null,123,null,8,null,17,null,737,null,352,null,189,null,192,null,894,null,447,null,2056,null,701,null,242,null,191,null,0,null,228,null,544,null,337,null,537,null,333,null,733,null,463,null,2544,null,695,null,543,null,356,null,2001,null,588,null,0,null,228,null,249,null,347,null,249,null,347,null,0,null,228,null,2745,null,828,null,2411,null,804,null,334,null,249,null,0400000US19,Iowa,19
32156,null,1845,null,16627,null,1159,null,8566,null,1279,null,2638,null,718,null,1664,null,560,null,53,null,82,null,921,null,402,null,5928,null,1123,null,2217,null,621,null,1049,null,477,null,184,null,199,null,75,null,92,null,182,null,218,null,1439,null,562,null,95,null,110,null,687,null,323,null,1471,null,535,null,129,null,192,null,13,null,21,null,640,null,312,null,268,null,285,null,421,null,239,null,1477,null,534,null,551,null,333,null,926,null,431,null,0,null,244,null,1263,null,595,null,743,null,482,null,520,null,326,null,3850,null,828,null,3367,null,773,null,483,null,254,null,15529,null,1240,null,5818,null,1067,null,1303,null,552,null,871,null,415,null,0,null,244,null,432,null,315,null,4515,null,975,null,1290,null,512,null,161,null,173,null,472,null,266,null,0,null,244,null,117,null,118,null,1527,null,714,null,101,null,120,null,847,null,384,null,3644,null,770,null,610,null,437,null,39,null,64,null,1215,null,559,null,316,null,217,null,1464,null,611,null,2737,null,785,null,1206,null,503,null,1531,null,560,null,0,null,244,null,94,null,106,null,0,null,244,null,94,null,106,null,3236,null,831,null,2987,null,795,null,249,null,271,null,0400000US20,Kansas,20
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US21,Kentucky,21
31520,null,2245,null,16865,null,1509,null,6191,null,1265,null,1713,null,560,null,1584,null,536,null,0,null,281,null,129,null,161,null,4478,null,1222,null,85,null,86,null,398,null,301,null,339,null,364,null,385,null,419,null,71,null,147,null,1540,null,751,null,0,null,281,null,1660,null,605,null,2847,null,877,null,111,null,124,null,265,null,307,null,1333,null,684,null,515,null,439,null,623,null,384,null,3771,null,1048,null,3051,null,909,null,720,null,430,null,192,null,167,null,1507,null,567,null,1093,null,484,null,414,null,387,null,2357,null,696,null,1575,null,551,null,782,null,423,null,14655,null,1468,null,6475,null,1199,null,1379,null,453,null,1026,null,390,null,50,null,86,null,303,null,220,null,5096,null,1201,null,297,null,274,null,171,null,208,null,436,null,331,null,0,null,281,null,89,null,131,null,2034,null,1030,null,54,null,56,null,2015,null,614,null,3436,null,994,null,57,null,93,null,102,null,134,null,1981,null,834,null,152,null,173,null,1144,null,515,null,3682,null,893,null,2468,null,692,null,1214,null,492,null,74,null,95,null,0,null,281,null,0,null,281,null,0,null,281,null,988,null,421,null,940,null,406,null,48,null,85,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
155572,null,4219,null,81681,null,2314,null,46054,null,2360,null,14240,null,1764,null,9801,null,1488,null,144,null,108,null,4295,null,904,null,31814,null,2163,null,11832,null,1605,null,5015,null,1041,null,4656,null,1004,null,666,null,403,null,349,null,250,null,2417,null,816,null,1085,null,494,null,5794,null,1185,null,10011,null,1683,null,632,null,471,null,216,null,178,null,6484,null,1613,null,1220,null,524,null,1459,null,686,null,14420,null,1855,null,9068,null,1494,null,5352,null,1092,null,211,null,286,null,3925,null,1081,null,1882,null,738,null,2043,null,697,null,7060,null,1440,null,3057,null,765,null,4003,null,1300,null,73891,null,3382,null,38254,null,2509,null,10427,null,1296,null,5363,null,859,null,30,null,40,null,5034,null,901,null,27827,null,2296,null,5544,null,1040,null,948,null,472,null,4795,null,950,null,741,null,508,null,1038,null,520,null,4206,null,961,null,1540,null,484,null,9015,null,1307,null,15690,null,1936,null,2099,null,837,null,78,null,92,null,5026,null,1090,null,1175,null,582,null,7312,null,1450,null,17466,null,2039,null,6419,null,1220,null,11047,null,1582,null,30,null,51,null,370,null,222,null,293,null,187,null,77,null,128,null,2081,null,643,null,1992,null,628,null,89,null,101,null,0400000US24,Maryland,24
167661,null,4283,null,88398,null,2694,null,50767,null,3224,null,12935,null,1834,null,8338,null,1572,null,0,null,283,null,4597,null,997,null,37832,null,2829,null,16138,null,2003,null,4849,null,1130,null,6352,null,1359,null,756,null,597,null,514,null,528,null,3156,null,807,null,1509,null,438,null,4558,null,1027,null,13094,null,2622,null,291,null,230,null,993,null,586,null,9249,null,2322,null,1098,null,705,null,1463,null,750,null,9871,null,1533,null,5260,null,1150,null,4611,null,963,null,313,null,330,null,4073,null,1407,null,1648,null,802,null,2425,null,1010,null,10280,null,1781,null,7668,null,1781,null,2612,null,932,null,79263,null,2822,null,42645,null,2343,null,13524,null,1699,null,5701,null,971,null,0,null,283,null,7823,null,1522,null,29121,null,2192,null,6338,null,1290,null,1971,null,614,null,4950,null,1133,null,1189,null,612,null,606,null,385,null,5612,null,1004,null,1154,null,567,null,7301,null,1407,null,13033,null,2143,null,1105,null,535,null,311,null,214,null,4784,null,1033,null,1356,null,622,null,5477,null,1655,null,16435,null,1938,null,7106,null,1309,null,9329,null,1448,null,0,null,283,null,802,null,568,null,628,null,524,null,174,null,211,null,6348,null,1320,null,5622,null,1283,null,726,null,443,null,0400000US25,Massachusetts,25
108826,null,3380,null,61911,null,2027,null,39791,null,2214,null,8635,null,988,null,6033,null,911,null,0,null,244,null,2602,null,686,null,31156,null,2146,null,7545,null,1439,null,7858,null,1241,null,3332,null,765,null,513,null,287,null,54,null,91,null,5630,null,1467,null,514,null,398,null,5710,null,1186,null,7487,null,1346,null,1138,null,712,null,126,null,152,null,5095,null,1138,null,432,null,395,null,696,null,425,null,7524,null,1410,null,4502,null,1295,null,3022,null,749,null,0,null,244,null,1761,null,605,null,366,null,252,null,1395,null,570,null,5348,null,1012,null,3433,null,869,null,1915,null,686,null,46915,null,2423,null,25541,null,2446,null,5285,null,1108,null,2939,null,856,null,64,null,106,null,2282,null,681,null,20256,null,2146,null,2971,null,960,null,1336,null,520,null,1195,null,435,null,374,null,263,null,209,null,160,null,5298,null,1222,null,709,null,393,null,8164,null,1247,null,8337,null,1340,null,1553,null,550,null,62,null,109,null,3729,null,913,null,718,null,397,null,2275,null,760,null,8914,null,1489,null,3651,null,905,null,5263,null,1193,null,0,null,244,null,287,null,325,null,0,null,244,null,287,null,325,null,3836,null,1013,null,3041,null,816,null,795,null,588,null,0400000US26,Michigan,26
88835,null,2857,null,46495,null,2336,null,20835,null,2034,null,5165,null,1132,null,3883,null,1034,null,0,null,213,null,1282,null,546,null,15670,null,1833,null,6259,null,1078,null,2297,null,744,null,1341,null,523,null,188,null,183,null,522,null,357,null,2459,null,811,null,442,null,290,null,2162,null,659,null,5907,null,1066,null,444,null,289,null,536,null,321,null,2313,null,673,null,1177,null,520,null,1437,null,714,null,7393,null,1805,null,4088,null,1375,null,3305,null,1069,null,0,null,213,null,1401,null,419,null,518,null,327,null,883,null,360,null,10959,null,1720,null,9160,null,1635,null,1799,null,644,null,42340,null,1809,null,18373,null,1502,null,6183,null,1045,null,3283,null,894,null,0,null,213,null,2900,null,804,null,12190,null,1235,null,2844,null,758,null,439,null,248,null,1041,null,591,null,699,null,370,null,50,null,82,null,2916,null,793,null,1007,null,493,null,3194,null,806,null,9034,null,1314,null,2113,null,685,null,356,null,263,null,2379,null,622,null,935,null,419,null,3251,null,982,null,8129,null,1193,null,3735,null,841,null,4394,null,907,null,258,null,256,null,104,null,140,null,0,null,213,null,104,null,140,null,6442,null,1177,null,5846,null,1164,null,596,null,356,null,0400000US27,Minnesota,27
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US28,Mississippi,28
45211,null,2413,null,23940,null,1506,null,15284,null,1694,null,3598,null,884,null,2550,null,781,null,0,null,259,null,1048,null,488,null,11686,null,1685,null,4270,null,1226,null,1448,null,780,null,910,null,426,null,253,null,237,null,140,null,180,null,1618,null,583,null,279,null,256,null,2768,null,743,null,3290,null,852,null,0,null,259,null,60,null,101,null,1600,null,672,null,621,null,276,null,1009,null,391,null,3079,null,1034,null,1900,null,774,null,1179,null,622,null,128,null,121,null,532,null,331,null,0,null,259,null,532,null,331,null,1627,null,725,null,1220,null,607,null,407,null,293,null,21271,null,1780,null,10761,null,1206,null,3152,null,762,null,1987,null,760,null,0,null,259,null,1165,null,461,null,7609,null,1109,null,1056,null,434,null,267,null,281,null,400,null,252,null,358,null,336,null,107,null,156,null,1323,null,613,null,218,null,203,null,3880,null,936,null,5263,null,1050,null,164,null,143,null,128,null,213,null,1818,null,614,null,703,null,457,null,2450,null,856,null,3164,null,802,null,1557,null,608,null,1607,null,533,null,231,null,301,null,0,null,259,null,0,null,259,null,0,null,259,null,1852,null,621,null,1390,null,548,null,462,null,315,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
13770,null,1409,null,7524,null,1022,null,3109,null,719,null,669,null,310,null,586,null,306,null,0,null,228,null,83,null,132,null,2440,null,673,null,884,null,407,null,189,null,165,null,412,null,275,null,199,null,310,null,102,null,117,null,325,null,262,null,0,null,228,null,329,null,271,null,737,null,352,null,105,null,176,null,0,null,228,null,199,null,156,null,101,null,78,null,332,null,238,null,1567,null,871,null,978,null,855,null,589,null,303,null,0,null,228,null,272,null,198,null,0,null,228,null,272,null,198,null,1839,null,748,null,1443,null,680,null,396,null,284,null,6246,null,813,null,2539,null,699,null,598,null,367,null,501,null,352,null,0,null,228,null,97,null,129,null,1941,null,657,null,224,null,228,null,0,null,228,null,354,null,346,null,57,null,90,null,245,null,253,null,750,null,460,null,77,null,127,null,234,null,173,null,1033,null,466,null,109,null,118,null,27,null,47,null,143,null,127,null,241,null,223,null,513,null,326,null,1599,null,535,null,506,null,275,null,1093,null,480,null,0,null,228,null,0,null,228,null,0,null,228,null,0,null,228,null,1075,null,457,null,882,null,472,null,193,null,189,null,0400000US31,Nebraska,31
92783,null,3168,null,43714,null,1869,null,11944,null,1681,null,4497,null,1384,null,3250,null,1235,null,0,null,302,null,1247,null,532,null,7447,null,1122,null,865,null,436,null,1275,null,618,null,90,null,106,null,202,null,173,null,378,null,302,null,585,null,321,null,563,null,445,null,3489,null,904,null,14707,null,2088,null,453,null,360,null,1628,null,568,null,5611,null,1517,null,1935,null,687,null,5080,null,1264,null,9684,null,1505,null,5056,null,1169,null,4628,null,1029,null,0,null,302,null,2870,null,849,null,1633,null,693,null,1237,null,527,null,4509,null,1097,null,1516,null,690,null,2993,null,887,null,49069,null,2071,null,15581,null,1823,null,6090,null,1370,null,3049,null,881,null,0,null,302,null,3041,null,1115,null,9491,null,1563,null,344,null,266,null,51,null,86,null,150,null,146,null,92,null,111,null,153,null,142,null,1709,null,676,null,548,null,568,null,6444,null,1321,null,18194,null,2331,null,2590,null,820,null,336,null,224,null,6065,null,1655,null,1834,null,661,null,7369,null,1343,null,13763,null,1936,null,6136,null,1174,null,7627,null,1417,null,0,null,302,null,330,null,338,null,101,null,169,null,229,null,293,null,1201,null,589,null,541,null,298,null,660,null,528,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
338055,null,5126,null,192961,null,3501,null,117478,null,4041,null,43139,null,3180,null,28235,null,2523,null,0,null,279,null,14904,null,1939,null,74339,null,3492,null,36722,null,2841,null,9699,null,1486,null,6176,null,1120,null,1678,null,681,null,803,null,444,null,4522,null,1017,null,2434,null,741,null,12305,null,1759,null,16950,null,2176,null,1967,null,683,null,735,null,363,null,8949,null,2017,null,1837,null,758,null,3462,null,977,null,35146,null,2613,null,21989,null,2012,null,13157,null,1808,null,241,null,241,null,7872,null,1698,null,2824,null,1041,null,5048,null,1381,null,15274,null,2041,null,7760,null,1328,null,7514,null,1631,null,145094,null,4191,null,83260,null,3811,null,27116,null,2588,null,13385,null,2134,null,0,null,279,null,13731,null,1683,null,56144,null,3288,null,11712,null,1962,null,1985,null,812,null,5575,null,1091,null,1541,null,688,null,1200,null,512,null,7344,null,1279,null,3034,null,865,null,23753,null,2178,null,17102,null,2096,null,4132,null,1012,null,224,null,183,null,4642,null,1146,null,1356,null,555,null,6748,null,1159,null,36652,null,2930,null,15996,null,1707,null,20656,null,2096,null,0,null,279,null,218,null,185,null,0,null,279,null,218,null,185,null,7862,null,1724,null,6214,null,1329,null,1648,null,801,null,0400000US34,New Jersey,34
