B17001D_001E,B17001D_001EA,B17001D_001M,B17001D_001MA,B17001D_002E,B17001D_002EA,B17001D_002M,B17001D_002MA,B17001D_003E,B17001D_003EA,B17001D_003M,B17001D_003MA,B17001D_004E,B17001D_004EA,B17001D_004M,B17001D_004MA,B17001D_005E,B17001D_005EA,B17001D_005M,B17001D_005MA,B17001D_006E,B17001D_006EA,B17001D_006M,B17001D_006MA,B17001D_007E,B17001D_007EA,B17001D_007M,B17001D_007MA,B17001D_008E,B17001D_008EA,B17001D_008M,B17001D_008MA,B17001D_009E,B17001D_009EA,B17001D_009M,B17001D_009MA,B17001D_010E,B17001D_010EA,B17001D_010M,B17001D_010MA,B17001D_011E,B17001D_011EA,B17001D_011M,B17001D_011MA,B17001D_012E,B17001D_012EA,B17001D_012M,B17001D_012MA,B17001D_013E,B17001D_013EA,B17001D_013M,B17001D_013MA,B17001D_014E,B17001D_014EA,B17001D_014M,B17001D_014MA,B17001D_015E,B17001D_015EA,B17001D_015M,B17001D_015MA,B17001D_016E,B17001D_016EA,B17001D_016M,B17001D_016MA,B17001D_017E,B17001D_017EA,B17001D_017M,B17001D_017MA,B17001D_018E,B17001D_018EA,B17001D_018M,B17001D_018MA,B17001D_019E,B17001D_019EA,B17001D_019M,B17001D_019MA,B17001D_020E,B17001D_020EA,B17001D_020M,B17001D_020MA,B17001D_021E,B17001D_021EA,B17001D_021M,B17001D_021MA,B17001D_022E,B17001D_022EA,B17001D_022M,B17001D_022MA,B17001D_023E,B17001D_023EA,B17001D_023M,B17001D_023MA,B17001D_024E,B17001D_024EA,B17001D_024M,B17001D_024MA,B17001D_025E,B17001D_025EA,B17001D_025M,B17001D_025MA,B17001D_026E,B17001D_026EA,B17001D_026M,B17001D_026MA,B17001D_027E,B17001D_027EA,B17001D_027M,B17001D_027MA,B17001D_028E,B17001D_028EA,B17001D_028M,B17001D_028MA,B17001D_029E,B17001D_029EA,B17001D_029M,B17001D_029MA,B17001D_030E,B17001D_030EA,B17001D_030M,B17001D_030MA,B17001D_031E,B17001D_031EA,B17001D_031M,B17001D_031MA,B17001D_032E,B17001D_032EA,B17001D_032M,B17001D_032MA,B17001D_033E,B17001D_033EA,B17001D_033M,B17001D_033MA,B17001D_034E,B17001D_034EA,B17001D_034M,B17001D_034MA,B17001D_035E,B17001D_035EA,B17001D_035M,B17001D_035MA,B17001D_036E,B17001D_036EA,B17001D_036M,B17001D_036MA,B17001D_037E,B17001D_037EA,B17001D_037M,B17001D_037MA,B17001D_038E,B17001D_038EA,B17001D_038M,B17001D_038MA,B17001D_039E,B17001D_039EA,B17001D_039M,B17001D_039MA,B17001D_040E,B17001D_040EA,B17001D_040M,B17001D_040MA,B17001D_041E,B17001D_041EA,B17001D_041M,B17001D_041MA,B17001D_042E,B17001D_042EA,B17001D_042M,B17001D_042MA,B17001D_043E,B17001D_043EA,B17001D_043M,B17001D_043MA,B17001D_044E,B17001D_044EA,B17001D_044M,B17001D_044MA,B17001D_045E,B17001D_045EA,B17001D_045M,B17001D_045MA,B17001D_046E,B17001D_046EA,B17001D_046M,B17001D_046MA,B17001D_047E,B17001D_047EA,B17001D_047M,B17001D_047MA,B17001D_048E,B17001D_048EA,B17001D_048M,B17001D_048MA,B17001D_049E,B17001D_049EA,B17001D_049M,B17001D_049MA,B17001D_050E,B17001D_050EA,B17001D_050M,B17001D_050MA,B17001D_051E,B17001D_051EA,B17001D_051M,B17001D_051MA,B17001D_052E,B17001D_052EA,B17001D_052M,B17001D_052MA,B17001D_053E,B17001D_053EA,B17001D_053M,B17001D_053MA,B17001D_054E,B17001D_054EA,B17001D_054M,B17001D_054MA,B17001D_055E,B17001D_055EA,B17001D_055M,B17001D_055MA,B17001D_056E,B17001D_056EA,B17001D_056M,B17001D_056MA,B17001D_057E,B17001D_057EA,B17001D_057M,B17001D_057MA,B17001D_058E,B17001D_058EA,B17001D_058M,B17001D_058MA,B17001D_059E,B17001D_059EA,B17001D_059M,B17001D_059MA,GEO_ID,NAME,state
283382,null,4701,null,39807,null,5202,null,19264,null,2915,null,755,null,342,null,251,null,205,null,2098,null,815,null,944,null,568,null,403,null,345,null,740,null,422,null,4714,null,1408,null,2346,null,1152,null,2048,null,739,null,2778,null,946,null,807,null,538,null,367,null,331,null,1013,null,747,null,20543,null,3012,null,1198,null,643,null,250,null,300,null,1919,null,786,null,827,null,444,null,720,null,533,null,398,null,287,null,2445,null,947,null,2104,null,739,null,4490,null,1167,null,1822,null,690,null,2062,null,737,null,814,null,423,null,1494,null,740,null,243575,null,6012,null,119243,null,3908,null,10259,null,821,null,1801,null,618,null,10956,null,1241,null,4611,null,993,null,628,null,352,null,3600,null,936,null,7351,null,1097,null,20966,null,1682,null,25441,null,1878,null,16851,null,1478,null,9799,null,1021,null,5371,null,861,null,1609,null,538,null,124332,null,3371,null,8954,null,1154,null,1447,null,576,null,12106,null,1375,null,4231,null,760,null,1563,null,667,null,3366,null,938,null,7973,null,1218,null,22309,null,1519,null,23989,null,1780,null,19551,null,1526,null,11470,null,1029,null,5119,null,953,null,2254,null,730,null,0400000US13,Georgia,13
469500,null,10295,null,32239,null,3700,null,13332,null,2363,null,949,null,550,null,62,null,107,null,309,null,255,null,152,null,151,null,185,null,204,null,606,null,415,null,1514,null,638,null,1753,null,825,null,1355,null,734,null,1676,null,591,null,1299,null,514,null,1541,null,619,null,1931,null,630,null,18907,null,2211,null,436,null,308,null,20,null,35,null,621,null,388,null,326,null,246,null,273,null,241,null,481,null,229,null,2253,null,771,null,3540,null,1121,null,1160,null,439,null,2255,null,758,null,2544,null,715,null,2211,null,670,null,2787,null,633,null,437261,null,10195,null,205264,null,5548,null,8319,null,1397,null,1424,null,526,null,9906,null,1393,null,6244,null,990,null,2157,null,613,null,4567,null,810,null,13999,null,1682,null,25713,null,2078,null,28032,null,1975,null,33546,null,1695,null,31893,null,1245,null,19096,null,859,null,20368,null,1124,null,231997,null,6283,null,8286,null,1329,null,1471,null,515,null,8290,null,1192,null,6794,null,1019,null,1715,null,549,null,3616,null,800,null,11653,null,1472,null,24279,null,1769,null,34657,null,1537,null,38305,null,1509,null,34715,null,1359,null,23976,null,940,null,34240,null,1262,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
552916,null,4993,null,58426,null,7240,null,28677,null,4517,null,2868,null,1008,null,344,null,328,null,2620,null,1065,null,766,null,432,null,150,null,148,null,608,null,401,null,6002,null,1540,null,5563,null,2089,null,3137,null,977,null,2027,null,662,null,2503,null,919,null,1158,null,529,null,931,null,558,null,29749,null,3810,null,2349,null,952,null,266,null,320,null,2459,null,924,null,378,null,260,null,141,null,151,null,966,null,621,null,5942,null,1281,null,5605,null,1339,null,3405,null,914,null,2187,null,744,null,1718,null,744,null,2403,null,793,null,1930,null,659,null,494490,null,7884,null,240523,null,4638,null,18064,null,1370,null,3625,null,1032,null,19885,null,1566,null,8589,null,1137,null,2824,null,738,null,6375,null,987,null,17262,null,1477,null,43876,null,2341,null,44289,null,1576,null,32984,null,1145,null,23667,null,1111,null,13456,null,846,null,5627,null,702,null,253967,null,4862,null,18757,null,1165,null,4252,null,923,null,18583,null,1584,null,9600,null,1260,null,2971,null,766,null,4741,null,881,null,16443,null,1690,null,46502,null,1789,null,44485,null,1412,null,35553,null,1433,null,28757,null,1078,null,14672,null,1121,null,8651,null,893,null,0400000US17,Illinois,17
86854,null,3170,null,15807,null,3083,null,7520,null,1621,null,639,null,460,null,0,null,269,null,617,null,403,null,0,null,269,null,0,null,269,null,68,null,114,null,2712,null,1038,null,1478,null,505,null,841,null,514,null,145,null,150,null,602,null,499,null,307,null,271,null,111,null,183,null,8287,null,1928,null,735,null,448,null,0,null,269,null,798,null,543,null,0,null,269,null,118,null,142,null,413,null,282,null,647,null,344,null,1767,null,611,null,1997,null,869,null,690,null,508,null,530,null,341,null,592,null,429,null,0,null,269,null,71047,null,3983,null,33186,null,2657,null,3260,null,917,null,497,null,324,null,3144,null,867,null,1552,null,604,null,451,null,330,null,413,null,236,null,3202,null,814,null,6352,null,1118,null,6538,null,1269,null,4195,null,827,null,1551,null,501,null,1409,null,485,null,622,null,378,null,37861,null,2483,null,2900,null,878,null,1135,null,498,null,3351,null,773,null,1189,null,510,null,237,null,188,null,1006,null,541,null,3151,null,802,null,7025,null,1075,null,7614,null,1161,null,4915,null,960,null,2654,null,706,null,1531,null,556,null,1153,null,509,null,0400000US18,Indiana,18
43794,null,2324,null,3963,null,1024,null,1905,null,577,null,0,null,228,null,0,null,228,null,89,null,131,null,43,null,61,null,0,null,228,null,0,null,228,null,605,null,305,null,448,null,300,null,200,null,189,null,243,null,396,null,229,null,212,null,48,null,95,null,0,null,228,null,2058,null,801,null,55,null,99,null,0,null,228,null,181,null,160,null,106,null,133,null,0,null,228,null,88,null,90,null,962,null,583,null,84,null,110,null,338,null,241,null,108,null,112,null,136,null,161,null,0,null,228,null,0,null,228,null,39831,null,2432,null,17689,null,1821,null,1427,null,479,null,219,null,229,null,1423,null,495,null,999,null,420,null,147,null,179,null,466,null,335,null,1444,null,535,null,3483,null,1014,null,3934,null,759,null,1878,null,602,null,1471,null,404,null,556,null,224,null,242,null,217,null,22142,null,1667,null,1030,null,294,null,263,null,188,null,1876,null,541,null,1371,null,587,null,375,null,226,null,320,null,267,null,1594,null,707,null,5707,null,1028,null,4104,null,917,null,2705,null,620,null,1659,null,438,null,805,null,364,null,333,null,234,null,0400000US19,Iowa,19
58718,null,2073,null,5960,null,1578,null,2674,null,902,null,56,null,95,null,123,null,133,null,41,null,81,null,103,null,163,null,0,null,244,null,145,null,216,null,1015,null,498,null,561,null,396,null,197,null,224,null,103,null,120,null,231,null,225,null,99,null,151,null,0,null,244,null,3286,null,1121,null,282,null,222,null,0,null,244,null,386,null,250,null,45,null,78,null,78,null,94,null,0,null,244,null,973,null,494,null,587,null,391,null,323,null,206,null,253,null,210,null,312,null,204,null,47,null,77,null,0,null,244,null,52758,null,2315,null,25299,null,1543,null,2520,null,615,null,376,null,217,null,2380,null,570,null,1006,null,415,null,287,null,187,null,408,null,262,null,2286,null,626,null,3905,null,640,null,5205,null,608,null,3623,null,609,null,1880,null,305,null,1076,null,480,null,347,null,220,null,27459,null,1347,null,1806,null,317,null,490,null,281,null,2342,null,487,null,750,null,321,null,318,null,223,null,751,null,366,null,1762,null,487,null,5878,null,897,null,5858,null,617,null,3075,null,547,null,3129,null,514,null,621,null,230,null,679,null,233,null,0400000US20,Kansas,20
41165,null,1760,null,3813,null,1258,null,1386,null,699,null,119,null,131,null,28,null,49,null,87,null,114,null,94,null,117,null,30,null,51,null,106,null,174,null,474,null,299,null,305,null,275,null,77,null,81,null,66,null,105,null,0,null,273,null,0,null,273,null,0,null,273,null,2427,null,820,null,92,null,120,null,86,null,107,null,169,null,162,null,0,null,273,null,0,null,273,null,34,null,72,null,232,null,239,null,709,null,403,null,73,null,119,null,291,null,258,null,179,null,284,null,197,null,241,null,365,null,391,null,37352,null,2133,null,17323,null,1396,null,856,null,450,null,313,null,247,null,1533,null,566,null,1360,null,644,null,399,null,295,null,592,null,342,null,1212,null,529,null,3364,null,1055,null,2737,null,659,null,3281,null,820,null,1238,null,407,null,379,null,250,null,59,null,70,null,20029,null,1712,null,1410,null,601,null,472,null,338,null,2702,null,851,null,567,null,349,null,459,null,301,null,117,null,80,null,1075,null,518,null,2965,null,880,null,4747,null,840,null,3092,null,850,null,1378,null,589,null,842,null,425,null,203,null,188,null,0400000US21,Kentucky,21
66333,null,2420,null,8289,null,2029,null,3327,null,1117,null,298,null,247,null,0,null,281,null,431,null,453,null,49,null,93,null,0,null,281,null,0,null,281,null,816,null,451,null,480,null,453,null,601,null,396,null,147,null,174,null,425,null,315,null,80,null,86,null,0,null,281,null,4962,null,1213,null,258,null,283,null,73,null,125,null,212,null,231,null,67,null,116,null,0,null,281,null,0,null,281,null,1376,null,562,null,1153,null,495,null,848,null,542,null,293,null,261,null,518,null,435,null,72,null,86,null,92,null,98,null,58044,null,2833,null,28603,null,2040,null,2461,null,783,null,329,null,312,null,3767,null,930,null,1085,null,599,null,297,null,223,null,1104,null,369,null,1787,null,689,null,5170,null,1070,null,4786,null,924,null,3990,null,912,null,2342,null,652,null,1130,null,515,null,355,null,318,null,29441,null,1821,null,1876,null,788,null,397,null,242,null,2442,null,637,null,1903,null,635,null,310,null,204,null,494,null,327,null,1870,null,751,null,5570,null,1023,null,5643,null,1028,null,2896,null,845,null,3552,null,819,null,1178,null,515,null,1310,null,575,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
286059,null,3642,null,19964,null,3120,null,9718,null,1806,null,377,null,289,null,321,null,285,null,906,null,511,null,219,null,192,null,253,null,268,null,379,null,296,null,1392,null,625,null,1615,null,651,null,2098,null,898,null,790,null,371,null,299,null,256,null,704,null,393,null,365,null,236,null,10246,null,1777,null,512,null,480,null,0,null,285,null,708,null,457,null,206,null,220,null,117,null,133,null,289,null,247,null,1133,null,313,null,2447,null,837,null,1792,null,813,null,680,null,473,null,1002,null,527,null,1152,null,385,null,208,null,210,null,266095,null,4384,null,128442,null,2762,null,9855,null,1203,null,1695,null,592,null,10551,null,1412,null,3962,null,951,null,1130,null,464,null,3170,null,699,null,8874,null,993,null,21412,null,940,null,23818,null,1280,null,18541,null,1037,null,14047,null,719,null,8308,null,613,null,3079,null,537,null,137653,null,2655,null,8724,null,1065,null,1427,null,441,null,11119,null,1386,null,4192,null,1066,null,867,null,385,null,2652,null,573,null,9067,null,965,null,24630,null,1454,null,25665,null,1330,null,20633,null,973,null,16100,null,791,null,7891,null,728,null,4686,null,709,null,0400000US24,Maryland,24
317074,null,4344,null,38862,null,4944,null,16641,null,2359,null,744,null,379,null,153,null,154,null,1452,null,705,null,1022,null,661,null,179,null,279,null,306,null,244,null,4152,null,1136,null,2278,null,892,null,1519,null,598,null,1711,null,730,null,1366,null,674,null,1013,null,533,null,746,null,374,null,22221,null,3296,null,1045,null,601,null,151,null,244,null,1498,null,736,null,591,null,345,null,487,null,415,null,781,null,584,null,4588,null,1222,null,4305,null,1124,null,2688,null,903,null,2038,null,701,null,2024,null,628,null,692,null,389,null,1333,null,715,null,278212,null,5791,null,140222,null,3489,null,11016,null,1237,null,2519,null,729,null,10632,null,1255,null,5022,null,1089,null,1676,null,564,null,2710,null,577,null,11152,null,1290,null,27769,null,1275,null,29392,null,1229,null,19312,null,975,null,11229,null,928,null,5077,null,670,null,2716,null,634,null,137990,null,3642,null,10201,null,921,null,2140,null,767,null,11045,null,1156,null,4216,null,736,null,2135,null,685,null,2337,null,604,null,10218,null,1245,null,27863,null,1636,null,27298,null,1321,null,19883,null,1150,null,11156,null,743,null,6266,null,641,null,3232,null,663,null,0400000US25,Massachusetts,25
234876,null,3809,null,38204,null,6183,null,17444,null,3056,null,1591,null,755,null,151,null,141,null,1811,null,630,null,922,null,484,null,94,null,104,null,280,null,166,null,4095,null,1039,null,3538,null,1208,null,2459,null,986,null,734,null,333,null,906,null,473,null,393,null,335,null,470,null,417,null,20760,null,3476,null,1838,null,738,null,320,null,290,null,3258,null,1020,null,853,null,434,null,411,null,301,null,960,null,335,null,3902,null,953,null,2943,null,855,null,2634,null,931,null,1451,null,536,null,876,null,439,null,799,null,487,null,515,null,378,null,196672,null,5809,null,96949,null,3244,null,7223,null,956,null,1306,null,483,null,9851,null,1164,null,4453,null,786,null,1450,null,421,null,1803,null,395,null,7394,null,949,null,15491,null,1465,null,20273,null,1387,null,13185,null,1033,null,8264,null,819,null,5079,null,789,null,1177,null,585,null,99723,null,3407,null,6861,null,967,null,1609,null,497,null,8749,null,979,null,3662,null,882,null,1164,null,324,null,2119,null,559,null,6500,null,998,null,17389,null,1096,null,21044,null,1316,null,14071,null,1122,null,9375,null,879,null,5226,null,728,null,1954,null,694,null,0400000US26,Michigan,26
190857,null,3304,null,33033,null,4647,null,16316,null,2671,null,1791,null,665,null,428,null,406,null,1693,null,788,null,1295,null,535,null,755,null,324,null,575,null,292,null,3482,null,1068,null,1649,null,462,null,2185,null,741,null,837,null,524,null,457,null,247,null,1009,null,451,null,160,null,186,null,16717,null,2523,null,1676,null,672,null,174,null,212,null,1759,null,670,null,1298,null,630,null,192,null,165,null,1578,null,389,null,2518,null,713,null,2662,null,758,null,1387,null,600,null,1104,null,464,null,1502,null,565,null,708,null,499,null,159,null,150,null,157824,null,5230,null,74702,null,3172,null,6086,null,838,null,1706,null,619,null,7671,null,982,null,3187,null,1059,null,1095,null,394,null,2630,null,696,null,6995,null,1100,null,15615,null,1124,null,13912,null,1220,null,8924,null,942,null,4090,null,440,null,2165,null,529,null,626,null,335,null,83122,null,3074,null,8225,null,989,null,1448,null,487,null,7813,null,1062,null,4123,null,915,null,1109,null,430,null,1722,null,492,null,7794,null,921,null,17390,null,1171,null,15588,null,1056,null,8409,null,1015,null,5682,null,757,null,2167,null,614,null,1652,null,585,null,0400000US27,Minnesota,27
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US28,Mississippi,28
83953,null,2828,null,9693,null,1984,null,4767,null,1275,null,163,null,165,null,0,null,259,null,134,null,160,null,214,null,161,null,104,null,103,null,59,null,67,null,1846,null,745,null,568,null,379,null,916,null,494,null,97,null,135,null,409,null,308,null,38,null,73,null,219,null,218,null,4926,null,1099,null,158,null,257,null,0,null,259,null,301,null,208,null,258,null,197,null,0,null,259,null,268,null,197,null,1008,null,522,null,767,null,423,null,940,null,493,null,247,null,199,null,240,null,198,null,319,null,270,null,420,null,400,null,74260,null,3145,null,35994,null,1916,null,3341,null,846,null,561,null,282,null,3725,null,791,null,861,null,323,null,362,null,297,null,798,null,439,null,2008,null,599,null,6162,null,1000,null,7548,null,878,null,4749,null,841,null,2901,null,501,null,1822,null,573,null,1156,null,606,null,38266,null,2023,null,2489,null,680,null,791,null,509,null,3167,null,776,null,1749,null,471,null,188,null,180,null,1065,null,504,null,2733,null,700,null,8487,null,915,null,6620,null,715,null,4859,null,680,null,3687,null,594,null,1587,null,492,null,844,null,376,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
29213,null,1812,null,4933,null,1820,null,3092,null,1213,null,75,null,117,null,52,null,79,null,333,null,375,null,248,null,402,null,0,null,228,null,689,null,654,null,865,null,409,null,198,null,137,null,444,null,209,null,68,null,105,null,30,null,73,null,0,null,228,null,90,null,110,null,1841,null,769,null,131,null,194,null,0,null,228,null,77,null,90,null,0,null,228,null,108,null,193,null,30,null,49,null,444,null,334,null,244,null,223,null,269,null,228,null,149,null,156,null,252,null,280,null,137,null,149,null,0,null,228,null,24280,null,2116,null,11663,null,1418,null,1105,null,547,null,82,null,141,null,1189,null,743,null,836,null,480,null,144,null,235,null,432,null,337,null,1144,null,438,null,2262,null,496,null,2068,null,471,null,892,null,377,null,941,null,468,null,446,null,291,null,122,null,132,null,12617,null,1216,null,1225,null,614,null,200,null,220,null,1283,null,536,null,492,null,348,null,33,null,53,null,172,null,205,null,723,null,365,null,2944,null,459,null,2248,null,528,null,1666,null,452,null,1154,null,326,null,298,null,204,null,179,null,156,null,0400000US31,Nebraska,31
173283,null,3353,null,15124,null,2988,null,6250,null,1793,null,608,null,540,null,216,null,287,null,390,null,319,null,175,null,190,null,47,null,72,null,352,null,410,null,1359,null,654,null,1035,null,581,null,446,null,390,null,416,null,315,null,636,null,349,null,425,null,275,null,145,null,190,null,8874,null,1849,null,610,null,442,null,168,null,282,null,378,null,398,null,164,null,159,null,47,null,80,null,469,null,403,null,1356,null,514,null,1584,null,586,null,1617,null,720,null,920,null,431,null,843,null,440,null,367,null,241,null,351,null,254,null,158159,null,4566,null,71737,null,2818,null,4567,null,946,null,1242,null,573,null,5115,null,830,null,2519,null,705,null,539,null,282,null,1930,null,565,null,4726,null,798,null,11692,null,968,null,13150,null,906,null,10793,null,609,null,7690,null,561,null,4630,null,453,null,3144,null,398,null,86422,null,2641,null,4316,null,882,null,862,null,531,null,5667,null,1000,null,2429,null,926,null,667,null,346,null,1991,null,408,null,5043,null,670,null,13974,null,1099,null,14754,null,939,null,13984,null,517,null,11330,null,590,null,7182,null,645,null,4223,null,385,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
669312,null,4956,null,47795,null,7032,null,22627,null,3967,null,1955,null,752,null,0,null,279,null,2479,null,1004,null,946,null,580,null,437,null,311,null,900,null,408,null,3442,null,984,null,2771,null,1057,null,2902,null,881,null,1891,null,676,null,1520,null,721,null,1887,null,754,null,1497,null,707,null,25168,null,3544,null,1256,null,609,null,448,null,338,null,1682,null,810,null,1121,null,608,null,593,null,345,null,883,null,409,null,3110,null,939,null,3550,null,979,null,4265,null,954,null,2509,null,876,null,2194,null,813,null,2131,null,802,null,1426,null,626,null,621517,null,8196,null,310840,null,4737,null,23276,null,1270,null,5035,null,994,null,25589,null,2362,null,12856,null,1687,null,3712,null,725,null,7881,null,1101,null,19421,null,1431,null,53789,null,1534,null,59497,null,1442,null,47680,null,1262,null,30346,null,1094,null,16659,null,1190,null,5099,null,1016,null,310677,null,4453,null,22271,null,1260,null,4590,null,1069,null,26371,null,1889,null,11223,null,1210,null,2980,null,647,null,6670,null,665,null,18312,null,1559,null,54690,null,1486,null,58337,null,1355,null,47019,null,1220,null,32154,null,1193,null,16355,null,1360,null,9705,null,1312,null,0400000US34,New Jersey,34
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US35,New Mexico,35
