C19001D_001E,C19001D_001EA,C19001D_001M,C19001D_001MA,C19001D_002E,C19001D_002EA,C19001D_002M,C19001D_002MA,C19001D_003E,C19001D_003EA,C19001D_003M,C19001D_003MA,C19001D_004E,C19001D_004EA,C19001D_004M,C19001D_004MA,C19001D_005E,C19001D_005EA,C19001D_005M,C19001D_005MA,C19001D_006E,C19001D_006EA,C19001D_006M,C19001D_006MA,C19001D_007E,C19001D_007EA,C19001D_007M,C19001D_007MA,C19001D_008E,C19001D_008EA,C19001D_008M,C19001D_008MA,C19001D_009E,C19001D_009EA,C19001D_009M,C19001D_009MA,C19001D_010E,C19001D_010EA,C19001D_010M,C19001D_010MA,C19001D_011E,C19001D_011EA,C19001D_011M,C19001D_011MA,GEO_ID,NAME,state
180919,null,3809,null,14130,null,2020,null,5493,null,1113,null,14067,null,1994,null,10523,null,1684,null,18002,null,1844,null,31565,null,2805,null,28267,null,2799,null,32091,null,2536,null,14059,null,1652,null,12722,null,1497,null,0400000US17,Illinois,17
28738,null,1814,null,3557,null,1028,null,1782,null,759,null,2625,null,971,null,2313,null,797,null,3861,null,1042,null,5791,null,1096,null,1993,null,636,null,3480,null,923,null,1584,null,456,null,1752,null,626,null,0400000US18,Indiana,18
15874,null,1299,null,1435,null,636,null,647,null,392,null,2403,null,754,null,1267,null,449,null,2407,null,966,null,3356,null,998,null,1399,null,451,null,1983,null,584,null,444,null,274,null,533,null,306,null,0400000US19,Iowa,19
19706,null,1299,null,1565,null,583,null,703,null,376,null,1257,null,532,null,1819,null,631,null,3065,null,700,null,3447,null,892,null,3070,null,832,null,2659,null,683,null,1475,null,492,null,646,null,284,null,0400000US20,Kansas,20
13852,null,1226,null,1145,null,587,null,519,null,292,null,922,null,503,null,1682,null,655,null,1994,null,789,null,2806,null,1118,null,1958,null,753,null,1229,null,488,null,592,null,359,null,1005,null,412,null,0400000US21,Kentucky,21
19807,null,1743,null,1381,null,500,null,727,null,577,null,1889,null,741,null,2802,null,914,null,3946,null,873,null,3441,null,1190,null,1946,null,640,null,1852,null,560,null,1086,null,508,null,737,null,437,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
90269,null,2573,null,4162,null,1089,null,1081,null,410,null,4637,null,1081,null,4466,null,1105,null,8829,null,1387,null,14148,null,1612,null,12930,null,1621,null,19919,null,1907,null,10419,null,1391,null,9678,null,1440,null,0400000US24,Maryland,24
100125,null,3239,null,8605,null,1629,null,4116,null,1063,null,5588,null,1227,null,5572,null,1214,null,9532,null,1493,null,14886,null,1995,null,13141,null,1596,null,18926,null,2161,null,10265,null,1552,null,9494,null,1401,null,0400000US25,Massachusetts,25
75899,null,2400,null,6138,null,1267,null,2844,null,915,null,7087,null,1356,null,6250,null,1202,null,7709,null,1285,null,12769,null,1557,null,9980,null,1545,null,12739,null,1415,null,5198,null,1015,null,5185,null,1021,null,0400000US26,Michigan,26
53121,null,2101,null,4059,null,1014,null,2211,null,780,null,4645,null,1134,null,4166,null,858,null,7096,null,1308,null,10739,null,1552,null,7528,null,1267,null,7678,null,1075,null,3013,null,846,null,1986,null,650,null,0400000US27,Minnesota,27
7454,null,1064,null,994,null,595,null,271,null,232,null,1115,null,626,null,681,null,429,null,824,null,515,null,1138,null,417,null,717,null,392,null,898,null,430,null,449,null,362,null,367,null,349,null,0400000US28,Mississippi,28
29487,null,1737,null,2292,null,656,null,1458,null,651,null,2192,null,699,null,1186,null,437,null,4298,null,1068,null,7112,null,1276,null,2923,null,677,null,3909,null,1077,null,1606,null,550,null,2511,null,756,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
8341,null,931,null,877,null,402,null,469,null,318,null,1825,null,614,null,633,null,434,null,693,null,270,null,1488,null,543,null,820,null,369,null,1115,null,510,null,202,null,148,null,219,null,187,null,0400000US31,Nebraska,31
57578,null,2335,null,2777,null,890,null,1964,null,720,null,4922,null,1051,null,5368,null,1099,null,7671,null,1348,null,11912,null,1412,null,8251,null,1363,null,9265,null,1406,null,3581,null,902,null,1867,null,708,null,0400000US32,Nevada,32
6437,null,1015,null,625,null,314,null,159,null,172,null,469,null,353,null,373,null,354,null,864,null,510,null,1174,null,647,null,671,null,379,null,1140,null,576,null,330,null,215,null,632,null,389,null,0400000US33,New Hampshire,33
211750,null,4143,null,11119,null,1816,null,3894,null,1263,null,8316,null,1585,null,9687,null,1842,null,15105,null,2293,null,31100,null,2993,null,29970,null,2586,null,47289,null,3481,null,27891,null,2781,null,27379,null,2271,null,0400000US34,New Jersey,34
9545,null,1352,null,468,null,372,null,484,null,369,null,1204,null,519,null,466,null,357,null,1682,null,706,null,2128,null,886,null,1367,null,461,null,804,null,470,null,352,null,292,null,590,null,324,null,0400000US35,New Mexico,35
418249,null,5738,null,37075,null,2929,null,16495,null,1893,null,42459,null,3695,null,38576,null,3128,null,48026,null,3503,null,64965,null,4051,null,50808,null,3404,null,59796,null,3602,null,26694,null,2366,null,33355,null,2505,null,0400000US36,New York,36
53249,null,3088,null,3735,null,962,null,2297,null,855,null,5524,null,1345,null,3346,null,878,null,6008,null,988,null,9898,null,1502,null,7788,null,1224,null,7469,null,1145,null,3478,null,884,null,3706,null,804,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
59288,null,2543,null,4738,null,1041,null,2039,null,553,null,5625,null,1091,null,3731,null,1080,null,6381,null,1288,null,11898,null,1612,null,7679,null,1355,null,8111,null,1274,null,4478,null,733,null,4608,null,977,null,0400000US39,Ohio,39
18532,null,1313,null,1598,null,676,null,860,null,520,null,2539,null,738,null,1764,null,636,null,2648,null,766,null,3289,null,767,null,2183,null,662,null,2180,null,666,null,670,null,364,null,801,null,391,null,0400000US40,Oklahoma,40
43509,null,2157,null,4219,null,984,null,2209,null,778,null,3997,null,851,null,3023,null,805,null,4934,null,1085,null,8847,null,1475,null,5673,null,1057,null,6528,null,1072,null,1949,null,642,null,2130,null,600,null,0400000US41,Oregon,41
95174,null,3234,null,8580,null,1555,null,4440,null,1090,null,8730,null,1503,null,7466,null,1573,null,10136,null,1652,null,13418,null,1613,null,13330,null,1646,null,14600,null,1756,null,7496,null,1232,null,6978,null,1002,null,0400000US42,Pennsylvania,42
9451,null,1189,null,851,null,411,null,481,null,404,null,1420,null,716,null,770,null,596,null,907,null,458,null,2094,null,675,null,1071,null,496,null,1046,null,686,null,417,null,283,null,394,null,303,null,0400000US44,Rhode Island,44
19545,null,1505,null,1133,null,630,null,555,null,368,null,2044,null,797,null,2030,null,722,null,3964,null,1110,null,3271,null,831,null,2476,null,786,null,2342,null,724,null,818,null,554,null,912,null,569,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
25152,null,1771,null,1871,null,599,null,894,null,490,null,2376,null,879,null,2128,null,889,null,3482,null,1033,null,3940,null,898,null,3846,null,943,null,3454,null,735,null,1596,null,473,null,1565,null,598,null,0400000US47,Tennessee,47
275875,null,4515,null,22773,null,3194,null,9434,null,1727,null,21909,null,2354,null,23355,null,2131,null,32169,null,2981,null,47570,null,3885,null,34374,null,2794,null,47452,null,3121,null,18626,null,2213,null,18213,null,1937,null,0400000US48,Texas,48
15581,null,1563,null,1822,null,841,null,780,null,418,null,1758,null,669,null,1313,null,565,null,2373,null,724,null,3256,null,809,null,2003,null,499,null,1577,null,482,null,178,null,195,null,521,null,230,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
126279,null,3060,null,6928,null,1384,null,2827,null,904,null,6647,null,1519,null,7123,null,1284,null,12511,null,1480,null,20058,null,2201,null,18909,null,2019,null,27230,null,2578,null,11896,null,1699,null,12150,null,1693,null,0400000US51,Virginia,51
148957,null,3286,null,10328,null,1459,null,5892,null,1178,null,11721,null,2074,null,11197,null,1557,null,18348,null,2074,null,23357,null,1891,null,21285,null,2048,null,26436,null,2577,null,11236,null,1599,null,9157,null,1288,null,0400000US53,Washington,53
4465,null,706,null,444,null,281,null,215,null,185,null,276,null,202,null,423,null,309,null,1028,null,452,null,665,null,461,null,99,null,94,null,622,null,383,null,63,null,95,null,630,null,373,null,0400000US54,West Virginia,54
33032,null,2095,null,4094,null,1023,null,912,null,359,null,2772,null,820,null,2139,null,873,null,4689,null,1078,null,6647,null,1230,null,4524,null,959,null,3999,null,1093,null,1353,null,417,null,1903,null,762,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
4513,null,1004,null,1825,null,631,null,487,null,341,null,913,null,442,null,408,null,325,null,310,null,355,null,352,null,247,null,176,null,221,null,0,null,289,null,0,null,289,null,42,null,70,null,0400000US72,Puerto Rico,72
