B21001G_001E,B21001G_001EA,B21001G_001M,B21001G_001MA,B21001G_002E,B21001G_002EA,B21001G_002M,B21001G_002MA,B21001G_003E,B21001G_003EA,B21001G_003M,B21001G_003MA,B21001G_004E,B21001G_004EA,B21001G_004M,B21001G_004MA,B21001G_005E,B21001G_005EA,B21001G_005M,B21001G_005MA,B21001G_006E,B21001G_006EA,B21001G_006M,B21001G_006MA,B21001G_007E,B21001G_007EA,B21001G_007M,B21001G_007MA,B21001G_008E,B21001G_008EA,B21001G_008M,B21001G_008MA,B21001G_009E,B21001G_009EA,B21001G_009M,B21001G_009MA,B21001G_010E,B21001G_010EA,B21001G_010M,B21001G_010MA,B21001G_011E,B21001G_011EA,B21001G_011M,B21001G_011MA,B21001G_012E,B21001G_012EA,B21001G_012M,B21001G_012MA,B21001G_013E,B21001G_013EA,B21001G_013M,B21001G_013MA,B21001G_014E,B21001G_014EA,B21001G_014M,B21001G_014MA,B21001G_015E,B21001G_015EA,B21001G_015M,B21001G_015MA,B21001G_016E,B21001G_016EA,B21001G_016M,B21001G_016MA,B21001G_017E,B21001G_017EA,B21001G_017M,B21001G_017MA,B21001G_018E,B21001G_018EA,B21001G_018M,B21001G_018MA,B21001G_019E,B21001G_019EA,B21001G_019M,B21001G_019MA,B21001G_020E,B21001G_020EA,B21001G_020M,B21001G_020MA,B21001G_021E,B21001G_021EA,B21001G_021M,B21001G_021MA,B21001G_022E,B21001G_022EA,B21001G_022M,B21001G_022MA,B21001G_023E,B21001G_023EA,B21001G_023M,B21001G_023MA,B21001G_024E,B21001G_024EA,B21001G_024M,B21001G_024MA,B21001G_025E,B21001G_025EA,B21001G_025M,B21001G_025MA,B21001G_026E,B21001G_026EA,B21001G_026M,B21001G_026MA,B21001G_027E,B21001G_027EA,B21001G_027M,B21001G_027MA,B21001G_028E,B21001G_028EA,B21001G_028M,B21001G_028MA,B21001G_029E,B21001G_029EA,B21001G_029M,B21001G_029MA,B21001G_030E,B21001G_030EA,B21001G_030M,B21001G_030MA,B21001G_031E,B21001G_031EA,B21001G_031M,B21001G_031MA,B21001G_032E,B21001G_032EA,B21001G_032M,B21001G_032MA,B21001G_033E,B21001G_033EA,B21001G_033M,B21001G_033MA,GEO_ID,NAME,state
75555,null,5905,null,34090,null,3575,null,17198,null,2520,null,1845,null,936,null,15353,null,2235,null,12064,null,1949,null,3063,null,862,null,9001,null,1735,null,2895,null,908,null,978,null,477,null,1917,null,791,null,1647,null,592,null,593,null,386,null,1054,null,450,null,286,null,199,null,188,null,178,null,98,null,130,null,41465,null,4264,null,19479,null,2882,null,480,null,494,null,18999,null,2753,null,14911,null,2167,null,293,null,206,null,14618,null,2169,null,4383,null,1107,null,203,null,220,null,4180,null,1059,null,1796,null,571,null,0,null,296,null,1796,null,571,null,896,null,519,null,95,null,167,null,801,null,447,null,0400000US13,Georgia,13
182417,null,8849,null,92213,null,5443,null,38535,null,3526,null,2846,null,1007,null,35689,null,3440,null,36123,null,2879,null,4837,null,1099,null,31286,null,2759,null,9552,null,1360,null,4141,null,960,null,5411,null,1019,null,4673,null,786,null,1785,null,607,null,2888,null,664,null,3330,null,737,null,1980,null,601,null,1350,null,555,null,90204,null,5187,null,38347,null,3239,null,307,null,280,null,38040,null,3200,null,32065,null,2683,null,726,null,378,null,31339,null,2649,null,10706,null,1447,null,59,null,95,null,10647,null,1443,null,5184,null,728,null,267,null,205,null,4917,null,714,null,3902,null,874,null,85,null,72,null,3817,null,878,null,0400000US15,Hawaii,15
18909,null,2211,null,9023,null,1342,null,3689,null,862,null,35,null,54,null,3654,null,860,null,3629,null,936,null,541,null,284,null,3088,null,895,null,752,null,387,null,294,null,270,null,458,null,313,null,590,null,323,null,184,null,206,null,406,null,285,null,363,null,281,null,217,null,159,null,146,null,190,null,9886,null,1580,null,4970,null,1165,null,0,null,263,null,4970,null,1165,null,3106,null,919,null,256,null,356,null,2850,null,820,null,1318,null,523,null,66,null,117,null,1252,null,490,null,332,null,211,null,0,null,263,null,332,null,211,null,160,null,125,null,0,null,263,null,160,null,125,null,0400000US16,Idaho,16
102222,null,6022,null,49139,null,3672,null,23206,null,2626,null,626,null,403,null,22580,null,2556,null,17727,null,2071,null,3401,null,1057,null,14326,null,1778,null,4666,null,995,null,1105,null,440,null,3561,null,908,null,2413,null,723,null,770,null,383,null,1643,null,570,null,1127,null,464,null,747,null,350,null,380,null,271,null,53083,null,3736,null,26040,null,2516,null,130,null,127,null,25910,null,2506,null,16266,null,1936,null,617,null,413,null,15649,null,1859,null,6113,null,1109,null,57,null,99,null,6056,null,1103,null,3024,null,839,null,37,null,72,null,2987,null,818,null,1640,null,789,null,0,null,269,null,1640,null,789,null,0400000US17,Illinois,17
54016,null,3792,null,27043,null,2487,null,13251,null,1654,null,462,null,319,null,12789,null,1632,null,9594,null,1432,null,2121,null,843,null,7473,null,1159,null,2283,null,738,null,839,null,403,null,1444,null,611,null,1144,null,495,null,502,null,357,null,642,null,374,null,771,null,412,null,583,null,362,null,188,null,159,null,26973,null,2730,null,13010,null,2251,null,185,null,184,null,12825,null,2264,null,8465,null,1238,null,195,null,165,null,8270,null,1237,null,2762,null,641,null,10,null,24,null,2752,null,643,null,1607,null,547,null,0,null,269,null,1607,null,547,null,1129,null,490,null,14,null,24,null,1115,null,487,null,0400000US18,Indiana,18
22489,null,2686,null,11373,null,1732,null,6682,null,1278,null,222,null,252,null,6460,null,1277,null,3346,null,984,null,632,null,360,null,2714,null,905,null,808,null,428,null,466,null,382,null,342,null,272,null,410,null,329,null,223,null,179,null,187,null,209,null,127,null,128,null,95,null,119,null,32,null,42,null,11116,null,1765,null,5941,null,1369,null,140,null,153,null,5801,null,1355,null,3044,null,793,null,163,null,148,null,2881,null,791,null,1151,null,591,null,0,null,228,null,1151,null,591,null,396,null,293,null,0,null,228,null,396,null,293,null,584,null,413,null,53,null,87,null,531,null,400,null,0400000US19,Iowa,19
38500,null,3196,null,19556,null,2239,null,8435,null,1539,null,656,null,417,null,7779,null,1460,null,7790,null,1387,null,1358,null,511,null,6432,null,1230,null,1455,null,425,null,650,null,334,null,805,null,318,null,1251,null,473,null,440,null,366,null,811,null,317,null,625,null,392,null,234,null,193,null,391,null,348,null,18944,null,1854,null,8074,null,1554,null,199,null,255,null,7875,null,1545,null,7572,null,1224,null,74,null,122,null,7498,null,1224,null,1957,null,657,null,7,null,15,null,1950,null,659,null,772,null,349,null,0,null,244,null,772,null,349,null,569,null,345,null,0,null,244,null,569,null,345,null,0400000US20,Kansas,20
30371,null,3147,null,13591,null,1830,null,5161,null,1286,null,35,null,65,null,5126,null,1295,null,4948,null,1169,null,725,null,351,null,4223,null,1080,null,1299,null,545,null,621,null,363,null,678,null,380,null,1574,null,584,null,377,null,298,null,1197,null,504,null,609,null,426,null,447,null,380,null,162,null,169,null,16780,null,2210,null,6980,null,1531,null,154,null,176,null,6826,null,1538,null,5002,null,1178,null,164,null,200,null,4838,null,1148,null,2028,null,574,null,0,null,273,null,2028,null,574,null,1745,null,802,null,0,null,273,null,1745,null,802,null,1025,null,589,null,41,null,70,null,984,null,577,null,0400000US21,Kentucky,21
30164,null,3130,null,14570,null,1825,null,6076,null,1303,null,833,null,528,null,5243,null,1310,null,5136,null,1024,null,844,null,490,null,4292,null,936,null,2025,null,625,null,436,null,310,null,1589,null,535,null,578,null,385,null,457,null,357,null,121,null,119,null,755,null,378,null,484,null,333,null,271,null,248,null,15594,null,2083,null,6742,null,1531,null,44,null,85,null,6698,null,1501,null,4678,null,1254,null,0,null,281,null,4678,null,1254,null,2108,null,653,null,46,null,80,null,2062,null,651,null,1093,null,491,null,34,null,64,null,1059,null,487,null,973,null,503,null,0,null,281,null,973,null,503,null,0400000US22,Louisiana,22
15537,null,2032,null,8338,null,1424,null,4551,null,1184,null,188,null,248,null,4363,null,1137,null,2410,null,812,null,653,null,500,null,1757,null,619,null,863,null,488,null,255,null,261,null,608,null,445,null,406,null,270,null,322,null,244,null,84,null,96,null,108,null,110,null,80,null,103,null,28,null,42,null,7199,null,1271,null,2976,null,860,null,10,null,19,null,2966,null,858,null,2788,null,855,null,280,null,334,null,2508,null,865,null,888,null,385,null,68,null,109,null,820,null,388,null,274,null,150,null,0,null,230,null,274,null,150,null,273,null,212,null,0,null,230,null,273,null,212,null,0400000US23,Maine,23
65398,null,4675,null,31431,null,2974,null,15892,null,2102,null,1279,null,765,null,14613,null,1943,null,10376,null,1723,null,2358,null,895,null,8018,null,1561,null,3208,null,984,null,1206,null,707,null,2002,null,697,null,1187,null,638,null,594,null,472,null,593,null,445,null,768,null,346,null,411,null,257,null,357,null,257,null,33967,null,3189,null,15742,null,2066,null,176,null,184,null,15566,null,2000,null,11211,null,1561,null,660,null,523,null,10551,null,1544,null,4329,null,1089,null,235,null,190,null,4094,null,1060,null,1677,null,638,null,0,null,285,null,1677,null,638,null,1008,null,478,null,45,null,79,null,963,null,465,null,0400000US24,Maryland,24
80594,null,6003,null,40713,null,4124,null,19521,null,2659,null,353,null,315,null,19168,null,2692,null,14178,null,2308,null,1507,null,843,null,12671,null,2027,null,4522,null,1031,null,1352,null,567,null,3170,null,951,null,1628,null,632,null,772,null,480,null,856,null,451,null,864,null,458,null,184,null,188,null,680,null,399,null,39881,null,3272,null,18160,null,2207,null,33,null,60,null,18127,null,2199,null,14035,null,1769,null,352,null,287,null,13683,null,1732,null,4636,null,1051,null,112,null,168,null,4524,null,1022,null,1862,null,804,null,129,null,207,null,1733,null,743,null,1188,null,425,null,219,null,169,null,969,null,390,null,0400000US25,Massachusetts,25
98872,null,5674,null,49648,null,3953,null,24342,null,2424,null,590,null,482,null,23752,null,2408,null,17547,null,2157,null,2634,null,751,null,14913,null,2109,null,4534,null,878,null,1551,null,489,null,2983,null,730,null,2298,null,689,null,1099,null,428,null,1199,null,502,null,927,null,371,null,474,null,218,null,453,null,288,null,49224,null,3210,null,21744,null,2260,null,71,null,113,null,21673,null,2270,null,17480,null,1926,null,514,null,332,null,16966,null,1865,null,5577,null,868,null,187,null,207,null,5390,null,841,null,3011,null,762,null,0,null,244,null,3011,null,762,null,1412,null,475,null,0,null,244,null,1412,null,475,null,0400000US26,Michigan,26
44233,null,3118,null,20829,null,2123,null,11270,null,1572,null,135,null,164,null,11135,null,1572,null,7300,null,1375,null,1281,null,655,null,6019,null,1235,null,1290,null,435,null,323,null,187,null,967,null,388,null,368,null,180,null,262,null,156,null,106,null,85,null,601,null,265,null,488,null,245,null,113,null,94,null,23404,null,2353,null,11383,null,1806,null,0,null,213,null,11383,null,1806,null,8435,null,1313,null,245,null,264,null,8190,null,1252,null,2100,null,752,null,0,null,213,null,2100,null,752,null,1226,null,486,null,0,null,213,null,1226,null,486,null,260,null,193,null,0,null,213,null,260,null,193,null,0400000US27,Minnesota,27
19120,null,2534,null,8705,null,1319,null,4256,null,935,null,348,null,314,null,3908,null,896,null,2248,null,677,null,438,null,233,null,1810,null,660,null,1445,null,517,null,393,null,256,null,1052,null,489,null,699,null,461,null,114,null,139,null,585,null,468,null,57,null,97,null,36,null,92,null,21,null,42,null,10415,null,1868,null,4717,null,1380,null,0,null,291,null,4717,null,1380,null,2736,null,925,null,194,null,307,null,2542,null,793,null,959,null,406,null,0,null,291,null,959,null,406,null,1250,null,631,null,0,null,291,null,1250,null,631,null,753,null,393,null,49,null,94,null,704,null,381,null,0400000US28,Mississippi,28
64552,null,4693,null,32309,null,3197,null,13683,null,2263,null,554,null,337,null,13129,null,2236,null,12501,null,1747,null,2723,null,779,null,9778,null,1636,null,2903,null,669,null,1110,null,382,null,1793,null,521,null,2006,null,613,null,750,null,426,null,1256,null,472,null,1216,null,336,null,845,null,323,null,371,null,187,null,32243,null,2759,null,14723,null,1722,null,0,null,259,null,14723,null,1722,null,9825,null,1463,null,309,null,251,null,9516,null,1434,null,3663,null,894,null,93,null,106,null,3570,null,874,null,2147,null,552,null,49,null,82,null,2098,null,545,null,1885,null,867,null,0,null,259,null,1885,null,867,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
20676,null,2054,null,11466,null,1627,null,6344,null,1314,null,66,null,79,null,6278,null,1327,null,3925,null,921,null,845,null,505,null,3080,null,759,null,398,null,211,null,251,null,148,null,147,null,128,null,547,null,381,null,198,null,201,null,349,null,327,null,252,null,277,null,252,null,277,null,0,null,228,null,9210,null,1347,null,4534,null,833,null,9,null,18,null,4525,null,830,null,3322,null,815,null,27,null,45,null,3295,null,808,null,780,null,360,null,23,null,39,null,757,null,366,null,262,null,173,null,0,null,228,null,262,null,173,null,312,null,220,null,25,null,52,null,287,null,218,null,0400000US31,Nebraska,31
45748,null,4202,null,22773,null,2405,null,10700,null,1620,null,553,null,394,null,10147,null,1567,null,7681,null,1219,null,1858,null,666,null,5823,null,1125,null,2441,null,700,null,785,null,414,null,1656,null,648,null,1463,null,571,null,1092,null,516,null,371,null,245,null,488,null,432,null,421,null,414,null,67,null,103,null,22975,null,2722,null,10535,null,1675,null,98,null,97,null,10437,null,1687,null,7873,null,1425,null,51,null,70,null,7822,null,1424,null,1985,null,552,null,169,null,195,null,1816,null,508,null,993,null,470,null,0,null,302,null,993,null,470,null,1589,null,783,null,0,null,302,null,1589,null,783,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
105642,null,7427,null,51411,null,4784,null,24877,null,3064,null,498,null,427,null,24379,null,3033,null,17841,null,2306,null,1118,null,477,null,16723,null,2212,null,6299,null,1215,null,820,null,377,null,5479,null,1154,null,1795,null,532,null,267,null,189,null,1528,null,503,null,599,null,377,null,154,null,134,null,445,null,351,null,54231,null,4747,null,23801,null,2910,null,112,null,139,null,23689,null,2917,null,18830,null,2367,null,0,null,279,null,18830,null,2367,null,6736,null,1275,null,0,null,279,null,6736,null,1275,null,2960,null,789,null,0,null,279,null,2960,null,789,null,1904,null,626,null,0,null,279,null,1904,null,626,null,0400000US34,New Jersey,34
33957,null,3993,null,16942,null,2415,null,7563,null,1560,null,467,null,353,null,7096,null,1485,null,5175,null,1364,null,1115,null,539,null,4060,null,1151,null,2093,null,729,null,1142,null,570,null,951,null,430,null,1506,null,579,null,809,null,384,null,697,null,457,null,605,null,429,null,370,null,381,null,235,null,208,null,17015,null,2499,null,6611,null,1706,null,61,null,102,null,6550,null,1723,null,5563,null,1261,null,270,null,206,null,5293,null,1221,null,2417,null,605,null,89,null,104,null,2328,null,585,null,1391,null,487,null,69,null,96,null,1322,null,470,null,1033,null,688,null,336,null,516,null,697,null,374,null,0400000US35,New Mexico,35
219462,null,10197,null,105230,null,6087,null,46712,null,4463,null,2535,null,884,null,44177,null,4299,null,37866,null,3632,null,3927,null,1163,null,33939,null,3435,null,11700,null,1499,null,2463,null,651,null,9237,null,1380,null,5517,null,1142,null,674,null,315,null,4843,null,1031,null,3435,null,772,null,1487,null,542,null,1948,null,580,null,114232,null,6706,null,48321,null,3781,null,463,null,362,null,47858,null,3777,null,36572,null,3425,null,290,null,314,null,36282,null,3451,null,15472,null,1951,null,32,null,52,null,15440,null,1944,null,7565,null,1297,null,123,null,150,null,7442,null,1298,null,6302,null,1347,null,69,null,114,null,6233,null,1321,null,0400000US36,New York,36
90260,null,6779,null,40630,null,4937,null,19084,null,3510,null,735,null,432,null,18349,null,3454,null,14330,null,2452,null,4541,null,1307,null,9789,null,2037,null,4717,null,1080,null,1886,null,657,null,2831,null,875,null,1612,null,640,null,722,null,428,null,890,null,429,null,887,null,481,null,459,null,286,null,428,null,324,null,49630,null,3590,null,25265,null,2658,null,464,null,484,null,24801,null,2650,null,16356,null,2396,null,662,null,434,null,15694,null,2382,null,4690,null,966,null,357,null,403,null,4333,null,938,null,1982,null,810,null,0,null,287,null,1982,null,810,null,1337,null,576,null,0,null,287,null,1337,null,576,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
93955,null,5349,null,45661,null,3226,null,22024,null,2341,null,642,null,390,null,21382,null,2284,null,16075,null,1944,null,2327,null,717,null,13748,null,1823,null,4379,null,883,null,2279,null,588,null,2100,null,640,null,1932,null,653,null,1025,null,454,null,907,null,446,null,1251,null,451,null,615,null,353,null,636,null,341,null,48294,null,3727,null,20199,null,2104,null,81,null,132,null,20118,null,2106,null,17337,null,2396,null,443,null,298,null,16894,null,2324,null,6152,null,1077,null,258,null,283,null,5894,null,1014,null,2296,null,688,null,0,null,267,null,2296,null,688,null,2310,null,650,null,0,null,267,null,2310,null,650,null,0400000US39,Ohio,39
155181,null,5299,null,76219,null,3550,null,35810,null,2768,null,1346,null,575,null,34464,null,2771,null,23920,null,1711,null,3187,null,825,null,20733,null,1718,null,9270,null,976,null,3749,null,816,null,5521,null,757,null,4788,null,830,null,2084,null,598,null,2704,null,666,null,2431,null,741,null,1939,null,661,null,492,null,267,null,78962,null,3958,null,32759,null,2747,null,294,null,258,null,32465,null,2774,null,26006,null,2102,null,471,null,337,null,25535,null,2055,null,10205,null,1045,null,224,null,149,null,9981,null,1036,null,5921,null,834,null,84,null,86,null,5837,null,834,null,4071,null,740,null,0,null,251,null,4071,null,740,null,0400000US40,Oklahoma,40
72435,null,4924,null,34837,null,3095,null,17082,null,2312,null,1062,null,853,null,16020,null,2191,null,10969,null,1663,null,2331,null,779,null,8638,null,1517,null,3808,null,933,null,1348,null,481,null,2460,null,805,null,1689,null,508,null,819,null,415,null,870,null,357,null,1289,null,571,null,1043,null,536,null,246,null,198,null,37598,null,3321,null,16475,null,2038,null,126,null,159,null,16349,null,1998,null,13870,null,1823,null,362,null,261,null,13508,null,1778,null,4075,null,1067,null,51,null,88,null,4024,null,1052,null,1803,null,546,null,121,null,154,null,1682,null,539,null,1375,null,517,null,0,null,275,null,1375,null,517,null,0400000US41,Oregon,41
