B20005G_001E,B20005G_001EA,B20005G_001M,B20005G_001MA,B20005G_002E,B20005G_002EA,B20005G_002M,B20005G_002MA,B20005G_003E,B20005G_003EA,B20005G_003M,B20005G_003MA,B20005G_004E,B20005G_004EA,B20005G_004M,B20005G_004MA,B20005G_005E,B20005G_005EA,B20005G_005M,B20005G_005MA,B20005G_006E,B20005G_006EA,B20005G_006M,B20005G_006MA,B20005G_007E,B20005G_007EA,B20005G_007M,B20005G_007MA,B20005G_008E,B20005G_008EA,B20005G_008M,B20005G_008MA,B20005G_009E,B20005G_009EA,B20005G_009M,B20005G_009MA,B20005G_010E,B20005G_010EA,B20005G_010M,B20005G_010MA,B20005G_011E,B20005G_011EA,B20005G_011M,B20005G_011MA,B20005G_012E,B20005G_012EA,B20005G_012M,B20005G_012MA,B20005G_013E,B20005G_013EA,B20005G_013M,B20005G_013MA,B20005G_014E,B20005G_014EA,B20005G_014M,B20005G_014MA,B20005G_015E,B20005G_015EA,B20005G_015M,B20005G_015MA,B20005G_016E,B20005G_016EA,B20005G_016M,B20005G_016MA,B20005G_017E,B20005G_017EA,B20005G_017M,B20005G_017MA,B20005G_018E,B20005G_018EA,B20005G_018M,B20005G_018MA,B20005G_019E,B20005G_019EA,B20005G_019M,B20005G_019MA,B20005G_020E,B20005G_020EA,B20005G_020M,B20005G_020MA,B20005G_021E,B20005G_021EA,B20005G_021M,B20005G_021MA,B20005G_022E,B20005G_022EA,B20005G_022M,B20005G_022MA,B20005G_023E,B20005G_023EA,B20005G_023M,B20005G_023MA,B20005G_024E,B20005G_024EA,B20005G_024M,B20005G_024MA,B20005G_025E,B20005G_025EA,B20005G_025M,B20005G_025MA,B20005G_026E,B20005G_026EA,B20005G_026M,B20005G_026MA,B20005G_027E,B20005G_027EA,B20005G_027M,B20005G_027MA,B20005G_028E,B20005G_028EA,B20005G_028M,B20005G_028MA,B20005G_029E,B20005G_029EA,B20005G_029M,B20005G_029MA,B20005G_030E,B20005G_030EA,B20005G_030M,B20005G_030MA,B20005G_031E,B20005G_031EA,B20005G_031M,B20005G_031MA,B20005G_032E,B20005G_032EA,B20005G_032M,B20005G_032MA,B20005G_033E,B20005G_033EA,B20005G_033M,B20005G_033MA,B20005G_034E,B20005G_034EA,B20005G_034M,B20005G_034MA,B20005G_035E,B20005G_035EA,B20005G_035M,B20005G_035MA,B20005G_036E,B20005G_036EA,B20005G_036M,B20005G_036MA,B20005G_037E,B20005G_037EA,B20005G_037M,B20005G_037MA,B20005G_038E,B20005G_038EA,B20005G_038M,B20005G_038MA,B20005G_039E,B20005G_039EA,B20005G_039M,B20005G_039MA,B20005G_040E,B20005G_040EA,B20005G_040M,B20005G_040MA,B20005G_041E,B20005G_041EA,B20005G_041M,B20005G_041MA,B20005G_042E,B20005G_042EA,B20005G_042M,B20005G_042MA,B20005G_043E,B20005G_043EA,B20005G_043M,B20005G_043MA,B20005G_044E,B20005G_044EA,B20005G_044M,B20005G_044MA,B20005G_045E,B20005G_045EA,B20005G_045M,B20005G_045MA,B20005G_046E,B20005G_046EA,B20005G_046M,B20005G_046MA,B20005G_047E,B20005G_047EA,B20005G_047M,B20005G_047MA,B20005G_048E,B20005G_048EA,B20005G_048M,B20005G_048MA,B20005G_049E,B20005G_049EA,B20005G_049M,B20005G_049MA,B20005G_050E,B20005G_050EA,B20005G_050M,B20005G_050MA,B20005G_051E,B20005G_051EA,B20005G_051M,B20005G_051MA,B20005G_052E,B20005G_052EA,B20005G_052M,B20005G_052MA,B20005G_053E,B20005G_053EA,B20005G_053M,B20005G_053MA,B20005G_054E,B20005G_054EA,B20005G_054M,B20005G_054MA,B20005G_055E,B20005G_055EA,B20005G_055M,B20005G_055MA,B20005G_056E,B20005G_056EA,B20005G_056M,B20005G_056MA,B20005G_057E,B20005G_057EA,B20005G_057M,B20005G_057MA,B20005G_058E,B20005G_058EA,B20005G_058M,B20005G_058MA,B20005G_059E,B20005G_059EA,B20005G_059M,B20005G_059MA,B20005G_060E,B20005G_060EA,B20005G_060M,B20005G_060MA,B20005G_061E,B20005G_061EA,B20005G_061M,B20005G_061MA,B20005G_062E,B20005G_062EA,B20005G_062M,B20005G_062MA,B20005G_063E,B20005G_063EA,B20005G_063M,B20005G_063MA,B20005G_064E,B20005G_064EA,B20005G_064M,B20005G_064MA,B20005G_065E,B20005G_065EA,B20005G_065M,B20005G_065MA,B20005G_066E,B20005G_066EA,B20005G_066M,B20005G_066MA,B20005G_067E,B20005G_067EA,B20005G_067M,B20005G_067MA,B20005G_068E,B20005G_068EA,B20005G_068M,B20005G_068MA,B20005G_069E,B20005G_069EA,B20005G_069M,B20005G_069MA,B20005G_070E,B20005G_070EA,B20005G_070M,B20005G_070MA,B20005G_071E,B20005G_071EA,B20005G_071M,B20005G_071MA,B20005G_072E,B20005G_072EA,B20005G_072M,B20005G_072MA,B20005G_073E,B20005G_073EA,B20005G_073M,B20005G_073MA,B20005G_074E,B20005G_074EA,B20005G_074M,B20005G_074MA,B20005G_075E,B20005G_075EA,B20005G_075M,B20005G_075MA,B20005G_076E,B20005G_076EA,B20005G_076M,B20005G_076MA,B20005G_077E,B20005G_077EA,B20005G_077M,B20005G_077MA,B20005G_078E,B20005G_078EA,B20005G_078M,B20005G_078MA,B20005G_079E,B20005G_079EA,B20005G_079M,B20005G_079MA,B20005G_080E,B20005G_080EA,B20005G_080M,B20005G_080MA,B20005G_081E,B20005G_081EA,B20005G_081M,B20005G_081MA,B20005G_082E,B20005G_082EA,B20005G_082M,B20005G_082MA,B20005G_083E,B20005G_083EA,B20005G_083M,B20005G_083MA,B20005G_084E,B20005G_084EA,B20005G_084M,B20005G_084MA,B20005G_085E,B20005G_085EA,B20005G_085M,B20005G_085MA,B20005G_086E,B20005G_086EA,B20005G_086M,B20005G_086MA,B20005G_087E,B20005G_087EA,B20005G_087M,B20005G_087MA,B20005G_088E,B20005G_088EA,B20005G_088M,B20005G_088MA,B20005G_089E,B20005G_089EA,B20005G_089M,B20005G_089MA,B20005G_090E,B20005G_090EA,B20005G_090M,B20005G_090MA,B20005G_091E,B20005G_091EA,B20005G_091M,B20005G_091MA,B20005G_092E,B20005G_092EA,B20005G_092M,B20005G_092MA,B20005G_093E,B20005G_093EA,B20005G_093M,B20005G_093MA,B20005G_094E,B20005G_094EA,B20005G_094M,B20005G_094MA,B20005G_095E,B20005G_095EA,B20005G_095M,B20005G_095MA,GEO_ID,NAME,state
84390,null,6907,null,39220,null,4331,null,17486,null,2688,null,0,null,296,null,17486,null,2688,null,97,null,121,null,0,null,296,null,174,null,190,null,268,null,262,null,363,null,304,null,476,null,559,null,695,null,532,null,1187,null,753,null,380,null,344,null,818,null,481,null,1325,null,623,null,1956,null,1305,null,1567,null,661,null,1467,null,788,null,1152,null,595,null,737,null,454,null,998,null,506,null,653,null,398,null,1319,null,670,null,1854,null,764,null,21734,null,3012,null,9914,null,2087,null,11820,null,1826,null,2915,null,970,null,1976,null,723,null,881,null,560,null,839,null,379,null,481,null,381,null,869,null,478,null,287,null,270,null,419,null,359,null,320,null,354,null,271,null,236,null,433,null,282,null,477,null,373,null,240,null,311,null,233,null,274,null,16,null,38,null,409,null,462,null,378,null,393,null,326,null,298,null,50,null,81,null,0,null,296,null,45170,null,4694,null,15620,null,2301,null,0,null,296,null,15620,null,2301,null,130,null,104,null,222,null,361,null,286,null,315,null,594,null,495,null,282,null,262,null,487,null,393,null,378,null,291,null,385,null,256,null,570,null,358,null,1049,null,815,null,2236,null,952,null,839,null,473,null,1059,null,520,null,1271,null,628,null,1229,null,847,null,660,null,441,null,1528,null,611,null,855,null,460,null,336,null,233,null,1224,null,846,null,29550,null,3554,null,13924,null,2262,null,15626,null,2259,null,2829,null,1032,null,3142,null,860,null,1365,null,740,null,2044,null,903,null,724,null,463,null,1202,null,658,null,471,null,325,null,433,null,327,null,58,null,96,null,554,null,465,null,606,null,383,null,388,null,413,null,49,null,82,null,355,null,330,null,226,null,204,null,109,null,181,null,150,null,158,null,251,null,342,null,28,null,47,null,642,null,682,null,0400000US13,Georgia,13
199047,null,9064,null,100677,null,5812,null,48958,null,4125,null,0,null,275,null,48958,null,4125,null,0,null,275,null,361,null,358,null,102,null,122,null,717,null,536,null,781,null,455,null,966,null,501,null,944,null,517,null,2629,null,860,null,2562,null,1324,null,2037,null,863,null,4302,null,1308,null,4450,null,1260,null,4236,null,1145,null,3673,null,1213,null,2757,null,778,null,1858,null,826,null,4737,null,1121,null,4757,null,1220,null,4184,null,1026,null,2905,null,863,null,51719,null,3596,null,23954,null,2299,null,27765,null,2899,null,4762,null,1149,null,2695,null,781,null,2364,null,730,null,1756,null,673,null,1516,null,611,null,2054,null,730,null,981,null,710,null,1369,null,542,null,520,null,380,null,1415,null,591,null,2138,null,731,null,1072,null,544,null,1606,null,696,null,791,null,579,null,815,null,491,null,346,null,302,null,595,null,582,null,463,null,371,null,295,null,202,null,212,null,179,null,98370,null,5153,null,40532,null,2940,null,0,null,275,null,40532,null,2940,null,42,null,70,null,0,null,275,null,295,null,254,null,267,null,224,null,555,null,374,null,1194,null,538,null,1472,null,629,null,1515,null,580,null,2464,null,872,null,3552,null,1196,null,4506,null,1186,null,5794,null,1461,null,3925,null,1110,null,3211,null,852,null,3334,null,750,null,1317,null,543,null,2704,null,727,null,1671,null,662,null,2172,null,896,null,542,null,471,null,57838,null,4047,null,27819,null,2607,null,30019,null,3045,null,5207,null,1139,null,4126,null,1109,null,3787,null,961,null,2733,null,794,null,3598,null,922,null,1384,null,566,null,1250,null,506,null,1288,null,571,null,690,null,317,null,1203,null,534,null,1006,null,471,null,586,null,299,null,997,null,609,null,818,null,474,null,410,null,334,null,145,null,140,null,439,null,300,null,0,null,275,null,295,null,311,null,57,null,89,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
111721,null,6434,null,54493,null,4025,null,23239,null,2685,null,57,null,93,null,23182,null,2683,null,39,null,56,null,106,null,131,null,66,null,106,null,270,null,292,null,387,null,421,null,277,null,321,null,372,null,284,null,1576,null,768,null,1380,null,803,null,1117,null,523,null,1683,null,699,null,1488,null,681,null,2090,null,699,null,2490,null,757,null,1131,null,686,null,1217,null,606,null,1690,null,666,null,1818,null,713,null,1890,null,766,null,2095,null,652,null,31254,null,2857,null,13108,null,1899,null,18146,null,2098,null,4073,null,1057,null,1665,null,655,null,2517,null,1030,null,2117,null,730,null,1336,null,594,null,508,null,403,null,760,null,403,null,643,null,380,null,797,null,379,null,572,null,310,null,769,null,402,null,525,null,314,null,439,null,316,null,143,null,169,null,174,null,170,null,187,null,251,null,305,null,272,null,189,null,186,null,102,null,115,null,325,null,248,null,57228,null,3845,null,17363,null,1973,null,0,null,269,null,17363,null,1973,null,0,null,269,null,23,null,45,null,143,null,137,null,401,null,276,null,601,null,376,null,579,null,434,null,1026,null,692,null,726,null,371,null,754,null,362,null,1198,null,515,null,1751,null,507,null,1222,null,535,null,2314,null,775,null,1131,null,600,null,1146,null,564,null,918,null,398,null,1146,null,596,null,885,null,429,null,863,null,349,null,536,null,323,null,39865,null,3190,null,18131,null,1900,null,21734,null,2474,null,4500,null,1048,null,3084,null,795,null,1836,null,576,null,2820,null,915,null,2116,null,646,null,1085,null,590,null,1207,null,535,null,649,null,376,null,800,null,486,null,532,null,341,null,451,null,297,null,409,null,324,null,405,null,262,null,547,null,500,null,484,null,306,null,177,null,176,null,86,null,141,null,260,null,268,null,177,null,181,null,109,null,103,null,0400000US17,Illinois,17
59593,null,4086,null,29984,null,2661,null,9873,null,1223,null,0,null,269,null,9873,null,1223,null,0,null,269,null,24,null,40,null,87,null,150,null,264,null,206,null,324,null,269,null,253,null,234,null,346,null,325,null,772,null,475,null,541,null,422,null,444,null,270,null,1392,null,669,null,711,null,328,null,786,null,426,null,962,null,417,null,165,null,150,null,320,null,312,null,770,null,364,null,377,null,231,null,751,null,395,null,584,null,390,null,20111,null,2289,null,10177,null,1550,null,9934,null,1766,null,1774,null,509,null,1761,null,795,null,1564,null,622,null,938,null,535,null,388,null,255,null,320,null,235,null,395,null,323,null,426,null,387,null,624,null,458,null,99,null,139,null,560,null,351,null,112,null,129,null,248,null,320,null,142,null,167,null,279,null,231,null,12,null,27,null,229,null,244,null,0,null,269,null,0,null,269,null,63,null,106,null,29609,null,2867,null,9147,null,1229,null,0,null,269,null,9147,null,1229,null,0,null,269,null,57,null,99,null,111,null,174,null,14,null,28,null,482,null,316,null,86,null,152,null,331,null,280,null,694,null,344,null,542,null,336,null,538,null,324,null,969,null,462,null,1799,null,809,null,513,null,295,null,1291,null,534,null,539,null,387,null,70,null,76,null,196,null,151,null,542,null,395,null,268,null,249,null,105,null,92,null,20462,null,2437,null,10302,null,1565,null,10160,null,2004,null,3286,null,785,null,1721,null,784,null,953,null,446,null,1016,null,470,null,377,null,331,null,753,null,530,null,697,null,495,null,251,null,168,null,441,null,440,null,215,null,189,null,143,null,150,null,51,null,85,null,0,null,269,null,0,null,269,null,138,null,166,null,0,null,269,null,40,null,68,null,0,null,269,null,78,null,104,null,0,null,269,null,0400000US18,Indiana,18
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US19,Iowa,19
42567,null,3555,null,21733,null,2344,null,8314,null,1436,null,0,null,244,null,8314,null,1436,null,0,null,244,null,110,null,160,null,0,null,244,null,202,null,242,null,212,null,205,null,111,null,136,null,336,null,287,null,246,null,249,null,321,null,278,null,233,null,149,null,664,null,393,null,1243,null,591,null,425,null,292,null,415,null,361,null,887,null,378,null,620,null,454,null,650,null,408,null,519,null,434,null,674,null,377,null,446,null,303,null,13419,null,1961,null,5768,null,1267,null,7651,null,1357,null,1793,null,698,null,1371,null,599,null,669,null,479,null,780,null,468,null,587,null,443,null,275,null,191,null,246,null,230,null,399,null,311,null,96,null,141,null,176,null,196,null,194,null,237,null,196,null,193,null,38,null,64,null,153,null,152,null,43,null,96,null,396,null,361,null,135,null,124,null,39,null,65,null,65,null,113,null,0,null,244,null,20834,null,2004,null,5677,null,1097,null,0,null,244,null,5677,null,1097,null,137,null,155,null,0,null,244,null,0,null,244,null,202,null,143,null,174,null,144,null,355,null,266,null,100,null,87,null,262,null,168,null,358,null,258,null,555,null,386,null,923,null,513,null,537,null,411,null,743,null,507,null,314,null,262,null,307,null,238,null,122,null,139,null,368,null,291,null,119,null,130,null,101,null,155,null,0,null,244,null,15157,null,1751,null,6141,null,1263,null,9016,null,1411,null,2115,null,787,null,1781,null,617,null,1632,null,688,null,713,null,461,null,995,null,522,null,87,null,130,null,363,null,323,null,300,null,277,null,76,null,92,null,19,null,35,null,342,null,313,null,125,null,122,null,0,null,244,null,319,null,339,null,0,null,244,null,57,null,98,null,0,null,244,null,0,null,244,null,33,null,52,null,59,null,100,null,0400000US20,Kansas,20
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US21,Kentucky,21
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
71103,null,5021,null,34157,null,3107,null,16361,null,2040,null,0,null,285,null,16361,null,2040,null,0,null,285,null,0,null,285,null,196,null,258,null,153,null,190,null,62,null,112,null,360,null,361,null,266,null,203,null,701,null,442,null,279,null,275,null,401,null,266,null,937,null,482,null,1338,null,684,null,1096,null,563,null,804,null,523,null,1035,null,649,null,1025,null,541,null,1536,null,726,null,1788,null,721,null,2524,null,560,null,1860,null,667,null,17796,null,2513,null,7228,null,1997,null,10568,null,2021,null,2181,null,879,null,2195,null,801,null,817,null,424,null,567,null,333,null,742,null,411,null,239,null,256,null,601,null,452,null,501,null,397,null,440,null,320,null,190,null,315,null,253,null,266,null,239,null,249,null,79,null,132,null,335,null,347,null,0,null,285,null,656,null,526,null,275,null,358,null,0,null,285,null,112,null,187,null,146,null,238,null,36946,null,3474,null,13934,null,1933,null,0,null,285,null,13934,null,1933,null,0,null,285,null,42,null,66,null,115,null,132,null,0,null,285,null,87,null,102,null,271,null,278,null,238,null,240,null,558,null,429,null,392,null,207,null,688,null,476,null,986,null,493,null,1733,null,722,null,1089,null,390,null,1263,null,656,null,847,null,366,null,1405,null,693,null,796,null,383,null,661,null,438,null,1224,null,534,null,1539,null,689,null,23012,null,2478,null,9731,null,1929,null,13281,null,1840,null,3937,null,812,null,1728,null,636,null,1200,null,662,null,1378,null,513,null,359,null,245,null,439,null,301,null,370,null,329,null,485,null,495,null,357,null,340,null,250,null,214,null,726,null,372,null,832,null,613,null,139,null,178,null,341,null,339,null,289,null,232,null,134,null,163,null,101,null,120,null,62,null,83,null,0,null,285,null,154,null,155,null,0400000US24,Maryland,24
87270,null,6364,null,43855,null,4252,null,17583,null,2419,null,0,null,283,null,17583,null,2419,null,0,null,283,null,0,null,283,null,0,null,283,null,0,null,283,null,240,null,310,null,0,null,283,null,220,null,218,null,756,null,480,null,1418,null,918,null,852,null,478,null,2082,null,854,null,1503,null,837,null,990,null,424,null,1426,null,678,null,497,null,437,null,1788,null,849,null,1746,null,814,null,977,null,467,null,1476,null,637,null,1612,null,540,null,26272,null,3339,null,10572,null,1889,null,15700,null,2849,null,3119,null,1054,null,1490,null,587,null,1703,null,825,null,1107,null,509,null,2527,null,1072,null,1407,null,791,null,327,null,385,null,287,null,281,null,187,null,207,null,521,null,345,null,527,null,295,null,751,null,496,null,192,null,160,null,939,null,858,null,0,null,283,null,30,null,49,null,377,null,259,null,16,null,26,null,84,null,138,null,109,null,151,null,43415,null,3491,null,13204,null,2041,null,0,null,283,null,13204,null,2041,null,100,null,167,null,54,null,104,null,128,null,121,null,255,null,275,null,250,null,275,null,474,null,330,null,951,null,545,null,545,null,457,null,606,null,443,null,385,null,321,null,1060,null,529,null,2117,null,961,null,861,null,450,null,724,null,439,null,1050,null,475,null,599,null,296,null,642,null,345,null,736,null,395,null,761,null,377,null,906,null,376,null,30211,null,2902,null,13747,null,1959,null,16464,null,2241,null,3454,null,797,null,2491,null,736,null,1659,null,582,null,1985,null,812,null,533,null,354,null,1368,null,583,null,1172,null,574,null,841,null,481,null,98,null,118,null,172,null,165,null,792,null,434,null,268,null,260,null,387,null,249,null,355,null,292,null,94,null,116,null,201,null,198,null,143,null,168,null,0,null,283,null,319,null,231,null,132,null,184,null,0400000US25,Massachusetts,25
108276,null,6496,null,53586,null,4377,null,15422,null,1795,null,0,null,244,null,15422,null,1795,null,70,null,72,null,0,null,244,null,235,null,138,null,304,null,233,null,632,null,358,null,711,null,478,null,622,null,431,null,445,null,281,null,701,null,423,null,809,null,421,null,1078,null,531,null,735,null,312,null,1122,null,518,null,992,null,590,null,714,null,328,null,938,null,463,null,1074,null,614,null,1130,null,550,null,1618,null,571,null,1492,null,598,null,38164,null,3997,null,17451,null,2500,null,20713,null,2260,null,5014,null,891,null,2761,null,768,null,1546,null,763,null,1850,null,710,null,2285,null,898,null,1548,null,772,null,696,null,461,null,680,null,471,null,449,null,290,null,635,null,427,null,418,null,310,null,699,null,442,null,209,null,240,null,311,null,288,null,46,null,66,null,337,null,331,null,218,null,154,null,346,null,304,null,437,null,265,null,228,null,187,null,54690,null,3627,null,14565,null,1717,null,0,null,244,null,14565,null,1717,null,0,null,244,null,0,null,244,null,320,null,358,null,302,null,264,null,407,null,251,null,420,null,283,null,533,null,375,null,1288,null,472,null,895,null,589,null,889,null,443,null,1362,null,515,null,1467,null,557,null,1230,null,449,null,1325,null,562,null,903,null,428,null,1017,null,463,null,1152,null,508,null,446,null,258,null,292,null,242,null,317,null,350,null,40125,null,3251,null,21556,null,2305,null,18569,null,2200,null,5154,null,1010,null,2820,null,938,null,2445,null,689,null,1939,null,614,null,1897,null,641,null,645,null,383,null,919,null,571,null,637,null,424,null,163,null,169,null,384,null,211,null,610,null,427,null,172,null,152,null,85,null,106,null,157,null,154,null,183,null,193,null,98,null,140,null,99,null,122,null,62,null,96,null,100,null,121,null,0,null,244,null,0400000US26,Michigan,26
