B23002F_001E,B23002F_001EA,B23002F_001M,B23002F_001MA,B23002F_002E,B23002F_002EA,B23002F_002M,B23002F_002MA,B23002F_003E,B23002F_003EA,B23002F_003M,B23002F_003MA,B23002F_004E,B23002F_004EA,B23002F_004M,B23002F_004MA,B23002F_005E,B23002F_005EA,B23002F_005M,B23002F_005MA,B23002F_006E,B23002F_006EA,B23002F_006M,B23002F_006MA,B23002F_007E,B23002F_007EA,B23002F_007M,B23002F_007MA,B23002F_008E,B23002F_008EA,B23002F_008M,B23002F_008MA,B23002F_009E,B23002F_009EA,B23002F_009M,B23002F_009MA,B23002F_010E,B23002F_010EA,B23002F_010M,B23002F_010MA,B23002F_011E,B23002F_011EA,B23002F_011M,B23002F_011MA,B23002F_012E,B23002F_012EA,B23002F_012M,B23002F_012MA,B23002F_013E,B23002F_013EA,B23002F_013M,B23002F_013MA,B23002F_014E,B23002F_014EA,B23002F_014M,B23002F_014MA,B23002F_015E,B23002F_015EA,B23002F_015M,B23002F_015MA,B23002F_016E,B23002F_016EA,B23002F_016M,B23002F_016MA,B23002F_017E,B23002F_017EA,B23002F_017M,B23002F_017MA,B23002F_018E,B23002F_018EA,B23002F_018M,B23002F_018MA,B23002F_019E,B23002F_019EA,B23002F_019M,B23002F_019MA,B23002F_020E,B23002F_020EA,B23002F_020M,B23002F_020MA,B23002F_021E,B23002F_021EA,B23002F_021M,B23002F_021MA,B23002F_022E,B23002F_022EA,B23002F_022M,B23002F_022MA,B23002F_023E,B23002F_023EA,B23002F_023M,B23002F_023MA,B23002F_024E,B23002F_024EA,B23002F_024M,B23002F_024MA,B23002F_025E,B23002F_025EA,B23002F_025M,B23002F_025MA,B23002F_026E,B23002F_026EA,B23002F_026M,B23002F_026MA,B23002F_027E,B23002F_027EA,B23002F_027M,B23002F_027MA,B23002F_028E,B23002F_028EA,B23002F_028M,B23002F_028MA,B23002F_029E,B23002F_029EA,B23002F_029M,B23002F_029MA,B23002F_030E,B23002F_030EA,B23002F_030M,B23002F_030MA,B23002F_031E,B23002F_031EA,B23002F_031M,B23002F_031MA,B23002F_032E,B23002F_032EA,B23002F_032M,B23002F_032MA,B23002F_033E,B23002F_033EA,B23002F_033M,B23002F_033MA,B23002F_034E,B23002F_034EA,B23002F_034M,B23002F_034MA,B23002F_035E,B23002F_035EA,B23002F_035M,B23002F_035MA,B23002F_036E,B23002F_036EA,B23002F_036M,B23002F_036MA,B23002F_037E,B23002F_037EA,B23002F_037M,B23002F_037MA,B23002F_038E,B23002F_038EA,B23002F_038M,B23002F_038MA,B23002F_039E,B23002F_039EA,B23002F_039M,B23002F_039MA,B23002F_040E,B23002F_040EA,B23002F_040M,B23002F_040MA,B23002F_041E,B23002F_041EA,B23002F_041M,B23002F_041MA,B23002F_042E,B23002F_042EA,B23002F_042M,B23002F_042MA,B23002F_043E,B23002F_043EA,B23002F_043M,B23002F_043MA,B23002F_044E,B23002F_044EA,B23002F_044M,B23002F_044MA,B23002F_045E,B23002F_045EA,B23002F_045M,B23002F_045MA,B23002F_046E,B23002F_046EA,B23002F_046M,B23002F_046MA,B23002F_047E,B23002F_047EA,B23002F_047M,B23002F_047MA,B23002F_048E,B23002F_048EA,B23002F_048M,B23002F_048MA,B23002F_049E,B23002F_049EA,B23002F_049M,B23002F_049MA,B23002F_050E,B23002F_050EA,B23002F_050M,B23002F_050MA,B23002F_051E,B23002F_051EA,B23002F_051M,B23002F_051MA,B23002F_052E,B23002F_052EA,B23002F_052M,B23002F_052MA,B23002F_053E,B23002F_053EA,B23002F_053M,B23002F_053MA,B23002F_054E,B23002F_054EA,B23002F_054M,B23002F_054MA,B23002F_055E,B23002F_055EA,B23002F_055M,B23002F_055MA,B23002F_056E,B23002F_056EA,B23002F_056M,B23002F_056MA,B23002F_057E,B23002F_057EA,B23002F_057M,B23002F_057MA,B23002F_058E,B23002F_058EA,B23002F_058M,B23002F_058MA,B23002F_059E,B23002F_059EA,B23002F_059M,B23002F_059MA,B23002F_060E,B23002F_060EA,B23002F_060M,B23002F_060MA,B23002F_061E,B23002F_061EA,B23002F_061M,B23002F_061MA,B23002F_062E,B23002F_062EA,B23002F_062M,B23002F_062MA,B23002F_063E,B23002F_063EA,B23002F_063M,B23002F_063MA,B23002F_064E,B23002F_064EA,B23002F_064M,B23002F_064MA,B23002F_065E,B23002F_065EA,B23002F_065M,B23002F_065MA,B23002F_066E,B23002F_066EA,B23002F_066M,B23002F_066MA,B23002F_067E,B23002F_067EA,B23002F_067M,B23002F_067MA,B23002F_068E,B23002F_068EA,B23002F_068M,B23002F_068MA,B23002F_069E,B23002F_069EA,B23002F_069M,B23002F_069MA,B23002F_070E,B23002F_070EA,B23002F_070M,B23002F_070MA,B23002F_071E,B23002F_071EA,B23002F_071M,B23002F_071MA,B23002F_072E,B23002F_072EA,B23002F_072M,B23002F_072MA,B23002F_073E,B23002F_073EA,B23002F_073M,B23002F_073MA,B23002F_074E,B23002F_074EA,B23002F_074M,B23002F_074MA,B23002F_075E,B23002F_075EA,B23002F_075M,B23002F_075MA,B23002F_076E,B23002F_076EA,B23002F_076M,B23002F_076MA,B23002F_077E,B23002F_077EA,B23002F_077M,B23002F_077MA,B23002F_078E,B23002F_078EA,B23002F_078M,B23002F_078MA,B23002F_079E,B23002F_079EA,B23002F_079M,B23002F_079MA,GEO_ID,NAME,state
208750,null,12165,null,130383,null,8561,null,11452,null,2390,null,5427,null,1553,null,600,null,400,null,4827,null,1472,null,2731,null,1021,null,2096,null,944,null,6025,null,1877,null,17463,null,2405,null,15283,null,2162,null,494,null,370,null,14789,null,2143,null,13059,null,2140,null,1730,null,835,null,2180,null,806,null,94909,null,7005,null,88093,null,6644,null,1007,null,516,null,87086,null,6488,null,79146,null,6434,null,7940,null,2348,null,6816,null,2221,null,5030,null,1615,null,4291,null,1510,null,0,null,296,null,4291,null,1510,null,3801,null,1417,null,490,null,413,null,739,null,517,null,1134,null,607,null,460,null,374,null,180,null,222,null,280,null,300,null,674,null,534,null,395,null,281,null,71,null,131,null,71,null,131,null,0,null,296,null,324,null,256,null,78367,null,5291,null,8094,null,2016,null,2748,null,1092,null,0,null,296,null,2748,null,1092,null,1782,null,1023,null,966,null,484,null,5346,null,1498,null,9354,null,1619,null,6560,null,1478,null,104,null,173,null,6456,null,1472,null,4802,null,1314,null,1654,null,897,null,2794,null,901,null,55141,null,3835,null,33744,null,3562,null,183,null,218,null,33561,null,3585,null,29235,null,3395,null,4326,null,1382,null,21397,null,2610,null,2915,null,938,null,1151,null,553,null,0,null,296,null,1151,null,553,null,1092,null,555,null,59,null,95,null,1764,null,678,null,1813,null,978,null,287,null,248,null,287,null,248,null,0,null,296,null,1526,null,946,null,1050,null,715,null,44,null,89,null,44,null,89,null,0,null,296,null,1006,null,709,null,0400000US13,Georgia,13
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
581690,null,16758,null,309343,null,10039,null,30082,null,1988,null,12901,null,1795,null,78,null,127,null,12823,null,1794,null,8163,null,1525,null,4660,null,1256,null,17181,null,2114,null,35988,null,2670,null,30776,null,2615,null,162,null,221,null,30614,null,2591,null,25779,null,2555,null,4835,null,1234,null,5212,null,1232,null,205488,null,7447,null,191864,null,7625,null,667,null,607,null,191197,null,7621,null,173333,null,6716,null,17864,null,2692,null,13624,null,2205,null,23609,null,1768,null,19285,null,1898,null,0,null,269,null,19285,null,1898,null,16963,null,1788,null,2322,null,815,null,4324,null,1061,null,5332,null,1051,null,2219,null,845,null,2108,null,844,null,111,null,180,null,3113,null,868,null,8844,null,1558,null,823,null,443,null,823,null,443,null,0,null,269,null,8021,null,1564,null,272347,null,9062,null,27403,null,2567,null,10498,null,1470,null,0,null,269,null,10498,null,1470,null,7387,null,1250,null,3111,null,940,null,16905,null,2160,null,32988,null,2259,null,24837,null,2250,null,101,null,169,null,24736,null,2262,null,20689,null,2257,null,4047,null,1237,null,8151,null,1651,null,176165,null,6145,null,128000,null,5375,null,401,null,359,null,127599,null,5274,null,111638,null,4601,null,15961,null,2679,null,48165,null,4012,null,20713,null,1696,null,9805,null,1339,null,0,null,269,null,9805,null,1339,null,8851,null,1322,null,954,null,516,null,10908,null,1691,null,5750,null,1277,null,938,null,566,null,938,null,566,null,0,null,269,null,4812,null,1273,null,9328,null,1549,null,610,null,495,null,558,null,493,null,52,null,81,null,8718,null,1524,null,0400000US17,Illinois,17
88293,null,5507,null,46859,null,3378,null,2620,null,644,null,1446,null,541,null,0,null,269,null,1446,null,541,null,993,null,491,null,453,null,236,null,1174,null,470,null,6321,null,1177,null,5982,null,1164,null,0,null,269,null,5982,null,1164,null,5189,null,1269,null,793,null,542,null,339,null,200,null,32955,null,2814,null,30203,null,2552,null,0,null,269,null,30203,null,2552,null,26007,null,2408,null,4196,null,1077,null,2752,null,836,null,3412,null,1132,null,2082,null,640,null,0,null,269,null,2082,null,640,null,2017,null,622,null,65,null,105,null,1330,null,747,null,287,null,299,null,94,null,117,null,94,null,117,null,0,null,269,null,193,null,284,null,1264,null,389,null,197,null,184,null,197,null,184,null,0,null,269,null,1067,null,398,null,41434,null,3220,null,2820,null,822,null,1271,null,523,null,0,null,269,null,1271,null,523,null,871,null,425,null,400,null,311,null,1549,null,607,null,6235,null,1104,null,3841,null,986,null,0,null,269,null,3841,null,986,null,3158,null,921,null,683,null,350,null,2394,null,782,null,27138,null,2443,null,18479,null,2106,null,0,null,269,null,18479,null,2106,null,15078,null,1992,null,3401,null,1186,null,8659,null,1292,null,2716,null,869,null,1630,null,688,null,0,null,269,null,1630,null,688,null,1412,null,647,null,218,null,259,null,1086,null,544,null,1239,null,493,null,266,null,256,null,266,null,256,null,0,null,269,null,973,null,467,null,1286,null,523,null,24,null,46,null,24,null,46,null,0,null,269,null,1262,null,523,null,0400000US18,Indiana,18
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US19,Iowa,19
42163,null,4711,null,24056,null,3050,null,2092,null,661,null,989,null,385,null,0,null,244,null,989,null,385,null,820,null,337,null,169,null,151,null,1103,null,476,null,3220,null,740,null,2609,null,720,null,80,null,145,null,2529,null,699,null,2278,null,666,null,251,null,190,null,611,null,317,null,15520,null,2297,null,13878,null,2164,null,450,null,378,null,13428,null,2135,null,12654,null,2070,null,774,null,435,null,1642,null,639,null,1605,null,663,null,1364,null,612,null,0,null,244,null,1364,null,612,null,1317,null,576,null,47,null,85,null,241,null,214,null,618,null,312,null,267,null,209,null,224,null,205,null,43,null,73,null,351,null,244,null,1001,null,426,null,58,null,95,null,58,null,95,null,0,null,244,null,943,null,415,null,18107,null,2181,null,1859,null,664,null,984,null,578,null,0,null,244,null,984,null,578,null,585,null,332,null,399,null,467,null,875,null,409,null,1989,null,814,null,1552,null,727,null,0,null,244,null,1552,null,727,null,1290,null,624,null,262,null,285,null,437,null,315,null,11719,null,1692,null,8010,null,1287,null,43,null,73,null,7967,null,1286,null,7037,null,1220,null,930,null,392,null,3709,null,1188,null,1585,null,535,null,1027,null,432,null,0,null,244,null,1027,null,432,null,894,null,455,null,133,null,177,null,558,null,308,null,154,null,144,null,97,null,107,null,97,null,107,null,0,null,244,null,57,null,97,null,801,null,388,null,111,null,158,null,111,null,158,null,0,null,244,null,690,null,353,null,0400000US20,Kansas,20
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US21,Kentucky,21
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
121960,null,8193,null,66070,null,4575,null,4908,null,1144,null,2037,null,711,null,0,null,285,null,2037,null,711,null,1521,null,682,null,516,null,306,null,2871,null,894,null,7966,null,1342,null,7306,null,1409,null,0,null,285,null,7306,null,1409,null,5456,null,1183,null,1850,null,917,null,660,null,440,null,47658,null,3483,null,45937,null,3554,null,484,null,334,null,45453,null,3572,null,41070,null,3460,null,4383,null,1240,null,1721,null,780,null,4522,null,1020,null,4329,null,1011,null,0,null,285,null,4329,null,1011,null,4179,null,979,null,150,null,233,null,193,null,194,null,586,null,419,null,343,null,374,null,343,null,374,null,0,null,285,null,243,null,228,null,430,null,349,null,0,null,285,null,0,null,285,null,0,null,285,null,430,null,349,null,55890,null,4774,null,5055,null,1155,null,2452,null,1000,null,0,null,285,null,2452,null,1000,null,2035,null,909,null,417,null,441,null,2603,null,826,null,6124,null,1299,null,5351,null,1194,null,0,null,285,null,5351,null,1194,null,4169,null,1070,null,1182,null,667,null,773,null,394,null,37378,null,2992,null,28847,null,2609,null,0,null,285,null,28847,null,2609,null,26096,null,2451,null,2751,null,933,null,8531,null,1636,null,3887,null,872,null,1967,null,636,null,0,null,285,null,1967,null,636,null,1967,null,636,null,0,null,285,null,1920,null,762,null,1149,null,706,null,600,null,503,null,495,null,463,null,105,null,120,null,549,null,453,null,2297,null,872,null,312,null,316,null,84,null,142,null,228,null,276,null,1985,null,782,null,0400000US24,Maryland,24
181705,null,9514,null,91706,null,5553,null,9675,null,1346,null,3813,null,1129,null,0,null,283,null,3813,null,1129,null,2900,null,936,null,913,null,470,null,5862,null,1274,null,12611,null,1997,null,8667,null,1640,null,0,null,283,null,8667,null,1640,null,7729,null,1682,null,938,null,463,null,3944,null,1010,null,58383,null,4261,null,44887,null,4305,null,0,null,283,null,44887,null,4305,null,38761,null,4162,null,6126,null,1943,null,13496,null,1946,null,6395,null,1051,null,3689,null,814,null,42,null,68,null,3647,null,813,null,3575,null,805,null,72,null,120,null,2706,null,840,null,1379,null,733,null,362,null,295,null,260,null,239,null,102,null,172,null,1017,null,591,null,3263,null,765,null,304,null,257,null,70,null,120,null,234,null,228,null,2959,null,750,null,89999,null,5885,null,8435,null,1558,null,4025,null,1013,null,0,null,283,null,4025,null,1013,null,2782,null,907,null,1243,null,626,null,4410,null,1221,null,12302,null,1797,null,8616,null,1605,null,0,null,283,null,8616,null,1605,null,7419,null,1590,null,1197,null,681,null,3686,null,1021,null,54325,null,4256,null,37990,null,3501,null,0,null,283,null,37990,null,3501,null,34315,null,3363,null,3675,null,959,null,16335,null,2490,null,8625,null,1276,null,3506,null,987,null,0,null,283,null,3506,null,987,null,3251,null,994,null,255,null,295,null,5119,null,1221,null,1981,null,742,null,479,null,366,null,256,null,218,null,223,null,314,null,1502,null,677,null,4331,null,1170,null,94,null,113,null,60,null,98,null,34,null,57,null,4237,null,1158,null,0400000US25,Massachusetts,25
86255,null,6713,null,47981,null,4681,null,4871,null,1204,null,1824,null,638,null,0,null,244,null,1824,null,638,null,1004,null,548,null,820,null,387,null,3047,null,1035,null,4848,null,1347,null,4208,null,1300,null,0,null,244,null,4208,null,1300,null,3163,null,1145,null,1045,null,561,null,640,null,387,null,31733,null,3442,null,29308,null,3422,null,0,null,244,null,29308,null,3422,null,24111,null,3153,null,5197,null,1293,null,2425,null,750,null,3489,null,763,null,2432,null,698,null,0,null,244,null,2432,null,698,null,2278,null,696,null,154,null,153,null,1057,null,486,null,1254,null,652,null,520,null,312,null,450,null,288,null,70,null,113,null,734,null,508,null,1786,null,660,null,369,null,254,null,341,null,255,null,28,null,51,null,1417,null,678,null,38274,null,3211,null,3841,null,1033,null,1714,null,669,null,0,null,244,null,1714,null,669,null,686,null,389,null,1028,null,507,null,2127,null,707,null,6003,null,1118,null,4195,null,1103,null,0,null,244,null,4195,null,1103,null,2767,null,947,null,1428,null,712,null,1808,null,720,null,22374,null,2507,null,16269,null,2349,null,0,null,244,null,16269,null,2349,null,13299,null,2110,null,2970,null,1018,null,6105,null,1573,null,3397,null,871,null,1969,null,614,null,0,null,244,null,1969,null,614,null,1843,null,582,null,126,null,124,null,1428,null,557,null,839,null,411,null,240,null,179,null,219,null,178,null,21,null,35,null,599,null,363,null,1820,null,629,null,374,null,475,null,374,null,475,null,0,null,244,null,1446,null,579,null,0400000US26,Michigan,26
48898,null,4123,null,27817,null,2659,null,2043,null,636,null,1124,null,530,null,0,null,213,null,1124,null,530,null,736,null,476,null,388,null,265,null,919,null,325,null,3862,null,971,null,3065,null,935,null,0,null,213,null,3065,null,935,null,2964,null,932,null,101,null,142,null,797,null,507,null,19330,null,2270,null,18382,null,2264,null,0,null,213,null,18382,null,2264,null,17980,null,2350,null,402,null,251,null,948,null,357,null,2044,null,859,null,1658,null,823,null,0,null,213,null,1658,null,823,null,1281,null,723,null,377,null,453,null,386,null,290,null,399,null,435,null,50,null,86,null,50,null,86,null,0,null,213,null,349,null,424,null,139,null,133,null,0,null,213,null,0,null,213,null,0,null,213,null,139,null,133,null,21081,null,2300,null,1875,null,580,null,911,null,426,null,0,null,213,null,911,null,426,null,589,null,285,null,322,null,295,null,964,null,541,null,2274,null,617,null,1751,null,564,null,0,null,213,null,1751,null,564,null,1611,null,578,null,140,null,130,null,523,null,342,null,14858,null,1890,null,11366,null,1531,null,0,null,213,null,11366,null,1531,null,10688,null,1514,null,678,null,376,null,3492,null,1049,null,1567,null,627,null,1076,null,528,null,0,null,213,null,1076,null,528,null,980,null,544,null,96,null,120,null,491,null,317,null,233,null,220,null,135,null,163,null,135,null,163,null,0,null,213,null,98,null,146,null,274,null,226,null,0,null,213,null,0,null,213,null,0,null,213,null,274,null,226,null,0400000US27,Minnesota,27
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US28,Mississippi,28
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US29,Missouri,29
