B19101B_001E,B19101B_001EA,B19101B_001M,B19101B_001MA,B19101B_002E,B19101B_002EA,B19101B_002M,B19101B_002MA,B19101B_003E,B19101B_003EA,B19101B_003M,B19101B_003MA,B19101B_004E,B19101B_004EA,B19101B_004M,B19101B_004MA,B19101B_005E,B19101B_005EA,B19101B_005M,B19101B_005MA,B19101B_006E,B19101B_006EA,B19101B_006M,B19101B_006MA,B19101B_007E,B19101B_007EA,B19101B_007M,B19101B_007MA,B19101B_008E,B19101B_008EA,B19101B_008M,B19101B_008MA,B19101B_009E,B19101B_009EA,B19101B_009M,B19101B_009MA,B19101B_010E,B19101B_010EA,B19101B_010M,B19101B_010MA,B19101B_011E,B19101B_011EA,B19101B_011M,B19101B_011MA,B19101B_012E,B19101B_012EA,B19101B_012M,B19101B_012MA,B19101B_013E,B19101B_013EA,B19101B_013M,B19101B_013MA,B19101B_014E,B19101B_014EA,B19101B_014M,B19101B_014MA,B19101B_015E,B19101B_015EA,B19101B_015M,B19101B_015MA,B19101B_016E,B19101B_016EA,B19101B_016M,B19101B_016MA,B19101B_017E,B19101B_017EA,B19101B_017M,B19101B_017MA,GEO_ID,NAME,state
664389,null,11275,null,70107,null,4692,null,45823,null,4337,null,47120,null,3651,null,45568,null,3712,null,42735,null,3780,null,42932,null,3511,null,40513,null,3758,null,37640,null,3092,null,31304,null,2970,null,55607,null,4240,null,67553,null,3827,null,68291,null,4313,null,31426,null,2645,null,16648,null,1947,null,13727,null,1723,null,7395,null,1279,null,0400000US13,Georgia,13
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
408331,null,7700,null,53409,null,4023,null,29823,null,2864,null,27110,null,2396,null,28405,null,2877,null,25744,null,2804,null,21105,null,2100,null,21145,null,2484,null,17463,null,2383,null,16203,null,2332,null,31018,null,2824,null,35698,null,3362,null,43694,null,3457,null,25248,null,2436,null,12252,null,1789,null,13509,null,1799,null,6505,null,1437,null,0400000US17,Illinois,17
130417,null,4516,null,17391,null,2548,null,10792,null,1652,null,12572,null,2065,null,10126,null,1957,null,8607,null,1211,null,8127,null,1540,null,5877,null,1298,null,7007,null,1430,null,4519,null,1015,null,9923,null,1671,null,11671,null,1751,null,12253,null,1723,null,6068,null,1201,null,2603,null,811,null,1773,null,639,null,1108,null,445,null,0400000US18,Indiana,18
16127,null,1641,null,3134,null,949,null,1512,null,758,null,641,null,511,null,1855,null,687,null,2011,null,952,null,844,null,470,null,728,null,374,null,459,null,275,null,324,null,248,null,944,null,463,null,1002,null,475,null,1144,null,516,null,804,null,358,null,148,null,206,null,304,null,251,null,273,null,260,null,0400000US19,Iowa,19
34895,null,2639,null,4710,null,1248,null,2176,null,822,null,2314,null,925,null,2949,null,868,null,1382,null,595,null,2013,null,733,null,2230,null,886,null,2719,null,893,null,1487,null,576,null,2251,null,859,null,2961,null,845,null,3411,null,1034,null,2044,null,747,null,1144,null,536,null,624,null,415,null,480,null,321,null,0400000US20,Kansas,20
78061,null,2902,null,12811,null,1926,null,7037,null,1353,null,6108,null,1311,null,4919,null,1189,null,5046,null,1213,null,5066,null,1059,null,4041,null,1062,null,4076,null,1053,null,3095,null,823,null,5716,null,1343,null,7897,null,1283,null,5952,null,1030,null,3847,null,1039,null,1274,null,518,null,510,null,309,null,666,null,356,null,0400000US21,Kentucky,21
327496,null,6235,null,41723,null,3754,null,27597,null,3035,null,34136,null,3446,null,26482,null,3320,null,24636,null,2704,null,20910,null,2586,null,19262,null,2358,null,17225,null,2425,null,14669,null,2110,null,23807,null,2307,null,24708,null,2437,null,27639,null,2480,null,12766,null,1733,null,5686,null,1232,null,3734,null,882,null,2516,null,801,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
377741,null,7620,null,20818,null,2678,null,13356,null,2244,null,15706,null,1882,null,14118,null,2248,null,13658,null,1875,null,19155,null,2535,null,19177,null,2627,null,13897,null,2387,null,13366,null,1926,null,32362,null,2748,null,39428,null,3237,null,55923,null,4041,null,38990,null,3238,null,24042,null,2913,null,27711,null,2892,null,16034,null,2144,null,0400000US24,Maryland,24
84450,null,3695,null,7257,null,1482,null,5008,null,1227,null,4621,null,1221,null,4900,null,1115,null,4110,null,1094,null,4339,null,1046,null,4027,null,1211,null,4827,null,1165,null,3216,null,842,null,5602,null,1257,null,9431,null,1560,null,10288,null,1703,null,7378,null,1244,null,3258,null,953,null,3470,null,1114,null,2718,null,699,null,0400000US25,Massachusetts,25
305103,null,6484,null,47700,null,4186,null,25870,null,2778,null,21549,null,2618,null,24917,null,2666,null,20592,null,2422,null,16581,null,2039,null,18150,null,2400,null,14341,null,1768,null,12131,null,1559,null,22196,null,2158,null,25236,null,2725,null,26938,null,2162,null,13628,null,1874,null,6903,null,1256,null,4244,null,1083,null,4127,null,1040,null,0400000US26,Michigan,26
47056,null,2255,null,7487,null,1675,null,3062,null,914,null,4395,null,1086,null,4038,null,1198,null,3231,null,746,null,2790,null,953,null,2887,null,860,null,2455,null,768,null,1867,null,844,null,2622,null,675,null,3698,null,1014,null,3790,null,1013,null,2254,null,813,null,1058,null,512,null,858,null,375,null,564,null,253,null,0400000US27,Minnesota,27
252067,null,6423,null,38515,null,2873,null,26219,null,2523,null,28313,null,2811,null,20891,null,2617,null,18246,null,2558,null,15602,null,2011,null,13041,null,1935,null,13319,null,2337,null,12585,null,2178,null,19829,null,2741,null,17330,null,2259,null,17146,null,2074,null,5563,null,1377,null,2492,null,750,null,1825,null,784,null,1151,null,558,null,0400000US28,Mississippi,28
155856,null,4459,null,21448,null,2271,null,12804,null,1892,null,9999,null,1710,null,12782,null,1722,null,12792,null,2038,null,9941,null,1723,null,9918,null,1497,null,6572,null,1417,null,7956,null,1462,null,10195,null,1433,null,14979,null,1663,null,12343,null,1674,null,7022,null,1281,null,3602,null,910,null,2103,null,731,null,1400,null,512,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
16509,null,1578,null,3052,null,873,null,968,null,517,null,2325,null,801,null,1284,null,709,null,948,null,496,null,1440,null,771,null,314,null,239,null,774,null,412,null,335,null,402,null,907,null,553,null,1307,null,514,null,1361,null,431,null,1101,null,622,null,121,null,145,null,204,null,167,null,68,null,110,null,0400000US31,Nebraska,31
45261,null,2652,null,5211,null,1355,null,2514,null,870,null,2435,null,1011,null,1880,null,886,null,2920,null,1029,null,2781,null,860,null,2227,null,766,null,2675,null,913,null,2174,null,1080,null,4662,null,1178,null,4657,null,1159,null,5347,null,1172,null,2770,null,857,null,1962,null,770,null,459,null,321,null,587,null,351,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
267862,null,6563,null,22984,null,2589,null,12058,null,1746,null,11489,null,2154,null,12613,null,1846,null,16774,null,2055,null,14055,null,2019,null,11140,null,1944,null,11979,null,1999,null,10891,null,1646,null,20672,null,2193,null,26358,null,2810,null,38150,null,3213,null,26420,null,2893,null,12231,null,1715,null,12666,null,1903,null,7382,null,1420,null,0400000US34,New Jersey,34
8961,null,1518,null,1138,null,612,null,281,null,279,null,196,null,169,null,663,null,611,null,701,null,568,null,128,null,155,null,386,null,338,null,274,null,299,null,322,null,406,null,929,null,447,null,1474,null,528,null,1038,null,877,null,920,null,413,null,391,null,293,null,120,null,163,null,0,null,283,null,0400000US35,New Mexico,35
662867,null,9303,null,69200,null,4627,null,35346,null,3303,null,33263,null,3099,null,39062,null,3228,null,35291,null,3257,null,34401,null,2864,null,34288,null,2846,null,30874,null,3014,null,28162,null,2444,null,51374,null,4525,null,64917,null,3948,null,78743,null,4517,null,51285,null,3314,null,33602,null,2901,null,25518,null,2358,null,17541,null,2097,null,0400000US36,New York,36
492429,null,7896,null,56536,null,4038,null,36945,null,3485,null,37995,null,3231,null,38412,null,3576,null,35677,null,3307,null,33804,null,3592,null,33236,null,3312,null,25431,null,3178,null,23054,null,2828,null,38353,null,3775,null,47502,null,3915,null,43062,null,3007,null,23375,null,2539,null,9590,null,1610,null,5434,null,1196,null,4023,null,928,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
311721,null,7232,null,47487,null,3410,null,26873,null,2982,null,26925,null,2218,null,21484,null,2557,null,22367,null,2304,null,20061,null,2453,null,18178,null,2196,null,14539,null,2104,null,14635,null,1940,null,23373,null,1996,null,25747,null,2557,null,24778,null,2719,null,12863,null,1834,null,5915,null,1028,null,4418,null,1112,null,2078,null,644,null,0400000US39,Ohio,39
61354,null,2541,null,8735,null,1306,null,4415,null,1127,null,4784,null,1055,null,5257,null,1273,null,4824,null,1061,null,4723,null,1055,null,3993,null,854,null,2393,null,729,null,2293,null,865,null,5530,null,1168,null,4377,null,915,null,5223,null,1065,null,2685,null,843,null,1277,null,584,null,600,null,429,null,245,null,237,null,0400000US40,Oklahoma,40
14312,null,1685,null,1518,null,754,null,916,null,630,null,1442,null,813,null,879,null,522,null,1707,null,745,null,372,null,222,null,747,null,495,null,347,null,377,null,1105,null,672,null,1729,null,699,null,777,null,366,null,909,null,464,null,766,null,364,null,409,null,331,null,640,null,372,null,49,null,83,null,0400000US41,Oregon,41
278107,null,7042,null,34679,null,3464,null,19737,null,2510,null,21267,null,2314,null,20143,null,2408,null,19344,null,2304,null,18944,null,2501,null,15064,null,2238,null,13209,null,1789,null,12199,null,1911,null,18669,null,2418,null,26385,null,2622,null,26761,null,2739,null,14630,null,1953,null,8408,null,1270,null,5558,null,1103,null,3110,null,790,null,0400000US42,Pennsylvania,42
12707,null,1054,null,1617,null,809,null,931,null,579,null,607,null,410,null,981,null,539,null,845,null,469,null,1101,null,732,null,418,null,304,null,961,null,418,null,85,null,106,null,918,null,428,null,1147,null,639,null,1794,null,610,null,641,null,360,null,229,null,185,null,155,null,144,null,277,null,272,null,0400000US44,Rhode Island,44
302789,null,6378,null,39889,null,3630,null,23022,null,3212,null,25446,null,2985,null,26010,null,3111,null,21954,null,2834,null,19313,null,2636,null,18014,null,2277,null,16750,null,1936,null,14029,null,2015,null,25585,null,2672,null,24526,null,2793,null,26439,null,2389,null,12633,null,1980,null,4141,null,818,null,3717,null,1045,null,1321,null,620,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
241450,null,5923,null,36075,null,3112,null,16746,null,2213,null,21859,null,2816,null,16700,null,2230,null,16752,null,2451,null,14580,null,2040,null,15062,null,2135,null,10425,null,1799,null,9579,null,1717,null,17125,null,1942,null,22640,null,2332,null,21452,null,2429,null,10736,null,1545,null,5669,null,1262,null,3553,null,849,null,2497,null,852,null,0400000US47,Tennessee,47
664318,null,7704,null,66448,null,4980,null,42955,null,3750,null,45353,null,3482,null,42503,null,3452,null,42394,null,3984,null,41794,null,3125,null,37883,null,3777,null,33350,null,2996,null,32148,null,3927,null,51674,null,4172,null,68962,null,4352,null,74533,null,4795,null,41898,null,3446,null,21193,null,2241,null,14841,null,1871,null,6389,null,1201,null,0400000US48,Texas,48
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
362409,null,7156,null,27743,null,2934,null,20551,null,2763,null,19813,null,2364,null,19660,null,2275,null,18174,null,2226,null,19734,null,2512,null,23281,null,2663,null,19183,null,2261,null,16296,null,2362,null,32566,null,3086,null,39575,null,3193,null,45120,null,3816,null,24129,null,2452,null,14887,null,2206,null,12907,null,1742,null,8790,null,1296,null,0400000US51,Virginia,51
49130,null,2637,null,4526,null,1077,null,3262,null,1170,null,2692,null,1041,null,3599,null,1035,null,2790,null,1045,null,2288,null,961,null,2450,null,959,null,2653,null,931,null,2272,null,814,null,2501,null,823,null,4311,null,1372,null,6510,null,1415,null,4939,null,1292,null,1875,null,672,null,1764,null,751,null,698,null,426,null,0400000US53,Washington,53
11918,null,1425,null,1686,null,695,null,896,null,429,null,1216,null,608,null,991,null,539,null,922,null,665,null,733,null,320,null,441,null,321,null,606,null,372,null,816,null,465,null,694,null,389,null,1119,null,513,null,753,null,452,null,549,null,296,null,243,null,268,null,118,null,147,null,135,null,122,null,0400000US54,West Virginia,54
69648,null,3041,null,11527,null,1949,null,7105,null,1279,null,7088,null,1486,null,5097,null,1001,null,5055,null,1251,null,5258,null,1218,null,3496,null,921,null,3048,null,891,null,2160,null,770,null,5020,null,1042,null,4597,null,1181,null,5287,null,1271,null,2460,null,602,null,1281,null,586,null,631,null,332,null,538,null,377,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
66002,null,3269,null,17603,null,1807,null,7562,null,1187,null,7199,null,1421,null,6257,null,1025,null,5279,null,888,null,3553,null,777,null,3838,null,806,null,2196,null,590,null,2557,null,711,null,3352,null,648,null,2410,null,599,null,2242,null,630,null,995,null,378,null,454,null,321,null,336,null,220,null,169,null,170,null,0400000US72,Puerto Rico,72
