C19037B_001E,C19037B_001EA,C19037B_001M,C19037B_001MA,C19037B_002E,C19037B_002EA,C19037B_002M,C19037B_002MA,C19037B_003E,C19037B_003EA,C19037B_003M,C19037B_003MA,C19037B_004E,C19037B_004EA,C19037B_004M,C19037B_004MA,C19037B_005E,C19037B_005EA,C19037B_005M,C19037B_005MA,C19037B_006E,C19037B_006EA,C19037B_006M,C19037B_006MA,C19037B_007E,C19037B_007EA,C19037B_007M,C19037B_007MA,C19037B_008E,C19037B_008EA,C19037B_008M,C19037B_008MA,C19037B_009E,C19037B_009EA,C19037B_009M,C19037B_009MA,C19037B_010E,C19037B_010EA,C19037B_010M,C19037B_010MA,C19037B_011E,C19037B_011EA,C19037B_011M,C19037B_011MA,C19037B_012E,C19037B_012EA,C19037B_012M,C19037B_012MA,C19037B_013E,C19037B_013EA,C19037B_013M,C19037B_013MA,C19037B_014E,C19037B_014EA,C19037B_014M,C19037B_014MA,C19037B_015E,C19037B_015EA,C19037B_015M,C19037B_015MA,C19037B_016E,C19037B_016EA,C19037B_016M,C19037B_016MA,C19037B_017E,C19037B_017EA,C19037B_017M,C19037B_017MA,C19037B_018E,C19037B_018EA,C19037B_018M,C19037B_018MA,C19037B_019E,C19037B_019EA,C19037B_019M,C19037B_019MA,C19037B_020E,C19037B_020EA,C19037B_020M,C19037B_020MA,C19037B_021E,C19037B_021EA,C19037B_021M,C19037B_021MA,C19037B_022E,C19037B_022EA,C19037B_022M,C19037B_022MA,C19037B_023E,C19037B_023EA,C19037B_023M,C19037B_023MA,C19037B_024E,C19037B_024EA,C19037B_024M,C19037B_024MA,C19037B_025E,C19037B_025EA,C19037B_025M,C19037B_025MA,C19037B_026E,C19037B_026EA,C19037B_026M,C19037B_026MA,C19037B_027E,C19037B_027EA,C19037B_027M,C19037B_027MA,C19037B_028E,C19037B_028EA,C19037B_028M,C19037B_028MA,C19037B_029E,C19037B_029EA,C19037B_029M,C19037B_029MA,C19037B_030E,C19037B_030EA,C19037B_030M,C19037B_030MA,C19037B_031E,C19037B_031EA,C19037B_031M,C19037B_031MA,C19037B_032E,C19037B_032EA,C19037B_032M,C19037B_032MA,C19037B_033E,C19037B_033EA,C19037B_033M,C19037B_033MA,C19037B_034E,C19037B_034EA,C19037B_034M,C19037B_034MA,C19037B_035E,C19037B_035EA,C19037B_035M,C19037B_035MA,C19037B_036E,C19037B_036EA,C19037B_036M,C19037B_036MA,C19037B_037E,C19037B_037EA,C19037B_037M,C19037B_037MA,C19037B_038E,C19037B_038EA,C19037B_038M,C19037B_038MA,C19037B_039E,C19037B_039EA,C19037B_039M,C19037B_039MA,C19037B_040E,C19037B_040EA,C19037B_040M,C19037B_040MA,C19037B_041E,C19037B_041EA,C19037B_041M,C19037B_041MA,C19037B_042E,C19037B_042EA,C19037B_042M,C19037B_042MA,C19037B_043E,C19037B_043EA,C19037B_043M,C19037B_043MA,C19037B_044E,C19037B_044EA,C19037B_044M,C19037B_044MA,C19037B_045E,C19037B_045EA,C19037B_045M,C19037B_045MA,GEO_ID,NAME,state
1006660,null,11351,null,57374,null,4594,null,18293,null,2462,null,7901,null,1761,null,10451,null,2122,null,7280,null,1975,null,6814,null,1865,null,4284,null,1441,null,1614,null,753,null,661,null,472,null,35,null,58,null,41,null,68,null,439375,null,8899,null,49442,null,4246,null,30582,null,3548,null,63313,null,4712,null,59206,null,3908,null,78998,null,4674,null,80647,null,5874,null,41165,null,3437,null,26923,null,2470,null,5373,null,1058,null,3726,null,1067,null,380595,null,8855,null,47452,null,3665,null,26723,null,2785,null,50207,null,3519,null,49451,null,3703,null,61592,null,4038,null,69002,null,3750,null,36132,null,2962,null,26722,null,2671,null,8823,null,1604,null,4491,null,904,null,129316,null,3331,null,30178,null,2516,null,20359,null,2083,null,23743,null,1947,null,14976,null,1591,null,15167,null,1687,null,13556,null,1437,null,5952,null,1055,null,3581,null,692,null,1087,null,445,null,717,null,342,null,0400000US13,Georgia,13
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
657696,null,8381,null,32869,null,3097,null,13617,null,1977,null,4359,null,1479,null,6994,null,1941,null,3278,null,1176,null,3336,null,1225,null,949,null,483,null,0,null,269,null,223,null,257,null,113,null,179,null,0,null,269,null,247737,null,5732,null,40384,null,3309,null,15579,null,2219,null,39565,null,3190,null,30901,null,2921,null,34391,null,3588,null,41614,null,3626,null,18688,null,2542,null,17406,null,2151,null,6085,null,1439,null,3124,null,1100,null,256072,null,5510,null,42632,null,3657,null,16811,null,2012,null,28176,null,2988,null,24650,null,2468,null,34365,null,2863,null,46278,null,4067,null,28216,null,2711,null,23017,null,2219,null,7117,null,1441,null,4810,null,1361,null,121018,null,3387,null,20383,null,2286,null,18184,null,2050,null,22946,null,2339,null,15971,null,1977,null,14159,null,1551,null,14033,null,1739,null,8176,null,1393,null,4819,null,882,null,1490,null,476,null,857,null,383,null,0400000US17,Illinois,17
211222,null,4830,null,16189,null,1844,null,6169,null,1491,null,2215,null,879,null,3696,null,1195,null,2657,null,1030,null,424,null,272,null,659,null,527,null,220,null,257,null,114,null,191,null,35,null,63,null,0,null,269,null,86713,null,3787,null,13666,null,2317,null,7965,null,1615,null,18019,null,2230,null,11959,null,1785,null,10515,null,2131,null,13417,null,2151,null,6517,null,1470,null,3511,null,1086,null,584,null,454,null,560,null,405,null,76026,null,3171,null,12645,null,1932,null,5401,null,1222,null,11433,null,1744,null,9035,null,1578,null,12083,null,1678,null,11575,null,1933,null,5904,null,1153,null,5956,null,1276,null,1362,null,522,null,632,null,341,null,32294,null,1821,null,5120,null,1226,null,4363,null,1067,null,5784,null,1131,null,4412,null,916,null,4682,null,803,null,4144,null,861,null,2401,null,570,null,1083,null,462,null,82,null,137,null,223,null,148,null,0400000US18,Indiana,18
29198,null,1680,null,3823,null,1030,null,1720,null,697,null,541,null,530,null,642,null,416,null,861,null,645,null,59,null,116,null,0,null,228,null,0,null,228,null,0,null,228,null,0,null,228,null,0,null,228,null,11773,null,1594,null,1804,null,691,null,1531,null,688,null,2691,null,969,null,1710,null,824,null,1805,null,682,null,1112,null,559,null,364,null,288,null,489,null,271,null,114,null,141,null,153,null,309,null,10040,null,1366,null,1771,null,911,null,417,null,408,null,1583,null,721,null,879,null,558,null,1235,null,549,null,2350,null,790,null,1054,null,573,null,342,null,339,null,254,null,237,null,155,null,185,null,3562,null,794,null,402,null,307,null,919,null,477,null,401,null,293,null,786,null,490,null,461,null,300,null,176,null,204,null,150,null,166,null,121,null,144,null,0,null,228,null,146,null,177,null,0400000US19,Iowa,19
61373,null,2722,null,6418,null,1326,null,2467,null,875,null,786,null,669,null,1426,null,771,null,396,null,342,null,703,null,514,null,393,null,303,null,247,null,160,null,0,null,244,null,0,null,244,null,0,null,244,null,24762,null,2032,null,3886,null,1099,null,2778,null,887,null,4232,null,1292,null,2843,null,950,null,4840,null,1243,null,2872,null,924,null,1900,null,804,null,1008,null,521,null,282,null,325,null,121,null,147,null,20887,null,1729,null,3550,null,979,null,1388,null,606,null,2439,null,801,null,1973,null,807,null,3136,null,788,null,4131,null,983,null,1555,null,647,null,2112,null,748,null,325,null,244,null,278,null,272,null,9306,null,1184,null,1556,null,644,null,2130,null,657,null,2017,null,676,null,718,null,355,null,1094,null,426,null,604,null,428,null,625,null,359,null,338,null,315,null,105,null,132,null,119,null,114,null,0400000US20,Kansas,20
125619,null,3940,null,8068,null,1697,null,3680,null,1344,null,1540,null,724,null,1502,null,696,null,797,null,598,null,443,null,388,null,106,null,185,null,0,null,273,null,0,null,273,null,0,null,273,null,0,null,273,null,50919,null,3039,null,10262,null,2000,null,4203,null,1181,null,7446,null,1626,null,7392,null,1452,null,7073,null,1771,null,8832,null,1589,null,2707,null,839,null,2241,null,862,null,241,null,186,null,522,null,444,null,47281,null,2587,null,7024,null,1180,null,3702,null,922,null,8224,null,1545,null,6219,null,1200,null,6495,null,1190,null,7691,null,1397,null,4017,null,892,null,3155,null,865,null,435,null,358,null,319,null,226,null,19351,null,1456,null,3811,null,925,null,3650,null,899,null,3341,null,752,null,2910,null,698,null,2471,null,747,null,1879,null,514,null,779,null,396,null,380,null,213,null,0,null,273,null,130,null,157,null,0400000US21,Kentucky,21
498065,null,6833,null,33155,null,3307,null,12194,null,2337,null,5816,null,1797,null,6778,null,2181,null,2997,null,1219,null,3420,null,1177,null,1474,null,806,null,348,null,284,null,128,null,204,null,0,null,281,null,0,null,281,null,190794,null,5845,null,26397,null,3355,null,15109,null,2295,null,37365,null,3721,null,27639,null,3405,null,31807,null,3091,null,27253,null,2754,null,14606,null,1975,null,8477,null,1498,null,1130,null,586,null,1011,null,494,null,195409,null,4532,null,33242,null,2810,null,20642,null,2448,null,31458,null,3353,null,25510,null,2598,null,26479,null,2689,null,28308,null,2603,null,13667,null,1849,null,11859,null,1577,null,2677,null,727,null,1567,null,615,null,78707,null,2387,null,17249,null,1855,null,13409,null,1534,null,17101,null,1974,null,10356,null,1360,null,8448,null,1090,null,7214,null,1094,null,2767,null,706,null,1217,null,397,null,633,null,394,null,313,null,292,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
595452,null,6056,null,22597,null,2746,null,3633,null,1169,null,2574,null,1248,null,2573,null,816,null,3308,null,1082,null,3534,null,1067,null,4689,null,1507,null,1155,null,645,null,1131,null,619,null,0,null,285,null,0,null,285,null,236460,null,5828,null,17330,null,2572,null,6345,null,1540,null,20030,null,2546,null,22144,null,2497,null,40086,null,3879,null,49239,null,4074,null,32518,null,3357,null,30976,null,2719,null,12326,null,1962,null,5466,null,1324,null,246246,null,5001,null,17211,null,2162,null,8758,null,1851,null,18927,null,2317,null,21502,null,2350,null,28482,null,2784,null,47480,null,3628,null,36125,null,3030,null,39316,null,3149,null,17586,null,2070,null,10859,null,1359,null,90149,null,3781,null,10616,null,1668,null,11117,null,1597,null,13814,null,1678,null,9772,null,1337,null,11693,null,1471,null,12971,null,1721,null,7797,null,1314,null,8063,null,1175,null,2728,null,700,null,1578,null,617,null,0400000US24,Maryland,24
132766,null,4314,null,5122,null,1260,null,1503,null,619,null,310,null,208,null,1030,null,575,null,746,null,384,null,703,null,496,null,375,null,310,null,114,null,138,null,341,null,335,null,0,null,283,null,0,null,283,null,56908,null,3372,null,6699,null,1549,null,2928,null,892,null,6710,null,1440,null,7053,null,1805,null,9693,null,1880,null,10897,null,1668,null,5761,null,1300,null,4752,null,1222,null,1568,null,767,null,847,null,333,null,51872,null,2569,null,5883,null,1126,null,4086,null,1135,null,4997,null,1273,null,3443,null,940,null,6896,null,1260,null,8979,null,1832,null,6759,null,1283,null,6969,null,1145,null,2108,null,962,null,1752,null,653,null,18864,null,1519,null,3951,null,885,null,2955,null,685,null,2785,null,720,null,1935,null,627,null,1608,null,595,null,2525,null,716,null,1044,null,431,null,1104,null,505,null,649,null,338,null,308,null,249,null,0400000US25,Massachusetts,25
489664,null,6374,null,24551,null,2501,null,10311,null,1709,null,3333,null,1108,null,5582,null,1446,null,1966,null,782,null,1327,null,661,null,1616,null,800,null,223,null,165,null,103,null,125,null,0,null,244,null,90,null,162,null,188228,null,6217,null,41154,null,3669,null,14686,null,2266,null,30514,null,3366,null,26396,null,3054,null,28114,null,3247,null,24108,null,2370,null,13497,null,2007,null,7450,null,1297,null,1168,null,540,null,1141,null,678,null,192942,null,4361,null,35007,null,3353,null,17172,null,1851,null,25123,null,3062,null,22493,null,2086,null,25651,null,2435,null,30492,null,2446,null,16727,null,1875,null,13402,null,1801,null,3892,null,1007,null,2983,null,847,null,83943,null,2541,null,12986,null,1423,null,10565,null,1480,null,14696,null,1627,null,12048,null,1516,null,14356,null,1471,null,10093,null,1438,null,4976,null,859,null,3113,null,635,null,509,null,297,null,601,null,267,null,0400000US26,Michigan,26
77050,null,3187,null,6067,null,1255,null,2437,null,792,null,44,null,75,null,2002,null,764,null,240,null,276,null,643,null,345,null,531,null,381,null,170,null,203,null,0,null,213,null,0,null,213,null,0,null,213,null,39356,null,2331,null,6300,null,1520,null,2619,null,928,null,8585,null,1499,null,5110,null,1180,null,6086,null,1406,null,4888,null,1192,null,2804,null,898,null,2124,null,769,null,499,null,352,null,341,null,221,null,25452,null,1570,null,5928,null,1207,null,1410,null,572,null,3749,null,774,null,3469,null,870,null,3436,null,892,null,3228,null,756,null,1730,null,647,null,1596,null,554,null,576,null,375,null,330,null,219,null,6175,null,645,null,1580,null,595,null,1270,null,536,null,821,null,414,null,653,null,356,null,789,null,361,null,618,null,295,null,293,null,215,null,151,null,198,null,0,null,213,null,0,null,213,null,0400000US27,Minnesota,27
377420,null,5710,null,21107,null,3107,null,8388,null,1878,null,3014,null,1091,null,4548,null,1495,null,2507,null,901,null,459,null,396,null,2191,null,1299,null,0,null,291,null,0,null,291,null,0,null,291,null,0,null,291,null,143950,null,4144,null,23628,null,2696,null,16221,null,2189,null,28029,null,3332,null,18753,null,2384,null,23856,null,2930,null,20530,null,2753,null,7885,null,1594,null,3544,null,1071,null,922,null,651,null,582,null,453,null,151153,null,4048,null,27751,null,2482,null,14264,null,1867,null,27015,null,2664,null,22225,null,2332,null,21602,null,2120,null,21639,null,2296,null,9518,null,1429,null,5509,null,1387,null,946,null,523,null,684,null,394,null,61210,null,2358,null,17544,null,1517,null,11544,null,1550,null,13604,null,1614,null,7004,null,1152,null,4956,null,959,null,3401,null,656,null,2201,null,670,null,800,null,362,null,109,null,113,null,47,null,58,null,0400000US28,Mississippi,28
