B19037G_001E,B19037G_001EA,B19037G_001M,B19037G_001MA,B19037G_002E,B19037G_002EA,B19037G_002M,B19037G_002MA,B19037G_003E,B19037G_003EA,B19037G_003M,B19037G_003MA,B19037G_004E,B19037G_004EA,B19037G_004M,B19037G_004MA,B19037G_005E,B19037G_005EA,B19037G_005M,B19037G_005MA,B19037G_006E,B19037G_006EA,B19037G_006M,B19037G_006MA,B19037G_007E,B19037G_007EA,B19037G_007M,B19037G_007MA,B19037G_008E,B19037G_008EA,B19037G_008M,B19037G_008MA,B19037G_009E,B19037G_009EA,B19037G_009M,B19037G_009MA,B19037G_010E,B19037G_010EA,B19037G_010M,B19037G_010MA,B19037G_011E,B19037G_011EA,B19037G_011M,B19037G_011MA,B19037G_012E,B19037G_012EA,B19037G_012M,B19037G_012MA,B19037G_013E,B19037G_013EA,B19037G_013M,B19037G_013MA,B19037G_014E,B19037G_014EA,B19037G_014M,B19037G_014MA,B19037G_015E,B19037G_015EA,B19037G_015M,B19037G_015MA,B19037G_016E,B19037G_016EA,B19037G_016M,B19037G_016MA,B19037G_017E,B19037G_017EA,B19037G_017M,B19037G_017MA,B19037G_018E,B19037G_018EA,B19037G_018M,B19037G_018MA,B19037G_019E,B19037G_019EA,B19037G_019M,B19037G_019MA,B19037G_020E,B19037G_020EA,B19037G_020M,B19037G_020MA,B19037G_021E,B19037G_021EA,B19037G_021M,B19037G_021MA,B19037G_022E,B19037G_022EA,B19037G_022M,B19037G_022MA,B19037G_023E,B19037G_023EA,B19037G_023M,B19037G_023MA,B19037G_024E,B19037G_024EA,B19037G_024M,B19037G_024MA,B19037G_025E,B19037G_025EA,B19037G_025M,B19037G_025MA,B19037G_026E,B19037G_026EA,B19037G_026M,B19037G_026MA,B19037G_027E,B19037G_027EA,B19037G_027M,B19037G_027MA,B19037G_028E,B19037G_028EA,B19037G_028M,B19037G_028MA,B19037G_029E,B19037G_029EA,B19037G_029M,B19037G_029MA,B19037G_030E,B19037G_030EA,B19037G_030M,B19037G_030MA,B19037G_031E,B19037G_031EA,B19037G_031M,B19037G_031MA,B19037G_032E,B19037G_032EA,B19037G_032M,B19037G_032MA,B19037G_033E,B19037G_033EA,B19037G_033M,B19037G_033MA,B19037G_034E,B19037G_034EA,B19037G_034M,B19037G_034MA,B19037G_035E,B19037G_035EA,B19037G_035M,B19037G_035MA,B19037G_036E,B19037G_036EA,B19037G_036M,B19037G_036MA,B19037G_037E,B19037G_037EA,B19037G_037M,B19037G_037MA,B19037G_038E,B19037G_038EA,B19037G_038M,B19037G_038MA,B19037G_039E,B19037G_039EA,B19037G_039M,B19037G_039MA,B19037G_040E,B19037G_040EA,B19037G_040M,B19037G_040MA,B19037G_041E,B19037G_041EA,B19037G_041M,B19037G_041MA,B19037G_042E,B19037G_042EA,B19037G_042M,B19037G_042MA,B19037G_043E,B19037G_043EA,B19037G_043M,B19037G_043MA,B19037G_044E,B19037G_044EA,B19037G_044M,B19037G_044MA,B19037G_045E,B19037G_045EA,B19037G_045M,B19037G_045MA,B19037G_046E,B19037G_046EA,B19037G_046M,B19037G_046MA,B19037G_047E,B19037G_047EA,B19037G_047M,B19037G_047MA,B19037G_048E,B19037G_048EA,B19037G_048M,B19037G_048MA,B19037G_049E,B19037G_049EA,B19037G_049M,B19037G_049MA,B19037G_050E,B19037G_050EA,B19037G_050M,B19037G_050MA,B19037G_051E,B19037G_051EA,B19037G_051M,B19037G_051MA,B19037G_052E,B19037G_052EA,B19037G_052M,B19037G_052MA,B19037G_053E,B19037G_053EA,B19037G_053M,B19037G_053MA,B19037G_054E,B19037G_054EA,B19037G_054M,B19037G_054MA,B19037G_055E,B19037G_055EA,B19037G_055M,B19037G_055MA,B19037G_056E,B19037G_056EA,B19037G_056M,B19037G_056MA,B19037G_057E,B19037G_057EA,B19037G_057M,B19037G_057MA,B19037G_058E,B19037G_058EA,B19037G_058M,B19037G_058MA,B19037G_059E,B19037G_059EA,B19037G_059M,B19037G_059MA,B19037G_060E,B19037G_060EA,B19037G_060M,B19037G_060MA,B19037G_061E,B19037G_061EA,B19037G_061M,B19037G_061MA,B19037G_062E,B19037G_062EA,B19037G_062M,B19037G_062MA,B19037G_063E,B19037G_063EA,B19037G_063M,B19037G_063MA,B19037G_064E,B19037G_064EA,B19037G_064M,B19037G_064MA,B19037G_065E,B19037G_065EA,B19037G_065M,B19037G_065MA,B19037G_066E,B19037G_066EA,B19037G_066M,B19037G_066MA,B19037G_067E,B19037G_067EA,B19037G_067M,B19037G_067MA,B19037G_068E,B19037G_068EA,B19037G_068M,B19037G_068MA,B19037G_069E,B19037G_069EA,B19037G_069M,B19037G_069MA,GEO_ID,NAME,state
33950,null,3111,null,2952,null,1025,null,1029,null,557,null,79,null,171,null,162,null,220,null,144,null,164,null,47,null,63,null,248,null,353,null,88,null,103,null,145,null,175,null,20,null,32,null,429,null,420,null,117,null,152,null,444,null,545,null,0,null,296,null,0,null,296,null,0,null,296,null,0,null,296,null,16678,null,1996,null,676,null,400,null,1103,null,569,null,1584,null,958,null,399,null,282,null,955,null,365,null,1444,null,737,null,555,null,289,null,701,null,517,null,444,null,276,null,1921,null,825,null,2257,null,822,null,2031,null,750,null,743,null,488,null,827,null,411,null,421,null,371,null,617,null,359,null,11065,null,1723,null,841,null,373,null,641,null,384,null,972,null,474,null,429,null,399,null,805,null,493,null,249,null,221,null,586,null,345,null,531,null,320,null,483,null,306,null,1128,null,641,null,1306,null,615,null,957,null,503,null,1039,null,624,null,467,null,379,null,285,null,228,null,346,null,256,null,3255,null,725,null,487,null,265,null,627,null,346,null,340,null,343,null,204,null,208,null,137,null,156,null,180,null,194,null,285,null,214,null,68,null,98,null,0,null,296,null,198,null,171,null,244,null,206,null,145,null,167,null,46,null,81,null,0,null,296,null,211,null,214,null,83,null,136,null,0400000US13,Georgia,13
72897,null,3871,null,4670,null,1133,null,651,null,518,null,267,null,285,null,184,null,208,null,333,null,257,null,701,null,447,null,424,null,376,null,245,null,274,null,0,null,275,null,400,null,464,null,219,null,244,null,473,null,319,null,408,null,327,null,34,null,57,null,66,null,106,null,240,null,393,null,25,null,43,null,32051,null,2921,null,1740,null,640,null,403,null,247,null,1852,null,952,null,1540,null,888,null,2319,null,942,null,1339,null,718,null,804,null,475,null,1593,null,761,null,1935,null,1206,null,3219,null,950,null,3367,null,1105,null,5569,null,1268,null,3053,null,831,null,1894,null,899,null,789,null,364,null,635,null,511,null,26013,null,2336,null,1198,null,520,null,556,null,288,null,1175,null,571,null,775,null,476,null,723,null,304,null,1328,null,610,null,1048,null,444,null,1412,null,701,null,320,null,179,null,1366,null,631,null,4124,null,1130,null,4779,null,1130,null,2425,null,617,null,1492,null,533,null,2647,null,788,null,645,null,335,null,10163,null,1249,null,561,null,296,null,679,null,317,null,634,null,360,null,487,null,316,null,445,null,281,null,434,null,264,null,595,null,290,null,1023,null,495,null,282,null,189,null,718,null,294,null,957,null,403,null,1140,null,438,null,653,null,353,null,421,null,238,null,617,null,389,null,517,null,357,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
46479,null,3701,null,3736,null,1032,null,577,null,386,null,626,null,386,null,806,null,558,null,218,null,236,null,266,null,276,null,271,null,277,null,327,null,374,null,199,null,205,null,45,null,75,null,227,null,258,null,141,null,179,null,0,null,269,null,33,null,53,null,0,null,269,null,0,null,269,null,0,null,269,null,21434,null,2481,null,1158,null,648,null,921,null,467,null,686,null,403,null,996,null,510,null,1321,null,639,null,889,null,419,null,1148,null,555,null,1525,null,665,null,1441,null,695,null,1674,null,649,null,2927,null,908,null,3438,null,903,null,1943,null,687,null,499,null,286,null,593,null,328,null,275,null,209,null,15688,null,2020,null,1715,null,705,null,799,null,487,null,840,null,477,null,981,null,467,null,851,null,509,null,682,null,551,null,1009,null,520,null,464,null,288,null,564,null,409,null,947,null,482,null,1723,null,502,null,2009,null,624,null,1163,null,475,null,817,null,381,null,642,null,390,null,482,null,273,null,5621,null,1072,null,764,null,354,null,662,null,390,null,626,null,383,null,683,null,388,null,271,null,227,null,331,null,305,null,229,null,211,null,281,null,224,null,99,null,124,null,161,null,110,null,380,null,229,null,574,null,282,null,184,null,208,null,119,null,145,null,79,null,139,null,178,null,174,null,0400000US17,Illinois,17
26713,null,2234,null,2912,null,1053,null,1370,null,808,null,173,null,197,null,56,null,102,null,249,null,189,null,386,null,423,null,197,null,275,null,87,null,125,null,138,null,151,null,0,null,269,null,68,null,109,null,188,null,230,null,0,null,269,null,0,null,269,null,0,null,269,null,0,null,269,null,0,null,269,null,12180,null,1592,null,1573,null,839,null,507,null,412,null,1328,null,567,null,739,null,492,null,1028,null,589,null,346,null,230,null,906,null,533,null,758,null,417,null,723,null,427,null,941,null,470,null,1643,null,560,null,821,null,333,null,419,null,286,null,0,null,269,null,448,null,378,null,0,null,269,null,8327,null,1305,null,1082,null,426,null,527,null,340,null,421,null,270,null,576,null,351,null,262,null,265,null,461,null,394,null,359,null,283,null,705,null,445,null,591,null,424,null,893,null,388,null,630,null,305,null,692,null,317,null,433,null,313,null,140,null,149,null,148,null,167,null,407,null,316,null,3294,null,817,null,725,null,402,null,291,null,217,null,495,null,294,null,363,null,254,null,196,null,151,null,129,null,182,null,213,null,228,null,103,null,160,null,89,null,119,null,337,null,287,null,112,null,127,null,164,null,138,null,61,null,110,null,0,null,269,null,0,null,269,null,16,null,29,null,0400000US18,Indiana,18
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US19,Iowa,19
19094,null,1692,null,1889,null,795,null,629,null,502,null,206,null,285,null,488,null,355,null,174,null,164,null,0,null,244,null,91,null,120,null,0,null,244,null,0,null,244,null,83,null,127,null,23,null,39,null,156,null,242,null,39,null,65,null,0,null,244,null,0,null,244,null,0,null,244,null,0,null,244,null,8808,null,1598,null,880,null,464,null,566,null,334,null,659,null,416,null,431,null,282,null,513,null,365,null,452,null,301,null,357,null,308,null,642,null,361,null,413,null,308,null,1303,null,582,null,791,null,539,null,1080,null,518,null,265,null,286,null,136,null,137,null,320,null,259,null,0,null,244,null,6231,null,1038,null,525,null,298,null,396,null,347,null,577,null,355,null,770,null,389,null,440,null,296,null,458,null,393,null,241,null,178,null,177,null,124,null,436,null,254,null,590,null,404,null,488,null,262,null,586,null,335,null,81,null,69,null,207,null,186,null,229,null,206,null,30,null,54,null,2166,null,692,null,49,null,62,null,418,null,307,null,125,null,106,null,142,null,158,null,82,null,74,null,129,null,151,null,59,null,89,null,200,null,302,null,17,null,28,null,315,null,280,null,173,null,170,null,134,null,165,null,0,null,244,null,0,null,244,null,139,null,176,null,184,null,149,null,0400000US20,Kansas,20
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US21,Kentucky,21
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
26948,null,2604,null,1170,null,609,null,169,null,267,null,15,null,32,null,133,null,215,null,0,null,285,null,0,null,285,null,164,null,250,null,52,null,84,null,197,null,212,null,56,null,88,null,141,null,232,null,54,null,90,null,144,null,195,null,0,null,285,null,0,null,285,null,45,null,85,null,0,null,285,null,12429,null,1916,null,734,null,444,null,136,null,135,null,640,null,367,null,268,null,199,null,482,null,361,null,561,null,518,null,346,null,238,null,122,null,128,null,793,null,542,null,899,null,422,null,1722,null,656,null,2058,null,840,null,965,null,534,null,1114,null,592,null,1088,null,517,null,501,null,371,null,10480,null,1511,null,1233,null,602,null,101,null,151,null,299,null,216,null,605,null,397,null,431,null,330,null,408,null,420,null,83,null,110,null,221,null,191,null,120,null,141,null,331,null,221,null,1131,null,487,null,1381,null,486,null,1560,null,657,null,1081,null,456,null,1122,null,523,null,373,null,248,null,2869,null,886,null,462,null,387,null,303,null,314,null,280,null,201,null,174,null,137,null,204,null,250,null,126,null,159,null,216,null,195,null,130,null,113,null,167,null,194,null,125,null,158,null,99,null,119,null,152,null,143,null,85,null,132,null,0,null,285,null,52,null,92,null,294,null,294,null,0400000US24,Maryland,24
34601,null,3010,null,1627,null,791,null,668,null,485,null,251,null,244,null,0,null,283,null,226,null,277,null,160,null,180,null,71,null,116,null,37,null,61,null,45,null,75,null,0,null,283,null,39,null,66,null,71,null,118,null,47,null,80,null,12,null,23,null,0,null,283,null,0,null,283,null,0,null,283,null,16919,null,2103,null,700,null,435,null,1249,null,629,null,1270,null,683,null,522,null,310,null,660,null,373,null,845,null,625,null,889,null,491,null,1245,null,529,null,374,null,329,null,1755,null,668,null,1558,null,759,null,2757,null,753,null,1367,null,414,null,859,null,599,null,525,null,267,null,344,null,247,null,12828,null,1560,null,1025,null,627,null,947,null,417,null,468,null,400,null,1000,null,694,null,728,null,476,null,151,null,151,null,210,null,227,null,877,null,524,null,520,null,344,null,1005,null,780,null,1101,null,435,null,2012,null,693,null,1033,null,429,null,413,null,342,null,722,null,430,null,616,null,346,null,3227,null,902,null,683,null,387,null,746,null,395,null,124,null,158,null,79,null,91,null,102,null,106,null,237,null,202,null,99,null,118,null,151,null,194,null,232,null,258,null,116,null,158,null,145,null,142,null,228,null,201,null,114,null,136,null,65,null,79,null,61,null,99,null,45,null,79,null,0400000US25,Massachusetts,25
46711,null,3293,null,4750,null,1245,null,1544,null,581,null,829,null,573,null,407,null,368,null,510,null,455,null,59,null,87,null,668,null,509,null,0,null,244,null,82,null,131,null,99,null,112,null,127,null,195,null,299,null,332,null,86,null,105,null,0,null,244,null,0,null,244,null,40,null,70,null,0,null,244,null,20979,null,2396,null,2951,null,1046,null,1314,null,527,null,1423,null,635,null,1193,null,541,null,1704,null,673,null,1450,null,662,null,1227,null,492,null,1006,null,591,null,714,null,365,null,2102,null,769,null,1493,null,662,null,1514,null,572,null,1388,null,524,null,355,null,216,null,585,null,477,null,560,null,377,null,15710,null,1747,null,2267,null,650,null,1237,null,492,null,874,null,403,null,1072,null,400,null,394,null,276,null,1160,null,499,null,759,null,372,null,1191,null,457,null,728,null,356,null,1149,null,376,null,1254,null,452,null,1449,null,410,null,1018,null,425,null,589,null,367,null,381,null,219,null,188,null,169,null,5272,null,975,null,801,null,390,null,924,null,482,null,417,null,246,null,473,null,254,null,721,null,369,null,536,null,254,null,140,null,113,null,281,null,213,null,39,null,53,null,347,null,309,null,226,null,182,null,262,null,185,null,88,null,153,null,0,null,244,null,0,null,244,null,17,null,32,null,0400000US26,Michigan,26
19792,null,1971,null,1724,null,566,null,380,null,229,null,84,null,141,null,385,null,377,null,73,null,112,null,135,null,171,null,89,null,114,null,122,null,112,null,19,null,35,null,87,null,104,null,79,null,134,null,133,null,107,null,90,null,153,null,0,null,213,null,48,null,91,null,0,null,213,null,0,null,213,null,9879,null,1542,null,968,null,452,null,855,null,528,null,285,null,287,null,1051,null,565,null,474,null,399,null,489,null,296,null,624,null,367,null,420,null,410,null,439,null,350,null,966,null,557,null,724,null,399,null,1006,null,408,null,1122,null,532,null,304,null,212,null,54,null,78,null,98,null,114,null,6292,null,1242,null,1101,null,584,null,605,null,381,null,70,null,87,null,335,null,302,null,57,null,78,null,240,null,235,null,356,null,235,null,346,null,216,null,246,null,201,null,588,null,460,null,544,null,310,null,786,null,381,null,201,null,201,null,538,null,357,null,124,null,132,null,155,null,165,null,1897,null,585,null,256,null,201,null,83,null,78,null,81,null,93,null,80,null,87,null,249,null,169,null,188,null,172,null,163,null,151,null,84,null,114,null,81,null,141,null,83,null,84,null,315,null,294,null,176,null,204,null,40,null,64,null,0,null,213,null,0,null,213,null,18,null,31,null,0400000US27,Minnesota,27
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US28,Mississippi,28
31359,null,3002,null,3505,null,1104,null,526,null,339,null,814,null,535,null,201,null,193,null,469,null,391,null,130,null,161,null,764,null,650,null,468,null,334,null,0,null,259,null,0,null,259,null,113,null,178,null,0,null,259,null,20,null,38,null,0,null,259,null,0,null,259,null,0,null,259,null,0,null,259,null,12103,null,1944,null,1237,null,588,null,1018,null,412,null,846,null,439,null,823,null,438,null,1082,null,620,null,604,null,468,null,326,null,245,null,863,null,642,null,798,null,499,null,950,null,482,null,976,null,467,null,1192,null,470,null,331,null,278,null,877,null,531,null,180,null,161,null,0,null,259,null,11099,null,1669,null,1510,null,566,null,1188,null,495,null,876,null,580,null,920,null,466,null,459,null,319,null,403,null,253,null,522,null,280,null,147,null,146,null,287,null,216,null,807,null,429,null,1140,null,454,null,1871,null,672,null,375,null,290,null,256,null,238,null,161,null,176,null,177,null,158,null,4652,null,989,null,351,null,265,null,789,null,360,null,378,null,223,null,680,null,367,null,748,null,357,null,303,null,249,null,103,null,110,null,90,null,95,null,103,null,135,null,294,null,193,null,217,null,218,null,144,null,133,null,72,null,89,null,209,null,270,null,57,null,93,null,114,null,179,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US31,Nebraska,31
22898,null,2462,null,1269,null,578,null,218,null,221,null,154,null,246,null,89,null,113,null,0,null,302,null,43,null,81,null,73,null,121,null,103,null,169,null,49,null,81,null,159,null,238,null,67,null,79,null,65,null,108,null,151,null,180,null,38,null,65,null,0,null,302,null,60,null,104,null,0,null,302,null,11889,null,1857,null,778,null,541,null,575,null,435,null,512,null,368,null,457,null,329,null,318,null,376,null,466,null,288,null,814,null,568,null,963,null,507,null,514,null,374,null,931,null,591,null,1392,null,761,null,1597,null,694,null,1435,null,668,null,387,null,298,null,486,null,471,null,264,null,270,null,6785,null,1125,null,919,null,458,null,375,null,387,null,269,null,258,null,394,null,372,null,406,null,249,null,288,null,261,null,169,null,192,null,148,null,178,null,204,null,183,null,818,null,406,null,1067,null,460,null,755,null,343,null,612,null,404,null,245,null,208,null,116,null,137,null,0,null,302,null,2955,null,953,null,210,null,252,null,371,null,316,null,334,null,270,null,207,null,204,null,495,null,474,null,0,null,302,null,258,null,219,null,121,null,201,null,4,null,9,null,168,null,175,null,398,null,254,null,311,null,186,null,0,null,302,null,61,null,87,null,0,null,302,null,17,null,28,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
