B20005D_001E,B20005D_001EA,B20005D_001M,B20005D_001MA,B20005D_002E,B20005D_002EA,B20005D_002M,B20005D_002MA,B20005D_003E,B20005D_003EA,B20005D_003M,B20005D_003MA,B20005D_004E,B20005D_004EA,B20005D_004M,B20005D_004MA,B20005D_005E,B20005D_005EA,B20005D_005M,B20005D_005MA,B20005D_006E,B20005D_006EA,B20005D_006M,B20005D_006MA,B20005D_007E,B20005D_007EA,B20005D_007M,B20005D_007MA,B20005D_008E,B20005D_008EA,B20005D_008M,B20005D_008MA,B20005D_009E,B20005D_009EA,B20005D_009M,B20005D_009MA,B20005D_010E,B20005D_010EA,B20005D_010M,B20005D_010MA,B20005D_011E,B20005D_011EA,B20005D_011M,B20005D_011MA,B20005D_012E,B20005D_012EA,B20005D_012M,B20005D_012MA,B20005D_013E,B20005D_013EA,B20005D_013M,B20005D_013MA,B20005D_014E,B20005D_014EA,B20005D_014M,B20005D_014MA,B20005D_015E,B20005D_015EA,B20005D_015M,B20005D_015MA,B20005D_016E,B20005D_016EA,B20005D_016M,B20005D_016MA,B20005D_017E,B20005D_017EA,B20005D_017M,B20005D_017MA,B20005D_018E,B20005D_018EA,B20005D_018M,B20005D_018MA,B20005D_019E,B20005D_019EA,B20005D_019M,B20005D_019MA,B20005D_020E,B20005D_020EA,B20005D_020M,B20005D_020MA,B20005D_021E,B20005D_021EA,B20005D_021M,B20005D_021MA,B20005D_022E,B20005D_022EA,B20005D_022M,B20005D_022MA,B20005D_023E,B20005D_023EA,B20005D_023M,B20005D_023MA,B20005D_024E,B20005D_024EA,B20005D_024M,B20005D_024MA,B20005D_025E,B20005D_025EA,B20005D_025M,B20005D_025MA,B20005D_026E,B20005D_026EA,B20005D_026M,B20005D_026MA,B20005D_027E,B20005D_027EA,B20005D_027M,B20005D_027MA,B20005D_028E,B20005D_028EA,B20005D_028M,B20005D_028MA,B20005D_029E,B20005D_029EA,B20005D_029M,B20005D_029MA,B20005D_030E,B20005D_030EA,B20005D_030M,B20005D_030MA,B20005D_031E,B20005D_031EA,B20005D_031M,B20005D_031MA,B20005D_032E,B20005D_032EA,B20005D_032M,B20005D_032MA,B20005D_033E,B20005D_033EA,B20005D_033M,B20005D_033MA,B20005D_034E,B20005D_034EA,B20005D_034M,B20005D_034MA,B20005D_035E,B20005D_035EA,B20005D_035M,B20005D_035MA,B20005D_036E,B20005D_036EA,B20005D_036M,B20005D_036MA,B20005D_037E,B20005D_037EA,B20005D_037M,B20005D_037MA,B20005D_038E,B20005D_038EA,B20005D_038M,B20005D_038MA,B20005D_039E,B20005D_039EA,B20005D_039M,B20005D_039MA,B20005D_040E,B20005D_040EA,B20005D_040M,B20005D_040MA,B20005D_041E,B20005D_041EA,B20005D_041M,B20005D_041MA,B20005D_042E,B20005D_042EA,B20005D_042M,B20005D_042MA,B20005D_043E,B20005D_043EA,B20005D_043M,B20005D_043MA,B20005D_044E,B20005D_044EA,B20005D_044M,B20005D_044MA,B20005D_045E,B20005D_045EA,B20005D_045M,B20005D_045MA,B20005D_046E,B20005D_046EA,B20005D_046M,B20005D_046MA,B20005D_047E,B20005D_047EA,B20005D_047M,B20005D_047MA,B20005D_048E,B20005D_048EA,B20005D_048M,B20005D_048MA,B20005D_049E,B20005D_049EA,B20005D_049M,B20005D_049MA,B20005D_050E,B20005D_050EA,B20005D_050M,B20005D_050MA,B20005D_051E,B20005D_051EA,B20005D_051M,B20005D_051MA,B20005D_052E,B20005D_052EA,B20005D_052M,B20005D_052MA,B20005D_053E,B20005D_053EA,B20005D_053M,B20005D_053MA,B20005D_054E,B20005D_054EA,B20005D_054M,B20005D_054MA,B20005D_055E,B20005D_055EA,B20005D_055M,B20005D_055MA,B20005D_056E,B20005D_056EA,B20005D_056M,B20005D_056MA,B20005D_057E,B20005D_057EA,B20005D_057M,B20005D_057MA,B20005D_058E,B20005D_058EA,B20005D_058M,B20005D_058MA,B20005D_059E,B20005D_059EA,B20005D_059M,B20005D_059MA,B20005D_060E,B20005D_060EA,B20005D_060M,B20005D_060MA,B20005D_061E,B20005D_061EA,B20005D_061M,B20005D_061MA,B20005D_062E,B20005D_062EA,B20005D_062M,B20005D_062MA,B20005D_063E,B20005D_063EA,B20005D_063M,B20005D_063MA,B20005D_064E,B20005D_064EA,B20005D_064M,B20005D_064MA,B20005D_065E,B20005D_065EA,B20005D_065M,B20005D_065MA,B20005D_066E,B20005D_066EA,B20005D_066M,B20005D_066MA,B20005D_067E,B20005D_067EA,B20005D_067M,B20005D_067MA,B20005D_068E,B20005D_068EA,B20005D_068M,B20005D_068MA,B20005D_069E,B20005D_069EA,B20005D_069M,B20005D_069MA,B20005D_070E,B20005D_070EA,B20005D_070M,B20005D_070MA,B20005D_071E,B20005D_071EA,B20005D_071M,B20005D_071MA,B20005D_072E,B20005D_072EA,B20005D_072M,B20005D_072MA,B20005D_073E,B20005D_073EA,B20005D_073M,B20005D_073MA,B20005D_074E,B20005D_074EA,B20005D_074M,B20005D_074MA,B20005D_075E,B20005D_075EA,B20005D_075M,B20005D_075MA,B20005D_076E,B20005D_076EA,B20005D_076M,B20005D_076MA,B20005D_077E,B20005D_077EA,B20005D_077M,B20005D_077MA,B20005D_078E,B20005D_078EA,B20005D_078M,B20005D_078MA,B20005D_079E,B20005D_079EA,B20005D_079M,B20005D_079MA,B20005D_080E,B20005D_080EA,B20005D_080M,B20005D_080MA,B20005D_081E,B20005D_081EA,B20005D_081M,B20005D_081MA,B20005D_082E,B20005D_082EA,B20005D_082M,B20005D_082MA,B20005D_083E,B20005D_083EA,B20005D_083M,B20005D_083MA,B20005D_084E,B20005D_084EA,B20005D_084M,B20005D_084MA,B20005D_085E,B20005D_085EA,B20005D_085M,B20005D_085MA,B20005D_086E,B20005D_086EA,B20005D_086M,B20005D_086MA,B20005D_087E,B20005D_087EA,B20005D_087M,B20005D_087MA,B20005D_088E,B20005D_088EA,B20005D_088M,B20005D_088MA,B20005D_089E,B20005D_089EA,B20005D_089M,B20005D_089MA,B20005D_090E,B20005D_090EA,B20005D_090M,B20005D_090MA,B20005D_091E,B20005D_091EA,B20005D_091M,B20005D_091MA,B20005D_092E,B20005D_092EA,B20005D_092M,B20005D_092MA,B20005D_093E,B20005D_093EA,B20005D_093M,B20005D_093MA,B20005D_094E,B20005D_094EA,B20005D_094M,B20005D_094MA,B20005D_095E,B20005D_095EA,B20005D_095M,B20005D_095MA,GEO_ID,NAME,state
225446,null,3860,null,110440,null,2959,null,60649,null,3186,null,0,null,296,null,60649,null,3186,null,197,null,270,null,191,null,278,null,345,null,232,null,498,null,411,null,1452,null,590,null,2024,null,757,null,931,null,491,null,1735,null,773,null,1866,null,929,null,2682,null,864,null,4399,null,1325,null,4059,null,1193,null,4630,null,1157,null,3932,null,1119,null,2947,null,926,null,3080,null,1125,null,4941,null,1222,null,3493,null,1002,null,8087,null,1341,null,9160,null,1475,null,49791,null,3577,null,27415,null,3086,null,22376,null,2216,null,4260,null,1278,null,3444,null,1319,null,2358,null,744,null,1225,null,465,null,1095,null,581,null,1045,null,549,null,976,null,490,null,734,null,440,null,471,null,305,null,1146,null,497,null,578,null,330,null,608,null,326,null,762,null,375,null,505,null,413,null,261,null,168,null,124,null,113,null,928,null,652,null,660,null,480,null,710,null,454,null,486,null,229,null,115006,null,2358,null,40296,null,2689,null,0,null,296,null,40296,null,2689,null,294,null,232,null,20,null,29,null,441,null,323,null,1219,null,562,null,1517,null,657,null,2650,null,903,null,1296,null,584,null,1773,null,601,null,2936,null,947,null,2493,null,926,null,2602,null,756,null,3231,null,1175,null,2720,null,950,null,1529,null,731,null,1888,null,719,null,1461,null,639,null,3507,null,1081,null,2522,null,663,null,3793,null,902,null,2404,null,742,null,74710,null,3315,null,46455,null,2945,null,28255,null,3067,null,5872,null,1303,null,3036,null,895,null,3131,null,1121,null,2331,null,678,null,1883,null,600,null,1479,null,599,null,859,null,413,null,2346,null,867,null,1441,null,662,null,1189,null,502,null,571,null,280,null,636,null,310,null,780,null,511,null,796,null,544,null,280,null,182,null,348,null,255,null,446,null,297,null,19,null,33,null,519,null,325,null,293,null,243,null,0400000US13,Georgia,13
421270,null,7674,null,193386,null,4625,null,96937,null,3830,null,14,null,24,null,96923,null,3834,null,109,null,131,null,113,null,137,null,222,null,183,null,734,null,344,null,1473,null,598,null,2508,null,778,null,2208,null,763,null,3602,null,937,null,2672,null,805,null,4178,null,1128,null,7460,null,1283,null,8402,null,1497,null,9192,null,1716,null,5827,null,1285,null,7963,null,1352,null,5603,null,1200,null,9383,null,1583,null,6723,null,1225,null,10483,null,1567,null,8068,null,1292,null,96449,null,4058,null,58804,null,2461,null,37645,null,3374,null,4765,null,902,null,4049,null,959,null,3242,null,761,null,3687,null,962,null,2278,null,708,null,2416,null,1291,null,1774,null,634,null,2241,null,827,null,1356,null,565,null,1212,null,501,null,2382,null,793,null,1957,null,502,null,1488,null,627,null,868,null,455,null,700,null,348,null,727,null,409,null,936,null,371,null,747,null,326,null,468,null,259,null,352,null,247,null,227884,null,4446,null,91737,null,3468,null,73,null,119,null,91664,null,3498,null,0,null,275,null,337,null,223,null,1301,null,627,null,1246,null,515,null,2053,null,651,null,2146,null,579,null,2579,null,800,null,4224,null,1318,null,4311,null,1067,null,6215,null,1179,null,11006,null,1706,null,9096,null,1343,null,8623,null,1388,null,8438,null,1659,null,5461,null,891,null,4429,null,743,null,6979,null,1049,null,4969,null,1018,null,5658,null,1016,null,2593,null,587,null,136147,null,3546,null,90457,null,2872,null,45690,null,3239,null,5874,null,1058,null,4545,null,991,null,4713,null,1099,null,4788,null,891,null,4760,null,1086,null,2684,null,672,null,2134,null,495,null,2013,null,668,null,1795,null,648,null,1709,null,669,null,3107,null,1061,null,1712,null,690,null,1621,null,530,null,747,null,391,null,439,null,256,null,866,null,446,null,1087,null,450,null,260,null,176,null,359,null,250,null,477,null,295,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
445467,null,3643,null,216808,null,2537,null,120994,null,3198,null,0,null,269,null,120994,null,3198,null,282,null,247,null,722,null,549,null,660,null,347,null,1291,null,551,null,1542,null,672,null,1827,null,647,null,1948,null,815,null,3733,null,1112,null,2781,null,1169,null,5467,null,1399,null,6499,null,1448,null,6076,null,1152,null,7149,null,1475,null,6451,null,1383,null,7159,null,1563,null,6962,null,1329,null,10033,null,1460,null,9777,null,1424,null,19454,null,2130,null,21181,null,2011,null,95814,null,3770,null,48109,null,3176,null,47705,null,3216,null,8397,null,1196,null,6387,null,1122,null,2970,null,931,null,3366,null,954,null,3023,null,942,null,3320,null,1024,null,1807,null,734,null,2004,null,683,null,1709,null,665,null,1760,null,669,null,1810,null,534,null,1262,null,567,null,1576,null,662,null,993,null,520,null,1273,null,551,null,944,null,485,null,1529,null,650,null,655,null,303,null,1871,null,480,null,1049,null,390,null,228659,null,2544,null,87330,null,3870,null,0,null,269,null,87330,null,3870,null,84,null,136,null,86,null,102,null,648,null,432,null,1199,null,710,null,1737,null,665,null,2182,null,910,null,1645,null,707,null,3878,null,1155,null,3026,null,845,null,3552,null,1152,null,5034,null,987,null,7581,null,1434,null,6046,null,1516,null,5374,null,1097,null,7067,null,1261,null,4120,null,951,null,9054,null,1444,null,8083,null,1228,null,9111,null,1687,null,7823,null,1433,null,141329,null,4487,null,83344,null,3877,null,57985,null,3298,null,9061,null,1537,null,6912,null,1335,null,5615,null,1194,null,5944,null,1057,null,3632,null,957,null,3905,null,1019,null,2734,null,864,null,2986,null,937,null,1908,null,676,null,1844,null,664,null,2271,null,779,null,1968,null,843,null,1257,null,542,null,1696,null,538,null,979,null,397,null,653,null,410,null,1261,null,610,null,795,null,409,null,1555,null,535,null,1009,null,376,null,0400000US17,Illinois,17
69791,null,1900,null,32227,null,1504,null,15666,null,1633,null,0,null,269,null,15666,null,1633,null,0,null,269,null,45,null,78,null,148,null,136,null,211,null,324,null,765,null,496,null,345,null,329,null,373,null,308,null,314,null,229,null,161,null,131,null,903,null,366,null,1062,null,594,null,767,null,515,null,624,null,339,null,636,null,430,null,857,null,416,null,1355,null,674,null,1553,null,695,null,662,null,343,null,2011,null,758,null,2874,null,736,null,16561,null,1407,null,7269,null,1091,null,9292,null,1227,null,1556,null,547,null,1899,null,1006,null,524,null,382,null,516,null,312,null,896,null,554,null,409,null,296,null,412,null,281,null,570,null,336,null,131,null,235,null,496,null,377,null,280,null,297,null,105,null,119,null,0,null,269,null,311,null,254,null,224,null,242,null,0,null,269,null,64,null,76,null,261,null,202,null,370,null,340,null,268,null,231,null,37564,null,1851,null,11307,null,1417,null,0,null,269,null,11307,null,1417,null,138,null,176,null,44,null,78,null,190,null,183,null,160,null,173,null,642,null,432,null,544,null,387,null,267,null,215,null,659,null,489,null,295,null,220,null,491,null,422,null,781,null,336,null,616,null,332,null,829,null,541,null,649,null,407,null,1190,null,611,null,781,null,448,null,668,null,384,null,436,null,346,null,1030,null,390,null,897,null,400,null,26257,null,1764,null,16390,null,2041,null,9867,null,1338,null,2332,null,626,null,979,null,486,null,898,null,437,null,981,null,437,null,862,null,382,null,510,null,368,null,141,null,172,null,230,null,183,null,56,null,100,null,437,null,278,null,490,null,404,null,365,null,266,null,49,null,72,null,220,null,274,null,196,null,168,null,182,null,215,null,223,null,216,null,255,null,235,null,172,null,190,null,289,null,211,null,0400000US18,Indiana,18
35905,null,1742,null,15967,null,1444,null,8322,null,1271,null,0,null,228,null,8322,null,1271,null,0,null,228,null,0,null,228,null,0,null,228,null,48,null,86,null,0,null,228,null,43,null,87,null,0,null,228,null,232,null,210,null,275,null,190,null,568,null,436,null,698,null,486,null,581,null,342,null,630,null,502,null,566,null,353,null,243,null,191,null,610,null,481,null,647,null,507,null,766,null,476,null,1602,null,683,null,813,null,373,null,7645,null,1112,null,2880,null,758,null,4765,null,872,null,1382,null,420,null,357,null,248,null,300,null,224,null,245,null,193,null,99,null,102,null,108,null,144,null,163,null,170,null,587,null,473,null,38,null,70,null,545,null,424,null,131,null,121,null,189,null,267,null,161,null,187,null,0,null,228,null,96,null,126,null,0,null,228,null,0,null,228,null,104,null,125,null,114,null,143,null,146,null,182,null,19938,null,1389,null,6843,null,1174,null,0,null,228,null,6843,null,1174,null,0,null,228,null,0,null,228,null,198,null,214,null,502,null,434,null,284,null,248,null,192,null,204,null,59,null,102,null,550,null,271,null,594,null,400,null,761,null,411,null,722,null,301,null,431,null,286,null,461,null,325,null,330,null,245,null,597,null,335,null,386,null,333,null,267,null,217,null,121,null,130,null,308,null,249,null,80,null,120,null,13095,null,1480,null,6988,null,1400,null,6107,null,957,null,1384,null,594,null,895,null,467,null,693,null,385,null,745,null,500,null,427,null,312,null,480,null,296,null,47,null,84,null,263,null,207,null,133,null,166,null,213,null,278,null,465,null,398,null,118,null,145,null,0,null,228,null,65,null,109,null,67,null,111,null,26,null,48,null,0,null,228,null,0,null,228,null,0,null,228,null,86,null,142,null,0400000US19,Iowa,19
48133,null,1381,null,22513,null,1041,null,12347,null,1002,null,0,null,244,null,12347,null,1002,null,53,null,92,null,0,null,244,null,0,null,244,null,554,null,554,null,165,null,207,null,64,null,103,null,0,null,244,null,683,null,383,null,482,null,272,null,287,null,254,null,798,null,437,null,817,null,362,null,541,null,296,null,979,null,461,null,579,null,377,null,603,null,419,null,1397,null,561,null,1116,null,540,null,1440,null,479,null,1789,null,530,null,10166,null,1226,null,3949,null,840,null,6217,null,928,null,1026,null,465,null,684,null,359,null,786,null,400,null,353,null,201,null,160,null,136,null,305,null,258,null,549,null,360,null,166,null,160,null,311,null,230,null,70,null,86,null,158,null,143,null,299,null,231,null,0,null,244,null,251,null,219,null,320,null,308,null,166,null,124,null,65,null,80,null,333,null,269,null,84,null,98,null,131,null,153,null,25620,null,970,null,9963,null,1360,null,0,null,244,null,9963,null,1360,null,0,null,244,null,0,null,244,null,0,null,244,null,38,null,66,null,389,null,398,null,481,null,276,null,498,null,331,null,603,null,385,null,722,null,377,null,938,null,582,null,1335,null,481,null,783,null,421,null,708,null,403,null,555,null,292,null,248,null,201,null,364,null,286,null,887,null,430,null,367,null,245,null,742,null,346,null,305,null,229,null,15657,null,1217,null,8303,null,907,null,7354,null,1151,null,941,null,431,null,700,null,390,null,927,null,504,null,1025,null,391,null,1098,null,631,null,515,null,322,null,527,null,338,null,278,null,299,null,129,null,147,null,268,null,192,null,218,null,223,null,35,null,59,null,219,null,296,null,80,null,131,null,354,null,200,null,40,null,63,null,0,null,244,null,0,null,244,null,0,null,244,null,0,null,244,null,0400000US20,Kansas,20
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US21,Kentucky,21
50722,null,2086,null,23687,null,1523,null,12413,null,1592,null,0,null,281,null,12413,null,1592,null,0,null,281,null,0,null,281,null,195,null,223,null,117,null,161,null,264,null,208,null,151,null,144,null,407,null,302,null,580,null,394,null,749,null,383,null,706,null,504,null,1220,null,632,null,1020,null,566,null,1201,null,622,null,559,null,327,null,1004,null,460,null,549,null,343,null,1116,null,565,null,859,null,497,null,427,null,247,null,1289,null,557,null,11274,null,1448,null,5336,null,1006,null,5938,null,1124,null,1044,null,521,null,1060,null,621,null,342,null,289,null,295,null,257,null,355,null,290,null,237,null,193,null,88,null,91,null,263,null,235,null,231,null,275,null,541,null,334,null,475,null,345,null,175,null,166,null,157,null,193,null,165,null,193,null,332,null,349,null,26,null,54,null,66,null,122,null,0,null,281,null,55,null,95,null,31,null,42,null,27035,null,1280,null,9049,null,1164,null,0,null,281,null,9049,null,1164,null,70,null,108,null,0,null,281,null,142,null,220,null,692,null,519,null,629,null,317,null,628,null,399,null,670,null,393,null,303,null,228,null,229,null,179,null,589,null,434,null,1286,null,633,null,525,null,320,null,452,null,290,null,496,null,301,null,523,null,404,null,92,null,115,null,394,null,233,null,82,null,104,null,687,null,461,null,560,null,381,null,17986,null,1462,null,10970,null,1352,null,7016,null,1431,null,949,null,492,null,873,null,521,null,688,null,332,null,509,null,287,null,541,null,528,null,246,null,243,null,438,null,346,null,137,null,152,null,860,null,653,null,705,null,790,null,36,null,57,null,96,null,122,null,71,null,113,null,232,null,236,null,177,null,266,null,25,null,42,null,213,null,205,null,0,null,281,null,0,null,281,null,220,null,247,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
232819,null,2512,null,110983,null,1550,null,66747,null,2374,null,0,null,285,null,66747,null,2374,null,294,null,330,null,101,null,116,null,209,null,225,null,621,null,467,null,1123,null,545,null,1553,null,734,null,573,null,465,null,2208,null,772,null,1397,null,567,null,1949,null,715,null,5310,null,1186,null,3267,null,844,null,3245,null,850,null,3205,null,956,null,2534,null,772,null,4023,null,1084,null,5068,null,1034,null,4442,null,950,null,11325,null,1413,null,14300,null,1411,null,44236,null,2433,null,21989,null,1697,null,22247,null,2320,null,3061,null,704,null,2207,null,664,null,2621,null,798,null,1611,null,501,null,1852,null,735,null,979,null,478,null,771,null,401,null,524,null,310,null,916,null,409,null,897,null,566,null,696,null,304,null,943,null,570,null,591,null,381,null,127,null,140,null,699,null,342,null,326,null,277,null,508,null,339,null,683,null,395,null,1282,null,636,null,953,null,492,null,121836,null,1547,null,53510,null,3180,null,0,null,285,null,53510,null,3180,null,75,null,129,null,338,null,419,null,305,null,317,null,572,null,316,null,1572,null,609,null,1032,null,542,null,1185,null,530,null,2614,null,790,null,2130,null,741,null,1651,null,656,null,3036,null,912,null,3078,null,786,null,3710,null,1003,null,3512,null,1035,null,2405,null,808,null,3140,null,914,null,5517,null,1075,null,3430,null,811,null,7989,null,1260,null,6219,null,872,null,68326,null,3230,null,39565,null,2787,null,28761,null,2780,null,3965,null,1016,null,2874,null,903,null,2500,null,906,null,3038,null,788,null,2775,null,964,null,1448,null,542,null,1123,null,532,null,1352,null,582,null,1301,null,642,null,1312,null,484,null,1326,null,563,null,787,null,377,null,734,null,348,null,568,null,371,null,475,null,272,null,93,null,120,null,1715,null,1114,null,257,null,227,null,722,null,333,null,396,null,216,null,0400000US24,Maryland,24
259954,null,2472,null,126289,null,1545,null,68380,null,2943,null,0,null,283,null,68380,null,2943,null,38,null,68,null,32,null,51,null,308,null,277,null,224,null,195,null,819,null,412,null,1330,null,699,null,141,null,140,null,1737,null,724,null,2506,null,1132,null,1909,null,922,null,3563,null,866,null,2793,null,882,null,4596,null,1122,null,3473,null,943,null,4305,null,1102,null,2689,null,794,null,6546,null,1360,null,3646,null,946,null,12161,null,1560,null,15564,null,1864,null,57909,null,2803,null,27305,null,2001,null,30604,null,2571,null,3175,null,758,null,4671,null,1195,null,3198,null,898,null,2235,null,763,null,1606,null,549,null,1237,null,498,null,2783,null,1005,null,1148,null,518,null,1256,null,659,null,629,null,358,null,2152,null,874,null,1053,null,476,null,671,null,566,null,714,null,495,null,294,null,232,null,693,null,408,null,658,null,392,null,584,null,333,null,933,null,492,null,914,null,425,null,133665,null,1867,null,50895,null,2369,null,0,null,283,null,50895,null,2369,null,186,null,174,null,171,null,181,null,75,null,131,null,469,null,388,null,840,null,611,null,1275,null,655,null,1264,null,652,null,1134,null,444,null,1654,null,717,null,2027,null,784,null,4317,null,1252,null,3680,null,947,null,4128,null,982,null,3519,null,835,null,2441,null,706,null,3096,null,951,null,3335,null,854,null,3456,null,884,null,6457,null,1152,null,7371,null,1372,null,82770,null,2718,null,44827,null,2774,null,37943,null,2937,null,7142,null,1402,null,5274,null,1074,null,3403,null,995,null,3823,null,1019,null,2921,null,955,null,1892,null,613,null,2368,null,779,null,1501,null,547,null,1346,null,659,null,862,null,416,null,1147,null,510,null,997,null,507,null,1129,null,596,null,600,null,301,null,513,null,343,null,327,null,304,null,343,null,240,null,814,null,551,null,904,null,434,null,637,null,305,null,0400000US25,Massachusetts,25
184250,null,2567,null,89200,null,1754,null,45213,null,2341,null,91,null,147,null,45122,null,2342,null,132,null,120,null,0,null,244,null,120,null,135,null,609,null,563,null,276,null,251,null,796,null,526,null,420,null,272,null,1932,null,862,null,513,null,333,null,977,null,466,null,2287,null,778,null,1663,null,566,null,2292,null,786,null,1881,null,735,null,1572,null,614,null,1861,null,722,null,4366,null,1101,null,3170,null,873,null,9404,null,1471,null,10851,null,1542,null,43987,null,2644,null,18695,null,2270,null,25292,null,2654,null,5717,null,1188,null,3304,null,791,null,1775,null,782,null,1324,null,576,null,1517,null,844,null,952,null,517,null,1565,null,760,null,1102,null,731,null,822,null,341,null,413,null,266,null,1527,null,684,null,540,null,320,null,907,null,533,null,607,null,394,null,183,null,153,null,261,null,283,null,242,null,181,null,271,null,200,null,1501,null,541,null,762,null,385,null,95050,null,1679,null,27990,null,2182,null,52,null,87,null,27938,null,2189,null,130,null,128,null,431,null,373,null,533,null,405,null,447,null,476,null,553,null,395,null,1000,null,468,null,1741,null,852,null,1207,null,512,null,918,null,650,null,1073,null,518,null,3125,null,1200,null,2051,null,592,null,868,null,371,null,1111,null,449,null,2262,null,683,null,1539,null,681,null,2197,null,603,null,2034,null,703,null,2584,null,711,null,2134,null,689,null,67060,null,2791,null,40176,null,2762,null,26884,null,1915,null,5183,null,921,null,3927,null,801,null,2340,null,656,null,3150,null,951,null,1779,null,621,null,1141,null,477,null,768,null,407,null,1120,null,558,null,964,null,478,null,861,null,467,null,1227,null,491,null,941,null,493,null,575,null,352,null,584,null,301,null,345,null,235,null,231,null,252,null,250,null,214,null,399,null,302,null,325,null,382,null,774,null,397,null,0400000US26,Michigan,26
