B17001F_001E,B17001F_001EA,B17001F_001M,B17001F_001MA,B17001F_002E,B17001F_002EA,B17001F_002M,B17001F_002MA,B17001F_003E,B17001F_003EA,B17001F_003M,B17001F_003MA,B17001F_004E,B17001F_004EA,B17001F_004M,B17001F_004MA,B17001F_005E,B17001F_005EA,B17001F_005M,B17001F_005MA,B17001F_006E,B17001F_006EA,B17001F_006M,B17001F_006MA,B17001F_007E,B17001F_007EA,B17001F_007M,B17001F_007MA,B17001F_008E,B17001F_008EA,B17001F_008M,B17001F_008MA,B17001F_009E,B17001F_009EA,B17001F_009M,B17001F_009MA,B17001F_010E,B17001F_010EA,B17001F_010M,B17001F_010MA,B17001F_011E,B17001F_011EA,B17001F_011M,B17001F_011MA,B17001F_012E,B17001F_012EA,B17001F_012M,B17001F_012MA,B17001F_013E,B17001F_013EA,B17001F_013M,B17001F_013MA,B17001F_014E,B17001F_014EA,B17001F_014M,B17001F_014MA,B17001F_015E,B17001F_015EA,B17001F_015M,B17001F_015MA,B17001F_016E,B17001F_016EA,B17001F_016M,B17001F_016MA,B17001F_017E,B17001F_017EA,B17001F_017M,B17001F_017MA,B17001F_018E,B17001F_018EA,B17001F_018M,B17001F_018MA,B17001F_019E,B17001F_019EA,B17001F_019M,B17001F_019MA,B17001F_020E,B17001F_020EA,B17001F_020M,B17001F_020MA,B17001F_021E,B17001F_021EA,B17001F_021M,B17001F_021MA,B17001F_022E,B17001F_022EA,B17001F_022M,B17001F_022MA,B17001F_023E,B17001F_023EA,B17001F_023M,B17001F_023MA,B17001F_024E,B17001F_024EA,B17001F_024M,B17001F_024MA,B17001F_025E,B17001F_025EA,B17001F_025M,B17001F_025MA,B17001F_026E,B17001F_026EA,B17001F_026M,B17001F_026MA,B17001F_027E,B17001F_027EA,B17001F_027M,B17001F_027MA,B17001F_028E,B17001F_028EA,B17001F_028M,B17001F_028MA,B17001F_029E,B17001F_029EA,B17001F_029M,B17001F_029MA,B17001F_030E,B17001F_030EA,B17001F_030M,B17001F_030MA,B17001F_031E,B17001F_031EA,B17001F_031M,B17001F_031MA,B17001F_032E,B17001F_032EA,B17001F_032M,B17001F_032MA,B17001F_033E,B17001F_033EA,B17001F_033M,B17001F_033MA,B17001F_034E,B17001F_034EA,B17001F_034M,B17001F_034MA,B17001F_035E,B17001F_035EA,B17001F_035M,B17001F_035MA,B17001F_036E,B17001F_036EA,B17001F_036M,B17001F_036MA,B17001F_037E,B17001F_037EA,B17001F_037M,B17001F_037MA,B17001F_038E,B17001F_038EA,B17001F_038M,B17001F_038MA,B17001F_039E,B17001F_039EA,B17001F_039M,B17001F_039MA,B17001F_040E,B17001F_040EA,B17001F_040M,B17001F_040MA,B17001F_041E,B17001F_041EA,B17001F_041M,B17001F_041MA,B17001F_042E,B17001F_042EA,B17001F_042M,B17001F_042MA,B17001F_043E,B17001F_043EA,B17001F_043M,B17001F_043MA,B17001F_044E,B17001F_044EA,B17001F_044M,B17001F_044MA,B17001F_045E,B17001F_045EA,B17001F_045M,B17001F_045MA,B17001F_046E,B17001F_046EA,B17001F_046M,B17001F_046MA,B17001F_047E,B17001F_047EA,B17001F_047M,B17001F_047MA,B17001F_048E,B17001F_048EA,B17001F_048M,B17001F_048MA,B17001F_049E,B17001F_049EA,B17001F_049M,B17001F_049MA,B17001F_050E,B17001F_050EA,B17001F_050M,B17001F_050MA,B17001F_051E,B17001F_051EA,B17001F_051M,B17001F_051MA,B17001F_052E,B17001F_052EA,B17001F_052M,B17001F_052MA,B17001F_053E,B17001F_053EA,B17001F_053M,B17001F_053MA,B17001F_054E,B17001F_054EA,B17001F_054M,B17001F_054MA,B17001F_055E,B17001F_055EA,B17001F_055M,B17001F_055MA,B17001F_056E,B17001F_056EA,B17001F_056M,B17001F_056MA,B17001F_057E,B17001F_057EA,B17001F_057M,B17001F_057MA,B17001F_058E,B17001F_058EA,B17001F_058M,B17001F_058MA,B17001F_059E,B17001F_059EA,B17001F_059M,B17001F_059MA,GEO_ID,NAME,state
314517,null,18203,null,125569,null,13404,null,67222,null,7666,null,11974,null,1992,null,2264,null,1078,null,9675,null,2094,null,3184,null,1070,null,482,null,484,null,1744,null,903,null,7756,null,2034,null,15322,null,2847,null,10913,null,2335,null,2900,null,1092,null,880,null,658,null,128,null,150,null,0,null,296,null,58347,null,6944,null,11502,null,2314,null,1493,null,825,null,10326,null,2226,null,3191,null,988,null,1277,null,598,null,1561,null,778,null,5856,null,1403,null,10565,null,1800,null,8468,null,1742,null,1871,null,670,null,829,null,525,null,1182,null,752,null,226,null,367,null,188948,null,15656,null,115159,null,10249,null,10273,null,2227,null,1675,null,809,null,9662,null,2177,null,6434,null,1706,null,1430,null,710,null,3018,null,865,null,13926,null,2166,null,26967,null,3400,null,24007,null,3089,null,12295,null,1987,null,4110,null,1488,null,1225,null,616,null,137,null,181,null,73789,null,7444,null,10857,null,2180,null,1546,null,816,null,8322,null,2090,null,4444,null,1428,null,980,null,653,null,2219,null,950,null,7685,null,1807,null,12302,null,2183,null,13012,null,2090,null,8923,null,1572,null,2086,null,749,null,1285,null,711,null,128,null,214,null,0400000US13,Georgia,13
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US15,Hawaii,15
27277,null,3649,null,6085,null,2033,null,3145,null,1061,null,204,null,178,null,78,null,110,null,306,null,252,null,112,null,121,null,57,null,76,null,150,null,143,null,392,null,336,null,738,null,455,null,876,null,515,null,74,null,69,null,119,null,116,null,0,null,263,null,39,null,67,null,2940,null,1141,null,219,null,180,null,36,null,41,null,574,null,372,null,357,null,238,null,23,null,42,null,81,null,86,null,373,null,256,null,510,null,368,null,379,null,272,null,41,null,49,null,246,null,227,null,101,null,122,null,0,null,263,null,21192,null,3347,null,11515,null,2036,null,1131,null,497,null,88,null,89,null,1250,null,543,null,739,null,303,null,184,null,169,null,457,null,391,null,918,null,446,null,2331,null,774,null,2076,null,609,null,1420,null,606,null,613,null,351,null,272,null,220,null,36,null,72,null,9677,null,1763,null,1145,null,617,null,200,null,176,null,1452,null,550,null,349,null,264,null,198,null,208,null,602,null,428,null,1071,null,430,null,1238,null,477,null,1394,null,489,null,828,null,367,null,742,null,387,null,381,null,296,null,77,null,127,null,0400000US16,Idaho,16
840809,null,24135,null,157712,null,14816,null,72654,null,8030,null,12494,null,2397,null,2184,null,774,null,13780,null,2377,null,5579,null,1285,null,1495,null,620,null,2210,null,724,null,8087,null,1567,null,8861,null,1841,null,10242,null,1890,null,4941,null,1552,null,1529,null,785,null,774,null,439,null,478,null,431,null,85058,null,8942,null,10749,null,2366,null,1658,null,928,null,13459,null,2536,null,5523,null,1364,null,1216,null,592,null,2964,null,1023,null,9442,null,1831,null,16041,null,2965,null,13240,null,1796,null,5626,null,1421,null,2680,null,910,null,1851,null,883,null,609,null,348,null,683097,null,22196,null,371066,null,14036,null,33349,null,2809,null,5058,null,1054,null,38594,null,3945,null,19432,null,2711,null,5928,null,1354,null,12485,null,1689,null,41944,null,3271,null,73402,null,4929,null,67114,null,3981,null,39219,null,3172,null,21999,null,1792,null,8520,null,1572,null,4022,null,967,null,312031,null,10602,null,31789,null,2621,null,5886,null,1373,null,36476,null,2977,null,14533,null,1954,null,5652,null,1122,null,11130,null,1499,null,35250,null,2611,null,54694,null,3567,null,50849,null,3200,null,35338,null,2365,null,17920,null,1690,null,7847,null,1552,null,4667,null,1048,null,0400000US17,Illinois,17
128267,null,8132,null,37839,null,6002,null,17098,null,3498,null,3238,null,1247,null,796,null,465,null,2676,null,1000,null,1544,null,639,null,334,null,319,null,185,null,152,null,1950,null,935,null,3011,null,932,null,2685,null,973,null,512,null,344,null,167,null,176,null,0,null,269,null,0,null,269,null,20741,null,3087,null,3325,null,936,null,877,null,592,null,2116,null,815,null,812,null,455,null,351,null,236,null,325,null,259,null,2723,null,797,null,4879,null,955,null,2584,null,907,null,909,null,570,null,969,null,574,null,474,null,323,null,397,null,401,null,90428,null,7213,null,50000,null,4271,null,5792,null,1455,null,675,null,451,null,3998,null,1215,null,1620,null,757,null,852,null,481,null,687,null,448,null,5575,null,1090,null,12461,null,1661,null,7942,null,1402,null,5695,null,1145,null,3205,null,1111,null,649,null,354,null,849,null,277,null,40428,null,3659,null,4451,null,1136,null,764,null,553,null,4788,null,1145,null,2210,null,726,null,718,null,385,null,1058,null,494,null,4295,null,830,null,7849,null,1458,null,5905,null,1119,null,4989,null,1189,null,1747,null,677,null,814,null,448,null,840,null,395,null,0400000US18,Indiana,18
44436,null,4681,null,9081,null,2627,null,4951,null,1457,null,625,null,640,null,267,null,258,null,1078,null,632,null,3,null,8,null,173,null,220,null,429,null,392,null,327,null,240,null,552,null,393,null,719,null,501,null,407,null,363,null,371,null,315,null,0,null,228,null,0,null,228,null,4130,null,1495,null,513,null,328,null,213,null,284,null,584,null,387,null,338,null,256,null,281,null,301,null,98,null,127,null,461,null,423,null,1029,null,592,null,401,null,436,null,141,null,199,null,71,null,133,null,0,null,228,null,0,null,228,null,35355,null,4144,null,20893,null,2849,null,1974,null,735,null,423,null,399,null,3233,null,907,null,840,null,509,null,0,null,228,null,515,null,346,null,3804,null,1185,null,4963,null,1248,null,2380,null,776,null,1223,null,599,null,1167,null,535,null,194,null,153,null,177,null,163,null,14462,null,2185,null,1466,null,585,null,335,null,266,null,1655,null,689,null,643,null,395,null,318,null,365,null,978,null,596,null,1294,null,472,null,2946,null,1145,null,2556,null,1012,null,1533,null,608,null,533,null,285,null,131,null,169,null,74,null,91,null,0400000US19,Iowa,19
58260,null,7004,null,14751,null,4152,null,7692,null,2517,null,950,null,574,null,99,null,143,null,1064,null,493,null,590,null,412,null,59,null,94,null,342,null,309,null,1255,null,760,null,1274,null,704,null,896,null,454,null,735,null,528,null,25,null,48,null,0,null,244,null,403,null,302,null,7059,null,2082,null,741,null,535,null,118,null,189,null,1006,null,495,null,523,null,336,null,242,null,205,null,255,null,197,null,757,null,422,null,1159,null,733,null,1383,null,708,null,236,null,195,null,191,null,216,null,136,null,166,null,312,null,211,null,43509,null,5559,null,24672,null,3426,null,1777,null,696,null,399,null,332,null,2825,null,876,null,1321,null,564,null,483,null,372,null,413,null,242,null,2827,null,836,null,4274,null,1031,null,4307,null,1025,null,3296,null,1036,null,1580,null,662,null,707,null,343,null,463,null,314,null,18837,null,2742,null,1211,null,618,null,403,null,269,null,2342,null,697,null,928,null,383,null,557,null,337,null,1035,null,449,null,1680,null,599,null,2575,null,863,null,4293,null,1097,null,1984,null,553,null,1322,null,453,null,274,null,217,null,233,null,267,null,0400000US20,Kansas,20
35957,null,5010,null,11736,null,3513,null,7323,null,2447,null,1579,null,735,null,52,null,79,null,546,null,412,null,64,null,120,null,0,null,273,null,0,null,273,null,1413,null,947,null,2710,null,1227,null,253,null,256,null,706,null,558,null,0,null,273,null,0,null,273,null,0,null,273,null,4413,null,1792,null,1406,null,761,null,120,null,172,null,849,null,766,null,32,null,46,null,31,null,46,null,0,null,273,null,319,null,293,null,1360,null,633,null,240,null,326,null,56,null,91,null,0,null,273,null,0,null,273,null,0,null,273,null,24221,null,4487,null,14933,null,2782,null,1752,null,821,null,0,null,273,null,1414,null,640,null,453,null,246,null,190,null,136,null,200,null,281,null,2247,null,964,null,3347,null,943,null,3184,null,963,null,1378,null,678,null,638,null,573,null,130,null,148,null,0,null,273,null,9288,null,2379,null,1241,null,652,null,0,null,273,null,1699,null,922,null,628,null,384,null,304,null,389,null,160,null,145,null,955,null,579,null,1335,null,637,null,1605,null,716,null,788,null,572,null,438,null,348,null,135,null,161,null,0,null,273,null,0400000US21,Kentucky,21
42001,null,4978,null,7287,null,2113,null,3549,null,1110,null,637,null,432,null,119,null,144,null,495,null,430,null,0,null,281,null,0,null,281,null,0,null,281,null,635,null,444,null,747,null,349,null,728,null,419,null,152,null,195,null,36,null,66,null,0,null,281,null,0,null,281,null,3738,null,1312,null,392,null,446,null,216,null,229,null,441,null,357,null,155,null,139,null,0,null,281,null,186,null,253,null,629,null,410,null,1145,null,599,null,371,null,261,null,93,null,154,null,46,null,92,null,0,null,281,null,64,null,108,null,34714,null,4737,null,19944,null,2936,null,1954,null,799,null,0,null,281,null,1946,null,778,null,727,null,419,null,243,null,230,null,636,null,351,null,2052,null,635,null,4527,null,1215,null,4098,null,1068,null,2553,null,839,null,756,null,428,null,351,null,248,null,101,null,118,null,14770,null,2455,null,1254,null,615,null,647,null,569,null,777,null,368,null,746,null,446,null,161,null,187,null,458,null,294,null,1573,null,780,null,3456,null,935,null,2422,null,763,null,1568,null,551,null,522,null,376,null,856,null,400,null,330,null,256,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
172209,null,11160,null,27230,null,5820,null,12042,null,2997,null,1251,null,822,null,478,null,449,null,1417,null,697,null,576,null,418,null,133,null,142,null,550,null,407,null,1849,null,771,null,2742,null,859,null,1982,null,792,null,248,null,254,null,457,null,475,null,64,null,117,null,295,null,319,null,15188,null,3601,null,2658,null,1524,null,227,null,357,null,714,null,563,null,355,null,320,null,31,null,55,null,303,null,203,null,1628,null,628,null,5195,null,1427,null,1763,null,806,null,826,null,527,null,959,null,583,null,64,null,119,null,465,null,353,null,144979,null,10993,null,79871,null,6150,null,11177,null,1694,null,928,null,517,null,6737,null,1811,null,3046,null,937,null,1001,null,524,null,1738,null,650,null,8285,null,1470,null,17148,null,2209,null,15189,null,1799,null,9949,null,1496,null,4016,null,1002,null,545,null,413,null,112,null,133,null,65108,null,6094,null,8607,null,1866,null,1273,null,714,null,7388,null,1428,null,2909,null,931,null,869,null,501,null,2334,null,737,null,6289,null,1309,null,10348,null,1662,null,10868,null,1657,null,8378,null,1445,null,2928,null,651,null,2130,null,812,null,787,null,445,null,0400000US24,Maryland,24
239315,null,13454,null,75983,null,7915,null,34764,null,4226,null,4762,null,1204,null,1092,null,621,null,6264,null,1700,null,2141,null,719,null,1248,null,596,null,1443,null,547,null,3937,null,1198,null,4692,null,1299,null,4045,null,1370,null,2777,null,893,null,1616,null,768,null,303,null,247,null,444,null,293,null,41219,null,4716,null,4401,null,1125,null,932,null,533,null,5389,null,1307,null,1326,null,560,null,798,null,471,null,1178,null,636,null,5237,null,1361,null,7352,null,1364,null,5632,null,1165,null,4066,null,1122,null,2506,null,953,null,1299,null,544,null,1103,null,542,null,163332,null,13012,null,84810,null,7203,null,6654,null,1525,null,1091,null,631,null,5664,null,1420,null,3195,null,928,null,1032,null,558,null,2760,null,775,null,11836,null,2009,null,18720,null,2887,null,14433,null,2221,null,11113,null,1453,null,4684,null,967,null,2842,null,812,null,786,null,395,null,78522,null,7233,null,6520,null,1582,null,1100,null,645,null,6562,null,1419,null,4021,null,1047,null,887,null,483,null,2666,null,850,null,9959,null,1760,null,15470,null,2477,null,12755,null,1943,null,8878,null,1399,null,6070,null,1182,null,1911,null,675,null,1723,null,651,null,0400000US25,Massachusetts,25
117983,null,9673,null,33764,null,6795,null,16476,null,3755,null,2364,null,1042,null,330,null,315,null,1830,null,847,null,733,null,439,null,234,null,249,null,563,null,327,null,2044,null,768,null,3603,null,1336,null,2541,null,847,null,1317,null,588,null,224,null,196,null,679,null,549,null,14,null,24,null,17288,null,3718,null,2804,null,1154,null,92,null,119,null,2062,null,867,null,730,null,472,null,432,null,338,null,489,null,279,null,3285,null,1054,null,3099,null,951,null,2206,null,849,null,1007,null,587,null,745,null,412,null,179,null,168,null,158,null,145,null,84219,null,8224,null,46569,null,5314,null,4008,null,1317,null,873,null,465,null,3881,null,1091,null,2348,null,768,null,747,null,408,null,1138,null,440,null,4621,null,1301,null,9676,null,1847,null,8741,null,1685,null,5113,null,1159,null,3127,null,750,null,1651,null,528,null,645,null,393,null,37650,null,4080,null,3400,null,1090,null,1057,null,547,null,3452,null,1013,null,2636,null,825,null,363,null,236,null,1576,null,531,null,4220,null,1021,null,5583,null,1383,null,6033,null,1441,null,4446,null,1136,null,2652,null,737,null,1366,null,533,null,866,null,466,null,0400000US26,Michigan,26
71563,null,6604,null,16134,null,4702,null,8277,null,2487,null,1030,null,543,null,0,null,213,null,1460,null,697,null,629,null,424,null,117,null,163,null,208,null,199,null,1016,null,578,null,1728,null,944,null,698,null,436,null,705,null,441,null,364,null,270,null,322,null,427,null,0,null,213,null,7857,null,2514,null,1586,null,816,null,299,null,369,null,978,null,524,null,708,null,460,null,176,null,280,null,136,null,167,null,371,null,258,null,1579,null,703,null,1430,null,660,null,237,null,197,null,357,null,294,null,0,null,213,null,0,null,213,null,55429,null,6051,null,30309,null,3630,null,3115,null,1127,null,363,null,227,null,3245,null,923,null,1165,null,489,null,545,null,354,null,951,null,414,null,3462,null,1035,null,5912,null,1217,null,6707,null,1240,null,2999,null,829,null,1680,null,842,null,143,null,134,null,22,null,39,null,25120,null,3284,null,2863,null,813,null,570,null,493,null,3767,null,933,null,899,null,461,null,571,null,350,null,750,null,459,null,2487,null,623,null,3957,null,935,null,4388,null,887,null,3207,null,802,null,1210,null,558,null,325,null,303,null,126,null,146,null,0400000US27,Minnesota,27
22716,null,3860,null,7425,null,2422,null,4086,null,1540,null,349,null,283,null,162,null,145,null,516,null,300,null,196,null,193,null,69,null,101,null,0,null,291,null,300,null,251,null,1073,null,642,null,349,null,273,null,1005,null,708,null,67,null,111,null,0,null,291,null,0,null,291,null,3339,null,1321,null,583,null,332,null,38,null,65,null,341,null,287,null,35,null,64,null,60,null,92,null,0,null,291,null,731,null,602,null,878,null,592,null,405,null,373,null,89,null,169,null,179,null,240,null,0,null,291,null,0,null,291,null,15291,null,3098,null,10393,null,2323,null,1133,null,615,null,293,null,368,null,694,null,405,null,232,null,199,null,61,null,118,null,236,null,266,null,1197,null,583,null,3208,null,1078,null,1927,null,922,null,1313,null,835,null,75,null,91,null,24,null,42,null,0,null,291,null,4898,null,1462,null,472,null,418,null,69,null,127,null,1083,null,503,null,54,null,38,null,11,null,18,null,180,null,336,null,533,null,409,null,933,null,440,null,924,null,384,null,358,null,270,null,183,null,178,null,40,null,70,null,58,null,100,null,0400000US28,Mississippi,28
59321,null,6322,null,16128,null,4133,null,8132,null,2614,null,2062,null,1061,null,275,null,247,null,970,null,483,null,283,null,220,null,0,null,259,null,12,null,30,null,1378,null,868,null,1853,null,718,null,389,null,382,null,506,null,376,null,25,null,46,null,172,null,273,null,207,null,218,null,7996,null,2025,null,1167,null,660,null,332,null,258,null,1358,null,636,null,360,null,344,null,87,null,68,null,226,null,250,null,704,null,397,null,2268,null,720,null,1191,null,651,null,205,null,160,null,98,null,163,null,0,null,259,null,0,null,259,null,43193,null,5237,null,22800,null,3516,null,1989,null,941,null,881,null,808,null,2492,null,860,null,969,null,453,null,197,null,126,null,1051,null,598,null,2031,null,770,null,5414,null,1380,null,3806,null,1007,null,2700,null,849,null,538,null,354,null,395,null,285,null,337,null,375,null,20393,null,2670,null,2975,null,1138,null,442,null,338,null,2463,null,770,null,444,null,291,null,499,null,314,null,943,null,470,null,2063,null,682,null,3367,null,790,null,3072,null,812,null,2635,null,845,null,675,null,347,null,548,null,414,null,267,null,358,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
50134,null,5279,null,12568,null,3181,null,5537,null,1621,null,743,null,401,null,216,null,233,null,1418,null,625,null,638,null,448,null,52,null,83,null,377,null,291,null,290,null,245,null,866,null,416,null,836,null,494,null,101,null,113,null,0,null,228,null,0,null,228,null,0,null,228,null,7031,null,2053,null,934,null,686,null,0,null,228,null,1421,null,786,null,363,null,399,null,454,null,398,null,0,null,228,null,901,null,419,null,1404,null,577,null,1116,null,435,null,239,null,240,null,50,null,67,null,149,null,208,null,0,null,228,null,37566,null,5207,null,21943,null,3405,null,2484,null,816,null,685,null,461,null,2053,null,636,null,928,null,442,null,326,null,284,null,641,null,287,null,1689,null,579,null,5462,null,1506,null,3738,null,942,null,2212,null,899,null,898,null,749,null,579,null,542,null,248,null,304,null,15623,null,2398,null,2248,null,849,null,299,null,235,null,1601,null,623,null,729,null,516,null,385,null,262,null,582,null,377,null,2161,null,558,null,3031,null,732,null,2099,null,679,null,1538,null,430,null,506,null,373,null,264,null,204,null,180,null,183,null,0400000US31,Nebraska,31
117709,null,11297,null,14460,null,3836,null,7650,null,2268,null,1093,null,560,null,259,null,329,null,1658,null,934,null,195,null,141,null,358,null,251,null,120,null,115,null,1125,null,635,null,1254,null,610,null,965,null,508,null,476,null,334,null,57,null,98,null,90,null,122,null,0,null,302,null,6810,null,2023,null,1011,null,597,null,211,null,176,null,810,null,704,null,489,null,447,null,180,null,175,null,180,null,176,null,984,null,559,null,987,null,478,null,988,null,514,null,328,null,337,null,283,null,223,null,287,null,212,null,72,null,121,null,103249,null,11184,null,53069,null,6447,null,4708,null,1519,null,648,null,546,null,4849,null,1379,null,3659,null,1187,null,1122,null,548,null,1401,null,554,null,5107,null,1334,null,8921,null,1695,null,11865,null,1908,null,6163,null,1493,null,2716,null,891,null,1487,null,735,null,423,null,429,null,50180,null,5932,null,4295,null,1308,null,493,null,319,null,5281,null,1327,null,2986,null,901,null,1101,null,626,null,1515,null,565,null,6345,null,1445,null,7607,null,1656,null,10129,null,1590,null,5597,null,1259,null,2763,null,809,null,1520,null,565,null,548,null,328,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
467554,null,20266,null,86357,null,9212,null,37719,null,4670,null,5586,null,1850,null,1144,null,638,null,5242,null,1623,null,3572,null,1107,null,631,null,419,null,1966,null,676,null,3713,null,1255,null,4774,null,1381,null,3764,null,998,null,3600,null,1297,null,2432,null,746,null,1046,null,575,null,249,null,259,null,48638,null,5776,null,6920,null,1722,null,440,null,356,null,5690,null,1514,null,2552,null,845,null,877,null,508,null,1899,null,793,null,4818,null,1227,null,8649,null,1525,null,6871,null,1465,null,4432,null,1131,null,2595,null,803,null,1656,null,695,null,1239,null,621,null,381197,null,20633,null,199195,null,11543,null,15933,null,2233,null,3132,null,1154,null,18380,null,2932,null,6737,null,1322,null,1625,null,653,null,6781,null,1353,null,23327,null,2398,null,40875,null,3679,null,37045,null,3076,null,23549,null,2192,null,13944,null,1692,null,6181,null,1234,null,1686,null,664,null,182002,null,11217,null,13669,null,2465,null,2624,null,880,null,15048,null,2268,null,8498,null,1514,null,3348,null,857,null,5852,null,1219,null,20596,null,1923,null,34151,null,2667,null,30053,null,2670,null,25677,null,2635,null,14374,null,2016,null,4705,null,930,null,3407,null,1073,null,0400000US34,New Jersey,34
226307,null,13064,null,52088,null,6643,null,23627,null,3281,null,3463,null,1028,null,744,null,507,null,3313,null,1141,null,1150,null,578,null,314,null,284,null,888,null,495,null,3328,null,995,null,4470,null,1371,null,2133,null,724,null,1659,null,675,null,1300,null,482,null,486,null,283,null,379,null,293,null,28461,null,3908,null,3364,null,1185,null,414,null,427,null,3383,null,1177,null,1446,null,638,null,684,null,450,null,1228,null,617,null,4006,null,1039,null,3905,null,1211,null,3506,null,1052,null,3010,null,904,null,1176,null,532,null,916,null,405,null,1423,null,651,null,174219,null,12919,null,93266,null,7010,null,5430,null,1559,null,717,null,540,null,6930,null,1419,null,4381,null,1008,null,931,null,545,null,2475,null,949,null,12266,null,2460,null,17560,null,2127,null,14007,null,2041,null,15231,null,2096,null,7188,null,1015,null,3776,null,790,null,2374,null,903,null,80953,null,7134,null,6610,null,1537,null,987,null,466,null,6646,null,1668,null,3198,null,1000,null,1100,null,635,null,2606,null,813,null,9489,null,1665,null,12940,null,2196,null,12565,null,1693,null,12535,null,1725,null,5565,null,1017,null,3596,null,861,null,3116,null,862,null,0400000US35,New Mexico,35
