C20005B_001E,C20005B_001EA,C20005B_001M,C20005B_001MA,C20005B_002E,C20005B_002EA,C20005B_002M,C20005B_002MA,C20005B_003E,C20005B_003EA,C20005B_003M,C20005B_003MA,C20005B_004E,C20005B_004EA,C20005B_004M,C20005B_004MA,C20005B_005E,C20005B_005EA,C20005B_005M,C20005B_005MA,C20005B_006E,C20005B_006EA,C20005B_006M,C20005B_006MA,C20005B_007E,C20005B_007EA,C20005B_007M,C20005B_007MA,C20005B_008E,C20005B_008EA,C20005B_008M,C20005B_008MA,C20005B_009E,C20005B_009EA,C20005B_009M,C20005B_009MA,C20005B_010E,C20005B_010EA,C20005B_010M,C20005B_010MA,C20005B_011E,C20005B_011EA,C20005B_011M,C20005B_011MA,C20005B_012E,C20005B_012EA,C20005B_012M,C20005B_012MA,C20005B_013E,C20005B_013EA,C20005B_013M,C20005B_013MA,C20005B_014E,C20005B_014EA,C20005B_014M,C20005B_014MA,C20005B_015E,C20005B_015EA,C20005B_015M,C20005B_015MA,C20005B_016E,C20005B_016EA,C20005B_016M,C20005B_016MA,C20005B_017E,C20005B_017EA,C20005B_017M,C20005B_017MA,C20005B_018E,C20005B_018EA,C20005B_018M,C20005B_018MA,C20005B_019E,C20005B_019EA,C20005B_019M,C20005B_019MA,C20005B_020E,C20005B_020EA,C20005B_020M,C20005B_020MA,C20005B_021E,C20005B_021EA,C20005B_021M,C20005B_021MA,C20005B_022E,C20005B_022EA,C20005B_022M,C20005B_022MA,C20005B_023E,C20005B_023EA,C20005B_023M,C20005B_023MA,C20005B_024E,C20005B_024EA,C20005B_024M,C20005B_024MA,C20005B_025E,C20005B_025EA,C20005B_025M,C20005B_025MA,C20005B_026E,C20005B_026EA,C20005B_026M,C20005B_026MA,C20005B_027E,C20005B_027EA,C20005B_027M,C20005B_027MA,C20005B_028E,C20005B_028EA,C20005B_028M,C20005B_028MA,C20005B_029E,C20005B_029EA,C20005B_029M,C20005B_029MA,C20005B_030E,C20005B_030EA,C20005B_030M,C20005B_030MA,C20005B_031E,C20005B_031EA,C20005B_031M,C20005B_031MA,C20005B_032E,C20005B_032EA,C20005B_032M,C20005B_032MA,C20005B_033E,C20005B_033EA,C20005B_033M,C20005B_033MA,C20005B_034E,C20005B_034EA,C20005B_034M,C20005B_034MA,C20005B_035E,C20005B_035EA,C20005B_035M,C20005B_035MA,C20005B_036E,C20005B_036EA,C20005B_036M,C20005B_036MA,C20005B_037E,C20005B_037EA,C20005B_037M,C20005B_037MA,C20005B_038E,C20005B_038EA,C20005B_038M,C20005B_038MA,C20005B_039E,C20005B_039EA,C20005B_039M,C20005B_039MA,GEO_ID,NAME,state
2208774,null,9308,null,1006957,null,5982,null,414897,null,10971,null,48,null,79,null,414849,null,10982,null,13607,null,2303,null,62524,null,4889,null,91985,null,6307,null,145451,null,8126,null,64430,null,4438,null,36852,null,3389,null,592060,null,12100,null,360307,null,11788,null,231753,null,8623,null,121924,null,6987,null,55131,null,4339,null,24709,null,2941,null,20594,null,2927,null,6059,null,1396,null,3336,null,896,null,1201817,null,5842,null,480653,null,8728,null,0,null,296,null,480653,null,8728,null,18730,null,2249,null,104368,null,5731,null,123915,null,6348,null,143201,null,6364,null,67317,null,4644,null,23122,null,2454,null,721164,null,10232,null,429133,null,10206,null,292031,null,9795,null,157132,null,7432,null,82135,null,5750,null,25363,null,2565,null,17885,null,2372,null,7385,null,1396,null,2131,null,668,null,0400000US13,Georgia,13
22425,null,2201,null,13603,null,1478,null,10634,null,1475,null,0,null,275,null,10634,null,1475,null,230,null,300,null,687,null,525,null,2104,null,1367,null,2529,null,1271,null,3685,null,1539,null,1399,null,903,null,2969,null,991,null,1293,null,643,null,1676,null,724,null,644,null,454,null,25,null,51,null,377,null,362,null,630,null,499,null,0,null,275,null,0,null,275,null,8822,null,1379,null,4647,null,1540,null,0,null,275,null,4647,null,1540,null,52,null,88,null,312,null,294,null,980,null,652,null,1563,null,940,null,1306,null,1246,null,434,null,563,null,4175,null,1327,null,2491,null,1128,null,1684,null,981,null,766,null,581,null,815,null,755,null,0,null,275,null,0,null,275,null,103,null,160,null,0,null,275,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
1417428,null,6314,null,645842,null,4253,null,208061,null,7089,null,0,null,269,null,208061,null,7089,null,8770,null,1783,null,27420,null,3244,null,36942,null,3271,null,60596,null,3926,null,45281,null,4433,null,29052,null,2869,null,437781,null,7776,null,291617,null,7706,null,146164,null,5736,null,76173,null,4499,null,36717,null,3423,null,12948,null,2021,null,13184,null,2192,null,4624,null,1279,null,2518,null,861,null,771586,null,4081,null,269276,null,6948,null,0,null,269,null,269276,null,6948,null,9661,null,1653,null,38545,null,3029,null,62697,null,3804,null,80295,null,5055,null,51474,null,3592,null,26604,null,2678,null,502310,null,7390,null,305799,null,6687,null,196511,null,7197,null,108067,null,5978,null,44540,null,3883,null,18528,null,2637,null,13054,null,2080,null,8466,null,1633,null,3856,null,1052,null,0400000US17,Illinois,17
417524,null,3634,null,192052,null,2903,null,61526,null,3420,null,0,null,269,null,61526,null,3420,null,1441,null,716,null,10274,null,2202,null,12043,null,1731,null,19367,null,2397,null,10472,null,1478,null,7929,null,1600,null,130526,null,4316,null,71175,null,4231,null,59351,null,4101,null,32139,null,3338,null,13343,null,2350,null,6837,null,1439,null,4931,null,1443,null,1127,null,508,null,974,null,536,null,225472,null,2800,null,79088,null,4163,null,0,null,269,null,79088,null,4163,null,2268,null,754,null,18740,null,2558,null,22571,null,2773,null,23661,null,2646,null,7320,null,1192,null,4528,null,1033,null,146384,null,4422,null,83788,null,4127,null,62596,null,3669,null,34240,null,3415,null,16556,null,2583,null,6696,null,1469,null,2781,null,763,null,1920,null,722,null,403,null,315,null,0400000US18,Indiana,18
55523,null,2295,null,28751,null,2017,null,11388,null,1224,null,0,null,228,null,11388,null,1224,null,437,null,364,null,1901,null,758,null,3442,null,1009,null,2443,null,820,null,1906,null,755,null,1259,null,565,null,17363,null,2229,null,8653,null,1586,null,8710,null,1639,null,5149,null,1291,null,2156,null,890,null,194,null,213,null,1052,null,791,null,0,null,228,null,159,null,210,null,26772,null,1649,null,9090,null,1275,null,0,null,228,null,9090,null,1275,null,733,null,484,null,2242,null,744,null,3362,null,974,null,1891,null,648,null,647,null,402,null,215,null,212,null,17682,null,1735,null,8316,null,1359,null,9366,null,1473,null,5856,null,1184,null,2263,null,962,null,911,null,581,null,336,null,307,null,0,null,228,null,0,null,228,null,0400000US19,Iowa,19
118204,null,3114,null,60040,null,2296,null,23679,null,2068,null,0,null,244,null,23679,null,2068,null,1112,null,533,null,5043,null,1206,null,4912,null,1198,null,6836,null,1426,null,3583,null,1137,null,2193,null,677,null,36361,null,2748,null,19567,null,2098,null,16794,null,2092,null,9467,null,1701,null,4347,null,1318,null,1096,null,663,null,1416,null,630,null,468,null,332,null,0,null,244,null,58164,null,1968,null,22391,null,2355,null,0,null,244,null,22391,null,2355,null,1065,null,381,null,4206,null,1304,null,6100,null,1224,null,6593,null,1460,null,3260,null,934,null,1167,null,544,null,35773,null,2166,null,18005,null,1929,null,17768,null,1746,null,9645,null,1479,null,4651,null,1266,null,1715,null,698,null,1048,null,549,null,709,null,442,null,0,null,244,null,0400000US20,Kansas,20
246796,null,4895,null,118871,null,3985,null,40886,null,2860,null,0,null,273,null,40886,null,2860,null,966,null,546,null,6949,null,1343,null,10222,null,1584,null,13770,null,1879,null,5614,null,1191,null,3365,null,1072,null,77985,null,3922,null,43031,null,3470,null,34954,null,3013,null,20772,null,2459,null,7082,null,1388,null,3531,null,1220,null,2270,null,934,null,972,null,435,null,327,null,285,null,127925,null,3016,null,44538,null,3304,null,0,null,273,null,44538,null,3304,null,1849,null,798,null,8748,null,1359,null,14704,null,2193,null,14505,null,2147,null,3408,null,824,null,1324,null,553,null,83387,null,3716,null,45211,null,2918,null,38176,null,2910,null,22180,null,2492,null,10130,null,1611,null,3332,null,1142,null,2162,null,796,null,372,null,253,null,0,null,273,null,0400000US21,Kentucky,21
1067090,null,4942,null,489544,null,3206,null,188135,null,6521,null,0,null,281,null,188135,null,6521,null,8012,null,1739,null,36643,null,3521,null,43586,null,3876,null,57086,null,4501,null,27582,null,3082,null,15226,null,2300,null,301409,null,7444,null,185487,null,6261,null,115922,null,5121,null,64489,null,4731,null,26763,null,3051,null,11736,null,2173,null,8332,null,1827,null,2544,null,1020,null,2058,null,960,null,577546,null,2915,null,213547,null,6708,null,0,null,281,null,213547,null,6708,null,12249,null,2066,null,72302,null,4745,null,52824,null,4319,null,54645,null,4225,null,17088,null,2400,null,4439,null,1137,null,363999,null,6645,null,222048,null,6545,null,141951,null,5887,null,86889,null,5062,null,34143,null,3588,null,11238,null,1833,null,7243,null,1445,null,1967,null,615,null,471,null,326,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
1284481,null,6471,null,583788,null,4288,null,280266,null,6435,null,0,null,285,null,280266,null,6435,null,5877,null,1305,null,20986,null,2710,null,39904,null,4283,null,90113,null,6032,null,65528,null,4602,null,57858,null,4008,null,303522,null,7437,null,174074,null,6343,null,129448,null,5651,null,66037,null,4530,null,27189,null,2526,null,14375,null,2190,null,13187,null,2225,null,5264,null,1274,null,3396,null,983,null,700693,null,4409,null,330136,null,7104,null,0,null,285,null,330136,null,7104,null,8403,null,1538,null,27768,null,2904,null,54300,null,3766,null,111156,null,6338,null,72129,null,4731,null,56380,null,3315,null,370557,null,7701,null,206914,null,5875,null,163643,null,7171,null,79841,null,5078,null,34798,null,3794,null,18235,null,2557,null,17156,null,2446,null,8861,null,1428,null,4752,null,1048,null,0400000US24,Maryland,24
315082,null,5575,null,150498,null,3793,null,60190,null,3520,null,0,null,283,null,60190,null,3520,null,1005,null,487,null,6033,null,1296,null,11344,null,2059,null,22958,null,2434,null,10689,null,2047,null,8161,null,1583,null,90308,null,4196,null,46201,null,3286,null,44107,null,3573,null,23836,null,2949,null,8530,null,1783,null,4827,null,1453,null,5038,null,1385,null,1610,null,704,null,266,null,294,null,164584,null,3576,null,60326,null,3420,null,0,null,283,null,60326,null,3420,null,380,null,261,null,4687,null,1343,null,12531,null,1870,null,22040,null,2126,null,13509,null,2265,null,7179,null,1309,null,104258,null,4148,null,53839,null,3555,null,50419,null,3577,null,27465,null,2914,null,11307,null,1934,null,5124,null,1383,null,4249,null,1109,null,1770,null,634,null,504,null,369,null,0400000US25,Massachusetts,25
1054072,null,5831,null,484420,null,4868,null,123392,null,4896,null,0,null,244,null,123392,null,4896,null,6950,null,1365,null,18396,null,2298,null,24155,null,2862,null,35299,null,3103,null,21011,null,2675,null,17581,null,1999,null,361028,null,6456,null,247133,null,6209,null,113895,null,5735,null,67819,null,4469,null,21039,null,2239,null,10502,null,1902,null,8545,null,1650,null,3302,null,989,null,2688,null,795,null,569652,null,3181,null,164845,null,5007,null,0,null,244,null,164845,null,5007,null,10048,null,1643,null,26132,null,2705,null,39229,null,3176,null,49081,null,3632,null,29187,null,2564,null,11168,null,1510,null,404807,null,5921,null,256397,null,6584,null,148410,null,5939,null,87746,null,5106,null,32880,null,3145,null,14502,null,2077,null,8592,null,1752,null,2946,null,838,null,1744,null,513,null,0400000US26,Michigan,26
164151,null,2621,null,87119,null,1784,null,33190,null,2528,null,0,null,213,null,33190,null,2528,null,1136,null,524,null,4386,null,1324,null,9488,null,1760,null,11742,null,1800,null,3523,null,971,null,2915,null,870,null,53929,null,2833,null,24328,null,2441,null,29601,null,2597,null,15936,null,2178,null,7261,null,1437,null,3920,null,1194,null,1776,null,792,null,602,null,519,null,106,null,112,null,77032,null,1676,null,25100,null,2205,null,0,null,213,null,25100,null,2205,null,936,null,575,null,3858,null,1024,null,7013,null,1164,null,9235,null,1593,null,2636,null,778,null,1422,null,485,null,51932,null,2673,null,28631,null,2271,null,23301,null,2333,null,11695,null,1809,null,5626,null,1119,null,3386,null,809,null,1654,null,613,null,493,null,422,null,447,null,372,null,0400000US27,Minnesota,27
799341,null,4345,null,365965,null,3282,null,130030,null,5681,null,0,null,291,null,130030,null,5681,null,8051,null,1771,null,31049,null,3200,null,34629,null,3773,null,38754,null,3767,null,11766,null,1754,null,5781,null,1443,null,235935,null,6360,null,157799,null,6388,null,78136,null,4841,null,44188,null,4139,null,16778,null,2338,null,8716,null,1996,null,6588,null,1499,null,826,null,359,null,1040,null,513,null,433376,null,2760,null,147207,null,5341,null,0,null,291,null,147207,null,5341,null,8937,null,1680,null,51694,null,3853,null,37973,null,3400,null,33733,null,2985,null,9862,null,1700,null,5008,null,1277,null,286169,null,5586,null,184733,null,4471,null,101436,null,5492,null,65932,null,4483,null,23861,null,2449,null,6148,null,1545,null,4187,null,1092,null,898,null,512,null,410,null,262,null,0400000US28,Mississippi,28
499721,null,4085,null,230058,null,3078,null,81207,null,4074,null,0,null,259,null,81207,null,4074,null,3824,null,1127,null,12020,null,1556,null,20534,null,2634,null,25113,null,2941,null,13070,null,1947,null,6646,null,1415,null,148851,null,4558,null,89424,null,3954,null,59427,null,4075,null,33069,null,3132,null,15778,null,2296,null,5160,null,1381,null,3231,null,973,null,1179,null,532,null,1010,null,656,null,269663,null,2915,null,102976,null,4102,null,0,null,259,null,102976,null,4102,null,3944,null,977,null,19920,null,2738,null,27791,null,2776,null,32780,null,3181,null,13272,null,1845,null,5269,null,1050,null,166687,null,4810,null,95445,null,4553,null,71242,null,3756,null,42098,null,2691,null,16055,null,2051,null,6127,null,1233,null,5237,null,1326,null,1536,null,730,null,189,null,138,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
55362,null,2149,null,28102,null,1547,null,10154,null,1392,null,0,null,228,null,10154,null,1392,null,635,null,517,null,840,null,514,null,3530,null,1059,null,3240,null,1051,null,1587,null,696,null,322,null,227,null,17948,null,2009,null,9043,null,1422,null,8905,null,1731,null,5559,null,1460,null,1429,null,501,null,1354,null,748,null,293,null,279,null,102,null,165,null,168,null,265,null,27260,null,1214,null,10430,null,1160,null,0,null,228,null,10430,null,1160,null,816,null,457,null,2451,null,968,null,2695,null,888,null,3284,null,800,null,1012,null,355,null,172,null,151,null,16830,null,1537,null,7123,null,1239,null,9707,null,1455,null,6250,null,1285,null,2432,null,708,null,428,null,324,null,76,null,91,null,453,null,440,null,68,null,110,null,0400000US31,Nebraska,31
150836,null,2623,null,74895,null,1742,null,35834,null,2300,null,0,null,302,null,35834,null,2300,null,825,null,570,null,3859,null,1012,null,7090,null,1363,null,14031,null,1632,null,7168,null,1628,null,2861,null,1017,null,39061,null,2525,null,20752,null,1579,null,18309,null,2275,null,7950,null,1484,null,3812,null,992,null,3210,null,1107,null,2307,null,879,null,764,null,523,null,266,null,273,null,75941,null,1569,null,27361,null,2106,null,0,null,302,null,27361,null,2106,null,1161,null,509,null,4471,null,1325,null,4070,null,1113,null,11478,null,1501,null,4173,null,1137,null,2008,null,779,null,48580,null,2526,null,26602,null,1904,null,21978,null,1992,null,10526,null,1707,null,4960,null,1118,null,3416,null,927,null,1672,null,699,null,1152,null,689,null,252,null,370,null,0400000US32,Nevada,32
