GEO_ID,B05003B_001E,B05003B_001M,B05003B_002E,B05003B_002M,B05003B_003E,B05003B_003M,B05003B_004E,B05003B_004M,B05003B_005E,B05003B_005M,B05003B_006E,B05003B_006M,B05003B_007E,B05003B_007M,B05003B_008E,B05003B_008M,B05003B_009E,B05003B_009M,B05003B_010E,B05003B_010M,B05003B_011E,B05003B_011M,B05003B_012E,B05003B_012M,B05003B_013E,B05003B_013M,B05003B_014E,B05003B_014M,B05003B_015E,B05003B_015M,B05003B_016E,B05003B_016M,B05003B_017E,B05003B_017M,B05003B_018E,B05003B_018M,B05003B_019E,B05003B_019M,B05003B_020E,B05003B_020M,B05003B_021E,B05003B_021M,B05003B_022E,B05003B_022M,B05003B_023E,B05003B_023M,NAME,B05003B_001MA,B05003B_001EA,B05003B_002MA,B05003B_002EA,B05003B_003EA,B05003B_003MA,B05003B_004EA,B05003B_004MA,B05003B_005MA,B05003B_005EA,B05003B_006MA,B05003B_006EA,B05003B_007MA,B05003B_007EA,B05003B_008EA,B05003B_008MA,B05003B_009EA,B05003B_009MA,B05003B_010MA,B05003B_010EA,B05003B_011MA,B05003B_011EA,B05003B_012MA,B05003B_012EA,B05003B_013EA,B05003B_013MA,B05003B_014EA,B05003B_014MA,B05003B_015EA,B05003B_015MA,B05003B_016EA,B05003B_016MA,B05003B_017EA,B05003B_017MA,B05003B_018EA,B05003B_018MA,B05003B_019EA,B05003B_019MA,B05003B_020EA,B05003B_020MA,B05003B_021EA,B05003B_021MA,B05003B_022EA,B05003B_022MA,B05003B_023EA,B05003B_023MA,state
0400000US13,2571396,9894,1188438,7120,406222,4374,401672,4238,4550,1562,1151,698,3399,1366,782216,4449,735669,7257,46547,5008,21707,3206,24840,3246,1382958,6004,396886,4263,391701,4176,5185,1513,873,459,4312,1337,986072,3933,939308,6062,46764,4684,22296,2838,24468,3488,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1803613,7768,822045,4490,293958,3127,292132,3301,1826,989,363,356,1463,947,528087,3085,508679,4076,19408,2703,8664,1445,10744,2267,981568,5221,286164,3958,284216,4200,1948,1161,117,142,1831,1148,695404,2540,674783,3632,20621,2861,11520,2191,9101,2139,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,522377,6014,244179,4340,86480,3056,84870,2950,1610,1227,129,147,1481,1226,157699,2471,151256,2829,6443,1790,2308,1424,4135,1176,278198,3684,83084,2718,82186,2676,898,676,72,121,826,641,195114,2049,190575,2237,4539,1373,903,495,3636,1299,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,62827,2765,30188,1804,11234,1300,10977,1262,257,226,0,221,257,226,18954,1006,17556,958,1398,526,506,304,892,485,32639,1813,11647,1219,10976,1199,671,440,50,73,621,436,20992,1134,19705,1235,1287,583,418,317,869,462,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,147455,4920,71602,2599,24010,1944,23745,1995,265,331,0,240,265,331,47592,1501,43895,1826,3697,1448,1260,759,2437,975,75853,3210,22859,2670,22756,2676,103,127,0,240,103,127,52994,1244,51137,1443,1857,916,400,312,1457,835,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,292012,4113,138418,3184,46941,2338,45970,2466,971,982,86,105,885,968,91477,2334,89379,2492,2098,878,622,414,1476,790,153594,2912,40156,1759,39906,1794,250,177,66,85,184,155,113438,2304,111459,2431,1979,754,479,404,1500,617,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1425685,5155,657979,3798,233547,2819,233115,2911,432,390,196,226,236,276,424432,1958,421374,2240,3058,1100,1483,520,1575,938,767706,3943,224484,3229,224214,3205,270,196,86,103,184,152,543222,2316,539216,2480,4006,1264,2604,1032,1402,696,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,8788,1028,5045,864,2174,470,1444,653,730,466,0,229,730,466,2871,739,1984,689,887,585,200,216,687,573,3743,933,1708,511,1145,414,563,404,0,229,563,404,2035,579,929,609,1106,521,164,197,942,483,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1564914,6641,716611,4874,229208,3795,220461,4820,8747,2968,1153,547,7594,3014,487403,2581,426675,5114,60728,4474,26360,2986,34368,3863,848303,3712,229907,2523,222806,3014,7101,1782,1805,999,5296,1440,618396,2247,550622,6337,67774,6131,31731,3540,36043,4821,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,363095,11147,174522,4956,59366,2600,54837,2625,4529,1256,686,587,3843,1088,115156,3065,64252,3918,50904,3836,20695,2453,30209,3202,188573,7617,53896,4286,49621,4228,4275,1355,785,458,3490,1273,134677,4096,83926,4079,50751,4200,25855,3274,24896,2775,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1379010,8917,636784,4272,225705,3888,223062,4081,2643,1506,521,584,2122,1404,411079,2323,396665,4518,14414,3923,5892,1300,8522,3671,742226,6036,217483,4458,212210,4651,5273,2677,439,457,4834,2647,524743,2836,512461,3807,12282,3059,5091,1593,7191,2056,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,205160,4269,102534,2949,38981,1963,34808,2192,4173,978,637,486,3536,965,63553,1688,43197,2643,20356,2489,6151,1511,14205,2238,102626,2740,38697,1949,32937,2664,5760,2018,994,821,4766,1829,63929,1464,46903,2331,17026,2244,4822,1392,12204,2039,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1030075,6224,473819,4736,165943,3477,165908,3479,35,57,0,288,35,57,307876,2878,307198,2836,678,415,648,415,30,57,556256,4313,164931,3235,164931,3235,0,288,0,288,0,288,391325,2439,390279,2614,1046,669,784,603,262,260,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,627978,5687,286727,3692,97815,3086,96681,3107,1134,679,87,109,1047,690,188912,2073,181937,2713,6975,1895,4177,1470,2798,1005,341251,3793,96019,2886,94582,2743,1437,762,377,306,1060,701,245232,1898,238319,2547,6913,2549,4063,2026,2850,1074,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,68389,2621,33623,1273,11559,1025,10614,1275,945,871,48,80,897,869,22064,617,19262,969,2802,1001,737,400,2065,856,34766,1861,10225,1319,9795,1381,430,416,97,112,333,394,24541,829,22663,902,1878,687,281,203,1597,702,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,170854,3413,83007,1862,28053,1558,27231,1596,822,577,188,312,634,508,54954,1387,52108,1707,2846,1056,1266,688,1580,812,87847,2189,26710,1655,26641,1652,69,101,69,101,0,297,61137,1445,56398,2080,4739,1373,2166,878,2573,1017,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,10456,988,5507,831,1615,549,789,488,826,350,8,16,818,349,3892,592,1837,577,2055,575,399,260,1656,616,4949,653,1740,389,1269,469,471,411,0,253,471,411,3209,533,1406,615,1803,440,623,479,1180,509,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1130967,8071,517997,4881,174927,2727,168311,3086,6616,1647,1598,795,5018,1443,343070,3496,270041,6502,73029,6150,35153,3978,37876,4654,612970,4614,172085,2640,165516,3166,6569,1636,1364,631,5205,1649,440885,3564,364521,6346,76364,5755,39918,3543,36446,4783,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,35604,2500,18066,2025,4547,1623,4503,1612,44,71,0,282,44,71,13519,1125,12170,1218,1349,888,243,229,1106,886,17538,1693,6442,1216,6243,1180,199,266,0,282,199,266,11096,1068,10371,957,725,445,547,384,178,233,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2858062,16127,1282710,8200,417749,5170,394574,5831,23175,3110,5276,1150,17899,2828,864961,6278,546272,9503,318689,9732,170450,6053,148239,8223,1575352,10295,419970,6392,394845,6403,25125,3105,6035,1573,19090,2831,1155382,6589,752792,10789,402590,10871,241306,7570,161284,8959,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1765698,8882,814547,5404,269543,4271,266563,4408,2980,1396,157,161,2823,1365,545004,3115,526333,4212,18671,2864,6122,1242,12549,2588,951151,5885,261293,4338,257719,4627,3574,2336,196,250,3378,2321,689858,3445,675450,3751,14408,2157,5186,1228,9222,1774,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,4981,712,2270,415,822,300,649,301,173,119,45,77,128,106,1448,327,907,324,541,209,136,171,405,198,2711,635,1146,376,770,333,376,298,45,77,331,316,1565,400,1021,341,544,162,32,42,512,156,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1283908,6753,593839,4604,201759,2970,197174,3756,4585,1901,1092,829,3493,1837,392080,2975,370854,3822,21226,2826,7794,1815,13432,2350,690069,4769,196834,2930,193015,2933,3819,1210,489,501,3330,1056,493235,3608,476287,4331,16948,2822,6310,1644,10638,2384,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,243094,5154,115005,3634,40060,2268,39818,2269,242,186,161,138,81,108,74945,2817,72770,3044,2175,927,779,364,1396,915,128089,3432,35687,2471,35411,2426,276,342,104,177,172,278,92402,2126,90821,2178,1581,717,689,359,892,555,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,58309,2121,30924,1710,10274,1262,9413,1248,861,431,218,198,643,445,20650,1326,17509,1401,3141,1128,1419,897,1722,743,27385,1410,8830,1142,8537,1181,293,241,172,181,121,156,18555,1078,16595,1325,1960,837,771,461,1189,665,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1208536,8425,551341,5249,193165,3726,189148,3577,4017,1205,654,365,3363,1164,358176,3053,326347,4340,31829,3244,12991,2374,18838,2586,657195,6674,186701,4435,184015,4612,2686,1068,740,538,1946,946,470494,3761,438381,4960,32113,4367,10627,1993,21486,3365,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,51843,3375,24588,1942,8486,1298,7878,1308,608,413,108,176,500,375,16102,1370,11299,1572,4803,966,1700,667,3103,848,27255,2593,8514,1782,8020,1713,494,470,0,284,494,470,18741,1222,12485,1291,6256,1356,2496,996,3760,1093,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1174488,4916,540967,3195,178723,2822,178472,2855,251,246,136,159,115,191,362244,2027,358708,2169,3536,962,1676,629,1860,798,633521,3832,171330,3340,170817,3353,513,473,0,286,513,473,462191,2071,458083,2340,4108,1305,1492,696,2616,1016,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,6166,656,3837,902,1406,660,1344,659,62,137,0,219,62,137,2431,428,1625,541,806,485,33,56,773,484,2329,721,857,678,659,478,198,233,0,219,198,233,1472,218,658,322,814,274,146,175,668,256,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,954287,5752,444447,3809,148592,2821,147515,3058,1077,787,149,193,928,729,295855,2766,288401,3238,7454,1705,3210,1047,4244,1241,509840,3489,139610,1935,138505,2198,1105,898,159,164,946,898,370230,2518,363054,2768,7176,1656,2829,999,4347,1303,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2442350,11025,1134435,7343,382240,5638,377999,5869,4241,1280,594,380,3647,1198,752195,4112,701853,6145,50342,5331,21539,2949,28803,4365,1307915,7330,373115,5272,366988,5257,6127,1638,1348,718,4779,1340,934800,4001,889182,5087,45618,4027,20373,3499,25245,2934,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,18325,1504,10554,1064,3630,697,3388,793,242,439,0,258,242,439,6924,765,5208,922,1716,702,654,412,1062,580,7771,1052,2857,762,2857,762,0,258,0,258,0,258,4914,793,4198,798,716,386,239,185,477,326,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1397192,8973,644607,5583,198534,4435,195596,4560,2938,1200,566,384,2372,1074,446073,3691,417370,4507,28703,3245,13172,1990,15531,2577,752585,6170,204031,4485,201401,4454,2630,957,343,276,2287,905,548554,3808,520455,4707,28099,3478,13333,2747,14766,2350,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,202286,4470,108325,2495,31428,2194,29814,2050,1614,739,414,472,1200,585,76897,1691,61974,2897,14923,2493,8419,2083,6504,1329,93961,3112,28878,2228,26635,2322,2243,1069,353,277,1890,1016,65083,1949,50734,3522,14349,3371,6777,2204,7572,2036,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,307950,3860,141971,2562,57309,2049,56932,2043,377,323,152,178,225,226,84662,1598,80868,2272,3794,1256,1372,768,2422,967,165979,2560,55339,1613,54881,1654,458,333,159,178,299,276,110640,1665,108057,1853,2583,935,1057,489,1526,714,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,276503,13907,134459,7968,35046,3812,34055,3790,991,618,102,167,889,594,99413,5475,88711,5437,10702,1788,1890,657,8812,1757,142044,7479,32777,3607,32428,3582,349,284,82,103,267,280,109267,5314,97946,5602,11321,1822,2816,834,8505,1664,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
