GEO_ID,B23002F_001E,B23002F_001M,B23002F_002E,B23002F_002M,B23002F_003E,B23002F_003M,B23002F_004E,B23002F_004M,B23002F_005E,B23002F_005M,B23002F_006E,B23002F_006M,B23002F_007E,B23002F_007M,B23002F_008E,B23002F_008M,B23002F_009E,B23002F_009M,B23002F_010E,B23002F_010M,B23002F_011E,B23002F_011M,B23002F_012E,B23002F_012M,B23002F_013E,B23002F_013M,B23002F_014E,B23002F_014M,B23002F_015E,B23002F_015M,B23002F_016E,B23002F_016M,B23002F_017E,B23002F_017M,B23002F_018E,B23002F_018M,B23002F_019E,B23002F_019M,B23002F_020E,B23002F_020M,B23002F_021E,B23002F_021M,B23002F_022E,B23002F_022M,B23002F_023E,B23002F_023M,B23002F_024E,B23002F_024M,B23002F_025E,B23002F_025M,B23002F_026E,B23002F_026M,B23002F_027E,B23002F_027M,B23002F_028E,B23002F_028M,B23002F_029E,B23002F_029M,B23002F_030E,B23002F_030M,B23002F_031E,B23002F_031M,B23002F_032E,B23002F_032M,B23002F_033E,B23002F_033M,B23002F_034E,B23002F_034M,B23002F_035E,B23002F_035M,B23002F_036E,B23002F_036M,B23002F_037E,B23002F_037M,B23002F_038E,B23002F_038M,B23002F_039E,B23002F_039M,B23002F_040E,B23002F_040M,B23002F_041E,B23002F_041M,B23002F_042E,B23002F_042M,B23002F_043E,B23002F_043M,B23002F_044E,B23002F_044M,B23002F_045E,B23002F_045M,B23002F_046E,B23002F_046M,B23002F_047E,B23002F_047M,B23002F_048E,B23002F_048M,B23002F_049E,B23002F_049M,B23002F_050E,B23002F_050M,B23002F_051E,B23002F_051M,B23002F_052E,B23002F_052M,B23002F_053E,B23002F_053M,B23002F_054E,B23002F_054M,B23002F_055E,B23002F_055M,B23002F_056E,B23002F_056M,B23002F_057E,B23002F_057M,B23002F_058E,B23002F_058M,B23002F_059E,B23002F_059M,B23002F_060E,B23002F_060M,B23002F_061E,B23002F_061M,B23002F_062E,B23002F_062M,B23002F_063E,B23002F_063M,B23002F_064E,B23002F_064M,B23002F_065E,B23002F_065M,B23002F_066E,B23002F_066M,B23002F_067E,B23002F_067M,B23002F_068E,B23002F_068M,B23002F_069E,B23002F_069M,B23002F_070E,B23002F_070M,B23002F_071E,B23002F_071M,B23002F_072E,B23002F_072M,B23002F_073E,B23002F_073M,B23002F_074E,B23002F_074M,B23002F_075E,B23002F_075M,B23002F_076E,B23002F_076M,B23002F_077E,B23002F_077M,B23002F_078E,B23002F_078M,B23002F_079E,B23002F_079M,NAME,B23002F_001MA,B23002F_001EA,B23002F_002MA,B23002F_002EA,B23002F_003EA,B23002F_003MA,B23002F_004EA,B23002F_004MA,B23002F_005EA,B23002F_005MA,B23002F_006EA,B23002F_006MA,B23002F_007EA,B23002F_007MA,B23002F_008EA,B23002F_008MA,B23002F_009MA,B23002F_009EA,B23002F_010MA,B23002F_010EA,B23002F_011MA,B23002F_011EA,B23002F_012MA,B23002F_012EA,B23002F_013MA,B23002F_013EA,B23002F_014MA,B23002F_014EA,B23002F_015EA,B23002F_015MA,B23002F_016EA,B23002F_016MA,B23002F_017EA,B23002F_017MA,B23002F_018EA,B23002F_018MA,B23002F_019EA,B23002F_019MA,B23002F_020MA,B23002F_020EA,B23002F_021EA,B23002F_021MA,B23002F_022EA,B23002F_022MA,B23002F_023MA,B23002F_023EA,B23002F_024MA,B23002F_024EA,B23002F_025MA,B23002F_025EA,B23002F_026EA,B23002F_026MA,B23002F_027EA,B23002F_027MA,B23002F_028EA,B23002F_028MA,B23002F_029EA,B23002F_029MA,B23002F_030MA,B23002F_030EA,B23002F_031MA,B23002F_031EA,B23002F_032EA,B23002F_032MA,B23002F_033MA,B23002F_033EA,B23002F_034MA,B23002F_034EA,B23002F_035MA,B23002F_035EA,B23002F_036MA,B23002F_036EA,B23002F_037EA,B23002F_037MA,B23002F_038EA,B23002F_038MA,B23002F_039EA,B23002F_039MA,B23002F_040MA,B23002F_040EA,B23002F_041MA,B23002F_041EA,B23002F_042MA,B23002F_042EA,B23002F_043MA,B23002F_043EA,B23002F_044MA,B23002F_044EA,B23002F_045MA,B23002F_045EA,B23002F_046MA,B23002F_046EA,B23002F_047MA,B23002F_047EA,B23002F_048EA,B23002F_048MA,B23002F_049EA,B23002F_049MA,B23002F_050EA,B23002F_050MA,B23002F_051MA,B23002F_051EA,B23002F_052MA,B23002F_052EA,B23002F_053MA,B23002F_053EA,B23002F_054MA,B23002F_054EA,B23002F_055EA,B23002F_055MA,B23002F_056MA,B23002F_056EA,B23002F_057MA,B23002F_057EA,B23002F_058EA,B23002F_058MA,B23002F_059EA,B23002F_059MA,B23002F_060EA,B23002F_060MA,B23002F_061EA,B23002F_061MA,B23002F_062MA,B23002F_062EA,B23002F_063MA,B23002F_063EA,B23002F_064MA,B23002F_064EA,B23002F_065EA,B23002F_065MA,B23002F_066EA,B23002F_066MA,B23002F_067MA,B23002F_067EA,B23002F_068MA,B23002F_068EA,B23002F_069MA,B23002F_069EA,B23002F_070EA,B23002F_070MA,B23002F_071EA,B23002F_071MA,B23002F_072EA,B23002F_072MA,B23002F_073MA,B23002F_073EA,B23002F_074MA,B23002F_074EA,B23002F_075MA,B23002F_075EA,B23002F_076EA,B23002F_076MA,B23002F_077EA,B23002F_077MA,B23002F_078MA,B23002F_078EA,B23002F_079MA,B23002F_079EA,state
0400000US13,236761,11392,145391,8500,11542,1967,8659,1795,0,297,8659,1795,7199,1676,1460,666,2883,946,24759,3346,22464,3298,155,254,22309,3263,21327,3150,982,860,2295,1118,104095,6287,93738,5930,524,325,93214,5924,89083,5803,4131,1643,10357,2075,3354,1164,2792,1123,0,297,2792,1123,2650,1074,142,228,562,509,900,541,659,516,602,502,57,104,241,214,741,521,456,404,456,404,0,297,285,256,91370,4654,6653,1421,2296,807,0,297,2296,807,1770,738,526,335,4357,1129,13048,1989,5453,1780,0,297,5453,1780,4686,1730,767,470,7595,1717,66094,4310,39490,3361,0,297,39490,3361,36078,3367,3412,1077,26604,3111,3304,1219,1869,950,0,297,1869,950,1826,946,43,73,1435,672,913,557,143,183,143,183,0,297,770,534,1358,848,103,131,103,131,0,297,1255,833,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,636105,18632,339755,11749,28686,2559,14772,2455,0,266,14772,2455,11580,2021,3192,1085,13914,2137,48141,3314,42993,3235,125,150,42868,3237,39075,3338,3793,1048,5148,1222,225358,7868,207768,7955,0,266,207768,7955,195304,8007,12464,2455,17590,2461,23718,2083,16084,1745,0,266,16084,1745,14695,1758,1389,488,7634,1714,5940,1350,2151,859,1995,863,156,183,3789,1156,7912,1336,732,381,606,343,126,144,7180,1323,296350,8617,25328,2655,10924,1841,0,266,10924,1841,7458,1714,3466,1172,14404,2278,38494,2546,24657,2694,0,266,24657,2694,20616,2739,4041,1335,13837,2139,194539,6028,124732,5888,0,266,124732,5888,110725,5542,14007,3379,69807,4365,21886,2113,9579,1416,0,266,9579,1416,8596,1318,983,529,12307,1903,5064,909,556,487,556,487,0,266,4508,958,11039,1707,997,462,997,462,0,266,10042,1606,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,95754,5415,53984,3387,4214,1004,2220,765,0,264,2220,765,1364,566,856,581,1994,653,6182,1213,5623,1198,0,264,5623,1198,4968,1171,655,347,559,279,39180,2792,35444,2838,129,216,35315,2879,32727,2762,2588,1002,3736,1067,2219,581,1564,523,0,264,1564,523,1406,515,158,162,655,373,705,459,38,72,38,72,0,264,667,483,1484,554,76,102,76,102,0,264,1408,538,41770,2721,3249,660,1187,450,34,65,1153,442,782,381,371,273,2062,589,5602,1043,3011,942,0,264,3011,942,2440,887,571,371,2591,920,29160,2187,18029,2096,0,264,18029,2096,15744,2097,2285,830,11131,1940,2271,620,1023,380,0,264,1023,380,957,388,66,108,1248,554,375,234,37,63,37,63,0,264,338,227,1113,457,0,264,0,264,0,264,1113,457,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,75374,4251,40866,2750,4179,1000,2401,696,152,206,2249,635,1479,582,770,477,1778,729,5482,1277,4915,1289,110,169,4805,1279,4158,1288,647,351,567,272,27285,2134,24980,2354,119,149,24861,2331,23714,2283,1147,460,2305,856,2443,884,1823,850,0,240,1823,850,1747,829,76,142,620,348,876,487,581,479,581,479,0,240,295,232,601,371,31,38,31,38,0,240,570,369,34508,2492,2562,697,1510,517,0,240,1510,517,1259,478,251,200,1052,471,5422,1108,3693,1013,0,240,3693,1013,3072,885,621,435,1729,597,22032,1956,14579,1874,44,74,14535,1873,13484,1770,1051,580,7453,1492,2892,837,1700,776,0,240,1700,776,1152,581,548,509,1192,619,596,316,154,149,154,149,0,240,442,282,1004,398,57,99,57,99,0,240,947,386,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,117857,7716,65298,4655,4559,830,2516,808,0,282,2516,808,1674,694,842,483,2043,737,12650,2234,10789,2105,34,66,10755,2100,10054,2196,701,630,1861,1090,44343,3440,40884,3274,188,210,40696,3315,39199,3447,1497,821,3459,1234,2610,744,1942,741,0,282,1942,741,1942,741,0,282,668,497,519,385,276,305,276,305,0,282,243,218,617,404,204,196,204,196,0,282,413,368,52559,4199,4937,1166,2050,708,0,282,2050,708,1677,604,373,293,2887,972,6645,1182,3765,918,0,282,3765,918,3533,899,232,156,2880,1093,34905,3701,25302,3131,0,282,25302,3131,22546,3043,2756,1037,9603,2252,3612,1023,2645,998,0,282,2645,998,2645,998,0,282,967,544,562,352,119,115,119,115,0,282,443,321,1898,787,193,154,145,143,48,78,1705,775,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,194984,14829,94300,7041,9612,1629,5772,1592,0,282,5772,1592,3509,1374,2263,862,3840,1012,12386,2126,10915,2077,0,282,10915,2077,9578,1925,1337,732,1471,649,63069,6331,52218,6749,0,282,52218,6749,48551,6439,3667,1256,10851,2770,5885,1038,3738,1032,0,282,3738,1032,3196,1000,542,489,2147,663,1633,661,317,249,317,249,0,282,1316,602,1715,603,457,296,411,283,46,89,1258,489,100684,8874,10545,2401,5341,2059,0,282,5341,2059,3521,1211,1820,1170,5204,1442,12144,2033,9557,2395,0,282,9557,2395,7654,2233,1903,836,2587,1194,63128,5737,42412,4266,92,151,42320,4278,37697,3961,4623,1922,20716,2976,7962,1246,2884,1028,0,282,2884,1028,2689,1044,195,190,5078,1091,3022,945,577,408,535,399,42,73,2445,858,3883,968,642,494,474,396,168,281,3241,769,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,106279,5866,56340,3884,4454,1265,2689,1156,0,238,2689,1156,1221,538,1468,1147,1765,560,7473,1451,6534,1469,62,125,6472,1484,5608,1387,864,576,939,554,38487,2911,34777,3029,61,104,34716,3018,30653,2683,4063,1333,3710,934,3789,790,1900,538,0,238,1900,538,1745,519,155,129,1889,573,761,423,58,77,58,77,0,238,703,416,1376,494,133,134,133,134,0,238,1243,459,49939,3208,5213,1087,2193,738,0,238,2193,738,1238,465,955,441,3020,808,5521,1117,4466,941,0,238,4466,941,3771,858,695,461,1055,607,32742,2484,23719,2211,0,238,23719,2211,21314,2119,2405,719,9023,1148,3636,769,1668,488,0,238,1668,488,1494,473,174,219,1968,593,1041,526,55,85,55,85,0,238,986,524,1786,561,42,55,10,18,32,52,1744,555,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,60853,5609,34407,3743,2879,871,2350,827,0,209,2350,827,1708,1005,642,527,529,305,4839,1319,4645,1293,0,209,4645,1293,3821,1271,824,537,194,186,25186,3187,23836,3190,0,209,23836,3190,22211,3036,1625,681,1350,726,1158,472,930,467,0,209,930,467,930,467,0,209,228,193,45,76,45,76,0,209,45,76,0,209,300,205,0,209,0,209,0,209,300,205,26446,2740,2072,565,1259,565,0,209,1259,565,974,542,285,216,813,363,3086,778,1822,593,0,209,1822,593,1767,604,55,67,1264,683,19601,2277,14968,2104,0,209,14968,2104,13566,2138,1402,689,4633,988,883,488,298,264,0,209,298,264,204,189,94,140,585,470,220,168,185,165,185,165,0,209,35,35,584,398,76,127,0,209,76,127,508,378,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,39292,4287,22967,2697,1821,678,902,394,0,256,902,394,645,350,257,179,919,526,4298,1017,3616,906,0,256,3616,906,3457,885,159,208,682,467,14439,2047,12608,1793,236,294,12372,1748,11747,1756,625,485,1831,833,1762,664,1205,571,0,256,1205,571,1146,548,59,95,557,345,112,121,53,67,53,67,0,256,59,97,535,305,251,272,251,272,0,256,284,166,16325,2128,1251,475,889,395,0,256,889,395,663,381,226,168,362,252,1651,592,758,298,0,256,758,298,703,301,55,93,893,541,11623,1879,7685,1584,0,256,7685,1584,7374,1569,311,264,3938,885,1164,390,626,328,0,256,626,328,548,331,78,129,538,303,294,244,94,134,94,134,0,256,200,202,342,249,0,256,0,256,0,256,342,249,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
